,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
2259,2260,9503098,9511167,9701065,9607198,9401153,9607198,9701065,9607198,9209001,208097,9409119,9505046,9310128
2260,2261,9503097,201250,9705229,9505117,9210121,9505117,9705229,9505117,9602096,9301111,6186,9612237,9212078
2261,2262,9503095,9607229,9710248,9803113,3056,9803113,9710248,9803113,9503128,6061,3208,9705189,203185
2262,2263,9503093,209114,9910103,9503014,9612068,9503014,9910103,9503014,9409069,9707066,9704142,9310070,6230
2263,2264,9503092,9505046,9802115,205029,9603012,205029,9802115,205029,9310129,9309087,9205006,9612092,9201013
2264,2265,9503090,9404098,201121,3208,3208,3208,201121,3208,9510142,9207066,9601020,209024,9607064
2265,2266,9503086,9805208,9607176,9704142,9704142,9704142,9607176,9704142,9504066,9206035,9310022,9502051,9412084
2266,2267,9503080,209057,206052,9205006,9205006,9205006,206052,9205006,9502070,9711070,9412010,9610051,9607095
2267,2268,9503078,9210151,9803030,9601020,9601020,9601020,9803030,9601020,9412114,9310021,9302055,9606045,9030
2268,2269,9503077,9204015,9805018,9310022,9310022,9310022,9805018,9310022,9205042,9202006,9310118,9704031,9305163
2269,2270,9503072,9609152,9604053,9412010,9412010,9412010,9604053,9412010,9309135,9405053,9409113,9406017,9507062
2270,2271,9503069,5144,206147,9302055,9302055,9302055,206147,9302055,9309158,9606018,9306035,9412110,9211029
2271,2272,9503063,9610098,9247,9310118,9310118,9310118,9247,9310118,9404100,9902121,9911175,9704186,9403009
2272,2273,9503058,9210105,9608068,9409113,9409113,9409113,9608068,9409113,9508039,9206027,9703010,9512219,9705019
2273,2274,9503055,9805093,9405079,9306035,9306035,9306035,9405079,9306035,9305104,9203023,9701012,9189,9706079
2274,2275,9503051,9304110,3141,9911175,9911175,9911175,3141,9911175,9307076,9604098,9306080,9510241,9302123
2275,2276,9503047,9306162,9406195,9703010,9703010,9703010,9406195,9703010,9310170,9312029,9408165,6089,10060
2276,2277,9503045,9612237,4060,9701012,9701012,9701012,4060,9701012,207201,9901116,9612025,9612242,9311022
2277,2278,9503044,9610029,9404100,9306080,9306080,9306080,9404100,9601028,9210131,9307001,9411031,9309085,9209105
2278,2279,9503041,9805112,9411116,9408165,9408165,9408165,9411116,9408165,9212062,9508131,203026,9608147,9502140
2279,2280,9503030,9709214,9603177,9612025,9612025,9612025,9603177,9612025,9402107,9201021,9405096,9708081,1206
2280,2281,9503029,9903047,9903130,9411031,9411031,9411031,9903130,9411031,9503157,9404093,9204054,9710116,9308067
2281,2282,9503027,3238,9607140,203026,203026,203026,9607140,203026,9401021,9609024,9406056,9710137,9605136
2282,2283,9503023,9508104,9909138,9405096,9405096,9405096,9909138,9405096,9309154,9503080,9410114,9909124,9302019
2283,2284,9503022,9402151,9704056,9204054,9204054,9204054,9704056,9204054,9312210,9205025,9902109,9605128,9309047
2284,2285,9503021,9709192,9407179,9406056,9406056,9406056,9407179,9406056,9509162,9401132,9903217,12057,9608144
2285,2286,9503020,9312189,12093,9410114,9410114,9410114,12093,9410114,9505039,9304084,9805009,9803164,9409176
2286,2287,9503017,9705189,5267,9902109,9902109,9902109,5267,9902109,9909023,9402075,9412078,9211054,9303043
2287,2288,9503016,9510169,9709173,9903217,9903217,9903217,9709173,9903217,9405190,9608193,9307186,9707016,8102
2288,2289,9503014,9803066,9411039,9805009,9805009,9805009,9411039,9805009,9512073,9207022,9511118,9203067,9609085
2289,2290,9503012,9311092,7138,9412078,9412078,9412078,7138,9412078,9603081,9201006,9803229,2008,9406068
2290,2291,9503001,9703014,9911222,9307186,9307186,9307186,9911222,9307186,9701078,9906074,206104,9505030,1019
2291,2292,9502162,9510067,9601124,9511118,9511118,9511118,9601124,9511118,9604013,9301132,9804172,9406155,9209037
2292,2293,9502157,9509035,9702088,9803229,9803229,9803229,9702088,9803229,201142,9307155,9602160,12080,9709201
2293,2294,9502155,9412228,9802100,206104,206104,206104,9802100,206104,9609024,9201080,9304112,9509070,9307146
2294,2295,9502151,9206050,3242,9804172,9804172,9804172,3242,9804172,9605011,9308078,207096,9904084,9512115
2295,2296,9502145,9310070,202023,9602160,9602160,9602160,202023,9602160,9503110,9201063,9906013,9611138,9606044
2296,2297,9502142,9612092,9907192,9304112,9304112,9304112,9907192,9304112,9911055,9503147,9609022,9702202,9309130
2297,2298,9502140,9405164,9406068,207096,207096,207096,9406068,207096,9601041,9210005,9705075,9804019,9607170
2298,2299,9502130,9405008,9707062,9906013,9906013,9906013,9707062,9906013,9212103,9201070,9207050,1024,9412052
2299,2300,9502122,9405054,9701160,9609022,9609022,9609022,9701160,9609022,201056,9506033,11209,9911207,9209015
2300,2301,9502114,10034,9237,9705075,9705075,9705075,9237,9705075,9510219,9901128,9075,9511176,9711002
2301,2302,9502113,9705007,9905167,9207050,9207050,9207050,9905167,9207050,9705168,9607230,9211093,9307123,9206095
2302,2303,9502104,2034,9910085,11209,11209,11209,9910085,11209,9607032,9411002,9909189,2038,9311055
2303,2304,9502102,9405173,203019,9075,9075,9075,203019,9075,206104,9208042,9404108,9709034,206255
2304,2305,9502097,205265,9601116,9211093,9211093,9211093,9601116,9211093,9203068,9206088,9712096,9410087,9803012
2305,2306,9502094,9203012,9705163,9909189,9909189,9909189,9705163,9909189,9703126,9603001,9701112,9702107,9707232
2306,2307,9502077,9312143,9604146,9404108,9404108,9404108,9604146,9404108,9909047,9212056,9609205,9306039,209129
2307,2308,9502076,9510078,9512128,9712096,9712096,9712096,9512128,9712096,205221,9502157,209158,9511201,9412113
2308,2309,9502074,209024,204082,9701112,9701112,9701112,204082,9701112,3174,9512168,9907029,9710186,9301024
2309,2310,9502072,9503069,9406028,9609205,9609205,9609205,9406028,9609205,5274,9503077,5061,9610200,9209003
2310,2311,9502070,9707236,9606004,209158,209158,209158,9606004,209158,9204036,9206076,9709066,9505105,9501030
2311,2312,9502069,9205015,12083,9907029,9907029,9907029,12083,9907029,9704144,205132,9509018,209132,9309157
2312,2313,9502056,9301091,9512110,5061,5061,5061,9512110,5061,9403010,11063,9606195,9704194,9606147
2313,2314,9502051,9306157,9905026,9709066,9709066,9709066,9905026,9709066,9405129,9203024,9601016,209234,9411219
2314,2315,9502046,9803072,9602050,9509018,9509018,9509018,9602050,9509018,9511119,9201003,9310193,9606143,9409187
2315,2316,9502044,9302122,9801183,9606195,9606195,9606195,9801183,9606195,9602012,9211053,205052,9302086,9404104
2316,2317,9502042,9611022,9709154,9601016,9601016,9601016,9709154,9601016,9905213,9705198,202116,9903134,2151
2317,2318,9502041,9502051,9246,9310193,9310193,9310193,9246,9310193,9904072,9312138,9403019,2173,9701129
2318,2319,9502038,9503021,9311017,205052,205052,205052,9311017,205052,9403101,9204059,201267,9311090,9305148
2319,2320,9502024,9912058,9411063,202116,202116,202116,9411063,202116,9906174,9901131,9303032,9208055,206007
2320,2321,9502016,9712084,208155,9403019,9403019,9403019,208155,9403019,9405166,9202059,9709033,9610088,9412209
2321,2322,9502008,9309026,9902083,201267,201267,201267,9902083,201267,9504041,9504042,7236,9505047,9202009
2322,2323,9502006,9704108,9508038,9303032,9303032,9303032,9508038,9303032,206108,9208040,9712188,9405023,9406046
2323,2324,9502002,9610051,9701060,9709033,9709033,9709033,9701060,9709033,201045,9604076,9402155,9707118,9412140
2324,2325,9501145,9510068,9602083,7236,7236,7236,9602083,7236,9612025,9209016,9712106,9304068,9505144
2325,2326,9501137,9609010,9605019,9712188,9712188,9712188,9605019,9712188,9609238,9409115,9412153,207106,9303017
2326,2327,9501121,9093,9708081,9402155,9402155,9402155,9708081,9402155,202116,9601031,9703174,1124,9605163
2327,2328,9501119,9605103,9608006,9712106,9712106,9712106,9608006,9712106,9508033,9204042,9607049,9609105,9311009
2328,2329,9501101,9408098,9706061,9412153,9412153,9412153,9706061,9412153,3293,9606155,11169,9804027,9901053
2329,2330,9501100,9606045,9904084,9703174,9703174,9703174,9904084,9703174,9310067,9409001,9509062,9707214,9153
2330,2331,9501098,9605107,4059,9607049,9607049,9607049,4059,9607049,10069,9207067,9504041,210138,9203060
2331,2332,9501097,204240,9911207,11169,11169,11169,9911207,11169,3136,9210015,9301120,9304125,9201016
2332,2333,9501087,9304062,9802119,9509062,9509062,9509062,9802119,9509062,9805129,9509143,12145,9302110,9204025
2333,2334,9501085,209070,9707129,9504041,9504041,9504041,9707129,9504041,9803263,9211035,9608180,9706211,11138
2334,2335,9501079,9605225,9310024,9301120,9301120,9301120,9310024,9301120,7191,9308009,204147,9705158,9609089
2335,2336,9501075,9511060,9711016,12145,12145,12145,9711016,12145,9907129,9705101,9603143,202186,9203018
2336,2337,9501073,9405169,9905100,9608180,9608180,9608180,9905100,9608180,8001,9705032,9209041,203085,9504013
2337,2338,9501068,207105,9505086,204147,204147,204147,9505086,204147,9405084,9210114,9601150,9307116,9312095
2338,2339,9501057,2141,9404107,9603143,9603143,9603143,9404107,9603143,5249,9205077,7076,9507115,9211063
2339,2340,9501056,9305185,9905146,9209041,9209041,9209041,9905146,9209041,9204070,9311069,3025,7023,9803221
2340,2341,9501053,9704031,9708102,9601150,9601150,9601150,9708102,9601150,9307048,9304147,9405080,9408060,9707020
2341,2342,9501052,9608107,204190,7076,7076,7076,204190,7076,9612168,9301017,9608033,3270,9505043
2342,2343,9501048,9203008,9905201,3025,3025,3025,9905201,3025,9709077,9410130,9305042,9602168,9710032
2343,2344,9501036,9604007,9609123,9405080,9405080,9405080,9609123,9405080,9912248,9206098,9912203,9603139,9310084
2344,2345,9501035,9406017,9307109,9608033,9608033,9608033,9307109,9608033,9709066,205273,9404080,2206,9502056
2345,2346,9501031,11214,9208068,9305042,9305042,9305042,9208068,9305042,9710064,9212090,9311058,9404063,9602009
2346,2347,9501030,9212094,9606003,9912203,9912203,9912203,9606003,9912203,9707009,9208076,9409025,9303078,10232
2347,2348,9501020,9405162,207272,9404080,9404080,9404080,207272,9404080,9707228,9301063,9801197,9510147,9701175
2348,2349,9501018,9302002,202022,9311058,9311058,9311058,202022,9311058,9606013,9210153,11172,9908115,9612224
2349,2350,9501017,9303112,9701022,9409025,9409025,9409025,9701022,9409025,9309016,9203054,9410041,1185,9301087
2350,2351,9501016,9612073,2022,9801197,9801197,9801197,2022,9801197,9610243,9909094,12176,9209116,9405135
2351,2352,9501005,9607108,9612104,11172,11172,11172,9612104,11172,9304040,9210091,3188,9911022,9610002
2352,2353,9412244,9301049,5089,9410041,9410041,9410041,5089,9410041,9202038,9303046,204184,9504105,9211027
2353,2354,9412237,9412110,9704142,12176,12176,12176,9704142,12176,9710122,9206040,9510185,9407111,9204071
2354,2355,9412236,9409018,9511118,3188,3188,3188,9511118,3188,9601040,9204013,9211059,211151,9207040
2355,2356,9412230,9805089,206104,204184,204184,204184,206104,204184,9607203,9511096,9712235,205119,9804124
2356,2357,9412229,9803116,207096,9510185,9510185,9510185,207096,9510185,9805124,9305113,9510219,9209122,9805150
2357,2358,9412228,209223,11209,9211059,9211059,9211059,11209,9211059,9202001,9306077,9402142,9801206,9612042
2358,2359,9412221,9704096,9804136,9712235,9712235,9712235,9804136,9712235,9212048,9911025,9607134,9609043,2105
2359,2360,9412213,5242,9601111,9510219,9510219,9510219,9601111,9510219,9404185,9208066,9408001,9307027,9703123
2360,2361,9412209,9232,9509018,9402142,9402142,9402142,9509018,9402142,9601016,9208030,9304128,9911211,9602179
2361,2362,9412205,9605019,205052,9607134,9607134,9607134,205052,9607134,9412164,9212127,9404110,9907143,9602115
2362,2363,9412200,9407001,9712188,9408001,9408001,9408001,9712188,9408001,9401161,9205072,9304051,11183,9410084
2363,2364,9412187,9605026,11060,9304128,9304128,9304128,11060,9304128,9602093,9210118,208123,9709140,9610035
2364,2365,9412184,9310142,9703174,9404110,9404110,9404110,9703174,9404110,207200,9208015,9605221,9403007,9412128
2365,2366,9412177,11077,9603071,9304051,9304051,9304051,9603071,9304051,9201065,9205040,9707234,11170,9209042
2366,2367,9412169,9704186,9704025,208123,208123,208123,9704025,208123,9304150,9208062,9712043,9406180,9510195
2367,2368,9412167,9303010,9409025,9605221,9605221,9605221,9409025,9605221,9302001,9610230,9211126,9701002,9209110
2368,2369,9412166,210020,3188,9707234,9707234,9707234,3188,9707234,9204090,9408008,209135,9404116,9510077
2369,2370,9412165,9708147,9710183,9712043,9712043,9712043,9710183,9712043,9602002,9405064,205246,9608003,9602030
2370,2371,9412164,9412167,9404110,9211126,9211126,9211126,9404110,9211126,9310029,9205088,9705180,9505149,9204048
2371,2372,9412162,9412100,9901011,209135,209135,209135,9901011,209135,9607187,9605031,9502069,9904096,9603154
2372,2373,9412159,9801059,9709067,205246,205246,205246,9709067,205246,9905015,9208002,7079,9704161,9804170
2373,2374,9412157,9405030,9804133,9705180,9705180,9705180,9804133,9705180,9711106,9204024,9709067,9507080,9602041
2374,2375,9412154,9708134,9608056,9502069,9502069,9502069,9608056,9502069,205200,9904184,9603019,9102,207169
2375,2376,9412153,9910025,4012,7079,7079,7079,4012,7079,209111,9310010,9312209,9610113,9704168
2376,2377,9412148,9509137,9506079,9709067,9709067,9709067,9506079,9709067,9703008,9202025,9508087,9605119,205079
2377,2378,9412142,9801042,9406027,9603019,9603019,9603019,9406027,9603019,9610091,9201054,9304149,210125,7191
2378,2379,9412140,9506091,9506146,9312209,9312209,9312209,9506146,9312209,9203046,9205034,9406004,9310144,9309154
2379,2380,9412136,10107,3290,9508087,9508087,9508087,3290,9508087,9207017,9308142,9910208,9310042,9708046
2380,2381,9412133,9512219,9612149,9304149,9304149,9304149,9612149,9304149,9207114,9307012,9703168,9504085,9711003
2381,2382,9412130,9509041,9412114,9406004,9406004,9406004,9412114,9406004,6106,9204097,9608097,207089,9403108
2382,2383,9412129,9911072,9601076,9910208,9910208,9910208,9601076,9910208,9308144,9204088,9606076,3064,208131
2383,2384,9412128,9189,203130,9703168,9703168,9703168,203130,9703168,6144,9408156,9306073,10132,9209030
2384,2385,9412124,9712086,2068,9608097,9608097,9608097,2068,9608097,9601059,9607195,9804133,9603056,9307108
2385,2386,9412119,9902199,9512211,9606076,9606076,9606076,9512211,9606076,1114,9901056,9805060,201199,9903116
2386,2387,9412115,9510241,9608013,9306073,9306073,9306073,9608013,9306073,9610157,9212071,9305045,2057,9203084
2387,2388,9412114,9609087,9605064,9804133,9804133,9804133,9605064,9804133,9607020,9208079,9605108,9711156,9209130
2388,2389,9412113,1222,9401128,9805060,9805060,9805060,9401128,9805060,9304051,9307110,9403135,9707064,9197
2389,2390,9412110,9711106,9708025,9305045,9305045,9305045,9708025,9305045,9805036,9210027,9512173,9804140,9401051
2390,2391,9412108,201131,9409180,9605108,9605108,9605108,9409180,9605108,9305111,9901141,9305142,4137,9702137
2391,2392,9412100,9207025,206173,9403135,9403135,9403135,206173,9403135,2022,9904014,9608056,9602156,9606188
2392,2393,9412093,9605088,10068,9512173,9512173,9512173,10068,9512173,9503069,9204095,9907017,9308102,9410046
2393,2394,9412092,6247,209232,9305142,9305142,9305142,209232,9305142,9910218,9301021,9610114,2060,9702067
2394,2395,9412088,6089,9701018,9608056,9608056,9608056,9701018,9608056,2173,9406081,9305037,9403141,9605121
2395,2396,9412084,9711026,9312169,9907017,9907017,9907017,9312169,9907017,9901116,9905210,9408079,9612228,9707062
2396,2397,9412078,9801198,9007,9610114,9610114,9610114,9007,9610114,5061,9501035,9701065,9906107,9301003
2397,2398,9412074,9706082,9410180,9305037,9305037,9305037,9410180,9305037,202021,9403010,9307107,206237,9307106
2398,2399,9412072,9203058,9912155,9408079,9408079,9408079,9912155,9408079,9612173,9709134,9604064,9306122,9505061
2399,2400,9412069,206130,9805013,9701065,9701065,9701065,9805013,9701065,9210003,201116,9705229,9607011,9307017
2400,2401,9412064,9503027,9703137,9307107,9307107,9307107,9703137,9307107,9512141,9210160,9307178,9607123,9307085
2401,2402,9412061,9403066,9306032,9604064,9604064,9604064,9306032,9604064,9505016,9210115,9607073,9307194,9710129
2402,2403,9412059,9408005,9405161,9705229,9705229,9705229,9405161,9705229,202106,9607183,5281,3158,9505074
2403,2404,9412052,9606049,9607003,9307178,9307178,9307178,9607003,9307178,9705077,9412093,9912251,9512036,9201029
2404,2405,9412050,9710192,9222,9607073,9607073,9607073,9222,9607073,9605160,9206016,9608179,8001,9701160
2405,2406,9412041,9312159,9804018,5281,5281,5281,9804018,5281,9712117,9912054,202038,9802162,9402073
2406,2407,9412038,9312133,205028,9912251,9912251,9912251,205028,9912251,9504117,9504131,9312055,9509077,9306142
2407,2408,9412027,9612242,10196,9608179,9608179,9608179,10196,9608179,9510111,9510196,9407157,9907200,9304155
2408,2409,9412018,9704212,9803011,202038,202038,202038,9803011,202038,9205051,9406061,9506079,6057,203258
2409,2410,9412010,9309085,9606024,9312055,9312055,9312055,9606024,9312055,9503181,9211028,9505002,9205014,9503230
2410,2411,9412009,9711037,9704116,9407157,9407157,9407157,9704116,9407157,9405140,9604184,9406027,9802088,9411061
2411,2412,9412001,9608147,201170,9506079,9506079,9506079,201170,9506079,9304031,9205030,9607119,3174,9211046
2412,2413,9411238,9708081,204214,9505002,9505002,9505002,204214,9505002,9701173,9405151,9506146,9712065,9612051
2413,2414,9411231,9710116,9907118,9406027,9406027,9406027,9907118,9406027,9912054,9304120,9706035,9705014,9237
2414,2415,9411227,9904045,9702002,9607119,9607119,9607119,9702002,9607119,206035,9605160,203215,9405157,9612028
2415,2416,9411219,205181,9412177,9506146,9506146,9506146,9412177,9506146,9306011,9309126,201070,9409048,9304141
2416,2417,9411210,9710137,9710210,9706035,9706035,9706035,9710210,9706035,9708023,9511136,10105,9608192,9512125
2417,2418,9411198,9507076,207200,203215,203215,203215,207200,203215,9711144,9610193,9509111,9611150,9610106
2418,2419,9411195,9912158,9912259,201070,201070,201070,9912259,201070,9401048,9604155,9210032,9303020,9505058
2419,2420,9411191,9206059,9403075,10105,10105,10105,9403075,10105,9310148,9506134,9612149,9601178,9908003
2420,2421,9411187,9207096,9705208,9509111,9509111,9509111,9705208,9509111,9401145,9304131,9304150,9602089,9712050
2421,2422,9411179,9801038,9609202,9210032,9210032,9210032,9609202,9210032,9410201,9312155,9601076,9710006,201159
2422,2423,9411178,206168,9603162,9612149,9612149,9612149,9603162,9612149,9305173,9504055,9710248,9506113,9905167
2423,2424,9411176,9307147,208092,9304150,9304150,9304150,208092,9304150,9710247,9306066,9712053,9706025,9702120
2424,2425,9411149,9803214,9711024,9601076,9601076,9601076,9711024,9601076,9704072,9305015,9612208,9903205,9805124
2425,2426,9411142,9802091,9401027,9710248,9710248,9710248,9401027,9710248,9610144,9402111,2096,210019,9910085
2426,2427,9411140,9909124,9410233,9712053,9712053,9712053,9410233,9712053,4014,9203011,9906181,9401145,9701173
2427,2428,9411137,9605128,5150,9612208,9612208,9612208,5150,9612208,9307188,9902091,9510205,9608183,9701021
2428,2429,9411134,9406037,9711189,2096,2096,2096,9711189,2096,9602025,9612137,9305016,9208035,206195
2429,2430,9411124,9912140,9508036,9906181,9906181,9906181,9508036,9906181,9605191,9302012,9710161,5026,4011
2430,2431,9411116,9203040,9407161,9510205,9510205,9510205,9407161,9510205,11095,9408052,9402041,9610156,9601071
2431,2432,9411112,9805008,9711138,9305016,9305016,9305016,9711138,9305016,8036,9310153,9910103,9607054,203237
2432,2433,9411104,12057,207115,9710161,9710161,9710161,207115,9710161,9512144,9405140,9505036,9911100,9405136
2433,2434,9411099,6051,9602027,9402041,9402041,9402041,9602027,9402041,9302055,9605181,9904047,203092,9706097
2434,2435,9411095,9305004,204088,9910103,9910103,9910103,204088,9910103,9703010,206141,9707004,9509101,9608137
2435,2436,9411081,9507158,9403009,9505036,9505036,9505036,9403009,9505036,6178,9305173,203130,9505039,207235
2436,2437,9411063,9511221,8102,9904047,9904047,9904047,8102,9904047,8135,9408023,9503097,2167,203199
2437,2438,9411062,9409143,9607170,9707004,9707004,9707004,9607170,9707004,207064,9208065,2068,9401025,9703114
2438,2439,9411061,9512117,2151,203130,203130,203130,2151,203130,9509022,9208069,9511006,9801207,9202066
2439,2440,9411053,9803164,9710032,9503097,9503097,9503097,9710032,9503097,9803136,9310147,9704118,3013,9206111
2440,2441,9411051,9211070,10232,2068,2068,2068,10232,2068,2014,9308085,9610209,9707261,9703040
2441,2442,9411049,9311089,9704168,9511006,9511006,9511006,9704168,9511006,210066,9306072,9503030,205221,9503029
2442,2443,9411039,212336,205079,9704118,9704118,9704118,205079,9704118,212014,9201020,9407177,9603178,9206091
2443,2444,9411031,9211054,9197,9610209,9610209,9610209,9197,9610209,9803237,203003,9605161,1082,9611111
2444,2445,9411028,9707016,9410046,9503030,9503030,9503030,9410046,9503030,9710142,9505063,201121,9303030,9407018
2445,2446,9411025,9706207,206195,9407177,9407177,9407177,206195,9407177,2213,9308100,9702143,9407056,9505132
2446,2447,9411024,9503045,9706097,9605161,9605161,9605161,9706097,9605161,5254,9202063,9404105,9403178,205200
2447,2448,9411020,9608006,9401088,201121,201121,201121,9401088,201121,9310052,9210068,9303006,9505174,9501068
2448,2449,9411019,9212050,9301026,9702143,9702143,9702143,9301026,9702143,9804068,9304031,9508159,9404185,9401088
2449,2450,9411018,9301123,206220,9404105,9404105,9404105,206220,9404105,9805050,9201041,9412244,9512139,9301026
2450,2451,9411009,9203067,10023,9303006,9303006,9303006,10023,9303006,9602107,9503090,9501075,9604013,9603092
2451,2452,9411004,207137,9705168,9508159,9508159,9508159,9705168,9508159,3086,9202060,9708149,9802007,9305100
2452,2453,9411002,7148,9405076,9412244,9412244,9412244,9405076,9412244,6235,5010,9401128,9709080,9910035
2453,2454,9410241,9307117,9707082,9501075,9501075,9501075,9707082,9501075,11115,9903060,9607122,204190,3039
2454,2455,9410237,9310004,209155,9708149,9708149,9708149,209155,9708149,212342,9204082,9208020,205036,9201014
2455,2456,9410233,7033,9707073,9401128,9401128,9401128,9707073,9401128,9075,9204079,9911083,9504114,9511187
2456,2457,9410221,207276,9710121,9607122,9607122,9607122,9710121,9607122,7149,9207102,9509105,9609123,9708055
2457,2458,9410217,9706061,9301124,9208020,9208020,9208020,9301124,9208020,9712096,9401065,9407154,9804021,9311032
2458,2459,9410216,9704213,5259,9911083,9911083,9911083,5259,9911083,202162,9302067,9310080,9704156,9407019
2459,2460,9410209,2008,9502104,9509105,9509105,9509105,9502104,9212038,206245,9503224,9702125,9402004,9803019
2460,2461,9410206,9407131,3147,9407154,9407154,9407154,3147,9407154,11208,9204070,9609095,9611092,9912181
2461,2462,9410203,9504125,205175,9310080,9310080,9310080,205175,9310080,9802118,9210129,9601142,9505068,9706214
2462,2463,9410202,3050,206181,9702125,9702125,9702125,206181,9702125,9805102,9902207,212084,9312198,9410054
2463,2464,9410201,9605152,9701111,9609095,9609095,9609095,9701111,9609095,208228,9501145,9705133,9909140,205290
2464,2465,9410197,9207089,2212,9601142,9601142,9601142,2212,9601142,5258,9208041,11263,9503022,3226
2465,2466,9410196,9306008,6005,212084,212084,212084,6005,212084,9611051,9710036,9503063,9802049,9612078
2466,2467,9410193,9802039,9612079,9705133,9705133,9705133,9612079,9705133,211078,9210146,9412213,9411081,9705044
2467,2468,9410187,9505030,1017,11263,11263,11263,1017,11263,201267,9605226,9403197,209102,2154
2468,2469,9410180,9605048,9902209,9503063,9503063,9503063,9902209,9503063,9909190,9206101,9709098,9236,9705202
2469,2470,9410177,210312,11248,9412213,9412213,9412213,11248,9412213,4114,9309035,9610234,9705062,9802112
2470,2471,9410174,9711047,9712100,9403197,9403197,9403197,9712100,9403197,6146,9207114,9910146,210097,9210011
2471,2472,9410167,6192,209057,9709098,9709098,9709098,209057,9709098,12147,9607189,9408173,205191,2009
2472,2473,9410163,9406155,9902199,9610234,9610234,9610234,9902199,9610234,204087,9303155,9611143,9706103,206220
2473,2474,9410152,12080,9612242,9910146,9910146,9910146,9612242,9910146,12145,9306161,9401113,9409093,9711061
2474,2475,9410150,9204031,9704150,9408173,9408173,9408173,9704150,9408173,207078,9302093,9411018,9802109,205316
2475,2476,9410142,9306137,9704088,9611143,9611143,9611143,9704088,10068,205319,9412108,9409139,9710022,10023
2476,2477,9410140,9801167,9510062,9401113,9401113,9401113,9510062,9401113,11141,9912289,9701018,9512161,9602052
2477,2478,9410138,9509070,204107,9411018,9411018,9411018,204107,9411018,3212,9211016,9305038,9410201,9204099
2478,2479,9410134,9612140,207106,9409139,9409139,9409139,207106,9409139,7135,9209078,207038,9908101,203019
2479,2480,9410133,9205041,9706211,9701018,9701018,9701018,9706211,9701018,7010,9205051,9412200,9406125,9303012
2480,2481,9410130,9609053,202077,9305038,9305038,9305038,202077,9305038,9803189,9404177,9507045,9306041,9503001
2481,2482,9410114,9904084,9504157,207038,207038,207038,9504157,207038,9608033,9510026,9503157,9505073,9501016
2482,2483,9410104,9611138,9508176,9412200,9412200,9412200,9508176,9412200,9912203,9403136,9510123,9710069,9701042
2483,2484,9410103,9702202,1185,9507045,9507045,9507045,1185,9507045,211119,1113,9805175,9606025,9507090
2484,2485,9410093,1114,9706198,9503157,9503157,9503157,9706198,9503157,9605001,9210149,9911011,7176,9703193
2485,2486,9410091,9610191,3001,9510123,9510123,9510123,3001,9510123,9802073,9602025,9609061,9702112,8126
2486,2487,9410089,9408100,9911211,9805175,9805175,9805175,9911211,9805175,9801197,9211141,9508017,9805069,3196
2487,2488,9410087,9506038,9509136,9911011,9911011,9911011,9509136,9911011,11172,9202056,9312059,4051,9910139
2488,2489,9410084,4059,9709103,9609061,9609061,9609061,9709103,9609061,10054,9304106,9405190,9610182,9603031
2489,2490,9410077,9804019,9910037,9508017,9508017,9508017,9910037,9508017,10226,9512104,9212113,208091,9906135
2490,2491,9410073,9805178,9703188,9312059,9312059,9312059,9703188,9312059,9707234,9607181,9404037,9706132,9802130
2491,2492,9410072,9407036,9602029,9405190,9405190,9405190,9602029,9405190,9412041,9202034,9007,9507047,9705172
2492,2493,9410071,9407139,3285,9212113,9212113,9212113,3285,9212113,9612194,9212075,206052,4196,9201072
2493,2494,9410070,1024,9912099,9404037,9404037,9404037,9912099,9404037,6150,9401021,9412142,9309105,9607220
2494,2495,9410067,201140,3174,9007,9007,9007,3174,9007,209135,9506166,9708166,9801193,9202036
2495,2496,9410065,9302035,9712065,206052,206052,206052,9712065,206052,9705180,9601047,6116,9704109,9308002
2496,2497,9410063,9911207,9506113,9412142,9412142,9412142,9506113,9412142,11251,9201056,9406132,9602070,9511164
2497,2498,9410056,9511176,9510206,9708166,9708166,9708166,9510206,9708166,209242,9406152,9409198,9703182,9702024
2498,2499,9410054,9210062,3013,6116,6116,6116,3013,6116,4083,9204036,9410180,9410065,9610104
2499,2500,9410053,9908025,9611003,9406132,9406132,9406132,9611003,9406132,11137,9506189,9605037,3299,205083
2500,2501,9410052,9603054,9903251,9409198,9409198,9409198,9903251,9409198,9910039,9204002,9704019,9908105,204083
2501,2502,9410048,9608159,9712036,9410180,9410180,9410180,9712036,9410180,9803217,9212112,9601103,9601131,9310029
2502,2503,9410046,9410052,9403109,9605037,9605037,9605037,9403109,9605037,9610115,9610076,202034,3056,4182
2503,2504,9410041,1164,9608009,9704019,9704019,9704019,9608009,9704019,9805060,9206085,9601041,206229,9607104
2504,2505,9410034,9307123,9608050,9601103,9601103,9601103,9608050,9601103,9403135,9208028,9912155,1096,9411004
2505,2506,9410027,9703126,9701179,202034,202034,202034,9701179,202034,9805135,9310129,9503017,9610091,9304164
2506,2507,9410016,9403179,5210,9601041,9601041,9601041,5210,9601041,9702072,9709157,9309025,207272,9705168
2507,2508,9410013,2038,3299,9912155,9912155,9912155,3299,9912155,9604082,10225,206236,208118,9403134
