Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
9608019,0.028184893,0.008130519,0.733665408,0.000687854,0.000808393,0.024638727,0.008505295,0.008505295,0.001421327,7.88E-05,0.656981368,
9609209,0.01578354,0.006321327,0.715110711,0.000118803,0.00013608,0.013957372,0.00662079,0.00662079,0.000260179,4.83E-05,0.630947915,
9710208,0.022547914,0.004731226,0.69975596,0.000211856,0.000319094,0.021678337,0.005224896,0.005224896,0.000320428,2.93E-05,0.61343319,
9803235,0.108229989,0.037891968,0.805916237,0.013439083,0.015001923,0.092254049,0.046464521,0.046464521,0.020534377,0.002314696,0.751111018,
109114,0.014656144,0.004788527,0.682696312,0.000327579,0.000420863,0.006524057,0.005384115,0.005384115,8.90E-06,3.31E-05,0.600349193,
9901045,0.028184893,0.007815376,0.757064983,0.001543736,0.002020728,0.007304033,0.002153643,0.002153643,0.000281171,4.96E-06,0.606778803,
208037,0.005636979,0.002033526,0.6881222,9.13E-05,0.000133924,0.003292164,0.001113822,0.001113822,0,1.35E-06,0.57217496,
208219,0.012401353,0.004116959,0.697929681,0.00028683,0.000372844,0.00928651,0.004645277,0.004645277,0.000543456,2.36E-05,0.608914621,
211044,0.006764374,0.001131725,0.657528991,0.001654308,0.001875477,0.003292164,0.001113822,0.001113822,0,1.35E-06,0.57217496,
212263,0.010146561,0.007055888,0.746616504,0.000232284,0.000248487,0.007269595,0.007665872,0.007665872,0.00028528,6.21E-05,0.661159434,
5251,0.01578354,0.007129944,0.728526852,7.73E-05,0.000133884,0.01479246,0.007501075,0.007501075,0.000193672,5.86E-05,0.664868785,
7185,0.005636979,0.001354149,0.676638164,0.00172031,0.002004298,0.003292164,0.001113822,0.001113822,0,1.35E-06,0.57217496,
103138,0.009019166,0.002720065,0.686537271,4.01E-05,4.89E-05,0.004946191,0.002603177,0.002603177,3.58E-06,7.46E-06,0.612574535,
9806051,0.090191657,0.033227202,0.798162613,0.006268311,0.007269476,0.074574622,0.040754365,0.040754365,0.010834648,0.001771745,0.741762629,
211043,0.004509583,0.001369678,0.66748097,5.51E-06,9.44E-06,0.004153187,0.001496487,0.001496487,4.36E-06,2.47E-06,0.585029048,
212200,0.00789177,0.003127606,0.714541544,3.68E-05,5.11E-05,0.003930565,0.001870795,0.001870795,6.99E-06,3.78E-06,0.602931574,
8008,0.01578354,0.003317934,0.694964612,0.000246457,0.000379078,0.007865024,0.001641208,0.001641208,0.000150919,2.85E-06,0.589231405,
5185,0.032694476,0.016548822,0.761083918,0.001223419,0.001504592,0.013879739,0.017199732,0.017199732,0.00102771,0.00031691,0.67888585,
103153,0.020293123,0.008113271,0.744706905,0.000945434,0.001158547,0.006339416,0.005861414,0.005861414,1.83E-05,3.65E-05,0.638420844,
9811141,0.021420519,0.010021411,0.732389989,0.000290765,0.000384717,0.018414315,0.011398554,0.011398554,0.000615915,0.000136668,0.663583752,
6010,0.006764374,0.004822681,0.731175706,0.000964803,0.001267201,0.008590314,0.004817411,0.004817411,0.001998756,2.44E-05,0.639955544,
110216,0.025930101,0.0135272,0.737446338,0.00444969,0.004781255,0.017113884,0.015832223,0.015832223,0.002038898,0.000265342,0.66602321,
205216,0.013528749,0.020689265,0.74486873,6.86E-05,9.28E-05,0.005699565,0.014807664,0.014807664,2.85E-06,0.00023223,0.654112198,
207039,0.009019166,0.01366308,0.72583424,2.41E-06,4.44E-06,0.004309737,0.008045896,0.008045896,0,6.88E-05,0.627805556,
210041,0.011273957,0.015976032,0.744787809,1.01E-05,1.82E-05,0.005108667,0.010889323,0.010889323,5.45E-06,0.000124807,0.652964273,
211093,0.005636979,0.005479444,0.70165057,2.76E-05,2.86E-05,0.003160507,0.003623642,0.003623642,0,1.40E-05,0.606303501,
104069,0.005636979,0.008418541,0.701506977,3.18E-06,3.16E-06,0.006403659,0.011765094,0.011765094,1.30E-05,0.000146415,0.632610999,
107102,0.013528749,0.008170527,0.723438954,7.67E-05,0.000102493,0.005184733,0.005153985,0.005153985,4.14E-05,2.82E-05,0.623371664,
212008,0.019165727,0.007152223,0.731388447,0.000373887,0.000498931,0.005979982,0.004154643,0.004154643,3.36E-05,1.83E-05,0.603534575,
12011,0.049605411,0.029654754,0.748246267,0.001512615,0.001733648,0.036466491,0.036543752,0.036543752,0.004215283,0.001415757,0.689293295,
12034,0.029312289,0.021600959,0.733972456,0.000314357,0.000441326,0.020804939,0.027158692,0.027158692,0.000442665,0.000781716,0.666909235,
211130,0.013528749,0.011404769,0.693935016,5.12E-06,7.39E-06,0.006268025,0.008331226,0.008331226,3.15E-06,7.36E-05,0.615579187,
302158,0.012401353,0.005510393,0.695182433,6.32E-05,8.17E-05,0.003890636,0.002202179,0.002202179,1.17E-07,5.15E-06,0.587312837,
108191,0.014656144,0.004735466,0.716353826,0.000490003,0.000701402,0.005916343,0.002007939,0.002007939,0.000125611,4.30E-06,0.586860971,
111097,0.012401353,0.010137999,0.731331704,0.001824784,0.00211555,0.010035393,0.013062439,0.013062439,0.000670706,0.000179766,0.663026682,
206029,0.027057497,0.00944052,0.732831252,0.000511861,0.000706792,0.003247659,0.000876007,0.000876007,0,8.25E-07,0.536676026,
105142,0.002254791,0.000845087,0.634161929,0.000111326,0.000137492,0.006240835,0.001197369,0.001197369,0.000452412,1.54E-06,0.555112785,
107100,0.013528749,0.004418323,0.707874555,0.001165212,0.001407512,0.0174051,0.006266841,0.006266841,0.002324795,4.14E-05,0.631905103,
212225,0.040586246,0.057721631,0.718955868,1.71E-05,2.49E-05,0.003262446,0.001923475,0.001923475,0,4.08E-06,0.596335434,
208055,0.003382187,0.001162936,0.667770586,8.92E-06,1.55E-05,0.004019542,0.001176567,0.001176567,1.32E-05,1.48E-06,0.583843489,
104208,0.011273957,0.006457477,0.685900351,6.56E-05,7.64E-05,0.010087251,0.005682578,0.005682578,5.47E-05,3.40E-05,0.606143043,
9301042,0.171364149,0.085353503,0.869663491,0.089733927,0.09528755,0.189404918,0.067286369,0.067286369,0.086307244,0.004583963,0.800085943,
9911099,0.013528749,0.013418876,0.755495001,0.001224702,0.001392153,0.011584104,0.009052743,0.009052743,0.003070341,7.94E-05,0.6594529,
9407018,0.036076663,0.015235712,0.756920606,0.006761532,0.007952281,0.045924585,0.008809494,0.008809494,0.013304024,8.92E-05,0.656250925,
9407025,0.027057497,0.014093526,0.753246234,0.001087585,0.001321595,0.021400561,0.010859784,0.010859784,0.001581712,0.000122673,0.676810502,
9309110,0.036076663,0.012250369,0.772481895,0.003488621,0.004109055,0.03190703,0.009203695,0.009203695,0.004151332,8.57E-05,0.699782338,
9406090,0.012401353,0.003609991,0.717355529,0.000228619,0.000294133,0.01466096,0.002845683,0.002845683,0.001165897,8.30E-06,0.627047913,
9412236,0.051860203,0.025443288,0.789935684,0.011808737,0.014019624,0.009649456,0.003456835,0.003456835,0.002862981,1.24E-05,0.621553681,
9503212,0.030439684,0.015752091,0.772394862,0.002192959,0.002487235,0.005380656,0.002918057,0.002918057,3.55E-05,8.82E-06,0.615271443,
9406008,0.020293123,0.004881928,0.724996876,0.001613629,0.001796421,0.008510041,0.002410707,0.002410707,0.000266026,5.96E-06,0.611063356,
9501111,0.012401353,0.006723935,0.760232267,0.000664579,0.000855622,0.006762061,0.004941224,0.004941224,0.000391056,2.46E-05,0.644229235,
9403054,0.00789177,0.005093908,0.737093148,0.000395905,0.000480091,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9402148,0.013528749,0.003124282,0.717109955,0.001020397,0.001115441,0.00453116,0.001981549,0.001981549,7.12E-06,4.03E-06,0.605512159,
9405086,0.011273957,0.002534493,0.703791845,0.000697936,0.000857384,0.005145327,0.001686475,0.001686475,0.000110546,2.92E-06,0.600828771,
9604140,0.013528749,0.00371178,0.717532993,0.000182672,0.000266584,0.007167116,0.001911321,0.001911321,6.45E-05,3.73E-06,0.601760727,
9312104,0.02367531,0.011535999,0.771233675,0.003169054,0.003903034,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9401124,0.004509583,0.002348067,0.727858853,0.00176844,0.002136305,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9403151,0.003382187,0.002321529,0.70683288,0.000806566,0.000910393,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9603101,0.013528749,0.002348987,0.701585293,0.026867218,0.028358333,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
207006,0.014656144,0.01091984,0.737720474,9.25E-05,0.00010359,0.005636305,0.005015538,0.005015538,0.000106045,2.57E-05,0.641086191,
9512091,0.009019166,0.003231282,0.746941888,0.000973435,0.001168445,0.008065146,0.002185376,0.002185376,0.00105676,4.88E-06,0.623315469,
208076,0.006764374,0.002364766,0.717710544,0.001445797,0.001690423,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9710021,0.022547914,0.005671815,0.719374225,0.000164828,0.000190092,0.007587842,0.002534917,0.002534917,0.000118637,6.61E-06,0.612093931,
9702030,0.020293123,0.0069754,0.74026229,0.000369544,0.000431578,0.006770933,0.002255604,0.002255604,0.000207371,5.23E-06,0.610720116,
211058,0.011273957,0.00315292,0.732148232,0.00410435,0.00460134,0.00666734,0.00193055,0.00193055,0.000242633,3.81E-06,0.611623163,
9310016,0.006764374,0.002648363,0.723494479,0.000627033,0.000714716,0.006085471,0.001836682,0.001836682,0.00014852,3.44E-06,0.605549109,
9403014,0,0.001795029,0.691827823,0,0,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9406102,0.001127396,0.001807711,0.69305493,9.00E-05,0.000128937,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9408121,0.003382187,0.00233262,0.70526621,7.55E-05,8.45E-05,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9409092,0,0.001795029,0.691827823,0,0,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9410148,0.002254791,0.001835406,0.692692067,0.000307527,0.000364497,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9412187,0.016910936,0.002327587,0.713399175,0.004022443,0.004538818,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9412115,0.01578354,0.007150957,0.726246653,0.001018914,0.001157203,0.00829395,0.004047276,0.004047276,0.00014842,1.70E-05,0.625693001,
9506168,0.001127396,0.002686729,0.707044947,8.70E-06,8.85E-06,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9505164,0.003382187,0.002776451,0.706905764,2.12E-05,3.07E-05,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9809085,0.004509583,0.001938072,0.707303576,0.001287354,0.00163967,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9411131,0.006764374,0.002843504,0.714582169,0.000858712,0.001019672,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9901005,0.00789177,0.003088052,0.70511454,1.01E-05,1.26E-05,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9902211,0.00789177,0.002492223,0.714819238,0.000743061,0.00097533,0.00453116,0.001981549,0.001981549,7.12E-06,4.03E-06,0.605512159,
12199,0.020293123,0.002634137,0.720466987,0.003591443,0.004388265,0.003517301,0.001612952,0.001612952,0,2.66E-06,0.599790584,
9301043,0.027057497,0.008709043,0.754738886,0.003489101,0.004066052,0.040117972,0.008508229,0.008508229,0.006619772,7.22E-05,0.67852559,
9311014,0.013528749,0.001931312,0.695143984,0.00030852,0.000468733,0.003803552,0.000203955,0.000203955,0,4.17E-08,0.531392988,
9309101,0.001127396,0.000267844,0.642827308,6.88E-06,1.15E-05,0.003803552,0.000203955,0.000203955,0,4.17E-08,0.531392988,
206220,0.022547914,0.008479948,0.747979092,0.002236705,0.002841441,0.00722175,0.00568542,0.00568542,0.000314471,3.38E-05,0.651464983,
9310037,0.001127396,0.000183239,0.617089177,0.000745943,0.000834251,0.003803552,0.000203955,0.000203955,0,4.17E-08,0.531392988,
9311049,0.001127396,0.001494719,0.680226947,1.95E-06,3.04E-06,0.003803552,0.000203955,0.000203955,0,4.17E-08,0.531392988,
9409124,0.004509583,0.000820117,0.664364373,3.57E-05,5.61E-05,0.004817411,0.000572552,0.000572552,2.20E-06,3.37E-07,0.56729442,
9507075,0.004509583,0.001385557,0.675093549,1.18E-05,1.95E-05,0.004817411,0.000572552,0.000572552,2.20E-06,3.37E-07,0.56729442,
9612067,0.005636979,0.000999026,0.668534246,1.64E-05,2.75E-05,0.004817411,0.000572552,0.000572552,2.20E-06,3.37E-07,0.56729442,
9402005,0.03156708,0.010358575,0.744214505,0.003450373,0.004110363,0.030402095,0.009457608,0.009457608,0.004674229,0.000105091,0.651649305,
212064,0.009019166,0.000527722,0.663767912,0.00323323,0.003684846,0.010463552,0.000308304,0.000308304,0.001796764,1.10E-07,0.540583982,
301126,0.010146561,0.009181568,0.744728968,6.95E-05,7.68E-05,0.007255339,0.007536481,0.007536481,6.78E-05,6.35E-05,0.653002848,
9501068,0.178128523,0.125472841,0.862541462,0.030820699,0.033421744,0.152208011,0.125030529,0.125030529,0.041638966,0.01630252,0.801884167,
9804076,0.020293123,0.012283504,0.760308915,0.000831108,0.001033154,0.006328034,0.00400729,0.00400729,0.000213455,1.66E-05,0.62819618,
9507022,0.054114994,0.040324203,0.806355724,0.003300836,0.0036313,0.004013569,0.005312645,0.005312645,1.11E-05,2.99E-05,0.629777068,
9811088,0.003382187,0.00312151,0.695111947,7.02E-05,0.000107078,0.004279035,0.003434898,0.003434898,1.34E-05,1.24E-05,0.606506041,
9904123,0.005636979,0.005710765,0.719477174,0.00103332,0.001231057,0.004497938,0.003302678,0.003302678,2.96E-05,1.15E-05,0.613592622,
9602112,0.003382187,0.003987892,0.699580689,2.57E-06,3.39E-06,0.003991844,0.00380553,0.00380553,7.78E-07,1.54E-05,0.61074646,
9809043,0.00789177,0.007063128,0.72764816,0.000787381,0.000873828,0.006904575,0.006665606,0.006665606,9.25E-05,4.66E-05,0.635411658,
6088,0.016910936,0.008588547,0.739210132,0.000841196,0.001133721,0.012314935,0.008375242,0.008375242,0.000911628,7.21E-05,0.64106113,
104098,0.011273957,0.003854613,0.722655576,0.004688695,0.005587094,0.00599888,0.003003472,0.003003472,0.001831023,9.54E-06,0.601173379,
107145,0.013528749,0.007980576,0.759474294,0.000746893,0.000975046,0.013010977,0.007498797,0.007498797,0.00132129,5.63E-05,0.66254796,
9504090,0.135287486,0.095246449,0.862807913,0.029441949,0.032552996,0.1117533,0.096593286,0.096593286,0.038491874,0.009779166,0.804959554,
9508001,0.005636979,0.005119846,0.711897367,4.74E-05,4.93E-05,0.007625795,0.005112402,0.005112402,0.000134372,2.80E-05,0.623457965,
9511230,0.012401353,0.005585156,0.725806296,0.000527675,0.000701052,0.00427194,0.002977632,0.002977632,0,9.63E-06,0.624476395,
9604177,0.006764374,0.003119465,0.704679674,0.000139506,0.0001884,0.003264607,0.002315481,0.002315481,0,5.70E-06,0.603413718,
9604014,0.016910936,0.010547232,0.746483474,0.000297062,0.000387678,0.00402859,0.003905647,0.003905647,1.58E-05,1.53E-05,0.62405207,
304168,0.00789177,0.002423349,0.701970604,0.001503304,0.001615719,0.004880987,0.002585413,0.002585413,0.00022464,7.07E-06,0.616383872,
9811032,0.006764374,0.005149985,0.731764592,0.000189236,0.000245752,0.004220012,0.002894385,0.002894385,4.79E-05,8.91E-06,0.615178128,
6222,0.01578354,0.01105518,0.776794635,0.002754423,0.003311605,0.006157963,0.007048595,0.007048595,0.000192181,5.26E-05,0.665757718,
9612075,0.003382187,0.0037789,0.705253018,9.89E-06,9.56E-06,0.005799938,0.004211455,0.004211455,2.48E-05,1.87E-05,0.615972806,
9706224,0.003382187,0.00241957,0.699801414,4.40E-05,7.38E-05,0.006672725,0.002835111,0.002835111,8.18E-05,8.62E-06,0.617797117,
9504145,0.077790304,0.05502072,0.844195679,0.020553893,0.022151846,0.066119491,0.053866829,0.053866829,0.015831628,0.003013623,0.773397657,
9511058,0.016910936,0.009583388,0.732503812,0.000465221,0.000564775,0.007130902,0.004669247,0.004669247,0.00018067,2.46E-05,0.621792658,
9169,0,0.001157341,0.675613689,0,0,0.003279887,0.001291266,0.001291266,0,1.75E-06,0.586654839,
10092,0.003382187,0.002262959,0.698867533,1.17E-05,1.30E-05,0.004293746,0.001659863,0.001659863,4.84E-06,2.89E-06,0.597474207,
103243,0.004509583,0.003278764,0.704192735,0.001286708,0.001348637,0.004907913,0.001364789,0.001364789,5.32E-05,1.97E-06,0.587394862,
9609122,0.034949267,0.014670781,0.758244852,0.000772354,0.001082045,0.031681581,0.01226958,0.01226958,0.00149144,0.000160743,0.677162809,
9702202,0.025930101,0.010619679,0.741944688,0.000419234,0.000535195,0.030828381,0.007436666,0.007436666,0.0031767,5.76E-05,0.646068514,
9806191,0.00789177,0.004716321,0.733451341,7.21E-05,0.000104059,0.00354615,0.000178268,0.000178268,0,3.35E-08,0.510831528,
9910077,0.028184893,0.012057392,0.766327599,0.00090523,0.001186486,0.007245114,0.001521124,0.001521124,9.07E-05,2.38E-06,0.586478216,
9906203,0.014656144,0.008984499,0.728062638,0.000109379,0.000151055,0.00354615,0.000178268,0.000178268,0,3.35E-08,0.510831528,
9905073,0.018038331,0.009391036,0.734458545,0.000612014,0.000746539,0.005350519,0.001451243,0.001451243,5.41E-05,2.05E-06,0.583095597,
9708147,0.067643743,0.043415523,0.795644697,0.006008562,0.007026362,0.075137748,0.03685408,0.03685408,0.015073762,0.001303121,0.730640906,
110245,0.009019166,0.004201906,0.689960567,0.000205906,0.000264669,0.006133304,0.002074399,0.002074399,4.33E-05,4.13E-06,0.582642037,
9902204,0.00789177,0.002070668,0.683209669,0.001421082,0.001823275,0.006176056,0.000888859,0.000888859,0.001336703,7.58E-07,0.563621522,
211090,0.028184893,0.079044008,0.753667799,0.000337497,0.000424456,0.006100603,0.019397627,0.019397627,3.24E-05,0.000374387,0.648449981,
9906237,0.011273957,0.006716292,0.727711355,6.50E-05,0.000100227,0.003507999,0.000883446,0.000883446,0,7.49E-07,0.561529495,
9908154,0.01578354,0.007244792,0.753524715,0.000933409,0.001179935,0.005562864,0.003496601,0.003496601,0.000133555,1.22E-05,0.620769369,
12108,0.00789177,0.007755529,0.684698427,0.000132083,0.000187196,0.004440293,0.001210925,0.001210925,1.35E-05,1.41E-06,0.578793595,
106059,0.00789177,0.009584881,0.703785277,0.000105452,0.000130528,0.004448871,0.001330658,0.001330658,6.20E-06,1.70E-06,0.581449208,
9805112,0.07102593,0.072709329,0.822637475,0.006437449,0.007330741,0.059929734,0.0708765,0.0708765,0.009635211,0.004941994,0.756828488,
211020,0.006764374,0.004255698,0.709953776,2.75E-05,4.19E-05,0.003278984,0.001699013,0.001699013,0,2.85E-06,0.576916682,
110086,0.011273957,0.011765719,0.737467973,0.000519892,0.000625162,0.004253925,0.003206926,0.003206926,9.43E-06,1.04E-05,0.610588482,
9808014,0.020293123,0.01507905,0.747200919,0.000371797,0.000514981,0.020239866,0.019320159,0.019320159,0.001792019,0.000393265,0.685094958,
9910086,0.009019166,0.002680879,0.69950282,0.000892665,0.001069314,0.0033832,0.000463132,0.000463132,0,2.29E-07,0.535223693,
4199,0.013528749,0.0070828,0.73988462,0.00028962,0.000391702,0.005757336,0.005413703,0.005413703,0.000229311,3.05E-05,0.64527512,
12263,0.01578354,0.007154349,0.743217007,0.000784652,0.000956632,0.004819332,0.002461984,0.002461984,4.46E-07,6.46E-06,0.592074573,
9811131,0.058624577,0.068757732,0.801624253,0.003396799,0.003595359,0.047424651,0.040818221,0.040818221,0.005530548,0.001745397,0.733095332,
209115,0.014656144,0.00236048,0.701435202,0.003042075,0.003646793,0.00442251,0.001053007,0.001053007,9.99E-06,1.18E-06,0.568221073,
9188,0.01578354,0.008704164,0.692972138,0.000202865,0.000240459,0.013529112,0.005172918,0.005172918,2.59E-05,2.78E-05,0.59927149,
103100,0.006764374,0.003758617,0.682313344,1.35E-06,2.69E-06,0.009050433,0.002171765,0.002171765,1.94E-05,4.91E-06,0.59102022,
108199,0.004509583,0.002004763,0.692361366,0.001204515,0.001462159,0.008021902,0.001988966,0.001988966,0.001676792,3.96E-06,0.603705981,
109197,0.009019166,0.003476997,0.704620416,0.000330469,0.000456764,0.003288348,0.000681214,0.000681214,0,4.77E-07,0.570598178,
210166,0.009019166,0.017466582,0.692513958,0.000250611,0.000335004,0.007132007,0.017423983,0.017423983,0.000342248,0.000307613,0.605123844,
211171,0.01578354,0.050918774,0.727865878,0.000945342,0.001041728,0.007661289,0.044321336,0.044321336,1.01E-05,0.001988461,0.639237674,
11099,0.042841037,0.127041129,0.7670291,0.001111802,0.001373245,0.026357806,0.130006718,0.130006718,0.001418121,0.01708792,0.698470278,
103208,0.013528749,0.005785559,0.703089746,0.000357311,0.000497571,0.004171298,0.005809338,0.005809338,0.000112842,3.41E-05,0.584889973,
103256,0.046223224,0.115011788,0.757026984,0.000721864,0.000968321,0.027778104,0.108400031,0.108400031,0.000620736,0.011902962,0.685840541,
107068,0.003382187,0.010214698,0.672594786,1.82E-05,2.34E-05,0.005562921,0.011641524,0.011641524,6.16E-05,0.000137548,0.592114516,
11155,0.002254791,0.002368753,0.679742568,0,0,0.00521017,0.003238455,0.003238455,0,1.01E-05,0.59886393,
12155,0.013528749,0.010626855,0.711756267,0.000149607,0.000244075,0.014297624,0.012117573,0.012117573,0.000146712,0.000145302,0.619926179,
9510227,0.049605411,0.039247925,0.81714651,0.003781164,0.004365864,0.044412949,0.036934608,0.036934608,0.008704377,0.001366194,0.75707559,
9512028,0.005636979,0.002929041,0.699509308,5.69E-05,8.29E-05,0.003315004,0.000885376,0.000885376,0,7.90E-07,0.577890121,
205295,0.019165727,0.009940463,0.754376488,0.001873063,0.002333638,0.008603542,0.006566524,0.006566524,0.001045305,4.50E-05,0.662481758,
206241,0.037204059,0.015568137,0.759397815,0.00234181,0.002566003,0.011858582,0.008603412,0.008603412,0.002594517,7.77E-05,0.678008549,
9911086,0.016910936,0.004332763,0.720136747,0.000566887,0.000713112,0.005153217,0.002304068,0.002304068,5.13E-05,5.43E-06,0.610106338,
212223,0.03156708,0.011989717,0.766530123,0.001330698,0.001577133,0.005838081,0.001654018,0.001654018,0.000226792,2.85E-06,0.603630627,
5276,0.028184893,0.012374538,0.757163798,0.003887673,0.004329153,0.023723045,0.014815814,0.014815814,0.002556773,0.00022755,0.695220063,
6117,0.020293123,0.012956301,0.769965898,0.001022429,0.001164748,0.004306621,0.001323111,0.001323111,8.34E-06,1.76E-06,0.588393961,
9601150,0.056369786,0.022758453,0.774433388,0.003211319,0.003811642,0.05429911,0.017652048,0.017652048,0.009237057,0.000324423,0.707459346,
9707139,0.018038331,0.005346629,0.723203069,0.000601687,0.000836452,0.014441455,0.002272763,0.002272763,0.001156922,5.24E-06,0.632678997,
9710243,0.034949267,0.012263012,0.764889646,0.002311401,0.002735975,0.029277627,0.014932323,0.014932323,0.006104135,0.00023099,0.699556363,
9607164,0.019165727,0.006927236,0.740756748,0.000492088,0.000680733,0.018270058,0.006867892,0.006867892,0.001128065,4.95E-05,0.662680192,
9608173,0.030439684,0.007758755,0.716946333,0.000479746,0.00058387,0.028045069,0.004267174,0.004267174,0.001033394,1.92E-05,0.628917557,
9612224,0.03156708,0.005948014,0.708513017,0.000515876,0.000622559,0.005428662,0.000723433,0.000723433,2.71E-06,5.57E-07,0.555439517,
9611079,0.010146561,0.003209561,0.689430716,1.38E-05,1.70E-05,0.00637723,0.001025005,0.001025005,3.60E-05,1.13E-06,0.572145281,
9609126,0.009019166,0.00338884,0.683506902,2.17E-05,3.21E-05,0.004382156,0.000525436,0.000525436,0,2.92E-07,0.549932969,
9703063,0.011273957,0.005882798,0.724676398,0.000476548,0.000546377,0.007117252,0.00517995,0.00517995,9.99E-05,2.74E-05,0.629713432,
9712064,0.010146561,0.001050316,0.676881098,0.001413093,0.00178228,0.009665681,0.000588767,0.000588767,0.000846563,3.64E-07,0.560672449,
9704045,0.006764374,0.001215234,0.667162093,0.000180632,0.000249396,0.006827751,0.000701878,0.000701878,0.000154365,5.20E-07,0.562197484,
9812188,0.012401353,0.003363444,0.696704576,9.68E-05,0.000146839,0.006892422,0.002140713,0.002140713,8.98E-05,4.48E-06,0.60462468,
9902206,0.012401353,0.002425507,0.674821702,8.53E-05,0.000126724,0.006014065,0.000545998,0.000545998,1.30E-05,3.13E-07,0.551870011,
9612115,0.107102593,0.056053726,0.818139409,0.022049763,0.024832752,0.113123598,0.052469918,0.052469918,0.023000689,0.002649843,0.739346351,
9902113,0.012401353,0.004471739,0.695830296,6.95E-05,7.92E-05,0.013207201,0.004929338,0.004929338,0.00017525,2.34E-05,0.612418353,
9904089,0.003382187,0.001183473,0.663411716,0.001620642,0.001861509,0.003464614,0.00125778,0.00125778,0,1.52E-06,0.565686504,
9705023,0.011273957,0.006822224,0.750569805,0.000593033,0.000797485,0.005823889,0.002945629,0.002945629,4.07E-05,8.49E-06,0.614716426,
212044,0.00789177,0.001953344,0.672492821,0.001222548,0.001311992,0.007240584,0.00206133,0.00206133,1.62E-05,4.09E-06,0.570859735,
9708021,0.012401353,0.00251207,0.692246966,0.001090238,0.001404197,0.003464614,0.00125778,0.00125778,0,1.52E-06,0.565686504,
9903216,0.002254791,0.001753547,0.664645432,0,0,0.003464614,0.00125778,0.00125778,0,1.52E-06,0.565686504,
5147,0.025930101,0.005483126,0.71655122,0.001078298,0.001313187,0.019620458,0.004050257,0.004050257,0.000579087,1.58E-05,0.612567008,
9705114,0.012401353,0.00225399,0.692310517,0.003753899,0.004261837,0.003464614,0.00125778,0.00125778,0,1.52E-06,0.565686504,
9708070,0.006764374,0.002157238,0.673363514,2.76E-05,5.43E-05,0.004474045,0.001560322,0.001560322,1.35E-06,2.35E-06,0.566557391,
9904111,0.012401353,0.003256405,0.687557553,0.000220691,0.000264363,0.012115888,0.003804495,0.003804495,0.000112385,1.41E-05,0.599374813,
9909060,0.002254791,0.00144903,0.66145075,2.79E-06,4.20E-06,0.004465707,0.001540573,0.001540573,6.90E-06,2.28E-06,0.568133916,
9910262,0.002254791,0.00144903,0.66145075,2.79E-06,4.20E-06,0.004465707,0.001540573,0.001540573,6.90E-06,2.28E-06,0.568133916,
11211,0.009019166,0.002169699,0.693717976,8.34E-05,0.000124281,0.011170922,0.002471147,0.002471147,0.000207476,5.97E-06,0.610366185,
9604119,0.027057497,0.015080578,0.744515747,0.002061344,0.002471359,0.025205039,0.011853794,0.011853794,0.002541509,0.000143682,0.659142504,
9606118,0.021420519,0.012900747,0.753110831,0.000481735,0.000600119,0.014923729,0.008228708,0.008228708,0.001372021,6.86E-05,0.657559735,
9611099,0.012401353,0.00710155,0.731878221,0.000174082,0.000237127,0.007892782,0.005678844,0.005678844,0.000190816,3.27E-05,0.636011167,
4071,0.01578354,0.037959147,0.713048411,0.000139617,0.00017466,0.014462135,0.031172449,0.031172449,0.000256659,0.000982768,0.623005501,
206095,0.00789177,0.00606905,0.657689557,0.000438102,0.000540752,0.00788595,0.005681478,0.005681478,0.001132929,3.28E-05,0.544873262,
6210,0.025930101,0.053479791,0.71838741,0.000598237,0.000808249,0.006953012,0.017671724,0.017671724,4.74E-06,0.000314784,0.598862562,
10187,0.01578354,0.004293557,0.662997609,0.000259331,0.000377564,0.017637284,0.002697596,0.002697596,0.001022468,7.34E-06,0.562520538,
110291,0.01578354,0.009191848,0.6849223,0.000114969,0.000176715,0.006581003,0.002903099,0.002903099,3.56E-05,8.52E-06,0.543368071,
112220,0.005636979,0.00342333,0.645678325,8.98E-05,0.000140647,0.005270406,0.00394614,0.00394614,9.69E-06,1.58E-05,0.553147968,
