,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
2540,2541,9408029,9707190,3241,203231,9901128,207273,108153,9908022,206024,9906224,203231,9903238,108085
2541,2542,9408013,9708003,3115,206014,9912018,7058,8164,9204102,9910091,9907070,206014,109065,205230
2542,2543,9408005,9708153,212313,210308,9902095,1193,2199,9706050,9607139,9907085,210308,9503017,212010
2543,2544,9407190,9710136,110274,211271,4040,212272,210181,110143,207130,9907200,211271,9509035,9211102
2544,2545,9407182,9710151,206169,9801182,202163,9911170,201162,10286,9901079,9908126,9801182,9707146,9609076
2545,2546,9407168,9711036,9911193,9806155,206129,206181,202094,9512005,207184,9910023,9806155,205258,1166
2546,2547,9407118,9712095,101161,6060,6246,3115,4114,9903007,209122,9910036,6060,209241,206117
2547,2548,9407109,9712130,205161,6112,102112,110274,7089,9911066,4196,9911140,6112,2230,209002
2548,2549,9407106,9801058,1193,8130,9902122,1177,106001,1145,9909199,9911169,8130,209102,9712054
2549,2550,9407087,9802007,5135,102128,106260,5272,9911193,1166,7200,9911180,102128,9611219,10071
2550,2551,9407031,9803142,2198,110189,9907129,210275,3286,5052,111220,9912067,110189,9908192,209231
2551,2552,9407025,9804093,8164,205104,1211,9911193,12156,11282,9605049,9912165,205104,9812216,211142
2552,2553,9407018,9805071,5137,9807082,10026,201019,211213,205177,9909001,9912266,9807082,106177,9606165
2553,2554,9406217,9805105,12125,9903165,203251,106210,11044,9903067,111072,1056,9903165,9808094,9903165
2554,2555,9406216,9805107,102156,4186,9904017,9909110,201191,6219,211221,1111,4186,9809086,206010
2555,2556,9406206,9805172,212086,5137,210175,3241,9911091,101038,208066,1131,5137,9609094,207228
2556,2557,9406132,9807189,102128,103067,9804182,11044,9904190,106162,9903107,1209,103067,9801024,210234
2557,2558,9406125,9807199,1092,110121,103110,203005,9806159,207071,9906221,1212,110121,211269,9903038
2558,2559,9406105,9808074,12078,110219,108100,110118,1193,9309023,205025,1213,110219,9903222,9903085
2559,2560,9406068,9808124,112048,207278,205163,9139,102128,9910094,211182,1216,207278,5076,204149
2560,2561,9406067,9809124,9909070,9211102,206214,302164,9805139,6189,109070,2172,9211102,101115,206014
2561,2562,9406059,9810099,12218,9606165,9911152,203246,206122,9902122,9910244,2198,9606165,112145,9811047
2562,2563,9406055,9811178,204081,9611209,5208,206122,5172,204008,9022,2242,9611209,9801017,1200
2563,2564,9405194,9901135,102020,9903038,210124,1092,10071,9801052,203168,2244,9903038,2007,204084
2564,2565,9405190,9902132,9811019,112098,207180,112048,7225,9802168,9908193,3085,112098,12234,205104
2565,2566,9405171,9903228,112058,209002,9909179,211213,11137,7254,1011,3183,209002,9409093,207117
2566,2567,9405124,9904071,3200,9712054,109176,209154,9803109,9707027,109182,3227,9712054,9602145,211125
2567,2568,9405117,9905221,10060,9801038,110274,7225,7058,9803220,9602174,3298,9801038,11023,9301047
2568,2569,9405110,9905226,5065,9902012,9803251,212313,212198,9908126,12029,4068,9902012,107241,9611209
2569,2570,9405109,9907026,5272,9910244,9912187,102156,212219,207190,103211,4102,9910244,9807034,110219
2570,2571,9405107,9908116,9910149,6066,4186,8033,3115,208013,106162,4142,6066,106171,10006
2571,2572,9405095,9908129,8033,7168,9809172,206169,9803174,9801161,9509175,4195,7168,107116,111199
2572,2573,9405052,9910091,203005,107261,211272,12218,6247,9912230,9810123,5021,107261,108109,112098
2573,2574,9405049,9910150,2053,111199,9810194,2094,9812025,9510224,12165,5047,111199,203215,206164
2574,2575,9405029,9911222,201152,111224,9902022,103167,207273,5066,9611040,5052,111224,205219,207278
2575,2576,9405002,1027,9906039,204084,205177,102128,9905162,11138,9807062,6014,204084,210206,8250
2576,2577,9404162,1035,103167,1200,204252,5135,9911170,12106,9509148,6059,1200,9704172,109058
2577,2578,9404151,1123,9039,207238,9809027,3176,1093,211009,6224,6189,207238,111072,9603161
2578,2579,9404140,2171,10137,9603051,9811107,5137,108198,9909072,101185,6196,9603051,202039,11008
2579,2580,9404116,3148,3176,9056,209131,304235,103031,8101,207258,6225,9056,9705181,110121
2580,2581,9404114,4126,108122,202003,2125,11092,9809102,107106,9704097,6247,202003,107166,111238
2581,2582,9404108,4165,1204,210234,9912013,2198,211080,206010,3124,7050,210234,202186,9602156
2582,2583,9404092,5028,9909110,211028,8102,12078,102123,103153,9607235,7097,211028,202195,9810063
2583,2584,9404071,5124,8160,9610155,106209,211017,208201,9403195,206196,7234,9610155,204257,9910244
2584,2585,9404063,7029,9139,9903085,106243,9812037,10044,2094,9607027,8050,9903085,206171,7168
2585,2586,9404008,8172,11288,111198,9908165,9811010,112058,9707019,101069,8164,111198,9801183,206161
2586,2587,9404004,8177,108170,203095,210112,12251,9811107,203003,204030,8177,203095,204234,9603051
2587,2588,9403198,10221,9812047,205014,211021,102020,11258,9206078,9908160,9127,205014,208013,9901033
2588,2589,9403195,10286,5031,9602156,9807093,9906142,10137,9307158,9050,9156,9602156,9707126,9902018
2589,2590,9403187,11072,9006,9711158,102199,5065,205117,108092,110122,9202,9711158,9802197,4186
2590,2591,9403186,11193,211003,9811047,9803109,9803001,208166,110271,210117,10119,9811047,9411020,9056
2591,2592,9403179,12024,103058,5182,8058,9808161,11092,9204030,9804182,11045,5182,9610018,111224
2592,2593,9403155,12049,4195,10006,208119,12125,2222,9242,9506065,11197,10006,9706110,112248
2593,2594,9403141,102184,1018,9712177,106200,207170,9809033,5272,8096,11230,9712177,202092,207130
2594,2595,9403121,103102,211017,3145,210203,204081,1204,9902129,101039,12025,3145,209080,211028
2595,2596,9403073,104124,211136,3197,9810083,9808048,1177,9708082,106108,12258,3197,210148,9305047
2596,2597,9403040,104176,9910036,208154,9904010,9804058,9805097,9901148,207162,101096,208154,9605105,9511126
2597,2598,9402113,104181,9909172,210153,3032,103222,9811128,3219,9127,101176,210153,6060,9604044
2598,2599,9402107,106044,111180,302222,8112,205161,209154,6190,205109,102105,302222,9038,9806155
2599,2600,9402077,106089,205026,9511126,201089,1138,204245,9308129,12117,102172,9511126,9708082,9712177
2600,2601,9402073,106160,2170,9603161,204191,4005,10090,9804121,201135,102212,9603161,9801038,111198
2601,2602,9402044,106253,304186,4123,5028,1053,102020,9812194,205115,103153,4123,9805076,203229
2602,2603,9402032,106262,9911022,8250,107074,112058,111091,9804175,7177,104124,8250,9910185,211271
2603,2604,9402031,106267,2160,9305047,9905173,7153,110088,206017,104227,104143,9305047,106080,9504034
2604,2605,9402005,107113,211075,9504034,9908020,7019,111086,209225,206141,105108,9504034,9602176,9711158
2605,2606,9402002,108043,9812037,9511026,2244,212086,203246,205099,9710239,105249,9511026,9707123,9809021
2606,2607,9401153,109192,9906105,9901033,9902058,205026,204147,209004,106265,106162,9901033,6219,9910172
2607,2608,9401139,110099,9811010,9910047,211278,9812047,204084,9806169,302131,107036,9910047,10205,5182
2608,2609,9401125,110143,104234,1166,9805145,2053,9810244,202193,304219,107091,1166,107189,110143
2609,2610,9401121,110225,4005,107084,9096,9039,111130,205211,209139,107116,107084,205009,9908171
2610,2611,9401072,110302,1082,112248,9901134,9910036,3221,10054,9803135,108003,112248,205014,9910047
2611,2612,9401070,112048,208132,203229,103222,1082,7231,9706078,101234,108007,203229,210039,3197
2612,2613,9401069,112078,210060,205121,9811146,4195,9812007,11185,9506057,108040,205121,9702093,4123
2613,2614,9401059,112169,5250,205259,5049,11288,202071,208003,9906056,109177,205259,9708037,6060
2614,2615,9401021,202124,103068,206161,107038,111180,5065,9224,208219,109182,206161,9906087,107084
2615,2616,9401006,202201,9811193,9810063,208166,9803109,9812047,110093,11160,110039,9810063,9607121,9908089
2616,2617,9312187,203229,103222,9902018,9807098,2170,9908072,211069,112092,110077,9902018,104143,1127
2617,2618,9312172,203239,7153,9912188,9910021,103058,11197,9510241,9605215,110143,9912188,203218,202003
2618,2619,9312137,204051,10072,9601167,2029,211075,201019,8213,9706117,110186,9601167,211261,203095
2619,2620,9312114,205015,7019,4049,210146,8053,2053,9603051,9711202,111057,4049,9712168,208197
2620,2621,9312059,205050,105005,203198,1166,5016,12125,9811147,9902153,111238,203198,9908175,210238
2621,2622,9312045,206051,9910016,205108,9810063,8160,9812172,9601168,9905104,112002,205108,9039,302222
2622,2623,9311183,206080,2244,205291,9902067,9903242,9904054,9186,5052,112040,205291,9101,9511064
2623,2624,9311177,206131,10138,206059,101102,9810195,303014,112098,9504149,112055,206059,104176,9909013
2624,2625,9311157,207072,9014,207130,110118,108170,9902156,9706204,9706005,112119,207130,207211,9096
2625,2626,9311156,207174,12251,212248,9015,9808143,9909070,9707126,9607202,112126,212248,1221,110173
2626,2627,9311147,209089,9209,110143,202172,9209,103068,9901118,11256,112128,110143,102151,111041
2627,2628,9311120,209197,11091,112071,9810226,5015,5135,12049,101016,112195,112071,211250,203119
2628,2629,9311081,209255,8053,9604044,9811128,108122,9807135,9812049,9707162,112198,9604044,9505167,203198
2629,2630,9311055,210148,1138,105070,9803111,10069,211036,203268,109032,201004,105070,102020,204147
2630,2631,9311042,210167,212198,110173,9806159,9904056,5137,207214,204084,201019,110173,212128,4049
2631,2632,9311015,211052,212219,111041,9808051,201152,206181,209251,1037,201149,111041,101169,8130
2632,2633,9311010,211102,106238,210238,9902007,4147,9909110,5007,12106,202017,210238,205291,8231
2633,2634,9311009,211207,9910244,9511064,204226,7078,1157,9510074,1033,202030,9511064,9708025,9608005
2634,2635,9310202,212118,7078,9706071,210127,102123,6251,9902123,9605229,202094,9706071,9602144,9703158
2635,2636,9310194,212186,11230,9908171,9811152,9006,3169,6064,9712105,202126,9908171,9606148,9809179
2636,2637,9310188,212190,110161,9909013,9905049,1018,9809193,11160,9704142,204066,9909013,9505093,1027
2637,2638,9310170,212248,2192,107113,108119,9911091,10060,205180,109069,204245,107113,9612192,7209
2638,2639,9310166,301182,9911091,9906154,201032,9910016,2198,9710247,109162,204253,9906154,9912059,111034
2639,2640,9310159,303054,9907101,9907022,9805171,9811139,4195,9410104,209193,205218,9907022,201258,207238
2640,2641,9310112,303251,9808161,204147,9910150,2165,204081,4134,211271,205244,204147,9606133,211098
2641,2642,9310044,304036,101119,209225,9912060,9106,304235,211123,9911181,205321,209225,9710010,9802198
2642,2643,9310029,304090,102123,9406105,3147,103068,1138,9808080,9811141,206010,9406105,9712146,3171
2643,2644,9310026,9206027,211036,9809179,9808017,9811057,111180,11227,4147,206057,9809179,101045,205014
2644,2645,9309145,9211030,208216,9812013,6115,7204,206169,2242,9711106,206102,9812013,103013,205280
2645,2646,9309142,9211102,204166,7209,6176,5129,208132,201175,9510017,206195,7209,9403141,9511026
2646,2647,9309140,9212009,2165,8231,9038,211003,6190,109064,9903186,206204,8231,4187,209225
2647,2648,9309125,9212049,5192,208107,210306,211136,205003,103183,4014,206221,208107,102082,9811257
2648,2649,9309110,9301047,302113,9508017,9901106,9808175,7195,201089,108076,207061,9508017,201138,9907022
2649,2650,9309107,9301083,6048,9608005,9902121,9812218,6060,201100,304093,208094,9608005,9703156,9912188
2650,2651,9309106,9302014,12195,9908089,9806042,9903109,106218,208165,201175,208209,9908089,9503175,112059
2651,2652,9309103,9302109,8080,1127,9911193,2244,9903109,9605090,207175,209193,1127,9809063,112071
2652,2653,9309097,9306044,7204,1178,205087,103110,9039,9806099,9806069,211098,1178,205320,209051
2653,2654,9309075,9306083,103085,9096,208184,9906194,9911113,9902184,109131,211118,9096,208107,209193
2654,2655,9309055,9310194,209183,112059,9808048,9906105,107072,1182,9603086,212069,112059,211044,9406105
2655,2656,9309039,9401072,12053,205280,9101,105005,1092,9812165,9612076,212083,205280,10158,9508017
2656,2657,9309023,9405110,5270,103225,201219,2192,9910244,9904086,9809147,212225,103225,12165,9601167
2657,2658,9308154,9407018,212329,107227,207072,5048,9908192,202174,108109,9303032,107227,101087,9906154
2658,2659,9308139,9408013,9059,109177,9812216,9910244,9910149,9811101,9903077,9312187,109177,205280,103225
2659,2660,9308129,9409111,9806159,111221,9902131,208216,5272,1077,9912204,9505045,111221,9408005,107113
2660,2661,9308124,9410104,201059,112073,9905020,1159,8160,106217,102112,9506169,112073,9709114,109177
2661,2662,9308122,9411210,9904094,203119,205195,10072,3176,10071,9508094,9510210,203119,112084,9710034
2662,2663,9308112,9412229,103110,210291,211047,5250,9902122,207124,210122,9605201,210291,9801087,9812013
2663,2664,9308100,9502141,5210,9607066,9812067,106238,9903157,210239,9803232,9606082,9607066,9805015,105070
2664,2665,9308083,9506057,205257,9811257,1082,9905162,5031,109063,9213,9608090,9811257,4147,107227
2665,2666,9308075,9507027,207072,211098,5183,9809033,8033,9203071,112147,9608137,211098,12202,205259
2666,2667,9308060,9508058,111130,9910172,9006,212198,211003,102007,9805142,9609192,9910172,111061,205291
2667,2668,9308052,9510148,1134,6191,203229,212219,106210,9702166,101176,9610157,6191,210093,208154
2668,2669,9307196,9512180,9106,110077,9903132,9908072,9906105,9708022,9709099,9611040,110077,204197,111221
2669,2670,9307194,9603059,9904056,9703147,10158,9246,9803090,201247,102018,9612089,9703147,207089,9612229
2670,2671,9307174,9603089,1215,1027,303134,5192,1018,9602167,9803042,9701175,1027,111218,9902197
2671,2672,9307168,9604196,9808175,101043,3068,11230,9006,9209049,10242,9702173,101043,209226,9407031
2672,2673,9307158,9606118,1053,207235,7067,104234,7079,9305040,9510134,9703007,207235,9711202,9705037
2673,2674,9307111,9606199,101120,208197,106089,9806199,12218,108126,3236,9703077,208197,203237,9806133
2674,2675,9307049,9608054,209026,209051,5176,103085,9910036,9307010,210224,9703186,209051,9602052,3291
2675,2676,9307045,9608125,6203,209201,9903161,9904094,9805136,9805126,209120,9704123,209201,9610107,112073
2676,2677,9307010,9610049,1002,9407031,4165,9810135,9909015,1111,211013,9706059,9407031,9707049,9510222
2677,2678,9307008,9611041,9911169,9702006,107032,10138,9812016,9712199,212145,9706066,9702006,9712186,9612114
2678,2679,9307007,9611195,8155,9703158,301114,9912018,108170,9912277,9711205,9707162,9703158,206180,1178
2679,2680,9307001,9611203,8102,9902197,103167,208132,103058,1215,107036,9708017,9902197,209212,7130
2680,2681,9306156,9701014,102138,104021,210288,9904190,110118,103198,303210,9708055,104021,210126,109065
2681,2682,9306153,9703052,9808048,9503157,9806216,1002,9902210,206063,9804086,9709069,9503157,9711048,112131
2682,2683,9306083,9703082,2226,9612114,9810069,304186,211017,108055,209201,9710248,9612114,9903144,205108
2683,2684,9306069,9704051,5182,9612229,9905226,1215,1082,110298,1166,9712162,9612229,1046,212248
2684,2685,9306052,9704147,9904190,9710034,9909137,9812196,9806042,9606082,3278,9801081,9710034,4125,9510183
2685,2686,9306044,9706047,1159,3291,108153,207072,3281,9908047,9612128,9801183,3291,201198,9607121
2686,2687,9306041,9707042,101194,10144,9911123,9907101,108122,7019,9802041,9802026,10144,210054,9703147
2687,2688,9306013,9709109,6107,111034,3208,8080,5192,108152,9805051,9803082,111034,9405049,2025
2688,2689,9306002,9709193,9903109,205165,9803263,12195,5250,209085,207263,9803227,205165,7024,6191
2689,2690,9305185,9712046,9808143,9510183,9910067,12053,208216,9305083,209157,9804093,9510183,104032,110077
2690,2691,9305142,9712105,2147,9607121,9022,2222,5015,9404008,9501030,9805078,9607121,106008,205314
2691,2692,9305139,9712199,5016,9612194,303014,6071,9906176,9804001,4126,9805207,9612194,112227,211123
2692,2693,9305125,9802099,9903242,9809009,9906176,3054,7153,202131,201270,9806131,9809009,9803088,9503157
2693,2694,9305083,9803163,3163,9905195,103015,111130,9804184,11099,9707093,9806197,9905195,5066,9607066
2694,2695,9305068,9804199,3054,9908115,209264,210060,1053,107102,101105,9808035,9908115,110039,9702006
2695,2696,9305066,9805078,211095,9911113,211259,101119,205161,203048,1053,9808060,9911113,206024,9807187
2696,2697,9305047,9806151,1166,3171,1209,111091,104234,9210010,210250,9808146,3171,9711179,9810123
2697,2698,9305040,9806204,9246,112131,9803090,5182,8080,9810063,9712193,9808184,112131,109091,9903228
2698,2699,9305025,9807115,9811139,9404114,9905162,11091,1144,101026,6047,9810087,9404114,9412131,9908115
2699,2700,9304159,9807173,4147,9705037,102018,6048,9911066,203190,12078,9810224,9705037,9612236,9911113
2700,2701,9304154,9808162,108198,9911253,111078,5270,2170,9812237,9601177,9811024,9911253,9806230,201144
2701,2702,9304141,9811015,9908192,2025,212201,2226,11288,9405029,9508154,9811048,2025,9902130,210153
2702,2703,9304104,9811140,111091,3054,9804093,9902122,4005,9701023,1047,9812216,3054,6210,9404114
2703,2704,9304102,9812016,205076,204112,9909047,3131,1055,206166,101038,9812237,204112,210108,9506101
2704,2705,9304065,9812118,5015,211269,9902042,9904131,12053,9202004,102212,9812238,211269,9601023,208107
2705,2706,9304057,9901018,2094,9802198,9904191,205257,2244,1118,205147,9901050,9802198,9806182,208179
2706,2707,9304056,9901079,9912187,9812037,211092,102138,1205,5209,203111,9901057,9812037,9811131,9612194
2707,2708,9304053,9901121,1093,8172,9809055,5121,9812087,211052,9804170,9901143,8172,1055,10144
2708,2709,9304047,9903094,5121,109065,8250,9803174,207072,9806178,9811028,9902007,109065,201172,101043
2709,2710,9304011,9904010,9904131,112099,9903244,9014,9804058,5230,211156,9902101,112099,202021,205165
2710,2711,9303160,9905053,9810195,208148,9910110,9911169,2160,103098,9612080,9902102,208148,205290,210291
2711,2712,9303143,9905075,1157,209193,9912164,211036,201152,206221,9810099,9903038,209193,9905083,211269
2712,2713,9303136,9907184,4097,9506101,3160,9812025,104031,9606148,107267,9903162,9506101,10206,9812037
2713,2714,9303101,9907211,304125,9806133,205114,9810244,9903162,3208,207074,9903230,9806133,101182,208148
2714,2715,9303067,9911011,9812025,9903228,10175,110161,103110,9605151,9708055,9905064,9903228,108017,9506150
2715,2716,9303057,9911081,103088,7130,9805082,6203,4147,9910256,4109,9905081,7130,108209,107143
2716,2717,9303048,1193,9912018,103139,9808088,201059,9908171,206103,9906023,9905148,103139,212186,9605023
2717,2718,9303046,3067,9811057,201144,9911091,9812007,9803051,9505088,9911098,9905162,201144,9910096,9705052
2718,2719,9303040,3118,211067,9506150,10242,204166,210060,9806122,204102,9906040,9506150,9806167,9706071
2719,2720,9303032,3240,1205,9705052,12081,7231,211075,205314,9704143,9906168,9705052,102149,2078
2720,2721,9303017,3300,1211,9809021,210026,5210,207170,9505052,104201,9906234,9809021,201029,110006
2721,2722,9303016,4134,3236,203147,211134,4097,2192,9811192,9610148,9907022,203147,201161,204112
2722,2723,9303012,4142,7079,206104,9806197,209183,9106,8211,209162,9907047,206104,208023,9902173
2723,2724,9303007,5105,9905162,9605023,9910244,10044,212086,9505186,1073,9907087,9605023,9611203,1037
2724,2725,9302136,5163,12128,9807187,3050,302113,9803137,208038,103207,9907219,9807187,11127,8172
2725,2726,9302133,5179,7231,9608015,10222,212329,9907101,211100,201051,9909059,9608015,12145,204124
2726,2727,9302126,6121,211149,2078,109133,9059,9806008,9912073,9511222,9910055,2078,103237,9511080
2727,2728,9302116,6251,2152,112151,1018,9803051,106238,3223,9242,9910065,112151,9510210,9608015
2728,2729,9302109,7174,9812007,204124,4166,9911066,5029,9401072,8042,9910082,204124,9608015,9610168
2729,2730,9302103,8101,103106,9607105,9066,2147,12058,9906204,209228,9910099,9607105,9608034,9903221
2730,2731,9302047,10071,201111,9802039,8205,3163,2226,9910067,9607066,9911080,9802039,9708127,9905195
2731,2732,9302033,10104,204198,103219,212071,205076,9901146,111177,111218,9912156,103219,9712128,9907026
2732,2733,9302023,10175,9911066,110006,9901018,4166,4186,207039,205009,9912168,110006,9805139,3054
2733,2734,9302014,11113,205087,207194,9902197,101194,9910016,9910244,9611204,9912257,207194,9311157,103139
2734,2735,9301114,12062,6071,209206,111135,6064,111099,7048,9711080,1068,209206,9802091,112099
2735,2736,9301083,12110,3118,211063,9911112,9902210,10138,101134,9705120,1089,211063,7044,203147
2736,2737,9301068,12117,9810244,9510222,9903091,211095,102031,109150,9706025,1145,9510222,9605075,9506126
2737,2738,9301052,101199,211092,9712215,210016,9908192,1002,7061,7023,1199,9712215,9704043,9910267
2738,2739,9301047,102064,9810135,9902173,9809164,101120,9906224,9604123,205048,2020,9902173,9804058,104021
2739,2740,9301046,102130,9811128,9907026,9903228,1134,9906194,9703176,112127,2106,9907026,1180,112093
2740,2741,9301043,102138,10044,9910267,9904068,9805139,9911080,201173,207139,2189,9910267,204218,209085
2741,2742,9301042,102199,9030,8053,9186,9912187,101119,9502141,5124,2228,8053,9903021,9506052
2742,2743,9301038,102212,4109,112093,208052,9811156,2087,3176,9610162,3050,112093,108075,9911253
2743,2744,9301015,103080,9812218,9903221,209209,1157,9246,11226,203095,3063,9903221,204248,11079
2744,2745,9301003,103085,110085,102147,9912059,9030,201059,9201056,102031,3103,102147,4103,9607105
2745,2746,9212149,103128,6060,110093,10279,8102,103167,9903230,106267,3116,110093,208051,3236
2746,2747,9212088,103153,102199,205314,111091,4109,8053,2143,212175,5028,205314,9906105,102147
2747,2748,9212049,106020,4102,211123,208222,3236,211095,106171,7209,5066,211123,3148,208044
2748,2749,9212045,106041,3131,9506126,9905180,3118,1213,9603116,212112,5076,9506126,9701123,209155
2749,2750,9212030,106055,9902210,9610168,9907144,9803137,3067,204023,12193,5136,9610168,9703176,209206
2750,2751,9212009,108017,12153,11175,9804099,6107,9908165,9704167,103237,5163,11175,9710124,9607193
2751,2752,9211102,109175,4166,112214,9903124,9802067,9810083,9610045,9510225,5210,112214,9906054,9701055
2752,2753,9211097,109197,111086,207174,9910094,1166,11230,9611205,11193,5242,207174,10286,9712215
2753,2754,9211059,110034,106202,9506052,103068,9806042,3057,9704131,109197,6033,9506052,107220,9802039
2754,2755,9211056,110054,9908072,9511080,302164,6060,9910050,5199,303039,6103,9511080,202097,2002
2755,2756,9211040,110274,107129,1037,9808060,209026,11091,9406067,9711130,6210,1037,211135,9175
2756,2757,9211030,111217,9902122,9175,111153,9809102,211136,9407018,3300,6215,9175,9503205,11175
2757,2758,9211021,111222,211021,107212,4038,108198,9905155,9712159,112221,7075,107212,9804210,107212
2758,2759,9210141,112084,202188,206087,9812012,111086,2127,9906040,9506200,8030,206087,111094,8053
2759,2760,9210127,112132,3223,208044,9909013,8155,12251,7051,103184,9056,208044,206161,8227
2760,2761,9210119,202190,9910021,9804210,6064,6141,3163,110067,110035,9112,9804210,212243,204025
2761,2762,9210065,203217,210062,9909129,5054,4102,110161,111284,303031,9160,9909129,9610091,206087
2762,2763,9210050,204027,9803174,111160,9203,3221,7133,203157,9703040,9199,111160,211009,206104
2763,2764,9210021,204084,111129,204025,205025,7079,7078,9702189,111212,10014,204025,302038,209201
2764,2765,9210010,205098,209079,207115,1063,1211,9910094,9904101,206016,10167,207115,9310159,211063
2765,2766,9209116,205153,9906176,209085,2165,203006,5182,1010,102137,11016,209085,9708017,9509141
2766,2767,9209055,205187,203006,9501020,10044,12128,2020,211202,107180,11086,9501020,2183,9902180
2767,2768,9209049,205213,107038,2002,107143,102199,209183,9505070,112136,11111,2002,202094,9909129
2768,2769,9209044,206145,7083,202041,203246,9811128,1159,12104,9504006,11137,202041,9601112,9912107
2769,2770,9209032,207004,9905226,209047,7090,9811089,9907184,203198,9911095,11166,209047,208171,109075
2770,2771,9209023,207067,2007,9509141,101119,1093,9806080,9704174,112251,12128,9509141,9710248,202041
2771,2772,9209016,207201,5048,9912107,8224,1205,9203,9403141,203129,12158,9912107,9812037,207115
2772,2773,9209012,207221,6064,2029,205076,103106,212167,103030,1211,12183,2029,12128,207194
2773,2774,9209003,208126,9096,11045,9804111,9908193,105005,106036,12035,101020,11045,109099,9405194
2774,2775,9208078,208216,9906194,109075,11182,211067,1169,112136,9707148,101027,109075,201062,9809100
2775,2776,9208047,209085,2087,210313,108126,202188,9809164,211216,10084,101105,210313,203064,9906188
2776,2777,9208027,210078,9809102,9605032,9807179,211149,209026,202003,9809009,101194,9605032,9704142,9909085
2777,2778,9208002,210224,8058,9701055,9811192,2152,9809027,9705194,9812071,102007,9701055,206108,2029
2778,2779,9207095,210250,9066,9807096,9905200,103088,103085,9506052,9608108,102023,9807096,206212,7090
2779,2780,9207094,210302,5129,9810123,7050,9808101,6048,9802007,9711087,103090,9810123,9512139,110093
2780,2781,9207091,211023,105146,4145,8107,111129,9812216,209047,7067,103112,4145,9609176,111160
2781,2782,9207060,211091,108168,9021,207130,9812087,9806197,9704172,202130,103220,9021,9903157,9501020
2782,2783,9207053,211122,5183,202011,9803214,9905226,1134,9602005,106164,105311,202011,10221,9912067
2783,2784,9207016,301049,106157,211178,9808161,9911040,9803111,1211,2147,106005,211178,105070,11045
2784,2785,9206084,9201013,207098,301217,3281,204198,9911169,203083,10202,106127,301217,203272,103219
2785,2786,9206078,9201067,9908193,9403040,11138,304125,2007,9701054,9702054,107031,9403040,9707162,112151
2786,2787,9206070,9205046,9803109,9712086,9812238,9910021,12195,9812149,212113,107106,9712086,211278,9403040
2787,2788,9206049,9209003,9902007,9906215,9905219,201111,9014,10223,9705128,108118,9906215,9904133,9603126
2788,2789,9206048,9306013,9908165,8227,9906054,12153,9911040,211075,1124,109063,8227,9503125,9712086
2789,2790,9206044,9402005,9911040,11111,9907047,9806194,1200,1183,112174,109174,11111,9709138,9812038
2790,2791,9206035,9402073,9905155,12033,10247,5183,204166,210148,208203,110071,12033,108182,9906215
2791,2792,9206027,9402107,2020,9310112,202160,9803090,1211,211032,7168,110113,9310112,207172,9910194
2792,2793,9206026,9405171,303251,9607193,9811019,9903162,9806194,204143,2127,110204,9607193,9507070,9912118
2793,2794,9206015,9501096,9809033,9014,9902155,9906176,9808037,9708034,9611201,110302,9014,211221,12033
2794,2795,9206007,9503017,9906142,103021,4072,9911113,210022,9804199,9801123,111096,103021,9502029,112040
2795,2796,9206006,9506019,111099,106178,112048,209079,9902087,2156,1051,111222,106178,9707262,202011
2796,2797,9205089,9506065,5212,207178,209117,205087,204127,9217,106058,112136,207178,10006,9310112
2797,2798,9205088,9509106,9912060,9603126,9804006,211092,201111,9705205,110034,112140,9603126,111222,9605032
2798,2799,9205081,9510106,3116,9809100,9901143,9096,9807140,9907051,1001,112178,9809100,201041,9804210
2799,2800,9205069,9511171,9203,9902180,9903178,9806008,112006,201029,109200,112214,9902180,9705011,4145
2800,2801,9205068,9512042,9812087,9912118,4109,9808037,3298,211189,10069,112226,9912118,1142,9014
2801,2802,9205046,9512129,111135,6044,204206,9803111,203006,211249,201075,112264,6044,103184,9021
2802,2803,9205037,9601085,3197,11079,9805097,9804085,9905226,9804096,205108,201112,11079,112169,101176
2803,2804,9205027,9601169,9903162,9812038,9902059,303251,202188,9904133,208146,201127,9812038,9311009,107200
2804,2805,9205015,9603037,9911113,9912067,205026,9904054,5270,106015,9912165,201221,9912067,9606144,207235
2805,2806,9204102,9603147,2222,102172,9803077,110085,9030,205198,3067,202135,102172,9804160,301217
2806,2807,9204099,9604044,6141,107033,9910256,2020,103106,209231,203052,202176,107033,103230,106178
2807,2808,9204083,9605009,9906224,208074,7068,9908171,302113,9202092,9604199,202208,208074,106020,111153
2808,2809,9204064,9606086,9806042,211030,7236,106202,9903238,9912123,9904019,203099,211030,210102,209047
2809,2810,9204046,9606102,9812196,9405194,7253,9809193,9912187,1205,103187,203198,9405194,9607203,9807096
2810,2811,9204030,9606133,1063,9909085,9806194,9902007,205274,208179,107220,204012,9909085,9710165,6044
2811,2812,9204012,9607026,9809193,5094,9806213,106157,7083,9901030,9804121,204218,5094,1047,103021
2812,2813,9203071,9607027,9903091,110298,9812220,9804184,9908129,110113,9510227,205006,110298,202125,210313
2813,2814,9203056,9607164,1144,111153,9906013,207098,9805050,210281,9602010,205015,111153,9706216,211030
