,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
10794,9208047,0.015333041,2.78e-06,0.0,0.0,0.001664014,0.001664014,1.76e-38,0.0,1.55e-05,0.0,0.0,
10830,9209003,0.019332964,1.56e-05,0.0,0.0,0.002098104,0.002098104,1.76e-38,0.0,1.55e-05,0.0,0.0,
10835,9209009,2.79661327,0.009558958,0.0,0.0,0.303501664,0.303501664,1.76e-38,0.0,1.55e-05,0.0,0.0,
10837,9209012,0.030666081,1.34e-05,3.04e-09,0.000144697,0.003328028,0.003183331,2.13e-36,4.0,1.64e-05,1.89e-06,1.89e-06,
10838,9209013,3.09027433,0.010227866,0.0,0.0,0.335371147,0.335371147,1.76e-38,0.0,1.55e-05,0.0,0.0,
10840,9209016,0.02533285,1.63e-05,0.0,0.0,0.00274924,0.00274924,1.76e-38,0.0,1.55e-05,0.0,0.0,
10845,9209023,0.016666348,1.54e-05,1.49e-06,0.000108523,0.001808711,0.001700188,1.61e-36,3.0,1.71e-05,1.75e-05,1.75e-05,
10853,9209032,0.031999389,6.53e-05,2.15e-08,3.62e-05,0.003472725,0.00343655,5.47e-37,1.0,1.55e-05,1.75e-06,1.75e-06,
10860,9209040,3.428934531,0.010669039,0.0,0.0,0.37212415,0.37212415,1.76e-38,0.0,1.55e-05,0.0,0.0,
10863,9209043,2.872945146,0.009741665,0.0,0.0,0.311785559,0.311785559,1.76e-38,0.0,1.55e-05,0.0,0.0,
10864,9209044,0.016999675,1.31e-05,0.0,0.0,0.001844885,0.001844885,1.76e-38,0.0,1.55e-05,0.0,0.0,
10869,9209049,0.023332888,2.34e-05,5.33e-10,7.23e-05,0.002532195,0.002459847,8.75e-36,2.0,1.77e-05,1.2e-05,1.2e-05,
10873,9209057,1.292308659,0.004337627,0.0,0.0,0.140247432,0.140247432,1.76e-38,0.0,1.55e-05,0.0,0.0,
10888,9209074,2.78894675,0.009551683,0.0,0.0,0.302669657,0.302669657,1.76e-38,0.0,1.55e-05,0.0,0.0,
10894,9209083,2.958610177,0.009872329,0.0,0.0,0.321082333,0.321082333,1.76e-38,0.0,1.55e-05,0.0,0.0,
10907,9209106,2.784280173,0.009544031,0.0,0.0,0.302163218,0.302163218,1.76e-38,0.0,1.55e-05,0.0,0.0,
10927,9210007,2.7846135,0.009543364,0.0,0.0,0.302199392,0.302199392,1.76e-38,0.0,1.55e-05,0.0,0.0,
10928,9210009,3.167606187,0.010325977,0.0,0.0,0.343763565,0.343763565,1.76e-38,0.0,1.55e-05,0.0,0.0,
10929,9210010,0.052332334,1.93e-05,0.0,0.0,0.005679352,0.005679352,1.76e-38,0.0,1.55e-05,0.0,0.0,
10937,9210021,0.034666005,2.45e-05,0.0,0.0,0.003762118,0.003762118,1.76e-38,0.0,1.55e-05,0.0,0.0,
10951,9210037,3.243271409,0.010369074,0.0,0.0,0.351975112,0.351975112,1.76e-38,0.0,1.55e-05,0.0,0.0,
10958,9210049,2.965610044,0.009985947,0.0,0.0,0.321841991,0.321841991,1.76e-38,0.0,1.55e-05,0.0,0.0,
10970,9210064,2.96494339,0.009985887,0.0,0.0,0.321769643,0.321769643,1.76e-38,0.0,1.55e-05,0.0,0.0,
10971,9210065,0.04733243,0.000128088,0.0,0.0,0.005136739,0.005136739,1.76e-38,0.0,1.55e-05,0.0,0.0,
10974,9210069,2.774280364,0.009538079,0.0,0.0,0.301077992,0.301077992,1.76e-38,0.0,1.55e-05,0.0,0.0,
11007,9210114,3.661596755,0.01094534,0.0,0.0,0.397373752,0.397373752,1.76e-38,0.0,1.55e-05,0.0,0.0,
11019,9210127,0.052998988,0.000118615,2.15e-08,3.62e-05,0.0057517,0.005715526,5.47e-37,1.0,1.55e-05,1.54e-07,1.54e-07,
11021,9210129,2.88027834,0.00959677,0.0,0.0,0.312581392,0.312581392,1.76e-38,0.0,1.55e-05,0.0,0.0,
11024,9210134,3.948591276,0.011150384,0.0,0.0,0.428519751,0.428519751,1.76e-38,0.0,1.55e-05,0.0,0.0,
11044,9210160,3.921591791,0.011140944,0.0,0.0,0.42558964,0.42558964,1.76e-38,0.0,1.55e-05,0.0,0.0,
11046,9210163,3.886592459,0.011126478,0.0,0.0,0.421791347,0.421791347,1.76e-38,0.0,1.55e-05,0.0,0.0,
11063,9211021,0.066332067,0.000103427,0.0,0.0,0.007198669,0.007198669,1.76e-38,0.0,1.55e-05,0.0,0.0,
11077,9211040,0.028666119,1.22e-05,5.08e-10,0.000144697,0.003110982,0.002966286,2.13e-36,4.0,1.89e-05,5.48e-05,5.48e-05,
11084,9211049,3.959257739,0.011142455,4.03e-10,0.000150726,0.429677326,0.429532629,1.75e-35,4.5,2.88e-05,0.000104891,0.000104891,
11090,9211056,0.023999542,2.19e-05,8.85e-09,0.000144697,0.002604543,0.002459847,2.13e-36,4.0,1.62e-05,1.56e-06,1.56e-06,
11091,9211057,4.008923457,0.01117468,0.0,0.0,0.435067284,0.435067284,1.76e-38,0.0,1.55e-05,0.0,0.0,
11095,9211063,3.465600497,0.010683014,0.0,0.0,0.376103314,0.376103314,1.76e-38,0.0,1.55e-05,0.0,0.0,
11096,9211064,2.9539436,0.009869743,0.0,0.0,0.320575894,0.320575894,1.76e-38,0.0,1.55e-05,0.0,0.0,
11125,9211097,0.027332811,4.9e-05,4.74e-10,3.62e-05,0.002966286,0.002930111,5.47e-37,1.0,1.68e-05,1.4e-05,1.4e-05,
11129,9211102,0.019332964,2.83e-06,1.28e-06,0.000118388,0.002098104,0.002025756,1.67e-34,3.833333333,1.58e-05,8.41e-07,8.41e-07,
11138,9211112,2.775280344,0.009540925,0.0,0.0,0.301186514,0.301186514,1.76e-38,0.0,1.55e-05,0.0,0.0,
11155,9211133,3.029942149,0.010055673,0.0,0.0,0.328823615,0.328823615,1.76e-38,0.0,1.55e-05,0.0,0.0,
11160,9211139,3.182939228,0.010364355,0.0,0.0,0.345427579,0.345427579,1.76e-38,0.0,1.55e-05,0.0,0.0,
11168,9212009,0.017333002,1.03e-05,0.0,0.0,0.001881059,0.001881059,1.76e-38,0.0,1.55e-05,0.0,0.0,
11173,9212016,3.944591352,0.011149382,0.0,0.0,0.428085661,0.428085661,1.76e-38,0.0,1.55e-05,0.0,0.0,
11185,9212030,0.016666348,2.01e-05,0.0,0.0,0.001808711,0.001808711,1.76e-38,0.0,1.55e-05,0.0,0.0,
11192,9212042,2.995609471,0.010041326,0.0,0.0,0.32509767,0.32509767,1.76e-38,0.0,1.55e-05,0.0,0.0,
11194,9212045,0.020332945,2.48e-05,1.32e-08,0.000108523,0.002206627,0.002098104,1.7e-35,3.0,1.58e-05,1.59e-06,1.59e-06,
11197,9212049,0.019332964,2.57e-05,0.0,0.0,0.002098104,0.002098104,1.76e-38,0.0,1.55e-05,0.0,0.0,
11207,9212065,2.788613423,0.009558606,0.0,0.0,0.302633483,0.302633483,1.76e-38,0.0,1.55e-05,0.0,0.0,
11224,9212088,0.021666253,9.52e-06,0.0,0.0,0.002351324,0.002351324,1.76e-38,0.0,1.55e-05,0.0,0.0,
11271,9212149,0.041332544,2.17e-05,0.0,0.0,0.004485603,0.004485603,1.76e-38,0.0,1.55e-05,0.0,0.0,
11314,9301042,0.114664477,0.00020982,0.0,0.0,0.01244393,0.01244393,1.76e-38,0.0,1.55e-05,0.0,0.0,
11315,9301043,0.022999561,2.76e-05,0.0,0.0,0.002496021,0.002496021,1.76e-38,0.0,1.55e-05,0.0,0.0,
11317,9301046,0.022999561,2.9e-06,1.28e-09,0.000241161,0.002496021,0.002278976,2.57e-33,7.833333333,2.44e-05,4.46e-05,4.46e-05,
11322,9301052,0.043665833,0.000123229,0.0,0.0,0.004738822,0.004738822,1.76e-38,0.0,1.55e-05,0.0,0.0,
11336,9301068,0.050332372,3.3e-05,0.0,0.0,0.005462306,0.005462306,1.76e-38,0.0,1.55e-05,0.0,0.0,
11348,9301083,0.01866631,1.77e-05,3.78e-09,0.000217045,0.002025756,0.001808711,3.19e-36,6.0,2.66e-05,4.4e-05,4.4e-05,
11375,9301114,0.024999523,2.21e-05,0.0,0.0,0.002713066,0.002713066,1.76e-38,0.0,1.55e-05,0.0,0.0,
11403,9302014,0.019332964,1.74e-05,2.12e-09,0.000217045,0.002098104,0.001881059,2.62e-35,6.0,2.03e-05,4.18e-05,4.18e-05,
11408,9302023,0.018332983,1.9e-05,4.15e-09,0.000108523,0.001989582,0.001881059,9.28e-36,3.0,1.8e-05,1.78e-05,1.78e-05,
11414,9302033,0.0296661,1.56e-05,1.37e-06,0.000385858,0.003219505,0.002893937,6.25e-28,12.33333333,1.78e-05,2.81e-05,2.81e-05,
11426,9302047,0.023332888,4.17e-05,0.0,0.0,0.002532195,0.002532195,1.76e-38,0.0,1.55e-05,0.0,0.0,
11469,9302103,0.044665814,5.79e-05,3.47e-09,3.62e-05,0.004847345,0.004811171,5.47e-37,1.0,1.56e-05,1.84e-06,1.84e-06,
11475,9302109,0.016999675,1.35e-05,8.11e-09,3.62e-05,0.001844885,0.001808711,5.47e-37,1.0,1.55e-05,1e-07,1e-07,
11491,9302126,0.040332563,5.75e-05,4.64e-08,0.000957553,0.00437708,0.004015338,1.16e-27,30.66666667,2.07e-05,0.000144653,0.000144653,
11496,9302133,0.017666329,2.42e-06,0.0,0.0,0.001917233,0.001917233,1.76e-38,0.0,1.55e-05,0.0,0.0,
11510,9303007,0.021332926,3.54e-05,4.42e-08,0.000221567,0.00231515,0.002134279,2.94e-28,8.25,2.98e-05,2.43e-05,2.43e-05,
11515,9303012,0.01866631,6.96e-06,0.0,0.0,0.002025756,0.002025756,1.76e-38,0.0,1.55e-05,0.0,0.0,
11519,9303016,0.02199958,1.62e-05,2.06e-09,0.000108523,0.002387498,0.002278976,1.61e-36,3.0,2.09e-05,2.79e-06,2.79e-06,
11520,9303017,0.021332926,2.64e-05,1.34e-08,0.000144697,0.00231515,0.002170453,9.68e-35,4.0,2.02e-05,1.35e-05,1.35e-05,
11537,9303040,0.015666368,2e-05,3.62e-09,4.82e-05,0.001700188,0.001664014,8.22e-36,1.5,1.56e-05,2.26e-07,2.26e-07,
11543,9303046,0.041999198,3.1e-05,0.0,0.0,0.004557951,0.004557951,1.76e-38,0.0,1.55e-05,0.0,0.0,
11545,9303048,0.028332792,2.52e-05,1.62e-09,3.62e-05,0.003074808,0.003038634,5.47e-37,1.0,1.59e-05,5.09e-06,5.09e-06,
11551,9303057,0.021332926,1.09e-05,3.52e-08,0.000372078,0.00231515,0.001953408,1.8900000000000002e-29,11.0,1.79e-05,5.14e-06,5.14e-06,
11560,9303067,0.017333002,4.48e-05,1.96e-08,3.62e-05,0.001881059,0.001844885,5.47e-37,1.0,1.55e-05,3.27e-10,3.27e-10,
11620,9303143,0.038999255,0.000107995,0.0,0.0,0.004232383,0.004232383,1.76e-38,0.0,1.55e-05,0.0,0.0,
11637,9303160,0.038999255,7.83e-05,0.0,0.0,0.004232383,0.004232383,1.76e-38,0.0,1.55e-05,0.0,0.0,
11663,9304011,0.044332487,5.58e-05,5.95e-06,0.000578787,0.004811171,0.00437708,3.28e-33,20.5,1.87e-05,9.66e-05,9.66e-05,
11693,9304047,0.016333021,1.93e-05,2.29e-09,9.65e-05,0.001772537,0.001700188,1.64e-35,3.0,1.61e-05,7.09e-06,7.09e-06,
11702,9304057,0.031332735,3.68e-05,2.83e-08,0.000162784,0.003400376,0.003255679,1.75e-35,5.0,1.64e-05,1.35e-05,1.35e-05,
11709,9304065,0.017999656,6.99e-06,1.7e-09,0.000108523,0.001953408,0.001844885,1.61e-36,3.0,1.75e-05,1.42e-05,1.42e-05,
11769,9304141,0.024666196,7.85e-06,8.29e-10,3.62e-05,0.002676892,0.002640718,5.47e-37,1.0,1.57e-05,1.03e-05,1.03e-05,
11780,9304154,0.079331819,8.51e-05,2.75e-08,0.000387581,0.008609463,0.008283895,3.79e-29,12.0,1.78e-05,1.61e-05,1.61e-05,
11809,9305025,0.018332983,2.78e-05,7.12e-09,0.000190391,0.001989582,0.001881059,3.12e-28,6.166666667,1.63e-05,1.05e-06,1.05e-06,
11819,9305040,0.029999427,5.83e-06,5.75e-06,0.002961058,0.003255679,0.000434091,1.2499999999999999e-23,96.5,0.000150233,0.000453361,0.000453361,
11826,9305047,0.026999484,1.54e-05,1.25e-08,0.000558211,0.002930111,0.002713066,1.01e-25,19.46666667,1.77e-05,4.32e-05,4.32e-05,
11839,9305068,0.017666329,2.43e-05,0.0,0.0,0.001917233,0.001917233,1.76e-38,0.0,1.55e-05,0.0,0.0,
11850,9305083,0.018999637,1.29e-05,6.69e-09,0.000654043,0.00206193,0.001808711,1.9000000000000002e-29,21.25,1.86e-05,3.92e-05,3.92e-05,
11901,9305139,0.016999675,3.01e-05,0.0,0.0,0.001844885,0.001844885,1.76e-38,0.0,1.55e-05,0.0,0.0,
11903,9305142,0.030332754,2.71e-05,4.33e-09,0.000150726,0.003291854,0.003147157,9.81e-36,4.5,1.77e-05,8.24e-06,8.24e-06,
11936,9305185,0.061332162,4.73e-05,5e-08,0.000535914,0.006656056,0.006185791,7.58e-29,16.5,1.87e-05,3.21e-05,3.21e-05,
11939,9306002,0.063332124,3.04e-05,2e-08,7.23e-05,0.006873101,0.006800752,1.08e-36,2.0,1.59e-05,1.48e-05,1.48e-05,
11947,9306013,0.020332945,2.17e-05,4.47e-06,0.00054379,0.002206627,0.001917233,2.0100000000000002e-32,19.75,1.66e-05,1.64e-05,1.64e-05,
11976,9306044,0.017333002,4.11e-06,0.0,0.0,0.001881059,0.001881059,1.76e-38,0.0,1.55e-05,0.0,0.0,
11984,9306052,0.035665986,5.34e-05,1.95e-08,0.000308267,0.003870641,0.003653596,1.8900000000000002e-29,9.833333333,1.79e-05,3.88e-05,3.88e-05,
11995,9306069,0.055332277,8.75e-05,1.4e-08,0.000616866,0.00600492,0.005389958,8.570000000000001e-35,17.5,2.12e-05,0.000197316,0.000197316,
12066,9306153,0.039999236,3.81e-05,5.84e-06,0.000978726,0.004340906,0.003581247,2.2200000000000002e-32,36.91666667,4.5e-05,0.000222397,0.000222397,
12083,9307010,0.022999561,5.44e-05,3.13e-10,8.27e-05,0.002496021,0.002459847,2.36e-35,2.5,1.65e-05,4.46e-05,4.46e-05,
12115,9307049,0.057998893,0.000141405,7.71e-09,0.000147711,0.006294313,0.006221965,3.94e-35,4.5,1.6e-05,1.36e-05,1.36e-05,
12168,9307111,0.022999561,2.35e-05,4.46e-06,0.00045783,0.002496021,0.002206627,9.780000000000001e-32,17.95,1.62e-05,9.98e-06,9.98e-06,
12206,9307158,0.028666119,4.02e-05,1.75e-08,0.000162784,0.003110982,0.002966286,1.84e-34,5.0,1.61e-05,7.6e-06,7.6e-06,
12213,9307168,0.022999561,3.43e-05,0.0,0.0,0.002496021,0.002496021,1.76e-38,0.0,1.55e-05,0.0,0.0,
12219,9307174,0.021332926,1.25e-05,0.0,0.0,0.00231515,0.00231515,1.76e-38,0.0,1.55e-05,0.0,0.0,
12300,9308075,0.024666196,5.58e-05,1.05e-08,0.000162784,0.002676892,0.002532195,1.75e-35,5.0,1.65e-05,6.35e-05,6.35e-05,
12306,9308083,0.035999313,3.94e-05,6.85e-09,0.000144697,0.003906815,0.003762118,2.13e-36,4.0,1.67e-05,5.18e-06,5.18e-06,
12327,9308112,0.016999675,1.07e-05,1.88e-08,0.000108523,0.001844885,0.001736362,1.61e-36,3.0,1.6e-05,3.63e-07,3.63e-07,
12335,9308122,0.04066589,4.83e-05,3.66e-08,0.00025322,0.004413254,0.004160035,3.72e-36,7.0,1.83e-05,8.16e-06,8.16e-06,
12336,9308124,0.026332831,2.28e-05,1.5e-06,0.000531604,0.002857763,0.00231515,5.68e-28,19.25,2.25e-05,3.78e-05,3.78e-05,
12349,9308139,0.030666081,4.87e-05,0.0,0.0,0.003328028,0.003328028,1.76e-38,0.0,1.55e-05,0.0,0.0,
12362,9308153,0.016333021,1.9e-06,0.0,0.0,0.001772537,0.001772537,1.76e-38,0.0,1.55e-05,0.0,0.0,
12363,9308154,0.023999542,1.7e-05,6.39e-09,0.000129194,0.002604543,0.002496021,2.46e-35,4.0,1.62e-05,8.93e-07,8.93e-07,
12386,9309023,0.031332735,3.09e-05,1.91e-08,0.000172359,0.003400376,0.003291854,3.12e-28,5.666666667,1.61e-05,1.49e-06,1.49e-06,
12399,9309039,0.0296661,2.6e-05,1.09e-08,0.000702291,0.003219505,0.003147157,1.0800000000000001e-27,21.5,1.57e-05,4.16e-06,4.16e-06,
12413,9309055,0.019332964,9.49e-06,2.99e-09,3.62e-05,0.002098104,0.00206193,5.47e-37,1.0,1.58e-05,6.39e-06,6.39e-06,
12424,9309067,0.005666558,1.21e-06,1.31e-08,0.000769732,0.000614962,0.000180871,1.9100000000000002e-32,25.16666667,6.21e-05,0.00021731,0.00021731,
12432,9309075,0.027999465,4.26e-05,1.5e-06,0.000230373,0.003038634,0.002857763,3.43e-34,7.666666667,1.64e-05,6.73e-06,6.73e-06,
12449,9309097,0.047999084,8.04e-05,3.36e-08,0.000144697,0.005209087,0.00506439,2.13e-36,4.0,1.65e-05,1.55e-05,1.55e-05,
12461,9309110,0.021332926,2.47e-05,3.64e-08,0.000359614,0.00231515,0.001989582,5.08e-35,11.0,2.32e-05,7.55e-05,7.55e-05,
12475,9309125,0.007333193,3.67e-07,5.93e-06,0.000691722,0.000795833,0.000180871,1.39e-31,22.16666667,3.83e-05,0.000219038,0.000219038,
12489,9309140,0.070998644,0.000115916,6.59e-08,0.000868816,0.007705108,0.007017798,1.68e-33,27.66666667,2.14e-05,0.000214951,0.000214951,
12491,9309142,0.016333021,3.6e-06,1.98e-08,7.23e-05,0.001772537,0.001700188,1.08e-36,2.0,1.65e-05,7.98e-06,7.98e-06,
12494,9309145,0.052998988,8.39e-05,6.47e-09,3.62e-05,0.0057517,0.005715526,5.47e-37,1.0,1.56e-05,3.07e-06,3.07e-06,
12595,9310101,0.01433306,4.18e-06,4.49e-06,0.001720182,0.001555491,0.000614962,1.2499999999999999e-23,61.2,4.71e-05,0.000209162,0.000209162,
12605,9310112,0.032666043,5.2e-05,1.48e-09,3.62e-05,0.003545073,0.003508899,5.47e-37,1.0,1.56e-05,6.67e-06,6.67e-06,
12655,9310170,0.03299937,2.27e-05,5.94e-06,0.000771717,0.003581247,0.003074808,5.99e-31,25.66666667,2.99e-05,0.00013194,0.00013194,
12670,9310188,0.019999618,5.05e-06,4.04e-09,6.51e-05,0.002170453,0.002134279,1.5900000000000002e-35,2.0,1.55e-05,1.02e-09,1.02e-09,
12676,9310194,0.018332983,4.76e-05,4.59e-08,0.000144697,0.001989582,0.001844885,2.13e-36,4.0,1.65e-05,5.69e-06,5.69e-06,
12682,9310202,0.017333002,2.57e-05,1.49e-06,0.000272698,0.001881059,0.001736362,1.8900000000000002e-29,8.666666667,1.67e-05,2.19e-06,2.19e-06,
12689,9311010,0.017999656,2.2e-05,1.44e-09,0.000189284,0.001953408,0.001844885,2.75e-28,7.183333333,1.72e-05,3.59e-06,3.59e-06,
12694,9311015,0.01866631,8.3e-06,4.47e-06,0.000475433,0.002025756,0.001700188,4.8800000000000005e-31,18.95,1.65e-05,4.47e-06,4.47e-06,
12713,9311042,0.018999637,3.7e-05,3.16e-08,7.23e-05,0.00206193,0.001989582,1.08e-36,2.0,1.57e-05,4.84e-07,4.84e-07,
12781,9311120,0.022332907,1.21e-05,2.69e-08,0.000409047,0.002423672,0.002170453,7.58e-29,13.33333333,1.66e-05,1.97e-06,1.97e-06,
12821,9311177,0.030999408,8.83e-05,8.11e-10,0.000814119,0.003364202,0.003328028,5.380000000000001e-31,24.98333333,1.65e-05,8.93e-06,8.93e-06,
12826,9311183,0.017666329,4.48e-05,2.15e-08,3.62e-05,0.001917233,0.001881059,5.47e-37,1.0,1.55e-05,5.51e-09,5.51e-09,
12919,9312114,0.020666272,1.36e-05,0.0,0.0,0.002242801,0.002242801,1.76e-38,0.0,1.55e-05,0.0,0.0,
12935,9312137,0.001666635,3.48e-12,3.08e-10,7.23e-05,0.000180871,7.23e-05,9.880000000000001e-26,2.0,8.66e-05,1.31e-09,1.31e-09,
12964,9312172,0.0296661,3.65e-05,4.48e-06,0.001382019,0.003219505,0.002568369,7.71e-24,50.55238095,2.48e-05,6.55e-05,6.55e-05,
13005,9401006,0.023332888,1.23e-05,1.42e-06,0.000180871,0.002532195,0.002351324,2.66e-36,5.0,2.42e-05,6.39e-05,6.39e-05,
13016,9401021,0.016333021,2.31e-05,0.0,0.0,0.001772537,0.001772537,1.76e-38,0.0,1.55e-05,0.0,0.0,
13045,9401059,0.020666272,1.25e-05,9.25e-10,3.62e-05,0.002242801,0.002206627,5.47e-37,1.0,1.57e-05,1.56e-05,1.56e-05,
13055,9401070,0.050332372,5.52e-05,1.5e-08,0.000389093,0.005462306,0.005389958,8.55e-34,11.33333333,1.57e-05,2.91e-05,2.91e-05,
13057,9401072,0.022999561,1.29e-05,7.91e-09,8.14e-05,0.002496021,0.002423672,8.75e-36,2.5,1.58e-05,6.87e-07,6.87e-07,
13115,9401139,0.153663733,0.000212327,1.15e-07,0.001783344,0.016676313,0.015229345,4.19e-27,65.91666667,5.56e-05,0.000735658,0.000735658,
13128,9401153,0.0296661,1.03e-05,4.06e-11,0.000108523,0.003219505,0.003110982,1.61e-36,3.0,2.48e-05,5.49e-05,5.49e-05,
13145,9402002,0.098664783,0.000101177,4.77e-08,0.000579884,0.010707568,0.010201129,1.8899999999999999e-28,18.33333333,1.93e-05,5.98e-05,5.98e-05,
13148,9402005,0.021666253,2.03e-05,2.69e-08,0.000278263,0.002351324,0.002098104,8.27e-34,8.5,1.71e-05,4.35e-05,4.35e-05,
13158,9402016,0.021332926,1.05e-05,1.52e-06,0.000790078,0.00231515,0.001664014,1.25e-27,24.5,2.38e-05,3.1e-05,3.1e-05,
13168,9402031,0.026332831,1.48e-05,1.53e-06,0.00121074,0.002857763,0.001808711,1.5100000000000001e-27,37.83333333,2.84e-05,5.62e-05,5.62e-05,
13169,9402032,0.08133178,9.74e-05,1.89e-08,0.000389074,0.008826508,0.008681812,1.14e-28,12.16666667,1.67e-05,1.55e-05,1.55e-05,
13177,9402044,0.085665031,0.000120421,0.0,0.0,0.009296773,0.009296773,1.76e-38,0.0,1.55e-05,0.0,0.0,
13204,9402073,0.021332926,1.9e-05,1.52e-06,0.000743527,0.00231515,0.001808711,1.7000000000000002e-27,24.91666667,2.36e-05,4.72e-05,4.72e-05,
13208,9402077,0.026999484,2.62e-05,3.82e-09,7.23e-05,0.002930111,0.002857763,1.08e-36,2.0,1.61e-05,7.04e-07,7.04e-07,
13234,9402107,0.02199958,1.57e-05,3.01e-06,0.001255762,0.002387498,0.001736362,1.01e-25,42.83333333,4.02e-05,0.000302534,0.000302534,
13240,9402113,0.023999542,6.3e-05,0.0,0.0,0.002604543,0.002604543,1.76e-38,0.0,1.55e-05,0.0,0.0,
13310,9403040,0.031666062,6.63e-05,4.72e-10,4.82e-05,0.00343655,0.003400376,8.22e-36,1.5,1.63e-05,6.02e-06,6.02e-06,
13392,9403141,0.020999599,2.32e-05,1.47e-09,0.000337626,0.002278976,0.001989582,2.96e-34,10.83333333,3.46e-05,0.000116452,0.000116452,
13404,9403155,0.027666138,2.04e-05,1.49e-06,0.000764637,0.00300246,0.002857763,1.41e-27,23.25,1.64e-05,1.6e-05,1.6e-05,
13438,9403195,0.0296661,3.96e-05,3.49e-09,3.62e-05,0.003219505,0.003183331,5.47e-37,1.0,1.55e-05,3.94e-06,3.94e-06,
13441,9403198,0.041665871,5.68e-05,1.6e-08,3.62e-05,0.004521777,0.004485603,5.47e-37,1.0,1.55e-05,4.64e-08,4.64e-08,
13448,9404008,0.020332945,5.56e-05,9.54e-09,0.000108523,0.002206627,0.002098104,1.61e-36,3.0,1.83e-05,9.34e-06,9.34e-06,
13495,9404063,0.032332716,2.66e-05,6.03e-06,0.002930111,0.003508899,0.001664014,5.460000000000001e-26,101.25,5.65e-05,0.000124603,0.000124603,
13503,9404071,0.021666253,5.63e-05,1.69e-08,0.000371423,0.002351324,0.002242801,3.14e-33,11.66666667,1.72e-05,1.4e-05,1.4e-05,
13534,9404108,0.021666253,7.57e-06,9.54e-10,0.000113044,0.002351324,0.002278976,2.4100000000000004e-35,3.5,1.67e-05,7.64e-06,7.64e-06,
13561,9404140,0.015333041,1.44e-05,0.0,0.0,0.001664014,0.001664014,1.76e-38,0.0,1.55e-05,0.0,0.0,
13570,9404151,0.026332831,3.63e-05,1.94e-08,0.000573135,0.002857763,0.002785415,1.0400000000000001e-32,17.33333333,1.58e-05,1.65e-05,1.65e-05,
13578,9404162,0.025666177,3.79e-05,5.95e-06,0.000904355,0.002785415,0.002242801,5.71e-28,32.63333333,2.34e-05,2.32e-05,2.32e-05,
13633,9405029,0.039665909,4.91e-05,2.5e-09,0.000217045,0.004304732,0.004087686,3.19e-36,6.0,4.34e-05,0.000107911,0.000107911,
13696,9405107,0.018999637,3.07e-05,1.27e-06,7.23e-05,0.00206193,0.001989582,1.08e-36,2.0,1.81e-05,8.77e-06,8.77e-06,
13698,9405109,0.036665967,3.65e-05,1.04e-08,0.000634904,0.003979164,0.003617422,1.6000000000000001e-27,21.41666667,4.02e-05,8.02e-05,8.02e-05,
13699,9405110,0.021332926,3.19e-05,2.92e-09,0.000344516,0.00231515,0.002242801,2.27e-28,10.33333333,1.68e-05,4.91e-05,4.91e-05,
13705,9405117,0.018332983,1.93e-05,2.27e-09,7.23e-05,0.001989582,0.001917233,1.08e-36,2.0,1.6e-05,8.17e-06,8.17e-06,
13712,9405124,0.026666158,5.36e-05,1.88e-08,0.000115757,0.002893937,0.002857763,3.74e-34,3.666666667,1.55e-05,1.87e-06,1.87e-06,
13750,9405171,0.016999675,4.72e-05,0.0,0.0,0.001844885,0.001844885,1.76e-38,0.0,1.55e-05,0.0,0.0,
13767,9405190,0.022332907,1.78e-05,8.76e-10,3.62e-05,0.002423672,0.002387498,5.47e-37,1.0,1.59e-05,1.35e-06,1.35e-06,
13771,9405194,0.02533285,2.85e-05,1.27e-08,0.000500227,0.00274924,0.002532195,1.6200000000000003e-27,17.43333333,1.88e-05,9.76e-06,9.76e-06,
13822,9406055,0.027666138,3.26e-05,7.37e-08,0.000617295,0.00300246,0.002459847,2.23e-33,19.0,2.03e-05,3.24e-05,3.24e-05,
13833,9406067,0.026332831,1.56e-05,5.99e-06,0.002850443,0.002857763,0.001700188,8.19e-26,93.56666667,2.9e-05,0.000210765,0.000210765,
13866,9406105,0.031999389,2.78e-05,5.23e-08,0.000620775,0.003472725,0.003147157,3.41e-28,19.5,1.67e-05,3.16e-06,3.16e-06,
13879,9406125,0.023666215,3.84e-05,1.3e-06,0.00068731,0.002568369,0.002134279,1.84e-30,23.08333333,2.85e-05,0.000113516,0.000113516,
13886,9406132,0.022999561,3.16e-05,2.08e-08,0.000391073,0.002496021,0.002278976,5.68e-29,12.5,2.07e-05,2.47e-05,2.47e-05,
13948,9406203,0.015666368,2.19e-06,7.14e-06,0.0014565,0.001700188,0.000651136,2.75e-24,50.5,6.27e-05,0.000282841,0.000282841,
13951,9406206,0.031332735,1.76e-05,1.5e-06,0.001778232,0.003400376,0.002966286,5.04e-26,59.53333333,2.65e-05,3.36e-05,3.36e-05,
13961,9406216,0.027332811,3.41e-05,2.24e-08,0.000691832,0.002966286,0.002785415,1.3700000000000001e-27,21.75,1.75e-05,2.01e-05,2.01e-05,
13962,9406217,0.015999695,3.43e-05,0.0,0.0,0.001736362,0.001736362,1.76e-38,0.0,1.55e-05,0.0,0.0,
