,Unnamed: 0,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
13043,13043,209242,0.00151413,0.015887013,0.554240643,0.010852809,0.00309837,0.007318069,0.0,0.000935929,0.004914927,0.015570716,0.04631388,0.015887013,0.04743083,
13045,13045,209244,0.038102062,0.019369446,0.588494714,0.014728774,0.006971333,0.018216529,0.003479091,0.002824278,0.052110156,0.01918353,0.016002696,0.019369446,0.043478261,
13046,13046,209245,0.009027914,5.97e-05,0.463777379,0.007752019,0.000774503,9.03e-05,0.00091555,5.9e-05,0.009238825,6.26e-05,0.146230185,5.97e-05,0.029644269,
13048,13048,209247,0.077930802,8.13e-05,0.674579422,0.014728774,0.000774503,0.00588292,0.068298559,0.000155851,0.077907381,0.000101515,0.031061281,8.13e-05,0.06916996,
13049,13049,209248,0.127823889,0.003304499,0.496975496,0.013178388,0.000774503,0.03421976,0.0,4.34e-21,0.01605901,0.003282063,0.005428643,0.003304499,0.07312253,
13051,13051,209251,0.27637928,0.002013202,0.704579434,0.020155125,0.001549006,0.025722081,0.012811602,0.001640967,0.108063448,0.002172776,0.042331144,0.002013202,0.100790514,
13055,13055,209255,0.035756226,0.012480837,0.749608363,0.057364425,0.005422148,0.238980616,0.00054933,0.000680301,0.14050046,0.012288654,0.082409166,0.012480837,0.258893281,
13057,13057,209257,0.418989044,0.0,0.632735437,0.020930318,0.0,0.018653878,0.001647991,4.45e-21,0.018758991,0.0,0.050464196,0.0,0.126482213,
13058,13058,209258,0.421654056,0.0,0.339489911,0.010077616,0.0,8.99e-08,0.0,4.45e-21,0.004093945,0.0,0.016852397,0.0,0.053359684,
13061,13061,209261,0.061773679,0.030496201,0.366960095,0.039534968,0.006971333,1.38e-10,0.00073244,0.002539789,0.015575691,0.0306794,0.088263132,0.030496201,0.179841897,
13063,13063,209263,0.056228976,0.000128367,0.610041352,0.023255897,0.009295111,0.045930712,0.0,0.004345636,0.137998909,0.000150619,0.010243614,0.000128367,0.07312253,
13065,13065,209265,0.067318383,0.002203846,0.674363585,0.012403195,0.002323778,0.00469598,0.0,0.001492538,0.055987047,0.002198219,0.07692718,0.002203846,0.057312253,
13068,13068,9909001,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.125791622,0.00063907,0.0,0.0,0.0,0.0,0.0,
13069,13069,9909002,1.56e-18,0.0,0.002689442,0.003100861,0.0,1.4300000000000002e-35,0.03749288,4.45e-21,0.000909704,0.0,0.035215373,0.0,0.017786561,
13070,13070,9909003,0.020046234,3.99e-05,0.086295351,0.010077616,0.000774503,7.28e-17,0.0,0.000956544,0.002773609,3.56e-05,0.002879541,3.99e-05,0.055335968,
13071,13071,9909004,1.12e-18,0.0,0.0,0.004651247,0.005422148,0.0,0.0,4.91e-06,0.0,0.0,0.0,0.0,0.0,
13072,13072,9909005,0.003824423,0.000564307,0.163662231,0.004651247,0.001549006,3.13e-14,0.0,0.000445288,0.001860065,0.000574997,0.002407485,0.000564307,0.013833992,
13073,13073,9909006,5.37e-05,0.011311553,0.136367983,0.006976826,0.004647556,3.87e-15,0.003112871,3.81e-10,0.001249428,0.011296402,0.016380341,0.011311553,0.015810277,
13074,13074,9909007,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.010132091,8.74e-05,0.0,0.0,0.0,0.0,0.0,
13075,13075,9909008,1.07e-18,0.0,0.001111346,0.0,0.0,1.06e-36,0.0,4.45e-21,0.000222705,0.0,0.01189581,0.0,0.005928854,
13076,13076,9909009,2.37e-07,0.0,0.001778145,0.002325668,0.0,6.9e-38,0.0,4.45e-21,0.000697025,0.0,0.004248503,0.0,0.019762846,
13077,13077,9909010,1.12e-18,0.0,0.0,0.00542644,0.006196741,0.0,0.0,0.004416594,0.0,0.0,0.0,0.0,0.0,
13078,13078,9909011,8.67e-06,0.001995409,0.022171349,0.021705511,0.017815648,4.1700000000000006e-21,0.0,4.54e-05,0.001312202,0.002030299,0.015908285,0.001995409,0.029644269,
13079,13079,9909012,3.4e-05,0.0,0.069491634,0.002325668,0.0,1.71e-18,0.196645399,4.45e-21,0.000923621,0.0,0.016238724,0.0,0.019762846,
13080,13080,9909013,1.12e-18,0.0,0.0,0.007752019,0.008520519,0.0,0.052462636,0.00800083,0.0,0.0,0.0,0.0,0.0,
13081,13081,9909014,5.02e-06,2.72e-05,0.005754181,0.000775103,0.000774503,9.48e-14,0.075359783,4.34e-21,0.000236218,2.72e-05,0.000802495,2.72e-05,0.001976285,
13082,13082,9909015,1.12e-18,0.0,0.0,0.014728774,0.01549187,0.0,0.0,0.002486189,0.0,0.0,0.0,0.0,0.0,
13083,13083,9909017,0.192037949,0.004677137,0.185513387,0.017054353,0.00309837,1.63e-14,0.194469858,0.00022553,0.006627858,0.004732277,0.011470959,0.004677137,0.07312253,
13084,13084,9909018,0.243056326,3.33e-05,0.005086468,0.00542644,0.000774503,1.63e-29,0.00109866,1.75e-05,0.001362199,3.41e-05,0.00599511,3.33e-05,0.023715415,
13085,13085,9909019,5.43e-05,3.33e-06,0.004656128,0.003100861,0.002323778,1.08e-22,0.173146898,3.88e-08,0.000418664,3.33e-06,0.00160499,3.33e-06,0.011857708,
13086,13086,9909020,1.12e-18,0.0,0.0,0.006201633,0.006971333,0.0,0.0,0.003578793,0.0,0.0,0.0,0.0,0.0,
13087,13087,9909021,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.0,2.43e-05,0.0,0.0,0.0,0.0,0.0,
13088,13088,9909022,1.12e-18,0.0,0.0,0.004651247,0.005422148,0.0,0.0,0.003327288,0.0,0.0,0.0,0.0,0.0,
13089,13089,9909023,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.001464881,3.97e-21,0.0,0.0,0.0,0.0,0.0,
13090,13090,9909024,1.41e-18,0.0,0.001333609,0.001550475,0.0,7.67e-39,0.092560331,4.45e-21,0.000510018,0.0,0.01274551,0.0,0.013833992,
13091,13091,9909025,0.14090228,0.003151983,0.098952064,0.004651247,0.000774503,6.13e-16,0.0,5.85e-05,0.002455396,0.003332947,0.001699401,0.003151983,0.029644269,
13092,13092,9909026,0.000573664,1.14e-05,0.007536452,0.010077616,0.000774503,3.37e-32,0.163393,4.1800000000000005e-21,0.002878581,1.12e-05,0.049040003,1.14e-05,0.049407115,
13093,13093,9909027,0.033694734,0.001929319,0.217340046,0.020155125,0.002323778,6.91e-13,0.139319306,0.00020945,0.008737755,0.001900543,0.030258786,0.001929319,0.086956522,
13094,13094,9909028,1.12e-18,0.0,0.0,0.003100861,0.003872963,0.0,0.05439088,0.003570547,0.0,0.0,0.0,0.0,0.0,
13095,13095,9909029,7.68e-05,0.0,0.00357217,0.004651247,0.0,1.09e-33,0.0,4.45e-21,0.001513738,0.0,0.0202512,0.0,0.031620553,
13096,13096,9909030,1.12e-18,0.0,0.0,0.040310161,0.041053444,0.0,0.006352929,0.007905959,0.0,0.0,0.0,0.0,0.0,
13097,13097,9909031,1.12e-18,0.0,0.0,0.003100861,0.003872963,0.0,0.044765433,1.01e-06,0.0,0.0,0.0,0.0,0.0,
13098,13098,9909032,0.059570015,0.000343159,0.15161167,0.015503967,0.000774503,6.83e-13,0.0,0.00015214,0.008775042,0.000346016,0.050737989,0.000343159,0.079051383,
13099,13099,9909033,1.66e-05,7.78e-06,0.001778145,0.007752019,0.005422148,1.01e-36,0.0,4.62e-05,0.000715726,7.79e-06,0.009299502,7.78e-06,0.015810277,
13100,13100,9909034,0.009241172,1.91e-06,0.001852239,0.003100861,0.000774503,1.07e-36,0.00036622,3.33e-06,0.000732727,1.91e-06,0.006703194,1.91e-06,0.017786561,
13101,13101,9909035,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.0,0.0007339,0.0,0.0,0.0,0.0,0.0,
13102,13102,9909036,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.002441468,4.59e-21,0.0,0.0,0.0,0.0,0.0,
13103,13103,9909037,0.000314911,0.000996433,0.042384183,0.006201633,0.00309837,2.31e-20,0.00054933,9.24e-07,0.001860984,0.001002428,0.019212677,0.000996433,0.019762846,
13104,13104,9909039,1.02e-06,1.67e-05,0.002000418,0.003876054,0.002323778,1.2500000000000002e-35,0.029324134,1.63e-07,0.000566291,1.67e-05,0.004248503,1.67e-05,0.013833992,
13105,13105,9909040,0.410760847,0.000887131,0.005366196,0.010077616,0.001549006,5.03e-37,0.049483464,0.000746269,0.002176083,0.000887938,0.008449801,0.000887131,0.045454545,
13106,13106,9909041,1.12e-18,0.0,0.0,0.009302423,0.010069722,0.0,0.0,0.008627201,0.0,0.0,0.0,0.0,0.0,
13107,13107,9909042,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.00054933,3.5500000000000005e-21,0.0,0.0,0.0,0.0,0.0,
13108,13108,9909043,0.025164422,0.012480837,0.02406893,0.01627916,0.004647556,5.0699999999999994e-23,0.0,0.001966687,0.003338036,0.012364981,0.018126948,0.012480837,0.067193676,
13109,13109,9909044,1.35e-05,3.36e-05,0.008219481,0.00542644,0.002323778,1.71e-20,0.006225743,6.8e-08,0.001054035,3.36e-05,0.014114473,3.36e-05,0.023715415,
13110,13110,9909045,1.93e-05,0.0,0.00624646,0.002325668,0.0,3.72e-22,0.050926532,4.45e-21,0.000814784,0.0,0.010621259,0.0,0.009881423,
13111,13111,9909046,1.58e-06,2.9e-05,0.001333609,0.00542644,0.003872963,7.67e-39,0.0,2.3e-07,0.000510018,2.9e-05,0.004956587,2.9e-05,0.011857708,
13112,13112,9909047,1.12e-18,0.0,0.0,0.037984582,0.038729666,0.0,0.006775073,0.040495572,0.0,0.0,0.0,0.0,0.0,
13113,13113,9909048,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.00073244,0.000244496,0.0,0.0,0.0,0.0,0.0,
13114,13114,9909049,0.372464009,0.007727443,0.194190297,0.033333424,0.001549006,2.84e-14,0.075435209,0.001084358,0.021287132,0.007327396,0.08092691,0.007727443,0.164031621,
13115,13115,9909050,0.021965555,0.0,0.009134514,0.002325668,0.0,6.749999999999999e-30,0.138404042,4.45e-21,0.000802898,0.0,0.020817667,0.0,0.02173913,
13116,13116,9909051,0.083520289,3.28e-05,0.005690074,0.011628002,0.00309837,3.8500000000000006e-37,0.089081614,0.000319123,0.00214208,3.31e-05,0.002879541,3.28e-05,0.045454545,
13117,13117,9909052,7.31e-19,0.0,0.00088897,0.001550475,0.000774503,1.54e-26,0.002685614,4.1700000000000006e-21,0.000377792,0.0,0.04582247,0.0,0.007905138,
13118,13118,9909053,1.12e-18,0.0,0.0,0.032558231,0.033307518,0.0,0.111615617,0.011283136,0.0,0.0,0.0,0.0,0.0,
13119,13119,9909054,0.008814656,0.0,0.196738468,0.007752019,0.0,6.75e-14,0.010431171,4.45e-21,0.004292885,0.0,0.013831239,0.0,0.051383399,
13120,13120,9909055,0.002182338,0.0,0.001333609,0.001550475,0.0,7.67e-39,0.0,4.45e-21,0.000510018,0.0,0.001085729,0.0,0.007905138,
13121,13121,9909056,0.406724587,0.014971921,0.15987641,0.027907073,0.017815648,2.81e-14,0.0,0.010045401,0.003731707,0.015774255,0.005287027,0.014971921,0.049407115,
13122,13122,9909057,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.211264544,4.29e-10,0.0,0.0,0.0,0.0,0.0,
13123,13123,9909058,1.12e-18,0.0,0.0,0.022480704,0.023237796,0.0,0.0,0.012662744,0.0,0.0,0.0,0.0,0.0,
13124,13124,9909059,0.381727929,0.00083375,0.033921046,0.019379932,0.004647556,1.23e-20,0.0,0.003013938,0.003760029,0.000824332,0.002124252,0.00083375,0.077075099,
13125,13125,9909060,0.008032711,0.0,0.001333609,0.002325668,0.000774503,7.67e-39,0.391844057,1.87e-05,0.000510018,0.0,0.000330439,0.0,0.013833992,
13126,13126,9909061,1.12e-18,0.0,0.0,0.029457459,0.030209147,0.0,0.001770064,0.005502642,0.0,0.0,0.0,0.0,0.0,
13127,13127,9909062,1.12e-18,0.0,0.0,0.031783038,0.032532925,0.0,0.001892137,0.005188385,0.0,0.0,0.0,0.0,0.0,
13128,13128,9909063,0.033623648,7.3e-06,0.004000826,0.006976826,0.000774503,2.31e-38,0.514580968,8.91e-05,0.001530058,5.8e-06,0.002265869,7.3e-06,0.035573123,
13129,13129,9909064,0.000284344,1.07e-05,0.002561383,0.006976826,0.00309837,3.2000000000000003e-35,0.492152205,4.82e-06,0.00105965,1.07e-05,0.00514541,1.07e-05,0.019762846,
13130,13130,9909065,2.15e-05,0.000149465,0.017718688,0.012403195,0.004647556,9.32e-20,0.458233802,1.11e-06,0.003310804,0.000148583,0.021336929,0.000149465,0.039525692,
13131,13131,9909066,2.3e-05,2.38e-06,0.00316115,0.00542644,0.000774503,7.679999999999999e-38,0.27216067,5.32e-08,0.001207043,2.39e-06,0.029597907,2.38e-06,0.027667984,
13132,13132,9909067,4.7e-05,0.008261247,0.011931505,0.003100861,0.000774503,8.75e-22,0.298649796,8.66e-07,0.000957026,0.008268763,0.012556688,0.008261247,0.015810277,
13133,13133,9909068,0.032059758,0.004905909,0.203468422,0.01627916,0.006196741,6.83e-15,0.052486257,0.001166819,0.008012028,0.004910373,0.016569164,0.004905909,0.041501976,
13134,13134,9909069,0.010236375,0.0,0.170669643,0.00542644,0.0,2.72e-13,0.382467716,4.45e-21,0.003614892,0.0,0.02860659,0.0,0.031620553,
13135,13135,9909070,1.12e-18,0.0,0.0,0.034108617,0.034856703,0.0,0.376595677,0.024220473,0.0,0.0,0.0,0.0,0.0,
13136,13136,9909071,0.416488952,0.003228241,0.074211571,0.022480704,0.001549006,2.48e-18,0.082710306,0.002073886,0.009014753,0.003332947,0.008685829,0.003228241,0.116600791,
13137,13137,9909072,1.12e-18,0.0,0.0,0.014728774,0.01549187,0.0,0.244078026,0.00169869,0.0,0.0,0.0,0.0,0.0,
13138,13138,9909073,0.068100328,0.001420934,0.139734622,0.022480704,0.002323778,9.32e-15,0.0,0.001546138,0.007787007,0.001473112,0.015672257,0.001420934,0.098814229,
13139,13139,9909074,1.18e-18,0.0,0.000444485,0.0,0.0,2.57e-39,0.456717223,4.45e-21,0.000170006,0.0,0.006372755,0.0,0.003952569,
13140,13140,9909075,0.057153094,0.001118446,0.171442945,0.011628002,0.000774503,1.79e-14,0.505470003,4.45e-21,0.009031251,0.001119463,0.040508064,0.001118446,0.061264822,
13141,13141,9909076,1.12e-18,0.0,0.0,0.000775103,0.001549006,0.0,0.003662202,0.00086996,0.0,0.0,0.0,0.0,0.0,
13142,13142,9909077,1.12e-18,0.0,0.0,0.003100861,0.003872963,0.0,0.054629583,0.00165746,0.0,0.0,0.0,0.0,0.0,
13143,13143,9909078,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.468562328,3.88e-21,0.0,0.0,0.0,0.0,0.0,
13144,13144,9909079,0.005246142,0.000307573,0.109257267,0.006976826,0.002323778,4.95e-15,0.00073244,0.00050301,0.002117152,0.000323118,0.003446008,0.000307573,0.031620553,
13145,13145,9909081,1.12e-18,0.0,0.0,0.014728774,0.01549187,0.0,0.30911414,0.005872396,0.0,0.0,0.0,0.0,0.0,
13146,13146,9909082,0.423087149,0.005821001,0.118137696,0.022480704,0.006196741,6.13e-15,0.287103644,0.002914985,0.004328128,0.005953509,0.00557026,0.005821001,0.102766798,
13147,13147,9909083,1.69e-07,0.0,0.000444485,0.0,0.0,2.57e-39,0.00036622,4.45e-21,0.000170006,0.0,0.000708084,0.0,0.001976285,
13148,13148,9909084,2.64e-07,0.0,0.004935333,0.002325668,0.0,2.9400000000000004e-32,0.00073244,4.45e-21,0.001088082,0.0,0.006655989,0.0,0.02173913,
13149,13149,9909085,1.12e-18,0.0,0.0,0.003876054,0.004647556,0.0,0.548537806,0.002791294,0.0,0.0,0.0,0.0,0.0,
13150,13150,9909086,0.002836329,0.030599911,0.095570406,0.017829546,0.010069722,3.41e-17,0.662198506,0.001500784,0.005905405,0.030881921,0.05888237,0.030599911,0.04743083,
13151,13151,9909087,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.006501716,5.22e-21,0.0,0.0,0.0,0.0,0.0,
13152,13152,9909088,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.03467044,0.000659685,0.0,0.0,0.0,0.0,0.0,
13153,13153,9909089,1.12e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.235855881,0.003587039,0.0,0.0,0.0,0.0,0.0,
13154,13154,9909090,1.53e-05,0.0,0.033610728,0.00542644,0.0,5.72e-21,0.242564213,4.45e-21,0.002032339,0.0,0.033138327,0.0,0.029644269,
13155,13155,9909091,0.054167484,0.001964906,0.165034283,0.009302423,0.000774503,1.65e-13,0.704117323,0.000126577,0.006613686,0.001966693,0.013217566,0.001964906,0.045454545,
13156,13156,9909092,0.000318465,0.000678693,0.051875619,0.006976826,0.00309837,2.79e-19,0.162491553,0.000157088,0.00153727,0.000658957,0.022894713,0.000678693,0.02173913,
13157,13157,9909093,0.009241172,0.0,0.204743231,0.002325668,0.0,9.65e-14,0.00109866,4.45e-21,0.002110637,0.0,0.005098204,0.0,0.017786561,
13158,13158,9909094,1.12e-18,0.0,0.0,0.010852809,0.011618907,0.0,0.040901995,0.002214069,0.0,0.0,0.0,0.0,0.0,
13159,13159,9909095,0.059001328,0.009328854,0.229899804,0.02403109,0.003872963,1.13e-12,0.223565419,0.000465903,0.00708627,0.009235572,0.036065074,0.009328854,0.106719368,
13160,13160,9909096,0.004179853,0.0,0.186869794,0.004651247,0.0,1.28e-13,0.416142783,4.45e-21,0.00401079,0.0,0.006278344,0.0,0.027667984,
13161,13161,9909097,0.012511125,0.0,0.00088897,0.001550475,0.000774503,5.14e-39,0.488033072,0.000894698,0.000340012,0.0,0.00042485,0.0,0.003952569,
13162,13162,9909098,1.12e-18,0.0,0.0,0.011628002,0.0123935,0.0,0.375354747,0.001694567,0.0,0.0,0.0,0.0,0.0,
13163,13163,9909099,1.12e-18,0.0,0.0,0.014728774,0.01549187,0.0,0.206246291,0.003772576,0.0,0.0,0.0,0.0,0.0,
13164,13164,9909100,9.03e-05,0.0,0.002118089,0.001550475,0.0,3.5600000000000003e-35,0.40810437,4.45e-21,0.000590431,0.0,0.01274551,0.0,0.007905138,
13165,13165,9909101,1.12e-18,0.0,0.0,0.010852809,0.011618907,0.0,0.612499973,0.007292534,0.0,0.0,0.0,0.0,0.0,
13166,13166,9909102,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.500089885,0.000195019,0.0,0.0,0.0,0.0,0.0,
13167,13167,9909103,1.12e-18,0.0,0.0,0.003100861,0.003872963,0.0,0.540515731,0.0036695,0.0,0.0,0.0,0.0,0.0,
13168,13168,9909104,1.83e-06,0.002132673,0.017914169,0.007752019,0.001549006,4.78e-20,0.603634464,5.44e-07,0.002438475,0.002132069,0.01949591,0.002132673,0.031620553,
13169,13169,9909105,0.04705889,0.0,0.104548622,0.009302423,0.0,3.34e-13,0.451640333,4.45e-21,0.004429833,0.0,0.00514541,0.0,0.04743083,
13170,13170,9909106,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.067701066,0.000116682,0.0,0.0,0.0,0.0,0.0,
13171,13171,9909107,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.015462497,0.000944175,0.0,0.0,0.0,0.0,0.0,
13172,13172,9909108,1.12e-18,0.0,0.0,0.006976826,0.007745926,0.0,0.210926768,0.001962564,0.0,0.0,0.0,0.0,0.0,
13173,13173,9909109,1.12e-18,0.0,0.0,0.003100861,0.003872963,0.0,0.393085709,0.002836647,0.0,0.0,0.0,0.0,0.0,
13174,13174,9909110,1.12e-18,0.0,0.0,0.026356669,0.027110759,0.0,0.583729936,0.007899444,0.0,0.0,0.0,0.0,0.0,
13175,13175,9909111,0.011302664,1.1e-05,0.003135466,0.002325668,0.000774503,4.17e-34,0.62131597,4.41e-21,0.000606648,1.1e-05,0.004154092,1.1e-05,0.007905138,
13176,13176,9909112,0.442050033,0.0,0.138004704,0.010852809,0.0,3.5e-14,0.201428787,4.45e-21,0.00298558,0.0,0.012273454,0.0,0.057312253,
13177,13177,9909113,8.59e-19,0.0,0.001452152,0.000775103,0.0,2.78e-36,0.617696936,4.45e-21,0.000379112,0.0,0.013595211,0.0,0.005928854,
13178,13178,9909114,1.12e-18,0.0,0.0,0.010077616,0.010844314,0.0,0.345339226,0.003385011,0.0,0.0,0.0,0.0,0.0,
13179,13179,9909115,0.000134352,0.0,0.071661562,0.006201633,0.0,4.46e-19,0.49010563,4.45e-21,0.002129589,0.0,0.025963077,0.0,0.031620553,
13180,13180,9909116,1.12e-18,0.0,0.0,0.003876054,0.004647556,0.0,0.463883697,0.001542015,0.0,0.0,0.0,0.0,0.0,
13181,13181,9909117,0.001471479,0.0,0.001587632,0.001550475,0.0,1.01e-36,0.202680062,4.45e-21,0.00054572,0.0,0.007222456,0.0,0.011857708,
13182,13182,9909118,0.050684273,1.14e-05,0.01535331,0.008527212,0.001549006,9.690000000000001e-21,0.006134188,0.000118743,0.002720173,1.15e-05,0.005853494,1.14e-05,0.04743083,
13183,13183,9909119,0.217581969,0.001992867,0.149201884,0.020155125,0.001549006,4.66e-15,0.549991586,4.33e-21,0.006300257,0.00199468,0.017796509,0.001992867,0.102766798,
13184,13184,9909120,1.12e-18,0.0,0.0,0.007752019,0.008520519,0.0,0.002502504,0.001191557,0.0,0.0,0.0,0.0,0.0,
13185,13185,9909121,1.12e-18,0.0,0.0,0.006201633,0.006971333,0.0,0.437946416,0.006099781,0.0,0.0,0.0,0.0,0.0,
13186,13186,9909122,0.043646765,0.005643067,0.08599695,0.020155125,0.003872963,1.07e-18,0.355511947,0.000420549,0.004528589,0.005673643,0.011990221,0.005643067,0.079051383,
13187,13187,9909123,5.37e-05,4.45e-06,0.001778145,0.00542644,0.00309837,2.17e-18,0.432774389,5.81e-10,0.000792073,4.45e-06,0.00514541,4.45e-06,0.015810277,
13188,13188,9909124,0.392412856,2.62e-06,0.004000826,0.007752019,0.001549006,2.31e-38,0.518850084,0.00197081,0.001530058,2.62e-06,0.002077046,2.62e-06,0.031620553,
13189,13189,9909125,0.073351446,0.000561765,0.218348627,0.020155125,0.004647556,1.5e-12,0.024577441,0.001418324,0.01616466,0.000676766,0.015908285,0.000561765,0.09486166,
13190,13190,9909126,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.648188641,0.000107199,0.0,0.0,0.0,0.0,0.0,
13191,13191,9909127,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.259797591,4.7e-05,0.0,0.0,0.0,0.0,0.0,
13192,13192,9909128,0.000192643,0.0,0.005976546,0.006201633,0.0,7.36e-34,0.004119977,4.45e-21,0.001930203,0.0,0.009677147,0.0,0.045454545,
13193,13193,9909129,0.117429703,0.00391456,0.207801297,0.031783038,0.001549006,6.46e-15,0.587035529,0.000199555,0.014914787,0.003994448,0.033799205,0.00391456,0.140316206,
13194,13194,9909130,1.12e-18,0.0,0.0,0.023255897,0.024012389,0.0,0.130662191,0.006200259,0.0,0.0,0.0,0.0,0.0,
13195,13195,9909131,0.012724383,0.0,0.173665677,0.003876054,0.0,2.11e-14,0.172124798,4.45e-21,0.002125505,0.0,0.009913175,0.0,0.0256917,
13196,13196,9909132,1.12e-18,0.0,0.0,0.003876054,0.004647556,0.0,0.628370462,0.001154449,0.0,0.0,0.0,0.0,0.0,
13197,13197,9909133,2.57e-05,0.0,0.010110964,0.002325668,0.0,1.6499999999999998e-30,0.544617961,4.45e-21,0.000975701,0.0,0.007411278,0.0,0.013833992,
13198,13198,9909134,1.12e-18,0.0,0.0,0.079069846,0.07978311,0.0,0.221851963,0.03525767,0.0,0.0,0.0,0.0,0.0,
13199,13199,9909135,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.417287176,7.13e-06,0.0,0.0,0.0,0.0,0.0,
13200,13200,9909136,0.001890886,3.33e-06,0.002420256,0.003876054,0.000774503,1.4299999999999998e-34,0.001281771,4.4400000000000004e-21,0.001073607,3.33e-06,0.003493214,3.33e-06,0.019762846,
13201,13201,9909137,1.12e-18,0.0,0.0,0.000775103,0.001549006,0.0,0.668503005,0.000857591,0.0,0.0,0.0,0.0,0.0,
13202,13202,9909138,0.004350459,0.000279611,0.06642319,0.00542644,0.000774503,5.03e-19,0.00073244,4.0500000000000005e-21,0.002752571,0.000277322,0.062742843,0.000279611,0.031620553,
13203,13203,9909139,1.12e-18,0.0,0.0,0.013953581,0.014717277,0.0,0.456157233,0.001814135,0.0,0.0,0.0,0.0,0.0,
13204,13204,9909140,1.12e-18,0.0,0.0,0.013953581,0.014717277,0.0,0.412952248,0.001327617,0.0,0.0,0.0,0.0,0.0,
13205,13205,9909141,0.317211043,1.88e-05,0.003765485,0.008527212,0.003872963,5.31e-36,0.00036622,0.002531543,0.001453554,1.91e-05,0.012084632,1.88e-05,0.0256917,
13206,13206,9909142,2.29e-18,0.0,0.000999834,0.001550475,0.000774503,6.41e-38,0.606022426,5.12e-18,0.000357013,0.0,0.002549102,0.0,0.005928854,
13207,13207,9909143,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.626834603,0.00082873,0.0,0.0,0.0,0.0,0.0,
13208,13208,9909144,0.001244004,0.000721906,0.073156623,0.010077616,0.008520519,3.68e-17,0.200695526,0.000799869,0.001015953,0.000745461,0.002265869,0.000721906,0.015810277,
13209,13209,9909145,1.12e-18,0.0,0.0,0.003100861,0.003872963,0.0,0.58281036,5.81e-06,0.0,0.0,0.0,0.0,0.0,
13210,13210,9909146,0.408142752,0.000358411,0.204763741,0.027131862,0.000774503,1.44e-13,0.005401021,5.15e-05,0.008185031,0.000361281,0.033893617,0.000358411,0.134387352,
13211,13211,9909147,0.000853031,0.001265877,0.01259002,0.013178388,0.008520519,3.21e-30,0.588292667,0.00055661,0.002313063,0.001211056,0.005947905,0.001265877,0.02173913,
13212,13212,9909148,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.615918529,2.75e-05,0.0,0.0,0.0,0.0,0.0,
13213,13213,9909149,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.117963406,0.00086996,0.0,0.0,0.0,0.0,0.0,
13214,13214,9909150,0.101876811,0.001240458,0.154453294,0.019379932,0.001549006,1.95e-16,0.475848922,0.001150326,0.008474043,0.001233954,0.015719463,0.001240458,0.100790514,
13215,13215,9909151,6.71e-09,0.0,0.000592304,0.0,0.0,6.17e-38,0.002044729,4.45e-21,0.000187007,0.0,0.000991317,0.0,0.001976285,
13216,13216,9909152,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.001281771,4.58e-21,0.0,0.0,0.0,0.0,0.0,
13217,13217,9909153,7.25e-05,2.15e-06,0.001852239,0.006201633,0.003872963,1.8700000000000002e-37,0.001464881,4.25e-06,0.000731028,2.15e-06,0.001085729,2.15e-06,0.023715415,
13218,13218,9909154,1.12e-18,0.0,0.0,0.008527212,0.009295111,0.0,0.030800859,0.00577736,0.0,0.0,0.0,0.0,0.0,
13219,13219,9909156,2.29e-05,0.0,0.019065467,0.001550475,0.000774503,1.26e-19,0.625750561,5.44e-05,0.00070295,0.0,0.002407485,0.0,0.011857708,
13220,13220,9909157,0.061276078,0.0,0.129019959,0.006976826,0.0,1.71e-16,0.645085247,4.45e-21,0.002694334,0.0,0.011187726,0.0,0.043478261,
13221,13221,9909158,0.037746633,9.3e-06,0.00088897,0.001550475,0.000774503,5.14e-39,0.00036622,0.000610209,0.000340012,1.04e-05,0.0,9.3e-06,0.007905138,
