,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
2124,2125,9407113,7032,9909138,5061,5061,5061,9909138,5061,208221,9206085,9606195,1124,9708121
2125,2126,9407111,9206029,9704056,9709066,9709066,9709066,9704056,9709066,3040,9207091,9601016,9609105,9704137
2126,2127,9407109,202111,9407179,9509018,9509018,9509018,9407179,9509018,3189,9606026,9310193,9804027,9410053
2127,2128,9407099,8061,12093,9606195,9606195,9606195,12093,9606195,9804008,9406030,205052,9707214,11080
2128,2129,9407087,4018,5267,9601016,9601016,9601016,5267,9601016,1069,9601159,202116,210138,9801008
2129,2130,9407078,9505105,9411039,9310193,9310193,9310193,9411039,9310193,10082,9204023,9403019,9304125,9301001
2130,2131,9407076,9306023,7138,205052,205052,205052,7138,205052,4203,9307066,201267,9302110,9406198
2131,2132,9407074,9702028,9911222,202116,202116,202116,9911222,202116,206122,9210143,9303032,202186,9302124
2132,2133,9407067,9707243,9601124,9403019,9403019,9403019,9601124,9403019,3010,9208047,9709033,9307116,9706091
2133,2134,9407060,12021,202023,201267,201267,201267,202023,201267,5277,9210021,7236,9507115,9612212
2134,2135,9407057,9907129,9907192,9303032,9303032,9303032,9907192,9303032,9607165,204008,9712188,9408060,9501073
2135,2136,9407056,209132,9701160,9709033,9709033,9709033,9701160,9709033,208114,9204046,9402155,9603139,9410010
2136,2137,9407048,9704194,9237,7236,7236,7236,9237,7236,9509133,9203082,9712106,2206,9507173
2137,2138,9407044,9506011,9905167,9712188,9712188,9712188,9905167,9712188,9606157,9505165,9412153,9404063,9701162
2138,2139,9407031,9704088,9910085,9402155,9402155,9402155,9910085,9402155,9207012,9504158,9703174,9303078,9605020
2139,2140,9407027,9503016,9601116,9712106,9712106,9712106,9601116,9712106,9712173,9310003,9607049,9510147,9312210
2140,2141,9407023,9912066,9705163,9412153,9412153,9412153,9705163,9412153,9511197,9712089,11169,9908115,9211044
2141,2142,9407019,9206044,9604146,9703174,9703174,9703174,9604146,9703174,9611193,9507152,9509062,1185,209155
2142,2143,9407018,9606143,204082,9607049,9607049,9607049,204082,9607049,9805185,9212030,9504041,9209116,1006
2143,2144,9407013,2244,12083,11169,11169,11169,12083,11169,3087,9408081,9301120,9911022,9411051
2144,2145,9407001,9302086,9512110,9509062,9509062,9509062,9512110,9509062,2074,9306117,12145,9504105,9705163
2145,2146,9406214,9903134,9905026,9504041,9504041,9504041,9905026,9504041,7108,9302112,9608180,9407111,9510087
2146,2147,9406213,8171,9602050,9301120,9301120,9301120,9602050,9301120,3081,9507079,204147,9209122,9602136
2147,2148,9406212,9202047,9801183,12145,12145,12145,9801183,12145,208088,9307174,9603143,9801206,9908075
2148,2149,9406208,9505093,9709154,9608180,9608180,9608180,9709154,9608180,201125,9206038,9209041,9609043,9712206
2149,2150,9406203,9510135,9246,204147,204147,204147,9246,204147,9604083,9205016,9601150,9307027,1197
2150,2151,9406198,9410187,9311017,9603143,9603143,9603143,9311017,9603143,9511080,9308125,7076,9911211,9707073
2151,2152,9406195,9802119,208155,9209041,9209041,9209041,208155,9209041,9712246,9310128,3025,11183,9603086
2152,2153,9406180,9311090,9508038,9601150,9601150,9601150,9508038,9601150,12090,203185,9405080,9709140,9505099
2153,2154,9406161,9510225,9701060,7076,7076,7076,9701060,7076,9705137,9201013,9305042,9406180,9604146
2154,2155,9406160,9208055,9602083,3025,3025,3025,9602083,3025,9706202,9211029,9912203,9701002,2219
2155,2156,9406155,205187,9605019,9405080,9405080,9405080,9605019,9405080,9305101,9302019,9404080,9608003,9412148
2156,2157,9406151,9707129,9708081,9305042,9305042,9305042,9708081,9305042,9612017,9309047,9311058,9505149,9302132
2157,2158,9406144,9711073,9608006,9912203,9912203,9912203,9608006,9912203,9710030,9307146,9409025,9904096,205296
2158,2159,9406136,9805104,9904084,9404080,9404080,9404080,9904084,9404080,211264,9206095,9410041,9507080,9308128
2159,2160,9406134,9505047,4059,9311058,9311058,9311058,4059,9311058,9905008,9301024,12176,9605119,9709030
2160,2161,9406132,9707118,9911207,9409025,9409025,9409025,9911207,9409025,9706141,9309157,3188,210125,9403133
2161,2162,9406125,9304146,9802119,9410041,9410041,9410041,9802119,9410041,5212,9411219,204184,9310144,9411112
2162,2163,9406118,9609175,9707129,12176,12176,12176,9707129,12176,9707008,9409187,9510185,9310042,9510130
2163,2164,9406082,204107,9711016,3188,3188,3188,9711016,3188,206201,9202009,9211059,9504085,9304087
2164,2165,9406069,9304068,9905100,204184,204184,204184,9905100,204184,9503140,9203060,9712235,207089,9604056
2165,2166,9406067,9703072,9404107,9510185,9510185,9510185,9404107,9510185,8186,9201016,9510219,3064,9210046
2166,2167,9406059,9902069,9905146,9211059,9211059,9211059,9905146,9211059,9704176,9204025,9402142,10132,9302121
2167,2168,9406056,9212083,9609123,9712235,9712235,9712235,9609123,9712235,3239,9203018,9607134,9603056,9403156
2168,2169,9406048,9605171,9307109,9510219,9510219,9510219,9307109,9510219,210221,9211063,9408001,201199,9605115
2169,2170,9406046,9706066,9208068,9402142,9402142,9402142,9208068,9402142,3089,9502056,9304128,2057,7099
2170,2171,9406042,207106,202022,9607134,9607134,9607134,202022,9607134,209134,9405135,9404110,9707064,9308136
2171,2172,9406037,1124,2022,9408001,9408001,9408001,2022,9408001,1102,9209042,9304051,4137,9612120
2172,2173,9406030,9705131,9612104,9304128,9304128,9304128,9612104,9304128,9804135,9204048,208123,9602156,9310097
2173,2174,9406027,9802051,9704142,9404110,9404110,9404110,9704142,9404110,9710179,9203084,9605221,9308102,9606015
2174,2175,9406020,9710177,9511118,9304051,9304051,9304051,9511118,9304051,210270,9209130,9707234,2060,9411195
2175,2176,9406008,9609105,206104,208123,208123,208123,206104,208123,11072,9401051,9712043,9403141,9503109
2176,2177,9406004,9306044,207096,9605221,9605221,9605221,207096,9605221,9909014,9301003,9211126,9906107,9507136
2177,2178,9406003,9804027,11209,9707234,9707234,9707234,11209,9707234,9805207,9307085,205246,206237,9610165
2178,2179,9405190,9707214,9804136,9712043,9712043,9712043,9804136,9712043,8070,203258,9705180,9306122,9702009
2179,2180,9405183,9507050,9601111,9211126,9211126,9211126,9601111,9211126,208104,9211046,9502069,9607011,9911186
2180,2181,9405169,210138,9509018,205246,205246,205246,9509018,205246,12062,201159,7079,9607123,9804188
2181,2182,9405164,9304125,205052,9705180,9705180,9705180,205052,9705180,9604054,203237,9709067,9307194,9912128
2182,2183,9405163,9508155,9712188,9502069,9502069,9502069,9712188,9502069,9706190,203199,9603019,3158,9704030
2183,2184,9405162,9401012,11060,7079,7079,7079,11060,7079,9411009,9202066,9312209,9512036,9710240
2184,2185,9405161,9802042,9703174,9709067,9709067,9709067,9703174,9709067,5181,9206091,9508087,8001,9612248
2185,2186,9405157,9302110,9603071,9603019,9603019,9603019,9603071,9603019,7001,3039,9304149,9802162,9205098
2186,2187,9405151,9709099,9704025,9312209,9312209,9312209,9704025,9312209,9510066,9201014,9406004,9509077,9404008
2187,2188,9405135,9407057,9409025,9508087,9508087,9508087,9409025,9508087,205256,9407019,9910208,6057,9209045
2188,2189,9405133,9612084,3188,9304149,9304149,9304149,3188,9304149,9509122,9802112,9703168,9205014,9702049
2189,2190,9405121,9407118,9710183,9406004,9406004,9406004,9710183,9406004,9708039,9210011,9608097,9802088,9210047
2190,2191,9405110,202186,9404110,9910208,9910208,9910208,9404110,9910208,9405025,9204099,9606076,3174,204144
2191,2192,9405096,209166,9901011,9703168,9703168,9703168,9901011,9703168,206223,9303012,9306073,9705014,9201031
2192,2193,9405089,9903012,9709067,9608097,9608097,9608097,9709067,9608097,11140,9501016,9804133,9405157,9405049
2193,2194,9405086,9307116,9804133,9606076,9606076,9606076,9804133,9606076,9506171,3196,9305045,9611150,9611214
2194,2195,9405084,9711016,9608056,9306073,9306073,9306073,9608056,9306073,12256,9201072,9605108,9303020,9301028
2195,2196,9405080,9907154,4012,9804133,9804133,9804133,4012,9804133,212339,9211132,9403135,9601178,9710245
2196,2197,9405079,9804083,9506079,9305045,9305045,9305045,9506079,9305045,9250,9605156,9512173,9602089,9311029
2197,2198,9405076,9608089,9406027,9605108,9605108,9605108,9406027,9605108,9906082,9509003,9305142,9710006,204089
2198,2199,9405072,9908142,9506146,9403135,9403135,9403135,9506146,9403135,7211,9202069,9608056,9903205,204082
2199,2200,9405067,9507060,3290,9512173,9512173,9512173,3290,9512173,9707240,9708121,9907017,9608183,9901069
2200,2201,9405064,9406082,9612149,9305142,9305142,9305142,9612149,9305142,8168,9301001,9610114,9208035,9912036
2201,2202,9405058,9802190,9412114,9608056,9608056,9608056,9412114,9608056,9803027,9612212,9305037,5026,9705077
2202,2203,9405054,9403084,9601076,9907017,9907017,9907017,9601076,9907017,210215,9501073,9408079,9610156,9706096
2203,2204,9405049,9706107,203130,9610114,9610114,9610114,203130,9610114,207273,9507173,9701065,9607054,9307049
2204,2205,9405041,9408164,2068,9305037,9305037,9305037,2068,9305037,8003,9211044,9307107,9911100,9610077
2205,2206,9405034,9507115,9512211,9408079,9408079,9408079,9512211,9408079,9706150,1006,9604064,203092,9701178
2206,2207,9405029,9701125,9608013,9701065,9701065,9701065,9608013,9701065,205158,9505099,9705229,9509101,9503209
2207,2208,9405027,9711057,9605064,9307107,9307107,9307107,9605064,9307107,208003,9412148,9307178,9505039,9402020
2208,2209,9405025,9510216,9401128,9604064,9604064,9604064,9401128,9604064,9905142,205296,9607073,2167,9612065
2209,2210,9405024,9802047,9708025,9705229,9705229,9705229,9708025,9705229,9707202,9308128,5281,9401025,9502024
2210,2211,9405019,9408060,9409180,9307178,9307178,9307178,9409180,9307178,9801090,9304087,9912251,9801207,9505122
2211,2212,9405011,9909052,206173,9607073,9607073,9607073,206173,9607073,9805052,9210046,9608179,3013,9410241
2212,2213,9405009,9803053,10068,5281,5281,5281,10068,5281,8222,9302121,202038,9707261,9608078
2213,2214,9405008,9603188,209232,9912251,9912251,9912251,209232,9912251,9408021,9308136,9312055,205221,9608191
2214,2215,9405002,9611182,9701018,9608179,9608179,9608179,9701018,9608179,12185,9310097,9407157,1082,206010
2215,2216,9404192,202077,9312169,202038,202038,202038,9312169,202038,9409013,9503109,9506079,9407056,9308106
2216,2217,9404185,9204085,9007,9312055,9312055,9312055,9007,9312055,6094,9507136,9505002,9505174,9710121
2217,2218,9404180,9511130,9410180,9407157,9407157,9407157,9410180,9407157,9507029,9205098,9406027,9404185,9706068
2218,2219,9404173,9603139,9912155,9506079,9506079,9506079,9912155,9506079,9711019,9201031,9607119,9512139,9206031
2219,2220,9404172,9605157,9805013,9505002,9505002,9505002,9805013,9505002,9707198,9311029,9506146,9802007,9503175
2220,2221,9404171,9202061,9703137,9406027,9406027,9406027,9703137,9406027,9703105,9402020,9706035,9709080,7018
2221,2222,9404157,9202002,9306032,9607119,9607119,9607119,9306032,9607119,9605188,9206031,203215,9504114,9307163
2222,2223,9404156,2043,9405161,9506146,9506146,9506146,9405161,9506146,9608087,9410027,201070,9609123,9407067
2223,2224,9404155,2206,9607003,9706035,9706035,9706035,9607003,9706035,9018,9301041,9509111,9804021,9412115
2224,2225,9404144,8033,9222,203215,203215,203215,9222,203215,9710224,9210028,9210032,9402004,9601069
2225,2226,9404140,209195,9804018,201070,201070,201070,9804018,201070,6208,9211066,9612149,9611092,9410027
2226,2227,9404134,5273,205028,9509111,9509111,9509111,205028,9509111,9805010,9304108,9304150,9505068,9301015
2227,2228,9404114,9604165,10196,9210032,9210032,9210032,10196,9210032,8098,9203013,9601076,9909140,3160
2228,2229,9404113,9301080,9803011,9612149,9612149,9612149,9803011,9612149,6232,9206069,9710248,9503022,9301041
2229,2230,9404110,9704013,9606024,9304150,9304150,9304150,9606024,9304150,211171,202187,9712053,9802049,9403058
2230,2231,9404109,9212154,9704116,9601076,9601076,9601076,9704116,9601076,11250,9906241,9612208,9411081,9209107
2231,2232,9404108,9208029,201170,9710248,9710248,9710248,201170,9710248,212123,9210045,2096,9236,9405072
2232,2233,9404107,208170,204214,9712053,9712053,9712053,204214,9712053,9712113,9409195,9510205,9705062,203005
2233,2234,9404106,9202054,9907118,9612208,9612208,9612208,9907118,9612208,9802040,9301105,9305016,210097,9309137
2234,2235,9404105,9404063,9702002,2096,2096,2096,9702002,2096,201250,9711065,9710161,205191,9606098
2235,2236,9404104,9611213,9412177,9510205,9510205,9510205,9412177,9510205,209114,9205110,9402041,9710022,9803068
2236,2237,9404100,9701140,9710210,9305016,9305016,9305016,9710210,9305016,9805208,9904193,9910103,9512161,7153
2237,2238,9404098,9207053,207200,9710161,9710161,9710161,207200,9710161,9805093,9412050,9505036,9908101,9410140
2238,2239,9404094,9405011,9912259,9402041,9402041,9402041,9912259,9402041,9610029,9607110,9904047,9406125,12083
2239,2240,9404092,9902038,9403075,9910103,9910103,9910103,9403075,9910103,9903047,9505175,9707004,9306041,9211015
2240,2241,9404080,9605009,9705208,9505036,9505036,9505036,9705208,9505036,209024,9303108,203130,9505073,207051
2241,2242,9404063,9907207,9609202,9904047,9904047,9904047,9609202,9904047,9803072,9205039,9503097,9606025,9704120
2242,2243,9404050,10190,9603162,9707004,9707004,9707004,9603162,9707004,9704108,9601176,2068,9805069,9505025
2243,2244,9404037,9303078,208092,203130,203130,203130,208092,203130,9093,9507006,9511006,4051,9707204
2244,2245,9404025,9504157,9711024,9503097,9503097,9503097,9711024,9503097,9232,9210152,9704118,208091,9905162
2245,2246,9404013,9206051,9410233,2068,2068,2068,9410233,2068,210020,9510060,9610209,9507047,9712115
2246,2247,9404011,6163,5150,9511006,9511006,9511006,5150,9511006,9801059,9201050,9503030,9309105,9603147
2247,2248,9404008,9510147,9711189,9704118,9704118,9704118,9711189,9704118,9801042,9606162,9407177,9602070,9704198
2248,2249,9404006,9502151,9508036,9610209,9610209,9610209,9508036,9610209,10107,9304063,9605161,9908105,9703100
2249,2250,9404003,9908115,9407161,9503030,9503030,9503030,9407161,9503030,9189,9312020,201121,9601131,9408082
2250,2251,9403197,9510210,207115,9407177,9407177,9407177,207115,9407177,205181,9506010,9404105,3056,9506106
2251,2252,9403193,9508176,9403009,9605161,9605161,9605161,9403009,9605161,9803164,9204041,9303006,206229,207111
2252,2253,9403192,9605220,8102,201121,201121,201121,8102,201121,212336,9512204,9508159,1096,9906174
2253,2254,9403186,9512030,9607170,9404105,9404105,9404105,9607170,9404105,207137,9601106,9412244,9610091,9906119
2254,2255,9403179,1185,2151,9303006,9303006,9303006,2151,9303006,9605048,9209031,9501075,208118,9604142
2255,2256,9403173,9209116,9710032,9508159,9508159,9508159,9710032,9508159,9805178,9211008,9708149,9409119,9710171
2256,2257,9403172,9911022,10232,9412244,9412244,9412244,10232,9412244,1024,9201068,9401128,9712174,9301124
2257,2258,9403168,9606109,9704168,9501075,9501075,9501075,9704168,9501075,9803187,9611102,9607122,8105,5259
2258,2259,9403157,9504105,205079,9708149,9708149,9708149,205079,9708149,9712226,9309052,9208020,9412074,9210028
2259,2260,9403156,2136,9197,9401128,9401128,9401128,9197,9401128,9606046,9410067,9911083,9605209,9601022
2260,2261,9403149,9407111,9410046,9607122,9607122,9607122,9410046,9607122,10159,9207058,9509105,9506111,9907048
2261,2262,9403143,9309142,9706097,9208020,9208020,9208020,9706097,9208020,8061,9507159,9407154,9302032,9307115
2262,2263,9403141,9905100,206220,9911083,9911083,9911083,206220,9911083,12021,9908112,9310080,9610242,9710174
2263,2264,9403137,3001,9705168,9509105,9509105,9509105,9705168,9212038,209132,9203066,9702125,9609182,9407130
2264,2265,9403136,9508068,9405076,9407154,9407154,9407154,9405076,9407154,210138,9406160,9609095,9711029,9603135
2265,2266,9403135,5280,9707082,9310080,9310080,9310080,9707082,9310080,9706107,9207094,9601142,9501056,9512110
2266,2267,9403134,6147,209155,9702125,9702125,9702125,209155,9702125,9711057,9204061,212084,9703176,9211066
2267,2268,9403133,9803142,9707073,9609095,9609095,9609095,9707073,9609095,9803053,9206100,9705133,9611072,9509007
2268,2269,9403129,9310170,9710121,9601142,9601142,9601142,9710121,9601142,9611182,9204094,11263,9612080,9305131
2269,2270,9403124,202203,9301124,212084,212084,212084,9301124,212084,2206,204195,9503063,9710109,9503041
2270,2271,9403121,9701142,5259,9705133,9705133,9705133,5259,9705133,209195,9207111,9412213,9804180,9512059
2271,2272,9403120,9209122,9502104,11263,11263,11263,9502104,11263,208170,9505095,9403197,9712056,9404006
2272,2273,9403119,9801206,3147,9503063,9503063,9503063,3147,9503063,9902038,9302084,9709098,9403042,9304108
2273,2274,9403109,9311157,205175,9412213,9412213,9412213,205175,9412213,9907207,9308094,9610234,9303174,10059
2274,2275,9403108,207199,9701111,9403197,9403197,9403197,9701111,9403197,9908115,9311056,9910146,9308060,9801106
2275,2276,9403103,9609043,6005,9709098,9709098,9709098,6005,9709098,6147,9405024,9408173,9407023,9704016
2276,2277,9403094,9712109,9612079,9610234,9610234,9610234,9612079,9610234,202203,9303027,9611143,209025,9203013
2277,2278,9403084,9307027,1017,9910146,9910146,9910146,1017,9910146,204188,9602063,9401113,9612104,9405002
2278,2279,9403081,9905057,9902209,9408173,9408173,9408173,9902209,9408173,9709140,4026,9411018,9503212,9601161
2279,2280,9403080,3192,9712100,9611143,9611143,9611143,9712100,10068,9504026,9706045,9409139,9712134,9206069
2280,2281,9403075,9911211,9902199,9401113,9401113,9401113,9902199,9401113,6006,9404003,9701018,9503014,9710207
2281,2282,9403073,9402015,9612242,9411018,9411018,9411018,9612242,9411018,9506080,9906189,9305038,9705139,202187
2282,2283,9403066,4163,9704150,9409139,9409139,9409139,9704150,9409139,9911033,9410134,207038,9708116,9906241
2283,2284,9403058,11183,9704088,9701018,9701018,9701018,9704088,9701018,9701002,9204035,9412200,9612018,9702201
2284,2285,9403045,204188,204107,9305038,9305038,9305038,204107,9305038,9611001,203161,9507045,9705106,9512223
2285,2286,9403042,9709140,207106,207038,207038,207038,207106,207038,9505149,9307119,9503157,9702086,9511087
2286,2287,9403039,9309107,202077,9412200,9412200,9412200,202077,9412200,9701161,9206041,9510123,3208,9803227
2287,2288,9403038,9603075,9504157,9507045,9507045,9507045,9504157,9507045,9903258,9504029,9805175,9704142,9703150
2288,2289,9403037,9504026,9508176,9503157,9503157,9503157,9508176,9503157,208048,9410091,9911011,9911175,9502104
2289,2290,9403021,9910080,1185,9510123,9510123,9510123,1185,9510123,8190,9303161,9609061,9703010,9905026
2290,2291,9403019,207149,3001,9805175,9805175,9805175,3001,9805175,9707090,9307093,9508017,9904016,9512042
2291,2292,9403009,9706072,9911211,9911011,9911011,9911011,9911211,9911011,9507080,9304110,9312059,9701012,9711013
2292,2293,9403001,9602001,9509136,9609061,9609061,9609061,9509136,9609061,210125,9311092,9405190,9707044,9509020
2293,2294,9402156,9410206,9709103,9508017,9508017,9508017,9709103,9508017,9804168,9206050,9212113,9612128,9707119
2294,2295,9402155,9601097,9910037,9312059,9312059,9312059,9910037,9312059,212254,9405054,9404037,9704054,9602050
2295,2296,9402147,9801157,9703188,9405190,9405190,9405190,9703188,9405190,5191,9611022,9007,9408165,9510197
2296,2297,9402144,6006,9602029,9212113,9212113,9212113,9602029,9212113,3064,9912058,206052,9405096,9707067
2297,2298,9402142,9506080,3285,9404037,9404037,9404037,3285,9404037,10132,9510068,9412142,9312172,9210045
2298,2299,9402123,206196,9912099,9007,9007,9007,9912099,9007,7230,9609010,9708166,204223,9411227
2299,2300,9402121,9911033,3174,206052,206052,206052,3174,206052,201199,9605103,6116,9406056,9409195
2300,2301,9402114,9406180,3013,9412142,9412142,9412142,3013,9412142,9907180,9203008,9406132,9410114,9601036
2301,2302,9402107,9712111,9611003,9708166,9708166,9708166,9611003,9708166,9803208,9409018,9410180,9902109,9410071
2302,2303,9402100,9703196,9903251,6116,6116,6116,9903251,6116,1023,9207025,9605037,9412027,9706060
2303,2304,9402088,9701002,9712036,9406132,9406132,9406132,9712036,9406132,9906107,9711026,9704019,9701050,9301105
2304,2305,9402075,9311181,9403109,9410180,9410180,9410180,9403109,9410180,9711149,9312159,9601103,9711201,9801024
2305,2306,9402073,9310067,9608050,9605037,9605037,9605037,9608050,9605037,9508091,9704212,202034,9307186,9711065
2306,2307,9402063,9608003,209086,9704019,9704019,9704019,209086,9704019,9610128,9507076,9601041,9511118,9205110
2307,2308,9402060,9902024,9612068,9601103,9601103,9601103,9612068,9601103,9712144,9207096,9912155,206104,9308042
2308,2309,9402057,9303102,9710109,202034,202034,202034,9710109,202034,9802088,9406037,9503017,9911028,5090
2309,2310,9402054,9412236,9803113,9601041,9601041,9601041,9803113,9601041,9711176,9203040,9309025,9710142,9801183
2310,2311,9402049,9611001,9412010,9912155,9912155,9912155,9412010,9912155,212346,9409143,206236,2213,9311130
2311,2312,9402041,9711200,9911175,9503017,9503017,9503017,9911175,9503017,11197,9212050,9511159,9602160,3147
2312,2313,9402038,9505149,9408165,9309025,9309025,9309025,9408165,9309025,9802066,9307117,9308019,9412221,9604164
2313,2314,9402037,9509136,9612025,206236,206236,206236,9612025,206236,9802120,9504125,9503044,9804068,9603010
2314,2315,9402031,9701161,203026,9511159,9511159,9511159,203026,9511159,9709216,9204031,9704052,9906013,9904193
2315,2316,9402020,9904096,9204054,9308019,9308019,9308019,9204054,9308019,9911100,9205041,12252,9609022,204071
2316,2317,9402017,9605006,9902109,9503044,9503044,9503044,9902109,9503044,9712194,9506038,9604053,9207050,9302103
2317,2318,9402016,9405029,9805009,9704052,9704052,9704052,9805009,9704052,7197,9407139,9302001,11209,205175
2318,2319,9402015,208029,9602160,12252,12252,12252,9602160,12252,9403168,201140,9311048,9607164,10223
2319,2320,9402011,9308006,209158,9604053,9604053,9604053,209158,9604053,9233,9603054,9607174,9708089,9412050
2320,2321,9402005,9512111,9606195,9302001,9302001,9302001,9606195,9302001,9710046,9611114,3008,9504124,9803155
2321,2322,9402004,9508099,7236,9311048,9311048,9311048,7236,9311048,9805159,9206042,9305051,9601111,9507171
2322,2323,9402002,9903050,11169,9607174,9607174,9607174,11169,9607174,209150,9503184,9405086,209158,9409020
2323,2324,9401159,9903258,9504041,3008,3008,3008,9504041,3008,9804021,9306036,9409165,9509018,9607110
2324,2325,9401155,9508058,12176,9305051,9305051,9305051,12176,9305051,9710149,9206029,9304104,205052,3190
2325,2326,9401153,9905025,204184,9405086,9405086,9405086,204184,9405086,9236,4018,9310181,9804111,9601059
2326,2327,9401148,208048,9712235,9409165,9409165,9409165,9712235,9409165,210097,9306023,201220,211078,9701037
2327,2328,9401140,9406069,9510219,9304104,9304104,9304104,9510219,9304104,210084,9206044,9511165,9211034,9805163
2328,2329,9401139,9201030,9402142,9310181,9310181,9310181,9402142,9310181,9711084,9202047,3191,9709033,9403143
2329,2330,9401132,203030,9408001,201220,201220,201220,9408001,201220,205195,9304146,9701087,9907113,9604026
2330,2331,9401128,9511105,208123,9511165,9511165,9511165,208123,9511165,11227,9902069,9406144,7236,9505175
2331,2332,9401115,8190,205246,3191,3191,3191,205246,3191,7025,9212083,206147,9712188,9303108
2332,2333,9401113,9511071,7079,9701087,9701087,9701087,7079,9701087,9410193,9306044,9408096,12147,9205039
2333,2334,9401105,9712214,9508087,9406144,9406144,9406144,9508087,9406144,9410237,9407057,9612182,9803234,9212104
2334,2335,9401093,9409169,9910208,206147,206147,206147,9910208,206147,9805069,9403084,9803081,9703174,9310019
2335,2336,9401070,9505089,9703168,9408096,9408096,9408096,9703168,9408096,8159,9909052,9410013,9607007,9309110
2336,2337,9401059,9707090,9606076,9612182,9612182,9612182,9606076,9612182,208091,9204085,9804152,9509140,9701111
2337,2338,9401051,9308066,9907017,9803081,9803081,9803081,9907017,9803081,2062,9202061,9301038,9301120,9601176
2338,2339,9401032,209034,9607073,9410013,9410013,9410013,9607073,9410013,206211,9202002,9212081,207078,9603101
2339,2340,9401030,9303123,202038,9804152,9804152,9804152,202038,9804152,212107,9301080,9706102,9707063,5249
2340,2341,9401025,9507080,9407157,9301038,9301038,9301038,9407157,9301038,4048,9212154,9306032,205319,9308062
2341,2342,9401012,9302116,9505002,9212081,9212081,9212081,9505002,9212081,1096,9208029,9608068,9710078,9603030
2342,2343,9401006,9405009,203215,9706102,9706102,9706102,203215,9706102,12143,9202054,9509109,9612049,9502113
2343,2344,9312210,9610027,9509111,9306032,9306032,9306032,9509111,9306032,8105,9207053,9405161,9503092,9904017
2344,2345,9312209,9712085,9712053,9608068,9608068,9608068,9712053,9608068,6036,9206051,9405058,9603071,9709154
2345,2346,9312206,9911253,9505036,9509109,9509109,9509109,9505036,9509109,204016,9502151,9601114,9601150,9507006
2346,2347,9312204,9605119,9904047,9405161,9405161,9405161,9904047,9405161,9711029,9905057,9405079,7076,9510142
2347,2348,9312189,210125,9704118,9405058,9405058,9405058,9704118,9405058,9804180,9402015,9311079,3025,9210152
2348,2349,9312187,9804168,9407177,9601114,9601114,9601114,9407177,9601114,210061,9303102,9302022,7010,9606169
2349,2350,9312172,9310144,9605161,9405079,9405079,9405079,9605161,9405079,9202,9308006,9204030,7142,205103
2350,2351,9312169,9206046,9404105,9311079,9311079,9311079,9404105,9311079,209025,9201030,9407076,206228,205038
2351,2352,9312159,202106,9702125,9302022,9302022,9302022,9702125,9302022,209160,9511105,9607003,9404080,9701166
2352,2353,9312150,9510017,11263,9204030,9204030,9204030,11263,9204030,9606137,9303123,9501017,9311058,9212086
2353,2354,9312143,9510101,207038,9407076,9407076,9407076,207038,9407076,9904015,9610027,9704124,9410041,9510060
2354,2355,9312138,9310042,6116,9607003,9607003,9607003,6116,9607003,9803139,9206046,9708159,12176,9246
2355,2356,9312114,9606125,9704019,9501017,9501017,9501017,9704019,9501017,9903044,9606125,9211092,9712235,9712186
2356,2357,9312095,9504085,9601103,9704124,9704124,9704124,9601103,9704124,9710248,9303144,9505136,9404110,9201050
2357,2358,9312094,9508084,9601041,9708159,9708159,9708159,9601041,9708159,2186,9503102,9909044,9304051,9306078
2358,2359,9312080,1103,206236,9211092,9211092,9211092,206236,9211092,9139,9203016,9303090,9607208,9705099
2359,2360,9312065,9411053,12252,9505136,9505136,9505136,12252,9505136,9704014,9405019,3141,9707247,1143
2360,2361,9312059,9304083,9607174,9909044,9909044,9909044,9607174,9909044,9606098,9304037,9504015,9607243,9706110
2361,2362,9312055,9709103,3008,9303090,9303090,9303090,3008,9303090,204082,9309150,9406195,9902204,9210029
2362,2363,9312045,9603044,9305051,3141,3141,3141,9305051,3141,9301120,9302074,9710180,9605221,9404180
2363,2364,9312020,9303144,201220,9504015,9504015,9504015,201220,9504015,9205116,9307168,9307171,9610195,9704160
2364,2365,9312013,9503102,9511165,9406195,9406195,9406195,9511165,9406195,9204016,9303167,9610224,9707124,9602002
2365,2366,9311181,9508021,9803081,9710180,9710180,9710180,9803081,9710180,9707034,9205031,205028,9502069,9606162
2366,2367,9311170,9707150,9804152,9307171,9307171,9307171,9804152,9307171,9702002,9210142,10196,9803235,9910188
2367,2368,9311158,212254,9601114,9610224,9610224,9610224,9601114,9610224,9704013,9206054,9607204,9603019,201056
2368,2369,9311157,5191,9704124,205028,205028,205028,9704124,205028,12176,9411140,9911139,9605062,9304063
2369,2370,9311156,207089,9708159,10196,10196,10196,9708159,10196,9407087,9403001,9608177,9312209,9506059
2370,2371,9311155,9707110,9909044,9607204,9607204,9607204,9909044,9607204,9705156,9210037,9401030,9906027,9602082
2371,2372,9311147,3064,9512057,9911139,9911139,9911139,9512057,9911139,9412018,9301042,9404100,9804011,9712161
2372,2373,9311130,10132,7225,9608177,9608177,9608177,7225,9608177,9406195,9903091,9503154,9910039,9312020
2373,2374,9311117,206006,9804070,9401030,9401030,9401030,9804070,9401030,9511181,9304022,9211109,9406004,1042
