Id,Degree-Centrality
9312143,0.000152724
6035,0.000954526
9312144,0.000267267
6037,0.000649078
9312150,0.000343629
9312145,0.000381811
9312151,7.64E-05
6041,0.000687259
9312154,0.000229086
6043,0.000572716
9312156,0.000152724
9510026,0.000114543
6046,0.000801802
6047,0.001412699
6048,0.000878164
6049,0.000610897
6050,7.64E-05
6051,0.000267267
6052,0.000572716
9312158,0.000381811
6054,0.000305448
9312159,0.000190905
6056,0.000419992
9312160,0.000152724
6058,0.000649078
6059,0.000763621
6060,0.001107251
9312164,0.000305448
6062,0.00251995
6063,0.000381811
6064,0.000763621
9312176,3.82E-05
6066,0.00217632
6067,0.000572716
9312171,0.000572716
6069,0.000801802
6070,0.000649078
6071,0.002481769
9312179,0.000305448
6073,0.000267267
9312182,0.000458173
9312185,0.000419992
9312186,0.000305448
9312189,0.000763621
6077,0.000343629
9312187,0.000381811
9312188,0.000419992
9312190,0.000190905
9312194,0.000534535
9312192,0.000267267
6075,0.000114543
6085,0.001641785
6086,0.000496354
6087,0.000305448
9312198,0.000114543
9312200,0.000190905
6090,0.000496354
6091,0.001527242
9312201,7.64E-05
6093,0.000801802
9312202,7.64E-05
9312206,0.000687259
6088,0.000992707
9312209,0.000190905
9312210,0.000419992
6094,0.000419992
6100,0.001412699
6101,0.000419992
9312213,0.000229086
6103,0.001603604
6096,0.000152724
6098,0.000572716
6099,0.000114543
6107,0.000419992
6108,0.000496354
6102,0.000458173
6110,0.000305448
6106,0.000610897
6112,0.001489061
6113,0.001030888
6114,0.000839983
6115,0.000954526
6111,0.000381811
6116,0.000152724
6117,0.00072544
6119,0.00106907
6120,0.000610897
6118,7.64E-05
6122,0.001145432
6123,0.000152724
6121,0.000343629
6126,3.82E-05
6131,7.64E-05
6132,0.000610897
6134,0.000534535
6135,7.64E-05
6136,3.82E-05
6137,0.000649078
6138,3.82E-05
6139,0.001947234
6140,0.000916345
6141,0.00072544
9510046,3.82E-05
6143,3.82E-05
9510047,0.000229086
6145,0.001298156
6144,0.000343629
6147,0.000229086
6146,0.000534535
6148,0.000267267
6150,0.000152724
6151,0.000687259
6152,0.000152724
6153,0.000190905
6154,0.000229086
9510048,3.82E-05
6156,0.000343629
6157,7.64E-05
6158,0.000572716
6159,0.000190905
6160,0.001603604
6161,0.000190905
6162,3.82E-05
6163,0.000190905
6164,0.000343629
6165,0.000190905
6166,0.000305448
6167,0.000381811
6168,0.000572716
6169,0.000229086
6170,0.000152724
6171,0.000305448
6172,7.64E-05
6173,0.000152724
9510052,3.82E-05
6175,0.000419992
6176,0.001145432
6177,7.64E-05
6178,0.000114543
6179,0.000649078
6180,0.000229086
6181,0.000610897
6182,7.64E-05
6183,0.000419992
6184,3.82E-05
6185,0.000458173
6186,0.000229086
6187,7.64E-05
6188,3.82E-05
6189,0.000763621
6190,0.001183613
6191,0.000878164
6192,0.001145432
6193,0.001030888
6194,0.000267267
9510057,3.82E-05
6196,0.000572716
6197,3.82E-05
6198,0.000458173
6199,0.000114543
6200,3.82E-05
6201,0.000763621
6202,0.00145088
6203,0.001107251
6204,0.001603604
6205,3.82E-05
6206,3.82E-05
6207,0.000229086
6208,0.000114543
6209,0.001374518
6210,0.000878164
6211,0.000343629
6213,0.000381811
6214,0.000114543
6215,0.001183613
6216,0.000534535
6217,0.000114543
6218,0.000190905
6219,0.001832691
6220,7.64E-05
6221,7.64E-05
6222,0.000610897
6223,0.000305448
6224,0.001832691
6225,0.000610897
6226,0.000878164
6227,0.000381811
6228,0.000267267
6229,0.000267267
6230,0.000114543
6231,0.000610897
6232,0.001603604
6233,0.000114543
6234,0.000343629
6235,0.000534535
6236,0.002214501
6237,0.000114543
6238,0.000305448
6239,0.000458173
6240,0.002978122
6241,3.82E-05
6242,0.00072544
6243,0.000152724
6244,0.000229086
6245,0.000343629
6246,0.000916345
6247,0.000916345
6248,0.000229086
6249,7.64E-05
6250,7.64E-05
6251,0.001909053
9510110,3.82E-05
9510114,0.000152724
9510121,0.000152724
9510122,7.64E-05
9510123,7.64E-05
9510126,7.64E-05
9510127,0.000114543
9510128,3.82E-05
9510131,0.000381811
9510133,0.000190905
9510136,0.000190905
9510139,0.000267267
9510141,0.000458173
9510145,0.000114543
9510146,7.64E-05
9510147,0.000229086
9510152,3.82E-05
9706002,0.000152724
9706003,3.82E-05
9706005,3.82E-05
9706007,0.000267267
9706008,3.82E-05
9706009,0.000763621
9706011,3.82E-05
9706012,7.64E-05
9706013,0.000267267
9706014,0.000114543
9706015,3.82E-05
9706016,3.82E-05
9706017,0.000419992
9706018,0.000267267
9706019,0.000152724
9706020,0.000305448
9706021,0.000419992
9706023,0.000496354
9706024,0.000305448
9706025,0.002443587
9510157,0.000419992
9706027,0.000229086
9706028,3.82E-05
9706030,7.64E-05
9510158,3.82E-05
9706032,0.000381811
9706031,0.000190905
9706033,0.000152724
9706035,0.000152724
9706036,7.64E-05
9510159,7.64E-05
9706038,0.000152724
9706039,0.000343629
9706040,0.000839983
9706041,7.64E-05
9706042,7.64E-05
9706037,3.82E-05
9706044,0.000267267
9510160,7.64E-05
9706046,0.000878164
9706047,0.001909053
9706048,0.000152724
9706049,0.000190905
9706050,0.000343629
9706051,0.000801802
9706052,3.82E-05
9706053,7.64E-05
9706054,0.000190905
9706055,0.000114543
9706056,0.000114543
9706057,0.00072544
9706058,0.000114543
9706059,0.000229086
9706060,0.000190905
9706061,0.000114543
9706062,0.000305448
9706064,3.82E-05
9706065,3.82E-05
9706066,0.000534535
9706067,0.000152724
9706068,0.000114543
9706069,0.000152724
9706070,0.000152724
9706071,0.001183613
9706072,0.001298156
9706073,0.000649078
9510165,3.82E-05
9706075,0.000229086
9706076,0.001145432
9510167,0.000419992
9706078,0.000572716
9706079,0.000229086
9706080,0.000114543
9510168,0.000229086
9706082,0.001336337
9706083,0.000152724
9706084,7.64E-05
9706077,3.82E-05
9706086,0.000152724
9706087,0.001107251
9706088,0.000190905
9706089,0.001183613
9706090,0.000190905
9706091,0.000229086
9706092,0.000152724
9706093,0.000305448
9706094,0.000419992
9706095,0.000458173
9706096,0.001183613
9706097,0.000534535
9706098,0.000190905
9706099,0.000458173
9706100,0.001030888
9706101,0.000305448
9706102,0.000190905
9706103,0.000190905
9510172,7.64E-05
9706105,0.000687259
9510173,0.000267267
9706107,0.000267267
9706108,0.000305448
9706109,0.003398114
9706110,0.001985415
9706111,3.82E-05
9510174,7.64E-05
9706106,3.82E-05
9706114,3.82E-05
9706115,0.000610897
9510175,0.000419992
9706116,7.64E-05
9706117,0.000763621
9706119,0.000839983
9706120,0.000190905
9706121,0.000267267
9706122,0.000114543
9706123,0.000419992
9706124,0.000267267
9706125,0.000458173
9706118,7.64E-05
9706127,0.001718147
9706128,0.000114543
9706129,0.000229086
9510176,7.64E-05
9706131,0.000458173
9706132,0.000801802
9706133,0.000801802
9706130,7.64E-05
9706135,0.000152724
9706136,0.000114543
9510179,0.000114543
9706138,7.64E-05
9706139,0.000190905
9706140,0.000267267
9706141,0.001107251
9706142,0.000381811
9706143,0.001374518
9706144,0.000496354
9706145,0.00106907
9706146,0.000114543
9706147,3.82E-05
9706148,0.000229086
9706149,7.64E-05
9706150,0.000152724
9706151,0.001107251
9706152,0.000267267
9706153,0.001107251
9706154,0.000496354
9706155,0.000763621
9706156,0.000229086
9706157,0.000229086
9706158,0.000496354
9510182,0.002252682
9706159,0.000229086
9706161,0.000152724
9706162,7.64E-05
9706163,0.000267267
9510184,0.000229086
9706165,0.000534535
9706166,0.000152724
9706160,7.64E-05
9706168,0.001489061
9706169,0.000305448
9706164,3.82E-05
9706171,0.000687259
9706167,0.000152724
9706173,0.000229086
9706170,0.000305448
9706175,0.00106907
9706176,0.000229086
9706174,3.82E-05
9706178,0.000190905
9706179,0.000229086
9706180,0.000267267
9706177,0.000114543
9510188,0.000190905
9706183,0.000610897
9706184,0.000229086
9706182,0.000114543
9706186,0.000458173
9706187,0.000267267
9706188,0.000305448
9706189,7.64E-05
9706190,0.000267267
9706191,0.000305448
9706192,0.001259975
9706193,0.000152724
9706194,0.000839983
9706195,0.000610897
9706196,0.000801802
9706197,3.82E-05
9706198,0.000381811
9706199,0.000267267
9706200,0.000152724
9706201,0.000229086
9706202,7.64E-05
9706203,0.000801802
9706204,0.001336337
9706206,0.000152724
9706207,0.000381811
9706208,0.000916345
9510193,3.82E-05
9706210,0.001412699
9706211,0.001221794
9706212,7.64E-05
9706213,0.000381811
9706209,3.82E-05
9706214,3.82E-05
9706216,0.000534535
9706217,0.00072544
9706218,0.000267267
9706219,0.000152724
9706220,7.64E-05
9706221,0.000229086
9706222,0.000152724
9706223,0.000381811
9706224,3.82E-05
9706225,0.000534535
9706226,0.000152724
9510196,3.82E-05
9510197,0.000114543
9510201,0.000381811
9510205,0.000152724
9510206,7.64E-05
9510207,0.000114543
9510213,0.000190905
9510215,0.000114543
7001,0.000267267
7002,0.000190905
7003,3.82E-05
7004,3.82E-05
7005,3.82E-05
7006,7.64E-05
7007,0.001412699
7008,0.000152724
7009,0.000190905
9510219,7.64E-05
7011,0.000801802
7012,0.000763621
7013,0.000190905
7014,0.001259975
7015,0.000305448
7016,0.000190905
7017,0.000458173
7018,0.005039899
7019,0.001030888
7020,0.000839983
7021,0.000419992
7022,0.000343629
7023,0.000992707
7024,0.003092665
9510221,0.000114543
7026,0.000534535
7027,3.82E-05
7028,0.000114543
7029,0.001527242
7030,0.000572716
7031,0.000114543
7032,0.000114543
7033,0.000152724
7034,7.64E-05
7035,0.000801802
7036,0.001183613
7037,0.000229086
7038,0.000152724
7039,0.000190905
7040,0.000152724
7041,0.000458173
7042,7.64E-05
7043,0.001870872
7044,0.003092665
7045,0.000114543
7046,0.000458173
7047,0.000267267
7048,0.001107251
7049,0.000687259
7050,0.001145432
7051,0.000419992
7052,0.000916345
7053,0.000496354
7054,0.000114543
7055,0.000610897
7056,0.000687259
7058,0.000572716
7060,0.000229086
7061,0.000954526
7062,0.000572716
7063,0.000381811
7064,0.002863579
7065,0.000687259
7066,7.64E-05
7067,0.001259975
9510230,3.82E-05
7069,0.000534535
7070,0.000152724
7071,0.000610897
9510231,0.000152724
7073,0.000343629
7074,0.000381811
7075,0.001107251
7076,0.000496354
7077,0.000496354
7078,0.001909053
7079,0.000343629
7080,0.000267267
7081,7.64E-05
7082,0.000916345
7083,0.000839983
7084,3.82E-05
7086,0.000343629
7087,0.000916345
7088,0.000190905
7089,0.001527242
7090,0.002672674
7091,3.82E-05
7092,7.64E-05
7093,3.82E-05
7094,0.000152724
7095,0.000190905
7096,0.001145432
7097,0.001756329
7098,0.000190905
7099,0.000229086
7100,0.001030888
7101,0.000114543
7102,0.000267267
7104,0.000458173
7105,0.000190905
7106,0.000916345
7107,0.000687259
7108,3.82E-05
7109,0.000916345
7110,0.001107251
9510238,3.82E-05
7111,3.82E-05
7113,0.000229086
7114,0.000152724
7115,0.000114543
7116,0.000190905
9510240,0.000114543
7119,0.000496354
7120,0.00145088
7121,0.000152724
7122,0.000458173
7123,3.82E-05
7124,0.000572716
7125,0.000687259
7126,0.000839983
7127,0.000572716
7128,0.000152724
7129,0.000267267
7130,0.000534535
7131,0.000954526
7132,3.82E-05
7133,0.000496354
7134,0.000152724
7135,0.000190905
7136,0.000152724
7137,0.000419992
7138,0.000305448
7139,0.000114543
7140,0.000801802
7141,0.000610897
7142,0.000152724
7143,0.000267267
7144,0.000152724
7145,0.000954526
7146,0.002290863
7147,0.001259975
7148,0.000343629
7149,0.000114543
7150,0.000229086
7151,3.82E-05
7152,0.000305448
7153,0.001565423
7154,0.000572716
7155,7.64E-05
7156,0.000534535
7157,0.001221794
7158,0.001565423
7159,0.000458173
7160,0.000381811
7161,0.000229086
7162,0.000114543
7164,7.64E-05
7165,0.000114543
7166,0.000267267
7167,7.64E-05
7168,0.000801802
7169,0.000458173
7170,0.010652514
7171,0.001030888
7172,0.000229086
7173,0.001221794
7174,0.000954526
7175,0.002138139
7176,0.000152724
7177,0.00217632
7178,7.64E-05
7179,0.000152724
7181,0.000534535
7182,7.64E-05
7183,0.000649078
7184,0.000839983
7185,0.000152724
7186,0.000190905
7187,0.000305448
7188,0.000305448
7189,0.000458173
7191,0.005307167
7192,0.000152724
7194,7.64E-05
7195,0.004390821
7197,0.000687259
7198,0.000305448
7199,3.82E-05
7200,0.000267267
7202,0.000419992
7203,0.000572716
7204,0.00145088
7205,0.000839983
7206,0.000496354
7207,0.000267267
7208,0.000267267
7209,0.001909053
7210,3.82E-05
7211,0.00106907
7212,0.000419992
7213,0.000687259
7214,0.000267267
7215,0.001603604
7216,0.000190905
7217,0.000763621
7219,0.000152724
7220,0.000610897
7221,7.64E-05
7222,0.000649078
7223,0.000419992
7224,3.82E-05
7225,0.000190905
7226,0.00179451
7227,7.64E-05
7228,0.000114543
7229,3.82E-05
7230,0.000190905
7231,0.001145432
7232,3.82E-05
7233,0.000190905
7234,0.001183613
7235,0.00106907
7236,0.001412699
7237,0.000152724
7238,0.000114543
7239,0.000916345
7240,0.001756329
7241,0.000229086
7242,0.000496354
7243,0.000916345
7245,7.64E-05
7246,0.000190905
7247,0.000572716
7248,0.000190905
7249,7.64E-05
7250,0.001030888
7252,0.000343629
7253,0.000419992
7254,0.000610897
7255,0.00072544
9901100,0.000190905
9707001,0.000229086
9707002,0.000572716
9707003,0.000114543
9707004,0.000114543
9707005,0.000343629
9707006,0.000152724
9707007,7.64E-05
9707008,0.000343629
9707009,0.001259975
9707010,3.82E-05
9707011,0.000916345
9707012,0.000152724
9707013,0.000916345
9707014,0.000114543
9707016,0.000419992
9707017,0.000839983
9707018,0.000610897
9707019,0.000229086
9707020,7.64E-05
9707021,0.000458173
9707022,0.000458173
9707023,7.64E-05
9707024,7.64E-05
9707025,0.000496354
9707027,0.001259975
9707028,0.000229086
9707029,0.000152724
9707030,7.64E-05
9707031,0.000229086
9707032,0.000229086
9707033,0.000343629
9707034,0.000190905
9707035,0.000190905
9707036,0.000114543
9707037,7.64E-05
9707038,7.64E-05
9707040,3.82E-05
9707041,0.00072544
9707042,0.000496354
9707043,0.000190905
9707044,0.000305448
9707045,3.82E-05
9707046,0.000381811
9707047,0.00072544
9707048,0.000190905
9707049,0.000190905
9707050,3.82E-05
9707051,0.000190905
9707052,7.64E-05
9707053,0.000152724
9707054,3.82E-05
9707055,3.82E-05
9707056,0.000152724
9707057,3.82E-05
9707058,3.82E-05
9707059,0.000114543
9707060,0.000343629
9707061,0.000572716
9707062,0.000458173
9707063,0.000190905
9707064,0.000114543
9707065,0.000229086
9707066,7.64E-05
9707068,0.001718147
9707069,0.000152724
9707070,0.000190905
9707071,0.000610897
9707072,0.000152724
9707073,0.000229086
9707074,0.000152724
9707075,0.000114543
9707076,0.000610897
9707077,0.000152724
9707078,0.000152724
9707079,0.001870872
9707080,0.000305448
9707081,0.000419992
9707082,3.82E-05
9707083,0.000801802
9707084,3.82E-05
9707085,7.64E-05
9707086,3.82E-05
9707087,0.000305448
9707088,7.64E-05
9707089,0.000954526
9707090,0.000534535
9707091,0.000610897
9707092,0.000114543
9707093,0.001298156
9707094,7.64E-05
9707095,0.000419992
9707097,0.000343629
9707098,0.000190905
9707099,0.001756329
9707100,0.000534535
9707101,0.000114543
9707102,0.000687259
9707103,3.82E-05
9707104,0.000114543
9707105,0.000343629
9707107,3.82E-05
9707108,0.000114543
9707109,0.000152724
9707110,0.001107251
9707111,0.000114543
9707112,7.64E-05
9707113,0.000229086
9707115,0.000763621
9707116,3.82E-05
9707117,3.82E-05
9707118,0.000534535
9707119,0.000992707
9707120,0.001679966
9707122,0.000458173
9707123,0.00072544
9707124,0.000343629
9707125,7.64E-05
9707126,0.000458173
9707127,7.64E-05
9707128,3.82E-05
9707129,0.000610897
9707130,0.000687259
9707131,0.000305448
9707132,0.000267267
9707133,0.00072544
9707134,0.000610897
9707135,0.000190905
9707136,0.000381811
9707137,3.82E-05
9707139,0.000610897
9707140,0.000114543
9707141,7.64E-05
9707142,0.000114543
9707143,0.000954526
9707146,0.000458173
9707147,7.64E-05
9707148,0.000649078
9707149,0.000381811
9707150,0.000229086
9707151,0.000152724
9707152,3.82E-05
9707153,0.000152724
9707154,3.82E-05
9707155,0.000114543
9707156,0.000419992
9707157,0.000572716
9707158,0.00072544
9707159,0.000305448
9707160,0.000839983
9707161,0.000114543
9707162,0.000458173
9707163,0.000687259
9707164,0.001947234
9707165,7.64E-05
9707167,0.000305448
9707168,0.000114543
9707169,0.000114543
9707170,0.000534535
9707171,0.000114543
9707172,0.000114543
9707173,0.000114543
9707174,0.000954526
9707175,0.000381811
9707176,0.000763621
9707177,7.64E-05
9707178,3.82E-05
9707179,0.000381811
9707181,0.000152724
9707182,0.000419992
9707183,0.000267267
9707184,0.000458173
9707185,0.000496354
9707186,0.000572716
9707187,3.82E-05
9707188,0.001298156
9707189,0.000610897
9707190,0.000419992
9707191,0.000229086
9707192,0.002252682
9707193,7.64E-05
9707194,0.000687259
9707195,0.000229086
9707196,3.82E-05
9707197,0.000572716
9707198,0.000649078
9707199,0.000687259
9707200,0.000878164
9707201,0.000152724
9707202,0.001107251
9707203,0.000916345
9707204,0.000381811
9707205,0.001145432
9707207,0.000267267
9707208,0.000992707
9707209,0.00072544
9707210,0.000152724
9707211,7.64E-05
9707212,0.001183613
9707213,7.64E-05
9707214,0.000343629
9707215,0.000229086
9707217,0.001030888
9707218,7.64E-05
9707221,3.82E-05
9707222,0.000229086
9707223,0.000610897
9707224,0.001756329
9707225,7.64E-05
9707226,0.000267267
9707227,0.000305448
9707228,0.000839983
9707229,7.64E-05
9707231,7.64E-05
9707232,3.82E-05
9707233,3.82E-05
9707234,0.000229086
9707235,0.000305448
9707236,0.000381811
9707237,7.64E-05
9707239,0.000267267
9707240,0.000267267
9707241,0.000190905
9707243,3.82E-05
9707244,0.001489061
9707245,0.000419992
9707246,0.000267267
9707247,0.000954526
9707248,0.000114543
9707249,0.000305448
9707250,0.000878164
9707251,0.00072544
9707252,0.000114543
9707253,0.000419992
9707254,3.82E-05
9707255,0.000114543
9707256,0.000114543
9707257,0.000343629
9707258,0.000649078
9707259,0.001259975
9707260,0.000610897
9707261,0.000649078
9707262,0.00072544
8001,0.003436295
8002,0.001107251
8003,0.000190905
8004,0.000954526
8005,0.000229086
8006,0.000267267
8007,3.82E-05
8008,0.00072544
8009,0.000152724
8010,0.000419992
8011,7.64E-05
8012,0.000878164
8013,0.00290176
8014,3.82E-05
8015,0.001718147
8016,0.001374518
8017,0.000114543
8018,3.82E-05
8019,0.000687259
8020,0.000305448
8021,3.82E-05
8022,0.000229086
8023,0.001489061
8024,3.82E-05
8025,0.000114543
8026,7.64E-05
8027,0.000419992
8028,0.000572716
8029,0.000419992
8030,0.001145432
8031,0.000916345
8032,7.64E-05
8033,0.002214501
8034,0.000152724
8035,0.000114543
8036,0.000190905
8037,7.64E-05
8038,0.000419992
8039,0.000419992
8040,0.000152724
8041,0.000839983
8042,0.002634493
8043,0.000114543
8044,0.000496354
8045,0.000152724
8046,0.000190905
8047,0.000305448
8048,0.00106907
8049,0.000114543
8050,0.001030888
8051,0.00072544
8052,0.000687259
8053,0.001985415
8054,0.00217632
8055,0.000458173
8057,0.001756329
8058,0.000878164
8059,7.64E-05
8060,7.64E-05
8061,7.64E-05
8062,0.000458173
8063,0.000152724
8064,0.000801802
8065,0.000572716
8066,0.000114543
8067,0.000305448
8068,0.000419992
8069,7.64E-05
8070,0.000343629
8071,0.000534535
8072,0.000152724
8073,0.000610897
8074,0.001565423
8075,0.002749036
8076,0.001756329
8077,0.000114543
8078,7.64E-05
8079,0.000687259
8080,0.000190905
8081,0.002214501
8082,0.000381811
8083,0.000801802
8084,0.000992707
8086,0.00072544
8087,0.00072544
8088,0.000649078
8089,0.00072544
8090,0.000954526
8091,0.001565423
8092,0.001374518
8093,0.000267267
8094,0.000267267
8095,7.64E-05
8096,0.000687259
8097,0.000152724
8098,0.000114543
8099,7.64E-05
8100,0.000229086
8101,0.001565423
8102,0.000763621
8103,0.000419992
8104,0.000190905
8105,0.000381811
8106,0.000305448
8107,0.000878164
8108,0.000419992
8109,0.000114543
8110,0.000152724
8111,0.000229086
8112,0.001718147
8114,0.000190905
8118,0.000610897
8119,0.000992707
8120,0.000114543
8121,7.64E-05
8122,0.000114543
8123,0.000534535
8124,0.000114543
8125,0.001298156
8126,0.000419992
8127,0.001145432
8128,0.000992707
8129,0.000114543
8130,0.001603604
8131,0.000190905
8132,0.001183613
8133,0.000572716
8134,0.000305448
8135,0.000114543
8136,7.64E-05
8137,0.000114543
8138,0.000305448
8139,0.000152724
8140,0.00217632
8141,0.001374518
8142,0.003283571
8143,0.000267267
8144,0.001145432
8145,0.000839983
8146,0.000229086
8147,0.000267267
8148,7.64E-05
8149,0.00072544
8150,0.000114543
8151,0.001183613
8152,3.82E-05
8154,0.000534535
8155,0.000419992
8156,0.000190905
8157,0.000190905
8158,3.82E-05
8159,7.64E-05
8160,0.000458173
8161,0.000114543
8162,0.000305448
8164,0.001259975
8165,0.000610897
8166,0.000267267
8167,0.000381811
8168,0.000229086
8169,0.000572716
8170,0.000267267
8171,0.000190905
8172,0.000763621
8173,0.000992707
8175,0.00072544
8176,0.000152724
8177,0.001183613
8179,0.000152724
8180,0.000305448
8181,0.000152724
8182,3.82E-05
8184,0.000267267
8185,0.000534535
8186,0.000419992
8188,0.001756329
8189,3.82E-05
8190,0.001489061
8191,0.000496354
8192,0.001641785
8193,0.000305448
8194,0.001679966
8195,7.64E-05
8196,0.000267267
8197,0.000190905
8198,0.000114543
8199,0.000496354
8200,0.001832691
8201,0.000381811
8202,0.000190905
8203,0.001183613
8204,0.001718147
8205,0.002939941
8206,7.64E-05
8207,3.82E-05
8208,0.000419992
8209,0.000343629
8210,0.000343629
8211,0.000954526
8212,0.000916345
8213,0.00106907
8214,0.000458173
8215,0.000152724
8216,7.64E-05
8217,3.82E-05
8218,3.82E-05
8219,3.82E-05
8220,7.64E-05
8221,0.000839983
8222,0.000229086
8224,3.82E-05
8225,0.000534535
8226,0.000610897
8227,0.00179451
8228,0.000190905
8230,0.001259975
8231,0.001832691
8232,0.000458173
8233,3.82E-05
8234,0.000152724
8235,0.000152724
8237,0.000610897
8239,0.000458173
8240,0.000190905
8241,0.003359933
8242,0.000267267
8245,0.000114543
8247,0.000114543
8248,7.64E-05
8249,0.001145432
8250,0.00179451
8251,0.000305448
8252,0.002023596
8253,0.000458173
9708001,0.000152724
9708002,0.000839983
9708003,0.000649078
9708004,0.000458173
9708005,0.001145432
9708006,0.000229086
9708007,0.000152724
9708008,0.000496354
9708009,0.002634493
9708010,3.82E-05
9708011,0.000687259
9708012,0.000534535
9708013,7.64E-05
9708014,0.000190905
9708015,0.000954526
9708016,0.000419992
9708017,0.000572716
9708018,3.82E-05
9708019,7.64E-05
9708021,0.000419992
9708022,0.000610897
9708023,0.000267267
9708024,3.82E-05
9708025,0.000267267
9708026,7.64E-05
9708027,7.64E-05
9708028,3.82E-05
9708029,0.000114543
9708030,0.000458173
9708031,0.000381811
9708032,7.64E-05
9708033,0.000152724
9708034,0.000114543
9708035,3.82E-05
9708036,0.000916345
9708037,0.002061777
9708038,0.000229086
9708039,0.000343629
9708040,0.000649078
9708041,0.001259975
9708042,0.001145432
9708043,3.82E-05
9708044,0.001412699
9708045,3.82E-05
9708046,0.000458173
9708047,0.000152724
9708048,0.000152724
9708049,0.000343629
9708050,0.000114543
9708051,0.000114543
9708052,3.82E-05
9708053,0.000229086
9708054,0.000343629
9708055,0.001489061
9708056,3.82E-05
9708058,3.82E-05
9708059,3.82E-05
9708060,0.000458173
9708061,0.000152724
9708062,0.000458173
9708063,3.82E-05
9708064,0.000267267
9708065,0.000458173
9708066,0.000114543
9708067,0.000190905
9708068,0.000687259
9708070,0.000152724
9708071,3.82E-05
9708072,0.000114543
9708073,0.000534535
9708074,0.000343629
9708075,0.000343629
9708076,7.64E-05
9708077,7.64E-05
9708078,0.000916345
9708079,3.82E-05
9708080,0.000190905
9708081,0.000267267
9708082,0.001030888
9708083,0.000458173
9708084,0.000152724
9708085,0.001985415
9708086,0.000687259
9708087,0.000114543
9708088,7.64E-05
9708089,0.000229086
9708090,0.001107251
9708091,0.000229086
9708092,0.000114543
9708093,3.82E-05
9708094,0.000305448
9708095,0.000152724
9708096,7.64E-05
9708097,7.64E-05
9708098,0.000152724
9708099,0.000305448
9708100,7.64E-05
9708102,0.000381811
9708103,0.00145088
9708104,0.000152724
9708105,0.000381811
9708107,0.000114543
9708109,0.000343629
9708110,0.000343629
9708111,0.000190905
9708112,0.000610897
9708113,0.000267267
9708114,0.000152724
9708115,7.64E-05
9708116,0.000381811
9708117,0.000381811
9708118,0.002329044
9708119,0.000610897
9708120,0.000419992
9708121,3.82E-05
9708122,0.000763621
9708123,0.000381811
9708124,7.64E-05
9708125,0.000114543
9708126,0.000229086
9708127,0.001679966
9708128,0.000152724
9708129,0.000152724
9708130,0.000267267
9708131,0.000152724
9708132,3.82E-05
9708133,3.82E-05
9708134,0.000687259
9708135,0.000381811
9708136,0.000381811
9708137,0.000610897
9708138,0.000305448
9708139,0.000267267
9708140,0.000305448
9708141,0.000534535
9708142,0.000343629
9708143,0.000152724
9708144,7.64E-05
9708145,0.000152724
9708146,3.82E-05
9708147,0.003398114
9708148,0.000114543
9708149,0.000267267
9708150,0.000152724
9708151,3.82E-05
9708152,0.000343629
9708153,0.000572716
9708154,0.000763621
9708155,3.82E-05
9708156,3.82E-05
9708157,0.000534535
9708158,0.000190905
9708159,0.000343629
9708160,0.000572716
9708161,3.82E-05
9708162,3.82E-05
9708163,0.000114543
9708164,0.001679966
9708165,0.000114543
9708166,0.000305448
9708167,0.000114543
9708168,0.000878164
9708169,0.00072544
9708170,0.001107251
9002,0.00106907
9004,7.64E-05
9005,3.82E-05
9006,0.000687259
9007,0.000190905
9008,0.000381811
9009,0.000458173
9010,0.000916345
9011,0.000381811
9013,0.000152724
9014,0.000114543
9015,0.000381811
9016,0.000267267
9017,0.000419992
9018,0.000381811
9019,0.000801802
9020,0.000305448
9021,0.000916345
9022,0.000763621
9023,0.000496354
9025,0.000458173
9026,0.000381811
9027,7.64E-05
9028,0.000458173
9029,7.64E-05
9030,0.001985415
9031,0.000305448
9032,0.00072544
9033,0.000229086
9034,0.000114543
9035,0.000114543
9036,0.000114543
9037,0.000419992
9038,0.002710855
9039,0.000267267
9040,3.82E-05
9041,0.000381811
9042,0.000763621
9043,0.000114543
9044,0.000190905
9045,0.000343629
9046,0.000114543
9047,0.000839983
9048,0.000229086
9049,3.82E-05
9050,0.000419992
9051,0.000152724
9052,0.000229086
9053,0.000114543
9054,0.000954526
9055,0.000152724
9056,0.001145432
9057,0.000267267
9058,3.82E-05
9059,0.001412699
9060,0.001183613
9061,0.001947234
9062,0.000610897
9063,0.000190905
9064,0.000190905
9065,0.000190905
9066,0.000152724
9067,0.000496354
9068,0.000305448
106007,3.82E-05
9070,0.000305448
9071,0.000152724
9072,0.000839983
9073,0.000229086
9074,0.000610897
9075,0.000343629
9069,3.82E-05
9077,0.000229086
9078,7.64E-05
9079,0.000190905
9080,7.64E-05
9081,7.64E-05
9082,0.000954526
9083,0.000916345
9084,0.000496354
106012,0.000916345
9086,0.000267267
9087,0.000381811
9088,0.000114543
9089,0.000801802
9090,0.000763621
9091,0.000114543
9092,0.000114543
9093,0.000152724
9094,7.64E-05
106014,0.002214501
9095,0.00106907
9096,0.001603604
9098,0.001107251
9099,0.000190905
9100,0.000419992
9101,0.001756329
9102,0.000190905
9103,0.004276278
9104,7.64E-05
9105,0.001909053
106016,0.000343629
9107,0.00106907
9106,0.002099958
9108,3.82E-05
9109,0.000343629
9110,0.000267267
9112,0.000916345
9111,0.000229086
9113,0.000229086
9115,0.000114543
