,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
3355,3356,212233,106054,3180,9703204,9910050,5054,9905046,9405110,9612167,2008,9703204,2130,101134
3356,3357,212231,106061,9911161,9704030,9807208,9812038,9905014,1144,1130,2028,9704030,10247,105106
3357,3358,212227,106117,9912028,9710149,9810148,3050,9805207,104147,109107,2043,9710149,205016,107111
3358,3359,212226,106148,212153,9912025,9811245,209127,9903186,210093,9612148,2126,9912025,205129,207245
3359,3360,212225,106165,8179,9912070,111060,9903067,7226,212204,1149,2130,9912070,209186,9610029
3360,3361,212223,106187,9810200,6224,5153,9054,111128,9902102,9701037,2149,6224,210274,9710149
3361,3362,212222,107159,301220,7069,205017,7226,9911203,101120,9702047,3053,7069,211152,2174
3362,3363,212220,107259,6224,10054,9812252,206022,8123,1032,3203,3072,10054,212035,101016
3363,3364,212219,108006,9903244,105106,9902170,9904071,102057,9302109,107166,3086,105106,9707247,110041
3364,3365,212218,108036,9807230,107111,9911161,10218,9902079,3298,205014,3120,107111,9712150,203136
3365,3366,212217,108101,7195,9808004,9809102,9903043,11080,8172,2211,3281,9808004,9803142,205109
3366,3367,212216,108207,9901032,9809103,9911113,9911095,9908060,207091,5198,3289,9809103,9901078,205154
3367,3368,212215,109200,9811192,9909088,1183,107244,9903214,9702067,205008,4027,9909088,9903210,206057
3368,3369,212214,110058,3032,1209,9901101,9807185,106076,3151,205283,4187,1209,204108,9303048
3369,3370,212212,110122,4003,4077,7204,211154,1101,103001,9812042,5001,4077,208028,9511162
3370,3371,212211,110123,9904071,102149,9806026,9907200,1016,104133,203125,5135,102149,211073,9603009
3371,3372,212210,110232,2188,104200,211136,5186,10232,202198,9509009,5162,104200,9708047,9703204
3372,3373,212208,110263,110175,106255,110267,9910052,9015,9704097,9903090,5223,106255,106244,9806177
3373,3374,212207,111180,5262,110122,112125,9903161,9903107,9811243,201174,5224,110122,111201,10054
3374,3375,212205,111199,1047,112152,203091,9909137,209088,9911100,9707250,5248,112152,205220,102149
3375,3376,212204,111201,9904095,203272,9906142,9902059,210274,9911160,208046,6044,203272,207255,103222
3376,3377,212203,111221,9806004,205188,101220,9901134,9810055,3103,9507144,6102,205188,9909179,110265
3377,3378,212201,112092,9912042,9511162,9812196,9903003,208117,9905162,9611174,6107,9511162,2156,210246
3378,3379,212199,112098,9908094,9808086,10060,1183,9911205,3110,9903144,6191,9808086,3281,211102
3379,3380,212198,112166,212169,3032,202005,107247,10059,11191,202171,7069,3032,7058,9803060
3380,3381,212197,112178,2104,9199,202127,9901048,107247,9712160,301071,7100,9199,9407109,9906071
3381,3382,212193,112235,9804099,12078,9901030,9908094,3032,112055,206052,7158,12078,9707019,9912025
3382,3383,212190,201039,9901148,12231,6247,9803085,1056,112133,9709193,7239,12231,9808175,4077
3383,3384,212189,201075,3063,103222,9908089,9808069,107114,9507018,9802049,8133,103222,9909152,4131
3384,3385,212188,203061,9803167,109102,106040,9909013,9907085,9706148,9906161,8194,109102,9910055,9199
3385,3386,212187,204002,9902079,203149,9805156,102057,204228,9904039,211073,9015,203149,109053,12078
3386,3387,212186,205014,9807137,204206,206186,111128,9910052,5091,212061,9117,204206,111284,106255
3387,3388,212185,205017,9802151,206102,102123,9908010,9912073,11147,9411187,9163,206102,9601108,9705128
3388,3389,212184,205076,11186,207245,211213,9807240,2104,1106,9711138,9168,207245,9704147,9909088
3389,3390,212183,205108,9806144,9303048,5273,9810025,9812220,1190,9803260,9175,9303048,9803048,3032
3390,3391,212181,205139,1101,9604179,7048,6228,9803214,112015,9804031,10048,9604179,9908072,3288
3391,3392,212179,205200,9805136,9803060,9812172,9902155,2188,11054,201144,10104,9803060,101181,204206
3392,3393,212178,205227,9807156,9906071,9904142,9812220,9904095,9608095,6210,10145,9906071,106041,206102
3393,3394,212177,205320,9910197,9909214,9810225,9905219,9909013,9810004,9083,10179,9909214,208011,207234
3394,3395,212175,206009,9808026,210083,108106,8224,209130,3061,205198,10191,210083,9505045,9912165
3395,3396,212174,206102,9902121,212278,3169,9148,9901050,210126,9610167,10239,212278,9611136,7069
3396,3397,212170,206129,7226,9510074,9812066,9912028,3240,9904054,9904092,11094,9510074,9712185,8088
3397,3398,212169,206171,208202,9606191,201265,10059,9809213,9905144,1032,11236,9606191,9806231,110122
3398,3399,212167,206228,8180,9912165,106157,205065,212334,9512180,201037,11258,9912165,12024,201059
3399,3400,212166,208179,9903178,3288,211095,9805156,203250,9801123,202190,11262,3288,212266,9510074
3400,3401,212162,209153,9805207,4131,5121,9905046,202114,9203051,210206,12074,4131,9701023,9510106
3401,3402,212160,210041,9803231,106008,7231,9811056,9902067,9709116,207173,12110,106008,3289,9602114
3402,3403,212153,210094,9905099,201035,10088,9906201,2039,9910118,212095,12165,201035,108207,9812066
3403,3404,212150,210102,5186,211009,303111,9806004,9810123,9912028,9804060,101036,211009,109081,2023
3404,3405,212147,210265,9810206,9610062,9912123,212322,9810025,1167,9901101,101039,9610062,9712257,3103
3405,3406,212146,211202,9910116,9911096,205202,9906234,9905200,108016,201257,101043,9911096,9805208,5267
3406,3407,212145,212096,9904217,109213,8053,9806158,9807173,209242,212119,101087,109213,1083,8076
3407,3408,212144,212199,9912125,111044,9912025,9909186,9062,9704030,9903195,101152,111044,1138,106286
3408,3409,212143,301072,9806021,201059,1157,9912125,9902121,6122,9906070,102071,201059,112053,107101
3409,3410,212141,303202,9811056,202037,9908186,9908040,111142,108001,207039,102147,202037,202140,109102
3410,3411,212139,9201004,3187,203061,3051,3032,9903128,211236,9505035,102198,203061,210297,202037
3411,3412,212138,9202004,9807185,207281,4003,110175,9905130,9610167,9708086,102208,207281,302104,204191
3412,3413,212137,9203052,3147,211102,102026,9807230,204226,9706144,9912094,103111,211102,9602001,9606191
3413,3414,212136,9203054,9907140,9510106,9803068,9912073,9810194,9811162,205213,103187,9510106,1150,9711063
3414,3415,212133,9206048,1016,9812066,9804085,8151,9909137,9904056,10091,104093,9812066,9410034,9801205
3415,3416,212131,9209023,204212,7073,9804166,9206,9911112,10115,102192,105047,7073,9605236,9910076
3416,3417,212128,9303012,9906201,109187,9805125,103182,9904191,9711048,105108,105260,109187,9608050,6115
3417,3418,212126,9304065,8107,110265,9807137,9907204,9807156,9912042,106243,106011,110265,9706131,106008
3418,3419,212123,9305068,201126,204191,9901050,9910116,101101,3086,207264,106015,204191,9710129,109099
3419,3420,212122,9305125,9804160,212059,9014,9903178,201265,6203,9702155,106047,212059,2170,203149
3420,3421,212121,9305139,9906154,9704158,207024,9912042,9808017,103237,9803263,106100,9704158,10119,205188
3421,3422,212119,9308112,9902155,9711063,204183,9804099,209127,203147,9611190,106186,9711063,12068,9702089
3422,3423,212118,9309142,107032,3120,9806089,9903214,9901018,210256,202195,106193,3120,106151,9704030
3423,3424,212117,9311010,2223,12202,9806119,9904217,7233,9912059,203140,106245,12202,203017,9704104
3424,3425,212116,9311147,9901118,207247,9902195,9803054,9804182,110107,206231,106256,207247,205267,9704158
3425,3426,212114,9401021,9902123,208146,212169,9803197,9910047,9805078,210012,107022,208146,206011,9907219
3426,3427,212113,9406217,9907047,9607049,110067,3147,9810200,4123,9704112,107046,9607049,9305125,2199
3427,3428,212112,9407155,9906055,9702089,110175,9903124,9907200,8047,106050,107086,9702089,9703110,3120
3428,3429,212111,9412203,9905130,9901149,9909103,3007,9904040,108085,303054,107115,9901149,9803235,3198
3429,3430,212109,9412209,9910256,9902132,212313,11186,9906161,205003,9604090,107126,9902132,11236,7073
3430,3431,212107,9503212,9808086,2023,9902098,9805145,9912165,9905130,9062,107140,2023,108169,112152
3431,3432,212103,9505051,9911123,2046,9906168,2039,9806158,9905186,12213,107159,2046,109127,206149
3432,3433,212102,9505089,103198,2174,9910194,3068,9812163,9904040,206166,107186,2174,208060,207281
3433,3434,212096,9507013,208221,5267,1205,9810201,9805145,11166,211032,107189,5267,9611146,9607049
3434,3435,212095,9507112,9804085,103003,9901032,103198,201237,206204,211176,107212,103003,9704165,9612087
3435,3436,212092,9509020,210293,212177,9902168,10078,212322,9503033,9508156,107261,212177,203175,2046
3436,3437,212089,9509108,9907085,9804114,1016,9907085,9807179,101199,9911161,108001,9804114,9804009,103003
3437,3438,212086,9509145,9905137,9805143,8180,2104,209085,202116,9712143,108013,9805143,9808168,111044
3438,3439,212084,9510149,9054,9806075,9807240,9805207,1170,9806144,4015,108106,9806075,9903194,202092
3439,3440,212083,9512178,9206,3103,1055,9905089,6014,11024,11230,108115,3103,9702067,9510101
3440,3441,212082,9609174,9902059,3113,108036,9811168,201219,109175,106044,108215,3113,9901033,9703217
3441,3442,212081,9610062,9804062,109099,210050,9808026,206186,206062,211171,109075,109099,205218,9705004
3442,3443,212079,9610191,9802067,9308112,9911022,9810200,9811097,209219,301250,109121,9308112,9704044,9804114
3443,3444,212077,9611149,9905032,9608163,11216,207040,107266,103102,9604089,110054,9608163,9705078,9901149
3444,3445,212074,9612046,9807240,9801205,9807205,9811192,106258,212181,9911123,110189,9801205,9806042,9903031
3445,3446,212071,9612143,2111,1198,10072,9902079,302147,103088,106094,110215,1198,9912140,3129
3446,3447,212069,9612178,7202,4019,9909199,9905137,207040,110039,106244,111048,4019,112020,12202
3447,3448,212067,9701008,9810194,8088,9905137,5262,9903023,110232,206148,111072,8088,9801061,208146
3448,3449,212066,9703008,9903128,111169,110087,4003,9812089,212138,9607041,111142,111169,9904092,212059
3449,3450,212063,9703077,9903144,206001,9806171,1047,9804160,9709114,9702108,111177,206001,6139,9604179
3450,3451,212061,9704054,203194,9602114,9807135,212153,9910197,204145,9710005,111266,9602114,209225,9608163
3451,3452,212059,9705088,6179,9603009,9808172,102077,7202,6246,1002,111267,9603009,9610012,9805143
3452,3453,212056,9707041,101134,9612087,101219,1016,210164,204254,211262,112013,9612087,9910160,9806075
3453,3454,212055,9708062,9902208,9702101,209106,9902123,3050,208110,212107,112015,9702101,1030,9902132
3454,3455,212051,9708134,9903023,9704104,209230,9803138,9810206,210153,110271,112050,9704104,8160,9902156
3455,3456,212047,9710010,3124,9705128,211055,9906154,107032,301235,9507008,112066,9705128,9062,9906201
3456,3457,212043,9710228,9804172,9712256,12251,8090,9805045,108196,9907085,112187,9712256,3032,9909152
3457,3458,212041,9711055,9907015,9809193,9912204,9804172,9910081,107086,9163,112248,9809193,111169,1198
3458,3459,212035,9712068,9808157,9902156,3131,9804210,9902153,10105,202174,112249,9902156,205150,109187
3459,3460,212033,9712150,8090,9907219,9807173,9901009,9807033,9503209,211041,201016,9907219,206132,111169
3460,3461,212031,9802010,9812237,9909152,2141,9807156,9908186,9906223,301217,201070,9909152,9611223,201035
3461,3462,212029,9802162,9912165,3129,9807006,9907047,1183,1179,9901021,201176,3129,9905134,204014
3462,3463,212026,9803249,9903214,5172,9808069,9807179,9806021,7023,9908014,201226,5172,101058,207004
3463,3464,212025,9804067,9808017,8076,9811035,9808086,9910076,9902194,205144,201227,8076,210291,9308112
3464,3465,212021,9804166,9805145,8096,1200,301220,9908094,110115,3215,201229,8096,9706060,9605009
3465,3466,212020,9804172,9903124,204157,9806049,9806182,9808051,9709096,205149,202107,204157,1054,9708065
3466,3467,212017,9806143,9811097,204161,3215,6179,301220,103013,9705130,202116,204161,1198,9712256
3467,3468,212016,9808117,9804031,207234,9912010,9811097,6013,9802148,9905143,202148,207234,202124,4019
3468,3469,212015,9809055,9806235,210246,9912067,2188,207024,5186,4133,203061,210246,207225,8096
3469,3470,212014,9809059,3007,9405029,9908126,9905099,9811192,111199,110067,203095,9405029,9701094,9062
3470,3471,212012,9811152,9810055,9510101,1093,9805131,202007,9304102,9811056,203191,9510101,9706053,10286
3471,3472,212010,9812093,201265,9605009,9803171,9808157,204108,6210,9912012,203206,9605009,9810116,104049
3472,3473,212009,9901003,9807033,9801036,9804060,9910197,9905048,10221,211006,203217,9801036,9912164,202180
3473,3474,212008,9902033,10059,9062,9805096,9812237,101152,9708062,1208,203267,9062,3203,9405029
3474,3475,212006,9902051,9906112,104049,9810243,9903144,204182,9802185,206171,203268,104049,9032,9609052
3475,3476,212003,9902095,9910052,109029,9806177,8179,11216,204187,9703210,204027,109029,101013,9610062
3476,3477,212002,9902115,9805129,109091,111119,9910256,5025,9204012,6112,204079,109091,112047,9702101
3477,3478,211292,9903043,9806182,111149,9904071,9902208,9906112,9603158,102188,204145,111149,9804084,9803103
3478,3479,211291,9903178,9804182,201247,9908116,101110,9808095,9707236,9703147,204239,201247,9805218,9808086
3479,3480,211290,9903244,9808051,202180,9909053,9901121,9905032,9711080,207037,204256,202180,9911011,9809193
3480,3481,211289,9904217,9910076,204014,5107,9806026,3147,110173,9706109,205052,204014,7209,4106
3481,3482,211288,9905085,9811106,210200,111142,1101,9811106,9308052,204225,205161,210200,106044,5046
3482,3483,211287,9905137,9808069,9302116,206175,9810055,9906234,9507169,9705241,205177,9302116,112055,106151
3483,3484,211286,9906040,9905048,9708065,9909015,8107,9904019,9510148,9905014,205184,9708065,208139,109029
3484,3485,211285,9906215,9803138,9805018,205141,9904092,9812066,9611039,206029,205266,9805018,5204,110007
3485,3486,211278,9907085,9910047,9903031,9807241,9911123,109092,107220,207157,205300,9903031,7062,111149
3486,3487,211277,9907144,9904019,9908020,9902208,9912165,103198,206161,207242,205316,9908020,8075,111278
3487,3488,211276,9907188,3051,9910076,209010,212169,9803197,9801061,302207,206089,9910076,106149,201247
3488,3489,211274,9908014,9906054,11233,9812165,9905032,9804031,9903227,9706078,206100,11233,107186,204150
3489,3490,211272,9908130,9905089,210303,3067,9901118,9811122,106202,204012,206164,210303,112131,204161
3490,3491,211271,9908153,9904040,9609225,3057,9811106,9805165,207157,206161,206175,9609225,201191,204260
3491,3492,211269,9909101,204228,9710021,101187,201126,8107,107251,210193,206237,9710021,9704095,206033
3492,3493,211268,9910016,9811168,9806091,110121,9807173,4165,207104,9605154,208003,9806091,9804019,208232
3493,3494,211266,9910021,109092,10104,303251,111284,9905137,9303040,108245,208023,10104,9806159,9302116
3494,3495,211263,9910036,9812066,301171,9806080,9801207,2156,9903195,9902033,208165,301171,9902033,9708003
3495,3496,211262,9910081,1170,207004,9806131,111142,9806049,1054,112126,209159,207004,112081,9805018
3496,3497,211261,9910116,9901009,4015,9905033,9806235,9903228,1184,101187,211011,4015,112188,9910065
3497,3498,211259,9910267,9901021,9311015,9909101,9903132,9910256,104102,203260,211195,9311015,207132,10104
3498,3499,211258,9911253,9910207,112249,102202,9901050,2194,9707222,211165,211269,112249,212208,206001
3499,3500,211257,9912183,9901050,3198,111069,9810194,2143,9808086,9708003,211274,3198,9603140,207264
3500,3501,211254,1063,9903132,108232,5106,9810210,5262,1066,105249,212082,108232,9610166,209202
3501,3502,211252,1065,1098,4106,103171,9905130,301102,11175,206091,212184,4106,9612051,9612108
3502,3503,211250,1131,101110,302104,9907184,9908060,107244,112176,9511162,212215,302104,9804208,9812067
3503,3504,211249,1180,111142,9904068,2084,107032,9904197,201227,9604112,9304056,9904068,9808086,9904068
3504,3505,211245,1216,101152,6115,9910207,9804182,9808172,1123,9702094,9305040,6115,9905226,204157
3505,3506,211242,2023,205079,9711002,208117,9903128,9807208,9506091,9807067,9305125,9711002,9909041,205236
3506,3507,211241,2145,9912168,9703217,9808026,9708164,9912181,9708017,1184,9308052,9703217,205033,9061
3507,3508,211240,2192,9805165,9803103,9909076,8180,3215,108215,201225,9308131,9803103,9706127,208114
3508,3509,211239,3024,9804037,111291,209026,9805045,9811056,9709171,9603142,9312045,111291,9802099,210303
3509,3510,211238,3110,9062,2199,9908114,9908186,9148,9804010,1161,9409093,2199,9808161,4141
3510,3511,211236,3117,5094,108096,9904035,9901101,101118,9910055,1203,9410034,108096,9902073,9711002
3511,3512,211234,3169,9807179,110007,5015,2111,9810063,106079,4145,9411020,110007,9906176,108232
3512,3513,211232,3251,9901121,207264,102046,9904019,212153,106245,209148,9503033,207264,10069,9908020
3513,3514,211229,3255,9803197,9903213,9903219,9710046,209094,9606138,210042,9507051,9903213,103045,101177
3514,3515,211226,4063,202081,9907085,7120,9905048,9909176,9807200,210088,9508107,9907085,106249,9801036
3515,3516,211225,6119,10078,112115,11197,9804031,9903110,9811010,211125,9509106,112115,212216,10015
3516,3517,211222,6179,9908060,10015,102069,9903023,1130,9910249,9605090,9511071,10015,9811002,207247
3517,3518,211221,6193,9910160,4141,9910052,9903228,9803085,9207042,10279,9601169,4141,10014,111291
3518,3519,211220,6247,9210,101177,9905089,204212,9903117,7158,112049,9602179,101177,10091,9604035
3519,3520,211218,7031,101118,205236,107244,9910207,9805156,203206,204145,9603104,205236,11092,9710021
3520,3521,211217,7069,9911112,106151,9903230,9906054,101134,110215,108196,9603183,106151,9704050,109091
3521,3522,211216,7119,9907022,106267,111086,9804037,6033,111278,212122,9603187,106267,2226,9903213
3522,3523,211213,7147,9805131,111278,212329,9803140,12077,112059,207125,9605074,111278,106092,106267
3523,3524,211212,7217,9805156,9910065,107247,203164,9808039,9809097,9811024,9607027,9910065,111229,9403187
3524,3525,211210,9051,203164,111231,9903026,9910076,9902195,5114,1031,9608015,111231,303017,9907085
3525,3526,211209,9096,9807173,201148,11186,9805076,8179,9611146,3113,9609053,201148,9910202,202183
3526,3527,211207,9196,9910081,5046,9903237,9805165,9907015,10175,6119,9609069,5046,9912028,209176
3527,3528,211206,10014,9806131,204150,9808095,9910047,3007,204140,106160,9609113,204150,106178,9804182
3528,3529,211204,10048,11080,203125,9911199,2180,9810201,212010,111179,9609225,203125,112166,9311015
3529,3530,211203,10223,9812163,3151,9912275,101134,9904035,110077,212123,9611036,3151,9910081,201127
3530,3531,211202,11041,2156,203157,9902012,7202,9903132,209051,109039,9611111,203157,5212,11233
3531,3532,211201,11144,9810210,206068,9910267,9906112,9907204,9804124,9709053,9612192,206068,12258,207120
3532,3533,211200,101002,9904092,9403187,212174,9907015,9804037,9805051,9803006,9612248,9403187,202176,209224
3533,3534,211199,101115,9806049,9061,111130,9910081,9912168,9811128,111199,9702012,9061,9801058,201148
3534,3535,211198,101187,9812187,6107,202081,201265,9806131,107152,104176,9704095,6107,9906096,3151
3535,3536,211197,102026,1029,11132,9805136,101152,102097,111136,9512031,9704165,11132,107115,301171
3536,3537,211195,102031,9903228,201127,9904019,205079,102077,207037,9910267,9706204,201127,112126,9309023
3537,3538,211192,102128,9912123,206149,9808039,9912168,10078,5137,1201,9706216,206149,112231,101083
3538,3539,211191,102159,9812062,9803088,5029,9812219,9901121,106024,11045,9707019,9803088,209085,108096
3539,3540,211190,103021,9812238,9806249,107221,3051,9907140,9905099,106048,9707202,9806249,9611195,111231
3540,3541,211189,103154,9910099,9912181,106104,9804086,2111,9605113,9506171,9708022,9912181,9808037,112115
3541,3542,211188,103179,106151,9309023,1194,9806131,3068,9704165,9507115,9708064,9309023,9903109,302104
3542,3543,211182,104102,7120,209224,205001,2143,9812252,9804202,9511065,9709123,209224,2171,9908192
3543,3544,211181,106072,1044,9510093,1169,9812062,9806026,9812160,9712047,9709139,9510093,9126,2111
3544,3545,211178,106094,210124,9707131,212322,208221,3051,4114,9810145,9710020,9707131,10113,9603195
3545,3546,211176,106127,9805142,112085,9901041,9804170,109031,201075,9703030,9710219,112085,209224,9707131
3546,3547,211173,106180,9910065,9707142,9903085,210293,9803231,9501075,210022,9711001,9707142,109111,9806249
3547,3548,211172,106209,9912181,9603147,9105,103195,9811257,204084,9611063,9711030,9603147,203232,112249
3548,3549,211171,107101,9912059,209176,9905094,9905195,205079,9607121,9904071,9711191,209176,207129,6107
3549,3550,211170,109079,106113,103206,9912125,106151,9807124,9707162,210218,9712021,103206,9503229,9609095
3550,3551,211169,109094,9808172,207120,5073,203194,206126,9802032,9510229,9712087,207120,9706071,5172
3551,3552,211165,110064,9807200,212341,9909001,1170,101126,9175,9811119,9712159,212341,9707099,9803088
3552,3553,211164,110298,9808117,9708003,9030,9912123,2223,203208,106079,9712160,9708003,9812024,11132
3553,3554,211162,111025,9903107,9906201,1132,9812066,9803054,205230,208184,9801135,9906201,3053,206068
3554,3555,211158,111069,202073,10086,5031,9812163,9907022,205179,9507050,9801151,10086,203120,112085
3555,3556,211156,111274,108106,11094,1101,9904040,206175,212095,1133,9801180,11094,204079,9912181
3556,3557,211154,112258,9905033,9911037,7153,2156,9812062,1209,204017,9802010,9911037,212141,10086
3557,3558,211152,112264,9806026,9608126,8227,9810186,9903222,208066,207133,9802187,9608126,9610250,103206
3558,3559,211149,201149,107221,2106,211103,9062,202073,6044,206221,9803108,2106,9908060,9806091
3559,3560,211148,202037,9905064,9812067,304186,104136,9902051,110302,9501020,9803120,9812067,10121,203125
3560,3561,211146,203050,9907088,208094,9808052,9808051,9811005,208163,9506112,9803183,208094,103058,212341
3561,3562,211144,203095,2180,9807234,11226,9804035,3124,9212049,9803069,9803220,9807234,201197,9603042
3562,3563,211142,203187,9803054,9604035,205113,11080,207120,101119,9910207,9804087,9604035,201229,102099
3563,3564,211141,203218,9902153,208219,9912028,9901021,9907129,110299,205006,9804202,208219,207258,9911037
3564,3565,211140,203250,9902086,9603042,5262,9907022,9902168,209090,9811106,9805045,9603042,9403121,2106
3565,3566,211138,204031,9910185,9609095,212006,9808117,9905064,9602144,106043,9805051,9609095,9604089,4015
3566,3567,211136,204070,2143,108113,9812100,204228,9906054,9708064,210221,9805126,108113,9704123,9509070
3567,3568,211135,205183,9804210,209264,1035,9910219,9808117,204150,304198,9805141,209264,9810023,7120
3568,3569,211134,205211,103195,9908192,9906214,2211,9910065,9903178,9705091,9805218,9908192,9903178,109127
3569,3570,211132,205257,9911205,101083,9912165,9809147,9906201,9607159,9233,9806004,101083,106072,11094
3570,3571,211131,206017,102077,9707262,9246,5094,207142,9703049,212215,9806096,9707262,112252,208219
3571,3572,211130,206128,2125,208052,207040,9906214,9810148,9909137,6232,9807142,208052,208149,9707142
3572,3573,211129,206149,202041,208114,9906047,9902195,9812165,110008,10044,9807200,208114,9604090,11226
3573,3574,211128,206154,9901101,102099,212077,9803131,9903048,9810024,12202,9810024,102099,9712047,9807234
3574,3575,211125,206220,9905037,201019,9901146,9807098,9809021,11121,204183,9810132,201019,11045,209099
3575,3576,211123,206242,9911152,9812117,104031,109092,9905186,9801023,209218,9810195,9812117,105185,9910099
3576,3577,211122,207068,9906214,211274,101110,9910160,106113,9805076,9509161,9810199,211274,302096,209264
3577,3578,211121,207117,9912013,103106,103195,9911112,9807200,4183,9601027,9811028,103106,9506020,9707262
3578,3579,211118,207223,9908040,208232,109202,12145,7122,105311,9606133,9812042,208232,1065,208052
3579,3580,211116,208038,212006,9809165,4147,2186,4077,9610077,110123,9812047,9809165,7191,210200
3580,3581,211115,208096,9810063,7120,9908153,9902153,9910245,9806230,209060,9812072,7120,8188,9611072
3581,3582,211112,208146,9811257,107141,9804170,1098,1005,7109,9812092,9812097,107141,9702054,201019
3582,3583,211110,209066,9903110,9706047,9811048,9910185,1133,203167,202094,9812100,9706047,9704134,208094
3583,3584,211107,209120,102097,212293,10045,9812238,2125,203099,9503027,9812140,212293,9181,9812117
3584,3585,211105,209141,2218,106083,2127,9812187,8090,9707131,9704147,9812160,106083,12169,106083
3585,3586,211103,210173,6013,204260,4183,9807195,1029,9205081,9912018,9901134,204260,9306153,211274
3586,3587,211102,210281,9902168,10072,9910245,9805142,6058,9712162,10121,9901139,10072,7239,212293
3587,3588,211101,210313,208135,106244,5129,6112,9909101,1036,111217,9902106,106244,9602043,9707250
3588,3589,211100,211221,9903222,9705131,203081,9903048,9803001,203041,9411028,9902123,9705131,9711201,9908134
3589,3590,211098,211241,9904035,9191,210293,202081,9805129,211074,9512127,9903007,9191,108119,9609225
3590,3591,211097,212133,9812109,7031,9804062,210124,5094,202208,9802047,9903161,7031,108120,5273
3591,3592,211095,301020,9910245,112078,11091,9905037,9905015,206195,9805121,9904153,112078,108232,103106
3592,3593,211093,301095,9805146,206192,8089,6013,9804035,5089,9701053,9905046,206192,109010,9711181
3593,3594,211092,302226,9908186,9509070,3063,9210,9806235,7235,9712214,9905205,9509070,211115,9810179
3594,3595,211091,303031,9808039,110215,7060,101118,9904017,203191,9806235,9906112,110215,9712195,9809165
3595,3596,211090,303039,6033,9711181,8076,7120,9804210,9801135,8175,9906124,9711181,9809164,201227
3596,3597,211089,9201026,9902195,9603195,9062,102097,9911152,9601162,209176,9906223,9603195,3115,206005
3597,3598,211086,9201059,10196,12268,9903224,9910099,9811152,9701078,9511164,9906246,12268,11137,9608126
3598,3599,211082,9205015,206175,11226,9807216,9910065,9812238,8119,9601115,9907107,11226,207166,110215
3599,3600,211081,9207060,9903048,103257,9811162,2075,212271,209226,9608111,9907129,103257,209076,203020
3600,3601,211080,9209044,9811122,206118,9901147,9805146,9810186,12042,9810010,9907188,206118,210285,7031
3601,3602,211076,9211034,6014,9805121,112222,9811257,9806217,106041,212008,9907206,9805121,211199,206192
3602,3603,211075,9301015,9907129,211154,9903043,5091,210124,9709180,9504047,9908065,211154,9605028,9510093
3603,3604,211074,9302133,109202,111066,3300,9909053,9912013,9812066,9505150,9908089,111066,9704167,9705131
3604,3605,211073,9303017,9810123,9610084,4014,9808172,111284,5153,9711097,9909116,9610084,9906103,206247
3605,3606,211069,9303040,9805112,203020,207120,9907088,9908089,6093,9902071,9909179,203020,10202,9707068
3606,3607,211068,9308129,9810186,2111,2183,110031,9908114,9412228,9811005,9910013,2111,208038,9805121
3607,3608,211067,9311055,104136,202183,107072,5090,1047,9507112,106187,9910110,202183,212146,106244
3608,3609,211065,9311081,9811152,106243,201023,3122,9805131,9802162,204002,9910113,106243,9608157,9912151
3609,3610,211063,9410052,212271,208188,9808126,3256,102069,9909146,303248,9910126,208188,9610156,202008
3610,3611,211062,9411053,206126,9711036,9905205,9806049,9805142,10045,9601013,9910160,9711036,9706221,206042
3611,3612,211060,9412147,9905015,209158,204182,9910245,9812194,9906155,9705194,9910249,209158,203060,211154
3612,3613,211059,9501075,5091,107101,302043,9807200,111060,11094,9710119,9911123,107101,9312045,9706047
3613,3614,211056,9503209,9807208,9224,203194,9907129,1077,103015,9909214,9911135,9224,9803232,9191
3614,3615,211055,9508107,9904039,202044,9908129,9905064,2218,9601143,111109,9911160,202044,1096,103257
3615,3616,211053,9508156,9807195,109024,9812166,9905033,9908014,9905143,208231,9911242,109024,5052,204080
3616,3617,211052,9511071,9803140,212111,5048,9808006,9807115,3063,9611041,9912013,212111,103003,10072
3617,3618,211047,9511162,9805076,109127,212041,2150,9810243,207156,9708147,9912076,109127,110085,9810155
3618,3619,211044,9511203,9908014,206005,103182,9903224,9904039,9304047,9711078,9912196,206005,206151,6007
3619,3620,211043,9512177,9909101,1114,6179,9811152,9902155,111069,8088,9912214,1114,9404162,211006
3620,3621,211042,9601023,9804035,5273,208202,9906182,9807006,204204,303013,1018,5273,9609063,1114
3621,3622,211041,9601143,8076,209099,302147,9902170,211154,209122,9912271,1049,209099,9808100,12091
3622,3623,211040,9602005,9901033,1005,9191,1029,208135,210195,7069,1066,1005,2192,205055
3623,3624,211036,9602087,9905195,9912151,9912181,10196,206022,111130,211203,1083,9912151,4133,9803135
3624,3625,211035,9602140,205028,12091,4077,9906161,9806216,209203,9411048,1085,12091,210064,12268
3625,3626,211034,9603158,9903085,207145,5051,9808039,9801207,9511045,9507135,1106,207145,1021,9610084
3626,3627,211033,9604070,110031,208141,202146,2125,9808006,9712068,9602082,1129,208141,1062,109024
3627,3628,211032,9605042,9805045,9505062,9804035,9810063,204212,9806030,9612114,1135,9505062,12052,9603147
3628,3629,211031,9605062,9811005,6007,9805047,9805096,10196,110214,9803044,1144,6007,105249,9905137
