,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
2507,2508,9503184,11204,9308139,112141,9808179,301080,4186,108023,108023,206154,9707002,103223
2508,2509,9503179,12033,106054,9502137,104227,9510222,112153,9806216,9806216,9707217,9611051,112236
2509,2510,9503163,112197,9703138,106054,9602114,9810060,209157,207106,207106,11279,9711029,111133
2510,2511,9503161,7067,9601011,9612234,9703195,104229,110147,9609181,9609181,9244,9912151,107110
2511,2512,9503157,112079,9506002,6048,9507040,211108,9705079,9607139,9607139,9901080,211250,109175
2512,2513,9503154,205179,9701188,9809100,301125,9401086,110093,112236,112236,205180,9601168,9611076
2513,2514,9503143,9704177,209194,9211021,9603037,108085,8227,9710160,9710160,9902191,9601167,301217
2514,2515,9503127,108118,9806130,9811170,212081,9611222,7049,9808032,9808032,9901091,9703007,9811231
2515,2516,9503124,9208031,9905029,103192,212069,9405166,111169,9611012,9611012,110178,110034,9902121
2516,2517,9503122,9604027,112002,207156,9707119,9805156,9904153,110188,110188,9608005,9607169,109054
2517,2518,9503121,208009,9712062,9807226,10175,9612146,5256,9603158,9603158,112140,4125,9610159
2518,2519,9503115,212150,106246,8046,9701149,206123,211250,9603078,9603078,9803251,209266,11172
2519,2520,9503109,212248,9708090,6160,8084,9909070,9704040,9910172,9910172,9804061,9504032,9411210
2520,2521,9503106,9806119,9705079,9810089,9710247,9308083,9608183,207044,207044,12136,9903210,9603169
2521,2522,9503104,107140,301253,10016,9706207,9505027,207171,111086,111086,110203,9606096,9174
2522,2523,9503099,12178,9903078,11041,4151,9904033,104176,9609084,9609084,12044,9711114,9609122
2523,2524,9503097,106107,106140,209153,211238,5090,103188,4134,4134,9711032,12104,10160
2524,2525,9503095,9710206,9807150,107124,110198,9038,7083,9807076,9807076,9808074,9808087,9908182
2525,2526,9503093,212136,9810240,12268,9602150,105062,9902158,9610026,9610026,9711127,9705106,6137
2526,2527,9503088,9906222,206128,109054,9707079,9908201,9703110,9609026,9609026,9707199,9603078,7052
2527,2528,9503086,106011,211182,9603100,9912285,108062,9504161,107116,107116,9507064,112236,9601016
2528,2529,9503078,109187,9705143,9610176,9211090,110284,209068,9704190,9704190,9806151,9810035,9710073
2529,2530,9503057,211127,9812237,9804092,103095,104238,210310,9604051,9604051,9804074,9807183,9812046
2530,2531,9503047,106217,9602021,105016,9912274,9511106,9804105,9705016,9705016,9710001,106265,110094
2531,2532,9503038,9809100,112066,210042,11077,9701149,9507029,9608054,9608054,9908106,9703138,12111
2532,2533,9503036,9244,9902156,9909062,9611188,9906214,9903237,11141,11141,110002,210135,9603109
2533,2534,9503033,9810243,9909112,9608079,9911119,9205037,11285,106265,106265,9603060,9603028,12200
2534,2535,9503030,205259,10274,9709198,9403048,9902024,9810240,9707259,9707259,9903003,9906031,9905053
2535,2536,9503023,9512124,9607082,9709228,9505162,9912285,9903233,212081,212081,9603194,9806216,211271
2536,2537,9503017,9807198,6103,11059,9607032,9512092,9705106,9709209,9709209,5230,9812227,9603194
2537,2538,9503016,9901122,7007,108080,9211,107115,206045,9906031,9906031,12075,9607139,4087
2538,2539,9503002,9152,206005,9701154,9610205,106155,9710247,9507003,9507003,108233,9607159,9603183
2539,2540,9502137,4158,9812240,9701175,9709099,9702083,109107,9811047,9811047,9712073,9609026,105205
2540,2541,9502122,106033,9512173,9112,9604119,8226,9902210,302105,302105,112137,9609181,9408155
2541,2542,9502113,109102,12104,9709114,105062,9907165,209161,9602174,9602174,9212136,110084,9705079
2542,2543,9502100,9706089,9904115,106188,9209052,9705103,9612141,9703007,9703007,12196,9206,9806039
2543,2544,9502096,9712066,9602136,11147,9701010,9911031,106031,206080,206080,11294,9707120,9408036
2544,2545,9502091,9909202,9803028,9805102,9912254,9907029,9608054,4015,4015,9602061,9609116,9610112
2545,2546,9502085,9202092,9901033,9701149,107239,9203083,4159,208009,208009,105260,9706023,9709178
2546,2547,9502077,9605032,9811005,103123,9912185,6023,212003,9305142,9305142,212126,3298,10275
2547,2548,9502072,9608071,103241,106232,9612112,9808056,5178,110174,110174,9711001,9710073,106010
2548,2549,9502057,9610108,9803090,212103,10274,210231,9709081,9605028,9605028,110146,11222,106231
2549,2550,9502042,9604174,304183,9911205,9067,9607032,9607090,209239,209239,9608173,9305142,106036
2550,2551,9502038,9501098,111086,9710020,205121,9912185,212060,211121,211121,106096,9504150,9510234
2551,2552,9502032,9211034,9608117,206137,9706208,9403048,108118,9608117,9608117,9907210,9609084,207125
2552,2553,9502029,9404108,9503033,111068,107116,4151,9807040,9705117,9705117,209261,9811177,105123
2553,2554,9502025,9905038,110188,9610159,9912241,9905029,9806009,9506156,9506156,210218,9707017,206007
2554,2555,9502013,9712256,9902191,9510233,9705040,9304068,303033,9712179,9712179,111135,9605101,9909167
2555,2556,9502001,9805105,110143,6011,9808056,110005,106068,9611051,9611051,10204,9611016,9603123
2556,2557,9501144,9704098,6139,9408155,9707076,9410104,9712012,9504032,9504032,9805038,8127,106176
2557,2558,9501142,9706141,9910118,9912213,9059,9710247,9905026,9512177,9512177,9610016,9705016,9909176
2558,2559,9501127,9902157,10145,208126,209067,9803194,9709001,11227,11227,9601102,9911037,9607078
2559,2560,9501113,9910091,9808052,209208,12033,9911230,9507090,212248,212248,110265,9503036,105245
2560,2561,9501101,9701069,210274,103101,6008,9904113,209238,9809027,9809027,212293,9701055,207089
2561,2562,9501098,9207102,9712251,9910170,9911001,9808187,9701121,210200,210200,9701185,9707259,106019
2562,2563,9501096,9611088,9709228,110134,9905029,9907033,9705132,9406105,9406105,4167,9708012,9907128
2563,2564,9501083,9606184,206020,9215,9902106,9709064,6192,9911037,9911037,109174,304108,9904045
2564,2565,9501075,9707071,9903120,111044,6033,9611188,9904033,103157,103157,12079,4134,9906129
2565,2566,9501071,9512173,9711114,10014,9709118,106092,206241,304237,304237,9703007,9608117,10272
2566,2567,9501068,107261,206126,9908129,104181,104037,6204,9602065,9602065,9903219,9709209,9252
2567,2568,9501062,9705143,10203,8252,111068,9912254,9702103,9704032,9704032,9906188,9807076,9809027
2568,2569,9501057,108198,9910013,9404184,9902121,5242,9611152,9607020,9607020,9505051,9705004,207115
2569,2570,9501052,9904064,9705016,8054,9212088,9708002,9512139,8125,8125,9505006,207044,9707203
2570,2571,9501040,112064,9810159,9703039,9903237,9606040,112176,9606096,9606096,106047,205074,9508042
2571,2572,9501030,9811013,9808024,9608023,106155,9312102,9604133,9610068,9610068,112226,110174,108095
2572,2573,9501022,9511178,9804011,107267,9403040,8057,9601152,212150,212150,110062,9503231,112093
2573,2574,9501017,9602061,9701012,10272,9701187,9912180,106267,205297,205297,9608154,9611120,9912147
2574,2575,9412236,9902106,9904042,9604042,111077,9804006,7023,9506122,9506122,9704030,9808073,9911097
2575,2576,9412232,9903037,9812079,103196,9507046,9706208,9403048,206183,206183,9712075,4109,9902203
2576,2577,9412229,9612119,5032,106213,9612146,9126,9907117,9810035,9810035,209157,9709001,9704109
2577,2578,9412228,9811195,9706039,110064,9902024,11086,11019,9606185,9606185,9910118,9512177,9803030
2578,2579,9412213,9702106,205184,8118,9308100,8002,5145,9601168,9601168,9503106,9704190,107184
2579,2580,9412200,9804126,9904143,9908141,9806133,9803126,9812155,9812227,9812227,9603042,9602065,9604065
2580,2581,9412195,9507063,8160,9706222,9702189,7022,107024,303199,303199,10237,9902116,9612073
2581,2582,9412184,212211,304036,104126,9909070,303173,9909193,210135,210135,9506077,9610068,106181
2582,2583,9412167,9804105,212092,4038,4183,9506122,9804006,206212,206212,9504032,9809027,3294
2583,2584,9412158,9512060,6037,11029,10078,205280,12111,9807183,9807183,9805014,9406105,9901008
2584,2585,9412147,12075,9507040,108008,9712075,107004,12122,9607169,9607169,207089,211121,9910219
2585,2586,9412131,9712109,9607169,9501022,107075,112233,9709113,9707120,9707120,9905094,111086,11047
2586,2587,9412130,9805109,9710073,106100,6085,6033,207106,209266,209266,211023,9605028,9611106
2587,2588,9412128,9602118,9907113,111072,105123,9302051,212117,9611049,9611049,11039,9506156,9708149
2588,2589,9412127,9601010,9506122,9603188,6139,9709139,9608046,5273,5273,9805107,107086,10165
2589,2590,9412119,9607078,9708075,9810099,5032,6251,9711158,9808087,9808087,9708169,9501057,207107
2590,2591,9412113,110067,9911088,210148,9909219,9709113,9707002,9706023,9706023,111078,9705117,207116
2591,2592,9412108,111225,9708016,107215,9506187,9903237,9903037,9407106,9407106,6033,9710149,9506063
2592,2593,9412092,8012,9901048,9607070,9606102,9405188,207117,106031,106031,9903023,211100,9606091
2593,2594,9412074,9703039,9907099,9711073,105035,9705013,4040,4109,4109,9706072,9507168,103192
2594,2595,9412018,9908120,9604089,9712171,9506135,111077,9602110,9206,9206,103142,9606185,11034
2595,2596,9411238,9904073,9909056,5138,9709064,10269,9603172,9607159,9607159,9904165,208009,9904060
2596,2597,9411235,9703228,110170,6013,104093,9909219,9612119,9603028,9603028,9907156,9910172,109096
2597,2598,9411210,9907206,9504150,211098,108062,9707119,9704013,9908076,9908076,9701053,9811047,11140
2598,2599,9411205,112200,107032,9042,7056,9709099,12158,9504150,9504150,9906108,9506122,9702173
2599,2600,9411201,107162,205321,209214,9710027,9604037,9912177,107086,107086,108187,9908076,301030
2600,2601,9411187,207097,9810135,9703208,9707217,9605059,9712206,9811177,9811177,9101,9904214,112238
2601,2602,9411178,108207,9710212,111064,9908022,209050,9901095,9911113,9911113,5095,9607020,106205
2602,2603,9411176,112189,9804170,9409188,107134,9601152,211172,11148,11148,9410206,107116,9410104
2603,2604,9411163,111044,7067,9606040,112233,9603116,11102,304261,304261,110123,9702054,9912287
2604,2605,9411149,9707186,9911091,11099,9906214,9404061,9701128,9701187,9701187,9912227,108221,108215
2605,2606,9411122,304143,9804069,211118,9502042,112227,9712011,9503036,9503036,9707200,9910250,9808024
2606,2607,9411102,9138,6247,209090,9405166,9803061,9612167,11222,11222,9604068,212081,12137
2607,2608,9411099,104054,211121,109091,6190,9710123,9009,211100,211100,9904113,4015,9705040
2608,2609,9411095,112054,9804083,106160,9805008,9701162,112200,9704030,9704030,9106,205297,9804199
2609,2610,9411080,12193,9906105,9707208,9803194,9706217,9608017,108221,108221,9709065,12250,108103
2610,2611,9411063,12211,9810132,9703146,206070,9707079,207055,9705106,9705106,209238,9701187,9711150
2611,2612,9411057,7012,9910050,9712011,107004,12148,104230,9503231,9503231,108198,9708036,6069
2612,2613,9411048,7125,210308,9403173,9709198,9912184,9198,9608108,9608108,103108,9712179,212150
2613,2614,9411028,7181,106086,9705128,9804006,111068,9710095,9605101,9605101,9606138,5130,9401069
2614,2615,9411025,206011,9510234,111160,9609161,9507040,9706071,9706165,9706165,12102,9706127,105286
2615,2616,9411021,301066,9903178,104021,9705174,9504148,9605011,9704158,9704158,6047,302105,9505054
2616,2617,9411020,5095,211257,205104,9902190,9601014,10181,9707017,9707017,9610205,205202,9701154
2617,2618,9410241,107110,5081,302105,5180,206070,107241,111135,111135,9901088,212313,205147
2618,2619,9410237,11019,9908167,9805157,6103,9702014,105187,9806120,9806120,9711112,212248,9708103
2619,2620,9410210,211232,9704051,9612128,110284,106171,9612217,110232,110232,9803152,9603150,11090
2620,2621,9410206,10181,104159,111149,5169,9709033,9806103,9611016,9611016,9707062,106031,110025
2621,2622,9410203,9912106,9904165,9510179,9709033,9512036,12062,9710073,9710073,9902156,206080,10292
2622,2623,9410167,211164,212096,205110,107108,9059,9512085,9909030,9909030,9809127,9608108,9510200
2623,2624,9410140,6114,9511037,110099,12052,9705143,9602172,9611173,9611173,108229,212293,9710029
2624,2625,9410138,10165,9907115,9810116,9902158,9903225,9807222,9512154,9512154,9903190,9804108,212054
2625,2626,9410104,9811005,9703194,207278,9603116,6190,9701020,9603150,9603150,9706208,209239,4131
2626,2627,9410101,9909056,9910012,205242,9605059,108101,9904115,9706192,9706192,9504010,303199,9703051
2627,2628,9410073,9911230,9812227,7235,9705199,10198,212063,9401070,9401070,9608183,110263,9105
2628,2629,9410041,9911091,9611012,9305142,9705013,9912167,211056,9910250,9910250,205160,9401070,9706156
2629,2630,9410029,9907093,209189,12259,9905160,9305142,205160,9507168,9507168,9806216,9512154,9706222
2630,2631,9409189,209054,108245,9312172,9712130,110184,9705004,9706072,9706072,9710024,206212,9706057
2631,2632,9409188,209155,206180,11139,9504113,9609017,211180,9808073,9808073,9605059,9504095,9608108
2632,2633,9409139,9810135,211181,9812154,9506075,107134,9605046,9603037,9603037,10119,9911113,9602073
2633,2634,9409138,9903178,9911113,9603150,112223,106065,210200,206171,206171,212136,9710212,6235
2634,2635,9409113,3289,9903033,9306013,9506122,9506135,9911016,9609116,9609116,9902116,5273,105077
2635,2636,9409111,7171,9909222,9410104,108085,9811183,9603086,9504095,9504095,9908160,8125,9507008
2636,2637,9409098,9902156,9806075,103099,9903120,9409025,6209,110263,110263,9601164,212150,9608191
2637,2638,9409089,106255,205177,206066,209122,9707076,9307123,207220,207220,12033,210200,9704147
2638,2639,9409080,105123,11235,12266,9410104,9902190,9903078,9611120,9611120,6014,9706192,209255
2639,2640,9409079,11160,6190,9904153,9702014,6139,205064,9907099,9907099,9510149,304237,207117
2640,2641,9409068,106076,9704075,9705084,104054,9206034,9806179,9710149,9710149,9403048,9704158,9411102
2641,2642,9409064,206042,205082,9402119,12148,10078,9601013,107044,107044,112019,9706165,9512089
2642,2643,9409025,107124,5280,302122,9310151,9506007,9705029,9704009,9704009,106055,111135,208176
2643,2644,9409021,9506089,5192,9811134,9701162,9611106,209255,9501057,9501057,9605051,304261,12044
2644,2645,9408164,9305026,9911197,112073,9902156,7109,9404157,106171,106171,205146,206183,9506048
2645,2646,9408158,9211072,9704095,9708082,9512092,9233,211182,9703211,9703211,104133,107044,111093
2646,2647,9408155,304192,302104,9712241,8205,9302074,9512092,212245,212245,9505046,9704030,9604023
2647,2648,9408150,108238,9704086,5095,9904113,112223,9904151,9707023,9707023,111151,6198,106159
2648,2649,9408113,108050,9904083,12137,9708002,9409188,110186,9709114,9709114,110277,9704009,211127
2649,2650,9408099,9908121,9906057,211287,9610105,9912274,9607051,212313,212313,8225,9803171,6164
2650,2651,9408083,301101,4073,9179,9912180,9705199,9712135,9199,9199,9910172,9199,10133
2651,2652,9408074,11117,9603090,9703134,208095,9712257,4125,10269,10269,9712143,209127,9604178
2652,2653,9408067,210313,9706132,210203,9609217,301125,9611134,9709001,9709001,9903078,110232,9153
2653,2654,9408036,9602045,9601044,112236,9710218,9903172,5007,9803171,9803171,9901073,9707023,9611134
2654,2655,9408035,103023,9610068,9504148,8057,9909017,111253,9706127,9706127,9705038,9603037,105016
2655,2656,9408013,110203,9710228,109095,106043,9602114,107216,9908182,9908182,9604168,9611014,9510138
2656,2657,9407193,211056,107090,9812056,9504032,9705128,9605047,9705004,9705004,9710212,9706072,110203
2657,2658,9407190,106089,9706057,9904181,9706083,9607207,9611209,107263,107263,104238,9703211,9904115
2658,2659,9407182,205294,9807226,10220,9307036,9703118,304093,9701055,9701055,9602010,11148,205084
2659,2660,9407168,9810219,11121,9810053,9711179,206020,207194,105016,105016,9710123,105186,9905068
2660,2661,9407157,9610193,9904151,9804034,207171,5169,207208,9708075,9708075,9710247,107263,103128
2661,2662,9407155,9903176,112227,9502085,9712214,9807226,206108,205321,205321,9806113,9907099,103089
2662,2663,9407117,9410138,9149,106125,304220,9054,10034,9703056,9703056,9611090,9506098,9709159
2663,2664,9407109,107046,9811195,205286,9705143,12254,206158,9709138,9709138,9711132,9504146,10163
2664,2665,9407106,206102,9703174,9605053,9903225,8212,10002,9706073,9706073,107184,8100,9501096
2665,2666,9407099,209090,9812210,110265,111253,107251,209013,9702054,9702054,212059,9709114,9902038
2666,2667,9407087,301179,210168,112153,9401086,9804035,111181,9904214,9904214,9504102,106171,9911031
2667,2668,9407078,9808162,9707002,110277,212212,6113,10243,103177,103177,108007,9708075,12222
2668,2669,9407056,9210121,9904027,9908143,110005,9506116,211108,9611014,9611014,9703201,205321,9601036
2669,2670,9407031,9308020,9612240,7153,9612120,9504113,106187,12250,12250,304072,212245,9712214
2670,2671,9407027,9607234,103155,212215,9205037,9402119,9706100,9507005,9507005,112126,9507005,9910083
2671,2672,9407021,9311147,108023,206007,9904050,12052,9707200,105186,105186,9603059,105016,9905056
2672,2673,9407018,205316,9909172,9705201,9601152,9512155,9706127,212117,212117,205195,9607066,209082
2673,2674,9407007,9503205,9702153,106080,9233,108083,10275,9912147,9912147,9507011,9804126,9710020
2674,2675,9407005,9711084,9709219,9309044,9506007,11048,212190,5130,5130,9602005,207220,9701166
2675,2676,9406213,9705236,9411210,9707214,9805153,9711073,9906029,9601179,9601179,9207024,9709138,5221
2676,2677,9406208,9201059,9706204,110019,104133,9903210,9903117,110196,110196,9607011,9611173,9811213
2677,2678,9406206,9209008,205202,9301052,9702083,9609217,9703160,9708036,9708036,9908075,9806120,209157
2678,2679,9406198,9706175,9901034,9703070,9602102,9708037,212059,211090,211090,10004,9811198,6226
2679,2680,9406189,9909199,9803220,9708090,9305142,205258,10237,205202,205202,9611186,9603082,104244
2680,2681,9406160,103051,9702015,9908019,11048,11077,9511098,303236,303236,12193,6069,9406206
2681,2682,9406132,9309142,9909040,9601036,9607207,5068,9907029,9711112,9711112,9612120,206171,107010
2682,2683,9406125,9506144,9609005,7181,9709113,9510183,9902183,9506098,9506098,107110,9909030,10244
2683,2684,9406105,208028,9709108,8053,10269,9610105,9708123,212293,212293,106142,209162,106125
2684,2685,9406101,9401021,9909213,110191,9811183,9707217,9710020,9306052,9306052,9704032,207153,9908076
2685,2686,9406089,9212088,9302103,302171,9511134,104133,112032,9908023,9908023,9703110,9704092,6191
2686,2687,9406082,9411021,9408036,9710243,9507140,4183,9910118,107022,107022,209203,9702059,105249
2687,2688,9406067,9702155,9611120,206011,9510222,9812088,112053,212281,212281,8204,9408036,107105
2688,2689,9406059,9601169,109168,103262,9604037,9904050,9707174,9804108,9804108,105235,209130,5095
2689,2690,9406020,9307196,9909030,107162,107251,106043,9905064,104100,104100,212233,9706132,8053
2690,2691,9405194,9210141,9710242,106027,9812088,105035,9707259,9912123,9912123,9909081,9807037,9705091
2691,2692,9405190,9301038,9908023,9909072,304271,9705174,108097,9702084,9702084,303035,9612141,103200
2692,2693,9405188,9208059,9812032,208023,209261,9607239,110209,9706083,9706083,9906211,9911165,9912274
2693,2694,9405187,9505067,9910093,212054,9903043,9707062,212179,110204,110204,7046,9603136,108100
2694,2695,9405176,9506196,9912139,9703133,7022,9805153,9912181,111087,111087,9909180,9812056,211287
2695,2696,9405166,304238,9906073,10269,9907033,107214,207118,107101,107101,9705117,6068,9909150
2696,2697,9405141,9612120,9608099,9707203,107214,9303143,105257,10292,10292,4013,9812013,9708169
2697,2698,9405135,9807040,9906175,5059,105087,209261,9903023,6069,6069,9601117,9706073,9909030
2698,2699,9405110,9710064,9611197,9602136,9712257,9608023,4131,9710212,9710212,207171,110196,108204
2699,2700,9405109,8213,205048,9506148,9506116,9709118,9701012,9612141,9612141,10283,9808186,5199
2700,2701,9405107,12092,9903065,107105,9911082,9911105,111027,210209,210209,211181,9306052,12170
2701,2702,9405096,9908152,9511080,12262,7234,9902158,9909219,9706132,9706132,207143,9804069,8227
2702,2703,9405072,9704109,11008,112177,104073,9707011,9912070,106026,106026,9505067,9412158,9611040
2703,2704,9405069,9912185,9910157,9811120,9504148,9806039,9912010,106038,106038,9610241,9608121,208039
2704,2705,9405057,9707171,9907015,9706127,104139,9903120,9910048,9707142,9707142,107261,9803026,9803142
2705,2706,9405029,9704086,8173,301049,302058,9604045,205274,9710124,9710124,9907015,9608135,9612141
2706,2707,9405028,9712142,9912096,9090,9302074,5180,8053,9603090,9603090,9606154,9609101,9703211
2707,2708,9405004,9912258,9411102,304171,9804026,9601048,9806113,9704075,9704075,9512226,9808018,9709113
2708,2709,9404188,9411205,9709209,104181,9608104,9908038,9710005,7022,7022,211123,10079,9711034
2709,2710,9404185,9412158,107191,212081,112145,9602102,9607020,9812056,9812056,103177,107114,108187
2710,2711,9404184,9412200,9705192,9407005,7109,9606102,7205,209127,209127,9906161,9603090,9711001
2711,2712,9404180,9611209,9701128,9809027,9404061,9911251,9710064,6198,6198,12121,103177,11102
2712,2713,9404173,9812078,210209,206183,9811178,208095,12194,9704134,9704134,9702153,10292,9710242
2713,2714,9404162,9706095,9807046,103103,9404180,7234,211018,9612126,9612126,9506148,9601179,9179
2714,2715,9404157,9911112,107162,112198,9709123,9712233,212211,9611159,9611159,210262,10269,6056
2715,2716,9404151,9704032,9710001,212123,9601048,9804174,9805038,9612102,9612102,9712202,9908182,110277
2716,2717,9404140,10144,4179,11244,211069,304271,208039,4073,4073,211180,9912123,112211
2717,2718,9404113,12265,9902121,9710228,9505027,9812089,9903090,9703198,9703198,9022,106026,8064
2718,2719,9404108,6008,9306052,10026,9912167,8151,6223,9812013,9812013,109148,210209,9701187
2719,2720,9404092,9704205,9607078,9909070,9206034,5259,111017,9911165,9911165,9804182,9702084,5239
2720,2721,9404077,9303057,205171,9709027,9205110,9503088,11204,9211097,9211097,211250,9411205,212117
2721,2722,9404067,9808192,9706100,9707188,108023,5007,110274,9709159,9709159,107036,9703198,9810203
2722,2723,9404063,11032,9603097,9904151,9409188,209160,7109,9504146,9504146,9706143,9704061,9811031
2723,2724,9404061,108094,9305142,104054,106213,9902156,9612171,8100,8100,10221,9703056,109119
2724,2725,9404056,9703138,8065,9606142,9507113,12033,304059,6068,6068,303160,9810251,9904119
2725,2726,9404050,9807014,9609101,9404092,9405004,9210012,4149,9810251,9810251,10158,211090,9810089
2726,2727,9404031,111086,5246,9912274,108083,9806034,9307176,9603097,9603097,9512060,9707009,9507135
2727,2728,9404013,9904179,9803174,9809147,212207,302058,9610205,212054,212054,109063,107022,9604063
2728,2729,9404008,9906244,9908140,9709029,9512036,9503179,206183,212055,212055,9602111,212117,209208
2729,2730,9404005,9706057,103082,106046,106125,9710218,9907115,9904018,9904018,9510228,9711112,9506181
2730,2731,9403198,9911065,9903003,9708015,12249,209239,9611222,10163,10163,9705084,10163,9502085
2731,2732,9403195,9907117,9807137,12142,9712073,211056,3289,9804126,9804126,9606045,303236,9502137
2732,2733,9403179,9711006,103233,9909215,9118,9909196,304238,9503078,9503078,303057,212054,9510179
2733,2734,9403173,9903038,9601150,211068,9805156,210135,205155,9607066,9607066,9601179,9709159,9805102
2734,2735,9403155,9901091,9203,10045,9312102,9506075,205202,9603183,9603183,9806032,110204,9707059
2735,2736,9403141,303083,9912011,9806133,9030,9807137,207153,9805105,9805105,107087,111087,9705201
2736,2737,9403137,303269,9702054,9605091,205146,9602179,7141,206025,206025,5021,107101,103123
2737,2738,9403133,205144,9804031,9605236,9409139,105087,9703008,8173,8173,9606093,9706083,106080
2738,2739,9403108,9608023,9803227,9703076,9601036,9607067,303173,9811198,9811198,112071,9211097,6052
2739,2740,9403048,9909017,6048,108204,9409025,9405004,11047,9612251,9612251,106092,9707142,9704095
2740,2741,9403040,206183,111044,301030,9606040,104054,9908121,9909172,9909172,104126,9612126,9701139
2741,2742,9403038,9808074,209018,106079,210174,9608116,208014,209162,209162,112134,9704134,9903129
2742,2743,9402144,9505054,5180,6246,6189,9503016,9807124,207153,207153,9604037,9503078,9608137
2743,2744,9402136,9607190,103259,9808024,9512196,9712075,9807195,12091,12091,9511159,9912147,8084
2744,2745,9402120,9709219,9908130,9805131,9806123,107090,9511159,9704092,9704092,211216,205171,9196
2745,2746,9402119,9712241,9707146,9603183,5277,9706083,9703174,9408036,9408036,9507027,12091,10220
2746,2747,9402113,9805168,9812016,9202014,105214,6008,7012,9803116,9803116,106079,9603183,108068
2747,2748,9402107,9906011,9901072,9607049,9707011,110107,9610026,9807037,9807037,209214,9710124,11206
2748,2749,9402096,5222,9506181,9708142,9909017,9806230,9909112,209130,209130,103079,9605091,111276
2749,2750,9402077,9606142,9910188,9612146,9711073,9703160,10004,9605091,9605091,9703052,104100,207174
2750,2751,9402057,110147,207090,4073,9706087,112253,106255,9807098,9807098,9708015,9908023,9603150
2751,2752,9402044,301030,9809147,9701166,9903210,106192,9611097,9604164,9604164,9703008,212281,301049
2752,2753,9402032,301237,9901147,9907189,9902183,303115,9910258,12154,12154,211110,9807098,9902098
2753,2754,9402020,6120,9712073,108230,7106,9512196,9709014,210139,210139,9701123,9805105,104227
2754,2755,9402016,9067,9306069,9311009,110107,9711179,209223,9705143,9705143,206196,9612102,112134
2755,2756,9402015,11147,9506156,9412131,9304068,9203076,9811013,9701137,9701137,9606176,106038,9611047
2756,2757,9402006,209148,11227,9707110,5259,9205110,109115,9808186,9808186,6247,9604164,8125
2757,2758,9402005,207086,9910250,104168,9803061,106027,206086,9603082,9603082,9803168,9704075,209122
2758,2759,9402002,208203,9910184,212262,303115,9908022,206161,9701037,9701037,9909176,9806123,12225
2759,2760,9401154,10119,9912180,211238,9710005,9808138,211068,9804069,9804069,9609167,9904018,9611215
2760,2761,9401153,106256,111181,9708109,9706155,9908044,9512089,9412158,9412158,9811098,212055,9605051
2761,2762,9401149,107186,9803026,9709113,207145,211025,9906078,9608121,9608121,110107,9912233,104260
2762,2763,9401139,9911042,9706072,208204,9211121,104073,106027,9803026,9803026,9807150,9611159,205258
2763,2764,9401115,9902047,9609076,9705040,9405188,9612120,11252,9608135,9608135,9512203,9602073,7022
2764,2765,9401105,9812240,9510204,9303057,9909082,6103,9809055,9609101,9609101,12218,9609070,9701010
2765,2766,9401086,208165,112136,9610174,106171,9901147,9609116,9808018,9808018,108239,7022,103079
2766,2767,9401070,9808052,208039,11107,106027,9206003,9703198,10079,10079,9805131,206025,9601010
2767,2768,9401069,9905209,9806151,9054,6037,9909064,9602029,107114,107114,109102,9510190,208023
2768,2769,9401066,9807200,9903172,9702154,9705221,103095,9505123,9707011,9707011,109163,9707011,10026
2769,2770,9401059,9906211,10117,10264,9602179,103222,110067,11008,11008,9505123,9506196,5025
2770,2771,9401030,9906191,9611090,9506112,11071,9705221,210022,211040,211040,9711029,4073,111149
2771,2772,9401021,9806103,9703039,304237,8151,9504032,9912260,9804092,9804092,9606050,9701037,9506171
2772,2773,9401020,9808143,9601117,205089,207247,9503097,103086,9911200,9911200,209116,9612251,9804065
2773,2774,9401006,205280,211116,9611134,304232,9906188,208153,9510190,9510190,9610125,9909157,107189
2774,2775,9312189,206070,9511014,9803166,9807226,9709123,106047,205171,205171,112037,9705143,111212
2775,2776,9312188,207076,9703172,11206,9302051,9912241,206255,9806123,9806123,10058,9912160,210079
2776,2777,9312172,211212,9803265,9611104,9246,9706087,9901008,301189,301189,9709001,112177,9712048
2777,2778,9312164,4003,110085,9505045,9806034,9911082,209139,9908130,9908130,108016,9803116,109180
2778,2779,9312162,9903023,9709159,103142,9911202,5162,6024,11247,11247,9909219,9703099,9610176
2779,2780,9312114,6239,9507003,112050,9912133,4072,11140,9703099,9703099,9712177,9603097,10113
2780,2781,9312102,10274,9810151,9304047,9608023,9708068,9905068,9603136,9603136,9707071,8173,9807240
2781,2782,9312075,12135,9506057,301136,9703160,9607113,8199,9909157,9909157,9506160,9911200,4075
2782,2783,9312062,106092,9902183,6225,112227,106125,9203,9909213,9909213,9703163,12154,9701175
2783,2784,9312048,9405188,9701037,9702086,9503088,9505075,108020,9705126,9705126,9810230,11118,4159
2784,2785,9312004,9807011,9607105,9910042,9909196,9605028,6014,9707009,9707009,12200,210139,9710137
2785,2786,9311177,9708160,9176,9403195,205089,6189,109125,9411205,9411205,9808101,9706217,106079
2786,2787,9311147,9510199,9912085,9502122,9609017,5277,210209,9701188,9701188,9505093,110025,9912065
2787,2788,9311120,9806179,9807156,107031,108114,9804026,106018,9609070,9609070,205155,6164,9607105
