Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
9911039,1.12E-18,0,0,0.017054353,0.017815648,0,0.06552532,0.005340401,0,0,0,0,0,
9911040,1.12E-18,0,0,0.003100861,0.003872963,0,0,0.004138701,0,0,0,0,0,
9911041,1.12E-18,0,0,0.022480704,0.023237796,0,0.018459676,0.005404308,0,0,0,0,0,
9911042,0.163973931,0.021657176,0.110837098,0.027131862,0.01859024,6.95E-16,0.133812425,0.012773777,0.004763603,0.022694574,0.002171457,0.021657176,0.049407115,
9911043,1.12E-18,0,0,0.035659003,0.036405888,0,0,0.009970444,0,0,0,0,0,
9911051,5.50E-05,0.003355337,0.062172743,0.003100861,0.001549006,1.46E-19,0,2.21E-07,0.001352869,0.003332947,0.015294612,0.003355337,0.009881423,
9911052,0.034263422,0,0.187454759,0.01627916,0,1.04E-13,0.022175066,4.45E-21,0.010069626,0,0.060929204,0,0.084980237,
9911053,1.78E-06,6.20E-06,0.002347712,0.002325668,0.000774503,3.90E-32,0,1.58E-07,0.000633939,6.21E-06,0.006986428,6.20E-06,0.009881423,
9911054,0.000136485,0,0.000444485,0.000775103,0.000774503,2.57E-39,0,3.17E-07,0.000170006,0,0.000566467,0,0.003952569,
9911055,1.12E-18,0,0,0.079069846,0.07978311,0,0.09750165,0.021961876,0,0,0,0,0,
9911056,7.82E-08,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0.001281771,9.94E-08,0.000340012,9.54E-07,0.001841018,9.53E-07,0.005928854,
9911057,1.12E-18,0,0,0.004651247,0.005422148,0,0.039626565,0.003084029,0,0,0,0,0,
9911058,0.000132931,0,0.002209614,0.000775103,0,1.01E-34,0.002777169,4.45E-21,0.000404802,0,0.003446008,0,0.005928854,
9911059,1.12E-18,0,0,0.001550475,0.002323778,0,0.043549389,4.15E-21,0,0,0,0,0,
9911060,1.12E-18,0,0,0.002325668,0.00309837,0,0,0.002123362,0,0,0,0,0,
9911061,0.000381731,0,0.019227504,0.003100861,0,2.33E-21,0.219036686,4.45E-21,0.001526401,0,0.009205091,0,0.02173913,
9911062,0.019477547,1.50E-05,0.154864591,0.008527212,0.000774503,1.14E-13,0.035717496,0.000614332,0.003341015,1.47E-05,0.02582146,1.50E-05,0.041501976,
9911063,1.12E-18,0,0,0,0.000774503,0,0.006622481,7.13E-05,0,0,0,0,0,
9911064,0.00151413,6.30E-06,0.0046945,0.004651247,0.000774503,2.22E-33,0.001831101,3.00E-05,0.001064583,6.13E-06,0.00514541,6.30E-06,0.02173913,
9911065,0.032486273,0.000131926,0.023182157,0.01627916,0.002323778,2.37E-20,0,0.000138122,0.004506108,0.000133572,0.016191519,0.000131926,0.077075099,
9911066,1.12E-18,0,0,0.008527212,0.009295111,0,0.005249156,0.002626373,0,0,0,0,0,
9911067,0.169048756,0.053620828,0.189500909,0.035659003,0.005422148,1.10E-14,0,0.001385339,0.009056514,0.05491756,0.033091121,0.053620828,0.148221344,
9911068,1.12E-18,0,0,0.014728774,0.01549187,0,0,0.010951479,0,0,0,0,0,
9911069,0.011302664,0.00031774,0.037482202,0.002325668,0.000774503,5.15E-20,0.029537109,5.07E-21,0.000688603,0.000318029,0.00878024,0.00031774,0.013833992,
9911070,0.000634087,0,0.00088897,0.000775103,0,5.14E-39,0,4.45E-21,0.000340012,0,0.000330439,0,0.007905138,
9911071,1.12E-18,0,0,0,0.000774503,0,0.076856081,4.03E-21,0,0,0,0,0,
9911072,1.12E-18,0,0,0.003100861,0.003872963,0,0.043370711,3.53E-06,0,0,0,0,0,
9911073,0.00373912,6.33E-06,0.030157378,0.004651247,0.002323778,2.90E-19,0.119953336,0.00349221,0.000910102,5.85E-06,0.010101997,6.33E-06,0.013833992,
9911074,1.12E-18,0,0,0,0.000774503,0,0.024077812,4.08E-21,0,0,0,0,0,
9911075,0.009241172,6.18E-05,0.001980206,0.002325668,0.000774503,2.44E-37,0,3.83E-05,0.00057802,6.34E-05,0.002313074,6.18E-05,0.013833992,
9911078,0.000118003,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0,5.12E-21,0.000340012,9.54E-07,0.001368962,9.53E-07,0.009881423,
9911079,5.60E-05,1.43E-06,0.003065765,0.003100861,0.000774503,5.23E-32,0.00751972,0.000317474,0.000933688,1.43E-06,0.019920761,1.43E-06,0.013833992,
9911080,1.12E-18,0,0,0.003876054,0.004647556,0,0,0.003232459,0,0,0,0,0,
9911081,1.12E-18,0,0,0.017054353,0.017815648,0,0.138269165,0.007077724,0,0,0,0,0,
9911082,0.409184872,0.003482433,0.134767498,0.031007845,0.01859024,2.15E-14,0.085456964,0.016521615,0.006245632,0.003587371,0.00320998,0.003482433,0.065217391,
9911083,1.12E-18,0,0,0.000775103,0.001549006,0,0.185848539,0.000449411,0,0,0,0,0,
9911084,0.031064555,1.11E-05,0.004889899,0.009302423,0.001549006,2.82E-38,0.002801584,0.000117919,0.00187007,1.12E-05,0.007316867,1.11E-05,0.049407115,
9911085,1.12E-18,0,0,0.007752019,0.008520519,0,0.09317741,0.000960667,0,0,0,0,0,
9911086,0.020970351,0.000307573,0.131915527,0.013953581,0.000774503,2.04E-16,0.048659627,5.85E-05,0.00497622,0.000328206,0.011754193,0.000307573,0.084980237,
9911087,0.001976189,0.003863721,0.018548315,0.023255897,0.016266463,2.55E-26,0.593123851,0.001146203,0.00281797,0.00368914,0.005334232,0.003863721,0.041501976,
9911088,0.424016242,0.015836174,0.249225044,0.021705511,0.004647556,4.50E-13,0.352628245,0.006622664,0.007743073,0.015672486,0.036489924,0.015836174,0.096837945,
9911089,9.38E-05,0.003889141,0.062828733,0.00542644,0.00309837,1.72E-19,0.00036622,1.10E-05,0.001677386,0.003841794,0.014869762,0.003889141,0.015810277,
9911090,1.12E-18,0,0,0.000775103,0.001549006,0,0.031040001,0.000283252,0,0,0,0,0,
9911091,0.289178303,0.003355337,0.22760037,0.019379932,0.004647556,6.42E-13,0.009512568,0.001628598,0.008955002,0.003307505,0.042318399,0.003355337,0.079051383,
9911092,3.96E-05,0.000160141,0.009325673,0.012403195,0.004647556,7.69E-26,0.6434704,9.32E-06,0.002512821,0.000160796,0.029928347,0.000160141,0.053359684,
9911093,1.12E-18,0,0,0,0.000774503,0,0.610746885,5.11E-21,0,0,0,0,0,
9911094,0.027012656,0.00455004,0.201742701,0.015503967,0.003872963,7.77E-13,0.675439712,0.00187598,0.010966387,0.00465595,0.014916968,0.00455004,0.079051383,
9911095,1.12E-18,0,0,0.002325668,0.00309837,0,0.311196095,0.004333927,0,0,0,0,0,
9911096,1.12E-18,0,0,0.049612495,0.050348573,0,0.001983692,0.042249222,0,0,0,0,0,
9911097,0.046987804,0.000521094,0.086518568,0.015503967,0.000774503,2.70E-19,0.606009425,1.07E-07,0.004467886,0.000524112,0.009582736,0.000521094,0.077075099,
9911098,1.12E-18,0,0,0.019379932,0.020139426,0,0.024834377,0.003937497,0,0,0,0,0,
9911099,0.008103797,0.0024072,0.181227833,0.011628002,0.004647556,2.08E-12,0.289902237,0.000824607,0.005881866,0.002389036,0.045966919,0.0024072,0.037549407,
9911100,0.244955031,0.011260715,0.128208985,0.011628002,0.003872963,1.46E-16,0.690031343,0.002956215,0.002746705,0.011423614,0.05943798,0.011260715,0.033596838,
9911101,0.05231925,0.00022496,0.044691183,0.007752019,0.000774503,1.17E-20,0.130688041,4.69E-21,0.00409358,0.000225165,0.001746607,0.00022496,0.031620553,
9911102,1.12E-18,0,0,0,0.000774503,0,0.007031427,5.76E-21,0,0,0,0,0,
9911103,3.21E-07,0,0.00202062,0.001550475,0,9.93E-34,0.171348578,4.45E-21,0.000591182,0,0.008072157,0,0.009881423,
9911104,1.12E-18,0,0,0.008527212,0.009295111,0,0.497310348,6.05E-21,0,0,0,0,0,
9911105,0.000416564,0.000475339,0.022657901,0.010852809,0.001549006,5.11E-18,0.347216887,2.85E-06,0.002985321,0.000475772,0.063307894,0.000475339,0.04743083,
9911106,1.01E-18,0,0.000444485,0,0,2.57E-39,0.162732973,4.45E-21,0.000170006,0,0.003162775,0,0.005928854,
9911107,1.12E-18,0,0,0.000775103,0.001549006,0,0.639063291,1.25E-06,0,0,0,0,0,
9911108,0.000408033,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0.052049621,4.70E-07,0.000340012,9.54E-07,0.001132934,9.53E-07,0.007905138,
9911110,1.12E-18,0,0,0.009302423,0.010069722,0,0.040541588,0.000845222,0,0,0,0,0,
9911111,0.007819453,0.000103456,0.017214459,0.006976826,0.000774503,5.07E-23,0.001953174,4.20E-21,0.001836855,0.00010355,0.013595211,0.000103456,0.039525692,
9911112,0.364075158,0.022063883,0.195756033,0.021705511,0.000774503,5.19E-14,0.575336334,9.94E-05,0.010492891,0.022083957,0.021242517,0.022063883,0.106719368,
9911113,0.036324914,0.009557627,0.201797507,0.021705511,0.002323778,1.67E-13,0.117714621,0.001154449,0.01334836,0.009795304,0.041038183,0.009557627,0.110671937,
9911114,0.063124312,0.029206684,0.223432867,0.025581476,0.006971333,2.32E-12,0.061807905,0.001748166,0.01510431,0.02920756,0.031486131,0.029206684,0.108695652,
9911115,0.079820266,0.059409801,0.217368368,0.031007845,0.006971333,8.30E-12,0.665045005,0.003129383,0.030197861,0.05634971,0.050596844,0.059409801,0.128458498,
9911116,1.12E-18,0,0,0.083721004,0.084430665,0,0.00073244,0.01227188,0,0,0,0,0,
9911117,0.055020515,0.002058957,0.079870039,0.013178388,0.003872963,6.13E-18,0.553207018,0.000725654,0.003848663,0.002073551,0.017041219,0.002058957,0.057312253,
9911118,2.86E-05,0.000181493,0.017578516,0.006976826,0.002323778,1.15E-20,0.385615138,1.01E-07,0.001557706,0.000181658,0.024594115,0.000181493,0.023715415,
9911119,0.07756542,0.004651717,0.255418669,0.017054353,0.002323778,3.97E-13,0.494255845,3.28E-21,0.007818844,0.00465595,0.037056391,0.004651717,0.071146245,
9911120,0.000501867,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0.00109866,4.26E-21,0.000340012,9.54E-07,0.001368962,9.53E-07,0.011857708,
9911121,1.12E-18,0,0,0,0.000774503,0,0.115603943,1.17E-08,0,0,0,0,0,
9911123,1.12E-18,0,0,0.007752019,0.008520519,0,0.239296165,0.011616648,0,0,0,0,0,
9911124,0.408681583,0.001126071,0.244830833,0.017829546,0.000774503,1.10E-12,0.627861772,1.10E-05,0.011697652,0.001165259,0.050374034,0.001126071,0.098814229,
9911125,0.001890886,0.00683777,0.127309206,0.011628002,0.00309837,3.65E-15,0.566200276,3.03E-06,0.003577531,0.006869434,0.024452498,0.00683777,0.049407115,
9911126,0.000265861,0.000523636,0.125355812,0.003876054,0.000774503,1.80E-15,0.174300109,3.43E-09,0.00152522,0.000524112,0.004956587,0.000523636,0.015810277,
9911127,1.21E-18,0,0.001389174,0.000775103,0,1.07E-36,0.009885328,4.45E-21,0.000392715,0,0.019637527,0,0.009881423,
9911128,0.000746402,0.002003035,0.154433728,0.006201633,0.001549006,1.15E-15,0.634666943,1.10E-06,0.002471442,0.002004857,0.015389024,0.002003035,0.033596838,
9911129,1.12E-18,0,0,0.004651247,0.005422148,0,0.197046896,0.002354252,0,0,0,0,0,
9911130,0.002473791,6.25E-05,0.009125984,0.004651247,0.000774503,1.58E-31,0.010561964,5.32E-05,0.001357186,6.26E-05,0.00953553,6.25E-05,0.02173913,
9911131,4.07E-07,5.95E-06,0.002722783,0.004651247,0.000774503,1.33E-37,0.161603794,1.49E-07,0.001054039,5.95E-06,0.008024951,5.95E-06,0.031620553,
9911132,0.000175582,2.07E-06,0.021251306,0.00542644,0.000774503,3.00E-20,0.533063364,1.04E-07,0.001481077,2.07E-06,0.003870859,2.07E-06,0.029644269,
9911133,4.49E-05,0,0.011243795,0.000775103,0.000774503,1.41E-21,0.65457598,1.04E-07,0.000703865,0,0.004295709,0,0.005928854,
9911134,1.12E-18,0,0,0.001550475,0.002323778,0,0.00109866,4.06E-21,0,0,0,0,0,
9911135,1.12E-18,0,0,0.000775103,0.001549006,0,0.297740829,0.001001897,0,0,0,0,0,
9911136,0.153461743,0.212955617,0.26577838,0.046511705,0.016266463,8.87E-13,0.528944679,0.00775522,0.012521803,0.214728575,0.038708587,0.212955617,0.156126482,
9911137,1.12E-18,0,0,0.003100861,0.003872963,0,0.679101089,0.001039005,0,0,0,0,0,
9911138,0.050613187,0.001527695,0.092387278,0.017054353,0.004647556,8.09E-18,0.641507198,0.00054424,0.004190039,0.001554527,0.015247407,0.001527695,0.075098814,
9911139,4.55E-06,8.54E-05,0.040849221,0.009302423,0.005422148,1.48E-20,0.53695186,2.33E-05,0.001299732,8.98E-05,0.025727049,8.54E-05,0.0256917,
9911140,1.12E-18,0,0,0.006201633,0.006971333,0,0.356017994,0.000919437,0,0,0,0,0,
9911141,0.000130087,7.42E-06,0.0054844,0.002325668,0.000774503,1.73E-25,0.670856585,4.01E-21,0.000808327,7.43E-06,0.001085729,7.42E-06,0.013833992,
9911142,1.12E-18,0,0,0,0.000774503,0,0.002014211,4.76E-21,0,0,0,0,0,
9911143,0.000127955,2.22E-06,0.016757841,0.002325668,0.000774503,5.64E-21,0.643160682,1.61E-06,0.000810945,2.23E-06,0.000802495,2.22E-06,0.011857708,
9911144,2.15E-05,4.78E-07,0.001234826,0.001550475,0.000774503,1.01E-36,0.113152654,4.01E-21,0.000375714,4.78E-07,0.000802495,4.78E-07,0.007905138,
9911145,1.56E-05,0,0.011064893,0.003100861,0,3.60E-29,0.501334404,4.45E-21,0.001389056,0,0.008874652,0,0.017786561,
9911146,0.017771484,7.14E-07,0.126522847,0.011628002,0.001549006,1.47E-14,0.632898549,0.000189247,0.006497619,7.15E-07,0.009299502,7.14E-07,0.055335968,
9911147,1.12E-18,0,0,0.017829546,0.01859024,0,0.516565837,0.014163198,0,0,0,0,0,
9911148,1.12E-18,0,0,0.003876054,0.004647556,0,0.001342807,1.98E-05,0,0,0,0,0,
9911149,0.089463785,7.88E-06,0.028695022,0.015503967,0.000774503,2.99E-20,0.644946249,0.000213161,0.004159135,7.94E-06,0.024971759,7.88E-06,0.083003953,
9911150,1.12E-18,0,0,0,0.000774503,0,0.09455822,9.69E-05,0,0,0,0,0,
9911152,1.12E-18,0,0,0.006976826,0.007745926,0,0.339539787,0.008271589,0,0,0,0,0,
9911153,1.12E-18,0,0,0.003100861,0.003872963,0,0.359599906,0.000981282,0,0,0,0,0,
9911154,1.12E-18,0,0,0.000775103,0.001549006,0,0.128457618,0.002420221,0,0,0,0,0,
9911155,0.003710686,0,0.069890018,0.006976826,0,4.46E-18,0.670687726,4.45E-21,0.003266739,0,0.013595211,0,0.041501976,
9911156,0.024453562,0.048062661,0.185729901,0.023255897,0.002323778,5.40E-14,0.00036622,0.000257277,0.016401144,0.046817735,0.081152081,0.048062661,0.116600791,
9911157,0.041940703,0.001875938,0.091893869,0.010077616,0.001549006,2.76E-15,0.032561822,0.001805889,0.002856377,0.002068463,0.017749303,0.001875938,0.041501976,
9911158,1.12E-18,0,0,0.002325668,0.00309837,0,0.240284204,1.72E-05,0,0,0,0,0,
9911159,1.19E-18,0,0.000667241,0,0,9.44E-37,0.725686934,4.45E-21,0.000188706,0,0.004106887,0,0.005928854,
9911160,0.388734158,0.008820469,0.187280691,0.011628002,0.001549006,2.00E-13,0.279202086,0.001810012,0.004174226,0.008803052,0.006703194,0.008820469,0.061264822,
9911161,1.12E-18,0,0,0.055814039,0.056545314,0,0.671230741,0.035493384,0,0,0,0,0,
9911162,1.01E-18,0,0.001016259,0.000775103,0.000774503,1.06E-36,0.646619354,3.81E-21,0.000222705,0,0.00236028,0,0.003952569,
9911163,0.345012753,0.001718339,0.222341128,0.022480704,0.008520519,5.40E-13,0.037436419,0.001249279,0.012901509,0.002040476,0.019212677,0.001718339,0.079051383,
9911164,1.12E-18,0,0,0.002325668,0.00309837,0,0.518391337,0.000490641,0,0,0,0,0,
9911165,1.12E-18,0,0,0.028682266,0.029434555,0,0.365509355,0.009490523,0,0,0,0,0,
9911166,0.002075709,1.21E-05,0.002222681,0.00542644,0.002323778,1.28E-38,0.644349537,0.000902944,0.00085003,1.16E-05,0.001510579,1.21E-05,0.019762846,
9911167,0.00217523,1.43E-06,0.001778145,0.003100861,0.000774503,1.02E-38,0.138976128,1.75E-06,0.000680024,1.43E-06,0.007600101,1.43E-06,0.019762846,
9911168,1.12E-18,0,0,0,0.000774503,0,0.488674101,4.25E-21,0,0,0,0,0,
9911169,1.12E-18,0,0,0.003876054,0.004647556,0,0.399313913,0.002700587,0,0,0,0,0,
9911170,0.050542101,0.00162683,0.157056354,0.013953581,0.00309837,1.83E-14,0.74838676,0.000323658,0.004031095,0.001551983,0.007458484,0.00162683,0.065217391,
9911171,7.39E-05,0,0.00202062,0.001550475,0.000774503,3.78E-36,0.614117177,0.000285726,0.000414814,0,0.004626148,0,0.007905138,
9911172,0.452786853,0.011184457,0.179957828,0.028682266,0.00309837,5.76E-14,0.00109866,0.003974605,0.008766223,0.011296402,0.024027647,0.011184457,0.138339921,
9911173,1.12E-18,0,0,0.000775103,0.001549006,0,0.002075248,0.000196256,0,0,0,0,0,
9911174,0.053172281,0.021047114,0.104451543,0.014728774,0.00309837,1.53E-16,0.696331619,8.66E-05,0.003848222,0.021346129,0.034507289,0.021047114,0.067193676,
9911175,1.14E-07,1.91E-05,0.003232996,0.001550475,0.000774503,3.69E-32,0.535418976,3.45E-21,0.000419998,1.91E-05,0.006467166,1.91E-05,0.011857708,
9911176,0.001393284,0,0.003334027,0.003876054,0,3.14E-34,0.534230369,4.45E-21,0.001165614,0,0.006844811,0,0.027667984,
9911177,1.12E-18,0,0,0,0.000774503,0,0.219248891,1.14E-06,0,0,0,0,0,
9911178,7.07E-05,7.50E-05,0.006194837,0.00542644,0.001549006,3.00E-32,0.238079366,1.15E-05,0.001267308,7.66E-05,0.00632555,7.50E-05,0.02173913,
9911179,2.08E-05,4.27E-05,0.024786162,0.001550475,0.000774503,2.64E-20,0.125392539,5.15E-05,0.000812181,3.82E-05,0.004437326,4.27E-05,0.009881423,
9911180,1.12E-18,0,0,0.00542644,0.006196741,0,0.41917184,0.003657131,0,0,0,0,0,
9911181,1.12E-18,0,0,0.010852809,0.011618907,0,0.379720602,0.001422447,0,0,0,0,0,
9911182,0.320428392,0.002694437,0.036170715,0.008527212,0.002323778,5.48E-19,0.549343644,0.001768782,0.002300787,0.002503527,0.022705891,0.002694437,0.033596838,
9911183,1.12E-18,0,0,0,0.000774503,0,0.00036622,3.82E-21,0,0,0,0,0,
9911184,0.00874357,0,0.081224527,0.008527212,0,1.56E-18,0.03124891,4.45E-21,0.002577034,0,0.012462277,0,0.051383399,
9911185,0.286766358,0,0.081055058,0.00542644,0,1.43E-15,0.004864624,4.45E-21,0.002771603,0,0.002265869,0,0.0256917,
9911186,1.12E-18,0,0,0.007752019,0.008520519,0,0.480924701,0.001166819,0,0,0,0,0,
9911187,0.000192643,0.00103202,0.001333609,0.002325668,0.000774503,6.66E-38,0.2225034,3.16E-05,0.000527019,0.001007517,0.008072157,0.00103202,0.011857708,
9911188,0.001549673,0.001260793,0.106570402,0.011628002,0.001549006,1.88E-17,0.580504981,5.85E-07,0.004922489,0.001251763,0.078837591,0.001260793,0.063241107,
9911189,0.000245246,0,0.01264575,0.004651247,0,3.54E-29,0.106765149,4.45E-21,0.001486871,0,0.042521855,0,0.027667984,
9911190,1.12E-18,0,0,0.007752019,0.008520519,0,0.6498837,0.002197577,0,0,0,0,0,
9911191,0.01592325,1.07E-05,0.002667217,0.006976826,0.00309837,1.54E-38,0.581357251,4.07E-05,0.001020036,1.07E-05,0.001982635,1.07E-05,0.0256917,
9911192,1.12E-18,0,0,0,0.000774503,0,0.582880281,3.15E-10,0,0,0,0,0,
9911193,1.12E-18,0,0,0.001550475,0.002323778,0,0.395426584,3.10E-21,0,0,0,0,0,
9911194,0.002331619,6.69E-06,0.003111754,0.006976826,0.002323778,1.79E-38,0.076297839,9.90E-06,0.001190046,6.69E-06,0.005617466,6.69E-06,0.027667984,
9911195,1.12E-18,0,0,0.00542644,0.006196741,0,0.511582151,0.004281482,0,0,0,0,0,
9911196,1.36E-06,0,0.004695413,0.004651247,0,3.36E-15,0.433881623,4.45E-21,0.001484716,0,0.020392817,0,0.0256917,
9911197,0.382584514,6.84E-05,0.132453323,0.009302423,0.000774503,4.66E-15,0.60051233,0.000108848,0.004010305,6.69E-05,0.001746607,6.84E-05,0.049407115,
9911198,1.75E-05,0,0.000444485,0,0,2.57E-39,0.517815324,4.45E-21,0.000170006,0,0.000377645,0,0.005928854,
9911199,0.345532391,0.001016769,0.116735936,0.014728774,0.002323778,1.21E-15,0.005786278,0.00096479,0.003672288,0.001030415,0.012792716,0.001016769,0.057312253,
9911200,0.355705499,0.006380224,0.068850508,0.044186126,0.003872963,3.26E-18,0.619498471,0.000498887,0.011426962,0.006564126,0.009016268,0.006380224,0.201581028,
9911201,0.045281742,0,0.070394164,0.019379932,0,6.01E-18,0.392322864,4.45E-21,0.007412515,0,0.014350501,0,0.092885375,
9911202,0.421607139,0,0.0063223,0.010077616,0,1.54E-37,0.408185498,4.45E-21,0.002414091,0,0.012556688,0,0.051383399,
9911203,0.057863953,0.001202329,0.135419711,0.015503967,0.000774503,8.67E-15,0.165362111,5.28E-05,0.005748984,0.001203423,0.007033634,0.001202329,0.077075099,
9911204,0.00081038,0,0.03028945,0.001550475,0,1.05E-20,0.246430061,4.45E-21,0.000769822,0,0.013359183,0,0.011857708,
9911205,0.063906258,0.009837238,0.095221316,0.041860547,0.00309837,3.56E-18,0.605308924,0.003587039,0.010898243,0.009769861,0.019023854,0.009837238,0.207509881,
9911206,1.12E-18,0,0,0.010852809,0.011618907,0,0.523232455,0.002362498,0,0,0,0,0,
9911207,8.53E-10,1.51E-05,0.001454851,0.002325668,0.001549006,1.07E-36,0,5.03E-10,0.000392715,1.51E-05,0.008827446,1.51E-05,0.005928854,
9911208,1.12E-18,0,0,0,0.000774503,0,0,6.89E-05,0,0,0,0,0,
9911209,1.12E-18,0,0,0.002325668,0.00309837,0,0.450899678,0.00011091,0,0,0,0,0,
9911210,0.009312258,0.001715797,0.066245745,0.010852809,0.003872963,1.79E-18,0.241976953,0.001150326,0.002564408,0.001727535,0.033043916,0.001715797,0.041501976,
9911211,2.16E-07,4.02E-05,0.003914095,0.00542644,0.002323778,1.56E-35,0.488330262,9.52E-10,0.001013408,4.02E-05,0.02228104,4.02E-05,0.015810277,
9911212,0.035329711,1.03E-06,0.001333609,0.002325668,0.000774503,7.67E-39,0.00036622,2.66E-05,0.000510018,1.03E-06,0.000330439,1.03E-06,0.011857708,
9911213,6.96E-05,0,0.020202999,0.003100861,0,2.55E-18,0.78711123,4.45E-21,0.001223367,0,0.051851097,0,0.017786561,
9911214,0.002615962,0.000287237,0.063819339,0.012403195,0.000774503,1.25E-19,0.653512511,6.39E-06,0.003974498,0.000310397,0.041306311,0.000287237,0.051383399,
9911215,1.12E-18,0,0,0.002325668,0.00309837,0,0.119549192,4.43E-21,0,0,0,0,0,
9911216,1.99E-05,7.22E-05,0.01754113,0.009302423,0.003872963,1.05E-19,0.570719934,7.50E-07,0.002545161,7.40E-05,0.013406389,7.22E-05,0.023715415,
9911217,0.011942437,0.001924235,0.144268286,0.006201633,0.001549006,1.50E-14,0.576607782,0.000107199,0.002150776,0.001966693,0.022045012,0.001924235,0.027667984,
9911218,1.12E-18,0,0,0.006201633,0.006971333,0,0.139414132,0.002581019,0,0,0,0,0,
9911219,1.12E-18,0,0,0,0.000774503,0,0.504507345,3.45E-21,0,0,0,0,0,
9911220,0.003795989,9.43E-05,0.021976812,0.00542644,0.000774503,1.32E-20,0.20445244,4.66E-21,0.00185367,9.44E-05,0.012603894,9.43E-05,0.023715415,
9911221,1.12E-18,0,0,0.013178388,0.013942685,0,0.150936094,0.005245818,0,0,0,0,0,
9911222,1.12E-18,0,0,0.007752019,0.008520519,0,0.270650668,0.008402784,0,0,0,0,0,
9911223,0.014359359,0.004931329,0.103121979,0.009302423,0.003872963,1.61E-13,0.621474275,0.000325307,0.002755674,0.005063027,0.003918064,0.004931329,0.0256917,
9911224,1.18E-18,0,0.001293194,0,0,3.20E-35,0.29961592,4.45E-21,0.000209616,0,0.023555591,0,0.005928854,
9911225,6.04E-06,5.31E-05,0.04093045,0.006201633,0.003872963,2.31E-20,0.657200267,2.32E-05,0.001036994,5.55E-05,0.019448705,5.31E-05,0.02173913,
9911227,9.38E-05,0,0.002889491,0.001550475,0,1.20E-35,0.00036622,4.45E-21,0.000649595,0,0.002926747,0,0.009881423,
9911228,0.001421719,0.000289779,0.044121657,0.008527212,0.000774503,7.07E-20,0.00091555,4.26E-21,0.002666161,0.000290043,0.045543485,0.000289779,0.037549407,
9911229,1.12E-18,0,0,0.006201633,0.006971333,0,0.690271967,0.000700916,0,0,0,0,0,
9911230,0.196892407,0.042829861,0.231266857,0.019379932,0.008520519,7.03E-13,0.583731202,0.005321229,0.006032523,0.043974298,0.011376548,0.042829861,0.063241107,
9911231,0.000514662,7.70E-06,0.034812356,0.006976826,0.000774503,5.85E-19,0.440720483,6.51E-07,0.003090155,8.40E-06,0.017702098,7.70E-06,0.039525692,
9911232,9.31E-05,0,0.006699065,0.003876054,0,3.22E-32,0.426463603,4.45E-21,0.001599744,0,0.012509482,0,0.023715415,
9911233,1.34E-08,1.91E-06,0.001980206,0.002325668,0.000774503,1.13E-36,0.003906348,5.61E-08,0.000579722,1.91E-06,0.004437326,1.91E-06,0.009881423,
9911234,1.12E-18,0,0,0.002325668,0.00309837,0,0.005084356,6.52E-21,0,0,0,0,0,
9911235,0.000373201,2.19E-05,0.005468838,0.006201633,0.001549006,1.61E-33,0,4.70E-21,0.001708971,2.20E-05,0.013359183,2.19E-05,0.029644269,
9911237,1.12E-18,0,0,0.001550475,0.002323778,0,0.220075545,0.000404057,0,0,0,0,0,
9911238,1.12E-18,0,0,0.010852809,0.011618907,0,0.055640018,0.007887735,0,0,0,0,0,
9911239,0.001926429,0.000294863,0.027724577,0.007752019,0.000774503,2.59E-24,0.575055492,1.91E-06,0.003236936,0.000295131,0.005853494,0.000294863,0.029644269,
9911240,1.12E-18,0,0,0.002325668,0.00309837,0,0.553303638,3.06E-21,0,0,0,0,0,
9911241,0.001798474,0,0.075599801,0.000775103,0,3.64E-16,0.537631617,4.45E-21,0.000642893,0,0.001416168,0,0.009881423,
9911242,0.030566953,0.000513468,0.03417548,0.020155125,0.001549006,1.59E-19,0.624608132,2.52E-05,0.006976923,0.000508847,0.053713829,0.000513468,0.100790514,
9911243,0.152664159,0.000625313,0.123705275,0.019379932,0.007745926,3.19E-15,0.166803467,0.002350129,0.007014557,0.000666589,0.013878445,0.000625313,0.059288538,
9911244,0.002480899,5.36E-05,0.023291964,0.00542644,0.000774503,3.52E-22,0.459143981,1.50E-07,0.001818464,6.11E-05,0.004201298,5.36E-05,0.035573123,
9911245,1.12E-18,0,0,0.003876054,0.004647556,0,0.402134816,0.000705039,0,0,0,0,0,
9911246,1.12E-18,0,0,0,0.000774503,0,0.537366536,4.45E-21,0,0,0,0,0,
9911248,1.29E-05,0,0.006970519,0.006976826,0,9.85E-33,0.023191908,4.45E-21,0.00205,0,0.015058585,0,0.037549407,
9911249,1.12E-18,0,0,0.002325668,0.00309837,0,0.553296833,0.000289437,0,0,0,0,0,
9911251,0.118504522,0.002455497,0.14003794,0.020155125,0.001549006,2.01E-15,0.381043316,0.000292735,0.006630475,0.002460275,0.053724215,0.002455497,0.108695652,
