,Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality,score
13164,,0.0,,,,,,,,,,,,
13165,,4.15e-05,,,,,,,,,,,,
13166,,0.0,,,,,,,,,,,,
13167,,3.93e-10,,,,,,,,,,,,
13168,,0.000660004,,,,,,,,,,,,
13169,,2.46e-08,,,,,,,,,,,,
13170,,0.0,,,,,,,,,,,,
13171,,3.27e-09,,,,,,,,,,,,
13172,,0.0,,,,,,,,,,,,
13173,,2.67e-09,,,,,,,,,,,,
13174,,7.21e-11,,,,,,,,,,,,
13175,,0.0,,,,,,,,,,,,
13176,,0.0,,,,,,,,,,,,
13177,,3.67e-07,,,,,,,,,,,,
13178,,0.000637308,,,,,,,,,,,,
13179,,0.0,,,,,,,,,,,,
13180,,0.0,,,,,,,,,,,,
13181,,0.0,,,,,,,,,,,,
13182,,0.0,,,,,,,,,,,,
13183,,4.25e-12,,,,,,,,,,,,
13184,,5.69e-09,,,,,,,,,,,,
13185,,0.0,,,,,,,,,,,,
13186,,5.2099999999999996e-24,,,,,,,,,,,,
13187,,1.11e-08,,,,,,,,,,,,
13188,,9.11e-07,,,,,,,,,,,,
13189,,1.52e-06,,,,,,,,,,,,
13190,,0.0,,,,,,,,,,,,
13191,,1.75e-22,,,,,,,,,,,,
13192,,0.0,,,,,,,,,,,,
13193,,4.5e-05,,,,,,,,,,,,
13194,,0.0,,,,,,,,,,,,
13195,,0.000488228,,,,,,,,,,,,
13196,,0.0,,,,,,,,,,,,
13197,,0.0,,,,,,,,,,,,
13198,,0.0,,,,,,,,,,,,
13199,,0.0,,,,,,,,,,,,
13200,,0.0,,,,,,,,,,,,
13201,,5.47e-06,,,,,,,,,,,,
13202,,3e-08,,,,,,,,,,,,
13203,,0.000423779,,,,,,,,,,,,
13204,,3.4e-08,,,,,,,,,,,,
13205,,2.84e-10,,,,,,,,,,,,
13206,,1.24e-22,,,,,,,,,,,,
13207,,1.06e-07,,,,,,,,,,,,
13208,,3.97e-05,,,,,,,,,,,,
13209,,0.000228097,,,,,,,,,,,,
13210,,-7.74e-23,,,,,,,,,,,,
13211,,0.0,,,,,,,,,,,,
13212,,2.28e-05,,,,,,,,,,,,
13213,,0.000101268,,,,,,,,,,,,
13214,,2.44e-08,,,,,,,,,,,,
13215,,3.88e-22,,,,,,,,,,,,
13216,,-3.56e-22,,,,,,,,,,,,
13217,,0.00016154,,,,,,,,,,,,
13218,,0.0,,,,,,,,,,,,
13219,,7.75e-11,,,,,,,,,,,,
13220,,-3.78e-22,,,,,,,,,,,,
13221,,0.0,,,,,,,,,,,,
13222,,3.16e-07,,,,,,,,,,,,
13223,,2.77e-07,,,,,,,,,,,,
13224,,1.43e-07,,,,,,,,,,,,
13225,,0.000612929,,,,,,,,,,,,
13226,,0.000629838,,,,,,,,,,,,
13227,,0.0,,,,,,,,,,,,
13228,,2.52e-08,,,,,,,,,,,,
13229,,4.54e-10,,,,,,,,,,,,
13230,,3.56e-05,,,,,,,,,,,,
13231,,0.0,,,,,,,,,,,,
13232,,1.67e-05,,,,,,,,,,,,
13233,,2.31e-07,,,,,,,,,,,,
13234,,0.0,,,,,,,,,,,,
13235,,0.000218643,,,,,,,,,,,,
13236,,0.0,,,,,,,,,,,,
13237,,2.16e-09,,,,,,,,,,,,
13238,,0.000179586,,,,,,,,,,,,
13239,,7.49e-07,,,,,,,,,,,,
13240,,0.000631957,,,,,,,,,,,,
13241,,0.0,,,,,,,,,,,,
13242,,2.22e-11,,,,,,,,,,,,
13243,,0.0,,,,,,,,,,,,
13244,,6.86e-05,,,,,,,,,,,,
13245,,0.0,,,,,,,,,,,,
13246,,0.0,,,,,,,,,,,,
13247,,0.0,,,,,,,,,,,,
13248,,0.000132633,,,,,,,,,,,,
13249,,8.26e-10,,,,,,,,,,,,
13250,,2.12e-06,,,,,,,,,,,,
13251,,0.0,,,,,,,,,,,,
13252,,1.5e-06,,,,,,,,,,,,
13253,,0.000201659,,,,,,,,,,,,
13254,,3.58e-06,,,,,,,,,,,,
13255,,4.16e-08,,,,,,,,,,,,
13256,,3.2e-06,,,,,,,,,,,,
13257,,0.0,,,,,,,,,,,,
13258,,0.000700208,,,,,,,,,,,,
13259,,0.0,,,,,,,,,,,,
13260,,2.6e-06,,,,,,,,,,,,
13261,,3.46e-08,,,,,,,,,,,,
13262,,0.000238252,,,,,,,,,,,,
13263,,7.39e-06,,,,,,,,,,,,
13264,,7.87e-05,,,,,,,,,,,,
13265,,0.0,,,,,,,,,,,,
13266,,0.0,,,,,,,,,,,,
13267,,2.32e-08,,,,,,,,,,,,
13268,,3.24e-09,,,,,,,,,,,,
13269,,0.00026832,,,,,,,,,,,,
13270,,1.7e-05,,,,,,,,,,,,
13271,,0.000155192,,,,,,,,,,,,
13272,,0.000560125,,,,,,,,,,,,
13273,,0.000161168,,,,,,,,,,,,
13274,,1.91e-06,,,,,,,,,,,,
13275,,1.72e-05,,,,,,,,,,,,
13276,,1.23e-07,,,,,,,,,,,,
13277,,4.75e-07,,,,,,,,,,,,
13278,,0.0,,,,,,,,,,,,
13279,,9.35e-10,,,,,,,,,,,,
13280,,2.21e-10,,,,,,,,,,,,
13281,,2.16e-05,,,,,,,,,,,,
13282,,5.73e-08,,,,,,,,,,,,
13283,,8.25e-08,,,,,,,,,,,,
13284,,0.0,,,,,,,,,,,,
13285,,1.84e-09,,,,,,,,,,,,
13286,,1.84e-09,,,,,,,,,,,,
13287,,8.96e-05,,,,,,,,,,,,
13288,,2.54e-05,,,,,,,,,,,,
13289,,1.15e-05,,,,,,,,,,,,
13290,,9.46e-06,,,,,,,,,,,,
13291,,0.00025332,,,,,,,,,,,,
13292,,6.32e-05,,,,,,,,,,,,
13293,,2.96e-05,,,,,,,,,,,,
13294,,4.44e-05,,,,,,,,,,,,
13295,,2.68e-09,,,,,,,,,,,,
13296,,2.01e-09,,,,,,,,,,,,
13297,,0.0,,,,,,,,,,,,
13298,,7.46e-06,,,,,,,,,,,,
13299,,0.000679266,,,,,,,,,,,,
13300,,1.93e-05,,,,,,,,,,,,
13301,,0.0,,,,,,,,,,,,
13302,,1.06e-05,,,,,,,,,,,,
13303,,9.78e-06,,,,,,,,,,,,
13304,,0.0,,,,,,,,,,,,
13305,,0.0,,,,,,,,,,,,
13306,,5.58e-07,,,,,,,,,,,,
13307,,0.0,,,,,,,,,,,,
13308,,6.21e-11,,,,,,,,,,,,
13309,,4.49e-24,,,,,,,,,,,,
13310,,0.0,,,,,,,,,,,,
13311,,0.0,,,,,,,,,,,,
13312,,0.0,,,,,,,,,,,,
13313,,-7.079999999999999e-23,,,,,,,,,,,,
13314,,3.83e-13,,,,,,,,,,,,
13315,,0.0,,,,,,,,,,,,
13316,,2.46e-12,,,,,,,,,,,,
13317,,2.38e-09,,,,,,,,,,,,
13318,,0.0,,,,,,,,,,,,
13319,,1.28e-07,,,,,,,,,,,,
13320,,0.0,,,,,,,,,,,,
13321,,0.0,,,,,,,,,,,,
13322,,1.19e-11,,,,,,,,,,,,
13323,,4.93e-09,,,,,,,,,,,,
13324,,0.0,,,,,,,,,,,,
13325,,0.0,,,,,,,,,,,,
13326,,0.000170855,,,,,,,,,,,,
13327,,4.06e-06,,,,,,,,,,,,
13328,,2.62e-08,,,,,,,,,,,,
13329,,0.0,,,,,,,,,,,,
13330,,3.72e-09,,,,,,,,,,,,
13331,,-5.629999999999999e-23,,,,,,,,,,,,
13332,,0.0,,,,,,,,,,,,
13333,,2.98e-07,,,,,,,,,,,,
13334,,0.0,,,,,,,,,,,,
13335,,7.05e-10,,,,,,,,,,,,
13336,,0.0,,,,,,,,,,,,
13337,,0.0,,,,,,,,,,,,
13338,,1.91e-05,,,,,,,,,,,,
13339,,0.0,,,,,,,,,,,,
13340,,3.23e-09,,,,,,,,,,,,
13341,,4.5e-23,,,,,,,,,,,,
13342,,0.000114582,,,,,,,,,,,,
13343,,0.000123838,,,,,,,,,,,,
13344,,2.51e-10,,,,,,,,,,,,
13345,,-6.359999999999999e-23,,,,,,,,,,,,
13346,,0.0,,,,,,,,,,,,
13347,,0.0,,,,,,,,,,,,
13348,,1.8e-05,,,,,,,,,,,,
13349,,1.33e-07,,,,,,,,,,,,
13350,,0.0,,,,,,,,,,,,
13351,,-1.4e-22,,,,,,,,,,,,
13352,,0.0,,,,,,,,,,,,
13353,,4.43e-06,,,,,,,,,,,,
13354,,6.36e-11,,,,,,,,,,,,
13355,,0.0,,,,,,,,,,,,
13356,,0.0,,,,,,,,,,,,
13357,,9.09e-05,,,,,,,,,,,,
13358,,0.000157521,,,,,,,,,,,,
13359,,5.7e-06,,,,,,,,,,,,
13360,,0.000605934,,,,,,,,,,,,
13361,,3.22e-06,,,,,,,,,,,,
13362,,4.96e-07,,,,,,,,,,,,
13363,,2.08e-06,,,,,,,,,,,,
13364,,1.06e-05,,,,,,,,,,,,
13365,,7.96e-06,,,,,,,,,,,,
13366,,0.0,,,,,,,,,,,,
13367,,1.27e-06,,,,,,,,,,,,
13368,,4.43e-08,,,,,,,,,,,,
13369,,2.08e-06,,,,,,,,,,,,
13370,,5.12e-05,,,,,,,,,,,,
13371,,1.68e-05,,,,,,,,,,,,
13372,,9.86e-10,,,,,,,,,,,,
13373,,6.17e-05,,,,,,,,,,,,
13374,,5.23e-06,,,,,,,,,,,,
13375,,3.06e-06,,,,,,,,,,,,
13376,,7.6e-06,,,,,,,,,,,,
13377,,2.62e-12,,,,,,,,,,,,
13378,,6.4e-05,,,,,,,,,,,,
13379,,9.22e-05,,,,,,,,,,,,
13380,,0.0,,,,,,,,,,,,
13381,,3.58e-06,,,,,,,,,,,,
13382,,6.32e-05,,,,,,,,,,,,
13383,,0.000197744,,,,,,,,,,,,
13384,,0.0,,,,,,,,,,,,
13385,,7.86e-05,,,,,,,,,,,,
13386,,1.39e-05,,,,,,,,,,,,
13387,,7.94e-07,,,,,,,,,,,,
13388,,1.67e-08,,,,,,,,,,,,
13389,,0.000214749,,,,,,,,,,,,
13390,,2.09e-05,,,,,,,,,,,,
13391,,0.0,,,,,,,,,,,,
13392,,4.56e-05,,,,,,,,,,,,
13393,,3.9e-05,,,,,,,,,,,,
13394,,2.86e-06,,,,,,,,,,,,
13395,,0.0,,,,,,,,,,,,
13396,,0.000216863,,,,,,,,,,,,
13397,,4.22e-07,,,,,,,,,,,,
13398,,3.25e-05,,,,,,,,,,,,
13399,,6.34e-06,,,,,,,,,,,,
13400,,0.000150277,,,,,,,,,,,,
13401,,9.08e-07,,,,,,,,,,,,
13402,,0.000129081,,,,,,,,,,,,
13403,,0.000427432,,,,,,,,,,,,
13404,,2.52e-06,,,,,,,,,,,,
13405,,0.0,,,,,,,,,,,,
13406,,6.26e-05,,,,,,,,,,,,
13407,,0.000522355,,,,,,,,,,,,
13408,,2.36e-06,,,,,,,,,,,,
13409,,3.24e-08,,,,,,,,,,,,
13410,,0.000975726,,,,,,,,,,,,
13411,,5.56e-05,,,,,,,,,,,,
13412,,8.41e-05,,,,,,,,,,,,
13413,,0.0,,,,,,,,,,,,
13414,,2.47e-05,,,,,,,,,,,,
13415,,3.73e-10,,,,,,,,,,,,
13416,,5.53e-06,,,,,,,,,,,,
13417,,1.9e-05,,,,,,,,,,,,
13418,,1.01e-06,,,,,,,,,,,,
13419,,3.2e-07,,,,,,,,,,,,
13420,,1.07e-05,,,,,,,,,,,,
13421,,1.18e-06,,,,,,,,,,,,
13422,,1.76e-05,,,,,,,,,,,,
13423,,0.000261833,,,,,,,,,,,,
13424,,5.5e-07,,,,,,,,,,,,
13425,,1.09e-05,,,,,,,,,,,,
13426,,1.66e-07,,,,,,,,,,,,
13427,,5.37e-05,,,,,,,,,,,,
13428,,0.000596874,,,,,,,,,,,,
13429,,1.45e-12,,,,,,,,,,,,
13430,,4.19e-05,,,,,,,,,,,,
13431,,1.26e-06,,,,,,,,,,,,
13432,,5.29e-05,,,,,,,,,,,,
13433,,2.83e-09,,,,,,,,,,,,
13434,,9.67e-05,,,,,,,,,,,,
13435,,3.77e-05,,,,,,,,,,,,
13436,,0.0,,,,,,,,,,,,
13437,,2.19e-05,,,,,,,,,,,,
13438,,7.82e-06,,,,,,,,,,,,
13439,,4.37e-05,,,,,,,,,,,,
13440,,8.06e-05,,,,,,,,,,,,
13441,,1.08e-05,,,,,,,,,,,,
13442,,5.94e-07,,,,,,,,,,,,
13443,,4.85e-06,,,,,,,,,,,,
13444,,0.0,,,,,,,,,,,,
13445,,0.000926925,,,,,,,,,,,,
13446,,6.71e-06,,,,,,,,,,,,
13447,,3.48e-10,,,,,,,,,,,,
13448,,0.0,,,,,,,,,,,,
13449,,8.7e-06,,,,,,,,,,,,
13450,,2.57e-06,,,,,,,,,,,,
13451,,4.59e-08,,,,,,,,,,,,
13452,,2.79e-06,,,,,,,,,,,,
13453,,0.0,,,,,,,,,,,,
13454,,4.55e-07,,,,,,,,,,,,
13455,,2.63e-08,,,,,,,,,,,,
13456,,2.13e-05,,,,,,,,,,,,
13457,,1.79e-07,,,,,,,,,,,,
13458,,2.89e-05,,,,,,,,,,,,
13459,,0.000255484,,,,,,,,,,,,
13460,,2.57e-07,,,,,,,,,,,,
13461,,1.13e-05,,,,,,,,,,,,
13462,,3.19e-06,,,,,,,,,,,,
13463,,2.18e-07,,,,,,,,,,,,
13464,,2.54e-07,,,,,,,,,,,,
13465,,3.35e-05,,,,,,,,,,,,
13466,,0.0,,,,,,,,,,,,
13467,,6.03e-07,,,,,,,,,,,,
13468,,0.000294151,,,,,,,,,,,,
13469,,0.0,,,,,,,,,,,,
13470,,6.64e-05,,,,,,,,,,,,
13471,,1.33e-07,,,,,,,,,,,,
13472,,9.37e-06,,,,,,,,,,,,
13473,,1.19e-05,,,,,,,,,,,,
13474,,5.6e-06,,,,,,,,,,,,
13475,,0.0,,,,,,,,,,,,
13476,,0.0,,,,,,,,,,,,
13477,,8.66e-07,,,,,,,,,,,,
13478,,4.49e-05,,,,,,,,,,,,
13479,,0.000169181,,,,,,,,,,,,
13480,,0.0,,,,,,,,,,,,
13481,,2.17e-06,,,,,,,,,,,,
13482,,5.53e-11,,,,,,,,,,,,
13483,,0.000126457,,,,,,,,,,,,
13484,,1.56e-06,,,,,,,,,,,,
13485,,2.85e-06,,,,,,,,,,,,
13486,,9.04e-07,,,,,,,,,,,,
13487,,8.5e-10,,,,,,,,,,,,
13488,,1.42e-12,,,,,,,,,,,,
13489,,1.05e-06,,,,,,,,,,,,
13490,,3.76e-07,,,,,,,,,,,,
13491,,4e-08,,,,,,,,,,,,
13492,,7.79e-05,,,,,,,,,,,,
13493,,2.92e-05,,,,,,,,,,,,
13494,,4.13e-05,,,,,,,,,,,,
13495,,-2.8e-22,,,,,,,,,,,,
13496,,2.79e-06,,,,,,,,,,,,
13497,,1.72e-22,,,,,,,,,,,,
13498,,0.0,,,,,,,,,,,,
13499,,5.84e-05,,,,,,,,,,,,
13500,,5.55e-05,,,,,,,,,,,,
13501,,1.95e-05,,,,,,,,,,,,
13502,,0.000356138,,,,,,,,,,,,
13503,,0.000841378,,,,,,,,,,,,
13504,,5.42e-06,,,,,,,,,,,,
13505,,1.81e-06,,,,,,,,,,,,
13506,,4.22e-06,,,,,,,,,,,,
13507,,4.56e-09,,,,,,,,,,,,
13508,,6.83e-05,,,,,,,,,,,,
13509,,4.25e-06,,,,,,,,,,,,
13510,,1.34e-05,,,,,,,,,,,,
13511,,2.86e-05,,,,,,,,,,,,
13512,,3.5e-05,,,,,,,,,,,,
13513,,0.000118876,,,,,,,,,,,,
13514,,6.12e-05,,,,,,,,,,,,
13515,,5.08e-06,,,,,,,,,,,,
13516,,0.00041375,,,,,,,,,,,,
13517,,2.2e-06,,,,,,,,,,,,
13518,,1.38e-05,,,,,,,,,,,,
13519,,6.24e-05,,,,,,,,,,,,
13520,,1.27e-06,,,,,,,,,,,,
13521,,9.92e-05,,,,,,,,,,,,
13522,,1.2e-10,,,,,,,,,,,,
13523,,2.79e-05,,,,,,,,,,,,
13524,,1.37e-05,,,,,,,,,,,,
13525,,1.06e-05,,,,,,,,,,,,
13526,,1.19e-07,,,,,,,,,,,,
13527,,5.49e-08,,,,,,,,,,,,
13528,,2.24e-05,,,,,,,,,,,,
13529,,3.98e-23,,,,,,,,,,,,
13530,,0.000110251,,,,,,,,,,,,
13531,,2.93e-07,,,,,,,,,,,,
13532,,-4.9899999999999996e-23,,,,,,,,,,,,
13533,,3.8e-22,,,,,,,,,,,,
13534,,-8.2e-24,,,,,,,,,,,,
13535,,6.41e-06,,,,,,,,,,,,
13536,,0.00034705,,,,,,,,,,,,
13537,,4.14e-08,,,,,,,,,,,,
13538,,3.22e-05,,,,,,,,,,,,
13539,,0.000434512,,,,,,,,,,,,
13540,,1.32e-22,,,,,,,,,,,,
13541,,0.000110599,,,,,,,,,,,,
13542,,5.89e-05,,,,,,,,,,,,
13543,,1.08e-05,,,,,,,,,,,,
13544,,6e-08,,,,,,,,,,,,
13545,,0.000120705,,,,,,,,,,,,
13546,,6.6e-05,,,,,,,,,,,,
13547,,7.46e-05,,,,,,,,,,,,
13548,,8.28e-05,,,,,,,,,,,,
13549,,0.000432792,,,,,,,,,,,,
13550,,9.52e-11,,,,,,,,,,,,
13551,,1.62e-05,,,,,,,,,,,,
13552,,0.000525791,,,,,,,,,,,,
13553,,6.11e-06,,,,,,,,,,,,
13554,,1.48e-06,,,,,,,,,,,,
13555,,2.55e-06,,,,,,,,,,,,
13556,,0.00038013,,,,,,,,,,,,
13557,,0.000430029,,,,,,,,,,,,
13558,,1.7e-07,,,,,,,,,,,,
13559,,0.000200942,,,,,,,,,,,,
13560,,5.56e-05,,,,,,,,,,,,
13561,,6.23e-05,,,,,,,,,,,,
13562,,0.000133594,,,,,,,,,,,,
13563,,1.68e-06,,,,,,,,,,,,
13564,,3.27e-08,,,,,,,,,,,,
13565,,8.54e-06,,,,,,,,,,,,
13566,,4.98e-09,,,,,,,,,,,,
13567,,8.9e-09,,,,,,,,,,,,
13568,,1.05e-05,,,,,,,,,,,,
13569,,1.89e-06,,,,,,,,,,,,
13570,,1.21e-07,,,,,,,,,,,,
13571,,3.75e-07,,,,,,,,,,,,
13572,,-1.3800000000000001e-22,,,,,,,,,,,,
13573,,0.000281632,,,,,,,,,,,,
13574,,3.93e-07,,,,,,,,,,,,
13575,,9.82e-12,,,,,,,,,,,,
13576,,1.79e-06,,,,,,,,,,,,
13577,,3.78e-07,,,,,,,,,,,,
13578,,4.82e-07,,,,,,,,,,,,
13579,,1.2e-15,,,,,,,,,,,,
13580,,9.73e-06,,,,,,,,,,,,
13581,,0.000112293,,,,,,,,,,,,
13582,,6.08e-07,,,,,,,,,,,,
13583,,6.05e-05,,,,,,,,,,,,
13584,,5.04e-14,,,,,,,,,,,,
13585,,1.95e-22,,,,,,,,,,,,
13586,,2.34e-05,,,,,,,,,,,,
13587,,4.24e-09,,,,,,,,,,,,
13588,,2.96e-05,,,,,,,,,,,,
13589,,0.000135478,,,,,,,,,,,,
13590,,4.18e-05,,,,,,,,,,,,
13591,,2.69e-22,,,,,,,,,,,,
13592,,7.69e-19,,,,,,,,,,,,
13593,,2.4e-06,,,,,,,,,,,,
13594,,0.000219941,,,,,,,,,,,,
13595,,1.9e-08,,,,,,,,,,,,
13596,,4.02e-05,,,,,,,,,,,,
13597,,5.61e-05,,,,,,,,,,,,
13598,,0.0,,,,,,,,,,,,
13599,,1.1e-06,,,,,,,,,,,,
13600,,7.2e-09,,,,,,,,,,,,
13601,,1.26e-06,,,,,,,,,,,,
13602,,3.43e-05,,,,,,,,,,,,
13603,,5.78e-06,,,,,,,,,,,,
13604,,0.000208952,,,,,,,,,,,,
13605,,2.14e-06,,,,,,,,,,,,
13606,,1.15e-05,,,,,,,,,,,,
13607,,0.00070988,,,,,,,,,,,,
13608,,4.1e-05,,,,,,,,,,,,
13609,,0.000195421,,,,,,,,,,,,
13610,,0.0007909,,,,,,,,,,,,
13611,,1.57e-11,,,,,,,,,,,,
13612,,-7.339999999999999e-23,,,,,,,,,,,,
13613,,3.07e-05,,,,,,,,,,,,
13614,,2.52e-05,,,,,,,,,,,,
13615,,4.6199999999999997e-23,,,,,,,,,,,,
13616,,2.67e-22,,,,,,,,,,,,
13617,,-2.98e-22,,,,,,,,,,,,
13618,,3.09e-23,,,,,,,,,,,,
13619,,7.42e-10,,,,,,,,,,,,
13620,,2.9e-05,,,,,,,,,,,,
13621,,0.0,,,,,,,,,,,,
13622,,2.84e-08,,,,,,,,,,,,
13623,,3.36e-13,,,,,,,,,,,,
13624,,3.7e-05,,,,,,,,,,,,
13625,,-2.54e-22,,,,,,,,,,,,
13626,,0.0,,,,,,,,,,,,
13627,,3.66e-07,,,,,,,,,,,,
13628,,0.0,,,,,,,,,,,,
13629,,0.0,,,,,,,,,,,,
13630,,0.000364606,,,,,,,,,,,,
13631,,0.0,,,,,,,,,,,,
13632,,0.000743691,,,,,,,,,,,,
13633,,5.12e-09,,,,,,,,,,,,
13634,,5.29e-08,,,,,,,,,,,,
13635,,4.95e-07,,,,,,,,,,,,
13636,,0.0,,,,,,,,,,,,
13637,,1.57e-05,,,,,,,,,,,,
13638,,0.000179439,,,,,,,,,,,,
13639,,0.0,,,,,,,,,,,,
13640,,2.66e-05,,,,,,,,,,,,
13641,,-1.5799999999999998e-23,,,,,,,,,,,,
13642,,2.41e-07,,,,,,,,,,,,
13643,,0.0,,,,,,,,,,,,
13644,,0.0,,,,,,,,,,,,
13645,,2.96e-06,,,,,,,,,,,,
13646,,0.0,,,,,,,,,,,,
13647,,0.0,,,,,,,,,,,,
13648,,2.12e-08,,,,,,,,,,,,
13649,,0.000889096,,,,,,,,,,,,
13650,,1.2e-05,,,,,,,,,,,,
13651,,8.99e-07,,,,,,,,,,,,
13652,,0.0,,,,,,,,,,,,
13653,,6.39e-09,,,,,,,,,,,,
13654,,2.93e-07,,,,,,,,,,,,
13655,,0.00035417,,,,,,,,,,,,
13656,,0.0,,,,,,,,,,,,
13657,,0.0,,,,,,,,,,,,
13658,,0.000231276,,,,,,,,,,,,
13659,,9.35e-08,,,,,,,,,,,,
13660,,0.0,,,,,,,,,,,,
13661,,3.6e-05,,,,,,,,,,,,
13662,,1.6e-23,,,,,,,,,,,,
13663,,-1.59e-22,,,,,,,,,,,,
13664,,0.0,,,,,,,,,,,,
13665,,-2.4199999999999998e-23,,,,,,,,,,,,
13666,,0.000492154,,,,,,,,,,,,
13667,,1.65e-06,,,,,,,,,,,,
13668,,2.1e-22,,,,,,,,,,,,
13669,,0.0,,,,,,,,,,,,
13670,,1.5e-22,,,,,,,,,,,,
13671,,0.000560177,,,,,,,,,,,,
13672,,2.1e-22,,,,,,,,,,,,
13673,,-1.4699999999999999e-24,,,,,,,,,,,,
13674,,1.01e-07,,,,,,,,,,,,
13675,,3.49e-06,,,,,,,,,,,,
13676,,1.51e-08,,,,,,,,,,,,
13677,,-7.26e-24,,,,,,,,,,,,
13678,,0.0,,,,,,,,,,,,
13679,,0.000130346,,,,,,,,,,,,
13680,,0.0,,,,,,,,,,,,
13681,,6.41e-06,,,,,,,,,,,,
13682,,1.53e-12,,,,,,,,,,,,
13683,,6.81e-06,,,,,,,,,,,,
13684,,0.0,,,,,,,,,,,,
13685,,1.41e-05,,,,,,,,,,,,
13686,,0.0,,,,,,,,,,,,
13687,,0.000624329,,,,,,,,,,,,
13688,,0.0,,,,,,,,,,,,
13689,,1.88e-06,,,,,,,,,,,,
13690,,1.67e-05,,,,,,,,,,,,
13691,,9.06e-07,,,,,,,,,,,,
13692,,4.09e-05,,,,,,,,,,,,
13693,,0.0,,,,,,,,,,,,
13694,,-1.87e-22,,,,,,,,,,,,
13695,,1.68e-10,,,,,,,,,,,,
13696,,3.71e-08,,,,,,,,,,,,
13697,,0.000556516,,,,,,,,,,,,
13698,,7.27e-11,,,,,,,,,,,,
13699,,1.34e-05,,,,,,,,,,,,
13700,,0.000411603,,,,,,,,,,,,
13701,,7.07e-05,,,,,,,,,,,,
13702,,3.65e-05,,,,,,,,,,,,
13703,,0.0,,,,,,,,,,,,
13704,,0.0,,,,,,,,,,,,
13705,,3.07e-09,,,,,,,,,,,,
13706,,0.000108927,,,,,,,,,,,,
13707,,0.0,,,,,,,,,,,,
13708,,0.0,,,,,,,,,,,,
13709,,3.33e-06,,,,,,,,,,,,
13710,,0.000672448,,,,,,,,,,,,
13711,,1.52e-22,,,,,,,,,,,,
13712,,3.93e-07,,,,,,,,,,,,
13713,,4.56e-05,,,,,,,,,,,,
13714,,3.31e-07,,,,,,,,,,,,
13715,,0.0,,,,,,,,,,,,
13716,,0.0,,,,,,,,,,,,
13717,,4.34e-07,,,,,,,,,,,,
13718,,0.0,,,,,,,,,,,,
13719,,1.12e-10,,,,,,,,,,,,
13720,,0.0,,,,,,,,,,,,
13721,,7.14e-08,,,,,,,,,,,,
13722,,1.74e-05,,,,,,,,,,,,
13723,,8.22e-05,,,,,,,,,,,,
13724,,0.000223077,,,,,,,,,,,,
13725,,9.97e-06,,,,,,,,,,,,
13726,,0.000109202,,,,,,,,,,,,
13727,,6.45e-05,,,,,,,,,,,,
13728,,0.00016405,,,,,,,,,,,,
13729,,3.64e-05,,,,,,,,,,,,
13730,,1.35e-07,,,,,,,,,,,,
13731,,0.0,,,,,,,,,,,,
13732,,1.63e-05,,,,,,,,,,,,
13733,,0.000282247,,,,,,,,,,,,
13734,,0.0,,,,,,,,,,,,
13735,,4.5799999999999995e-23,,,,,,,,,,,,
13736,,0.0,,,,,,,,,,,,
13737,,0.0,,,,,,,,,,,,
13738,,3.81e-06,,,,,,,,,,,,
13739,,1.58e-05,,,,,,,,,,,,
13740,,0.000120143,,,,,,,,,,,,
13741,,0.0,,,,,,,,,,,,
13742,,0.0,,,,,,,,,,,,
13743,,0.0,,,,,,,,,,,,
13744,,5.57e-13,,,,,,,,,,,,
13745,,0.0,,,,,,,,,,,,
13746,,0.0,,,,,,,,,,,,
13747,,0.0,,,,,,,,,,,,
13748,,0.0,,,,,,,,,,,,
13749,,-3.4e-22,,,,,,,,,,,,
13750,,1.87e-08,,,,,,,,,,,,
13751,,0.0,,,,,,,,,,,,
13752,,0.000646157,,,,,,,,,,,,
13753,,1.96e-12,,,,,,,,,,,,
13754,,0.0,,,,,,,,,,,,
13755,,1.3e-05,,,,,,,,,,,,
13756,,0.0,,,,,,,,,,,,
13757,,2.28e-05,,,,,,,,,,,,
13758,,0.000396865,,,,,,,,,,,,
13759,,0.000341228,,,,,,,,,,,,
13760,,0.000105313,,,,,,,,,,,,
13761,,1.53e-08,,,,,,,,,,,,
13762,,0.000230859,,,,,,,,,,,,
13763,,3.91e-10,,,,,,,,,,,,
13764,,-1.22e-22,,,,,,,,,,,,
13765,,9.65e-14,,,,,,,,,,,,
13766,,0.0,,,,,,,,,,,,
13767,,0.0,,,,,,,,,,,,
13768,,0.0,,,,,,,,,,,,
13769,,0.0,,,,,,,,,,,,
13770,,8.92e-07,,,,,,,,,,,,
13771,,0.000163609,,,,,,,,,,,,
13772,,0.000195784,,,,,,,,,,,,
13773,,0.000404981,,,,,,,,,,,,
13774,,3.49e-08,,,,,,,,,,,,
13775,,4.16e-07,,,,,,,,,,,,
13776,,6.03e-09,,,,,,,,,,,,
13777,,4.9399999999999994e-23,,,,,,,,,,,,
13778,,1.42e-06,,,,,,,,,,,,
13779,,2.77e-08,,,,,,,,,,,,
13780,,4.17e-09,,,,,,,,,,,,
13781,,0.0,,,,,,,,,,,,
13782,,2.27e-05,,,,,,,,,,,,
13783,,1.75e-08,,,,,,,,,,,,
13784,,4.68e-10,,,,,,,,,,,,
