,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
1429,1430,9511015,9604142,1215,9603092,9512073,10050,1215,9803235,9602098,9705192,9408035,9704080,9309152
1430,1431,9511006,9301124,9903196,9310029,9309041,3081,9903196,9312187,9602070,9612030,9401070,9705132,9302091
1431,1432,9510225,9309044,9503092,9410010,9409098,9711106,9503092,7248,207038,9211054,9601052,206107,9404092
1432,1433,9510224,5259,204004,9604056,9511037,9709118,204004,6066,5054,9411004,9410008,9507143,12251
1433,1434,9510221,9906082,203187,9702009,9709227,9612131,203187,9805135,9706176,9705229,5053,9601020,9305020
1434,1435,9510219,9601022,9708149,9404008,9412064,9605145,9708149,9612060,9303091,9208010,7138,9310022,9206078
1435,1436,9510216,9907048,9712130,9503209,9610223,9712085,9712130,9703031,9905179,9903044,9605136,9306035,9912259
1436,1437,9510210,9704043,9802092,9503175,7149,9804182,9802092,9603161,9606061,9202026,9711002,9603142,9706176
1437,1438,9510209,9710174,9412157,9412115,11208,9906198,9412157,11243,9803113,9610183,9606188,9306080,6207
1438,1439,9510208,9407130,10060,9410140,9508135,2246,10060,9712147,9911001,9511151,9705163,6178,9405133
1439,1440,9510205,9603135,205200,9704016,9802118,9904045,205200,207017,9511070,10168,9405002,9602074,9607140
1440,1441,9510199,9512110,9710192,8003,9605074,1070,9710192,203041,4180,9206075,201250,208072,6009
1441,1442,9510197,9211066,205187,205175,9611051,207273,205187,204218,9503092,9205105,210020,9511065,9601104
1442,1443,9510195,9509007,9804172,9403143,9708004,9708046,9804172,7125,9512120,9601092,9309085,9612025,9310197
1443,1444,9510193,9305131,9707170,9805052,9605158,202126,9707170,209206,9212153,9502130,9503045,203026,9412162
1444,1445,9510185,9611203,9802068,9212086,9602105,205180,9802068,205280,9509101,9504118,9309105,9609131,9610018
1445,1446,9510182,9512059,9910238,9805095,9404094,9904019,9910238,10082,9208068,9307120,9403042,9906130,9512081
1446,1447,9510169,9404006,9711003,9707029,6144,9709152,9711003,8126,9408113,9601090,1042,9204054,205037
1447,1448,9510156,9304108,9906182,9410063,5269,208104,9906182,10138,9310146,9205111,5024,2014,9902184
1448,1449,9510151,10059,9907129,12134,9802115,9510209,9907129,11072,9609219,9512020,4084,9802116,6181
1449,1450,9510147,9801106,206107,9308119,9407113,6062,206107,3160,9501020,9511129,210112,212014,9408035
1450,1451,9510142,9704016,9803142,9605188,9402016,9802091,9803142,203005,9505049,9310106,9404113,9903217,9503139
1451,1452,9510138,7211,9301120,9707009,9410216,9804027,9301120,9509007,202032,9410103,9610056,8201,9412093
1452,1453,9510135,9505052,9707247,9209075,9712130,9708055,9707247,9803227,202043,9911030,9906130,204112,9505016
1453,1454,9510130,9203013,3255,9505160,9409064,1143,3255,9706150,208155,9305012,1163,209148,9912279
1454,1455,9510123,9405002,206175,9503133,9408119,9510169,206175,5021,3202,9707121,3110,9803229,9707170
1455,1456,9510106,9601161,9912271,9306069,9506186,9611213,9912271,1164,9907066,9511070,9603037,9606133,9705188
1456,1457,9510101,9206069,9706163,9609032,9412237,6208,9706163,6163,202038,9212149,9509071,9804172,9206016
1457,1458,9510092,8168,9505070,9404098,9311080,9912114,9505070,9605220,11263,9601028,9707124,9508064,9504131
1458,1459,9510087,9710207,205184,9210105,9610157,8190,205184,207199,9706072,9211052,9910039,5254,9705078
1459,1460,9510083,202187,9608179,9309026,4060,4163,9608179,9506080,9603037,9606013,9611134,9502006,9705030
1460,1461,9510066,9906241,5031,9708134,4152,205147,5031,9705219,9902037,207179,6170,9711162,9710153
1461,1462,9510060,9702201,205180,9307147,2251,208131,205180,9902173,9603010,9305052,9503020,206175,9909023
1462,1463,9510057,9512223,9712145,12057,9603177,212107,9712145,3203,9612124,9702104,9710127,9710124,9711052
1463,1464,9510046,9511087,204091,9706207,9702089,9512042,204091,9805069,9305133,9907001,9708109,9705075,9512143
1464,1465,9510045,9803227,207235,7148,9903130,9612128,207235,205184,3208,9310032,9906139,9712254,9511077
1465,1466,9510019,9703150,9703014,9605048,9703023,8201,9703014,9603204,9712028,9605004,9912018,9211093,9803058
1466,1467,9510017,9512042,2034,9307123,9312206,11141,2034,9904202,5259,9303160,9607176,9706023,9704072
1467,1468,9510008,9802150,206006,203190,210307,9607208,206006,9911063,9310157,9306118,9708093,3075,9405151
1468,1469,9510001,9509020,8241,9711057,9704056,9902204,8241,9508064,9409139,9510221,205251,9909189,9511119
1469,1470,9509173,9707119,9409113,202077,9801115,9031,9409113,9310052,9407130,202032,9803030,9404108,9606017
1470,1471,9509166,9803027,9709211,9511130,9309065,208221,9709211,9602107,1222,9304035,9511173,9612251,9409062
1471,1472,9509161,210215,9612208,9603139,9402005,9903095,9612208,9504124,11110,9906069,9805018,9804182,9409069
1472,1473,9509151,9510197,2247,9604165,204148,9605157,2247,9304011,9601039,9504117,9902126,9701112,9705023
1473,1474,9509140,9707067,207105,9510147,9405110,206029,207105,9409030,9406027,9408025,9902205,206245,9309095
1474,1475,9509136,9210045,9142,1185,2074,6108,9142,9403157,9305016,9207074,9247,9504142,9602068
1475,1476,9509133,9411227,206228,9209116,9410084,9508039,206228,9405163,3153,9307184,209088,9506156,9606148
1476,1477,9509122,9601036,9612146,9606109,9412128,9906142,9612146,9303131,207051,9509106,9701186,9709066,9803076
1477,1478,9509111,9410071,9904096,9602001,9905167,9307111,9904096,9403193,9701169,9608042,9409142,9606195,9306147
1478,1479,9509109,9706060,9706068,9902024,9910085,9901004,9706068,9310159,9612049,9202001,4069,9805102,206185
1479,1480,9509106,9801024,9608107,9910037,5212,9505074,9608107,9312094,9310070,9905084,9705023,207037,9912015
1480,1481,9509105,9711065,9410114,9607114,2154,9501068,9410114,9412119,9712147,9212040,207049,9709211,9805154
1481,1482,9509101,207273,9712193,2060,9711061,9510210,9712193,9801099,9711127,9306129,10272,9712191,9604089
1482,1483,9509077,9205110,9409139,9408039,9406198,9608003,9409139,9605001,9512007,9303115,12093,202116,9310153
1483,1484,9509071,9308042,204144,9512036,9411195,9607011,204144,9704025,9604142,9303068,9511128,9403019,9607083
1484,1485,9509070,8003,9612065,9606174,204082,3221,9612065,9403037,9911030,9206080,9904064,9909190,9311021
1485,1486,9509062,5090,9407130,9802162,9209107,9702075,9407130,9605022,9902109,9710002,9804184,9710114,9606136
1486,1487,9509050,9801183,204071,9509077,12083,9803136,204071,9401093,9901069,9505176,4203,9706143,9208065
1487,1488,9509047,9311130,9711157,9305066,9408082,4041,9711157,9710183,9803159,9207068,9612146,9602062,9411099
1488,1489,9509035,3147,205191,9802066,9604142,1019,205191,9507085,9712090,9305068,9601056,9907072,9604052
1489,1490,9509022,9604164,201046,9709216,10059,9611174,201046,207247,9410209,9408032,208114,9610038,9611222
1490,1491,9509020,9603010,201258,9611003,9601161,9607243,201258,9604113,9409165,9505157,9612173,6146,9401070
1491,1492,9509018,9706150,9701175,9305067,9310019,208132,9701175,9303029,6207,9211112,3087,9712106,9802168
1492,1493,9509007,9904193,9506059,9612053,9306078,9803164,9506059,9608190,9902177,9505128,9612051,9412153,9312206
1493,1494,9509003,205158,9702202,9712036,9712161,9711162,9702202,9301097,9212104,9203070,9701173,9710247,9802092
1494,1495,9508176,204071,4032,9410016,9409110,9801121,4032,4012,2167,9510057,3089,9509062,203003
1495,1496,9508159,9302103,9704072,9403168,9701060,9405008,9704072,9412069,9406155,9308054,9411009,9705190,9308100
1496,1497,9508155,9611190,9801017,9306010,9312045,6227,9801017,9610153,9302022,9205091,9612120,9912072,9202063
1497,1498,9508151,208003,9607095,9310040,9801042,9605176,9607095,9710048,9608050,9311050,9610077,9905200,9608020
1498,1499,9508139,205175,1222,9606025,10107,9603042,1222,9610101,9607007,9404155,9509122,9504041,9202060
1499,1500,9508135,9703219,4163,9512065,9708081,9611214,4163,9502074,9906089,9207003,9906082,204147,3059
1500,1501,9508129,10223,6108,9401153,9211070,9612030,6108,9601155,9410071,9611237,9701037,9404173,9601052
1501,1502,9508101,9506122,8201,212107,9803187,9805102,8201,9306013,9510195,9905136,12185,9603143,203042
1502,1503,9508099,9412050,9710124,9210121,9707129,9509133,9710124,9602098,9503022,9906121,9408113,9209041,9609202
1503,1504,9508093,9905142,9605080,3056,9712109,9611047,9605080,9303057,9305067,9205093,9805218,9712088,9610220
1504,1505,9508091,9507171,206164,9612068,9504026,9803038,206164,9409180,9608180,9707057,208155,11141,9706089
1505,1506,9508087,9607110,9704112,9603012,9409169,2213,9704112,9401105,9803223,9607115,9704213,9907067,9707169
1506,1507,9508075,3190,207007,210097,9501101,202043,207007,9601053,201121,9508016,9904084,9912060,9607218
1507,1508,9508071,9601059,6181,9612128,9602176,9712171,6181,9604040,206147,9206015,4059,9405080,9207102
1508,1509,9508068,9701037,7125,8201,9610128,3239,7125,9402057,8126,9210013,9802119,9305042,9704056
1509,1510,9508064,9403143,9903095,11141,9802071,9706082,9903095,9501018,9705241,9205042,9711016,9709065,9408006
1510,1511,9508058,9604026,2045,9607208,9412166,209134,2045,6106,204223,9201032,9510216,9605001,9310113
1511,1512,9508044,9505175,9511087,9902204,9412187,9803072,9511087,9803203,209058,9202013,8033,9303172,9902177
1512,1513,9508041,9303108,12080,9031,9705156,206228,12080,9502122,9612241,9207024,9911022,9509071,9503224
1513,1514,9508039,9212104,9607114,208221,9607203,9706079,9607114,9310134,9702089,9702178,9311157,9510185,9601163
1514,1515,9508036,9707202,9705034,9903095,9609139,9708089,9705034,3153,9912128,9409078,9712111,9211059,9712145
1515,1516,9508021,9310019,4049,9605157,9804197,9712056,4049,9506087,9611003,9204001,9707150,9510219,9804142
1516,1517,9508017,9309110,9711044,206029,209150,9706175,9711044,9707035,9503055,9401032,10117,9710183,3175
1517,1518,9508016,9701111,207217,204259,9503114,9906194,207217,9412018,9606054,9512097,9171,207247,9303158
1518,1519,9508005,9601176,9803087,9906119,9401148,9606169,9803087,9309115,9506116,9210077,9805044,9304128,9612030
1519,1520,9507173,9603101,9708004,9908115,9612219,9801207,9708004,9222,9607115,9211024,9512139,10226,9407179
1520,1521,9507171,5249,9407048,206237,9412061,210110,9407048,9609207,9509071,9212015,9611092,9612222,9501145
1521,1522,9507159,9308062,9710048,9236,9911001,9712050,9710048,9307092,9508099,9604143,9610242,9707234,9208041
1522,1523,9507158,9603030,6062,9911186,2022,9709139,6062,9211084,9601056,9203076,9501056,9031,9801115
1523,1524,9507152,9801090,9707171,9702049,9308060,9703100,9707171,9803011,9201057,202144,209025,205246,9501005
1524,1525,9507143,9502113,9709047,9603204,8036,9906151,9709047,9910218,9511077,9407125,9612018,9901011,9605200
1525,1526,9507121,9904017,9707051,9508064,9704148,9906129,9707051,9603117,9901099,9310171,9710129,9705180,12093
1526,1527,9507115,9709154,9702089,9504124,9609131,9711067,9702089,9702002,9706060,9407124,9604089,9709067,9906217
1527,1528,9507090,9507006,12251,9310159,204223,12072,12251,9302091,9612131,9510019,9709152,4083,9709002
1528,1529,9507085,9805052,9711081,207247,2014,9708116,9711081,9405133,9910145,202089,6208,9508087,9410152
1529,1530,9507076,9510142,9602115,9710048,210066,2046,9602115,6096,9305052,9401140,9610195,2046,9504090
1530,1531,9507050,9606169,9906119,9502074,9701050,4053,9906119,9906034,9301011,9903266,6238,11137,9712028
1531,1532,9507047,205103,5242,9306013,204112,10226,5242,9408035,9211032,9506052,9712088,9407048,9605145
1532,1533,9507045,9701166,9911072,9602098,9711203,203187,9911072,9505016,208086,9211124,9607208,9711163,9705220
1533,1534,9507036,9212086,9612084,9501018,9607164,210097,9612084,9511119,9904009,9204077,9605157,6066,9706017
1534,1535,9507029,9510060,9409169,9803203,9608063,204259,9409169,9602068,9512211,9203065,9510156,3146,9711110
1535,1536,9507006,9246,9701076,9610056,9804136,9906119,9701076,9302037,202144,9201044,208039,9910208,9403136
1536,1537,9507005,9712186,5122,9506087,202162,9908115,5122,9411099,9704049,9611064,9509070,9703168,9612183
1537,1538,9506214,9201050,9911001,12251,9504142,206237,9911001,9401070,1163,9301098,9801121,9608097,9611068
1538,1539,9506211,9306078,9612018,9408035,9601111,9236,9612018,9601052,9411031,9707088,9710122,4077,9805129
1539,1540,9506206,9705099,2231,9401070,207037,9506138,2231,9906217,9911083,9205115,9706110,9606076,9703008
1540,1541,9506186,1143,6066,9601052,9705155,212240,6066,9603162,3147,9406003,4180,9912179,9507005
1541,1542,9506176,9706110,9704049,9410008,9804111,9412113,9704049,209079,9607104,9209001,9712239,9707192,9206049
1542,1543,9506174,9210029,5054,5053,9706143,9406046,5054,9711024,9601022,9404134,204259,9611134,9603162
1543,1544,9506171,9404180,9712147,7138,9211034,9510130,9712147,9410008,9311110,9201002,9236,9804133,9709138
1544,1545,9506159,9704160,3160,9605136,8142,7099,3160,5053,9705030,9311098,9501068,9603131,9610163
1545,1546,9506156,9602002,9712186,9711002,9907113,12080,9712186,9301103,9611092,9405183,9902177,9307107,9304106
1546,1547,9506150,9606162,207089,9606188,11060,206229,207089,7138,9710177,9210065,9404006,9705229,12258
1547,1548,9506146,9910188,9609203,9705163,9803234,4079,9609203,9303091,11169,9306057,9306041,9512031,9307065
1548,1549,9506138,201056,3221,9307049,9404173,9612204,3221,9307074,9403119,9311110,9406020,9607073,9609153
1549,1550,9506122,9304063,9706179,207051,9503092,9710114,9706179,9407044,9608144,9601039,9803251,5281,9202034
1550,1551,9506116,9506059,10177,7211,9603071,9804168,10177,9403009,9804167,9412230,9705132,9611036,9212075
1551,1552,9506112,9712161,9603204,9405002,9912060,9409176,9603204,9209105,9602155,9901099,9904202,9611174,4180
1552,1553,9506111,8222,9605074,201250,12188,9611039,9605074,9605136,9605042,9707154,9911063,9608179,9403129
1553,1554,9506106,9312020,9712223,210020,9412041,9705189,9712223,9711002,9612093,9601138,9310052,9406136,9511128
1554,1555,9506091,1042,8123,9309085,9901011,9904015,8123,9803012,9204020,9307011,9602107,203215,5267
1555,1556,9506087,9902011,6204,9503045,209242,9803159,6204,2151,9511165,9402011,9304011,201070,9201056
1556,1557,9506080,6105,9902205,9506206,9605062,9710250,9902205,9707020,9508139,9205003,9409030,9701154,9305010
1557,1558,9506079,9506010,4069,9309105,9906027,9709065,4069,9602009,9410203,203245,9403157,5145,9404157
1558,1559,9506075,9612079,204148,9409119,9407048,9802092,204148,9602041,4084,3202,9405163,9803054,9710250
1559,1560,9506064,9204041,9710116,9403042,9610115,9907180,9710116,9309154,9602146,9203026,9303131,6204,7125
1560,1561,9506059,9408021,9911022,9506138,9912248,9911186,9911022,9606188,9407190,9603200,9403193,6062,9711024
1561,1562,9506052,12185,9712111,212240,9610024,9610056,9712111,9307017,9401093,9907066,9312094,9710161,9206085
1562,1563,9506037,9805095,206029,9412113,9603131,12251,206029,9603092,9707063,9308130,9412119,203130,9502038
1563,1564,9506011,9712157,9803173,9406046,9705138,207051,9803173,9310029,9804188,9503055,9801099,2068,9904064
1564,1565,9506010,9409013,9705183,9510130,9604082,7211,9705183,9410010,9710169,9201036,9605001,9603081,9802068
1565,1566,9506002,9706070,3146,7099,9705029,9701042,3146,9705163,9304125,9210084,9704025,9403124,9804184
1566,1567,9505176,9601106,9804112,12080,9179,9711047,9804112,9604056,9906119,9701039,9403037,9511006,9508071
1567,1568,9505175,4140,9912015,206229,1071,9905142,9912015,9702009,9710129,9302068,9605022,9704118,9303109
1568,1569,9505174,9707126,3268,6108,9711069,9907067,3268,9404008,9912060,9203051,9401093,9512211,9712051
1569,1570,9505173,9209031,9608144,9508039,3290,6178,9608144,9307049,9712214,9406048,9710183,9703158,9802064
1570,1571,9505165,202126,205316,9906142,9802133,9710129,205316,9503209,207089,9906064,9507085,9503030,9410008
1571,1572,9505162,9311088,9911186,9307111,207268,204016,9911186,9410140,9304112,9207011,9604113,9407177,9609238
1572,1573,9505160,9604090,9704016,9901004,9412114,9803087,9704016,9704016,9612008,9207103,9303029,9611160,2070
1573,1574,9505157,9411028,9801024,9505074,5145,9702049,9801024,9405002,9601142,9309147,9608190,9404025,9710064
1574,1575,9505155,6094,204033,9501068,9602085,9711110,204033,8003,9404134,9202050,9301097,201121,9711133
1575,1576,9505144,9507029,9711106,9510210,9403124,9907207,9711106,205175,9404105,9912064,4012,9906151,9404113
1576,1577,9505135,9509161,202111,9608003,9603005,9804167,202111,9403143,9403172,9310146,9412069,9610094,9411198
1577,1578,9505132,9311017,12072,9607011,9512211,9803139,12072,9805052,9709034,9511181,9610153,9608013,9805118
1578,1579,9505128,9610012,6238,3221,9703158,9905107,6238,9212086,9505127,9309045,9610101,9601085,204091
1579,1580,9505127,9601169,9712254,9702075,9410056,207143,9712254,9805095,9210031,2095,9601155,9607122,9711053
1580,1581,9505123,9803231,11099,207143,9701103,205315,11099,9707029,9703188,9310151,9303057,9303057,9901004
1581,1582,9505122,9711168,207164,205315,6047,211171,207164,9410063,9704054,9210001,9409180,9708025,9307045
1582,1583,9505105,9410203,9603135,211171,9608013,9902038,9603135,12134,9906151,9505065,9401105,9912018,201253
1583,1584,9505093,7122,208072,202112,9711083,202112,208072,9308119,9406144,9408122,9601053,9403173,6110
1584,1585,9505089,9707029,9911028,209111,9902187,209111,9911028,9605188,9910208,9406208,9604040,9702125,9606026
1585,1586,9505074,9706007,201017,207033,9605064,207033,201017,9707009,9310040,9609141,9402057,9609095,5053
1586,1587,9505073,9609075,11014,206211,9704051,206211,11014,9209075,206175,9906089,6106,9912114,9406059
1587,1588,9505071,9408113,9509173,9802195,203206,9802195,9509173,9505160,9704186,9208071,9502122,1177,9301103
1588,1589,9505070,9710034,202021,6204,9708025,6204,202021,9503133,9510208,9202012,9310134,9705133,9906244
1589,1590,9505068,9410063,9705211,205062,1177,205062,9705211,9306069,9912075,9204039,3153,11263,9506150
1590,1591,9505065,9201068,9906027,211239,11110,211239,9906027,9609032,207179,9212016,9707035,11110,9406030
1591,1592,9505058,9705003,7248,9908038,206173,9908038,7248,201250,9408001,9206024,9412018,9403073,9601159
1592,1593,9505052,9411020,9912179,1122,9803057,1122,9912179,9404098,9306104,9903136,9309115,9412213,9307066
1593,1594,9505049,9805218,6170,12258,10179,12258,6170,9210105,5145,9308139,9222,9403197,9210143
1594,1595,9505047,12134,5145,6230,10068,6230,5145,9309026,9403141,9302119,9609207,9803057,9504047
1595,1596,9505043,9711019,9601155,9805208,9901049,9805208,9601155,210020,9912036,9408044,9307092,10179,9208047
1596,1597,9505039,9712165,9901049,202106,209232,202106,9901049,9708134,9705106,9305076,9211084,9610234,9705241
1597,1598,9505036,9707198,203101,9803173,9704014,9803173,203101,9309085,9405183,9202008,9803011,9708093,9910238
1598,1599,9505025,9308119,9911026,12002,9907176,12002,9911026,9307147,9209001,9209046,9910218,9611194,9910145
1599,1600,9505016,9803067,205037,9710149,1021,9710149,205037,9503045,9602096,9409151,9603117,10068,1002
1600,1601,9505002,9310013,9505016,201187,9605213,201187,9505016,7148,9409069,9211064,9702002,9611143,9311007
1601,1602,9504158,9301076,205280,209160,9804086,209160,205280,9605048,9510142,9304026,9302091,9411018,9210021
1602,1603,9504157,8096,9602009,201017,6151,201017,9602009,9307123,9412114,9209054,9405133,9612060,9906198
1603,1604,9504148,9309052,9701173,202021,9312169,202021,9701173,203190,9205042,9402049,6096,9701018,204008
1604,1605,9504142,9909176,9711061,9905200,9405121,9905200,9711061,202077,9404100,9301043,9906034,9235,9906129
1605,1606,9504131,9703105,206010,9803235,201029,9803235,206010,9511130,9508039,9212049,9505016,9706192,9411039
1606,1607,9504129,9303072,203005,9312187,9603009,9312187,203005,9603139,9305104,9304103,9511119,9607105,9711175
1607,1608,9504125,9510209,10059,7248,9612199,7248,10059,9604165,9310170,9510045,9602068,9503157,9904085
1608,1609,9504124,208039,5021,6066,9901132,6066,5021,9510147,207201,9512141,9302037,9510123,9203082
1609,1610,9504118,9406008,11214,9805135,203259,9805135,11214,1185,9210131,9309059,9411099,9407113,7138
1610,1611,9504117,9601023,12057,9612060,9603090,9612060,12057,9209116,9402107,9409067,9906217,9609061,9710169
1611,1612,9504114,9211047,7032,9703031,9804092,9703031,7032,9606109,9503157,9508041,9603162,6151,9711081
1612,1613,9504105,9511222,6163,9603161,9805013,9603161,6163,9602001,9309154,9404156,209079,9405190,9508036
1613,1614,9504090,9409110,207149,11243,9803188,11243,207149,9910037,9312210,9206071,9711024,9404037,9309125
1614,1615,9504056,9508075,208029,9712147,9707051,9712147,208029,9506206,9505039,9210055,9301103,9007,9407161
1615,1616,9504047,9605188,9707150,207017,3032,207017,9707150,2060,9909023,9908005,9303091,4079,9505165
1616,1617,9504041,208155,206237,203041,9703137,203041,206237,9408039,9405190,9508101,9307074,209145,205280
1617,1618,9504027,9402107,3203,204218,9702184,204218,3203,9512036,9512073,9208012,9407044,9708166,9503078
1618,1619,9504026,9608017,9802071,7125,9911026,7125,9802071,9606174,9603081,9406134,9403009,9406132,9303091
1619,1620,9504015,9606077,10117,209206,9403045,209206,10117,9509077,9701078,9204016,9209105,9804112,9711144
1620,1621,9504013,9902094,9171,205280,9611011,205280,9171,9305066,9911055,9210141,9803012,9410180,9604025
1621,1622,9504010,9608087,9701112,10082,2237,10082,9701112,9802066,9601041,9403039,2151,9905107,9504158
1622,1623,9503225,9507159,9506111,8126,9804018,8126,9506111,9709216,201056,9208006,9707020,9805018,9608189
1623,1624,9503224,9203066,9612069,10138,9606175,10138,9612069,9611003,9510219,202189,9602009,9509166,9501036
1624,1625,9503212,5021,9907113,11072,201170,11072,9907113,9305067,9705168,9602155,9602041,9612199,9309065
1625,1626,9503209,9609066,9031,3160,9801189,3160,9031,9612053,9607032,9201019,9309154,9902126,9402005
1626,1627,9503181,9505123,205062,203005,9405027,203005,205062,9712036,206104,9512120,9307017,9308019,9310003
1627,1628,9503180,9707009,9803057,9509007,9710210,9509007,9803057,9410016,9703126,9603053,9603092,208132,9712089
1628,1629,9503175,9702050,9401105,9803227,9706176,9803227,9401105,9403168,9909047,9309073,9310029,9501018,9507152
1629,1630,9503161,9018,9612199,9706150,6009,9706150,9612199,9306010,3174,9403149,9410010,9604053,9803051
1630,1631,9503157,9209075,9803188,5021,9310197,5021,9803188,9310040,5274,9204089,9604056,9603090,9410142
1631,1632,9503143,205147,9607117,1164,9705078,1164,9607117,9606025,9511119,9208058,9702009,9311048,9401115
1632,1633,9503139,9207094,6009,6163,6250,6163,6009,9512065,9602012,9906079,9404008,9407074,9803193
1633,1634,9503137,9505160,9611068,9605220,9306147,9605220,9611068,9309105,9905213,9501085,9503209,206038,9605176
1634,1635,9503133,9711143,12258,207199,9912015,207199,12258,9401153,9504041,9601100,9410140,9304104,9212030
1635,1636,9503127,9204061,9705241,9506080,9510001,9506080,9705241,9210121,206108,9707005,9704016,9310181,9706053
1636,1637,9503124,9407078,2009,9705219,9505155,9705219,2009,3056,9612025,9209057,8003,3191,9707031
1637,1638,9503114,9512129,9403156,9902173,9501005,9902173,9403156,9409119,9609238,9902037,205175,9603161,9703094
1638,1639,9503104,9710224,9707204,3203,9504090,3203,9707204,9612068,202116,9903220,9403143,9610056,202023
1639,1640,9503102,9710063,9502113,9805069,9507005,9805069,9502113,9603012,9310067,9209106,9805052,9712062,9803263
1640,1641,9503099,9604134,9805095,205184,9801013,205184,9805095,9403042,10069,9902189,9212086,9301038,204148
1641,1642,9503098,9707033,9707009,9906130,9303109,9906130,9707009,9906130,3136,9512007,9805095,9706102,9908141
1642,1643,9503097,9901122,9707033,1163,9802064,1163,9707033,1163,9805129,4033,9707029,9506138,9801017
1643,1644,9503093,9209023,9606045,3110,9711144,3110,9606045,3110,9803263,206035,9410063,9704167,9510193
1644,1645,9503092,9503133,9511221,9603037,9505071,9603037,9511221,9603037,7191,9909164,12134,9701186,9306117
1645,1646,9503078,4004,8171,9509071,9907177,9509071,8171,9509071,9907129,9206106,9308119,9506087,9302033
1646,1647,9503072,9206100,9710177,9707124,9502140,9707124,9710177,9707124,8001,9901139,9605188,207164,1070
1647,1648,9503069,6208,202106,9910039,9608144,9910039,202106,9910039,9405084,9208017,9707009,9909044,9712055
1648,1649,9503063,9610175,9401059,9611134,8102,9611134,9401059,9611134,5249,9209044,9209075,9303090,9309055
1649,1650,9503055,9510008,12002,6170,9511197,6170,12002,6170,9612168,9306104,9505160,9706226,9606181
1650,1651,9503045,9701060,9706090,9503020,9805185,9503020,9706090,9503020,9709077,9210128,9503133,3141,9302112
1651,1652,9503044,9204094,206229,9710127,9504013,9710127,206229,9710127,9912248,11157,9306069,9804018,9505071
1652,1653,9503030,204195,201187,9708109,10232,9708109,201187,9708109,9709066,9307188,9609032,9608177,9603097
1653,1654,9503029,9207111,208118,9906139,9610002,9906139,208118,9906139,9710064,9303152,9404098,9401030,9059
1654,1655,9503027,6227,1163,9912018,9703123,9912018,1163,9912018,9707009,9309093,9210105,9606175,9910060
1655,1656,9503022,9302084,7142,9607176,9610035,9607176,7142,9607176,9707228,9310198,9309026,9404100,9707079
1656,1657,9503021,9612117,208086,9708093,9511080,9708093,208086,9708093,9606013,203072,9708134,9610059,9706031
1657,1658,9503020,9805010,9015,205251,9403108,205251,9015,205251,9610243,9307099,9307147,9704116,9307074
1658,1659,9503017,9308094,9501018,9803030,9903116,9803030,9501018,9803030,9202038,9510151,7148,205026,9612146
1659,1660,9503016,8098,9801115,9511173,9706202,9511173,9801115,9511173,9710122,9210134,9605048,3068,9405110
1660,1661,9503014,9510182,9606188,9805018,9611111,9805018,9606188,9805018,9601040,9308135,9307123,9612204,9711058
1661,1662,9503012,9306069,9805124,9902126,9707008,9902126,9805124,9902126,9607203,9207097,203190,9704112,9705232
1662,1663,9502157,6232,2154,9902205,3226,9902205,2154,9902205,9805124,9910174,202077,9610251,9601056
1663,1664,9502155,9312045,9602002,9247,2009,9247,9602002,9247,9202001,9310086,9511130,9311066,9907192
1664,1665,9502140,9704087,7122,209088,9607220,209088,7122,209088,9404185,9411231,9603139,9311155,9206084
1665,1666,9502130,9311056,9403066,9701186,9705168,9701186,9403066,9701186,9601016,9508093,9604165,9405027,9307174
1666,1667,9502122,9405024,9312204,9409142,11080,9409142,9312204,9409142,9304150,9410048,9510147,9710210,9503161
1667,1668,9502113,4053,8033,4069,9312210,4069,8033,4069,9302001,9202038,1185,1122,9206038
1668,1669,9502094,9906194,209034,9705023,8070,9705023,209034,9705023,9602002,9212072,9209116,9305097,9205016
1669,1670,9502077,9303027,9705156,207049,9706190,207049,9705156,207049,9310029,5274,9606109,210112,9704070
1670,1671,9502074,9704114,9610149,10272,9605115,10272,9610149,10272,9607187,9311075,9602001,7036,9702093
1671,1672,9502072,9602063,9609139,12093,9502024,12093,9609139,12093,9711106,9703087,9910037,9309152,9903095
1672,1673,9502069,9308114,9607234,9511128,9710121,9511128,9607234,9511128,205200,9205021,2060,9704074,9407044
1673,1674,9502051,9706045,9705038,6186,7153,6186,9705038,6186,209111,9210131,9408039,12251,9907177
1674,1675,9502044,9404003,9403042,9904064,9505025,9904064,9403042,9904064,9703008,9202090,9512036,9206078,9412157
1675,1676,9502041,211171,3208,9804184,210215,9804184,3208,9804184,9610091,9503093,9606174,6207,9612173
1676,1677,9502038,9801020,9804205,4203,9411227,4203,9804205,4203,6106,3134,9509077,204218,9308125
1677,1678,9502024,11250,3112,9612146,9308042,9612146,3112,9612146,6144,9212009,9305066,9412162,3268
1678,1679,9502006,9312150,9609131,9601056,5090,9601056,9609131,9601056,9601059,9503012,9802066,9902184,9910053
1679,1680,9501145,9906189,209042,208114,3147,208114,209042,208114,9610157,9206077,9709216,9408035,203185
1680,1681,9501137,9410134,207280,9612173,205158,9612173,207280,9612173,9607020,9311158,9611003,9707170,6230
1681,1682,9501101,9709013,204112,3087,9904017,3087,204112,3087,9304051,9609083,9305067,9705078,9607064
