,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
1770,1771,304217,9610082,2199,9810224,302226,103239,6189,112251,9803026,1213,9810224,9912107,107172
1771,1772,304215,9610085,12156,106253,1053,9811019,9912210,207241,11170,2172,106253,12011,111012
1772,1773,304208,9702201,5169,208142,9809033,211272,9808048,9410230,212279,2242,208142,205008,9603061
1773,1774,304206,9704142,8252,9708042,2175,101076,9811089,211017,110200,2244,9708042,9608019,9908144
1774,1775,304203,9704167,2249,209215,9908010,9909070,6236,11245,9612121,3183,209215,10104,303269
1775,1776,304201,9705030,3286,9903242,105106,212016,8252,112147,9708117,4068,9903242,9811128,9305142
1776,1777,304198,9708117,3160,107185,107091,12156,109065,207105,9804006,4142,107185,2165,9803108
1777,1778,304195,9710014,207273,210035,110265,206104,9810195,9411102,9808074,5021,210035,209116,10206
1778,1779,304192,9711053,10104,212008,104037,107156,101161,9709139,304036,5047,212008,9609017,205244
1779,1780,304188,9712195,6176,9908144,212275,205083,210275,9710119,103155,6014,9908144,9903242,212008
1780,1781,304186,9712223,101076,10206,9806004,5031,9808143,205236,2166,6189,10206,101164,203257
1781,1782,304183,9801134,206181,201172,1002,210181,9808175,9807135,208222,6196,201172,205179,205100
1782,1783,304181,9801147,2242,111012,208125,10242,7019,9802052,205300,6247,111012,210222,9608108
1783,1784,304177,9805131,9909180,206255,10240,2057,2057,9707247,212281,7050,206255,9708118,106253
1784,1785,304173,9806214,9912210,9605136,9812218,203041,206197,9404162,9610082,7234,9605136,11185,201172
1785,1786,304166,9806230,3151,9909180,206197,211080,7064,202184,9709202,8164,9909180,112113,9903242
1786,1787,304143,9811004,206122,8016,9907219,3286,9139,210115,203165,9156,8016,9812079,211170
1787,1788,304139,9812013,5028,206108,110062,10141,107156,9910082,209141,9202,206108,106142,9810224
1788,1789,304138,9901032,209154,9604055,2166,3200,302090,9901048,211112,11197,9604055,112136,9903033
1789,1790,304135,9902125,110118,9710217,11017,212201,9904094,206118,9910149,11230,9710217,201270,9909180
1790,1791,304125,9902156,210275,9903033,9903157,10104,205083,106013,2084,12025,9903033,206052,8016
1791,1792,304121,9903157,9902058,208041,2156,10060,9904056,9609059,204226,101096,208041,1193,107185
1792,1793,304120,9903214,1033,9805069,209099,204147,2249,9903217,207068,101176,9805069,201236,209215
1793,1794,304093,9904092,6247,110115,9804175,203244,9812218,208209,9902155,102105,110115,9803026,108205
1794,1795,304090,9907029,10090,206013,102064,9911039,107143,9709058,9705044,102172,206013,9901131,9702187
1795,1796,304076,9911066,2166,208003,108187,9811193,9912135,106267,112028,104143,208003,9409069,205050
1796,1797,304074,9911147,1071,9802195,9809179,10090,6141,9812224,9811128,105249,9802195,9507141,10088
1797,1798,304072,2030,201019,204066,1212,9909172,3151,211170,302222,106162,204066,9712055,204066
1798,1799,304064,2043,9911039,205070,302199,5028,2165,1063,9602070,107036,205070,9908022,206013
1799,1800,304057,2158,103239,208029,9803137,3151,2091,8204,9609041,107091,208029,207053,206108
1800,1801,304053,2161,9911170,9901050,206170,2249,203244,9510210,9701139,108003,9901050,9906161,209057
1801,1802,304045,3220,11044,205244,9901057,8164,10104,9706225,9703110,109177,205244,9710102,4097
1802,1803,304036,4037,3241,9904033,10221,208166,104059,9812038,2075,109182,9904033,204168,205254
1803,1804,304020,4097,3115,11008,101157,2199,3160,9902022,102071,110077,11008,106162,208029
1804,1805,304018,4109,212313,112199,209154,208201,101076,101102,211178,110143,112199,204235,208196
1805,1806,303270,6060,9911193,9709108,110161,2166,9808101,3124,9702014,110186,9709108,9903238,9802195
1806,1807,303269,6236,101161,9502077,8164,101161,1071,201004,3086,111057,9502077,109065,9904033
1807,1808,303263,7090,205161,9902045,8194,2160,10141,210291,302060,111238,9902045,9503017,9401070
1808,1809,303251,11122,1193,12211,212012,6176,9811057,9907029,9408083,112002,12211,2230,9911098
1809,1810,303248,12221,8164,209003,3163,6247,12143,9805172,9712110,112119,209003,9611219,9502077
1810,1811,303236,101013,102128,211170,6107,9909180,1033,107212,9806240,112126,211170,9908192,9702133
1811,1812,303223,101064,9909070,2189,6236,9806159,9209,208197,7029,112128,2189,9812216,9812193
1812,1813,303222,102113,204081,111135,203041,207273,9904131,201145,9806204,112195,111135,106177,103241
1813,1814,303202,104198,102020,9505150,211017,1193,103222,9901106,2057,112198,9505150,9809086,9709108
1814,1815,303199,109064,9811019,9707170,9812025,9911170,203041,5047,10108,201004,9707170,9609094,111135
1815,1816,303194,109131,112058,103241,4013,206181,212313,104026,9508107,201019,103241,211269,203256
1816,1817,303193,110172,3200,203257,6192,3115,3241,203019,301144,202017,203257,5076,205070
1817,1818,303186,111177,10060,208042,9808006,210275,9911039,8057,9707017,202030,208042,112145,11029
1818,1819,303185,111266,9910149,208196,102071,9911193,212201,5021,9803231,202126,208196,12234,110115
1819,1820,303184,112128,203005,9401070,9903186,201019,9811139,9808175,210033,204066,9401070,9409093,9505150
1820,1821,303180,112151,2053,202057,3241,9909110,9811010,12145,203173,204253,202057,11023,2189
1821,1822,303173,112249,9906039,212010,4146,3241,9909180,101029,9805129,205218,212010,107241,106086
1822,1823,303172,202060,103167,9702133,9911169,11044,3237,206068,9706175,205244,9702133,106171,112199
1823,1824,303170,203013,9039,9808175,9189,203005,203005,203203,9707143,205321,9808175,203215,208003
1824,1825,303162,203140,3176,9911222,9901128,110118,9806177,103112,3054,206010,9911222,205219,9708147
1825,1826,303157,204145,1204,6215,9912018,9139,8164,2152,105300,206057,6215,210206,9808175
1826,1827,303154,204204,9909110,10088,9902095,206122,2199,6196,109102,206102,10088,9704172,103067
1827,1828,303151,204225,9139,205050,4040,209154,210181,208042,9605136,206195,205050,107166,108016
1828,1829,303141,204226,108170,9911098,6246,212313,9911193,9501113,209137,206221,9911098,202186,203231
1829,1830,303140,205070,9812047,11029,102112,2094,3286,106155,9603003,207061,11029,202195,9612062
1830,1831,303137,205222,5031,106086,9902122,103167,12156,6247,105035,208094,106086,204257,9801182
1831,1832,303134,206060,9006,108055,106260,102128,11044,8188,108100,208209,108055,206171,9901050
1832,1833,303115,206167,211017,9911100,9907129,3176,9911091,206132,203092,209193,9911100,204234,9911222
1833,1834,303111,207115,211136,108016,10026,211017,9904190,208142,207260,211098,108016,208013,6112
1834,1835,303107,207249,9910036,203256,203251,9812037,9806159,9809213,9712186,211118,203256,9707126,12211
1835,1836,303095,208203,9909172,205230,9904017,9811010,1193,9812180,110299,212069,205230,9411020,108115
1836,1837,303087,209003,111180,207117,210175,12251,102128,9603073,9810214,212083,207117,9610018,202057
1837,1838,303068,209163,205026,9608108,103110,102020,9805139,9809055,9610105,212225,9608108,9706110,9905094
1838,1839,303060,209222,304186,9905094,108100,9906142,206122,202135,106013,9312187,9905094,209080,9707170
1839,1840,303057,210221,9911022,4097,206214,9803001,9803109,9802147,9505162,9510210,4097,210148,111177
1840,1841,303055,211272,2160,108085,9911152,9808161,212198,9612207,206167,9605201,108085,9605105,208041
1841,1842,303054,212009,9812037,108115,5208,204081,212219,108150,9710217,9608137,108115,6060,209003
1842,1843,303050,303057,9811010,111177,210124,9808048,3115,205109,205259,9609192,111177,9038,9911100
1843,1844,303048,303157,1082,111238,9909179,9804058,9803174,9509166,9411149,9611040,111238,9708082,3145
1844,1845,303039,9203071,208132,209231,9803251,103222,6247,6008,9911170,9612089,209231,9910185,204002
1845,1846,303033,9206006,210060,206164,9912187,205161,9812025,9612148,211199,9701175,206164,9707123,205121
1846,1847,303031,9206049,103068,207228,4186,1053,207273,12137,212222,9703007,207228,6219,208042
1847,1848,303017,9402113,9811193,5220,9809172,112058,9905162,109053,9603075,9703186,5220,10205,210308
1848,1849,303013,9403179,103222,204002,211272,7019,9911170,206223,9802088,9706066,204002,205014,9902045
1849,1850,303009,9406125,10072,9902168,9810194,205026,9809102,209067,10048,9708017,9902168,210039,6215
1850,1851,303006,9407106,7019,9708147,9902022,9812047,211080,9911080,210073,9709069,9708147,9702093,102128
1851,1852,303001,9503023,105005,9812193,9809027,2053,208201,9807223,211142,9710248,9812193,9708037,9902168
1852,1853,302226,9503099,9910016,211142,9811107,9039,10044,10122,9909061,9802026,211142,9906087,108055
1853,1854,302222,9505186,2244,9612062,2125,9910036,112058,9706207,11075,9803082,9612062,104143,110189
1854,1855,302207,9506098,9014,206010,106243,1082,9811107,9911091,109152,9803227,206010,211261,9902012
1855,1856,302205,9601112,12251,9702187,9908165,111180,208166,108003,110071,9804093,9702187,9712168,5220
1856,1857,302199,9607229,9209,203231,210112,9803109,2222,9812117,112006,9805207,203231,9908175,6066
1857,1858,302196,9610193,212198,210308,9807093,5016,9809033,9908022,209068,9806131,210308,9039,108085
1858,1859,302186,9611072,212219,211271,9803109,9903242,1204,9204102,9603090,9806197,211271,104176,205230
1859,1860,302184,9707123,106238,9801182,8058,9810195,9805097,9706050,211269,9808035,9801182,102020,212010
1860,1861,302182,9708022,11230,9806155,106200,108170,9811128,110143,9709069,9808060,9806155,212128,209002
1861,1862,302181,9708086,110161,6060,9810083,9808143,209154,9911066,112223,9810224,6060,205291,209231
1862,1863,302175,9712185,9911091,6112,9904010,9209,10090,11282,207130,9812216,6112,9708025,211142
1863,1864,302174,9801205,9907101,8130,3032,5015,102020,9903067,9901079,9812237,8130,9505093,9606165
1864,1865,302158,9803053,9808161,102128,5028,10069,111091,6219,209122,9901050,102128,9612192,206010
1865,1866,302150,9804110,211036,110189,9905173,9904056,204147,106162,4196,9901057,110189,201258,207228
1866,1867,302148,9804202,208216,205104,9908020,4147,9810244,9309023,9605049,9901143,205104,9712146,210234
1867,1868,302147,9804205,204166,4186,2244,9006,3221,9910094,211221,9902007,4186,103013,9903038
1868,1869,302146,9805096,2165,103067,9902058,9911091,9812007,6189,208066,9902102,103067,9403141,9903085
1869,1870,302131,9806001,5192,207278,211278,9910016,9812047,9902122,9903107,9903038,207278,4187,9811047
1870,1871,302130,9806095,302113,9606165,9805145,9811139,9908072,9801052,211182,9903162,9606165,9703156,205104
1871,1872,302127,9806216,8080,9903038,103222,2165,11197,9802168,203168,9905081,9903038,9809063,207117
1872,1873,302118,9807164,7204,112098,5049,9106,201019,9707027,109182,9905148,112098,205320,112098
1873,1874,302113,9807179,209183,209002,208166,103068,2053,207190,106162,9905162,209002,208107,206164
1874,1875,302104,9807195,212329,9902012,9807098,9811057,9812172,208013,9509175,9906040,9902012,12165,207278
1875,1876,302090,9808060,9806159,6066,9910021,7204,9902156,9510224,12165,9907047,6066,101087,8250
1876,1877,302073,9810226,9904094,207238,2029,5129,9909070,211009,9611040,9907219,207238,205280,9603161
1877,1878,302060,9811147,103110,202003,210146,211136,103068,206010,9807062,9910055,202003,9709114,11008
1878,1879,302059,9812088,205257,210234,9902067,9808175,9807135,9403195,207258,9910082,210234,9805015,111238
1879,1880,302058,9812229,207072,211028,101102,9812218,211036,2094,9704097,9911080,211028,4147,9901033
1880,1881,302050,9902122,9106,9903085,110118,9903109,206181,9707019,3124,9912156,9903085,12202,4186
1881,1882,302027,9902155,9904056,111198,9015,2244,9909110,9206078,9607235,9912168,111198,210093,207130
1882,1883,302026,9902170,9808175,203095,9810226,103110,9809193,9307158,206196,9912257,203095,204197,211028
1883,1884,302012,9903026,1053,205014,9811128,9906194,10060,108092,101069,2106,205014,207089,9305047
1884,1885,302010,9903203,1002,9811047,9803111,105005,204081,9242,9908160,2189,9811047,111218,9511126
1885,1886,302008,9911015,9911169,5182,9806159,5048,111180,9708082,210117,3116,5182,9711202,9806155
1886,1887,302006,9912135,102138,3145,9808051,208216,208132,9901148,9506065,5028,3145,9602052,111198
1887,1888,302005,1002,9808048,208154,9902007,1159,6190,6190,8096,5076,208154,9610107,211271
1888,1889,302001,1082,2226,210153,204226,10072,7195,9804175,207162,5163,210153,9712186,9504034
1889,1890,301255,3007,5182,302222,9811152,106238,6060,209225,205109,5242,302222,206180,9809021
1890,1891,301250,3086,9904190,9511126,9905049,9905162,9903109,209004,7177,6103,9511126,210126,9910172
1891,1892,301244,3190,1159,9603161,108119,9809033,9039,9806169,104227,6215,9603161,9711048,5182
1892,1893,301235,3263,6107,4123,201032,212198,9908192,202193,206141,7075,4123,9903144,110143
1893,1894,301217,3281,9903109,8250,9805171,212219,9910149,205211,9710239,9112,8250,4125,9908171
1894,1895,301213,4148,9808143,9305047,9910150,9908072,3176,10054,302131,9160,9305047,9405049,9910047
1895,1896,301198,4187,2147,9504034,3147,9246,9902122,11185,304219,9199,9504034,7024,4123
1896,1897,301196,9061,5016,9511026,9808017,5192,9903157,208003,209139,11016,9511026,106008,6060
1897,1898,301187,9209,9903242,9901033,6176,11230,5031,9224,9803135,11086,9901033,112227,107084
1898,1899,301182,11008,3163,9910047,9038,9806199,9803090,9510241,9906056,11111,9910047,9711179,1127
1899,1900,301180,11016,3054,107084,9901106,9904094,9006,8213,208219,11166,107084,109091,202003
1900,1901,301173,101164,211095,205121,9902121,9810135,7079,9811147,112092,12128,205121,9806230,203095
1901,1902,301171,102158,9246,205259,9806042,9912018,9910036,112098,9711202,12158,205259,210108,208197
1902,1903,301169,102207,9811139,205108,9911193,208132,9805136,9706204,9905104,101020,205108,9601023,210238
1903,1904,301161,103220,4147,205291,205087,9904190,9909015,9707126,9706005,101027,205291,9806182,302222
1904,1905,301144,104185,9908192,206059,208184,1002,9812016,9901118,9607202,103090,206059,9811131,9511064
1905,1906,301136,106086,111091,207130,9808048,304186,108170,12049,11256,103112,207130,1055,9909013
1906,1907,301129,106120,205076,212248,207072,9812196,110118,203268,1033,103220,212248,201172,110173
1907,1908,301124,107111,5015,110143,9812216,207072,9902210,207214,9704142,105311,110143,202021,203119
1908,1909,301114,107143,2094,112071,9902131,9907101,211017,209251,109069,106005,112071,205290,204147
1909,1910,301105,108167,9912187,105070,9905020,8080,1082,5007,109162,107031,105070,10206,8130
1910,1911,301103,110189,9904131,110173,205195,2222,9806042,9902123,209193,108118,110173,101182,8231
1911,1912,301102,110200,9810195,210238,211047,6071,3281,6064,211271,109174,210238,108017,9608005
1912,1913,301101,111008,4097,9511064,9812067,3054,5192,205180,9811141,110071,9511064,108209,9703158
1913,1914,301095,112079,304125,9706071,1082,210060,208216,9410104,4147,110113,9706071,212186,9809179
1914,1915,301094,112099,9812025,9908171,5183,111091,5015,4134,9510017,111096,9908171,9910096,207238
1915,1916,301072,112116,9912018,9909013,9006,5182,9906176,211123,9903186,111222,9909013,201029,211098
1916,1917,301071,112155,9811057,107113,303134,2226,9804184,2242,4014,112136,107113,208023,9802198
1917,1918,301063,112177,3236,9906154,7067,9902122,1053,201175,304093,112140,9906154,12145,205014
1918,1919,301060,112218,7079,204147,5176,3131,205161,109064,201175,112178,204147,9510210,205280
1919,1920,301049,201226,9905162,209225,4165,9904131,8080,201100,207175,112214,209225,9608015,9511026
1920,1921,301048,203099,12128,9406105,301114,205257,9911066,208165,109131,112226,9406105,9712128,209225
1921,1922,301035,203110,211149,9809179,103167,102138,1055,9806099,9603086,112264,9809179,9805139,112059
1922,1923,301030,203202,2152,9812013,9806216,9803174,2244,9902184,9809147,201112,9812013,7044,112071
1923,1924,301020,204025,9812007,8231,9810069,9014,9812087,9812165,9903077,202135,8231,9704043,209051
1924,1925,301016,204140,9911066,208107,9905226,9911169,207072,9904086,9912204,202176,208107,9804058,209193
1925,1926,301009,204197,205087,9608005,3208,211036,9804058,202174,102112,203099,9608005,204218,9406105
1926,1927,301005,205067,6071,1127,9803263,9812025,2160,207124,9508094,204012,1127,9903021,9906154
1927,1928,301001,205316,9810244,112059,9910067,9810244,9903162,210239,210122,204218,112059,108075,107113
1928,1929,212345,207116,9810135,205280,9906176,110161,103110,9203071,9803232,205015,205280,4103,109177
1929,1930,212343,208184,9811128,109177,211259,9812007,4147,9708022,112147,205050,109177,208051,9812013
1930,1931,212342,209002,10044,203119,9803090,204166,9908171,201247,9805142,205180,203119,3148,105070
1931,1932,212340,209050,4109,210291,9905162,4097,9803051,9602167,101176,205198,210291,9701123,205259
1932,1933,212339,209139,9812218,211098,212201,209183,210060,9209049,10242,205246,211098,9703176,205291
1933,1934,212332,210153,6060,9910172,9804093,10044,9106,9305040,9510134,206108,9910172,202097,208154
1934,1935,212331,211164,3131,110077,9909047,302113,9803137,9307010,3236,206131,110077,211135,9407031
1935,1936,212329,211172,9902210,101043,9904191,212329,9907101,9805126,210224,206167,101043,9503205,9806133
1936,1937,212317,211269,12153,207235,9809055,9803051,9806008,9712199,209120,206212,207235,9804210,3291
1937,1938,212313,212116,4166,208197,8250,9911066,106238,206063,211013,207004,208197,212243,9510222
1938,1939,212312,212279,9908072,209051,9903244,2147,5029,108055,212145,207135,209051,211009,109065
1939,1940,212307,9201007,9902122,209201,9910110,3163,12058,9908047,9711205,207146,209201,9310159,112131
1940,1941,212306,9203056,202188,9407031,9912164,205076,2226,7019,107036,208014,9407031,9708017,205108
1941,1942,212303,9205081,9910021,9703158,3160,4166,9901146,108152,9804086,208029,9703158,2183,212248
1942,1943,212300,9206007,210062,104021,9805082,6064,4186,202131,209201,208038,104021,9601112,9510183
1943,1944,212298,9209049,9803174,3291,9808088,9902210,9910016,107102,9612128,208042,3291,208171,2025
1944,1945,212297,9302047,111129,10144,9911091,211095,102031,203048,9802041,208103,10144,9710248,110077
1945,1946,212296,9304141,209079,205165,10242,9908192,1002,9210010,9805051,211102,205165,9812037,211123
1946,1947,212295,9307010,9906176,9510183,210026,9805139,9906224,203190,209157,211198,9510183,12128,9903228
1947,1948,212294,9307158,203006,112131,211134,9912187,9906194,9812237,9501030,211259,112131,109099,210153
1948,1949,212293,9404151,9905226,9911253,9806197,9811156,9911080,9405029,4126,211289,9911253,203064,9506101
1949,1950,212290,9503207,5048,2025,10222,4109,9246,206166,201270,212212,2025,9704142,208107
1950,1951,212281,9506011,6064,3054,4166,3236,103167,5230,9707093,9503017,3054,206108,208179
1951,1952,212279,9506052,9906194,204112,9066,9803137,211095,206221,1053,9603033,204112,206212,10144
1952,1953,212278,9506160,9809102,211269,8205,6107,1213,3208,210250,9605225,211269,9609176,101043
1953,1954,212277,9511053,8058,9802198,9901018,9802067,3067,9910256,9712193,9607159,9802198,9903157,205165
1954,1955,212276,9603002,9066,9812037,111135,9806042,9908165,206103,6047,9610018,9812037,10221,210291
1955,1956,212275,9606001,5129,109065,9903091,6060,9810083,9806122,9601177,9610045,109065,105070,211269
1956,1957,212274,9607041,5183,112099,9809164,9809102,11230,9505052,9508154,9611149,112099,211278,9812037
1957,1958,212269,9610107,207098,208148,9903228,6141,3057,8211,9804170,9701169,208148,9503125,208148
1958,1959,212265,9610251,9803109,209193,9904068,3221,9910050,9505186,9811028,9702106,209193,9709138,107143
1959,1960,212262,9611205,9902007,9506101,208052,7079,211136,208038,211156,9703156,9506101,108182,9605023
1960,1961,212258,9701169,9908165,9806133,209209,203006,9905155,9906204,9612080,9703167,9806133,207172,9706071
1961,1962,212254,9703078,9911040,9903228,111091,12128,12251,9910067,107267,9703179,9903228,211221,204112
1962,1963,212253,9705241,9905155,9809021,208222,9811128,3163,111177,207074,9706091,9809021,9502029,9511080
1963,1964,212252,9707250,303251,203147,9905180,9811089,110161,207039,4109,9707027,203147,111222,9608015
1964,1965,212250,9708034,9809033,206104,9907144,202188,7133,109150,9906023,9708034,206104,9705011,3054
1965,1966,212248,9708089,9906142,9605023,9804099,211149,9910094,7061,9911098,9708089,9605023,9606144,112099
1966,1967,212246,9709069,3116,9608015,9910094,2152,5182,9703176,9610148,9709118,9608015,9804160,203147
1967,1968,212245,9710119,9203,112151,103068,9808101,209183,201173,9511222,9709192,112151,106020,9506126
1968,1969,212244,9710217,9812087,207194,9808060,111129,1159,3176,9242,9712005,207194,210102,9910267
1969,1970,212243,9711097,111135,209206,4038,9812087,9907184,9201056,209228,9712043,209206,9607203,104021
1970,1971,212242,9711202,9903162,211063,9812012,9905226,9806080,106171,111218,9712206,211063,9710165,112093
1971,1972,212240,9712050,2222,9510222,9909013,9911040,9203,9603116,9611204,9801067,9510222,202125,9506052
1972,1973,212237,9802116,6141,9910267,6064,304125,105005,204023,205048,9803140,9910267,11044,9911253
1973,1974,212236,9803039,9906224,112093,5054,9910021,9809164,9704167,207139,9806011,112093,206020,11079
1974,1975,212233,9803167,9806042,102147,9203,12153,9809027,9610045,5124,9807096,102147,206247,3236
1975,1976,212231,9803231,9812196,211123,1063,9806194,9812216,9611205,203095,9809032,211123,9507051,102147
1976,1977,212227,9804177,1063,9506126,2165,5183,9806197,9704131,102031,9810053,9506126,9906041,208044
1977,1978,212226,9805041,9809193,112214,10044,9803090,9803111,9406067,106267,9810075,112214,5032,209155
1978,1979,212225,9805082,9903091,207174,107143,9903162,9911169,9906040,212175,9810244,207174,209244,209206
1979,1980,212223,9805145,12058,9506052,7090,9906176,9014,7051,212112,9811097,9506052,9412228,2002
1980,1981,212222,9807127,102064,9511080,8224,209079,9911040,111284,9510225,9812007,9511080,3160,107212
1981,1982,212219,9809193,9805139,107212,205076,205087,204166,203157,11193,9812025,107212,8211,204025
1982,1983,212217,9810075,7043,208044,9804111,9806008,9806194,9702189,303039,9812117,208044,101076,206104
1983,1984,212215,9810083,9191,9804210,9807179,9808037,9808037,211202,9711130,9901106,9804210,9806008,209201
1984,1985,212214,9812087,9803137,204025,9905200,9803111,210022,12104,112221,9902045,204025,1204,211063
1985,1986,212212,9902131,3067,207115,7050,9804085,204127,9704174,110035,9902066,207115,107102,9509141
1986,1987,212211,9902195,1213,9501020,207130,303251,9807140,9403141,303031,9902128,9501020,9802126,9912107
1987,1988,212210,9903217,10069,2002,9803214,9908171,112006,106036,9703040,9903090,2002,9807140,207115
1988,1989,212208,9906216,9908171,209047,9808161,9809193,203006,112136,111212,9904056,209047,4146,207194
1989,1990,212207,9912161,9902156,9509141,3281,9902007,9905226,211216,206016,9905227,9509141,210220,9906188
1990,1991,212203,9912279,9907219,9912107,9905219,9804184,202188,202003,102137,9906087,9912107,107111,9909085
1991,1992,212201,1124,210022,2029,9907047,207098,302113,9506052,112136,9908022,2029,9811147,2029
1992,1993,212199,4039,1192,210313,10247,9906224,9903238,209047,9504006,9908175,210313,1033,7090
1993,1994,212198,4074,211134,9605032,9811019,9811131,9912187,9704172,112251,9911152,9605032,106187,9501020
1994,1995,212197,4160,9811156,9807096,9902155,9903091,9805050,9602005,203129,1063,9807096,210033,112151
1995,1996,212193,5046,9910150,202011,9804006,8058,9903091,203083,12035,2125,202011,9901135,9403040
1996,1997,212190,5213,3221,211178,9901143,7043,9804111,9812149,10084,2194,211178,9905174,9603126
1997,1998,212188,9198,9910094,301217,9903178,9191,9902045,210148,9812071,3032,301217,9807096,9812038
1998,1999,212186,11172,9811089,9403040,4109,3057,7204,211032,9608108,5179,9403040,8054,9906215
1999,2000,212184,12011,9907184,9906215,204206,9902156,205076,204143,7067,6192,9906215,108100,9912118
2000,2001,212183,12052,9808037,11111,9805097,210062,9806001,9708034,2147,7019,11111,2044,12033
2001,2002,212181,12211,9807135,12033,9902059,9908165,9810069,2156,212113,8119,12033,110173,202011
2002,2003,212179,101110,212174,9310112,205026,9812172,9905174,9907051,9705128,10072,9310112,6179,9310112
2003,2004,212177,101125,9902045,9014,9803077,1192,9811156,201029,1124,10206,9014,110077,9605032
2004,2005,212175,103013,3281,103021,9910256,3067,9807150,211189,208203,11008,103021,112128,9804210
2005,2006,212174,103110,9803090,207178,7236,9811107,9803259,106015,10069,11282,207178,9906040,9014
2006,2007,212170,103167,204183,9603126,9806194,9203,9804062,205198,205108,12093,9603126,112098,101176
2007,2008,212166,104037,9903157,9912118,9806213,111135,2152,209231,208146,12129,9912118,9802168,207235
2008,2009,212162,109053,9812016,11079,209130,102064,212329,9202092,3067,12137,11079,9906216,301217
2009,2010,212150,109150,207224,9812038,9902125,9905104,6064,208179,203052,12141,9812038,3163,209047
2010,2011,212147,110031,2066,102172,12156,1213,12153,110113,9510227,101161,102172,10048,9807096
2011,2012,212145,111121,3057,107033,2242,9905155,9912025,210231,112044,101164,107033,9711030,103021
2012,2013,212139,111129,9811107,208074,9810053,1063,12128,212215,209130,103064,208074,9910067,210313
2013,2014,212138,111247,9904036,211030,9811120,9812224,9806213,9712168,9803141,103099,211030,205311,211030
2014,2015,212136,111276,9902131,9909085,9905155,9066,4131,211271,205187,103163,9909085,208177,9610043
2015,2016,212133,112113,9807150,5094,9812089,3116,9809059,9507141,9711035,103209,5094,209171,110031
2016,2017,212131,112195,112006,110031,9902052,9807135,2147,9710102,9803194,104133,110031,211285,111008
2017,2018,212128,202075,210038,203165,9903079,9806177,102064,108167,107065,106020,203165,2172,207174
2018,2019,212126,202175,9803051,9610043,5204,9808088,5016,9803026,206153,106072,9610043,209202,211122
2019,2020,212123,202176,9812216,9808006,202110,12058,5048,9912107,9504034,106171,9808006,9902210,9603142
2020,2021,212119,202188,303184,9903093,9808182,9910150,10045,201205,9503163,106201,9903093,10169,9808006
2021,2022,212118,203268,2067,9906188,9809032,5029,205257,9805081,203217,106238,9906188,111231,9904010
2022,2023,212117,205026,9803111,103167,103239,9907184,6107,9409009,11272,107178,103167,208018,4093
2023,2024,212116,205311,5046,106162,203250,9809027,9908153,9603099,205251,107233,106162,203147,5094
2024,2025,212113,206098,210164,111008,208135,9903157,304186,9703186,9908047,108055,111008,207173,103167
2025,2026,212112,207097,9804175,209054,112158,9907219,9907100,206248,2190,108114,209054,9710091,207178
2026,2027,212111,207171,9903194,209056,2053,3281,9912018,2084,9910093,108152,209056,9804027,9510204
2027,2028,212109,207177,9804184,9510204,6189,9902131,9806104,5197,207107,109017,9510204,9905173,9801076
2028,2029,212107,209158,107266,9609094,202207,6190,9804175,108245,9411057,109069,9609094,209047,9807235
2029,2030,212103,209231,101020,101176,209245,9903238,9907219,212184,9704040,109175,101176,212069,2073
2030,2031,212102,211263,4183,108101,9806104,9805097,209079,9807124,9711162,110115,108101,9907093,106162
2031,2032,212096,211292,9810069,211173,9808002,1055,9905173,9704197,9807006,111012,211173,207223,107033
2032,2033,212095,302059,9809188,9801076,3176,9807097,9805208,9812169,204235,111182,9801076,9510134,209056
2033,2034,212092,302060,204127,9806144,112116,9807150,9910170,104021,9806096,111276,9806144,9712170,9311120
2034,2035,212089,304183,101182,9246,9812037,9910094,3054,9506139,9908142,111278,9246,212150,9606169
2035,2036,212084,9307168,9905081,12049,9903242,2066,9911137,9801058,212345,112079,12049,9711035,102172
2036,2037,212083,9308075,9812224,9904010,9911136,9904036,9902022,9807140,209182,112152,9904010,9809057,108101
2037,2038,212082,9309055,9806177,203202,9905099,9807140,9903194,9910116,209235,112166,203202,203193,9704005
2038,2039,212081,9406067,9804058,206098,12072,9812016,9807097,9905205,107102,201174,206098,210005,9806144
2039,2040,212079,9407182,9806197,211122,9805208,9812216,9904068,11016,9706207,202056,211122,206102,11111
2040,2041,212074,9506101,9911137,9311120,9808149,4183,102138,205103,206187,203013,9311120,208065,209054
2041,2042,212069,9506139,4131,9606169,9904179,9902045,9808100,9301043,9505062,203048,9606169,210183,9609094
2042,2043,212066,9507143,9061,3236,2159,9809188,9805099,201210,8057,204200,3236,109177,9710033
2043,2044,212063,9509141,9806008,208179,10108,9805171,1063,201215,9709058,205227,208179,9704011,9246
2044,2045,212061,9607223,9812172,9807235,9902210,9803077,9910021,9202057,9712050,205280,9807235,9607050,111129
2045,2046,212059,9610151,9908160,7090,9904131,2067,9907144,2194,205211,205291,7090,9905037,203202
2046,2047,212056,9611024,9807140,10059,2111,9806197,4183,210308,210030,205301,10059,201215,211017
2047,2048,212055,9612148,1055,205123,6060,211134,9809188,9910110,9802130,205303,205123,205052,112214
