,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
3477,303168,0.011273957,0.061306206,0.771786186,0.003952601,0.004668971,0.007049349,0.054781395,0.054781395,1.05e-05,0.003017877,0.684697149,
3478,303186,0.019165727,0.083429202,0.770611077,0.000109162,0.000156615,0.007161159,0.04644529,0.04644529,4.67e-05,0.002169109,0.685097182,
3479,303233,0.01578354,0.093003304,0.771912585,8.42e-05,7.39e-05,0.009763276,0.082140892,0.082140892,0.000156355,0.006775826,0.706024462,
3480,304059,0.018038331,0.07404425,0.75250212,3.75e-05,5.28e-05,0.011127994,0.082443115,0.082443115,1.58e-05,0.006835715,0.684971621,
3481,304090,0.016910936,0.065482962,0.769855854,0.004772127,0.00509035,0.004775901,0.038637353,0.038637353,0.0,0.001499827,0.679423333,
3483,4011,0.027057497,0.07213024,0.831939633,0.003763174,0.003851191,0.007854394,0.062885559,0.062885559,0.001462136,0.003804464,0.747275764,
3484,5006,0.098083427,0.429144257,0.805924849,0.003289873,0.003257473,0.053183629,0.303047369,0.303047369,0.004863341,0.092053467,0.751023347,
3485,5015,0.069898534,0.15260257,0.813760508,0.007206607,0.008179529,0.052784016,0.155079132,0.155079132,0.011250796,0.023895583,0.751601629,
3486,5123,0.025930101,0.06200818,0.779258892,0.000513594,0.000587499,0.007000252,0.03727855,0.03727855,5.32e-05,0.001395284,0.658496396,
3490,5199,0.018038331,0.061777342,0.742828999,0.000537919,0.000619435,0.014109377,0.065942003,0.065942003,0.001511333,0.004401265,0.670996808,
3491,5208,0.081172492,0.185474283,0.793785459,0.003362643,0.003837969,0.062897537,0.145134777,0.145134777,0.007281772,0.021189617,0.727742142,
3493,5272,0.049605411,0.131463546,0.777363158,0.000936583,0.001201998,0.006868296,0.043424212,0.043424212,1.83e-05,0.001899117,0.652848976,
3497,6023,0.052987599,0.116745373,0.828903691,0.002323193,0.002291431,0.031371397,0.137358184,0.137358184,0.004431304,0.018220892,0.771175365,
3498,6225,0.025930101,0.079396141,0.761852806,0.000119649,0.000118593,0.009458169,0.06523889,0.06523889,2.29e-05,0.004238798,0.686588176,
3500,6114,0.02367531,0.061880013,0.737475185,0.006615005,0.00719881,0.006530536,0.037537487,0.037537487,1.62e-05,0.001421399,0.64796262,
3501,6119,0.03156708,0.120465542,0.78273686,0.000513666,0.000616946,0.024351107,0.1010112,0.1010112,0.001101436,0.010265303,0.719304242,
3502,6236,0.060879369,0.142834385,0.790101209,0.000867165,0.000996009,0.040871701,0.152650123,0.152650123,0.001589215,0.023131315,0.724088901,
3503,6235,0.021420519,0.065091455,0.770351302,0.000617364,0.00075781,0.006870269,0.042021054,0.042021054,5.12e-05,0.00176655,0.673696796,
3505,7089,0.052987599,0.146901864,0.789241235,0.000984132,0.001147211,0.029946578,0.149634137,0.149634137,0.001204819,0.02235085,0.723021975,
3507,7131,0.028184893,0.095197673,0.745015906,0.000169448,0.000197661,0.008116511,0.062070347,0.062070347,1.74e-05,0.003873275,0.665717518,
3509,7156,0.018038331,0.059113297,0.736538818,0.000101041,0.000124031,0.005454589,0.040997764,0.040997764,7.04e-06,0.001690557,0.655957122,
3511,7175,0.05524239,0.193638594,0.814410834,0.002663987,0.002895531,0.034668874,0.149022973,0.149022973,0.004291967,0.022068324,0.757528311,
3513,7235,0.027057497,0.156977188,0.766389902,0.000455104,0.00049253,0.008850399,0.067241199,0.067241199,0.000372006,0.004545067,0.68794591,
3515,8073,0.028184893,0.069841335,0.782948151,0.001302961,0.001664061,0.016522459,0.079709911,0.079709911,0.002208707,0.006271047,0.710010508,
3516,8075,0.0789177,0.206288848,0.814094329,0.004471114,0.00510999,0.050914129,0.207109513,0.207109513,0.004823408,0.042943189,0.749893042,
3517,8108,0.016910936,0.058304883,0.749771326,0.000224427,0.000307904,0.013408777,0.059525539,0.059525539,0.000136227,0.003574249,0.680201845,
3518,8118,0.014656144,0.060415336,0.767856961,9.65e-05,0.000139969,0.004836839,0.029466423,0.029466423,1.54e-06,0.000872865,0.649568397,
3519,8119,0.042841037,0.123334884,0.832656126,0.00423639,0.00451444,0.023330454,0.131112854,0.131112854,0.004044724,0.016704979,0.765668047,
3520,8144,0.033821871,0.131810358,0.773575422,0.000170044,0.000197815,0.019507821,0.12976678,0.12976678,0.000142461,0.016947414,0.707769742,
3521,9912085,0.010146561,0.022112048,0.737093148,0.010031609,0.011649284,0.003351015,0.023971454,0.023971454,0.0,0.000578115,0.640689152,
3524,8214,0.010146561,0.081520734,0.754897544,3.49e-05,3.3e-05,0.005024264,0.048112552,0.048112552,3.77e-06,0.00232631,0.664320182,
3526,9009,0.021420519,0.07345373,0.792484158,0.000732097,0.00084404,0.011631619,0.07072795,0.07072795,0.000726987,0.004979057,0.722026896,
3529,9095,0.032694476,0.091168013,0.778422346,0.000907475,0.001015691,0.014994075,0.092754095,0.092754095,0.000427052,0.008584543,0.701465351,
3531,9189,0.04735062,0.233206335,0.794069644,0.005477537,0.006153114,0.019354511,0.142609518,0.142609518,0.001627141,0.020283614,0.723731548,
3532,9231,0.014656144,0.060275786,0.731048121,6.95e-05,8.42e-05,0.012577681,0.064722702,0.064722702,0.000100132,0.004228725,0.653553588,
3533,10021,0.034949267,0.237315753,0.783916673,0.000420656,0.000337629,0.009176917,0.081077839,0.081077839,0.000255673,0.006588562,0.698635953,
3536,10058,0.030439684,0.174477635,0.780000414,0.000466921,0.000482255,0.017395777,0.125710041,0.125710041,0.000766111,0.015838905,0.714029656,
3538,10119,0.022547914,0.057847914,0.757087784,0.000604487,0.000767144,0.016043163,0.063480172,0.063480172,0.000930079,0.004060941,0.67891399,
3540,10218,0.049605411,0.254851811,0.770406391,0.000771347,0.000713583,0.027621127,0.117707206,0.117707206,0.001599209,0.013883524,0.696637926,
3541,10221,0.049605411,0.197480068,0.789290798,0.000425629,0.000449842,0.028061279,0.197981087,0.197981087,0.000830342,0.039582896,0.729839301,
3542,10251,0.034949267,0.135161334,0.773107521,0.000238352,0.000261832,0.020379844,0.137775457,0.137775457,0.000212568,0.019203184,0.705823547,
3543,11003,0.029312289,0.08512445,0.737309347,0.000123761,0.00013781,0.00972995,0.060918856,0.060918856,2.52e-05,0.003743778,0.656314561,
3545,11038,0.01578354,0.067671744,0.754655806,0.000481293,0.000495709,0.009294056,0.053792368,0.053792368,0.000406157,0.002913528,0.662026129,
3547,11108,0.016910936,0.117069532,0.761206836,0.000171148,0.000125501,0.007054129,0.056105631,0.056105631,0.000155666,0.003158356,0.68651898,
3549,11244,0.03156708,0.127400314,0.763952063,0.000488924,0.000619868,0.014555442,0.108265257,0.108265257,0.000274798,0.011851819,0.688820133,
3551,11282,0.05524239,0.134051077,0.858984873,0.005404833,0.00532643,0.030325174,0.151053223,0.151053223,0.008333263,0.021972364,0.80431242,
3555,12065,0.020293123,0.09162326,0.785779037,0.000424244,0.000519098,0.009030611,0.068315121,0.068315121,0.000220102,0.004677581,0.684806887,
3557,12081,0.068771139,0.364777123,0.805942075,0.002712158,0.002639378,0.015704378,0.128386242,0.128386242,0.001351357,0.016505667,0.713280909,
3558,12089,0.009019166,0.070125827,0.755139438,0.000109823,9.16e-05,0.004536389,0.036993629,0.036993629,5.21e-05,0.001370052,0.666931303,
3559,12093,0.036076663,0.129680666,0.799779406,0.001233531,0.001369441,0.022024927,0.140644578,0.140644578,0.001614682,0.019692737,0.742794059,
3560,12142,0.016910936,0.055156581,0.763549841,0.000153406,0.000161436,0.008855733,0.057541771,0.057541771,1.76e-05,0.003293645,0.681948408,
3561,12170,0.019165727,0.088869857,0.777347132,4.51e-05,4.96e-05,0.008880727,0.06014449,0.06014449,1.23e-05,0.003640184,0.670980728,
3563,12217,0.025930101,0.126229769,0.769903012,0.000330154,0.00036733,0.015457047,0.121129022,0.121129022,0.000411808,0.014743712,0.70802839,
3564,12259,0.019165727,0.107960949,0.766350961,0.000116953,0.000130223,0.008472362,0.086047302,0.086047302,0.000106793,0.00743707,0.697307299,
3566,103063,0.00789177,0.021244265,0.723862546,0.012045114,0.013491568,0.003351015,0.023971454,0.023971454,0.0,0.000578115,0.640689152,
3572,103168,0.030439684,0.103126043,0.846555382,0.01192952,0.011612511,0.015453728,0.096149078,0.096149078,0.013826183,0.008952619,0.755463227,
3573,104090,0.03156708,0.165343322,0.781042536,0.000554226,0.000644523,0.018534913,0.11571606,0.11571606,0.001268725,0.013482086,0.716800635,
3575,104143,0.048478016,0.220373111,0.797175446,0.001553889,0.00167228,0.029116767,0.171467339,0.171467339,0.002088874,0.029415541,0.737021934,
3576,104168,0.024802706,0.064520001,0.762924145,0.000134561,0.000144922,0.014242645,0.068224887,0.068224887,0.000111892,0.004595907,0.694303245,
3579,105127,0.014656144,0.051561953,0.730672713,0.000261226,0.000309573,0.007058822,0.047968917,0.047968917,5.28e-05,0.002326226,0.654194052,
3581,105242,0.041713641,0.19232838,0.795669881,0.001708488,0.001859494,0.025504882,0.169289678,0.169289678,0.001189601,0.028836868,0.734626354,
3582,105286,0.020293123,0.02881411,0.777972641,0.013261559,0.014588542,0.013421306,0.028726278,0.028726278,0.018904337,0.000824121,0.674392,
3584,106018,0.010146561,0.027332286,0.730998517,0.00379356,0.004437951,0.010817848,0.029371909,0.029371909,0.006309179,0.00086747,0.653742529,
3586,106046,0.021420519,0.058345272,0.763603961,0.000197757,0.000214922,0.009843198,0.058581511,0.058581511,7.65e-05,0.003413117,0.691349313,
3587,106047,0.01578354,0.049815733,0.758985094,0.000781895,0.00098006,0.0108777,0.049487137,0.049487137,0.001008807,0.002455199,0.690146648,
3589,106138,0.027057497,0.042406416,0.728393154,0.000821512,0.000931363,0.027828961,0.045585204,0.045585204,0.001460203,0.002097915,0.650299011,
3590,106136,0.013528749,0.054352856,0.760446918,0.000540786,0.000569163,0.009716495,0.055956852,0.055956852,0.000190842,0.003151225,0.68370284,
3594,106188,0.016910936,0.044674924,0.768874706,0.007827474,0.008229497,0.008617903,0.045344561,0.045344561,0.003729926,0.002068065,0.686569017,
3595,106189,0.01578354,0.061016131,0.748885292,0.001049105,0.001237279,0.007727171,0.051130869,0.051130869,1.62e-05,0.002630981,0.661525511,
3597,106213,0.04735062,0.152182997,0.767911694,0.001811369,0.001908197,0.028833369,0.147982607,0.147982607,0.001379812,0.022185463,0.70211317,
3600,107055,0.034949267,0.093832823,0.743011971,0.001195116,0.001196486,0.00982593,0.050464384,0.050464384,9.89e-05,0.002568695,0.6551568,
3607,110046,0.029312289,0.076496549,0.751018294,0.000871513,0.000980152,0.010524414,0.046613024,0.046613024,5.54e-05,0.002188201,0.666281345,
3608,211176,0.020293123,0.060944941,0.744060305,6.03e-05,7.04e-05,0.004657109,0.023278007,0.023278007,1.35e-07,0.00054481,0.654456635,
3609,104153,0.033821871,0.047501714,0.735353772,0.002580139,0.003353392,0.038804723,0.048817184,0.048817184,0.003097267,0.002405797,0.655472242,
3614,12196,0.013528749,0.029923902,0.804935583,0.000673654,0.00057007,0.008966077,0.042787154,0.042787154,0.001045776,0.001927314,0.740189867,
3615,105048,0.06313416,0.040904445,0.806217794,0.020601304,0.021953402,0.03492098,0.06016368,0.06016368,0.011928792,0.003940337,0.74247896,
3616,106127,0.073280722,0.064425496,0.833622586,0.010483616,0.011169988,0.038138479,0.098567702,0.098567702,0.01830466,0.0107429,0.788133277,
3617,107032,0.032694476,0.024294143,0.801803239,0.004226573,0.004920666,0.018241326,0.035472582,0.035472582,0.002278061,0.001309264,0.730463086,
3629,12129,0.03945885,0.032545702,0.802750633,0.002593974,0.002834594,0.022598268,0.046803345,0.046803345,0.003657261,0.002364092,0.742714515,
3631,106120,0.049605411,0.030522263,0.793367911,0.002570842,0.002954742,0.035181758,0.030285231,0.030285231,0.005763715,0.000945683,0.737790097,
3633,108172,0.117249154,0.087468196,0.828357389,0.014506425,0.01589953,0.051425457,0.147460655,0.147460655,0.010327413,0.025288475,0.770413275,
3636,207116,0.072153326,0.028398371,0.792117895,0.008257471,0.010479888,0.020886,0.030067103,0.030067103,0.002870637,0.001032843,0.67494907,
3638,209050,0.020293123,0.025729364,0.793986039,0.002114142,0.002207464,0.012289764,0.038550376,0.038550376,0.001479352,0.00157768,0.732532532,
3642,105214,0.041713641,0.046740946,0.806994264,0.001783295,0.001705034,0.023941469,0.081914535,0.081914535,0.002432247,0.007564058,0.752154166,
3644,107134,0.058624577,0.065036681,0.807685717,0.00197719,0.002150197,0.034586505,0.129427121,0.129427121,0.002655975,0.019621816,0.749490956,
3645,9711200,1.0,0.70547788,1.0,1.0,1.0,1.0,0.952739316,0.952739316,1.0,0.936022429,1.0,
3646,107160,0.030439684,0.019189956,0.801002687,0.006192579,0.006401227,0.021228977,0.029107359,0.029107359,0.007890705,0.00088734,0.727877882,
3647,9807034,0.032694476,0.020501185,0.79177691,0.008507647,0.00871465,0.023645155,0.031074195,0.031074195,0.006760734,0.001011932,0.714595707,
3649,9911163,0.03156708,0.021843742,0.794471192,0.005582077,0.005156749,0.020508091,0.030339153,0.030339153,0.006980999,0.000963169,0.715071949,
3650,9804184,0.029312289,0.033751784,0.825212015,0.003048981,0.003579039,0.022356218,0.045702995,0.045702995,0.006175743,0.002168603,0.768597859,
3651,9812032,0.024802706,0.023258756,0.797672943,0.002124339,0.002399346,0.02293075,0.035181699,0.035181699,0.002992965,0.001306873,0.731822531,
3652,9803028,0.024802706,0.024927747,0.808950677,0.002284159,0.002807765,0.021755556,0.034071334,0.034071334,0.002181797,0.001214931,0.731623925,
3653,9803251,0.042841037,0.034867828,0.802827547,0.000929593,0.001226449,0.03196988,0.049154324,0.049154324,0.001078733,0.002546307,0.737213098,
3656,107212,0.049605411,0.026273055,0.785656242,0.003233913,0.003071527,0.034692862,0.037594478,0.037594478,0.007232882,0.001488186,0.712581172,
3657,9812067,0.03945885,0.030266366,0.794739116,0.00163672,0.001591339,0.029410127,0.042506264,0.042506264,0.004810849,0.001898209,0.723206809,
3658,9907088,0.036076663,0.029738402,0.795854616,0.003248372,0.003260524,0.028573569,0.042944815,0.042944815,0.005572861,0.001929082,0.722644094,
3660,9906087,0.021420519,0.026676407,0.823571811,0.00757587,0.007632176,0.019704098,0.036654226,0.036654226,0.008619588,0.001395145,0.739654181,
3661,107220,0.024802706,0.040971708,0.816606748,0.000536427,0.000549459,0.019308427,0.05865034,0.05865034,0.00177446,0.003562132,0.766291831,
3663,9902040,0.037204059,0.026243261,0.813742946,0.004573842,0.004726173,0.038091084,0.039872458,0.039872458,0.007255732,0.001676744,0.742315508,
3664,9909180,0.016910936,0.021760333,0.809202408,0.002309069,0.002520972,0.009852229,0.025405039,0.025405039,0.000869414,0.000674669,0.708395579,
3665,9910065,0.040586246,0.026117879,0.803563247,0.004247663,0.0043925,0.029975959,0.036606878,0.036606878,0.004662294,0.001411357,0.72089411,
3666,9809021,0.033821871,0.030261749,0.808413018,0.002425176,0.002587915,0.028591029,0.043963979,0.043963979,0.004317956,0.002034977,0.734647395,
3667,9811005,0.02367531,0.024917035,0.797900818,0.000594824,0.000671674,0.020406581,0.035975151,0.035975151,0.002257646,0.001366163,0.723885506,
3668,9909056,0.02367531,0.024347876,0.79263409,0.003860547,0.004036123,0.02625447,0.034071452,0.034071452,0.00748479,0.001210529,0.722639989,
3669,108011,0.013528749,0.020920015,0.793167643,0.003916315,0.004353072,0.015825818,0.031893392,0.031893392,0.005889267,0.001068743,0.730804871,
3670,9904143,0.03156708,0.024556386,0.809132949,0.005299484,0.005740607,0.02697311,0.035072623,0.035072623,0.008531573,0.001294099,0.736415854,
3671,9910076,0.034949267,0.028862224,0.814349272,0.004334285,0.003986312,0.028119849,0.038545353,0.038545353,0.007553495,0.001565505,0.740311237,
3672,108052,0.018038331,0.038147574,0.80506448,0.001241649,0.001556258,0.013952978,0.052300688,0.052300688,0.002757521,0.002822974,0.746701502,
3673,9911042,0.022547914,0.032461472,0.804094471,0.001309564,0.001422356,0.018085947,0.043994316,0.043994316,0.002106789,0.00202657,0.740951187,
3674,9811028,0.024802706,0.028281361,0.826786243,0.018125769,0.018848268,0.023210787,0.03690759,0.03690759,0.02402688,0.001405685,0.733080621,
3678,109213,0.065388952,0.073131826,0.826768114,0.002864516,0.002870449,0.044887795,0.126210402,0.126210402,0.006418739,0.01821266,0.776627259,
3679,9804056,0.016910936,0.019843399,0.795451669,0.001223112,0.001433032,0.016189336,0.029819746,0.029819746,0.00299781,0.00094034,0.725493849,
3680,9911082,0.029312289,0.041921275,0.814041602,0.00184062,0.00192423,0.019829403,0.075171425,0.075171425,0.001684825,0.006424234,0.750040585,
3681,110007,0.098083427,0.086030468,0.841191759,0.010315681,0.010826504,0.064198521,0.163058446,0.163058446,0.017918253,0.031123323,0.793334219,
3682,110108,0.105975197,0.092650874,0.847725893,0.010547178,0.01061156,0.068187005,0.1822248,0.1822248,0.016174693,0.039040455,0.798035313,
3683,9808035,0.029312289,0.029946372,0.826505337,0.006319184,0.00718739,0.01565642,0.03986245,0.03986245,0.002505488,0.001680495,0.739902993,
3687,9804182,0.029312289,0.028672852,0.798500667,0.000758108,0.000799497,0.016883514,0.039100643,0.039100643,0.00083648,0.001605393,0.727200212,
3690,9903033,0.025930101,0.023837919,0.796838513,0.004442457,0.005018867,0.012977708,0.027380649,0.027380649,0.007138377,0.000789168,0.704674767,
3691,9906054,0.011273957,0.016994001,0.779863287,0.013143759,0.014798092,0.00342705,0.022838546,0.022838546,0.0,0.000543752,0.692398363,
3698,9905161,0.01578354,0.026005163,0.813760508,0.001126317,0.001214437,0.009371787,0.034091001,0.034091001,0.001380919,0.001214387,0.73625189,
3702,9911197,0.009019166,0.02371631,0.807772232,0.000492754,0.000587381,0.007294403,0.034137285,0.034137285,0.000350947,0.001222319,0.718899847,
3706,9808161,0.021420519,0.032930803,0.808968033,0.000652514,0.000630446,0.006844426,0.027350251,0.027350251,0.000202091,0.000779382,0.713205213,
3709,9804006,0.041713641,0.034102481,0.811344099,0.001958104,0.002251596,0.011745927,0.033781666,0.033781666,0.001119426,0.001188632,0.72021952,
3710,109099,0.029312289,0.028337526,0.798762856,0.002281014,0.002554359,0.015898813,0.042057475,0.042057475,0.002413161,0.001905511,0.740364096,
3711,9909082,0.025930101,0.034160687,0.813734165,0.001759923,0.001855152,0.00810244,0.036188118,0.036188118,0.000257042,0.001367212,0.714991378,
3713,9903213,0.024802706,0.028812338,0.809132949,0.001258937,0.0013657,0.006408698,0.025963832,0.025963832,0.000702887,0.000697824,0.709027318,
3714,109122,0.032694476,0.0461398,0.80296432,0.000816334,0.000774612,0.016388176,0.081616092,0.081616092,0.000547564,0.007615867,0.735112347,
3715,110031,0.059751973,0.066830372,0.824950226,0.005220066,0.005473751,0.033490729,0.134993059,0.134993059,0.001754595,0.021518011,0.760338806,
3716,9910013,0.025930101,0.024653463,0.804755197,0.014440896,0.016230749,0.006503422,0.031115099,0.031115099,0.00038685,0.001006362,0.708988572,
3717,111238,0.076662909,0.079577463,0.824923154,0.004507035,0.004036408,0.044013398,0.160912019,0.160912019,0.006378857,0.03054523,0.774861109,
3719,112037,0.028184893,0.037886135,0.803126797,0.000687057,0.000663246,0.013681376,0.049858646,0.049858646,0.000767194,0.002627511,0.732744223,
3720,9812092,0.030439684,0.030993503,0.806847483,0.002344914,0.002714606,0.015623667,0.040995977,0.040995977,0.003407768,0.001765482,0.737733218,
3721,112140,0.046223224,0.05133699,0.79465537,0.00089154,0.000867592,0.025319411,0.099350537,0.099350537,0.001079973,0.011508456,0.731647532,
3724,9804095,0.032694476,0.029350841,0.809228458,0.003695997,0.004077608,0.007668871,0.030971313,0.030971313,0.000468597,0.001006282,0.729609134,
3725,9805014,0.030439684,0.029280786,0.808994068,0.001051026,0.001107341,0.00855814,0.029372162,0.029372162,0.000990036,0.000901303,0.731500246,
3730,9812240,0.022547914,0.024977326,0.806045448,0.001270835,0.001356634,0.005926872,0.026501756,0.026501756,0.000148563,0.000731215,0.704954628,
3731,9903172,0.013528749,0.022339939,0.811056141,0.001701832,0.002121795,0.005708568,0.027364278,0.027364278,0.000447005,0.000787714,0.720790189,
3732,9910118,0.016910936,0.024829004,0.807434928,0.001111401,0.001140603,0.01135986,0.034088421,0.034088421,0.000997578,0.001207913,0.720037593,
3733,109174,0.029312289,0.042176709,0.83001673,0.004577597,0.005558972,0.008634764,0.047231745,0.047231745,0.001020033,0.002356739,0.742323976,
3734,9811167,0.020293123,0.020872795,0.814463609,0.003625731,0.004251961,0.00665958,0.026283742,0.026283742,0.000394672,0.000721965,0.723498559,
3735,9804057,0.016910936,0.033635918,0.85082474,0.013893992,0.014691423,0.012422074,0.042108777,0.042108777,0.015986018,0.00174521,0.751791852,
3738,9810146,0.020293123,0.027580794,0.812804484,0.000616873,0.000692703,0.005153249,0.028889368,0.028889368,0.000105204,0.000878539,0.706039772,
3740,9909124,0.009019166,0.020857345,0.785181792,0.00872603,0.009240175,0.004335411,0.030426991,0.030426991,2.25e-05,0.000963646,0.707019968,
3742,110050,0.067643743,0.106272394,0.848851869,0.004215408,0.004181321,0.019486865,0.068791799,0.068791799,0.002267919,0.004873438,0.782965435,
3744,9812109,0.01578354,0.025704433,0.816553696,0.00079069,0.000840848,0.006336333,0.028442123,0.028442123,0.000107535,0.000845757,0.700482161,
3746,9902068,0.011273957,0.022104146,0.818903452,0.005157205,0.006091244,0.007283675,0.024202135,0.024202135,0.00111187,0.000610041,0.701131092,
3747,9803103,0.020293123,0.028395557,0.81838801,0.000386633,0.000451425,0.004176012,0.02583571,0.02583571,0.000114179,0.000694537,0.707505191,
3752,9911253,0.049605411,0.034995563,0.835164348,0.011780413,0.013702075,0.010547258,0.02964635,0.02964635,0.005105073,0.000915363,0.734892444,
3755,110111,0.027057497,0.021292922,0.805184821,0.008803897,0.009362671,0.017134733,0.031379488,0.031379488,0.009768705,0.001039742,0.736526704,
3756,110123,0.040586246,0.048964743,0.797411469,0.000816411,0.000752265,0.024993269,0.101118776,0.101118776,0.00096731,0.012062444,0.730401246,
3758,110146,0.028184893,0.037821571,0.832049783,0.003271047,0.003882669,0.008718829,0.043581264,0.043581264,0.001035184,0.001842752,0.744945103,
3759,9812237,0.021420519,0.025172301,0.818547906,0.002265719,0.002571293,0.006653211,0.030204774,0.030204774,0.000288515,0.000952483,0.719295518,
3762,110178,0.025930101,0.067357298,0.832325284,0.00314087,0.003516281,0.009195628,0.070830303,0.070830303,0.001081163,0.004821066,0.758350701,
3775,9810194,0.011273957,0.021329998,0.782704363,0.012171496,0.013453773,0.006611052,0.02974932,0.02974932,0.000194659,0.000925798,0.702293215,
3780,9911004,0.019165727,0.034439692,0.818556791,0.001072821,0.001284365,0.007418346,0.034483871,0.034483871,0.000449094,0.001236594,0.719036869,
3781,9808056,0.021420519,0.0323607,0.821821669,0.002048986,0.002288364,0.006279987,0.027295914,0.027295914,0.000659617,0.00077731,0.731479462,
3784,111027,0.020293123,0.049375444,0.807703018,0.000571158,0.000621236,0.011282249,0.058832537,0.058832537,0.000682568,0.003348748,0.738239995,
3785,208165,0.022547914,0.037900498,0.814226176,0.001184424,0.001283509,0.00342705,0.022838546,0.022838546,0.0,0.000543752,0.692398363,
3787,111085,0.037204059,0.046546553,0.79729344,0.000964115,0.001089188,0.022618559,0.088895066,0.088895066,0.001232214,0.009173546,0.736981648,
3788,9906085,0.010146561,0.017240487,0.79229266,0.006267425,0.007288533,0.009856879,0.022865785,0.022865785,0.006366957,0.000545068,0.693784494,
3789,9911091,0.02367531,0.024141464,0.811370287,0.003271224,0.003190704,0.015145882,0.03294229,0.03294229,0.003408599,0.001139357,0.731251348,
3793,9804111,0.027057497,0.029451602,0.817385649,0.006456883,0.006993575,0.00801145,0.031080797,0.031080797,0.004094259,0.001010499,0.72273339,
3794,9911007,0.024802706,0.036779043,0.809037463,0.002458314,0.002811653,0.00646727,0.031141673,0.031141673,0.001991756,0.000976394,0.726418364,
3795,111182,0.07102593,0.077701372,0.825058533,0.003334596,0.002856254,0.040897472,0.156424161,0.156424161,0.005611212,0.028801288,0.775004803,
3797,9806113,0.018038331,0.025924578,0.807806843,0.00300821,0.003258532,0.011236712,0.035421978,0.035421978,0.000899672,0.001316382,0.73501715,
3798,9804159,0.019165727,0.025874819,0.810637657,0.001169384,0.001144021,0.010488987,0.033938177,0.033938177,0.00143155,0.001208587,0.737099169,
3800,9805182,0.014656144,0.025771266,0.801428313,0.000545917,0.00059542,0.010072802,0.034093244,0.034093244,0.001287976,0.001219366,0.727401383,
3805,9910040,0.032694476,0.029902969,0.804952767,0.010401355,0.011644665,0.012235708,0.033200428,0.033200428,0.001354926,0.001163837,0.720161272,
3808,9808052,0.022547914,0.024801015,0.805924849,0.001156619,0.00127864,0.006569943,0.026122946,0.026122946,0.00051529,0.000705792,0.707012527,
3812,9912209,0.032694476,0.031058167,0.798830546,0.002907625,0.003102823,0.015118766,0.04415213,0.04415213,0.00146472,0.002051552,0.72450852,
3815,112152,0.052987599,0.065861886,0.81405039,0.00111423,0.001011557,0.029534283,0.128597652,0.128597652,0.001709583,0.019325081,0.754385011,
3816,112173,0.025930101,0.049279082,0.8232122,0.002258684,0.002546433,0.010260126,0.040371896,0.040371896,0.002622353,0.001609148,0.740350496,
3817,112178,0.030439684,0.031889161,0.818316966,0.001450847,0.001603652,0.010632549,0.036080099,0.036080099,0.000397361,0.001336519,0.729575777,
3818,112188,0.032694476,0.033709523,0.815749905,0.0032497,0.003041403,0.014514355,0.038241401,0.038241401,0.002117698,0.001499404,0.735051534,
3819,112196,0.011273957,0.025858465,0.800101854,0.000178695,0.000198604,0.006556083,0.035530707,0.035530707,6.5e-05,0.001315013,0.729841354,
3820,9810132,0.011273957,0.024119256,0.822269714,0.003088915,0.003468442,0.006707045,0.029201993,0.029201993,0.000583574,0.000883618,0.714860514,
3822,112253,0.040586246,0.048077719,0.817181929,0.002131672,0.00197096,0.026258251,0.094269251,0.094269251,0.002922123,0.01036634,0.75055275,
3825,9905209,0.022547914,0.027147215,0.808803183,0.003148315,0.00337169,0.014418295,0.036722794,0.036722794,0.002742348,0.001407374,0.720137152,
3826,9910105,0.024802706,0.03049708,0.814833223,0.002676829,0.002689789,0.013580323,0.041889014,0.041889014,0.003098648,0.001842072,0.742484091,
3829,9806125,0.030439684,0.036128632,0.821338329,0.008906757,0.010466282,0.006580802,0.031172381,0.031172381,0.000109072,0.001013384,0.705532995,
3830,9907113,0.028184893,0.024464855,0.803289341,0.00703074,0.007515662,0.007607775,0.031381761,0.031381761,0.000631991,0.001025055,0.712501884,
3832,9810195,0.033821871,0.027589818,0.805795677,0.002625453,0.003141194,0.016498853,0.033329851,0.033329851,0.00182716,0.001162827,0.711998186,
3840,9901163,0.006764374,0.015201062,0.776898669,0.009101651,0.010376267,0.00342705,0.022838546,0.022838546,0.0,0.000543752,0.692398363,
3843,9806075,0.014656144,0.023822449,0.804961359,0.010169586,0.01112587,0.006998371,0.030953337,0.030953337,0.00073226,0.000997876,0.728660243,
3848,9906191,0.022547914,0.026767447,0.812261692,0.002935841,0.002977096,0.013304953,0.034586494,0.034586494,0.003410939,0.001246061,0.724340707,
3857,9806103,0.022547914,0.030588542,0.818521252,0.001249394,0.0014223,0.011569315,0.038856903,0.038856903,0.001880582,0.001572604,0.734197326,
3859,9810055,0.013528749,0.016061111,0.788754197,0.008240609,0.009138907,0.008975145,0.024352258,0.024352258,0.008326039,0.000619639,0.707747931,
3865,205075,0.019165727,0.033942049,0.813155057,0.001636566,0.001792771,0.00921307,0.051138061,0.051138061,0.000214446,0.002815847,0.723909626,
3872,205160,0.027057497,0.035732057,0.801965247,0.001456397,0.001519339,0.011538531,0.043391936,0.043391936,0.000931434,0.001962807,0.731019385,
