,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
2152,2153,9209003,9804126,9602136,9502085,9507140,9911105,9906029,9512154,9512154,9605059,212313,9506048
2153,2154,9208074,9507063,9803028,106125,9510222,9902158,9903117,9603150,9603150,10119,212248,111093
2154,2155,9208059,212211,9901033,205286,9604037,9806039,9703160,9706192,9706192,212136,9603150,9604023
2155,2156,9208057,9512060,9811005,9605053,107251,9903120,212059,9401070,9401070,9902116,209239,106159
2156,2157,9208047,12075,103241,110265,9812088,9604045,10237,9910250,9910250,9601164,303199,211127
2157,2158,9208031,9712109,9803090,112153,304271,5180,9511098,9706072,9706072,12033,110263,6164
2158,2159,9208027,9805109,9608117,110277,209261,9601048,9907029,9808073,9808073,6014,9401070,9604178
2159,2160,9208007,9602118,9503033,7153,9903043,9602102,9708123,9603037,9603037,106055,9512154,9611134
2160,2161,9208001,9607078,110188,9309044,9911082,9911251,9710020,206171,206171,205146,206212,105016
2161,2162,9207114,110067,9902191,9707214,7234,208095,112032,9609116,9609116,104133,9911113,9510138
2162,2163,9207103,111225,110143,110019,104073,7234,9910118,110263,110263,111151,9710212,110203
2163,2164,9207095,8012,6139,9301052,9504148,304271,9707174,9611120,9611120,110277,5273,9905068
2164,2165,9207094,9908120,9910118,9703070,104139,9812089,9905064,9710149,9710149,9712143,212150,103128
2165,2166,9207084,9904073,10145,9908019,302058,8151,9707259,9501057,9501057,9604168,9706192,103089
2166,2167,9207077,9907206,9808052,9601036,9302074,5259,108097,9703211,9703211,9710212,111135,9709159
2167,2168,9207053,107162,9712251,7181,9804026,9503088,110209,212245,212245,104238,304261,9902038
2168,2169,9207042,207097,9709228,8053,9608104,5007,212179,9707023,9707023,9710123,6198,9911031
2169,2170,9207032,112189,9903120,110191,112145,12033,9912181,212313,212313,9710247,9199,12222
2170,2171,9207016,111044,9711114,302171,9709123,9806034,105257,9199,9199,9806113,209127,9601036
2171,2172,9207006,9707186,10203,9710243,9601048,302058,4131,10269,10269,9711132,110232,9712214
2172,2173,9207005,304143,9910013,206011,211069,9503179,9701012,9709001,9709001,107184,9707023,9910083
2173,2174,9206114,9138,9705016,103262,9505027,9710218,111027,9706127,9706127,212059,9603037,9905056
2174,2175,9206084,104054,9810159,107162,9912167,209239,9909219,9705004,9705004,9504102,9611014,9710020
2175,2176,9206078,112054,9804011,106027,9206034,211056,9912010,107263,107263,108007,9706072,9701166
2176,2177,9206071,12193,9701012,9909072,9205110,9909196,9910048,9701055,9701055,304072,9703211,5221
2177,2178,9206070,12211,9904042,208023,108023,210135,205274,105016,105016,112126,11148,104244
2178,2179,9206063,7012,9812079,10269,106213,9506075,8053,9708075,9708075,9603059,107263,9406206
2179,2180,9206047,7125,5032,5059,9507113,9807137,9806113,205321,205321,205195,9506098,10244
2180,2181,9206044,7181,9904143,9602136,9405004,9607067,9710005,9703056,9703056,9507011,8100,106125
2181,2182,9206035,206011,304036,9506148,108083,9405004,9607020,9709138,9709138,9607011,9708075,9908076
2182,2183,9206034,301066,9507040,107105,212207,104054,7205,9706073,9706073,9908075,205321,107105
2183,2184,9206029,5095,9607169,12262,106125,9608116,9710064,9702054,9702054,10004,212245,5095
2184,2185,9206027,107110,9710073,9811120,12249,9503016,12194,9904214,9904214,9611186,105016,8053
2185,2186,9206026,11019,9907113,9706127,9805156,9712075,211018,103177,103177,12193,9804126,9705091
2186,2187,9206015,211232,9708075,301049,9030,9706083,212211,9611014,9611014,9612120,9709138,103200
2187,2188,9206007,10181,9708016,9090,205146,6008,9805038,212117,212117,107110,9611173,9912274
2188,2189,9206006,211164,9909056,304171,9409139,9806230,111017,9912147,9912147,106142,9806120,108100
2189,2190,9206003,6114,9504150,104181,9601036,9703160,11204,5130,5130,9703110,9811198,211287
2190,2191,9205110,9811005,107032,212081,9409025,112253,110274,110196,110196,8204,9603082,9708169
2191,2192,9205090,9909056,205321,9809027,9606040,106192,9612171,211090,211090,105235,206171,9909030
2192,2193,9205089,9911091,9810135,103103,210174,303115,304059,205202,205202,212233,9909030,108204
2193,2194,9205088,209054,9710212,212123,6189,9512196,4149,303236,303236,9909081,209162,5199
2194,2195,9205069,209155,9804170,11244,9512196,9711179,9610205,9711112,9711112,303035,207153,12170
2195,2196,9205068,9810135,7067,10026,9806123,9203076,9611222,9506098,9506098,9909180,9702059,8227
2196,2197,9205064,3289,9911091,9909070,105214,9205110,3289,9306052,9306052,4013,9408036,9803142
2197,2198,9205046,7171,9804069,104054,9909017,106027,304238,107022,107022,207171,209130,9612141
2198,2199,9205043,106255,9804083,9404092,9706087,9808138,205155,9912123,9912123,10283,9706132,9703211
2199,2200,9205039,11160,9810132,9912274,9903210,104073,205202,9702084,9702084,211181,9807037,9709113
2200,2201,9205037,106076,9910050,9809147,7106,9612120,207153,9706083,9706083,207143,9612141,108187
2201,2202,9205027,9506089,106086,9709029,9304068,9901147,7141,110204,110204,9505067,9603136,9711001
2202,2203,9205011,9305026,211257,106046,5259,9206003,9703008,111087,111087,107261,9812056,9710242
2203,2204,9204102,9211072,104159,9708015,9803061,103222,303173,107101,107101,9512226,9812013,6056
2204,2205,9204099,304192,9904165,12142,303115,9705221,11047,9710212,9710212,211123,9706073,110277
2205,2206,9204097,108050,212096,9909215,9710005,9503097,208014,9612141,9612141,103177,110196,8064
2206,2207,9204083,301101,9703194,211068,9706155,9709123,9807195,210209,210209,9906161,9808186,9701187
2207,2208,9204072,11117,9910012,10045,207145,9912241,9511159,9706132,9706132,9506148,9306052,5239
2208,2209,9204064,210313,9812227,9806133,9211121,9706087,9703174,9710124,9710124,211180,9804069,212117
2209,2210,9204060,110203,9611012,9605091,9909082,9911082,7012,9603090,9603090,109148,9412158,9810203
2210,2211,9204046,211056,211181,9605236,106027,5162,9610026,9704075,9704075,9804182,9609101,9811031
2211,2212,9204026,205294,9911113,9703076,9705221,9708068,10004,9812056,9812056,211250,9808018,109119
2212,2213,9203083,9810219,9903033,108204,8151,106125,106255,209127,209127,107036,10079,9810089
2213,2214,9203079,9610193,9806075,301030,207247,9505075,9611097,6198,6198,9706143,9603090,9604063
2214,2215,9203076,9903176,205177,106079,9807226,9605028,9910258,9611159,9611159,10221,103177,209208
2215,2216,9203056,9410138,11235,6246,9302051,6189,209223,9612102,9612102,303160,10269,9502085
2216,2217,9203054,107046,6190,9202014,9246,9804026,109115,4073,4073,10158,9912123,9502137
2217,2218,9203052,206102,9704075,9607049,9806034,106213,206086,9703198,9703198,9512060,210209,9805102
2218,2219,9203043,209090,205082,9612146,9912133,9408155,206161,9812013,9812013,109063,9702084,9707059
2219,2220,9203042,301179,5280,4073,9608023,207171,211068,9211097,9211097,9705084,9411205,103123
2220,2221,9203016,9210121,5192,9701166,9703160,8205,9512089,9709159,9709159,303057,9703198,6052
2221,2222,9202092,9308020,9911197,9907189,9503088,103192,9906078,8100,8100,9806032,9704061,9701139
2222,2223,9202074,9607234,9704086,108230,9909196,112145,106027,9810251,9810251,107087,9703056,9903129
2223,2224,9202072,9311147,9904083,9311009,205089,212069,11252,9603097,9603097,5021,9810251,9608137
2224,2225,9202057,9503205,4073,9412131,9609017,207264,9609116,212055,212055,112071,211090,9196
2225,2226,9202046,9711084,9603090,9707110,9908152,212207,9703198,9804126,9804126,106092,9707009,10220
2226,2227,9202014,9705236,9706132,104168,5021,209098,9602029,9503078,9503078,104126,107022,11206
2227,2228,9202011,9201059,9601044,212262,9206003,304220,110067,206025,206025,112134,212117,111276
2228,2229,9202004,9209008,9807226,211238,9512155,9803116,210022,9811198,9811198,9604037,9711112,207174
2229,2230,9201080,9706175,9149,9708109,9607239,9411205,9912260,9612251,9612251,9511159,303236,9603150
2230,2231,9201074,103051,9811195,9709113,9706194,211232,103086,209162,209162,211216,9709159,301049
2231,2232,9201067,9309142,9703174,208204,9705128,9601036,208153,207153,207153,106079,110204,9902098
2232,2233,9201061,208028,210168,9705040,9605028,9603150,106047,12091,12091,209214,111087,112134
2233,2234,9201059,9401021,9707002,9610174,9708122,9711001,206255,9408036,9408036,103079,107101,9611047
2234,2235,9201056,9212088,9904027,11107,9411205,9807017,9901008,9803116,9803116,9703052,9706083,209122
2235,2236,9201026,9411021,9612240,10264,9809147,9608104,209139,9807037,9807037,9708015,9211097,12225
2236,2237,9201021,9601169,103155,9506112,105242,205089,6024,209130,209130,9703008,9503078,9611215
2237,2238,9201020,9307196,108023,205089,9181,9021,11140,9605091,9605091,211110,9912147,104260
2238,2239,9201013,9208059,9709219,9611134,9708068,103071,9905068,9807098,9807098,206196,205171,103079
2239,2240,9201007,9505067,9411210,9803166,211056,8149,8199,12154,12154,9909176,12091,208023
2240,2241,304271,9506196,9706204,11206,9903172,111253,6014,210139,210139,9811098,9710124,10026
2241,2242,304270,304238,205202,9611104,6112,105242,109125,9705143,9705143,9512203,9605091,5025
2242,2243,304261,9612120,9909213,103142,9701166,9604166,210209,9808186,9808186,12218,9807098,9506171
2243,2244,304257,9807040,9302103,112050,12122,9909082,106018,9603082,9603082,109163,9612102,9804065
2244,2245,304238,9710064,9408036,9304047,209239,9706047,12265,9701037,9701037,9711029,9704075,210079
2245,2246,304220,8213,9611120,301136,5162,9607202,9612215,9804069,9804069,209116,9806123,9712048
2246,2247,304192,12092,109168,6225,105059,207123,9902029,9412158,9412158,9610125,212055,10113
2247,2248,304171,9908152,9909030,9403195,9711001,9181,9812250,9609101,9609101,112037,9912233,9807240
2248,2249,304164,9704109,9710242,9502122,9807017,9602065,9806151,9808018,9808018,10058,9611159,4075
2249,2250,304163,9912185,9812032,107031,205227,9703195,112134,10079,10079,9709001,206025,4159
2250,2251,304143,9707171,9910093,110203,5007,209122,109091,9510190,9510190,108016,9510190,106079
2251,2252,304120,9704086,9608099,9612215,9810035,9810035,9902045,205171,205171,9909219,9506196,9912065
2252,2253,304108,9912258,9611197,9608099,6251,104139,4068,9806123,9806123,9712177,4073,9607105
2253,2254,304090,9411205,205048,9507008,9607202,9710135,210218,301189,301189,9707071,9701037,9806115
2254,2255,304072,9412158,9903065,9706111,9604045,9408013,9702106,9703099,9703099,9506160,9612251,9804034
2255,2256,304059,9412200,9511080,8140,212211,9806024,9605059,9603136,9603136,9703163,9705143,112066
2256,2257,304045,9611209,9910157,9408036,9503086,9806123,109147,9909213,9909213,12200,9912160,9906029
2257,2258,304036,9911112,9411102,104167,9901147,9809147,210238,9705126,9705126,9505093,9803116,9911043
2258,2259,304018,10144,9709209,9812046,9812031,103195,9100,9707009,9707009,205155,9703099,9605136
2259,2260,304005,12265,107191,9704040,211116,9705052,9709138,9411205,9411205,212063,9603097,9912090
2260,2261,303270,6008,9705192,105245,103165,206141,5068,9701188,9701188,9705126,12154,12167
2261,2262,303251,9808192,9701128,9505100,7153,5021,206060,9812046,9812046,7052,210139,12018
2262,2263,303239,11032,210209,11108,9606146,103142,9907101,9610151,9610151,9701012,110025,9604052
2263,2264,303236,9807014,107162,6193,9203083,207247,9707124,110025,110025,9707258,6164,8020
2264,2265,303233,9904179,9902121,7198,9803124,9807033,9707131,9601150,9601150,7011,301189,9906022
2265,2266,303210,9906244,9306052,211178,12137,9912161,11032,9610112,9610112,205281,8012,10268
2266,2267,303199,9907117,9607078,106180,9901072,9908152,9905055,9702059,9702059,110113,9610112,9709228
2267,2268,303194,9711006,205171,104173,10004,9203043,301193,11039,11039,9812094,9609052,105098
2268,2269,303191,303083,9706100,9607107,208187,9811047,5098,9912233,9912233,9806075,9712110,9603078
2269,2270,303186,205144,9603097,11037,103222,9701015,206098,303015,303015,9706192,9612240,103155
2270,2271,303185,9608023,9305142,12052,9701015,302148,9712040,8012,8012,9009,9601150,9609026
2271,2272,303173,9909017,9609101,9909125,9806039,6246,9706090,9712028,9712028,105208,9610151,5253
2272,2273,303172,9808074,9807137,209232,8149,9810159,301049,6164,6164,9511098,9705126,9410041
2273,2274,303168,9505054,103233,103085,210218,9803067,112178,9609052,9609052,9708082,9909213,4085
2274,2275,303160,9607190,9601150,109125,9812067,9211061,5036,205098,205098,9704043,212162,112073
2275,2276,303122,9709219,9912011,106136,205075,6112,9609066,206102,206102,9512089,9903092,112176
2276,2277,303115,9712241,9702054,9910030,11292,210218,10001,9704061,9704061,9912160,9701188,103139
2277,2278,303109,9805168,111044,9503002,207123,9308112,9901055,212162,212162,9908019,9505023,5105
2278,2279,303095,9906011,5180,302058,209098,108165,5230,9908035,9908035,9709113,9703194,106195
2279,2280,303087,5222,103259,9603133,9705052,106040,9811098,9912160,9912160,105139,9508046,9612215
2280,2281,303083,110147,9901072,9803192,9608116,9805034,9707217,9610174,9610174,209153,11039,9402113
2281,2282,303057,301030,9910188,9912171,206141,211116,106002,9808088,9808088,10268,9812046,10040
2282,2283,303035,301237,9809147,9305109,9706047,9507140,104244,9910174,9910174,9806056,9910174,12089
2283,2284,303033,6120,9901147,106151,9808138,108023,112027,9710218,9710218,9903213,5182,5211
2284,2285,303015,9067,9306069,9706175,9806024,205075,9912130,304171,304171,9904042,212003,9702031
2285,2286,303001,11147,9910250,11252,9703163,208187,9701185,5182,5182,9910156,9712028,9607049
2286,2287,302223,209148,9910184,9705091,105047,9211121,9912241,9504149,9504149,9603073,9908035,9909053
2287,2288,302182,207086,9706072,9705067,106040,9706194,9512140,9710122,9710122,11057,9610174,9712206
2288,2289,302171,208203,112136,4075,9609094,9803124,111077,9705046,9705046,9502091,205098,9607107
2289,2290,302150,10119,9806151,9610112,9710154,205073,9707186,108008,108008,9412074,206102,110046
2290,2291,302148,9911042,9903172,9303067,9203076,5222,9911253,9602172,9602172,9908077,9808088,106076
2291,2292,302127,9812240,211116,9503099,302148,205227,9707209,212003,212003,9807138,9503122,9811047
2292,2293,302117,208165,9511014,104056,12211,9812227,207143,205131,205131,106195,9710218,9061
2293,2294,302105,9808052,9703172,4015,103069,12137,9702024,5183,5183,7255,9606184,205138
2294,2295,302087,9905209,9803265,9304057,9612162,9511134,210072,9706151,9706151,209059,9706151,7012
2295,2296,302058,9906191,9709159,9709159,9503016,9309142,110046,9804084,9804084,302087,205131,8002
2296,2297,302030,9806103,9701037,109079,9804035,103165,209122,11251,11251,104246,9602172,111059
2297,2298,302008,206070,9607105,9201007,103195,205146,108134,9703218,9703218,9804114,303015,9804007
2298,2299,302005,207076,9176,9907128,9602065,9908063,9705076,9703194,9703194,207264,9710122,205200
2299,2300,301244,211212,9912085,9209016,112059,107162,11223,9903125,9903125,9703172,9209016,207162
2300,2301,301237,4003,9902068,4183,111199,9504027,9903092,9508046,9508046,9903092,9811098,9705137
2301,2302,301217,6239,9701054,5270,207264,211076,9804159,207125,207125,7226,9612233,7131
2302,2303,301213,12135,7114,212151,6246,9701166,9711112,304143,304143,111027,9804084,205073
2303,2304,301193,106092,9211097,9907156,206002,9708122,9708105,9811098,9811098,207284,207125,9611103
2304,2305,301189,9510199,9708012,4061,9810159,105047,112071,9707225,9707225,9608023,9705046,9706072
2305,2306,301179,9806179,9609052,10275,103192,9710005,108198,9612080,9612080,9704067,9701128,107147
2306,2307,301178,9211059,9609053,11233,9603009,4014,111249,9505023,9505023,9903105,304143,9701162
2307,2308,301171,209197,207130,210010,9904042,106184,110203,207146,207146,9701055,304171,9306013
2308,2309,301144,9308100,9709135,106047,103071,9703163,205195,9909110,9909110,108010,9712040,10003
2309,2310,301138,106187,9911163,10040,9806230,106086,9604061,9712110,9712110,10279,9707225,9603100
2310,2311,301136,9406132,106005,207089,10026,9710027,4112,9612171,9612171,8015,9703218,104095
2311,2312,301135,109222,9909180,111054,9710135,105059,5180,107162,107162,9910263,9504149,9906033
2312,2313,301125,11238,9811177,9612238,207244,107075,108154,109063,109063,106260,206017,105187
2313,2314,301106,210101,303083,10113,9707062,9912133,9904050,206164,206164,9607149,108008,9905195
2314,2315,301101,9807138,9905068,9508046,103142,9711078,9912274,9707202,9707202,10026,9701054,9404008
2315,2316,301094,9705052,5162,209139,108165,9246,11002,9710192,9710192,9215,5217,7035
2316,2317,301080,9412147,112079,108158,211232,7029,111054,9903092,9903092,9902034,109063,9244
2317,2318,301071,9205046,12158,9224,9505075,9030,9704061,9609017,9609017,9507160,9702106,9912171
2318,2319,301066,9408158,211036,205138,9311177,9503086,9702173,9209016,9209016,9510190,5183,210239
2319,2320,301049,9412108,4133,112002,9308112,12011,211162,9506196,9506196,211135,9710192,110234
2320,2321,301048,9404050,304143,8128,5005,9903121,104229,9612233,9612233,9507090,9612171,209013
2321,2322,301047,9412127,9205027,9910174,212059,9812031,9607011,9503122,9503122,9204072,206164,9607090
2322,2323,301030,206060,9811021,9607149,9912161,9905210,211170,9610234,9610234,9808056,9412074,104246
2323,2324,212337,9907224,9803225,211129,9604166,210174,211245,9709098,9709098,212100,11251,8214
2324,2325,212320,112090,9703056,9703172,302005,205294,9701019,9805217,9805217,11271,9604052,209223
2325,2326,212314,9207103,8058,9609122,211076,9703198,9601007,9612240,9612240,9912181,9612080,7168
2326,2327,212313,9405190,9712028,211059,9603150,9412108,3251,5217,5217,111093,207146,9506101
2327,2328,212274,9409113,103112,108234,9703198,103069,9710212,112058,112058,9603033,9607200,9605091
2328,2329,212266,112038,9301052,8033,9903121,12122,9804084,205121,205121,9704198,9812250,9609052
2329,2330,212262,9202004,9612127,205073,212018,10026,9705225,302182,302182,9705150,9903125,9067
2330,2331,212253,9805018,9702106,107184,10264,212018,9905178,9903105,9903105,9604133,9610234,9711197
2331,2332,212252,9302048,9810194,9206078,7078,9906194,10143,9812250,9812250,8088,9805217,5283
2332,2333,212248,9207042,103157,9603127,9812089,10264,103262,9710242,9710242,8141,9912181,11107
2333,2334,212245,9206026,111113,9910052,8128,105214,108066,9604052,9604052,104173,9812049,110183
2334,2335,212233,9810068,110111,9412092,9908063,9906023,6251,207264,207264,10203,9707202,9138
2335,2336,212231,9208047,103063,7226,104143,205242,9512173,9808172,9808172,9604052,9909110,9609161
2336,2337,212225,9611024,9803061,9901159,107138,301213,112173,9712040,9712040,9905068,9609017,208162
2337,2338,212221,9304026,9244,205214,9211061,11292,9906154,9412074,9412074,210063,112058,9612130
2338,2339,212212,9912092,9906154,12200,205073,212221,107098,9912181,9912181,9907113,9903105,11117
2339,2340,212211,9912121,9804035,9412228,9710160,9707186,112005,103247,103247,12097,9603100,112127
2340,2341,212207,9305109,9909058,9701147,107162,112059,9710123,9701054,9701054,104021,9709098,10190
2341,2342,212193,9206029,9810180,9401069,9911105,211182,4117,9603100,9603100,9607157,302182,9903219
2342,2343,212190,9302116,9909053,9604179,9510183,7078,9707062,9610249,9610249,9901033,9611097,10001
2343,2344,212188,9506084,9903125,210070,9806071,9707068,301213,206017,206017,9901008,9512149,9811096
2344,2345,212186,9503106,9603082,106078,5068,212211,206196,9701128,9701128,110143,107162,9412092
2345,2346,212179,107215,10127,9803140,9812227,11023,9610084,9702106,9702106,6013,106019,210046
2346,2347,212167,9808120,12102,207115,12156,110113,205259,106019,106019,9909215,107248,303035
2347,2348,212162,9904181,9610139,108050,9807137,7181,211076,111068,111068,103256,9705166,210313
2348,2349,212151,9707002,108011,9507036,9906194,207244,302087,9808124,9808124,9710005,9808172,11226
2349,2350,212150,9905068,9807216,9903129,9803067,9902033,301066,9611065,9611065,9708012,212253,104086
2350,2351,212138,9705137,9707009,10246,9503097,9806071,9712177,9309097,9309097,9905030,106076,104158
2351,2352,212136,9911119,9611065,106086,105068,9408164,207086,9812049,9812049,11147,9710242,9602065
2352,2353,212126,7023,9811167,107241,9203043,9606146,9903129,9806238,9806238,9902190,9611065,9505075
2353,2354,212123,103165,9706096,9002,9709135,104143,9608023,9905068,9905068,9904083,211009,209232
2354,2355,212117,107200,9902100,106217,212221,9904028,103142,9705091,9705091,207115,103247,9611104
2355,2356,212114,9904086,9909124,9209049,9605023,9809201,9902058,9602145,9602145,8016,205121,10027
2356,2357,212100,9901008,105016,9910091,12011,9404077,9710014,9606184,9606184,210310,111068,12068
2357,2358,212097,9907128,209127,10119,9412108,9906161,211181,9804177,9804177,11288,9609104,9909125
2358,2359,212096,106103,9504149,109130,9905006,9903043,6113,9512149,9512149,110281,9712062,9908036
2359,2360,212095,108179,7029,103256,7181,212059,9709209,9703209,9703209,4141,106176,211041
2360,2361,212083,9505183,9806238,9407018,9906023,8073,111073,108230,108230,10160,9602145,112186
2361,2362,212082,9710123,212117,5114,209194,9807240,9805182,106076,106076,210209,210244,9904122
2362,2363,212081,9712040,9707202,104097,9811047,9904095,8213,9601013,9601013,9806197,207264,9201061
2363,2364,212079,9607159,9812073,9603116,9805034,12054,5021,106260,106260,105035,9804177,4061
2364,2365,212069,301125,9709113,103079,111069,9904179,9711029,107248,107248,9605091,9505186,109079
2365,2366,212063,9603059,12148,9611202,9712170,6091,9705110,109054,109054,106217,6028,9708042
2366,2367,212060,9710068,9804074,205177,11146,302105,111078,111281,111281,9707027,9309097,9206078
2367,2368,212059,109168,9712206,8012,103031,9408083,111145,9612128,9612128,9705188,9906023,9911026
2368,2369,212055,9612240,9708103,9607041,9904028,106191,9702108,211182,211182,9712172,9705091,11038
2369,2370,212051,9905142,9904122,106024,9809201,109130,209130,9907156,9907156,9601152,108230,209068
2370,2371,212047,9503078,9806071,9705242,9404077,9910091,12131,9710243,9710243,211056,9610249,5005
2371,2372,212032,9504149,9701155,8101,9712230,5005,110277,9705029,9705029,9605236,9711030,205074
2372,2373,212025,8149,10014,9912065,205294,10252,103103,9609053,9609053,9803239,9810149,104099
2373,2374,212021,9602145,9611173,9612141,4014,8128,9903125,9612127,9612127,9810132,211245,9707262
2374,2375,212018,9708169,9807034,4106,9902033,111199,9061,9912159,9912159,9707110,9609053,9612238
2375,2376,212010,108010,7211,9910149,9506112,9607184,9908153,9904122,9904122,211291,9612128,210253
2376,2377,212009,9706171,9904214,7177,106086,107138,9710218,211009,211009,9503122,9601013,104173
2377,2378,212003,110277,9712040,209210,9705107,9901072,9705137,209169,209169,106157,109054,209089
2378,2379,211291,9904197,9806039,9910188,7029,303057,9607105,212253,212253,106160,9506063,106189
2379,2380,211287,9901055,9605053,105085,5222,9812046,106096,9604178,9604178,9607020,9502077,9504102
2380,2381,211271,9703070,210063,9805018,302105,302005,9903043,9806242,9806242,9803051,9710146,7015
2381,2382,211269,4039,9506101,9703206,9907210,9603009,9506063,9611215,9611215,205251,211182,212047
2382,2383,211266,9702168,9805028,210079,211017,9202004,8020,12128,12128,9705110,9806238,9910258
2383,2384,211263,9710179,9806188,7012,9704087,9506112,8002,9712062,9712062,9505023,205230,207236
2384,2385,211257,7141,9702084,5119,205160,9612162,9904086,210244,210244,303083,9707262,9907156
2385,2386,211254,6201,5273,105076,112178,10004,211127,211269,211269,9512139,9905068,9909129
2386,2387,211250,105035,9903105,104246,9803116,209194,104138,9711001,9711001,9706083,212082,6203
2387,2388,211245,9703076,9702031,104176,106191,205281,9608147,9607200,9607200,9807056,9604178,5138
2388,2389,211241,9806238,9503231,108007,8030,9907210,9907142,6028,6028,10046,4087,212266
2389,2390,211238,9911203,9808124,106157,9707186,9406101,9807031,9502077,9502077,208162,9703209,111054
2390,2391,211236,303173,9907156,212003,9712040,9712230,112214,104093,104093,210192,9703172,11035
2391,2392,211234,5059,9505052,9603109,9408013,9710154,7236,9505186,9505186,4117,302171,9903125
2392,2393,211232,10072,9602172,9607090,206081,9708012,9710024,9506065,9506065,5068,9710243,9912011
2393,2394,211222,10158,9707262,107110,9021,112178,9612238,9705137,9705137,9610053,9808124,9190
2394,2395,211216,9215,9610174,9810251,9807033,9905006,9611029,106176,106176,11088,111281,4002
2395,2396,211212,107199,9611049,7217,9708105,9206071,9804114,9710014,9710014,9706076,12128,109057
2396,2397,211204,6235,209266,212150,109130,103148,9607234,208019,208019,9604062,9711001,7247
2397,2398,211202,9009,5239,110094,208023,9904042,209116,9810149,9810149,106020,106260,9803061
2398,2399,211182,106046,104056,9807138,110113,9210121,9805107,111210,111210,9812230,9806242,106157
2399,2400,211181,9906087,9804056,11172,205242,9904145,206137,302171,302171,109122,9506065,212100
2400,2401,211180,9808161,9806242,9912075,9812046,9811098,9611120,9903219,9903219,9603100,9912159,11170
2401,2402,211178,9812237,11225,6052,10244,9812067,5105,9612130,9612130,4009,211269,106096
2402,2403,211176,9808056,8128,111129,9811098,206002,209194,205230,205230,5105,9702031,112189
2403,2404,211170,303109,9903210,106002,9808182,111069,9906085,208014,208014,304143,9705029,9811134
2404,2405,211164,8058,9611051,9811183,9604168,9211003,108010,9705166,9705166,9707131,9612127,107014
2405,2406,211162,9047,9808087,9806042,303057,9808182,9909180,111153,111153,8226,211271,12268
2406,2407,211146,302171,9807076,9911031,9309142,9604168,106046,9611097,9611097,10028,209169,9506136
2407,2408,211141,9309119,9611103,9911026,9711078,9712040,107091,112073,112073,9604178,9607078,9906023
2408,2409,211135,108008,209155,9706032,103148,212063,212233,9803051,9803051,10190,9904122,205146
2409,2410,211131,9510233,106176,12089,9504027,10113,107055,9609104,9609104,9803067,9907156,206075
2410,2411,211129,103102,9810149,9706151,106184,103031,110188,9710146,9710146,112027,9710014,9806042
2411,2412,211127,104229,9903224,106036,12054,12007,9701188,9711030,9711030,111082,9611215,206196
2412,2413,211123,207089,206207,110025,9507169,9710160,105245,9607011,9607011,8033,106045,9606185
2413,2414,211116,9806106,212245,208153,10113,9805018,107075,212082,212082,9901105,9605229,9910184
2414,2415,211110,104176,9707023,9707262,6091,12249,7055,211245,211245,9904116,9803051,111145
2415,2416,211108,9406208,9803116,9311120,5098,109148,210203,9506063,9506063,9607105,9811096,210148
2416,2417,211100,9407155,4134,103089,9604055,9605023,303057,5085,5085,302105,9612130,9808120
2417,2418,211098,9604044,9611014,9512155,9905208,9902070,4151,9708022,9708022,108120,9809127,104093
2418,2419,211097,9805153,9610234,7050,211182,12211,303233,9601152,9601152,209068,104093,9505052
2419,2420,211090,110204,208033,8214,9904179,4097,110005,211271,211271,212193,9607011,5123
2420,2421,211082,210221,212162,205227,5113,108052,11003,9607078,9607078,7141,9408083,4038
2421,2422,211076,304108,8151,109049,4097,9106,106242,11137,11137,109176,9903219,110041
2422,2423,211075,5085,9712109,9901158,9106,12156,106136,9703172,9703172,207231,9705137,9603061
2423,2424,211074,9905229,9603158,7169,9708012,6224,10268,9906023,9906023,107031,208019,9706151
2424,2425,211069,9203083,9407190,9503179,9408083,9905160,9612251,9106,9106,9703194,9701020,104081
2425,2426,211068,9209052,9806120,9903219,109182,208023,9603106,9811096,9811096,9805027,9504161,3270
2426,2427,211059,9411176,9608137,9906023,10028,207032,104164,9707262,9707262,7171,211241,303015
2427,2428,211056,9501144,9610151,10175,12041,211017,108161,4087,4087,211182,9106,9812154
2428,2429,211041,9310181,107160,9301043,12030,11146,304143,9159,9159,9808052,9702173,301213
2429,2430,211036,9406020,9601013,112176,9210121,7153,207156,9706096,9706096,103262,111153,9703208
2430,2431,211030,107247,9709006,11038,12007,9711112,107236,9408083,9408083,212337,9159,9907133
2431,2432,211023,9507036,9602145,4115,7171,8030,9612240,207162,207162,10198,9812155,9408083
2432,2433,211018,9211121,9703099,9706144,9707068,10244,110039,9702173,9702173,9901055,9708022,207242
2433,2434,211017,9203054,9409021,9504019,207097,9505100,9805101,210145,210145,211059,9706096,9906161
2434,2435,211012,9612194,112132,104158,11023,5016,111160,103200,103200,207247,9512105,9803123
2435,2436,211009,9710114,9703215,12102,9905177,9604055,9411176,9702031,9702031,211204,10103,301193
2436,2437,210313,9909072,9902034,9704043,107267,7171,205281,9809127,9809127,301049,9510186,9705150
2437,2438,210310,9201013,9906022,205259,7177,205160,9912185,9603133,9603133,9607223,103200,210070
2438,2439,210294,9206035,9710149,9505075,106079,9207005,12058,9711197,9711197,9912150,111210,207194
2439,2440,210292,9605108,9609017,3294,9512226,105068,9412236,9609161,9609161,110232,9601152,5046
