,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
2840,2841,212014,9505070,9904191,9506102,109031,9806091,9901128,207029,202057,9807196,9506102,9909215,112231
2841,2842,212012,9505173,9809009,9611008,206122,7195,2044,211011,209260,9808126,9611008,1178,205266
2842,2843,212010,9506077,9902095,9912279,10232,9905173,6228,9606173,9505073,9808168,9912279,5029,206070
2843,2844,212009,9506122,9905030,12034,303184,202114,9908010,9704011,9707042,9808191,12034,107067,209228
2844,2845,212008,9506150,9806001,109063,9811047,9806041,1209,9908192,9904207,9810098,109063,202087,211241
2845,2846,212006,9507051,9905020,207089,208132,1037,9906013,9196,9808117,9810123,207089,12034,9906155
2846,2847,212003,9507118,9901106,211241,9806091,9803068,9812027,106073,204168,9810200,211241,9605200,9181
2847,2848,212002,9507144,9805099,9612153,9808139,9804093,3096,9604068,9503179,9812012,9612153,9808069,210272
2848,2849,211292,9509151,9901146,9911088,9812049,208117,9912060,9810132,207238,9812087,9911088,107259,9806171
2849,2850,211291,9510087,209127,5089,1144,9806001,102155,7058,9609059,9812187,5089,9611023,9902073
2850,2851,211290,9510093,2159,205266,202188,9811120,9909047,110209,9703167,9812218,205266,9709220,9903094
2851,2852,211289,9605101,9907093,206070,9912012,9809055,9901057,203235,1177,9812252,206070,9805045,5089
2852,2853,211288,9607168,12077,9304154,204080,9806213,4146,210198,210153,9901021,9304154,101091,108120
2853,2854,211287,9607185,9807097,112183,9902101,9905020,9902059,2104,9508058,9901135,112183,7254,207027
2854,2855,211286,9608034,107244,203003,9807200,9804062,9906196,109107,204058,9902022,203003,9910118,207149
2855,2856,211285,9608071,9809172,208077,9806008,11216,2016,205129,102105,9902079,208077,106120,207201
2856,2857,211278,9612017,4040,210272,9905186,2223,9806004,2218,9511080,9902168,210272,111247,208077
2857,2858,211277,9612222,9901018,9405117,203215,9901018,10088,107234,9706089,9902180,9405117,9610195,210047
2858,2859,211276,9612233,9906155,9804208,9903033,2044,9912125,9804099,2171,9902197,9804208,3006,9405117
2859,2860,211272,9702006,9912204,9902073,9810025,1049,8004,209120,105106,9903242,9902073,205213,9612153
2860,2861,211271,9703051,9902106,9118,8151,9903186,103230,9601085,205314,9904036,9118,9701019,9802010
2861,2862,211269,9703167,9803259,207201,9812062,9803220,202005,109069,304220,9904149,207201,110107,101161
2862,2863,211268,9703216,9808139,209129,209079,209094,9803263,207123,9703217,9904187,209129,209104,106020
2863,2864,211266,9704190,9810051,210044,11033,9805019,103225,9712005,9908040,9905030,210044,9909146,106142
2864,2865,211263,9706100,9901057,9802010,8179,8004,9904010,9801152,9610251,9905180,9802010,3102,112183
2865,2866,211262,9707120,9808182,9902184,9904095,9905180,203215,9908153,12143,9905200,9902184,204227,202208
2866,2867,211261,9707170,9803263,5272,203050,3187,11187,104238,8252,9905211,5272,9804202,206138
2867,2868,211259,9707208,9803214,103068,9804172,9805208,2159,208108,206054,9906013,103068,201015,9605131
2868,2869,211258,9708025,9909137,106020,9908115,3096,9812044,210058,5031,9907106,106020,9411187,9911088
2869,2870,211257,9708046,9804006,110196,8249,9805099,5073,9402005,9708166,9907144,110196,9706115,106054
2870,2871,211252,9708127,9912012,210005,9807230,205141,9807093,9512006,9912187,9907158,210005,9709058,203003
2871,2872,211250,9710174,1037,212303,9910081,5073,2084,9801151,9812013,9908114,212303,9806240,203006
2872,2873,211249,9711039,9901143,304206,1047,9912025,9903195,9810043,205293,9909013,304206,111255,203108
2873,2874,211245,9712201,9905094,2121,208201,2084,9061,112020,9604156,9909216,2121,9905144,6058
2874,2875,211242,9801195,9806011,8245,9903067,4146,9191,211234,9611214,9910050,8245,208094,101026
2875,2876,211241,9802049,9807093,108120,9908193,9903203,9910150,9904019,203164,9910077,108120,9611041,210005
2876,2877,211240,9802091,9806194,110274,101134,9901144,1057,5256,9911222,9911115,110274,9706050,210083
2877,2878,211239,9803103,9804111,203006,9810206,9902095,9808182,201076,209217,9911137,203006,9805065,212303
2878,2879,211238,9803138,2044,208011,9903038,9912271,9903003,206175,9807240,9911199,208011,9908171,9810200
2879,2880,211236,9803216,9903161,208216,3223,9805136,210038,1031,106151,1013,208216,201016,9911193
2880,2881,211234,9804175,9803001,210047,210079,209130,9906040,109094,204228,1036,210047,208161,2121
2881,2882,211232,9805099,9901048,301182,106151,7133,9901143,205092,9510093,1123,301182,9703059,9118
2882,2883,211229,9805162,9808002,9806177,302113,301102,9904179,9802010,9708025,1178,9806177,9911136,103068
2883,2884,211226,9806099,9812220,9810200,4074,2025,9903178,9901033,9907184,1180,9810200,2199,110274
2884,2885,211225,9806139,3050,101026,5114,9809032,9808149,1024,9906188,1193,101026,204107,208216
2885,2886,211222,9806240,104059,101161,9809021,9807124,9901048,112196,301101,1211,101161,206012,209129
2886,2887,211221,9807223,9905014,206051,111236,9187,9901134,209215,110121,2008,206051,4013,9506109
2887,2888,211220,9809179,9903203,206148,212339,9804006,9811120,9704050,111180,2028,206148,4206,9512081
2888,2889,211218,9810008,9811120,207171,9905064,6224,2025,112047,10086,2043,207171,5210,9606146
2889,2890,211217,9811010,9904010,9605131,9209,302147,9903079,9805141,206103,3086,9605131,102071,9607229
2890,2891,211216,9811172,205065,9606146,5006,9806021,8227,5162,9610204,3281,9606146,203068,3113
2891,2892,211213,9812067,8224,9705004,12104,9812044,9806144,107140,112252,3289,9705004,9904019,6179
2892,2893,211212,9902022,5054,9903094,9210,9901143,8209,212089,9806143,4027,9903094,103031,112013
2893,2894,211210,9902045,9902067,12165,10274,9812089,9022,9205089,9512006,4187,12165,106247,208011
2894,2895,211207,9904145,11197,201061,203006,9805051,105146,9096,9701127,5001,201061,111179,210044
2895,2896,211206,9906127,9901135,202208,9806001,9809009,9810210,12009,9910170,5135,202208,9611190,301182
2896,2897,211204,9906224,102057,203136,9901056,9810206,9807230,207223,101077,5162,203136,9804111,304206
2897,2898,211203,9907108,9910017,205109,3278,106258,9904092,10141,206170,5224,205109,10247,9308124
2898,2899,211202,9909001,111128,207158,6071,9905200,9808026,209079,9701166,6044,207158,205129,9804084
2899,2900,211201,9910094,9812027,9308124,7078,3180,9902095,9303017,9705055,6102,9308124,210274,12165
2900,2901,211200,9911088,107247,9506109,205117,9901057,9804172,101145,9904095,6107,9506109,212035,201061
2901,2902,211199,9911181,9804095,9607229,9812044,3289,9911206,9509106,10060,6191,9607229,9707247,204012
2902,2903,211198,9912060,9908010,9702203,9805099,9904095,9901032,112174,11137,7100,9702203,9803142,206148
2903,2904,211197,1144,5087,9806171,9805131,9812027,6179,211025,210046,7158,9806171,9903210,207158
2904,2905,211195,1178,9901134,9911193,9910053,9807033,9901144,9801183,210158,7239,9911193,204108,9305185
2905,2906,211192,3286,9903067,204012,2222,9808017,9904071,9810102,9505075,8133,204012,208028,9402032
2906,2907,211191,4056,9805051,208087,5025,210274,9905020,9601097,9608105,8194,208087,211073,9804208
2907,2908,211190,4102,9903094,9604189,9808086,9910037,8224,1072,205162,9015,9604189,9708047,9911096
2908,2909,211189,4131,6228,9609052,9907123,9905030,2067,204257,206079,9163,9609052,106244,5179
2909,2910,211188,4141,9901128,9804084,5087,9901135,1123,207257,303080,10048,9804084,111201,6224
2910,2911,211182,5001,9909013,1063,206104,9904010,205141,9506027,9701149,10104,1063,207255,8245
2911,2912,211181,5087,9906040,5179,9806182,9808002,208202,9710020,9808157,10145,5179,9909179,109213
2912,2913,211178,5182,9904179,6179,9905014,204108,9805146,9903242,9809021,10179,6179,2156,207020
2913,2914,211176,5219,9803068,202092,9907200,9901148,9905219,9910185,110096,11236,202092,3281,207171
2914,2915,211173,6013,1183,205154,9907022,9901032,110175,9804057,304181,11258,205154,7058,9912070
2915,2916,211172,8076,9812067,207074,112006,208202,5087,102064,9511126,12165,207074,9407109,12231
2916,2917,211171,8175,2039,9402032,9811122,9901106,9804085,9406216,9807198,101036,9402032,9707019,202175
2917,2918,211170,8227,9805208,9812180,9910116,9803231,9909186,211259,8142,101039,9812180,9808175,203061
2918,2919,211169,10206,9810025,9181,9906112,109031,9802151,9203,110215,101043,9181,9909152,208087
2919,2920,211164,11177,9912271,106286,9910013,3063,9901118,112037,203251,101087,106286,9910055,9808004
2920,2921,211162,12071,9812089,110041,210060,9903094,9903161,201172,1082,102071,110041,109053,9812180
2921,2922,211158,12193,9909186,202175,12058,9808060,9901106,9909043,4078,102147,202175,111284,9909214
2922,2923,211156,12258,9912073,206057,206181,4040,4111,209193,206176,102208,206057,9601108,1209
2923,2924,211149,101035,9812038,207020,211240,9905094,9812237,6041,210173,103111,207020,9704147,3203
2924,2925,211148,101087,9903003,9305185,9904054,9904179,9186,9054,9802076,103187,9305185,9803048,203272
2925,2926,211146,101091,2084,9512081,3200,9015,9907093,205132,9904153,104093,9512081,9908072,206051
2926,2927,211142,103237,9903043,9804182,9807115,207024,211055,9703167,9909101,105047,9804182,101181,207074
2927,2928,211141,103241,9809213,3203,9804095,5087,9807240,11095,304241,105260,3203,106041,211009
2928,2929,211140,104201,207040,10286,2031,9807093,9803167,9610204,111026,106015,10286,208011,212278
2929,2930,211138,106001,9905219,101134,103198,9902067,108062,9811107,211036,106100,101134,9505045,304045
2930,2931,211136,106043,9906234,9505061,8123,9808182,3180,9906102,3180,106186,9505061,9611136,9505061
2931,2932,211135,106149,9805171,9612108,9810123,9907093,9907047,12093,9706148,106193,9612108,9712185,9808182
2932,2933,211134,107227,9907200,9703204,8004,9906155,9808139,9306153,9509052,106245,9703204,9806231,101134
2933,2934,211131,108020,9808060,9704030,111015,9907202,9911161,212246,9901032,106256,9704030,12024,105106
2934,2935,211130,109029,5073,9710149,209183,9903244,9808157,9309110,11226,107022,9710149,9701023,107111
2935,2936,211129,109081,5179,9912025,1179,9905014,9187,9911016,106178,107086,9912025,3289,207245
2936,2937,211128,110084,9806158,9912070,7089,3124,9912012,105062,211288,107115,9912070,108207,9710149
2937,2938,211125,110096,8151,6224,210062,9903079,9902123,206241,9707202,107126,6224,109081,2174
2938,2939,211123,110107,9808149,10054,301102,9805129,1098,9802023,104167,107140,10054,9712257,110041
2939,2940,211122,110136,9905046,105106,1208,9812067,9805051,211198,203112,107186,105106,9805208,203136
2940,2941,211121,110265,9803085,107111,9804037,9809213,9908040,9206070,211098,107212,107111,1083,205109
2941,2942,211118,111034,9907202,9808004,9804184,9910017,9902208,9611133,5046,107261,9808004,1138,205154
2942,2943,211116,111089,9806104,9909088,9805112,9907140,9902125,9812016,209240,108001,9909088,112053,206057
2943,2944,211115,112145,3180,1209,9805218,9906040,5054,106001,9802195,108106,1209,302104,9303048
2944,2945,211112,201037,9911161,4077,205051,12077,9812067,9803188,6236,108115,4077,1150,9603009
2945,2946,211110,201138,9912028,102149,207090,9805112,9806011,11236,207178,108215,102149,9605236,9703204
2946,2947,211107,202097,212153,106255,9906154,5179,9802067,203115,9801135,110189,106255,9710129,9806177
2947,2948,211105,204017,8179,110122,104252,9906055,9910185,211287,303168,110215,110122,2170,10054
2948,2949,211103,204032,9810200,112152,304125,9903107,211103,9506136,208142,111048,112152,106151,102149
2949,2950,211102,204122,301220,203272,202073,9803167,9905037,2183,9603002,111072,203272,9305125,103222
2950,2951,211101,204136,6224,205188,9805146,5054,9905046,9712215,1125,111177,205188,9703110,110265
2951,2952,211100,204245,9903244,9808086,9911137,9812038,9905014,9802041,9910004,111266,9808086,9803235,210246
2952,2953,211098,205085,9807230,3032,2087,3050,9805207,9606133,1219,111267,3032,11236,211102
2953,2954,211095,205140,7195,9199,207224,209127,9903186,207145,211164,112013,9199,109127,9803060
2954,2955,211092,205170,9901032,12078,1098,9903067,7226,9095,9704170,112015,12078,208060,9906071
2955,2956,211091,205228,3032,12231,5094,9054,111128,11002,4183,112050,12231,9611146,9912025
2956,2957,211090,205254,9904071,103222,9903003,7226,8123,111129,208038,112066,103222,9704165,4077
2957,2958,211086,205314,2188,109102,9910050,206022,102057,9405110,9808006,112187,109102,203175,4131
2958,2959,211082,206104,110175,204206,9807208,9904071,9902079,1144,103241,112248,204206,9804009,9199
2959,2960,211081,206192,1047,206102,9810148,9903043,11080,104147,106120,112249,206102,9808168,12078
2960,2961,211080,206202,9904095,207245,5153,107244,9903214,210093,203110,201016,207245,9903194,106255
2961,2962,211076,207037,9806004,9303048,205017,9807185,1101,9902102,9603100,201070,9303048,9702067,9705128
2962,2963,211075,207074,9912042,9604179,9812252,9907200,1016,101120,106247,201176,9604179,9901033,9909088
2963,2964,211074,207163,2104,9803060,9902170,5186,10232,1032,211140,201226,9803060,205218,3032
2964,2965,211073,207241,9804099,9906071,9911161,9910052,9015,9302109,302226,201229,9906071,9704044,3288
2965,2966,211068,208019,9901148,9909214,9809102,9903161,9903107,3298,9610155,202107,9909214,9705078,204206
2966,2967,211065,209054,3063,210083,9911113,9909137,209088,8172,202011,202116,210083,9806042,206102
2967,2968,211063,209201,9803167,212278,1183,9902059,210274,207091,212074,202148,212278,9912140,207234
2968,2969,211060,209211,9902079,9606191,9901101,9901134,9810055,9702067,303122,203061,9606191,112020,9912165
2969,2970,211059,209242,9807137,9912165,7204,9903003,208117,3151,103021,203095,9912165,9904092,8088
2970,2971,211056,209261,9802151,3288,9806026,1183,9911205,103001,203203,203191,3288,6139,110122
2971,2972,211055,210187,11186,4131,211136,107247,10059,104133,9612062,203217,4131,209225,9510106
2972,2973,211053,211082,9806144,106008,112125,9901048,107247,9704097,110298,203267,106008,9610012,9602114
2973,2974,211052,211266,1101,201035,203091,9803085,3032,9811243,111278,203268,201035,1030,9812066
2974,2975,211047,212170,9805136,211009,9906142,9808069,1056,9911100,206014,204027,211009,8160,3103
2975,2976,211043,212278,9807156,9911096,9812196,9909013,107114,9911160,211236,204079,9911096,3032,5267
2976,2977,211042,212331,9910197,109213,10060,102057,9907085,3103,9712201,204145,109213,111169,8076
2977,2978,211041,302150,9808026,111044,202005,111128,204228,9905162,9910099,204239,111044,206132,106286
2978,2979,211040,302181,9902121,202037,202127,9908010,9910052,3110,202183,204256,202037,9611223,109102
2979,2980,211036,303122,7226,203061,9901030,9807240,9912073,11191,9801020,205052,203061,9905134,202037
2980,2981,211035,304208,208202,207281,6247,9810025,2104,112133,3237,205161,207281,210291,204191
2981,2982,211034,9202011,8180,211102,9908089,6228,9812220,9507018,211290,205177,211102,9706060,9606191
2982,2983,211032,9204030,9903178,9510106,9805156,9902155,9803214,9706148,6247,205266,9510106,1054,9801205
2983,2984,211031,9206026,9805207,9812066,102123,9812220,2188,9904039,304045,205300,9812066,1198,9910076
2984,2985,211030,9206044,9803231,7073,211213,9905219,9904095,11147,1056,205316,7073,202124,106008
2985,2986,211029,9209055,9905099,109187,5273,8224,9909013,1106,109111,206089,109187,9706053,109099
2986,2987,211028,9212030,5186,110265,7048,9148,209130,1190,208023,206100,110265,9810116,205188
2987,2988,211027,9212045,9810206,204191,9812172,9912028,9901050,112015,302006,206164,204191,9912164,9704030
2988,2989,211025,9302116,9910116,212059,9904142,10059,9809213,11054,9511173,206175,212059,3203,9704104
2989,2990,211023,9303067,9904217,9704158,108106,205065,203250,210126,9802147,206237,9704158,101013,9704158
2990,2991,211021,9305040,9912125,12202,3169,9805156,202114,9904054,205247,208003,12202,112047,9907219
2991,2992,211018,9307174,9806021,207247,9812066,9905046,9902067,9905144,8133,208023,207247,9804084,2199
2992,2993,211017,9309107,9811056,208146,201265,9811056,2039,9203051,9711036,208165,208146,9805218,3198
2993,2994,211014,9401006,3187,9607049,211095,9906201,9810123,9910118,9803072,211011,9607049,9911011,7073
2994,2995,211013,9404008,9807185,9902132,5121,9806004,9810025,9912028,205050,211195,9902132,7209,112152
2995,2996,211012,9404108,3147,2174,10088,9906234,9905200,1167,5272,211269,2174,106044,206149
2996,2997,211011,9405117,9907140,5267,303111,9806158,9807173,108016,11172,212082,5267,208139,207281
2997,2998,211009,9410230,1016,212177,205202,9909186,9902121,209242,12071,212184,212177,5204,9607049
2998,2999,211007,9411122,204212,9804114,8053,9912125,9903128,9704030,9605131,212215,9804114,7062,9612087
2999,3000,211006,9505045,9906201,9805143,9912025,9908040,9905130,108001,9811004,9304056,9805143,8075,111044
3000,3001,211005,9506089,8107,9806075,1157,3032,204226,211236,1111,9305040,9806075,106149,202092
3001,3002,210313,9507018,9804160,3103,9908186,110175,9810194,9610167,9148,9305125,3103,107186,9510101
3002,3003,210312,9509052,9906154,3113,9803068,9807230,9909137,9811162,112053,9308052,3113,112131,9703217
3003,3004,210310,9509140,9902155,109099,9804085,9912073,9911112,9904056,208227,9409093,109099,9804019,9705004
3004,3005,210309,9602144,107032,9608163,9804166,8151,9904191,10115,9804180,9411020,9608163,9806159,9804114
3005,3006,210308,9603017,2223,9801205,9805125,9910116,9807156,9711048,202092,9503033,9801205,112188,9903031
3006,3007,210305,9606036,9901118,1198,9807137,9903178,201265,9912042,301095,9507051,1198,207132,3129
3007,3008,210303,9606196,9902123,8088,9901050,9912042,9808017,3086,9510169,9508107,8088,212208,12202
3008,3009,210302,9607011,9907047,111169,9014,9804099,209127,6203,9611203,9509106,111169,9603140,208146
3009,3010,210301,9607239,9906055,206001,207024,9903214,9901018,103237,204025,9601169,206001,9610166,212059
3010,3011,210296,9609059,9905130,9602114,204183,9904217,9804182,203147,9510086,9602179,9602114,9612051,9604179
3011,3012,210293,9610157,9910256,9603009,9806089,9803054,9910047,210256,1130,9603187,9603009,9804208,9608163
3012,3013,210292,9611204,9808086,9612087,9902195,9803197,9810200,9912059,109107,9605074,9612087,9808086,9805143
3013,3014,210291,9612224,103198,9702101,110067,3147,9907200,110107,9612148,9607027,9702101,9905226,9806075
3014,3015,210290,9702075,208221,9704104,110175,3007,9904040,4123,1149,9608015,9704104,9909041,9902132
3015,3016,210288,9702205,9804085,9705128,9909103,11186,9906161,8047,9701037,9609069,9705128,205033,9902156
3016,3017,210287,9705169,210293,9712256,212313,9805145,9912165,108085,9702047,9609113,9712256,9706127,9906201
3017,3018,210282,9706009,9907085,9809193,9902098,2039,9806158,205003,3203,9609225,9809193,9808161,9909152
3018,3019,210278,9706066,9905137,9902156,9906168,9810201,9812163,9905130,107166,9611111,9902156,9902073,1198
3019,3020,210275,9706186,9054,9907219,1205,103198,9805145,9905186,205014,9612192,9907219,9906176,109187
3020,3021,210274,9707132,9902059,9909152,9901032,10078,9807179,9904040,2211,9612248,9909152,10069,111169
3021,3022,210272,9709202,9804062,3129,9902168,9907085,209085,11166,5198,9704165,3129,103045,201035
3022,3023,210269,9710005,9802067,5172,1016,2104,1170,9503033,205008,9706204,5172,106249,204014
3023,3024,210267,9711143,9807240,8076,8180,9805207,6014,101199,205283,9707019,8076,11092,207004
3024,3025,210266,9711181,2111,8096,9807240,9905089,201219,202116,203125,9707202,8096,9704050,9605009
3025,3026,210265,9712233,7202,204157,1055,9808026,9811097,9806144,9903090,9708022,204157,2226,9712256
3026,3027,210264,9802195,9810194,207234,108036,9810200,107266,109175,201174,9708064,207234,106092,8096
3027,3028,210263,9802198,9903128,210246,210050,207040,106258,206062,9707250,9709123,210246,111229,10286
3028,3029,210262,9803013,9903144,9405029,9911022,9902079,302147,209219,208046,9709139,9405029,303017,104049
3029,3030,210257,9803026,6179,9510101,11216,9905137,207040,103102,9507144,9710020,9510101,9912028,202180
3030,3031,210256,9803188,101134,9605009,9807205,1047,9903023,212181,9611174,9710219,9605009,106178,9405029
3031,3032,210254,9805146,9902208,9801036,10072,212153,9812089,110039,9903144,9711001,9801036,112166,9609052
3032,3033,210253,9806069,9903023,104049,9909199,102077,9804160,110232,202171,9711030,104049,9910081,9702101
3033,3034,210252,9806108,3124,109029,9905137,1016,9910197,212138,301071,9712021,109029,5212,9803103
3034,3035,210250,9806125,9804172,109091,110087,9902123,7202,9709114,206052,9801135,109091,12258,9808086
3035,3036,210247,9807062,9907015,201247,9806171,9803138,210164,204145,9802049,9801151,201247,202176,9809193
3036,3037,210246,9808002,9808157,202180,9807135,9906154,3050,6246,9906161,9801180,202180,9801058,5046
3037,3038,210240,9808014,8090,204014,209106,8090,9810206,204254,211073,9802010,204014,9906096,106151
3038,3039,210239,9809100,9812237,210200,209230,9804172,107032,208110,212061,9803108,210200,107115,109029
3039,3040,210238,9812038,9912165,9302116,211055,9804210,9805045,210153,9411187,9803120,9302116,112126,110007
3040,3041,210234,9812056,9903214,9903031,12251,9807156,9910081,301235,9711138,9803220,9903031,112231,111278
3041,3042,210231,9901050,9808017,9908020,9912204,9907047,9902153,108196,6210,9804087,9908020,209085,201247
3042,3043,210230,9901057,9805145,9910076,3131,9807179,9807033,107086,9083,9804202,9910076,9611195,204150
3043,3044,210229,9901143,9811097,11233,9807173,9808086,9908186,10105,205198,9805045,11233,9808037,204260
3044,3045,210227,9901147,9806235,210303,2141,301220,1183,9503209,9610167,9805051,210303,9903109,206033
3045,3046,210224,9902052,3007,9609225,9807006,9806182,9806021,9906223,9904092,9805126,9609225,2171,208232
3046,3047,210222,9903091,9810055,9806091,9808069,6179,9910076,1179,1032,9805141,9806091,9126,9302116
3047,3048,210221,9903132,201265,10104,9811035,9811097,9808051,9902194,201037,9805218,10104,10113,9708003
3048,3049,210220,9905081,9807033,301171,1200,2188,301220,110115,202190,9806004,301171,209224,10104
3049,3050,210219,9905134,10059,207004,9806049,9905099,6013,103013,210206,9806096,207004,109111,206001
3050,3051,210218,9905217,9906112,4015,3215,9805131,207024,9802148,207173,9807142,4015,203232,207264
3051,3052,210217,9906030,9910052,112249,9912010,9808157,202007,5186,212095,9807200,112249,207129,209202
3052,3053,210212,9906163,9805129,3198,1093,9910197,204108,111199,9804060,9810132,3198,9503229,9612108
3053,3054,210206,9908135,9806182,108232,9803171,9812237,9905048,6210,9901101,9810195,108232,9706071,9812067
3054,3055,210202,9909076,9804182,302104,9804060,9903144,204182,10221,201257,9810199,302104,9707099,9904068
3055,3056,210200,9909154,9808051,9904068,9805096,8179,11216,9802185,212119,9811028,9904068,203120,204157
3056,3057,210199,9911137,9910076,9711002,9810243,9910256,5025,9711080,9903195,9812047,9711002,204079,205236
3057,3058,210198,9911238,9808069,9703217,9806177,9902208,9906112,110173,9906070,9812097,9703217,212141,9061
3058,3059,210195,9912147,9905048,9803103,111119,101110,3147,9308052,207039,9812100,9803103,9610250,208114
3059,3060,210193,1001,9803138,2199,9904071,9901121,9906234,9510148,9505035,9812160,2199,10121,210303
3060,3061,210187,1133,9910047,108096,9908116,9806026,9904019,9611039,9708086,9901134,108096,103058,4141
3061,3062,210183,1157,9904019,110007,9909053,1101,9812066,107220,9912094,9902106,110007,201197,9711002
3062,3063,210181,1182,9906054,207264,5107,9810055,109092,9903227,205213,9902123,207264,201229,108232
3063,3064,210175,3096,9905089,9903213,206175,8107,103198,106202,102192,9903007,9903213,207258,9908020
3064,3065,210173,3106,9904040,9907085,9909015,9904092,9803197,207157,105108,9903161,9907085,9403121,9801036
3065,3066,210169,3236,204228,10015,205141,9912165,9811122,107251,106243,9904153,10015,9604089,10015
3066,3067,210168,3241,109092,4141,9807241,9901118,9805165,207104,207264,9905046,4141,9704123,207247
3067,3068,210167,6059,9812066,205236,9902208,9807173,8107,9303040,9702155,9905205,205236,9903178,9604035
3068,3069,210166,7041,1170,106151,209010,111284,4165,9903195,9803263,9906112,106151,106072,109091
3069,3070,210164,7048,9901021,106267,9812165,9801207,9905137,1054,9611190,9906223,106267,112252,9903213
3070,3071,210163,8096,9901050,111278,3067,9806235,2156,1184,202195,9907129,111278,208149,106267
3071,3072,210158,8119,9903132,111231,3057,9903132,9806049,104102,203140,9908089,111231,9604090,9907085
3072,3073,210157,10010,1098,5046,110121,9901050,9903228,9707222,206231,9909179,5046,11045,202183
3073,3074,210155,10084,101110,204150,303251,9810194,9910256,9808086,210012,9910013,204150,105185,209176
3074,3075,210153,11127,205079,203125,9806080,9810210,2194,1066,9704112,9910110,203125,9506020,9804182
3075,3076,210150,11147,9912168,3151,9806131,9905130,2143,11175,303054,9910113,3151,1065,201127
3076,3077,210148,12142,9805165,203157,9909101,107032,301102,112176,9604090,9910249,203157,7191,11233
3077,3078,210146,102097,9804037,206068,5106,9804182,107244,1123,12213,9911160,206068,8188,209224
3078,3079,210145,102156,5094,9061,103171,9903128,9904197,9506091,206166,9911242,9061,9704134,3151
3079,3080,210139,102172,9807179,6107,9907184,9708164,9807208,9708017,211032,9912013,6107,9181,301171
3080,3081,210135,102188,9901121,11132,2084,8180,9912181,108215,211176,9912076,11132,12169,9309023
3081,3082,210133,103055,9803197,201127,208117,9805045,3215,9804010,9911161,9912214,201127,9306153,101083
3082,3083,210132,103108,10078,206149,9808026,9908186,9811056,9910055,9712143,1018,206149,7239,108096
3083,3084,210131,103198,9210,9806249,9909076,9901101,9148,106245,4015,1049,9806249,9602043,111231
3084,3085,210127,104057,101118,9912181,209026,2111,101118,9807200,11230,1066,9912181,9711201,302104
3085,3086,210126,105260,9911112,9309023,9908114,9904019,9810063,9811010,106044,1083,9309023,108119,9908192
3086,3087,210125,106054,9907022,209224,5015,9710046,212153,9910249,211171,1085,209224,108120,2111
3087,3088,210124,106117,9805131,9510093,102046,9905048,209094,7158,301250,1106,9510093,108232,9603195
3088,3089,210123,106148,9805156,9707131,9903219,9903023,9909176,110215,9604089,1129,9707131,109010,9707131
3089,3090,210122,106187,203164,112085,7120,9903228,9903110,111278,106094,1135,112085,211115,9806249
3090,3091,210117,107259,9807173,9707142,11197,204212,1130,112059,106244,1144,9707142,9712195,112249
3091,3092,210116,108036,9910081,209176,9910052,9906054,9803085,5114,206148,1198,209176,9809164,6107
3092,3093,210115,108101,9806131,9708003,9905089,9804037,9903117,9611146,9607041,2007,9708003,3115,9609095
3093,3094,210114,108207,11080,9906201,107244,9803140,9805156,10175,9702108,2111,9906201,11137,5172
3094,3095,210112,109200,9812163,10086,9903230,203164,101134,204140,9710005,2141,10086,209076,11132
3095,3096,210108,110058,2156,2106,212329,9910076,12077,212010,1002,2156,2106,211199,206068
3096,3097,210104,110122,9810210,9812067,107247,9805076,9808039,110077,211262,2175,9812067,9605028,112085
3097,3098,210102,110123,9904092,208094,9903026,9805165,9902195,209051,212107,3142,208094,9704167,9912181
3098,3099,210101,110232,9806049,9807234,11186,9910047,8179,9804124,110271,3151,9807234,10202,10086
3099,3100,210094,110263,9812187,9604035,9911199,101134,9907015,9805051,9507008,3200,9604035,208038,9806091
3100,3101,210093,111180,1029,208219,9912275,7202,3007,9811128,9907085,3219,208219,9608157,203125
3101,3102,210091,111199,9903228,9603042,9902012,9906112,9810201,107152,9163,4077,9603042,9610156,9603042
3102,3103,210089,111201,9812062,9609095,9910267,9907015,9903132,111136,202174,5003,9609095,203060,2106
3103,3104,210088,111221,9812238,108113,212174,9910081,9804037,207037,211041,5007,108113,9803232,4015
3104,3105,210085,112092,9910099,9908192,111130,201265,9912168,5137,301217,5054,9908192,1096,7120
3105,3106,210083,112098,106151,101083,9805136,205079,9806131,106024,9901021,5094,101083,5052,109127
3106,3107,210081,112166,7120,9707262,9904019,9912168,102097,9905099,205144,5114,9707262,110085,208219
3107,3108,210079,112178,1044,208052,9808039,9812219,102077,9704165,3215,5186,208052,206151,9707142
3108,3109,210078,112235,210124,208114,5029,9804086,10078,9804202,9705130,5246,208114,9404162,11226
3109,3110,210077,203061,9805142,201019,1194,9806131,9901121,9812160,4133,5273,201019,9609063,9807234
3110,3111,210073,204002,9912181,9812117,205001,2143,9907140,4114,110067,6179,9812117,9808100,209099
3111,3112,210072,205014,9912059,103106,1169,9812062,2111,9501075,9811056,7051,103106,2192,9910099
3112,3113,210071,205017,106113,208232,9901041,208221,9812252,204084,9912012,7079,208232,4133,9707262
