,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz Centrality,Page-Rank.1,Percolation-Centrality,score
28440,,,,,,,,,,,,,
28442,,,,,,,,,,,,,
28444,,,,,,,,,,,,,
28446,,,,,,,,,,,,,
28448,,,,,,,,,,,,,
28450,,,,,,,,,,,,,
28452,,,,,,,,,,,,,
28454,,,,,,,,,,,,,
28456,,,,,,,,,,,,,
28458,,,,,,,,,,,,,
28460,,,,,,,,,,,,,
28462,,,,,,,,,,,,,
28464,,,,,,,,,,,,,
28466,,,,,,,,,,,,,
28468,,,,,,,,,,,,,
28470,,,,,,,,,,,,,
28472,,,,,,,,,,,,,
28474,,,,,,,,,,,,,
28476,,,,,,,,,,,,,
28478,,,,,,,,,,,,,
28480,,,,,,,,,,,,,
28482,,,,,,,,,,,,,
28484,,,,,,,,,,,,,
28486,,,,,,,,,,,,,
28488,,,,,,,,,,,,,
28490,,,,,,,,,,,,,
28492,,,,,,,,,,,,,
28494,,,,,,,,,,,,,
28496,,,,,,,,,,,,,
28498,,,,,,,,,,,,,
28500,,,,,,,,,,,,,
28502,,,,,,,,,,,,,
28504,,,,,,,,,,,,,
28506,,,,,,,,,,,,,
28508,,,,,,,,,,,,,
28510,,,,,,,,,,,,,
28512,,,,,,,,,,,,,
28514,,,,,,,,,,,,,
28516,,,,,,,,,,,,,
28518,,,,,,,,,,,,,
28520,,,,,,,,,,,,,
28522,,,,,,,,,,,,,
28524,,,,,,,,,,,,,
28526,,,,,,,,,,,,,
28528,,,,,,,,,,,,,
28530,,,,,,,,,,,,,
28532,,,,,,,,,,,,,
28534,,,,,,,,,,,,,
28536,,,,,,,,,,,,,
28538,,,,,,,,,,,,,
28540,,,,,,,,,,,,,
28542,,,,,,,,,,,,,
28544,,,,,,,,,,,,,
28546,,,,,,,,,,,,,
28548,,,,,,,,,,,,,
28550,,,,,,,,,,,,,
28552,,,,,,,,,,,,,
28554,,,,,,,,,,,,,
28556,,,,,,,,,,,,,
28558,,,,,,,,,,,,,
28560,,,,,,,,,,,,,
28562,,,,,,,,,,,,,
28564,,,,,,,,,,,,,
28566,,,,,,,,,,,,,
28568,,,,,,,,,,,,,
28570,,,,,,,,,,,,,
28572,,,,,,,,,,,,,
28574,,,,,,,,,,,,,
28576,,,,,,,,,,,,,
28578,,,,,,,,,,,,,
28580,,,,,,,,,,,,,
28582,,,,,,,,,,,,,
28584,,,,,,,,,,,,,
28586,,,,,,,,,,,,,
28588,,,,,,,,,,,,,
28590,,,,,,,,,,,,,
28592,,,,,,,,,,,,,
28594,,,,,,,,,,,,,
28596,,,,,,,,,,,,,
28598,,,,,,,,,,,,,
28600,,,,,,,,,,,,,
28602,,,,,,,,,,,,,
28604,,,,,,,,,,,,,
28606,,,,,,,,,,,,,
28608,,,,,,,,,,,,,
28610,,,,,,,,,,,,,
28612,,,,,,,,,,,,,
28614,,,,,,,,,,,,,
28616,,,,,,,,,,,,,
28618,,,,,,,,,,,,,
28620,,,,,,,,,,,,,
28622,,,,,,,,,,,,,
28624,,,,,,,,,,,,,
28626,,,,,,,,,,,,,
28628,,,,,,,,,,,,,
28630,,,,,,,,,,,,,
28632,,,,,,,,,,,,,
28634,,,,,,,,,,,,,
28636,,,,,,,,,,,,,
28638,,,,,,,,,,,,,
28640,,,,,,,,,,,,,
28642,,,,,,,,,,,,,
28644,,,,,,,,,,,,,
28646,,,,,,,,,,,,,
28648,,,,,,,,,,,,,
28650,,,,,,,,,,,,,
28652,,,,,,,,,,,,,
28654,,,,,,,,,,,,,
28656,,,,,,,,,,,,,
28658,,,,,,,,,,,,,
28660,,,,,,,,,,,,,
28662,,,,,,,,,,,,,
28664,,,,,,,,,,,,,
28666,,,,,,,,,,,,,
28668,,,,,,,,,,,,,
28670,,,,,,,,,,,,,
28672,,,,,,,,,,,,,
28674,,,,,,,,,,,,,
28676,,,,,,,,,,,,,
28678,,,,,,,,,,,,,
28680,,,,,,,,,,,,,
28682,,,,,,,,,,,,,
28684,,,,,,,,,,,,,
28686,,,,,,,,,,,,,
28688,,,,,,,,,,,,,
28690,,,,,,,,,,,,,
28692,,,,,,,,,,,,,
28694,,,,,,,,,,,,,
28696,,,,,,,,,,,,,
28698,,,,,,,,,,,,,
28700,,,,,,,,,,,,,
28702,,,,,,,,,,,,,
28704,,,,,,,,,,,,,
28706,,,,,,,,,,,,,
28708,,,,,,,,,,,,,
28710,,,,,,,,,,,,,
28712,,,,,,,,,,,,,
28714,,,,,,,,,,,,,
28716,,,,,,,,,,,,,
28718,,,,,,,,,,,,,
28720,,,,,,,,,,,,,
28722,,,,,,,,,,,,,
28724,,,,,,,,,,,,,
28726,,,,,,,,,,,,,
28728,,,,,,,,,,,,,
28730,,,,,,,,,,,,,
28732,,,,,,,,,,,,,
28734,,,,,,,,,,,,,
28736,,,,,,,,,,,,,
28738,,,,,,,,,,,,,
28740,,,,,,,,,,,,,
28742,,,,,,,,,,,,,
28744,,,,,,,,,,,,,
28746,,,,,,,,,,,,,
28748,,,,,,,,,,,,,
28750,,,,,,,,,,,,,
28752,,,,,,,,,,,,,
28754,,,,,,,,,,,,,
28756,,,,,,,,,,,,,
28758,,,,,,,,,,,,,
28760,,,,,,,,,,,,,
28762,,,,,,,,,,,,,
28764,,,,,,,,,,,,,
28766,,,,,,,,,,,,,
28768,,,,,,,,,,,,,
28770,,,,,,,,,,,,,
28772,,,,,,,,,,,,,
28774,,,,,,,,,,,,,
28776,,,,,,,,,,,,,
28778,,,,,,,,,,,,,
28780,,,,,,,,,,,,,
28782,,,,,,,,,,,,,
28784,,,,,,,,,,,,,
28786,,,,,,,,,,,,,
28788,,,,,,,,,,,,,
28790,,,,,,,,,,,,,
28792,,,,,,,,,,,,,
28794,,,,,,,,,,,,,
28796,,,,,,,,,,,,,
28798,,,,,,,,,,,,,
28800,,,,,,,,,,,,,
28802,,,,,,,,,,,,,
28804,,,,,,,,,,,,,
28806,,,,,,,,,,,,,
28808,,,,,,,,,,,,,
28810,,,,,,,,,,,,,
28812,,,,,,,,,,,,,
28814,,,,,,,,,,,,,
28816,,,,,,,,,,,,,
28818,,,,,,,,,,,,,
28820,,,,,,,,,,,,,
28822,,,,,,,,,,,,,
28824,,,,,,,,,,,,,
28826,,,,,,,,,,,,,
28828,,,,,,,,,,,,,
28830,,,,,,,,,,,,,
28832,,,,,,,,,,,,,
28834,,,,,,,,,,,,,
28836,,,,,,,,,,,,,
28838,,,,,,,,,,,,,
28840,,,,,,,,,,,,,
28842,,,,,,,,,,,,,
28844,,,,,,,,,,,,,
28846,,,,,,,,,,,,,
28848,,,,,,,,,,,,,
28850,,,,,,,,,,,,,
28852,,,,,,,,,,,,,
28854,,,,,,,,,,,,,
28856,,,,,,,,,,,,,
28858,,,,,,,,,,,,,
28860,,,,,,,,,,,,,
28862,,,,,,,,,,,,,
28864,,,,,,,,,,,,,
28866,,,,,,,,,,,,,
28868,,,,,,,,,,,,,
28870,,,,,,,,,,,,,
28872,,,,,,,,,,,,,
28874,,,,,,,,,,,,,
28876,,,,,,,,,,,,,
28878,,,,,,,,,,,,,
28880,,,,,,,,,,,,,
28882,,,,,,,,,,,,,
28884,,,,,,,,,,,,,
28886,,,,,,,,,,,,,
28888,,,,,,,,,,,,,
28890,,,,,,,,,,,,,
28892,,,,,,,,,,,,,
28894,,,,,,,,,,,,,
28896,,,,,,,,,,,,,
28898,,,,,,,,,,,,,
28900,,,,,,,,,,,,,
28902,,,,,,,,,,,,,
28904,,,,,,,,,,,,,
28906,,,,,,,,,,,,,
28908,,,,,,,,,,,,,
28910,,,,,,,,,,,,,
28912,,,,,,,,,,,,,
28914,,,,,,,,,,,,,
28916,,,,,,,,,,,,,
28918,,,,,,,,,,,,,
28920,,,,,,,,,,,,,
28922,,,,,,,,,,,,,
28924,,,,,,,,,,,,,
28926,,,,,,,,,,,,,
28928,,,,,,,,,,,,,
28930,,,,,,,,,,,,,
28932,,,,,,,,,,,,,
28934,,,,,,,,,,,,,
28936,,,,,,,,,,,,,
28938,,,,,,,,,,,,,
28940,,,,,,,,,,,,,
28942,,,,,,,,,,,,,
28944,,,,,,,,,,,,,
28946,,,,,,,,,,,,,
28948,,,,,,,,,,,,,
28950,,,,,,,,,,,,,
28952,,,,,,,,,,,,,
28954,,,,,,,,,,,,,
28956,,,,,,,,,,,,,
28958,,,,,,,,,,,,,
28960,,,,,,,,,,,,,
28962,,,,,,,,,,,,,
28964,,,,,,,,,,,,,
28966,,,,,,,,,,,,,
28968,,,,,,,,,,,,,
28970,,,,,,,,,,,,,
28972,,,,,,,,,,,,,
28974,,,,,,,,,,,,,
28976,,,,,,,,,,,,,
28978,,,,,,,,,,,,,
28980,,,,,,,,,,,,,
28982,,,,,,,,,,,,,
28984,,,,,,,,,,,,,
28986,,,,,,,,,,,,,
28988,,,,,,,,,,,,,
28990,,,,,,,,,,,,,
28992,,,,,,,,,,,,,
28994,,,,,,,,,,,,,
28996,,,,,,,,,,,,,
28998,,,,,,,,,,,,,
29000,,,,,,,,,,,,,
29002,,,,,,,,,,,,,
29004,,,,,,,,,,,,,
29006,,,,,,,,,,,,,
29008,,,,,,,,,,,,,
29010,,,,,,,,,,,,,
29012,,,,,,,,,,,,,
29014,,,,,,,,,,,,,
29016,,,,,,,,,,,,,
29018,,,,,,,,,,,,,
29020,,,,,,,,,,,,,
29022,,,,,,,,,,,,,
29024,,,,,,,,,,,,,
29026,,,,,,,,,,,,,
29028,,,,,,,,,,,,,
29030,,,,,,,,,,,,,
29032,,,,,,,,,,,,,
29034,,,,,,,,,,,,,
29036,,,,,,,,,,,,,
29038,,,,,,,,,,,,,
29040,,,,,,,,,,,,,
29042,,,,,,,,,,,,,
29044,,,,,,,,,,,,,
29046,,,,,,,,,,,,,
29048,,,,,,,,,,,,,
29050,,,,,,,,,,,,,
29052,,,,,,,,,,,,,
29054,,,,,,,,,,,,,
29056,,,,,,,,,,,,,
29058,,,,,,,,,,,,,
29060,,,,,,,,,,,,,
29062,,,,,,,,,,,,,
29064,,,,,,,,,,,,,
29066,,,,,,,,,,,,,
29068,,,,,,,,,,,,,
29070,,,,,,,,,,,,,
29072,,,,,,,,,,,,,
29074,,,,,,,,,,,,,
29076,,,,,,,,,,,,,
29078,,,,,,,,,,,,,
29080,,,,,,,,,,,,,
29082,,,,,,,,,,,,,
29084,,,,,,,,,,,,,
29086,,,,,,,,,,,,,
29088,,,,,,,,,,,,,
29090,,,,,,,,,,,,,
29092,,,,,,,,,,,,,
29094,,,,,,,,,,,,,
29096,,,,,,,,,,,,,
29098,,,,,,,,,,,,,
29100,,,,,,,,,,,,,
29102,,,,,,,,,,,,,
29104,,,,,,,,,,,,,
29106,,,,,,,,,,,,,
29108,,,,,,,,,,,,,
29110,,,,,,,,,,,,,
29112,,,,,,,,,,,,,
29114,,,,,,,,,,,,,
29116,,,,,,,,,,,,,
29118,,,,,,,,,,,,,
29120,,,,,,,,,,,,,
29122,,,,,,,,,,,,,
29124,,,,,,,,,,,,,
29126,,,,,,,,,,,,,
29128,,,,,,,,,,,,,
29130,,,,,,,,,,,,,
29132,,,,,,,,,,,,,
29134,,,,,,,,,,,,,
29136,,,,,,,,,,,,,
29138,,,,,,,,,,,,,
29140,,,,,,,,,,,,,
29142,,,,,,,,,,,,,
29144,,,,,,,,,,,,,
29146,,,,,,,,,,,,,
29148,,,,,,,,,,,,,
29150,,,,,,,,,,,,,
29152,,,,,,,,,,,,,
29154,,,,,,,,,,,,,
29156,,,,,,,,,,,,,
29158,,,,,,,,,,,,,
29160,,,,,,,,,,,,,
29162,,,,,,,,,,,,,
29164,,,,,,,,,,,,,
29166,,,,,,,,,,,,,
29168,,,,,,,,,,,,,
29170,,,,,,,,,,,,,
29172,,,,,,,,,,,,,
29174,,,,,,,,,,,,,
29176,,,,,,,,,,,,,
29178,,,,,,,,,,,,,
29180,,,,,,,,,,,,,
29182,,,,,,,,,,,,,
29184,,,,,,,,,,,,,
29186,,,,,,,,,,,,,
29188,,,,,,,,,,,,,
29190,,,,,,,,,,,,,
29192,,,,,,,,,,,,,
29194,,,,,,,,,,,,,
29196,,,,,,,,,,,,,
29198,,,,,,,,,,,,,
29200,,,,,,,,,,,,,
29202,,,,,,,,,,,,,
29204,,,,,,,,,,,,,
29206,,,,,,,,,,,,,
29208,,,,,,,,,,,,,
29210,,,,,,,,,,,,,
29212,,,,,,,,,,,,,
29214,,,,,,,,,,,,,
29216,,,,,,,,,,,,,
29218,,,,,,,,,,,,,
29220,,,,,,,,,,,,,
29222,,,,,,,,,,,,,
29224,,,,,,,,,,,,,
29226,,,,,,,,,,,,,
29228,,,,,,,,,,,,,
29230,,,,,,,,,,,,,
29232,,,,,,,,,,,,,
29234,,,,,,,,,,,,,
29236,,,,,,,,,,,,,
29238,,,,,,,,,,,,,
29240,,,,,,,,,,,,,
29242,,,,,,,,,,,,,
29244,,,,,,,,,,,,,
29246,,,,,,,,,,,,,
29248,,,,,,,,,,,,,
29250,,,,,,,,,,,,,
29252,,,,,,,,,,,,,
29254,,,,,,,,,,,,,
29256,,,,,,,,,,,,,
29258,,,,,,,,,,,,,
29260,,,,,,,,,,,,,
29262,,,,,,,,,,,,,
29264,,,,,,,,,,,,,
29266,,,,,,,,,,,,,
29268,,,,,,,,,,,,,
29270,,,,,,,,,,,,,
29272,,,,,,,,,,,,,
29274,,,,,,,,,,,,,
29276,,,,,,,,,,,,,
29278,,,,,,,,,,,,,
29280,,,,,,,,,,,,,
29282,,,,,,,,,,,,,
29284,,,,,,,,,,,,,
29286,,,,,,,,,,,,,
29288,,,,,,,,,,,,,
29290,,,,,,,,,,,,,
29292,,,,,,,,,,,,,
29294,,,,,,,,,,,,,
29296,,,,,,,,,,,,,
29298,,,,,,,,,,,,,
29300,,,,,,,,,,,,,
29302,,,,,,,,,,,,,
29304,,,,,,,,,,,,,
29306,,,,,,,,,,,,,
29308,,,,,,,,,,,,,
29310,,,,,,,,,,,,,
29312,,,,,,,,,,,,,
29314,,,,,,,,,,,,,
29316,,,,,,,,,,,,,
29318,,,,,,,,,,,,,
29320,,,,,,,,,,,,,
29322,,,,,,,,,,,,,
29324,,,,,,,,,,,,,
29326,,,,,,,,,,,,,
29328,,,,,,,,,,,,,
29330,,,,,,,,,,,,,
29332,,,,,,,,,,,,,
29334,,,,,,,,,,,,,
29336,,,,,,,,,,,,,
29338,,,,,,,,,,,,,
29340,,,,,,,,,,,,,
29342,,,,,,,,,,,,,
29344,,,,,,,,,,,,,
29346,,,,,,,,,,,,,
29348,,,,,,,,,,,,,
29350,,,,,,,,,,,,,
29352,,,,,,,,,,,,,
29354,,,,,,,,,,,,,
29356,,,,,,,,,,,,,
29358,,,,,,,,,,,,,
29360,,,,,,,,,,,,,
29362,,,,,,,,,,,,,
29364,,,,,,,,,,,,,
29366,,,,,,,,,,,,,
29368,,,,,,,,,,,,,
29370,,,,,,,,,,,,,
29372,,,,,,,,,,,,,
29374,,,,,,,,,,,,,
29376,,,,,,,,,,,,,
29378,,,,,,,,,,,,,
29380,,,,,,,,,,,,,
29382,,,,,,,,,,,,,
29384,,,,,,,,,,,,,
29386,,,,,,,,,,,,,
29388,,,,,,,,,,,,,
29390,,,,,,,,,,,,,
29392,,,,,,,,,,,,,
29394,,,,,,,,,,,,,
29396,,,,,,,,,,,,,
29398,,,,,,,,,,,,,
29400,,,,,,,,,,,,,
29402,,,,,,,,,,,,,
29404,,,,,,,,,,,,,
29406,,,,,,,,,,,,,
29408,,,,,,,,,,,,,
29410,,,,,,,,,,,,,
29412,,,,,,,,,,,,,
29414,,,,,,,,,,,,,
29416,,,,,,,,,,,,,
29418,,,,,,,,,,,,,
29420,,,,,,,,,,,,,
29422,,,,,,,,,,,,,
29424,,,,,,,,,,,,,
29426,,,,,,,,,,,,,
29428,,,,,,,,,,,,,
29430,,,,,,,,,,,,,
29432,,,,,,,,,,,,,
29434,,,,,,,,,,,,,
29436,,,,,,,,,,,,,
29438,,,,,,,,,,,,,
29440,,,,,,,,,,,,,
29442,,,,,,,,,,,,,
29444,,,,,,,,,,,,,
29446,,,,,,,,,,,,,
29448,,,,,,,,,,,,,
29450,,,,,,,,,,,,,
29452,,,,,,,,,,,,,
29454,,,,,,,,,,,,,
29456,,,,,,,,,,,,,
29458,,,,,,,,,,,,,
29460,,,,,,,,,,,,,
29462,,,,,,,,,,,,,
29464,,,,,,,,,,,,,
29466,,,,,,,,,,,,,
29468,,,,,,,,,,,,,
29470,,,,,,,,,,,,,
29472,,,,,,,,,,,,,
29474,,,,,,,,,,,,,
29476,,,,,,,,,,,,,
29478,,,,,,,,,,,,,
29480,,,,,,,,,,,,,
29482,,,,,,,,,,,,,
29484,,,,,,,,,,,,,
29486,,,,,,,,,,,,,
29488,,,,,,,,,,,,,
29490,,,,,,,,,,,,,
29492,,,,,,,,,,,,,
29494,,,,,,,,,,,,,
29496,,,,,,,,,,,,,
29498,,,,,,,,,,,,,
29500,,,,,,,,,,,,,
29502,,,,,,,,,,,,,
29504,,,,,,,,,,,,,
29506,,,,,,,,,,,,,
29508,,,,,,,,,,,,,
29510,,,,,,,,,,,,,
29512,,,,,,,,,,,,,
29514,,,,,,,,,,,,,
29516,,,,,,,,,,,,,
29518,,,,,,,,,,,,,
29520,,,,,,,,,,,,,
29522,,,,,,,,,,,,,
29524,,,,,,,,,,,,,
29526,,,,,,,,,,,,,
29528,,,,,,,,,,,,,
29530,,,,,,,,,,,,,
29532,,,,,,,,,,,,,
29534,,,,,,,,,,,,,
29536,,,,,,,,,,,,,
29538,,,,,,,,,,,,,
29540,,,,,,,,,,,,,
29542,,,,,,,,,,,,,
29544,,,,,,,,,,,,,
29546,,,,,,,,,,,,,
29548,,,,,,,,,,,,,
29550,,,,,,,,,,,,,
29552,,,,,,,,,,,,,
29554,,,,,,,,,,,,,
29556,,,,,,,,,,,,,
29558,,,,,,,,,,,,,
29560,,,,,,,,,,,,,
29562,,,,,,,,,,,,,
29564,,,,,,,,,,,,,
29566,,,,,,,,,,,,,
29568,,,,,,,,,,,,,
29570,,,,,,,,,,,,,
29572,,,,,,,,,,,,,
29574,,,,,,,,,,,,,
29576,,,,,,,,,,,,,
29578,,,,,,,,,,,,,
29580,,,,,,,,,,,,,
29582,,,,,,,,,,,,,
29584,,,,,,,,,,,,,
29586,,,,,,,,,,,,,
29588,,,,,,,,,,,,,
29590,,,,,,,,,,,,,
29592,,,,,,,,,,,,,
29594,,,,,,,,,,,,,
29596,,,,,,,,,,,,,
29598,,,,,,,,,,,,,
29600,,,,,,,,,,,,,
29602,,,,,,,,,,,,,
29604,,,,,,,,,,,,,
29606,,,,,,,,,,,,,
29608,,,,,,,,,,,,,
29610,,,,,,,,,,,,,
29612,,,,,,,,,,,,,
29614,,,,,,,,,,,,,
29616,,,,,,,,,,,,,
29618,,,,,,,,,,,,,
29620,,,,,,,,,,,,,
29622,,,,,,,,,,,,,
29624,,,,,,,,,,,,,
29626,,,,,,,,,,,,,
29628,,,,,,,,,,,,,
29630,,,,,,,,,,,,,
29632,,,,,,,,,,,,,
29634,,,,,,,,,,,,,
29636,,,,,,,,,,,,,
29638,,,,,,,,,,,,,
29640,,,,,,,,,,,,,
29642,,,,,,,,,,,,,
29644,,,,,,,,,,,,,
29646,,,,,,,,,,,,,
29648,,,,,,,,,,,,,
29650,,,,,,,,,,,,,
29652,,,,,,,,,,,,,
29654,,,,,,,,,,,,,
29656,,,,,,,,,,,,,
29658,,,,,,,,,,,,,
29660,,,,,,,,,,,,,
29662,,,,,,,,,,,,,
29664,,,,,,,,,,,,,
29666,,,,,,,,,,,,,
29668,,,,,,,,,,,,,
29670,,,,,,,,,,,,,
29672,,,,,,,,,,,,,
29674,,,,,,,,,,,,,
29676,,,,,,,,,,,,,
29678,,,,,,,,,,,,,
29680,,,,,,,,,,,,,
29682,,,,,,,,,,,,,
29684,,,,,,,,,,,,,
29686,,,,,,,,,,,,,
29688,,,,,,,,,,,,,
29690,,,,,,,,,,,,,
29692,,,,,,,,,,,,,
29694,,,,,,,,,,,,,
29696,,,,,,,,,,,,,
29698,,,,,,,,,,,,,
29700,,,,,,,,,,,,,
29702,,,,,,,,,,,,,
29704,,,,,,,,,,,,,
29706,,,,,,,,,,,,,
29708,,,,,,,,,,,,,
29710,,,,,,,,,,,,,
29712,,,,,,,,,,,,,
29714,,,,,,,,,,,,,
29716,,,,,,,,,,,,,
29718,,,,,,,,,,,,,
29720,,,,,,,,,,,,,
29722,,,,,,,,,,,,,
29724,,,,,,,,,,,,,
29726,,,,,,,,,,,,,
29728,,,,,,,,,,,,,
29730,,,,,,,,,,,,,
29732,,,,,,,,,,,,,
29734,,,,,,,,,,,,,
29736,,,,,,,,,,,,,
29738,,,,,,,,,,,,,
29740,,,,,,,,,,,,,
29742,,,,,,,,,,,,,
29744,,,,,,,,,,,,,
29746,,,,,,,,,,,,,
29748,,,,,,,,,,,,,
29750,,,,,,,,,,,,,
29752,,,,,,,,,,,,,
29754,,,,,,,,,,,,,
29756,,,,,,,,,,,,,
29758,,,,,,,,,,,,,
29760,,,,,,,,,,,,,
29762,,,,,,,,,,,,,
29764,,,,,,,,,,,,,
29766,,,,,,,,,,,,,
29768,,,,,,,,,,,,,
29770,,,,,,,,,,,,,
29772,,,,,,,,,,,,,
29774,,,,,,,,,,,,,
29776,,,,,,,,,,,,,
29778,,,,,,,,,,,,,
29780,,,,,,,,,,,,,
29782,,,,,,,,,,,,,
29784,,,,,,,,,,,,,
29786,,,,,,,,,,,,,
29788,,,,,,,,,,,,,
29790,,,,,,,,,,,,,
29792,,,,,,,,,,,,,
29794,,,,,,,,,,,,,
29796,,,,,,,,,,,,,
29798,,,,,,,,,,,,,
29800,,,,,,,,,,,,,
29802,,,,,,,,,,,,,
29804,,,,,,,,,,,,,
29806,,,,,,,,,,,,,
29808,,,,,,,,,,,,,
29810,,,,,,,,,,,,,
29812,,,,,,,,,,,,,
29814,,,,,,,,,,,,,
29816,,,,,,,,,,,,,
29818,,,,,,,,,,,,,
29820,,,,,,,,,,,,,
29822,,,,,,,,,,,,,
29824,,,,,,,,,,,,,
29826,,,,,,,,,,,,,
29828,,,,,,,,,,,,,
29830,,,,,,,,,,,,,
29832,,,,,,,,,,,,,
29834,,,,,,,,,,,,,
29836,,,,,,,,,,,,,
29838,,,,,,,,,,,,,
29840,,,,,,,,,,,,,
29842,,,,,,,,,,,,,
29844,,,,,,,,,,,,,
29846,,,,,,,,,,,,,
29848,,,,,,,,,,,,,
29850,,,,,,,,,,,,,
29852,,,,,,,,,,,,,
29854,,,,,,,,,,,,,
29856,,,,,,,,,,,,,
29858,,,,,,,,,,,,,
29860,,,,,,,,,,,,,
29862,,,,,,,,,,,,,
29864,,,,,,,,,,,,,
29866,,,,,,,,,,,,,
29868,,,,,,,,,,,,,
29870,,,,,,,,,,,,,
29872,,,,,,,,,,,,,
29874,,,,,,,,,,,,,
29876,,,,,,,,,,,,,
29878,,,,,,,,,,,,,
29880,,,,,,,,,,,,,
29882,,,,,,,,,,,,,
29884,,,,,,,,,,,,,
29886,,,,,,,,,,,,,
29888,,,,,,,,,,,,,
29890,,,,,,,,,,,,,
29892,,,,,,,,,,,,,
29894,,,,,,,,,,,,,
29896,,,,,,,,,,,,,
29898,,,,,,,,,,,,,
29900,,,,,,,,,,,,,
29902,,,,,,,,,,,,,
29904,,,,,,,,,,,,,
29906,,,,,,,,,,,,,
29908,,,,,,,,,,,,,
29910,,,,,,,,,,,,,
29912,,,,,,,,,,,,,
29914,,,,,,,,,,,,,
29916,,,,,,,,,,,,,
29918,,,,,,,,,,,,,
29920,,,,,,,,,,,,,
29922,,,,,,,,,,,,,
29924,,,,,,,,,,,,,
29926,,,,,,,,,,,,,
29928,,,,,,,,,,,,,
29930,,,,,,,,,,,,,
29932,,,,,,,,,,,,,
29934,,,,,,,,,,,,,
29936,,,,,,,,,,,,,
29938,,,,,,,,,,,,,
29940,,,,,,,,,,,,,
29942,,,,,,,,,,,,,
29944,,,,,,,,,,,,,
29946,,,,,,,,,,,,,
29948,,,,,,,,,,,,,
29950,,,,,,,,,,,,,
29952,,,,,,,,,,,,,
29954,,,,,,,,,,,,,
29956,,,,,,,,,,,,,
29958,,,,,,,,,,,,,
29960,,,,,,,,,,,,,
29962,,,,,,,,,,,,,
29964,,,,,,,,,,,,,
29966,,,,,,,,,,,,,
29968,,,,,,,,,,,,,
29970,,,,,,,,,,,,,
29972,,,,,,,,,,,,,
29974,,,,,,,,,,,,,
29976,,,,,,,,,,,,,
29978,,,,,,,,,,,,,
29980,,,,,,,,,,,,,
29982,,,,,,,,,,,,,
29984,,,,,,,,,,,,,
29986,,,,,,,,,,,,,
29988,,,,,,,,,,,,,
29990,,,,,,,,,,,,,
29992,,,,,,,,,,,,,
29994,,,,,,,,,,,,,
29996,,,,,,,,,,,,,
29998,,,,,,,,,,,,,
30000,,,,,,,,,,,,,
30002,,,,,,,,,,,,,
30004,,,,,,,,,,,,,
30006,,,,,,,,,,,,,
30008,,,,,,,,,,,,,
30010,,,,,,,,,,,,,
30012,,,,,,,,,,,,,
30014,,,,,,,,,,,,,
30016,,,,,,,,,,,,,
30018,,,,,,,,,,,,,
30020,,,,,,,,,,,,,
30022,,,,,,,,,,,,,
30024,,,,,,,,,,,,,
30026,,,,,,,,,,,,,
30028,,,,,,,,,,,,,
30030,,,,,,,,,,,,,
30032,,,,,,,,,,,,,
30034,,,,,,,,,,,,,
30036,,,,,,,,,,,,,
30038,,,,,,,,,,,,,
30040,,,,,,,,,,,,,
30042,,,,,,,,,,,,,
30044,,,,,,,,,,,,,
30046,,,,,,,,,,,,,
30048,,,,,,,,,,,,,
30050,,,,,,,,,,,,,
30052,,,,,,,,,,,,,
30054,,,,,,,,,,,,,
30056,,,,,,,,,,,,,
30058,,,,,,,,,,,,,
30060,,,,,,,,,,,,,
30062,,,,,,,,,,,,,
30064,,,,,,,,,,,,,
30066,,,,,,,,,,,,,
30068,,,,,,,,,,,,,
30070,,,,,,,,,,,,,
30072,,,,,,,,,,,,,
30074,,,,,,,,,,,,,
30076,,,,,,,,,,,,,
30078,,,,,,,,,,,,,
30080,,,,,,,,,,,,,
30082,,,,,,,,,,,,,
30084,,,,,,,,,,,,,
30086,,,,,,,,,,,,,
30088,,,,,,,,,,,,,
30090,,,,,,,,,,,,,
30092,,,,,,,,,,,,,
30094,,,,,,,,,,,,,
30096,,,,,,,,,,,,,
30098,,,,,,,,,,,,,
30100,,,,,,,,,,,,,
30102,,,,,,,,,,,,,
30104,,,,,,,,,,,,,
30106,,,,,,,,,,,,,
30108,,,,,,,,,,,,,
30110,,,,,,,,,,,,,
30112,,,,,,,,,,,,,
30114,,,,,,,,,,,,,
30116,,,,,,,,,,,,,
30118,,,,,,,,,,,,,
30120,,,,,,,,,,,,,
30122,,,,,,,,,,,,,
30124,,,,,,,,,,,,,
30126,,,,,,,,,,,,,
30128,,,,,,,,,,,,,
30130,,,,,,,,,,,,,
30132,,,,,,,,,,,,,
30134,,,,,,,,,,,,,
30136,,,,,,,,,,,,,
30138,,,,,,,,,,,,,
30140,,,,,,,,,,,,,
30142,,,,,,,,,,,,,
30144,,,,,,,,,,,,,
30146,,,,,,,,,,,,,
30148,,,,,,,,,,,,,
30150,,,,,,,,,,,,,
30152,,,,,,,,,,,,,
30154,,,,,,,,,,,,,
30156,,,,,,,,,,,,,
30158,,,,,,,,,,,,,
30160,,,,,,,,,,,,,
30162,,,,,,,,,,,,,
30164,,,,,,,,,,,,,
30166,,,,,,,,,,,,,
30168,,,,,,,,,,,,,
30170,,,,,,,,,,,,,
30172,,,,,,,,,,,,,
30174,,,,,,,,,,,,,
