,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
3008,3009,9407031,9703159,9612127,104173,9609017,9505075,109147,9609052,9609052,205280,9903092,5253
3009,3010,9407027,9506084,9702106,112221,108114,9605028,210238,205098,205098,9412074,9709108,9410041
3010,3011,9407025,9503106,9908113,9607107,9712233,6189,9100,206102,206102,9908077,9706125,4085
3011,3012,9407021,9902150,302120,207118,9908152,5277,9605223,9704061,9704061,9807138,9701188,112073
3012,3013,9407018,9506139,9810194,303022,5021,9804026,9706095,212162,212162,7065,9505023,112176
3013,3014,9407007,107215,103157,11037,9206003,106213,9606093,9706125,9706125,112193,9703194,10063
3014,3015,9407005,9808120,210272,12052,9512155,9408155,9709138,9908035,9908035,106195,9508046,103139
3015,3016,9406213,9904181,111113,9147,211025,9908158,5068,9912160,9912160,7255,6210,5105
3016,3017,9406208,9707002,9803167,9910172,9607239,207171,206060,112177,112177,209059,9605051,9808061
3017,3018,9406206,9905068,9904018,9909125,9902003,9811178,9907101,9610174,9610174,302087,11247,106195
3018,3019,9406198,9705137,110111,209232,9706194,205265,211010,209133,209133,9708090,9708090,12254
3019,3020,9406189,211172,103063,207220,9705128,8205,5169,9708090,9708090,9912213,11039,9612215
3020,3021,9406160,9911119,9807124,103085,9605028,103192,9707124,9808088,9808088,104246,9810254,9402113
3021,3022,9406132,7023,9907036,109125,9402119,112145,9707131,9910174,9910174,9511037,9812046,10040
3022,3023,9406125,103165,9803061,106136,107221,9612197,11032,9710218,9710218,9910016,107259,12089
3023,3024,9406105,107200,9205081,9910030,9708122,212069,9905055,8225,8225,9712142,9612096,12034
3024,3025,9406101,9911067,9244,9611026,9411205,9505046,206031,304171,304171,210090,9908130,107226
3025,3026,9406089,9911149,9906154,9503002,106065,207264,301193,10151,10151,9804114,9910174,5211
3026,3027,9406082,9701151,9206,302058,9809147,9407141,212284,9605051,9605051,207264,5182,9702031
3027,3028,9406067,9904086,9804035,9609046,105242,212207,212246,5182,5182,9703172,212003,9607049
3028,3029,9406059,9901008,9909058,9603133,9181,209098,5098,9504149,9504149,9705174,211286,107250
3029,3030,9406056,9710228,9810180,7109,9708068,9702189,9704027,9710122,9710122,9903092,9712028,9909053
3030,3031,9406020,9907128,10263,9803192,211056,9708170,9611026,9706217,9706217,12101,9908035,9712206
3031,3032,9405194,106103,9901106,9912171,9903172,304220,206098,9705046,9705046,9603113,9610174,9607107
3032,3033,9405190,108179,9902086,107218,6112,9711043,9712040,108008,108008,6115,205098,110046
3033,3034,9405188,9505183,4201,9305109,9701166,9803116,210094,9602172,9602172,7226,206102,106076
3034,3035,9405187,9710123,209157,9603089,103169,9242,9706090,212003,212003,111027,9808088,9811047
3035,3036,9405176,9608135,9909053,106151,9912007,9411205,107213,205131,205131,207284,9503122,112219
3036,3037,9405166,9712040,9707142,209157,12122,211232,301049,5183,5183,9608023,9807011,206155
3037,3038,9405141,9711194,5288,9310187,209239,9118,112178,9706151,9706151,9811147,9710218,9907046
3038,3039,9405135,9505123,9605200,9706175,205258,9601036,9907015,9602073,9602073,9704067,9606184,9912180
3039,3040,9405110,9602060,9903125,9701010,9612197,9911202,108202,107259,107259,9903105,9706151,9061
3040,3041,9405109,9506181,9603082,11252,5162,9603150,5036,9804084,9804084,9701055,205131,205138
3041,3042,9405107,9607159,9909071,9705091,105059,108114,211025,9604065,9604065,108010,9602172,9506057
3042,3043,9405096,301105,10127,9705067,9711001,9711001,9703138,9506014,9506014,9506137,105077,7012
3043,3044,9405072,301125,12102,4075,9707261,111051,9910042,11251,11251,10279,303015,103188
3044,3045,9405069,9603059,110286,9907046,9807017,9807017,9609066,9703218,9703218,8015,9710122,8002
3045,3046,9405057,9710068,9610139,9610112,205227,9810128,9705113,9703194,9703194,9910263,9209016,110216
3046,3047,9405029,109168,108011,9712050,5007,9608104,9903252,105077,105077,106260,9811098,111059
3047,3048,9405028,9612240,9807216,5174,9810035,205089,9705164,9903125,9903125,9805105,9612233,9804007
3048,3049,9405004,9905142,9707009,9907033,6251,9912007,108233,9508046,9508046,9908110,104150,205200
3049,3050,9404188,9704093,9903222,9303067,9904117,9021,10001,207125,207125,9607149,9711040,209225
3050,3051,9404185,9503078,9503036,108096,9803126,9712073,212227,304143,304143,207096,9701053,9811170
3051,3052,9404184,110225,9901161,9503099,9705103,103071,9901055,9707226,9707226,10026,9804084,207162
3052,3053,9404180,9504149,9902047,105087,9607202,8149,5230,9811098,9811098,9215,207125,210131
3053,3054,9404173,8149,9611065,104056,9601168,103023,9811098,9707225,9707225,11185,9705046,9705137
3054,3055,9404162,9609095,207136,8084,9604045,111253,9707217,9711040,9711040,9711055,9701128,7131
3055,3056,9404157,9602145,9811167,4015,212211,105242,106002,9612080,9612080,9902034,9705079,9908072
3056,3057,9404151,9604164,9706096,9501096,9503086,301196,104244,9705079,9705079,9507160,304143,9611008
3057,3058,9404140,9708169,9902100,9510200,9901147,9604166,9607092,9701053,9701053,9510190,304171,205073
3058,3059,9404115,9805181,6226,207238,9812031,9909082,112027,112133,112133,211135,9712040,9611103
3059,3060,9404113,108010,9909124,9304057,211116,9706047,9912130,9505023,9505023,9507090,9707225,105087
3060,3061,9404108,9706171,9702086,206241,301196,9607202,9701185,207146,207146,9204072,9703218,9903190
3061,3062,9404107,110277,105016,9709159,103165,207123,210088,9812008,9812008,10015,9504149,9706072
3062,3063,9404092,10163,209127,109079,7153,9181,9912241,9909110,9909110,9910067,206017,107147
3063,3064,9404077,9904197,9504149,9201007,9807087,9602065,9607032,9712110,9712110,9808056,108008,9701162
3064,3065,9404067,9901055,7029,9907128,9606146,9703195,9512140,9612171,9612171,9804157,9701054,9912027
3065,3066,9404063,9703070,9905099,9209016,9203083,209122,111077,107162,107162,7243,108068,9306013
3066,3067,9404061,9703124,11222,4183,205265,9810035,9707186,109063,109063,9050,9604065,10003
3067,3068,9404056,4039,9806238,110170,9908038,104139,9911253,206164,206164,11041,9807124,9603100
3068,3069,9404050,9702168,9702083,7096,9803124,9710135,106179,9707202,9707202,9705079,10151,104095
3069,3070,9404031,9710179,212117,5270,9054,11071,9707209,104150,104150,212100,9905053,9906033
3070,3071,9404013,9703101,108174,212151,12137,106285,9712046,9710192,9710192,11271,5217,108003
3071,3072,9404008,7141,110187,9907156,9901072,9907116,9610049,9903092,9903092,9908130,109063,9901032
3072,3073,9404005,111002,9707202,4061,10004,9408013,209164,9609017,9609017,205084,9702106,7239
3073,3074,9403198,6201,10116,10275,9605050,9806024,207143,9209016,9209016,9811220,9506014,105187
3074,3075,9403195,105035,108020,11233,208187,9201048,9707195,207117,207117,9912181,5183,9712057
3075,3076,9403179,9703076,9904112,210010,12254,9806123,9702024,9506196,9506196,111093,211015,111051
3076,3077,9403173,9806238,9812073,106047,103222,9809147,210072,9909167,9909167,9603033,9710192,9905195
3077,3078,9403155,8083,9709113,9712142,9701015,9907074,110046,9612233,9612233,9704198,9612171,9404008
3078,3079,9403141,9709025,9510200,10040,9806039,103195,108174,9503122,9503122,108118,9705022,7035
3079,3080,9403137,9911203,6244,111224,9908044,9902183,209122,9807124,9807124,9705150,206164,9244
3080,3081,9403133,212284,9905067,9511227,8149,6011,105087,9610234,9610234,9604133,9412074,9912171
3081,3082,9403130,303173,9709014,207089,210218,9705052,108134,9709098,9709098,9704177,11251,210239
3082,3083,9403108,5059,207024,111054,9812067,206141,9118,9805217,9805217,8088,9903238,110234
3083,3084,9403104,7046,12148,9612238,205075,5021,9705076,9612240,9612240,302023,9604052,6007
3084,3085,9403061,10072,9909025,10113,9505046,9707228,9701144,5217,5217,8141,9612080,209013
3085,3086,9403050,10158,9409188,211025,103023,103142,11223,211015,211015,9096,206175,107090
3086,3087,9403048,9215,9404151,9508046,9909112,207247,9903092,112058,112058,9502038,207146,9607090
3087,3088,9403040,107199,9908072,209139,11292,9701093,9804159,205121,205121,104173,9607200,9910155
3088,3089,9403038,6235,9804074,108158,207123,9807033,103217,302182,302182,209145,9812008,9054
3089,3090,9402144,9009,9712206,9224,209098,9702132,9711112,106089,106089,9208076,9812250,206108
3090,3091,9402136,106046,9606096,205138,9705052,9912161,9708105,9903105,9903105,10203,9903125,7186
3091,3092,9402120,212227,9708103,9512012,9608116,9908152,112071,206175,206175,9604052,9610234,9603188
3092,3093,9402119,9906087,9904122,9608177,107090,9203043,108198,9812250,9812250,9610170,9805217,9706187
3093,3094,9402113,9907106,209160,9911068,9407141,9605050,111249,9710242,9710242,9905068,9912135,111006
3094,3095,9402107,9808161,9603034,112002,206141,9707028,110203,9604052,9604052,210063,9912181,104246
3095,3096,9402096,9812237,9608121,9601085,9908158,9811047,112084,207264,207264,9907113,12248,8214
3096,3097,9402077,9808056,212293,8128,9706047,9504095,205195,9808172,9808172,12097,9611090,210090
3097,3098,9402070,9809055,112133,9910174,9808138,9701015,10116,108068,108068,9711145,112133,209223
3098,3099,9402057,210035,9806071,9607149,9806024,9807087,9604061,110216,110216,104021,9812049,7168
3099,3100,9402044,303109,9308083,112084,9703163,302148,4112,212177,212177,9607157,9707202,9506101
3100,3101,9402032,5256,9701155,211129,105047,6246,9909186,9712040,9712040,9901033,9904115,9708090
3101,3102,9402020,8058,10014,9703172,106040,9810159,5180,9412074,9412074,9901008,9909110,9605091
3102,3103,9402016,9047,9611173,9510234,9609094,9803067,210150,9912181,9912181,110143,9609017,9609052
3103,3104,9402015,10117,103047,9609122,9710154,9211061,7126,103247,103247,6013,112058,6018
3104,3105,9402006,105207,9807034,211059,9203076,6112,9811213,9701054,9701054,9909215,110216,9067
3105,3106,9402005,211025,7211,108234,302148,9605088,107038,9707200,9707200,103256,9903105,9711197
3106,3107,9402002,302171,9904214,9912070,9804174,210218,110187,9903238,9903238,9704095,9603100,5283
3107,3108,9401154,10071,9712061,8033,12211,9308112,108154,9707208,9707208,9710005,207117,11107
3108,3109,9401153,9309119,9712040,205073,103069,108165,9904050,9707146,9707146,9708012,9707208,111061
3109,3110,9401149,108008,9611189,9705047,9612162,5160,9912274,9603100,9603100,9906215,106089,110183
3110,3111,9401139,9510149,9611026,107184,9503016,106040,11002,9904115,9904115,107090,9709098,9138
3111,3112,9401115,109100,9806039,9206078,9711145,9707261,111054,9904117,9904117,9905030,302182,9609161
3112,3113,9401105,9510233,9605053,112019,9705181,9805034,9704061,9610249,9610249,11147,9611097,208162
3113,3114,9401093,103102,210063,9603127,9804035,211116,206080,12248,12248,207173,9512149,9612130
3114,3115,9401086,9709064,9506101,9803126,103195,9507140,9606154,206017,206017,9712184,9056,211015
3115,3116,9401070,8031,9805028,9910052,9602065,108023,9702173,9904151,9904151,9902190,107162,11117
3116,3117,9401069,9905080,9806188,111002,9907116,205075,211162,9701128,9701128,9605232,106019,3261
3117,3118,9401066,104229,9904117,9412092,112059,208187,104229,9712202,9712202,9612008,9611188,10093
3118,3119,9401059,207089,212116,7226,111199,9709014,110142,9702106,9702106,9904083,107248,5241
3119,3120,9401056,205198,9502038,9901159,207264,9705146,9607011,9705022,9705022,9812210,10232,112127
3120,3121,9401030,9806106,9702084,205214,6246,9211121,211170,106019,106019,207115,9705166,7075
3121,3122,9401021,104176,211092,12200,10151,9706194,9905097,9711117,9711117,8016,9808172,10190
3122,3123,9401020,9810226,9903237,9412228,206002,108238,9602060,9912135,9912135,210310,9711117,9903219
3123,3124,9401006,9406208,5273,9601010,9810159,9904117,211245,9603194,9603194,9709109,212253,10001
3124,3125,9312189,9407155,9804209,6247,103192,9803124,9911034,111068,111068,11288,9909167,9811096
3125,3126,9312188,9604044,9612008,9712156,9603009,205073,9711032,9808124,9808124,110281,9710029,9710228
3126,3127,9312172,9805153,9810200,9701147,9904042,5222,9803168,9712257,9712257,4141,106076,9412092
3127,3128,9312164,110204,209235,9401069,103071,9712156,9701019,9510200,9510200,9911124,9904151,210046
3128,3129,9312162,210221,9706071,9612126,9806230,9709178,9601007,9910244,9910244,10160,9710242,303035
3129,3130,9312114,304108,9903105,9604179,10026,205227,3251,9611065,9611065,210209,9910155,9710226
3130,3131,9312102,5085,9808051,9711100,9710135,9909150,9710212,9910155,9910155,9806197,9707146,208018
3131,3132,9312075,9905229,9702031,210070,9705146,9812227,9506057,9710029,9710029,9911002,9910244,7046
3132,3133,9312062,9912007,9701191,106078,111051,10151,9804084,9309097,9309097,105035,9611065,112137
3133,3134,9312048,9606082,9503231,9803140,207244,12137,9705225,9812049,9812049,9903181,211009,210313
3134,3135,9312004,9203083,9808124,9608065,9711032,108128,6011,9706208,9706208,9609217,103247,11226
3135,3136,9311177,9209052,104046,207115,9707062,9511134,9905178,9806238,9806238,9711150,205121,104086
3136,3137,9311147,9407111,12159,207257,103142,9309142,10143,9905068,9905068,9605091,9707200,6068
3137,3138,9311120,9501022,9907156,108050,7143,12250,303269,9705241,9705241,9710059,111068,104158
3138,3139,9311103,9411176,9806078,9507036,209160,9702076,103262,9705091,9705091,106217,9609104,9602065
3139,3140,9311091,9501144,9707203,9903129,9702132,103094,108066,9708137,9708137,7109,6115,9505075
3140,3141,9311064,9310181,9505052,9606091,108165,103165,9910200,106179,106179,9707027,9712062,209232
3141,3142,9311062,9406020,9602172,9807164,211232,205146,6251,9602145,9602145,9705188,9807062,9709091
3142,3143,9311055,107247,9806173,211289,9707028,9908063,9512173,9606184,9606184,9712172,106176,108072
3143,3144,9311022,9507036,9707262,10246,9911199,107162,112173,9905053,9905053,9601152,9904117,210094
3144,3145,9311015,9906215,9703133,106086,9505075,9504027,9706125,9804177,9804177,9909202,9609230,9611104
3145,3146,9311009,9908038,9610174,205198,9311177,211076,9906154,9512149,9512149,9705132,8192,10027
3146,3147,9310201,9902132,9909186,107241,212246,9701166,107098,9703209,9703209,9703039,9602145,107214
3147,3148,9310198,9909174,112019,9002,9308112,9708122,6226,9704005,9704005,211056,9706208,12068
3148,3149,9310188,9803117,9610170,106073,206005,105047,9601179,107090,107090,9706115,205299,9909125
3149,3150,9310187,9811220,9601179,9606102,209181,9710005,112005,205184,205184,9605236,212177,7109
3150,3151,9310181,9211121,9611049,108127,5005,4014,9709025,108230,108230,9803239,9707203,303060
3151,3152,9310170,9212136,10186,106217,212059,106184,9710123,108127,108127,9608108,9712202,6247
3152,3153,9310157,9209113,209266,5276,9912161,9703163,9911037,9610176,9610176,302052,210244,9908036
3153,3154,9310151,9203054,5239,209030,9803189,106086,4117,106076,106076,9910098,9704005,211041
3154,3155,9310144,106001,105249,9209049,9711043,9502029,9707062,10232,10232,9704134,207264,9612027
3155,3156,9310122,9911002,9806122,9910091,9604166,9710027,301213,9601013,9601013,9810132,9804177,112186
3156,3157,9310118,9612194,104056,12121,302005,105059,206196,9701095,9701095,103064,9505186,9904122
3157,3158,9310113,9909121,111201,10119,211076,107075,9610084,106260,106260,9707110,9701095,9201061
3158,3159,9310112,9901079,9804056,9704095,9603150,9503162,205259,103095,103095,211291,6028,4061
3159,3160,9310070,9710114,9806242,109130,9703198,9912133,211076,107248,107248,9503122,9501022,109079
3160,3161,9310067,9707240,11225,103256,9709114,9711078,302087,109054,109054,106157,9309097,9708042
3161,3162,9310042,9908144,8128,5241,208047,304232,301066,9609076,9609076,106160,9609076,9206078
3162,3163,9310025,9909072,5169,9407018,9903121,9246,9907046,9056,9056,9909157,9708137,9911026
3163,3164,9309142,9201013,9903210,5114,9707228,7029,9712177,205299,205299,5147,9906023,11038
3164,3165,9309140,9206035,9804113,112092,212018,9506057,207086,111281,111281,9203,103095,209068
3165,3166,9309137,9605108,9611051,104097,9909064,9030,7041,9611188,9611188,9607020,8188,5005
3166,3167,9309135,9703172,9807011,9603116,10264,9503086,9704030,9612128,9612128,6048,9705091,111201
3167,3168,9309125,303065,9808087,112139,7078,12011,9903129,9707203,9707203,9803051,108230,205074
3168,3169,9309119,9503033,9807076,103079,9812089,9903121,9905080,9611090,9611090,4142,9610176,9603034
3169,3170,9309115,9810014,9604004,9611202,8128,9503036,9608023,111189,111189,9611072,108127,104099
3170,3171,9309110,9608005,10151,205177,9907115,9412195,103142,6115,6115,205251,9610249,9901122
3171,3172,9309106,9904122,9504032,8012,9210012,9812031,9902058,211182,211182,208039,205184,9707262
3172,3173,9309097,9608137,9611103,9607041,9908063,9905210,9608012,9907156,9907156,9705110,9711030,9612238
3173,3174,9309075,9808172,9712167,106024,9906188,210174,9710014,9704098,9704098,9505023,9603194,9607070
3174,3175,9309067,207264,209181,9705242,104143,205294,108096,9710243,9710243,303083,9810149,210253
3175,3176,9309055,9704190,108209,8101,9908167,9703198,9503105,9705029,9705029,111220,211245,104173
3176,3177,9309052,209239,209155,9912065,107138,9412108,9702015,9609053,9609053,9512139,9609053,9606102
3177,3178,9309044,211250,103169,9612141,9607113,103069,109053,8192,8192,9911202,9612128,209089
3178,3179,9309039,9701188,106171,4106,9211061,12122,211181,9612127,9612127,9809055,9510200,9702154
3179,3180,9309034,9601164,9812162,8074,205073,206005,9704134,9912159,9912159,9706083,9601013,106189
3180,3181,9309030,9606196,9712257,9910149,9710160,9707190,6113,9904122,9904122,11122,109054,212177
3181,3182,9309023,9706115,212227,205218,12250,9704098,9709209,211009,211009,112198,9506063,9504102
3182,3183,9309013,9025,106176,7177,107162,10026,111073,209169,209169,9705024,9502077,108207
3183,3184,9308154,10151,9810149,209210,9911105,9705056,9812166,212253,212253,9807056,9710146,4056
3184,3185,9308151,9710247,9603183,9910188,9510183,212018,9805182,5276,5276,10046,211182,9912204
3185,3186,9308139,9705056,9903224,7243,9201048,9612064,8213,9604178,9604178,208162,9806238,107038
3186,3187,9308124,9903043,208176,105085,9806071,9906194,5021,9908072,9908072,9901115,205230,7015
3187,3188,9308122,9912184,9704204,106285,106044,10264,9711115,9806242,9806242,9711003,9707262,212047
3188,3189,9308115,9711046,206207,9805018,5068,105214,9711029,9607092,9607092,210192,9905068,9910258
3189,3190,9308112,9806136,212245,9703206,9812227,7243,9705110,9611215,9611215,9807019,212082,105093
3190,3191,9308100,9612233,9707023,210079,9502029,208047,111078,9705038,9705038,4117,9604178,207236
3191,3192,9308083,9709006,12214,110089,12156,9906023,9712054,12128,12128,5068,4087,205198
3192,3193,9308075,9906078,9810102,7012,9504095,210009,111145,4113,4113,9610053,9703209,108143
3193,3194,9308060,9505023,9803116,5119,9807137,9908070,9904113,9807062,9807062,9808024,9703172,9907156
3194,3195,9308048,9707260,4134,105076,9906194,205242,9804157,205198,205198,206126,302171,9909129
3195,3196,9308045,9903092,9611014,104246,9803067,301213,9702108,9501022,9501022,9609070,9710243,6203
3196,3197,9308037,9506002,9711117,104176,4072,209181,209130,9911068,9911068,106100,9712257,5138
3197,3198,9308027,9902018,9610234,9701069,9503097,11292,9902194,9712062,9712062,11088,9706057,212266
3198,3199,9308020,108221,9712236,108007,105068,9810223,9909167,8188,8188,9712166,9808124,111054
3199,3200,9307196,9904116,208033,106157,208022,212221,12131,9710206,9710206,6226,9704095,9905092
3200,3201,9307176,9711032,9704009,212003,9810223,9707186,110277,210244,210244,9706076,9605112,111094
3201,3202,9307175,205202,9712142,9603109,9203043,112059,103103,211269,211269,9604062,111281,11035
3202,3203,9307174,9507040,9903001,107140,9709135,211182,9903125,9711001,9711001,12248,12128,9704005
3203,3204,9307171,9511017,212162,9607090,11217,9407007,9061,9607200,9607200,106020,9712018,9903125
3204,3205,9307168,9511037,9310187,107110,11016,9403137,110034,6028,6028,9807097,106179,9912011
3205,3206,9307136,6113,8151,9810251,9242,7078,108115,9502077,9502077,10094,4124,9190
3206,3207,9307123,9610119,209203,7217,212221,9707068,9908153,104093,104093,9812230,5276,111189
3207,3208,9307111,11093,9712109,212150,9705056,212211,9602179,108240,108240,105249,9711001,4002
3208,3209,9307108,12111,104239,110094,9605023,208022,9710218,9605112,9605112,106265,106260,109057
3209,3210,9307099,106192,8188,9807138,12011,11023,9705137,9807239,9807239,109122,9806242,9407111
3210,3211,9307049,9609123,9603158,106162,9812169,110113,9702132,9505186,9505186,9603100,9506065,7247
3211,3212,9307036,9902033,210094,11172,106285,7181,9607105,9506065,9506065,9903038,9705241,9803061
3212,3213,9307010,9505187,9910067,9705094,9412108,207244,105186,9705137,9705137,9242,9912159,106157
3213,3214,9306162,9911200,9904101,9911099,9405057,9812169,106096,106176,106176,4009,211269,212100
3214,3215,9306161,9808024,9407190,9912075,9503162,212246,9602097,9710014,9710014,5105,9607092,9612056
3215,3216,9306154,110072,212002,205179,9905006,9902033,9903043,208019,208019,9904098,9808125,212281
3216,3217,9306153,9506156,9806120,6052,7181,9601168,9506063,9810149,9810149,304143,9909121,9805180
3217,3218,9306147,9709159,9608137,9212049,9903080,9911199,8020,9706057,9706057,7082,107090,9705094
3218,3219,9306098,9708109,205129,207173,9906023,9806071,9901091,111210,111210,210132,9702031,11170
3219,3220,9306091,9912010,9610151,9605176,9911160,9712061,8002,9909121,9909121,9707131,9705029,106096
3220,3221,9306069,104081,9710213,111129,209194,9408164,9904086,9506192,9506192,209137,9612127,106110
3221,3222,9306066,9605176,107044,207124,9811047,110225,211127,302171,302171,108174,205198,112189
3222,3223,9306054,9604133,9707188,9712187,108238,9712144,104138,9704095,9704095,8226,9506192,12059
3223,3224,9306052,9810159,107160,106002,9909150,9606146,9902156,9903219,9903219,9405072,211271,9811134
3224,3225,9306039,3285,4056,9811183,9805034,104143,8175,9612130,9612130,10028,209169,107014
3225,3226,9306023,9903028,9601013,5151,111069,9903080,9608147,9709091,9709091,4040,111189,205292
3226,3227,9306013,111169,9706125,205283,9907074,5220,9907142,4124,4124,9604178,9607078,12268
3227,3228,9306009,205184,9903231,9806042,9712170,9904028,9807031,205230,205230,9904151,9704098,9506136
3228,3229,9306002,5091,205316,12195,11146,9809201,112214,208014,208014,10190,9904122,209117
3229,3230,9305185,9703100,9811162,9911031,110225,9404077,7236,9705166,9705166,9901048,9907156,9906023
3230,3231,9305163,9908075,9709006,9807213,103031,9906161,9710024,111153,111153,209248,6191,4104
3231,3232,9305146,9909196,110174,9911026,9904028,9904153,9506137,112202,112202,9803067,9710014,209029
3232,3233,9305142,106038,9909150,105123,9809201,9903043,9612238,302146,302146,112027,9908160,205146
3233,3234,9305139,112221,9602145,9712057,9404077,212059,9611029,110187,110187,111082,9705038,9705022
3234,3235,9305110,9608079,9703099,9706032,9712230,9406056,9602005,9908160,9908160,8033,304093,206075
3235,3236,9305109,9605223,9409021,10186,9711150,8073,9510241,9909150,9909150,9901105,9611215,9911099
3236,3237,9305100,9606091,112132,103084,205294,9208015,9804114,6191,6191,9904116,9909150,9806042
3237,3238,9305083,9712050,9710226,12089,4014,9807240,9607234,9611097,9611097,9510234,106045,212215
3238,3239,9305047,8221,9703215,9706151,9902033,9904095,209202,112073,112073,9607105,110187,9711043
3239,3240,9305040,9807087,9902034,106036,5220,106256,209116,304093,304093,302105,9709091,206196
3240,3241,9305026,10015,9906022,9707162,9605088,9805181,9805107,9803051,9803051,108120,9605229,8120
3241,3242,9305023,103183,302012,103181,9506112,110186,206137,211118,211118,4201,9803051,9606185
3242,3243,9305004,9506048,9710149,110025,9704098,5111,9611120,112200,112200,9703138,9811096,9910184
3243,3244,9304154,9706032,9704092,208153,106086,12054,108245,9708142,9708142,209068,9612130,8027
3244,3245,9304141,4151,9703134,9901032,103094,9904179,9704123,9609104,9609104,9607092,108240,9604119
3245,3246,9304135,9607112,9803080,9707262,9709014,6091,5105,9710146,9710146,105205,9809127,9803171
3246,3247,9304114,108161,9911252,9311120,9712144,9703217,9812210,9711030,9711030,9812003,104093,7127
3247,3248,9304087,110019,209248,103089,9705107,302105,209194,9712061,9712061,212193,9607011,9911067
3248,3249,9304068,209139,9701137,9512155,9709178,9408083,9906085,9607011,9607011,7141,9807239,8190
3249,3250,9304067,4104,9609017,7050,7029,9904056,108010,210090,210090,9811013,9708142,9701095
3250,3251,9304065,5174,9506098,8214,5222,106191,9909180,212082,212082,9506144,104227,10071
3251,3252,9304057,103139,7014,205227,112199,109130,9707142,211245,211245,9909167,9408083,111145
3252,3253,9304056,104244,108215,9711044,5160,9909112,9803139,207093,207093,9807224,110298,4024
3253,3254,9304047,112053,9701151,109049,205180,9908167,106046,9506063,9506063,109176,9908072,210148
3254,3255,9304026,112185,9804108,9901158,210009,103117,107091,5085,5085,9705113,9607021,9703133
3255,3256,9304023,12065,9903190,107044,9903178,9910091,212233,9708022,9708022,9708142,9903219,9605050
3256,3257,9304011,104106,9610249,7169,302105,5005,9706208,9601152,9601152,207231,9705137,9808120
3257,3258,9304005,105286,9107,106205,9811122,205180,9606091,211271,211271,107031,208019,104093
3258,3259,9303172,11247,112190,9503179,9907210,111149,107055,9710059,9710059,9701095,9507170,9505052
3259,3260,9303160,211176,110072,9903219,9805181,10252,110188,9607078,9607078,9703194,9701020,9610068
3260,3261,9303143,11118,9906029,9906023,211017,9405057,9912285,11137,11137,9805027,211118,5123
3261,3262,9303139,209050,9611159,12254,9704087,8128,9708160,9703172,9703172,9712167,9602111,4038
3262,3263,9303098,108114,104181,10175,205160,111199,9701188,109180,109180,7171,9504161,110041
3263,3264,9303081,109039,4124,9301043,9412195,9907115,105245,9906023,9906023,9906031,109180,9603061
3264,3265,9303076,9803227,206109,112176,9702086,9607184,8188,9106,9106,11285,211241,9706151
3265,3266,9303067,9811167,9811122,9912140,112178,107138,107075,9609230,9609230,9707188,9106,9505098
3266,3267,9303057,9808039,9506014,11038,107208,6037,9811119,9811096,9811096,211182,4113,104081
3267,3268,9303048,9810146,5197,4115,9208015,9901072,7055,9707262,9707262,112199,9705092,207257
3268,3269,9303046,9803103,9706083,106181,9906031,9711150,105205,9705092,9705092,9808052,9407111,3270
3269,3270,9303044,9909071,9507005,304105,9707190,303057,210203,4087,4087,301055,9702173,303015
3270,3271,9303030,111027,9812165,9706144,9803116,9812046,303057,209030,209030,110286,9710105,4113
3271,3272,9303016,112154,9905097,9504019,9708149,9705181,4151,9159,9159,9412138,9908143,107225
3272,3273,9303013,209194,207194,104158,106191,302005,9905099,9706096,9706096,103262,9911068,12184
3273,3274,9303012,212002,108114,12102,8030,9702086,9909071,9408083,9408083,212337,209030,9711115
3274,3275,9303005,212096,9808073,9704043,9707186,8125,303233,207162,207162,10198,9710206,9812154
3275,3276,9302136,9903058,9705013,205259,105207,11016,110084,9702173,9702173,9901055,9712061,301213
3276,3277,9302129,4142,9604065,9808079,9712040,112199,9908129,104227,104227,211059,111153,9703208
3277,3278,9302126,4204,9712048,303060,9408013,9711145,207278,210145,210145,207247,112202,9907133
3278,3279,9302116,11279,9309075,9710226,9612064,9808061,110005,7173,7173,211204,9159,9408083
3279,3280,9302109,10207,9705091,9807087,9506057,9603009,11003,103200,103200,301049,9812155,8253
3280,3281,9302104,9301003,9606033,107090,206081,9202004,8192,9712130,9712130,9607223,9708022,207242
3281,3282,9302103,9310151,9807239,7126,9021,9506112,106242,9702031,9702031,9810200,9706096,9906161
3282,3283,9302083,9910156,8100,109157,9807033,9612162,9712134,9808125,9808125,111149,9512105,9908070
3283,3284,9302074,9401030,107186,9308083,9708105,10004,106136,9809127,9809127,9912150,10103,9803123
3284,3285,9302051,9902098,6028,9505075,109130,9804199,10268,9703133,9703133,110232,9510186,210272
3285,3286,9302048,9309115,9807033,3294,208023,9606050,9612251,9602111,9602111,302146,103200,301193
3286,3287,9302047,302058,9811120,9901126,7243,209194,9603106,9706156,9706156,12214,111210,111057
3287,3288,9302044,304093,212054,9701168,103117,205281,104164,9603133,9603133,112066,9601152,9705150
3288,3289,9302033,9711115,9903259,108150,9705094,9907210,212348,9711197,9711197,9711034,9703159,210070
3289,3290,9302027,9503016,205131,9908006,9701093,7143,9707198,9901122,9901122,9603108,112200,5151
3290,3291,9302026,106096,205200,9909091,110113,9406101,9705194,9705013,9705013,9712062,302146,207194
