Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality,Harmonic centrality,score
9610094,0.000345491,2.27E-05,1.97E-32,0.000157939,3.04E-09,1.26E-08,0.000197424,6,2.50E-05,2.27E-05,8.166666667,0.128772745
9610096,0.000148068,0,1.35E-34,9.87E-05,1.64E-11,4.70E-10,4.94E-05,4,3.26E-05,0,86.03849206,0.063123895
9610097,9.87E-05,2.38E-05,6.86E-35,4.94E-05,3.44E-10,1.64E-11,4.94E-05,2,2.33E-05,2.38E-05,6.283333333,0.017674691
9610098,0.000592271,1.26E-05,1.20E-18,0.001903796,1.53E-05,4.60E-06,0.000197424,18,3.00E-05,1.26E-05,4,0.128772745
9610099,0.000197424,0,2.29E-36,0,2.06E-06,0,0.000197424,0,2.00E-05,0,31.35936286,0.068173806
9610100,4.94E-05,0,2.29E-36,0,1.51E-09,0,4.94E-05,0,2.00E-05,0,1,0.032824425
9610101,0.001332609,0,2.29E-36,0,5.13E-06,0,0.001332609,0,2.00E-05,0,1,0.338344076
9610102,0.000789694,2.26E-06,1.71E-19,0.001121679,1.41E-06,9.59E-07,0.000641627,8,2.22E-05,2.26E-06,2383.786847,0.032824425
9610103,0.000296135,7.33E-07,2.31E-19,0.00113363,7.30E-10,9.65E-07,9.87E-05,9,2.37E-05,7.33E-07,1471.236764,0.100998232
9610104,0.000394847,0,2.29E-36,0,2.89E-06,0,0.000394847,0,2.00E-05,0,42.57777778,0.058073983
9610105,0.004293964,4.94E-05,1.57E-17,0.003782812,0.000172946,3.56E-05,0.003306846,38,2.86E-05,4.94E-05,69.23935786,0.002524956
9610106,0.000888406,0.000195769,5.36E-18,0.002064211,3.66E-06,8.49E-07,0.000394847,21,5.62E-05,0.000195769,0,0.088373453
9610107,0.003306846,7.12E-05,4.32E-18,0.003004851,7.65E-05,1.19E-05,0.002714575,25,4.62E-05,7.12E-05,0,0.045449204
9610108,0.000740339,2.89E-06,1.13E-33,0.000148068,1.59E-05,2.14E-07,0.000592271,5,2.17E-05,2.89E-06,0,0.012624779
9610109,9.87E-05,0,2.29E-36,0,1.19E-11,0,9.87E-05,0,2.00E-05,0,2,0.065648851
9610110,0.000148068,0,1.13E-29,0.000358287,0,4.96E-06,0,6,2.76E-05,0,89.82896825,0.083323541
9610111,0.001875524,1.68E-05,4.49E-17,0.003093861,3.88E-05,2.09E-05,0.000987118,39,2.62E-05,1.68E-05,0,0.078273629
9610112,0.000296135,3.59E-08,9.40E-30,0.000241415,1.22E-05,7.57E-06,0.000197424,2,2.01E-05,3.59E-08,1,0.027774514
304001,0.001233898,8.23E-06,0.007669941,0.102166018,1.21E-07,1.98E-05,4.94E-05,51,0.000242912,8.23E-06,4.5,0.04797416
304002,0.000937762,0,3.31E-05,0.056713309,0,1.96E-05,0,41,4.14E-05,0,35.95079365,0.037874337
9610113,0.000690983,5.61E-06,1.23E-32,0.000176271,3.03E-08,1.24E-08,0.000542915,6,2.66E-05,5.61E-06,2093.532984,0.037874337
9610114,0.000296135,3.74E-09,2.10E-19,0.001268519,4.45E-08,7.61E-07,0.000148068,6,2.08E-05,3.74E-09,0,0.088373453
9610115,4.94E-05,0,6.86E-35,4.94E-05,0,1.05E-22,0,3,2.84E-05,0,0,0.080798585
9610116,4.94E-05,0,6.86E-35,4.94E-05,0,1.05E-22,0,3,2.84E-05,0,5.5,0.005049912
304007,0.001826169,0,0.005503808,0.104569299,0,0.000360337,0,77,0.000214531,0,33.00562493,0.042924248
9610120,0.000641627,3.42E-07,1.83E-18,0.002476276,2.68E-05,3.02E-05,0.000197424,18,2.37E-05,3.42E-07,0,0.053024072
9610119,4.94E-05,0,1.73E-18,0.00171493,0,2.16E-07,0,2,2.05E-05,0,0,0.002524956
9610121,0.000197424,0,2.29E-36,0,5.92E-06,0,0.000197424,0,2.00E-05,0,2658.884219,0.037874337
9610122,9.87E-05,0,2.29E-36,0,1.33E-06,0,9.87E-05,0,2.00E-05,0,75.81836219,0.030299469
9610123,4.94E-05,0,2.29E-36,0,1.39E-17,0,4.94E-05,0,2.00E-05,0,11,0.027774514
9610125,0.002665219,3.26E-05,1.22E-17,0.003421331,0.000120265,4.88E-05,0.001875524,27,2.34E-05,3.26E-05,33.52861583,0.012624779
9610124,0.000197424,1.22E-09,1.06E-33,9.87E-05,2.98E-12,8.52E-11,9.87E-05,3,2.80E-05,1.22E-09,2,0.020199646
9610126,0.000345491,0,2.29E-36,0,4.91E-05,0,0.000345491,0,2.00E-05,0,50.3505772,0.219671154
9610128,0.000789694,3.24E-08,2.16E-32,0.00020565,1.18E-07,4.71E-09,0.000592271,6,2.34E-05,3.24E-08,1,0.09594832
9610127,4.94E-05,0,6.86E-35,4.94E-05,0,3.41E-09,0,2,2.08E-05,0,5.833333333,0.025249558
304018,0.003652337,2.66E-05,0.006000299,0.111533038,2.01E-06,5.63E-05,9.87E-05,145,0.000514533,2.66E-05,0,0.045449204
304019,0.00108583,0,0.005358307,0.094293864,0,1.55E-05,0,51,0.000391743,0,2346.956854,0.055549027
9610132,4.94E-05,0,2.29E-36,0,4.67E-07,0,4.94E-05,0,2.00E-05,0,0,0.045449204
9610129,0.000197424,1.02E-06,2.10E-19,0.001456282,6.72E-08,2.17E-06,9.87E-05,3,2.05E-05,1.02E-06,93.63373016,0.040399293
9610131,0.001036474,0,2.29E-36,0,7.40E-06,0,0.001036474,0,2.00E-05,0,1,0.063123895
9610133,0.000197424,0,2.90E-32,0.000241844,0,5.53E-09,0,11,3.93E-05,0,0,0.017674691
9610134,0.001826169,3.88E-05,5.46E-20,0.001257964,3.85E-05,5.33E-07,0.001628745,7,2.46E-05,3.88E-05,41.77911255,0.012624779
9610135,4.94E-05,0,2.29E-36,0,1.11E-23,0,4.94E-05,0,2.00E-05,0,0,0.050499116
9610138,0.001727457,8.74E-06,5.14E-18,0.002438818,3.81E-05,5.63E-05,0.000740339,43,2.84E-05,8.74E-06,0,0.002524956
9610139,0.001875524,9.99E-06,1.22E-29,0.000507661,1.57E-05,2.96E-07,0.001381965,19,2.98E-05,9.99E-06,28.52379287,0.042924248
9610140,0.005626573,8.54E-06,2.58E-19,0.001069727,0.000517397,2.52E-05,0.005281082,11,2.16E-05,8.54E-06,66.9211039,0.017674691
304028,0.001727457,1.17E-06,0.046064998,0.103326336,6.78E-06,0.000401637,4.94E-05,63,0.000183773,1.17E-06,59.17157287,0.012624779
9610142,0.000987118,1.57E-05,1.08E-18,0.00171359,4.59E-06,3.86E-06,0.000542915,20,2.51E-05,1.57E-05,104.1587302,0.070698762
9610143,0.000148068,9.74E-10,6.86E-35,4.94E-05,4.89E-09,3.80E-10,9.87E-05,1,2.09E-05,9.74E-10,2127.720509,0.027774514
9610136,0.00024678,0,2.29E-36,0,2.21E-07,0,0.00024678,0,2.00E-05,0,40.05119048,0.14392248
9610141,0.000444203,9.11E-06,1.06E-33,9.87E-05,2.23E-05,9.26E-09,0.000345491,3,2.96E-05,9.11E-06,1793.92454,0.080798585
9610144,0.000345491,3.12E-05,1.32E-32,0.000249864,1.65E-05,5.70E-08,0.000197424,6,3.71E-05,3.12E-05,2117.173935,0.176746905
9610145,0.000296135,0,2.29E-36,0,1.28E-08,0,0.000296135,0,2.00E-05,0,114.772619,0.020199646
9610148,0.008538572,0.000211181,1.61E-17,0.003279442,0.000495763,5.70E-05,0.007502098,48,2.83E-05,0.000211181,1,0.055549027
304036,0.000937762,0,2.73E-06,0.051829538,0,6.84E-06,0,39,0.00021833,0,0,0.04797416
9610147,4.94E-05,0,2.29E-36,0,7.28E-09,0,4.94E-05,0,2.00E-05,0,0,0.002524956
9610151,0.00301071,1.27E-05,4.90E-19,0.001517705,0.000104681,2.52E-06,0.002763931,8,2.39E-05,1.27E-05,80.50440115,0.050499116
9610149,0.00024678,6.33E-08,6.86E-35,4.94E-05,5.83E-10,8.28E-14,0.000197424,1,2.42E-05,6.33E-08,55.55833333,0.040399293
9610150,0.000296135,0,2.29E-36,0,2.65E-09,0,0.000296135,0,2.00E-05,0,36.55627706,0.002524956
9610154,0.001184542,1.43E-07,1.53E-19,0.001125484,1.79E-05,2.25E-07,0.001135186,1,2.03E-05,1.43E-07,0,0.045449204
9610155,0.002763931,1.55E-05,1.54E-18,0.002509632,0.000260899,2.42E-05,0.002369083,15,2.24E-05,1.55E-05,45.19830447,0.027774514
9610156,0.003800405,3.36E-05,8.13E-19,0.001833866,7.44E-05,5.22E-06,0.002911998,39,3.18E-05,3.36E-05,67.64076479,0.017674691
9610157,0.002467795,0.000128634,1.54E-17,0.003870602,4.83E-05,4.80E-05,0.001036474,62,4.12E-05,0.000128634,87.84231602,0.017674691
304046,0.002319728,0,0.010041787,0.093902781,0,5.79E-05,0,97,0.000367477,0,0,0.116147966
9610152,0.000197424,0,2.29E-36,0,5.35E-07,0,0.000197424,0,2.00E-05,0,58.67857143,0.020199646
9610153,0.000148068,0,2.29E-36,0,1.49E-08,0,0.000148068,0,2.00E-05,0,0,0.075748674
9610159,9.87E-05,0,2.65E-19,0.001662951,0,7.44E-07,0,5,2.37E-05,0,2,0.017674691
9610162,0.00434332,6.19E-05,6.39E-17,0.004272904,6.20E-05,2.90E-05,0.002517151,83,3.96E-05,6.19E-05,0,0.007574867
9610163,0.000296135,2.80E-05,6.86E-35,4.94E-05,9.89E-08,8.78E-10,0.00024678,2,2.56E-05,2.80E-05,0,0.007574867
9610164,9.87E-05,0,2.29E-36,0,8.16E-24,0,9.87E-05,0,2.00E-05,0,5.333333333,0.040399293
9610165,4.94E-05,0,2.29E-36,0,8.88E-07,0,4.94E-05,0,2.00E-05,0,2,0.010099823
9610166,0.002023592,3.36E-05,4.79E-18,0.00306654,2.94E-05,2.80E-05,0.001530033,21,2.50E-05,3.36E-05,73.33416306,0.012624779
9610167,0.001233898,4.05E-05,9.71E-19,0.001992236,1.30E-05,8.30E-06,0.000789694,19,3.29E-05,4.05E-05,2,0.050499116
9610168,0.002517151,1.45E-05,1.57E-20,0.001141128,6.86E-05,1.05E-06,0.00217166,17,2.51E-05,1.45E-05,0,0.005049912
9610169,4.94E-05,0,2.29E-36,0,-3.36E-24,0,4.94E-05,0,2.00E-05,0,1,0.065648851
9610170,0.001036474,1.87E-05,4.05E-19,0.001568497,3.44E-05,1.62E-05,0.000789694,9,2.52E-05,1.87E-05,2046.462374,0.012624779
9610171,0.001579389,3.88E-06,1.72E-18,0.002203714,9.24E-05,4.17E-05,0.000937762,27,2.54E-05,3.88E-06,50.66637807,0.040399293
9610172,0.006959183,0.000161436,8.04E-18,0.0027544,0.000836264,7.37E-05,0.005577217,62,2.77E-05,0.000161436,32.20919913,0.017674691
304061,0.001381965,1.37E-06,0.003926762,0.090280657,1.50E-06,1.04E-05,0.000148068,47,0.000111032,1.37E-06,1675.875912,0.007574867
9610174,0.000394847,0,5.64E-18,0.002270438,0,2.10E-05,0,11,2.19E-05,0,0,0.012624779
9610173,4.94E-05,0,2.29E-36,0,7.11E-09,0,4.94E-05,0,2.00E-05,0,2100.911805,0.025249558
9610175,9.87E-05,0,2.29E-36,0,1.76E-24,0,9.87E-05,0,2.00E-05,0,10.16666667,0.040399293
9610176,0.000148068,2.44E-09,1.35E-34,9.87E-05,8.00E-08,1.81E-07,4.94E-05,2,3.75E-05,2.44E-09,1645.681995,0.032824425
9610177,4.94E-05,0,2.29E-36,0,-3.01E-23,0,4.94E-05,0,2.00E-05,0,0,0.106048143
9610178,4.94E-05,0,2.29E-36,0,-3.01E-23,0,4.94E-05,0,2.00E-05,0,0,0.030299469
9610179,0.000789694,6.92E-07,3.08E-32,0.000225627,1.16E-05,1.04E-07,0.000641627,8,2.22E-05,6.92E-07,0,0.032824425
9610181,0.000345491,0,8.79E-18,0.002793961,0,3.21E-05,0,13,4.99E-05,0,114.122619,0.116147966
9610180,0.000296135,2.44E-09,1.93E-33,8.88E-05,1.31E-06,8.79E-09,0.00024678,1,2.12E-05,2.44E-09,0,0.030299469
9610182,0.000296135,9.32E-06,1.06E-33,9.87E-05,3.04E-06,5.34E-09,0.000197424,3,2.62E-05,9.32E-06,0,0.156547259
9610183,9.87E-05,0,2.29E-36,0,8.84E-10,0,9.87E-05,0,2.00E-05,0,1,0.017674691
9610184,4.94E-05,0,6.86E-35,4.94E-05,0,-1.84E-22,0,1,3.69E-05,0,1.833333333,0.007574867
9610186,0.000197424,0,4.89E-19,0.001917705,0,1.52E-05,0,9,2.50E-05,0,0,0.020199646
9610187,0.000542915,1.85E-06,6.03E-20,0.001229407,8.94E-06,2.29E-07,0.000345491,8,2.47E-05,1.85E-06,1,0.007574867
304067,0.000296135,0,6.21E-05,0.071370224,0,2.16E-07,0,9,0.000117021,0,1392.35376,0.007574867
9610189,0.000444203,0,2.29E-36,0,1.29E-06,0,0.000444203,0,2.00E-05,0,80.11150794,0.063123895
304069,0.000493559,1.06E-06,0.001284991,0.091761434,3.96E-07,7.32E-07,4.94E-05,19,0.000148871,1.06E-06,100.2730159,0.050499116
9610191,0.002319728,0.000202763,4.31E-32,0.000427118,4.31E-07,3.15E-07,0.002023592,13,3.07E-05,0.000202763,1.5,0.050499116
304080,0.000296135,0,0.000206674,0.072519692,0,2.10E-05,0,13,5.86E-05,0,0,0.078273629
9610192,0.001036474,0,2.29E-36,0,5.82E-06,0,0.001036474,0,2.00E-05,0,31.38499278,0.032824425
9610193,0.003306846,0,2.29E-36,0,2.04E-06,0,0.003306846,0,2.00E-05,0,0,0.005049912
9610195,0.002467795,9.56E-05,8.31E-17,0.004290894,1.78E-05,2.11E-05,0.000937762,69,5.15E-05,9.56E-05,2129.989719,0.035349381
9610194,4.94E-05,0,2.29E-36,0,9.73E-10,0,4.94E-05,0,2.00E-05,0,42.47024642,0.007574867
9610196,0.000148068,0,2.29E-36,0,4.77E-09,0,0.000148068,0,2.00E-05,0,1,0.085848497
9610198,0.000345491,0,2.29E-36,0,1.41E-06,0,0.000345491,0,2.00E-05,0,0,0.005049912
9610199,0.000148068,0,6.86E-35,4.94E-05,2.98E-07,1.26E-09,9.87E-05,1,2.56E-05,0,2058.506917,0.037874337
304088,0.000444203,0,0.000818119,0.072941446,0,1.37E-05,0,19,4.26E-05,0,0,0.015149735
9610200,9.87E-05,3.86E-05,9.35E-33,7.40E-05,1.93E-06,7.33E-09,4.94E-05,1,2.31E-05,3.86E-05,41.61345599,0.005049912
9610201,0.000542915,0,2.29E-36,0,4.14E-05,0,0.000542915,0,2.00E-05,0,1791.293526,0.171696994
9610202,0.000592271,1.95E-09,6.86E-35,4.94E-05,1.79E-08,3.84E-10,0.000542915,2,2.14E-05,1.95E-09,1978.203619,0.098473276
9610204,0.00192488,1.69E-05,4.81E-18,0.003104122,1.48E-05,2.48E-06,0.001332609,21,2.53E-05,1.69E-05,1,0.040399293
9610205,0.002319728,5.19E-05,7.37E-17,0.00358234,8.35E-05,4.10E-05,0.000987118,55,3.34E-05,5.19E-05,8.516666667,0.032824425
304094,0.000789694,0,0.00023997,0.067312407,0,2.04E-05,0,28,8.52E-05,0,1,0.007574867
9610206,4.94E-05,0,9.97E-34,6.58E-05,0,4.20E-11,0,1,2.43E-05,0,1,0.007574867
9610207,0.000148068,0,2.29E-36,0,7.52E-07,0,0.000148068,0,2.00E-05,0,2,0.055549027
9610208,0.000296135,4.53E-07,1.37E-19,0.001268195,5.73E-08,9.79E-08,0.00024678,2,2.43E-05,4.53E-07,2,0.027774514
304098,0.000493559,0,0.000536667,0.080808217,0,1.22E-05,0,21,2.97E-05,0,0,0.053024072
9610211,0.000740339,1.43E-07,4.16E-19,0.001461432,6.04E-06,2.53E-06,0.000345491,13,2.28E-05,1.43E-07,33.50562493,0.093423364
304100,0.000542915,0,0.000232688,0.06241513,0,1.61E-06,0,19,8.83E-05,0,1538.788245,0.214621242
9610209,4.94E-05,0,2.29E-36,0,1.25E-06,0,4.94E-05,0,2.00E-05,0,2242.369745,0.060598939
9610212,4.94E-05,0,6.86E-35,4.94E-05,0,4.50E-23,0,1,3.69E-05,0,7.833333333,0.055549027
9610215,0.000197424,0,2.29E-36,0,1.70E-12,0,0.000197424,0,2.00E-05,0,0,0.012624779
9610216,0.000740339,3.54E-07,4.69E-19,0.001453756,4.82E-07,8.64E-07,0.000394847,15,2.85E-05,3.54E-07,0,0.148972392
9610213,0.00024678,0,2.29E-36,0,8.12E-09,0,0.00024678,0,2.00E-05,0,86.3547619,0.005049912
304097,0.000296135,0,0.001217674,0.0853706,0,1.42E-05,0,13,2.34E-05,0,1,0.005049912
9610219,9.87E-05,0,6.86E-35,4.94E-05,3.09E-13,8.82E-12,4.94E-05,2,2.33E-05,0,42.54700577,0.037874337
9610220,0.00024678,6.73E-07,2.03E-26,0.000319826,1.03E-08,1.25E-07,9.87E-05,7,2.69E-05,6.73E-07,51.49484127,0.017674691
9610221,0.000197424,7.31E-09,6.86E-35,4.94E-05,1.81E-09,-4.13E-22,0.000148068,1,3.69E-05,7.31E-09,69.36825397,0.017674691
9610222,0.000197424,2.74E-05,6.86E-35,4.94E-05,5.02E-08,1.39E-09,0.000148068,3,2.28E-05,2.74E-05,54.17738095,0.04797416
9610223,0.000789694,6.06E-05,1.23E-27,9.87E-05,1.85E-08,1.85E-10,0.000690983,3,2.38E-05,6.06E-05,89.10396825,0.179271861
9610224,0.000592271,2.57E-05,1.35E-34,9.87E-05,4.12E-06,1.73E-07,0.000493559,3,2.23E-05,2.57E-05,1961.943728,0.015149735
9610225,9.87E-05,0,2.29E-36,0,2.74E-09,0,9.87E-05,0,2.00E-05,0,1,0.037874337
9610226,0.001184542,8.81E-06,7.35E-20,0.001269603,4.53E-05,6.96E-07,0.000987118,5,2.24E-05,8.81E-06,2,0.020199646
304115,0.000444203,0,0.000277687,0.075501251,0,4.44E-06,0,18,0.000107406,0,80.18452381,0.010099823
304107,0.00024678,6.57E-06,0.00417496,0.092890353,1.66E-05,3.48E-05,9.87E-05,6,7.37E-05,6.57E-06,68.63849206,0.002524956
9610229,0.000345491,0.000104001,4.76E-31,0.00033844,6.15E-06,3.90E-07,0.000148068,6,3.89E-05,0.000104001,1,0.025249558
9610230,0.000148068,0,2.29E-36,0,1.18E-06,0,0.000148068,0,2.00E-05,0,2300.91534,0.108573099
9610231,4.94E-05,0,2.29E-36,0,3.13E-10,0,4.94E-05,0,2.00E-05,0,1699.044403,0.022724602
9610232,0.001332609,4.27E-06,1.29E-17,0.003491354,4.19E-05,2.10E-05,0.000937762,18,2.37E-05,4.27E-06,0,0.027774514
304112,4.94E-05,0,6.86E-35,4.94E-05,0,9.22E-08,0,2,2.18E-05,0,1,0.063123895
9610234,0.007650165,3.66E-05,2.30E-18,0.001605709,0.000320304,6.65E-06,0.007452742,6,2.13E-05,3.66E-05,80.3520202,0.010099823
304123,0.000987118,4.60E-06,0.006700016,0.094731603,1.28E-07,2.92E-05,9.87E-05,36,0.000241768,4.60E-06,88.37821068,0.027774514
9610235,0.000296135,0,1.46E-18,0.001916255,0,1.83E-06,0,12,5.12E-05,0,103.072619,0.007574867
9610237,0.002615863,1.55E-05,3.21E-18,0.001930934,9.83E-05,1.90E-05,0.002122304,22,2.13E-05,1.55E-05,86.70440115,0.020199646
9610238,0.00409654,3.83E-05,7.96E-18,0.003322,6.15E-05,3.70E-05,0.003158778,40,2.98E-05,3.83E-05,2034.04127,0.085848497
9610236,0.00518237,1.63E-05,7.21E-18,0.00267465,0.000428134,3.16E-05,0.004886235,10,2.14E-05,1.63E-05,1314.060995,0.015149735
9610240,0.000148068,2.79E-05,6.86E-35,4.94E-05,1.48E-08,3.25E-13,9.87E-05,1,2.84E-05,2.79E-05,2048.919789,0.015149735
9610241,0.000444203,2.96E-05,1.35E-34,9.87E-05,7.03E-08,1.58E-12,0.000345491,6,3.41E-05,2.96E-05,1603.112309,0.027774514
9610242,0.001431321,1.16E-05,1.08E-17,0.003208864,1.15E-05,6.11E-06,0.000888406,20,2.50E-05,1.16E-05,1976.340511,0.017674691
9610243,0.000937762,5.74E-05,1.00E-17,0.002947651,7.72E-06,5.81E-07,0.000740339,7,3.41E-05,5.74E-05,2137.186702,0.113623011
9610244,0.000197424,7.31E-09,6.86E-35,4.94E-05,6.96E-08,5.66E-10,0.000148068,1,2.18E-05,7.31E-09,2205.70097,0.04797416
304125,0.00083905,0,9.23E-05,0.073556423,0,1.61E-06,0,35,0.000321381,0,1440.906171,0.030299469
304126,0.000394847,0,0.002456641,0.091860078,0,3.47E-06,0,19,0.000274129,0,1671.939917,0.053024072
9610247,0.000296135,0,2.29E-36,0,2.29E-09,0,0.000296135,0,2.00E-05,0,1,0.002524956
9610248,0.00024678,2.27E-06,6.86E-35,4.94E-05,8.06E-06,6.63E-08,0.000197424,3,2.10E-05,2.27E-06,2522.388178,0.164122126
9610249,0.008143724,1.35E-05,7.86E-18,0.002960335,0.000460413,5.57E-05,0.007600809,24,2.12E-05,1.35E-05,759.3076048,0.123722834
9610250,0.001579389,1.01E-05,9.73E-18,0.003293878,7.06E-05,3.55E-05,0.000888406,29,2.45E-05,1.01E-05,2207.018656,0.005049912
9610251,0.004145896,5.16E-05,6.53E-17,0.003923432,8.89E-05,3.19E-05,0.002714575,62,2.77E-05,5.16E-05,1973.716861,0.053024072
9610252,0.002072948,1.97E-05,7.70E-18,0.003244614,4.74E-05,2.26E-05,0.001579389,21,2.31E-05,1.97E-05,1756.719473,0.111098055
304132,0.000296135,0,0.002529072,0.088348842,0,4.10E-06,0,13,4.02E-05,0,2265.792558,0.010099823
304134,0.000444203,0,1.04E-05,0.054328397,0,9.35E-09,0,13,0.00014923,0,1469.032924,0.030299469
304143,0.001826169,0,0.00407071,0.077373798,0,3.61E-05,0,76,0.000155013,0,2188.987454,0.012624779
304135,0.000197424,0,4.72E-05,0.071223378,0,1.81E-06,0,7,4.60E-05,0,1927.471426,0.022724602
304136,0.000592271,0,0.000881087,0.083414185,0,7.00E-07,0,25,0.000130571,0,2029.825399,0.040399293
304146,0.000296135,0,8.52E-14,0.028483962,0,1.61E-08,0,11,0.000166888,0,1667.94696,0.090898408
304138,0.000641627,1.86E-07,0.004986919,0.092861606,1.23E-06,1.26E-06,4.94E-05,20,0.000313401,1.86E-07,2220.265237,0.09594832
304139,0.000987118,3.28E-07,0.018740258,0.095364871,6.78E-06,0.000250783,4.94E-05,37,9.41E-05,3.28E-07,2059.836857,0.025249558
304140,0.000197424,0,3.01E-05,0.059331002,0,2.05E-08,0,9,7.89E-05,0,1566.901993,0.063123895
304141,0.000542915,0,0.000409243,0.064162436,0,7.98E-06,0,26,2.82E-05,0,1210.516337,0.078273629
304145,0.001530033,7.79E-07,0.036269428,0.111249558,9.59E-07,2.22E-05,4.94E-05,57,0.00035385,7.79E-07,1228.00796,0.229770977
304147,0.001480677,3.54E-06,0.01246859,0.08891568,6.86E-07,3.24E-05,4.94E-05,59,0.000626181,3.54E-06,8.083333333,0.025249558
304153,0.000937762,4.75E-07,0.001681517,0.094853692,8.32E-07,1.42E-05,4.94E-05,36,8.65E-05,4.75E-07,2065.678478,0.022724602
304154,0.001036474,0,0.000853231,0.080601946,0,2.60E-06,0,44,0.000146396,0,2487.345774,0.118672922
304148,0.000394847,0,0.002331779,0.089231954,0,1.70E-06,0,15,0.000186356,0,69.30205628,0.123722834
304149,0.000345491,0,6.25E-05,0.068937003,0,1.23E-06,0,16,0.000132872,0,2532.673352,0.517615937
304157,0.000345491,0,2.21E-05,0.060649687,0,1.41E-06,0,14,6.57E-05,0,2399.964227,0.035349381
304150,0.001184542,0,0.005771211,0.097968948,0,0.000176705,0,45,0.000115496,0,2219.288448,0.04797416
304151,0.000493559,0,0.001240288,0.085506693,0,1.73E-06,0,23,0.000229875,0,1675.3145,0.103523187
304152,0.000444203,0,0.000110242,0.067003187,0,0.000317863,0,15,9.06E-05,0,990.0359306,0.012624779
304155,9.87E-05,0,1.06E-33,9.87E-05,0,1.78E-10,0,5,2.99E-05,0,1514.443528,0.022724602
304156,0.000296135,0,0.005037833,0.079253736,0,0.00011195,0,15,5.59E-05,0,2179.829523,0.010099823
304158,0.000592271,0,0.006338029,0.096356176,0,9.45E-07,0,25,0.000261729,0,2384.869872,0.088373453
304164,0.00024678,0,6.35E-05,0.064380069,0,2.96E-05,0,10,2.32E-05,0,1007.728481,0.121197878
304159,0.000345491,0,0.00105208,0.079026648,0,6.35E-06,0,14,4.71E-05,0,2673.905994,0.063123895
304166,0.000296135,0,4.29E-06,0.050996371,0,9.61E-08,0,13,0.000119243,0,2182.785714,0.035349381
304160,0.000789694,0,0.003267329,0.090456854,0,0.000345413,0,27,8.42E-05,0,2333.020446,0.073223718
304168,0.000493559,0,0.002945463,0.083631057,0,1.18E-06,0,17,9.17E-05,0,2226.926776,0.073223718
304169,0.001579389,9.15E-06,0.047033694,0.108950802,7.78E-07,0.000158147,4.94E-05,69,0.000294058,9.15E-06,800.0378857,0.020199646
304170,0.00024678,0,5.01E-18,0.002953331,0,1.95E-08,0,12,2.25E-05,0,2587.689125,0.020199646
304171,0.001233898,0,0.006479316,0.108597667,0,1.82E-05,0,56,0.000139933,0,2192.085771,0.015149735
304163,0.001678101,7.25E-07,0.024918715,0.105711546,4.37E-07,6.52E-06,4.94E-05,60,0.000191424,7.25E-07,2,0.042924248
304165,0.000197424,0,7.48E-07,0.050748679,0,1.26E-07,0,8,7.84E-05,0,9.416666667,0.075748674
304167,0.000296135,0,1.65E-30,0.000314319,0,3.97E-10,0,13,7.52E-05,0,2333.853427,0.118672922
304173,0.000296135,0,0.00434458,0.099655874,0,6.54E-07,0,11,0.000226725,0,2429.4166,0.030299469
304176,0.000296135,0,0.000178173,0.063839612,0,1.01E-07,0,15,5.89E-05,0,1107.026817,0.116147966
304175,0.00024678,8.71E-08,2.24E-10,0.037637644,3.78E-08,1.08E-06,4.94E-05,9,5.33E-05,8.71E-08,1456.527218,0.126247789
304178,0.002072948,0,0.001988243,0.102534388,0,5.64E-05,0,81,0.00046997,0,2385.147533,0.058073983
304179,4.94E-05,0,1.32E-06,0.042398945,0,2.20E-07,0,2,2.17E-05,0,2311.697478,0.068173806
304180,0.003454913,5.59E-06,0.058259937,0.116243781,2.22E-06,2.74E-05,9.87E-05,132,0.000701309,5.59E-06,2442.672014,0.002524956
304181,0.000444203,5.21E-07,0.008316069,0.096798342,3.49E-07,1.79E-05,4.94E-05,19,0.000111295,5.21E-07,2247.454501,0.017674691
304174,9.87E-05,0,0.000373163,0.067596066,0,8.43E-08,0,4,3.16E-05,0,2001.054349,0.055549027
304183,0.001283254,0,0.069327174,0.10045144,0,0.000358709,0,55,8.03E-05,0,1536.841933,0.340869032
304184,0.000937762,0,0.004912601,0.095540303,0,3.84E-06,0,41,0.000201223,0,1927.441043,0.075748674
304177,0.000493559,7.31E-07,0.003100673,0.096344108,4.67E-07,4.48E-06,0.000148068,14,0.000138401,7.31E-07,2021.057336,0.040399293
304186,0.000148068,0,3.06E-09,0.035764401,0,-1.14E-21,0,7,9.41E-05,0,2005.846547,0.035349381
304187,0.001776813,0,0.031882491,0.113269954,0,4.18E-05,0,69,0.000936439,0,7.166666667,0.022724602
304188,0.000690983,1.13E-05,0.003080815,0.09611728,6.33E-08,1.11E-05,4.94E-05,26,6.70E-05,1.13E-05,4.5,0.025249558
304189,9.87E-05,0,1.06E-33,9.87E-05,0,-6.53E-22,0,4,4.04E-05,0,1933.648948,0.058073983
304190,0.000148068,0,4.59E-29,0.000381859,0,2.46E-09,0,6,2.62E-05,0,1886.008019,0.035349381
304191,0.000789694,0,0.06656218,0.102714357,0,2.49E-05,0,37,0.00017966,0,2332.996597,0.045449204
304192,0.001480677,2.94E-06,0.025401218,0.107767258,6.24E-06,7.51E-06,0.000148068,47,0.000141677,2.94E-06,1760.209977,0.012624779
