,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
1930,1931,9508129,6094,201070,9901132,9162,9901132,201070,9901132,9701169,9410048,2237,9608019,9602006
1931,1932,9508104,9507029,1046,203259,9408060,203259,1046,203259,9612049,9202038,9502042,9904044,9506166
1932,1933,9508103,9509161,9602085,9603090,3270,9603090,9602085,9603090,9310070,9212072,9804018,9704116,4180
1933,1934,9508101,9311017,9906142,9804092,2206,9804092,9906142,9804092,9306032,5274,9412059,205026,9403129
1934,1935,9508099,9208049,203206,9805013,9404063,9805013,203206,9805013,9712147,9311075,9606175,7225,9511128
1935,1936,9508093,9610012,9606167,9803188,9805101,9803188,9606167,9803188,9711127,9703087,9803069,3068,5267
1936,1937,9508091,9601169,1177,9707051,8017,9707051,1177,9707051,9512007,9205021,9606085,9707034,9201056
1937,1938,9508087,9803231,10179,3032,3001,3032,10179,3032,9510077,9210131,9608019,9704174,9305010
1938,1939,9508086,9711168,9907176,9703137,9701010,9703137,9907176,9703137,9604142,9202090,201170,9612204,9406152
1939,1940,9508084,9410203,9910027,9702184,202203,9702184,9910027,9702184,9512013,9503093,9907118,9704112,9404011
1940,1941,9508075,7122,203041,9911026,9911211,9911026,203041,9911026,9412059,3134,9801189,9610251,9603114
1941,1942,9508071,9707029,9706176,9403045,9709140,9403045,9706176,9403045,9208066,9212009,9805094,9311066,9404157
1942,1943,9508068,9706007,9303091,208045,9403007,208045,9303091,208045,9911030,9503012,9405027,9412177,9604100
1943,1944,9508064,9411063,206255,7006,11170,7006,206255,7006,9902109,9206077,10043,9311155,9308039
1944,1945,9508058,9609075,9903116,207040,9701002,207040,9903116,207040,9901069,9311158,9710210,9405027,9507155
1945,1946,9508044,9612059,9307017,9610031,9701161,9610031,9307017,9610031,9803159,9609083,9707025,9710210,9710250
1946,1947,9508041,9211008,9712050,9611011,9704161,9611011,9712050,9611011,9405125,9209043,9706176,1122,9204002
1947,1948,9508039,9408113,3226,211005,9712214,211005,3226,211005,9712090,9202081,6009,9305097,7125
1948,1949,9508038,9710034,9910139,2237,9507080,2237,9910139,2237,9410209,9707055,9310197,210112,9711024
1949,1950,9508036,9410063,10138,9607146,9911253,9607146,10138,9607146,9409165,9206009,9705078,7036,9610076
1950,1951,9508025,9201068,9612201,9502042,1103,9502042,9612201,9502042,6207,9610192,9609008,9309152,9206085
1951,1952,9508021,9705003,5090,9804018,9709103,9804018,5090,9804018,6089,9906087,9601113,9704074,9502038
1952,1953,9508017,9411020,201056,9412059,212254,9412059,201056,9412059,9902177,9204020,6250,207200,9904064
1953,1954,9508016,9805218,9712157,9606175,207089,9606175,9712157,9606175,9212104,9506214,9606080,12251,9802068
1954,1955,9508005,12134,12134,9803069,9511031,9803069,12134,9803069,2167,9210127,9306147,9206078,9412129
1955,1956,9507173,9611102,4004,9606085,205002,9606085,4004,9606085,9406155,9403172,9912015,9603138,9804184
1956,1957,9507171,9711019,9803063,9608019,201199,9608019,9803063,9608019,9302022,9305111,9402144,4147,9508071
1957,1958,9507159,9712165,9605128,201170,9505127,201170,9605128,201170,9608050,9201071,9501098,6207,9303109
1958,1959,9507158,9707198,1164,9907118,9410174,9907118,1164,9907118,9607007,9905213,9510001,204218,9702048
1959,1960,9507155,9308119,203190,9801189,9404171,9801189,203190,9801189,9906089,9511075,9603134,9412162,9511110
1960,1961,9507152,9803067,9710186,9805094,9705192,9805094,9710186,9805094,9410071,9301050,5097,9902184,9712051
1961,1962,9507143,9310013,9603139,9405027,9402156,9405027,9603139,9405027,9602064,9209102,9709207,9710010,9207091
1962,1963,9507136,9301076,5273,10043,9705051,10043,5273,10043,9510195,9210031,9505155,9408035,9802064
1963,1964,9507121,8096,206196,9710210,3285,9710210,206196,9710210,9503022,9605007,9501005,9707170,9410008
1964,1965,9507115,9309052,9902024,9707025,9310002,9707025,9902024,9707025,9305067,9504129,9504090,9705078,9609238
1965,1966,9507090,9909176,9709039,9706176,11113,9706176,9709039,9706176,9608180,9609064,9507005,9909023,2070
1966,1967,9507085,9703105,9512036,6009,9906107,6009,9512036,6009,9202025,9307009,208092,204206,9710064
1967,1968,9507080,3062,9401145,9310197,9307194,9310197,9401145,9310197,9803223,205223,9602006,9405041,9711133
1968,1969,9507079,9303072,9701078,9705078,9907200,9705078,9701078,9705078,201121,9210024,9404011,9803058,9404113
1969,1970,9507076,9510209,9305067,9609008,9408135,9609008,9305067,9609008,206147,9205096,9604100,9803125,9411198
1970,1971,9507062,9604124,9801062,9601113,9711176,9601113,9801062,9601113,9153,9209027,9801013,9606017,9805118
1971,1972,9507060,6239,9908090,6250,9909103,6250,9908090,6250,8126,9803264,9303109,9409062,204091
1972,1973,9507050,9711170,3056,9606080,9506037,9606080,3056,9606080,9705241,9301066,9802064,9509027,9709173
1973,1974,9507047,9410067,9709077,9306147,9706025,9306147,9709077,9306147,204223,9303062,9410233,9309095,9711053
1974,1975,9507045,208039,9805172,9912015,9701001,9912015,9805172,9912015,209058,9409085,9707123,9606080,9901004
1975,1976,9507036,9312062,204147,9402144,210019,9402144,204147,9402144,9801073,9410077,9912288,207049,9301106
1976,1977,9507029,9406008,9603143,9501098,211071,9501098,9603143,9501098,9612241,9908110,9804008,6064,9307045
1977,1978,9507006,9601023,209145,9510001,9610156,9510001,209145,9510001,9702089,9207060,10017,204259,9805161
1978,1979,9507005,9709028,9701087,9603134,9911100,9603134,9701087,9603134,9912128,9305007,9711138,6154,201253
1979,1980,9506214,9211047,9801067,5097,9505039,5097,9801067,5097,9611003,9602146,9711144,9912015,9607027
1980,1981,9506211,9311008,4084,9709207,3013,9709207,4084,9709207,9503055,9605044,11159,9604089,6110
1981,1982,9506206,9511222,9910145,9505155,208185,9505155,9910145,9505155,9310102,9503098,1069,9311021,9707106
1982,1983,9506188,9409110,2219,9501005,9712194,9501005,2219,9501005,9606054,9510046,9505071,9606136,9910165
1983,1984,9506187,9210103,9603010,9504090,9603178,9504090,9603010,9504090,9506116,9203052,204088,9402037,9606026
1984,1985,9506186,9508075,9511201,9507005,1082,9507005,9511201,9507005,9207066,9402147,9803183,9604052,9405034
1985,1986,9506176,9605188,9605171,208092,9505174,208092,9605171,208092,9307108,9212011,9907177,9611222,9407187
1986,1987,9506174,208155,209166,9602006,9604013,9602006,209166,9602006,9508104,9204084,9608169,9401070,5053
1987,1988,9506171,9402107,9707159,9404011,7187,9404011,9707159,9404011,9311113,9911055,9412084,210307,9406059
1988,1989,9506166,9608017,9903088,9604100,9403186,9604100,9903088,9604100,9607115,9606105,9030,9603134,9301103
1989,1990,9506159,9902083,9405157,9801013,9601034,9801013,9405157,9801013,9509071,9307023,9502140,9909138,9906244
1990,1991,9506156,9908092,9801193,9303109,9608050,9303109,9801193,9303109,9508099,9212153,9608144,10272,9506150
1991,1992,9506150,9605011,9911063,9802064,9703213,9802064,9911063,9802064,9601056,9503137,8102,9608020,9401027
1992,1993,9506147,9606077,209120,9410233,9605086,9410233,209120,9410233,9201057,9310085,9511197,9705208,9406030
1993,1994,9506146,9902094,9609001,9707123,9701179,9707123,9609001,9707123,9602173,9205004,9707232,5097,9601159
1994,1995,9506138,9207058,9504142,9912288,9409093,9912288,9504142,9912288,9305113,9503180,9805185,203042,9163
1995,1996,9506128,9608087,9803234,9804008,205301,9804008,9803234,9804008,9210027,9202086,9504013,9609202,9208067
1996,1997,9506122,9044,9509062,10017,9609126,10017,9509062,10017,207091,9503072,9312095,9709207,9204023
1997,1998,9506116,9507159,9507085,9711138,9411134,9711138,9507085,9711138,9511077,209058,10232,9707169,9405125
1998,1999,9506113,9908112,207247,9711144,9406125,9711144,207247,9711144,9401166,9503181,9610002,9505155,9410233
1999,2000,9506112,9203066,9711163,11159,7025,11159,9711163,11159,9901099,9408009,9703123,9609155,9307066
2000,2001,9506111,5021,9912248,1069,9410193,1069,9912248,1069,9706060,9201009,9610035,9709002,9210143
2001,2002,9506106,9609066,202112,9505071,9702112,9505071,202112,9505071,11183,9203031,9511080,9504090,9804010
2002,2003,9506091,9505123,9610153,204088,9241,204088,9610153,204088,9612131,9203062,9704168,9712028,5150
2003,2004,9506087,1017,6144,9803183,5210,9803183,6144,9803183,9910145,9301011,9403108,9605145,9504047
2004,2005,9506080,9707009,5269,9907177,9704109,9907177,5269,9907177,9305052,9206036,9903116,9711110,9208047
2005,2006,9506079,9406160,9511006,9608169,3299,9608169,9511006,9608169,9506033,9512051,9702067,9902008,9705241
2006,2007,9506077,3293,9711083,9412084,9411124,9412084,9711083,9412084,9301011,9910166,9706202,9709138,9910238
2007,2008,9506075,9412136,9607122,9030,9710219,9030,9607122,9030,9211032,9407060,9305101,9610163,9910145
2008,2009,9506064,9702050,9705133,9502140,9709077,9502140,9705133,9502140,9206039,9202057,9611111,9302129,1002
2009,2010,9506059,9018,11110,9608144,209086,9608144,11110,9608144,9508038,9204101,9401088,9503127,9311007
2010,2011,9506052,9611157,205251,8102,8105,8102,205251,8102,208086,9905179,201263,5267,9202058
2011,2012,9506038,9209075,9401113,9511197,8043,9511197,9401113,9511197,9711170,9506211,9707008,9603114,9210021
2012,2013,9506037,205147,1021,9707232,205051,9707232,1021,9707232,9904009,7084,3226,9507155,9906198
2013,2014,9506033,9610162,9609061,9805185,9909101,9805185,9609061,9805185,9512211,9212007,2009,9710250,9702100
2014,2015,9506011,9212150,6151,9504013,9411024,9504013,6151,9504013,202144,9301102,9703193,9801013,204008
2015,2016,9506010,9508038,201029,9312095,9612080,9312095,201029,9312095,9704049,9612124,9910139,7125,9906129
2016,2017,9506004,9207094,203259,10232,9710109,10232,203259,10232,1163,9504056,9607220,6186,9411039
2017,2018,9506002,9505160,209111,9610002,9708076,9610002,209111,9610002,203085,9302104,9705168,9904064,9204046
2018,2019,9505194,9711143,6106,9703123,9607198,9703123,6106,9703123,9411031,9904182,210270,9802068,9711175
2019,2020,9505176,9204061,3191,9610035,9505117,9610035,3191,9610035,9303030,9202021,11080,9412129,9904085
2020,2021,9505175,9407078,9610031,9511080,9803113,9511080,9610031,9511080,9911083,9211085,9704202,206179,9802065
2021,2022,9505174,9512129,9412018,9704168,9503014,9704168,9412018,9704168,3147,9202005,9312210,9709027,9711189
2022,2023,9505173,9710224,2237,9403108,205029,9403108,2237,9403108,9607104,9202037,8070,9712051,9407079
2023,2024,9505165,9509073,207245,9903116,9209055,9903116,207245,9903116,9601022,9406151,209155,209206,9707123
2024,2025,9505162,9710063,4152,9702067,205017,9702067,4152,9702067,9311110,9312065,9706190,5053,9603013
2025,2026,9505160,9604134,2251,9706202,9310113,9706202,2251,9706202,202124,9203019,9801019,9301103,9203082
2026,2027,9505157,9707033,9311155,9305101,9309107,9305101,9311155,9305101,9705030,9502044,9605115,9405125,9612220
2027,2028,9505155,6237,10043,9611111,9306156,9611111,10043,9611111,9701162,204189,203156,5150,9607129
2028,2029,9505149,9901122,9609008,9401088,9404157,9401088,9609008,9401088,9611092,9205061,205256,9705241,7138
2029,2030,9505144,9209023,9803125,201263,9302033,201263,9803125,201263,9710177,9204056,9502024,9910238,9710169
2030,2031,9505136,9503133,9602068,9707008,9705172,9707008,9602068,9707008,3242,9203061,9710121,9906198,9912288
2031,2032,9505135,4004,9411099,3226,9211047,3226,9411099,3226,11169,9310096,9612201,9906129,9602022
2032,2033,9505132,9206100,9802064,2009,9606077,2009,9802064,2009,9407076,9401155,9606098,9802065,9711081
2033,2034,9505128,6208,9711133,9703193,4004,9703193,9711133,9703193,9306062,9212134,7153,9607129,9911222
2034,2035,9505127,9610175,6110,9910139,11214,9910139,6110,9910139,9403119,9209094,9505025,3040,9508036
2035,2036,9505123,9510008,5053,9607220,9405029,9607220,5053,9607220,9409093,9605075,9611025,3189,9309125
2036,2037,9505122,9605099,9603013,9705168,9306153,9705168,9603013,9705168,9608144,9305104,9910052,9508036,9407161
2037,2038,9505117,9308073,11011,210270,9301083,210270,11011,210270,9903251,201066,9707240,205280,9505165
2038,2039,9505105,9701060,9505071,11080,9211040,11080,9505071,11080,9703139,9205116,210215,9503078,10017
2039,2040,9505102,9411179,9612173,9704202,9509022,9704202,9612173,9704202,9804167,9312080,9411227,9702088,205280
2040,2041,9505099,9204094,9705019,9312210,9411176,9312210,9705019,9312210,9211035,9310164,9801039,9711138,9601124
2041,2042,9505095,204195,9512115,8070,9609001,8070,9512115,8070,9201070,9402100,9308042,9711144,9503078
2042,2043,9505093,9706159,206007,209155,9401006,209155,206007,209155,9207048,9305133,9801073,3010,9307076
2043,2044,9505089,9207111,208131,9706190,9410093,9706190,208131,9706190,9602155,9301014,210082,9410142,9702088
2044,2045,9505086,210164,9912181,9801019,9302020,9801019,9912181,9801019,9204074,9908136,5090,9803193,9303091
2045,2046,9505074,9505095,205290,9605115,9410138,9605115,205290,9605115,9605042,9203036,3147,204148,9711138
2046,2047,9505073,6227,9705202,203156,9603052,203156,9705202,203156,9612093,9402038,205158,209249,9711144
2047,2048,9505071,9208038,9607220,205256,9304072,205256,9607220,205256,9204020,9206099,9506128,9510193,9604025
2048,2049,9505070,9302084,4182,9502024,9307101,9502024,4182,9502024,9508086,9308145,9904017,12121,9905079
2049,2050,9505068,9703079,9709229,9710121,9308034,9710121,9709229,9710121,9403120,9203056,204019,9309055,9504158
2050,2051,9505065,9612117,9801152,9612201,9307065,9612201,9801152,9612201,9511165,9611225,6005,9505071,9608189
2051,2052,9505061,9805010,11080,9606098,9906244,9606098,11080,9606098,9508139,9206063,9408021,9303150,9309064
2052,2053,9505058,9308094,9605020,7153,9305163,7153,9605020,7153,9606110,9004,9411062,9602027,9501036
2053,2054,9505052,9709137,9706101,9505025,9712173,9505025,9706101,9505025,9410203,9709212,9609075,9206084,9309065
2054,2055,9505049,9409104,7153,9611025,9311009,9611025,7153,9611025,9608147,9211032,9612059,9903095,11159
2055,2056,9505047,8098,207051,9910052,9505043,9910052,207051,9910052,5210,9201057,9711019,9412157,9402005
2056,2057,9505046,9510182,9408082,9707240,9301028,9707240,9408082,9707240,4084,9912075,9703105,9608169,9310003
2057,2058,9505043,9306069,207111,210215,9603101,210215,207111,210215,9408120,9609232,9711170,6230,9802100
2058,2059,9505039,6232,9510197,9411227,9602002,9411227,9510197,9411227,9511008,9904009,9709028,9701025,9712089
2059,2060,9505037,9312045,10223,9801039,9312189,9801039,10223,9801039,9602146,9303132,9608087,211066,9507152
2060,2061,9505036,9704087,4140,9308042,9403066,9308042,4140,9308042,9710109,9907024,9611157,9605136,9803051
2061,2062,9505025,9311056,9707029,9801073,9311181,9801073,9707029,9801073,9407190,202124,9710224,8102,9410142
2062,2063,9505016,9405024,3062,210082,9610241,210082,3062,210082,9401093,9302047,9706159,9609085,9401115
2063,2064,9505002,4053,208039,5090,9803223,5090,208039,5090,9707063,9604180,9709137,7254,9803193
2064,2065,9504158,9906194,9908092,3147,9303044,3147,9908092,3147,9804188,9408134,8098,9311055,3242
2065,2066,9504157,9303027,9902094,205158,9610149,205158,9902094,205158,9710169,9403120,9308114,9803012,9605176
2066,2067,9504149,9704114,9609032,9506128,9607234,9506128,9609032,9506128,9304125,9205085,9902209,9707232,9212030
2067,2068,9504148,9602063,9405164,9904017,9210050,9904017,9405164,9904017,9906119,9511175,9603087,3087,9706053
2068,2069,9504142,9308114,9708134,204019,9408077,204019,9708134,204019,9710129,9706028,11248,9312095,9408081
2069,2070,9504140,4026,6247,6005,9403192,6005,6247,6005,9912060,9501137,9712100,9803221,9707031
2070,2071,9504133,9706045,206130,9408021,9904202,9408021,206130,9408021,9712214,9208057,208058,10232,9703094
2071,2072,9504131,9404003,7148,9411062,9911063,9411062,7148,9411062,207089,9301077,9712113,9701175,202023
2072,2073,9504130,211171,2173,9609075,9310052,9609075,2173,9609075,10196,9611054,9410202,9204071,9803263
2073,2074,9504129,9903162,1124,9612059,9602107,9612059,1124,9612059,6247,9704144,204033,9207040,204148
2074,2075,9504127,9801020,202186,9711019,9304011,9711019,202186,9711019,9304112,9412072,9503143,9604083,9908141
2075,2076,9504125,9902209,2043,9703105,9409030,9703105,2043,9703105,9612008,9205028,209057,2105,209249
2076,2077,9504124,11250,9701010,9711170,9403157,9711170,9701010,9711170,9601142,9211133,9405164,9510195,9801017
2077,2078,9504118,9312150,3192,9709028,9405163,9709028,3192,9709028,9311008,9211113,9503069,9510077,9510193
2078,2079,9504117,9906189,205002,9608087,9303131,9608087,205002,9608087,9404134,9509092,9707236,9511080,9205066
2079,2080,9504114,9410134,9512074,9611157,9403193,9611157,9512074,9611157,9404105,9403081,9610051,9712246,9306117
2080,2081,9504105,9709013,9610241,9710224,9312094,9710224,9610241,9710224,9403172,209014,9606045,9708046,9302033
2081,2082,9504090,9204035,9606174,9706159,9412119,9706159,9606174,9706159,9710180,9311038,209070,9403108,1070
2082,2083,9504085,11100,205155,9709137,9801099,9709137,205155,9709137,9604098,9606177,9412110,208131,9712055
2083,2084,9504071,203161,9803223,8098,9605001,8098,9803223,8098,9709034,205027,9801059,9197,11011
2084,2085,9504066,9309067,9707261,9308114,9704025,9308114,9707261,9308114,9705198,9211116,9902199,9605121,9512118
2085,2086,9504056,9707228,9805044,9902209,9403037,9902209,9805044,9902209,9505127,9504133,9608147,9307106,9309055
2086,2087,9504047,9307119,9612053,9603087,9605022,9603087,9612053,9603087,9210031,9212048,206168,9304155,9606181
2087,2088,9504042,9206041,207033,11248,9401093,11248,207033,11248,9703188,9308144,9511221,9612051,9302112
2088,2089,9504041,9712117,9804197,9712100,9710183,9712100,9804197,9712100,9704054,9201042,212336,9304141,9505071
2089,2090,9504029,9609032,204166,208058,9507085,208058,204166,208058,9906151,9209125,207276,9706202,9603097
2090,2091,9504027,9504029,9409119,9712113,9604113,9712113,9409119,9712113,9905081,9303008,210312,9512125,9059
2091,2092,9504026,9603087,9408077,9410202,9303029,9410202,9408077,9410202,9406144,9304088,9609053,9505058,9910060
2092,2093,9504015,11248,9601020,204033,9608190,204033,9601020,204033,9910208,9210070,9511176,9905167,9707079
2093,2094,9504013,9703030,9701012,9609048,9301097,9609048,9701012,9609048,9306139,9306139,9704150,4011,9706031
2094,2095,9504011,9409035,209148,9503143,4012,9503143,209148,9503143,9310040,9905095,9710186,9305101,9307074
2095,2096,9504010,9906182,9909189,209057,9412069,209057,9909189,209057,205063,9703080,9405023,9608137,9612146
2096,2097,9503234,9610006,9709066,9405164,9610153,9405164,9709066,9405164,206175,9508086,9508103,207235,9303150
2097,2098,9503225,7170,202116,9503069,9610101,9503069,202116,9503069,9704186,9707096,9182,9505132,207115
2098,2099,9503224,212123,7076,9707236,9601155,9707236,7076,9707236,9905100,9306062,207106,211264,9507079
2099,2100,9503212,9602083,9902204,9610051,9303057,9610051,9902204,9610051,9510208,9403021,202186,9501068,9405110
2100,2101,9503209,9602054,9611143,9606045,9409180,9606045,9611143,9606045,9912075,4161,9405159,9401088,9410217
2101,2102,9503184,9410091,9708166,209070,9401105,209070,9708166,209070,9903050,9504127,9162,201263,9711058
2102,2103,9503181,9303161,9904044,9412110,9601053,9412110,9904044,9412110,207179,9310189,9408060,9301026,9705232
2103,2104,9503180,9712100,1189,9801059,9604040,9801059,1189,9801059,9408001,9306028,3270,9708055,9601056
2104,2105,9503175,208058,1122,9902199,9402057,9902199,1122,9902199,9306104,9504071,2206,9912181,9602027
2105,2106,9503161,2256,5096,9608147,6106,9608147,5096,9608147,205002,9204040,9404063,9801061,9404013
2106,2107,9503157,9906015,9402037,206168,9502122,206168,9402037,206168,9702120,9606079,9805101,205290,9907192
2107,2108,9503154,201173,9608020,9511221,9310134,9511221,9608020,9511221,5145,9204038,8017,9311156,9206084
2108,2109,9503147,9612015,9804142,212336,3153,212336,9804142,212336,9211053,9204026,3001,203019,9308016
2109,2110,9503143,9502114,9710064,207276,9707035,207276,9710064,207276,9204088,9210122,9701010,3239,9307174
2110,2111,9503140,9307093,9805161,210312,9412018,210312,9805161,210312,9403141,9208048,202203,9603031,9503161
2111,2112,9503139,9711067,9510193,9609053,9309115,9609053,9510193,9609053,9908092,9905081,9709140,9607220,9305096
2112,2113,9503137,9243,6230,9511176,9222,9511176,6230,9511176,9912036,9212038,9403007,9702024,9206038
2113,2114,9503133,9311114,204083,9704150,9609207,9704150,204083,9704150,9705106,9403103,11170,205083,204088
2114,2115,9503128,9712113,9411004,9710186,9307092,9710186,9411004,9710186,9405183,9510138,9701002,9707184,9205016
2115,2116,9503127,9410202,7099,9405023,9211084,9405023,7099,9405023,9212127,9312114,9701161,9310102,9704070
2116,2117,9503126,204033,3190,9508103,9803011,9508103,3190,9508103,9209001,9201067,9704161,9801152,9702093
2117,2118,9503124,9803063,5249,9182,9910218,9182,5249,9182,9602096,9204074,9712214,9803159,9803183
2118,2119,9503116,9609048,5144,207106,9603117,207106,5144,207106,9503128,9206112,9507080,9610066,9308037
2119,2120,9503114,9802040,9405169,202186,9702002,202186,9405169,202186,9409069,9208027,9911253,9705057,9903095
2120,2121,9503109,9707097,9611138,9405159,9302091,9405159,9611138,9405159,9510142,9506004,1103,9707082,9407044
2121,2122,9503104,9503143,9401012,9162,9405133,9162,9401012,9162,9504066,9407013,9709103,11072,9907177
2122,2123,9503102,2054,9903012,9408060,6096,9408060,9903012,9408060,9412114,9207017,212254,9410053,9305090
2123,2124,9503101,9511167,9411142,3270,9906034,3270,9411142,3270,9205042,9205114,207089,11080,9412157
2124,2125,9503099,201250,209051,2206,9505016,2206,209051,2206,9309135,9511102,9511031,9406198,9139
2125,2126,9503098,9607229,9703139,9404063,9511119,9404063,9703139,9404063,9404100,9705048,205002,9805207,9612173
2126,2127,9503097,209114,9909140,9805101,9602068,9805101,9909140,9805101,9508039,9206097,201199,9704202,9608169
2127,2128,9503093,9505046,9710022,8017,9302037,8017,9710022,8017,9305104,9205044,9505127,9312210,9212103
2128,2129,9503092,9404098,9703071,3001,9411099,3001,9703071,3001,9307076,9710052,9410174,9908075,9407122
2129,2130,9503080,9805208,9708054,9701010,9906217,9701010,9708054,9701010,9310170,9203048,9404171,9603086,9308125
2130,2131,9503078,209057,2027,202203,9603162,202203,2027,202203,207201,9306152,9705192,9706190,9910156
2131,2132,9503077,9210151,3061,9911211,209079,9911211,3061,9911211,9210131,203079,9402156,9706101,3268
2132,2133,9503072,9204015,9904016,9709140,9711024,9709140,9904016,9709140,9402107,9204051,9705051,9411009,9910053
2133,2134,9503069,9609152,9904202,9403007,9301103,9403007,9904202,9403007,9503157,9607192,3285,9403133,9310128
2134,2135,9503063,5144,204223,11170,9303091,11170,204223,11170,9309154,9206039,9310002,9510130,9212078
2135,2136,9503055,9610098,9412078,9701002,9307074,9701002,9412078,9701002,9312210,9304009,11113,9801019,203185
2136,2137,9503051,9210105,9701050,9701161,9407044,9701161,9701050,9701161,9505039,9212106,9906107,9403156,6230
2137,2138,9503045,9805093,207037,9704161,9403009,9704161,207037,9704161,9909023,9504140,9307194,9411195,9201013
2138,2139,9503044,9304110,9705155,9712214,9209105,9712214,9705155,9712214,9405190,9407150,9907200,203156,9607064
2139,2140,9503041,9306162,9709033,9507080,9803012,9507080,9709033,9507080,9512073,9202020,9408135,5181,9412084
2140,2141,9503030,9610029,3025,9911253,2151,9911253,3025,9911253,9603081,9411104,9711176,9405049,9607095
2141,2142,9503029,9805112,9401093,1103,9707020,1103,9401093,1103,9701078,9908202,9909103,204082,9030
2142,2143,9503027,9709214,9604113,9709103,9602009,9709103,9604113,9709103,9604013,9212145,9506037,9705077,9305163
2143,2144,9503023,9903047,9406004,212254,9602041,212254,9406004,212254,9609024,9410163,9706025,9706096,9507062
2144,2145,9503022,3238,9603131,207089,9309154,207089,9603131,207089,9605011,9612161,9701001,9310073,9211029
2145,2146,9503021,9508104,9602175,9511031,9307017,9511031,9602175,9511031,9911055,9209009,210019,205063,9403009
2146,2147,9503020,9402151,9611160,205002,9603092,205002,9611160,205002,9601041,9711174,211071,9710121,9705019
2147,2148,9503017,9709192,9508159,201199,9310029,201199,9508159,201199,9212103,9206021,9610156,9606004,9706079
2148,2149,9503016,9312189,6047,9505127,9410010,9505127,6047,9505127,201056,9203068,9911100,9503175,9302123
2149,2150,9503014,9705189,9412244,9410174,9604056,9410174,9412244,9410174,9510219,9908182,9505039,9504027,10060
2150,2151,9503012,9510169,9412213,9404171,9702009,9404171,9412213,9404171,9705168,9706177,3013,9704197,9311022
2151,2152,9503001,9803066,9403197,9705192,9404008,9705192,9403197,9705192,9607032,9802019,208185,9403058,9209105
2152,2153,9502157,9311092,9910146,9402156,9503209,9402156,9910146,9402156,206104,9207026,9712194,203005,9502140
2153,2154,9502155,9703014,9510123,9705051,9410140,9705051,9510123,9705051,9203068,9202053,9603178,7153,1206
2154,2155,9502151,9510067,9804086,3285,9704016,3285,9804086,3285,9703126,9903176,1082,207051,9605136
2155,2156,9502142,9509035,9605037,9310002,8003,9310002,9605037,9310002,9909047,9311100,9505174,9704198,9302019
2156,2157,9502140,9412228,9408096,11113,205175,11113,9408096,11113,205221,203225,9604013,9408082,9309047
2157,2158,9502130,9206050,3153,9906107,9403143,9906107,3153,9906107,3174,9210104,7187,9710171,9608144
2158,2159,9502122,9310070,9311079,9307194,9805052,9307194,9311079,9307194,5274,201035,9403186,9301124,9409176
2159,2160,9502114,9612092,9607146,9907200,9212086,9907200,9607146,9907200,9704144,9301060,9601034,9309044,8102
2160,2161,9502113,9405164,9502042,9408135,9805095,9408135,9502042,9408135,9405129,9508129,9608050,9907048,9609085
2161,2162,9502104,9405008,203137,9711176,9707029,9711176,203137,9711176,9511119,9901035,9703213,9611025,9406068
2162,2163,9502102,9405054,9412059,9909103,9410063,9909103,9412059,9909103,9602012,9302111,9605086,9509007,1019
2163,2164,9502097,10034,9910218,9506037,12134,9506037,9910218,9506037,9905213,9209077,9701179,9601161,9209037
2164,2165,9502094,9705007,207017,9706025,9308119,9706025,207017,9706025,9904072,9604085,9409093,8168,9709201
2165,2166,9502077,2034,9707034,9701001,9605188,9701001,9707034,9701001,9403101,9408141,205301,9602050,9307146
2166,2167,9502074,9203012,9801189,210019,9707009,210019,9801189,210019,9906174,9611236,9609126,9601036,9512115
2167,2168,9502072,9312143,3175,211071,9209075,211071,3175,211071,9405166,9211107,9411134,5090,9606044
2168,2169,9502069,9510078,9902008,9610156,9505160,9610156,9902008,9610156,9504041,9401166,9406125,9603010,9309130
2169,2170,9502056,209024,4180,9911100,9503133,9911100,4180,9911100,206108,9402054,7025,208003,9607170
2170,2171,9502051,9503069,9604100,9505039,9306069,9505039,9604100,9505039,201045,207274,9410193,205175,9412052
2171,2172,9502046,9707236,9507155,3013,9609032,3013,9507155,3013,9612025,9201001,9702112,9507171,9711002
2172,2173,9502044,9205015,9805118,208185,9404098,208185,9805118,208185,9609238,9412165,9241,9409020,9206095
2173,2174,9502042,9803072,9702100,9712194,9210105,9712194,9702100,9712194,202116,9205011,5210,9601059,9311055
2174,2175,9502041,9611022,9711144,9603178,9309026,9603178,9711144,9603178,3293,9301054,9704109,5249,206255
2175,2176,9502038,9502051,11159,1082,9708134,1082,11159,1082,9310067,9301069,3299,9904017,9803012
2176,2177,9502024,9503021,9706031,9505174,9307147,9505174,9706031,9505174,10069,9308005,9411124,204019,9707232
2177,2178,9502008,9912058,11138,9604013,7148,9604013,11138,9604013,3136,9306050,9710219,9212086,209129
2178,2179,9502006,9712084,9609089,7187,9605048,7187,9609089,7187,9805129,9207082,9709077,1042,9412113
2179,2180,9502002,9309026,9707020,9403186,9307123,9403186,9707020,9403186,9803263,9407185,209086,9902011,9301024
2180,2181,9501145,9704108,9610002,9601034,203190,9601034,9610002,9601034,7191,9306145,8105,6105,9501030
2181,2182,9501137,9610051,9610035,9608050,202077,9608050,9610035,9608050,9907129,9311121,8043,9409013,9309157
