,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
2141,2142,9504145,9611213,105068,9705143,9602135,9606136,9607200,9712073,9712073,12081,9706194,212063
2142,2143,9504138,9804092,9803152,9601150,9605152,9911066,8046,9810055,9810055,10002,9811036,106086
2143,2144,9504129,106002,207116,110039,9911251,9703009,12211,9703217,9703217,110084,112088,9812250
2144,2145,9504113,4072,9803103,10079,9606136,6014,303194,9042,9042,10137,8101,212262
2145,2146,9504102,208019,9609026,9806151,9804038,9708133,9706155,9705174,9705174,9507018,9707047,11227
2146,2147,9504095,9301043,206188,9912101,9709139,9808139,12135,9709015,9709015,9611134,9710005,104097
2147,2148,9504090,9604119,9910098,206010,9708033,106034,106107,9806182,9806182,9912287,9603074,9707146
2148,2149,9504081,9909163,9512177,9806155,9709065,9703210,304220,9912042,9912042,9909119,9607235,303057
2149,2150,9504080,9307174,109099,5162,105229,9912152,9606196,104106,104106,10143,9810055,9612251
2150,2151,9504055,9909011,9512089,9806238,9808139,9902106,104239,9505123,9505123,9612119,9601117,9812056
2151,2152,9504047,212055,9706210,9605051,206020,12072,108204,9704123,9704123,9811057,9806182,107162
2152,2153,9504034,9703217,9808134,3261,9506110,211238,9612120,9812230,9812230,112083,211238,10175
2153,2154,9504032,10127,9811028,9608163,10247,9707200,9903033,9711132,9711132,9812049,303239,302058
2154,2155,9504027,9701093,9901088,9406105,9910217,9809021,9812094,9902068,9902068,212190,9410073,9902018
2155,2156,9504019,9302109,9803135,9310170,9904033,9703182,9606136,9707047,9707047,301189,302058,209266
2156,2157,9504017,9804199,9612146,9705117,211108,9707164,9705192,211254,211254,9705092,9712073,9705087
2157,2158,9504010,10059,206070,9061,211212,10247,9806032,9711005,9711005,12030,9912042,9701128
2158,2159,9504006,9405072,9907116,5221,9202092,9310181,9703176,9707217,9707217,212079,9511064,12142
2159,2160,9503231,9912135,9607159,6137,9611105,108198,9407007,9607235,9607235,9908076,210054,9701170
2160,2161,9503230,9510200,9704190,106246,9910062,6202,9702083,9701088,9701088,9707132,9412200,9907058
2161,2162,9503227,9507074,9702173,9707171,211241,9812237,9904045,9806151,9806151,9712145,9607149,206255
2162,2163,9503221,9808101,209238,108161,9310042,301071,9906129,9410073,9410073,9610172,9214,208204
2163,2164,9503217,9705040,9707131,11218,9903107,9806133,104227,9806032,9806032,5091,9807033,9904214
2164,2165,9503209,9803051,9501075,209266,9812092,104227,9512154,9149,9149,12054,9803225,9811098
2165,2166,9503207,9409111,9812035,9303160,106014,211241,9908167,112203,112203,9804027,9902068,109049
2166,2167,9503205,9212049,9709081,9309075,206010,9910217,9610195,9910157,9910157,9206020,9709015,5217
2167,2168,9503186,9302023,9806032,9805217,9810060,208019,110113,6033,6033,109091,5162,112190
2168,2169,9503184,9304047,9503115,9607169,9907029,109099,9607157,9701170,9701170,9501030,9704123,9707017
2169,2170,9503179,9201026,9706023,9302033,9601038,9605152,109063,9607149,9607149,9805182,9705084,9903037
2170,2171,9503163,9701009,9612207,9808186,9708133,206071,301125,9910188,9910188,111008,9705237,212136
2171,2172,9503161,9804061,9602135,209059,9505123,106255,9704087,207022,207022,9705181,301006,9711032
2172,2173,9503157,9711112,4166,107199,107147,107147,9911105,211036,211036,9903117,9911022,9806242
2173,2174,9503154,9612127,9711005,208114,6023,112173,9611188,302120,302120,9605008,9711005,9603028
2174,2175,9503143,7236,10002,6198,9311103,9804038,112059,9912085,9912085,4125,111034,9703160
2175,2176,9503127,9708068,9908077,207107,9612119,9609226,9701053,103063,103063,206171,9707217,9710218
2176,2177,9503124,9910146,301186,9904214,9604061,9709065,10272,10078,10078,9902018,9705181,209139
2177,2178,9503122,9908106,9805099,9906031,10090,105229,205074,5162,5162,9909213,9708016,9512085
2178,2179,9503121,9909119,112264,8144,9405141,9502057,9712233,9603074,9603074,9609041,7120,205283
2179,2180,9503115,9707132,9912018,9702173,6014,9610085,9712084,9708016,9708016,209232,9806056,9811198
2180,2181,9503109,9907036,9707047,9909081,9707203,11044,209162,110067,110067,104090,9812230,106246
2181,2182,9503106,9705122,9706196,301066,9707200,205064,9607057,9511064,9511064,6024,7014,211245
2182,2183,9503104,9507140,207123,9602114,9710243,304238,9908022,9301052,9301052,9709123,9806151,9131
2183,2184,9503099,12131,9603100,9603090,9905094,303016,5114,12075,12075,9808134,104106,5007
2184,2185,9503097,9506098,9602070,9901016,9909180,9604061,9507011,205107,205107,10063,9701088,210010
2185,2186,9503088,9411178,9701053,106281,303016,10175,7130,9705084,9705084,9174,9603158,10247
2186,2187,9503086,9712233,209188,9708025,9234,9912181,9512203,9612119,9612119,9602153,9612119,9704134
2187,2188,9503078,9602153,9810195,211271,9805051,9610205,9712170,6179,6179,9912130,9301052,9810251
2188,2189,9503057,9811021,9810146,9701053,12228,9712214,9609217,9811036,9811036,6190,9511014,9609238
2189,2190,9503047,9711059,108119,11222,106092,9909180,112050,9812078,9812078,11044,6179,9902116
2190,2191,9503038,207249,111276,10251,9609192,9612119,110071,111154,111154,6113,111209,8033
2191,2192,9503036,9701121,9308122,9608121,108037,212081,107199,9703174,9703174,9908153,9703174,9512155
2192,2193,9503033,9907210,302008,9906194,11044,9603087,9811231,7120,7120,4166,9911205,9710068
2193,2194,9503030,212081,4126,110002,9707262,10090,9604168,9803265,9803265,9807091,9507040,9710160
2194,2195,9503023,5217,9905030,9706082,9501127,110115,8064,9601117,9601117,209161,9411102,112177
2195,2196,9503017,103031,9806194,10158,103162,9904073,9912150,109222,109222,9506075,303016,212082
2196,2197,9503016,103229,111217,9607078,9611106,9905094,11233,9710068,9710068,9808075,9608054,9611016
2197,2198,9503002,9902058,9612120,9604166,9710123,103102,9906027,7014,7014,6140,112203,10269
2198,2199,9502137,9712177,210022,9702031,9809027,5026,11170,9507143,9507143,208095,9910157,9705013
2199,2200,9502122,9708170,8004,9911097,9803028,9601038,112023,111181,111181,111085,10215,212018
2200,2201,9502113,9910263,302074,8227,109099,9506063,9709178,9503207,9503207,9606196,108023,107169
2201,2202,9502100,9609017,9811057,12009,110184,9601097,9609053,9803168,9803168,211232,107036,302122
2202,2203,9502096,9611176,106018,5007,9603003,10274,9701169,9708002,9708002,9908022,9603060,212123
2203,2204,9502091,9901134,11016,210244,9501098,103220,207091,9901161,9901161,9059,9910188,6033
2204,2205,9502085,107184,9603074,111113,9812237,9512089,210231,9901124,9901124,5007,207022,9712110
2205,2206,9502077,205258,103031,9904119,9603094,9711196,209232,207089,207089,106247,211036,9703209
2206,2207,9502072,12239,210145,212231,9806042,9603161,9603059,9903224,9903224,9603086,302120,9703198
2207,2208,9502057,106024,9805156,9602073,9706141,211263,11088,212032,212032,9908141,9912085,109063
2208,2209,9502032,106027,9608005,109107,9209054,9711082,9910222,303194,303194,9402015,103063,103142
2209,2210,9502029,106260,9504080,9702008,9908201,107116,8091,9507090,9507090,9611008,9507090,205242
2210,2211,9502025,12200,9803124,9805070,112173,112147,9512060,9711108,9711108,9712091,9601011,9504146
2211,2212,9502013,211068,9803168,209261,5090,9604119,8004,9911100,9911100,7089,9903031,8100
2212,2213,9502001,9090,211269,9309110,8046,9603094,10279,9910170,9910170,107151,7029,110039
2213,2214,9501144,112199,9410073,9611103,9511106,9903252,9231,211176,211176,103071,9710160,9809124
2214,2215,9501142,211180,9912181,9903071,9705067,9805217,5076,9603060,9603060,10072,9709135,9908120
2215,2216,9501127,5123,9907128,303016,9703118,9404180,207076,106005,106005,211245,9901161,108032
2216,2217,9501098,6225,108234,12239,4003,9711005,9507160,7029,7029,9911119,9610026,8108
2217,2218,9501096,12217,9905209,109119,9908039,9601011,210044,9604037,9604037,9191,205107,111199
2218,2219,9501083,9903033,9701095,9705013,9706217,9706141,9706131,105319,105319,9907029,112136,9808186
2219,2220,9501075,9909082,210257,9810203,9911031,9705040,6202,9507140,9507140,10256,9611012,9603158
2220,2221,9501071,9910013,206002,9406206,9138,302087,212081,9412200,9412200,212188,110188,9704174
2221,2222,9501068,111247,9909146,206059,9502113,9708033,9907099,9911243,9911243,9808182,9703217,9905055
2222,2223,9501062,110178,9808187,209089,9911066,6085,107205,211250,211250,9703146,5180,9710014
2223,2224,9501057,112173,9903038,9603161,302087,209238,209034,301179,301179,9703198,9803168,9604051
2224,2225,9501052,9901095,9604037,9901008,9912184,9505123,9703098,112136,112136,105242,9042,209034
2225,2226,9501040,207171,9906078,207264,205106,9909119,109102,5180,5180,9912135,9708002,9610026
2226,2227,9501030,9911124,9912287,9605029,9506063,9507046,9246,9910045,9910045,207091,110067,9602174
2227,2228,9501017,9911016,9507140,9907058,303173,9905146,9704198,9601077,9601077,9711197,9911100,9602154
2228,2229,9412236,9107,302148,9908088,104037,9602061,7147,112071,112071,210167,9710020,9712179
2229,2230,9412229,10237,9905210,103112,9304067,9603037,9804057,9711002,9711002,7075,9604051,4014
2230,2231,9412228,11016,9602065,9607105,9601097,9906244,9709065,108229,108229,9609059,9909205,9607169
2231,2232,9412213,103111,104146,210230,9607062,9308100,110215,209197,209197,9610195,210238,6198
2232,2233,9412200,6068,205101,10181,9310181,9701187,9604068,9902167,9902167,9605199,9808032,9912181
2233,2234,9412195,110196,9608034,9712209,5026,9307036,9911112,207231,207231,9709178,8074,9704092
2234,2235,9412184,205146,302052,9709178,9905104,106014,9705150,301006,301006,209194,109222,106026
2235,2236,9412167,6226,110214,9712251,5054,9609161,211102,9903210,9903210,210257,112071,9803239
2236,2237,9412158,9309044,9607235,9706110,210231,9211,111154,9904180,9904180,4126,9911243,11222
2237,2238,9412147,209059,9610195,9506014,9906242,9701117,9607139,9906085,9906085,106019,6033,9612126
2238,2239,9412131,9610106,9706110,303233,5242,9602150,9504080,9903071,9903071,9712010,9602174,9708036
2239,2240,9412130,210079,207226,9710137,9512089,9310151,9606142,9906054,9906054,9812121,9910045,108050
2240,2241,9412128,105076,9908088,7215,301080,9812032,9609019,208165,208165,9907116,9601077,12250
2241,2242,9412127,303199,9709098,212009,108101,9067,103203,9901163,9901163,9708044,9510234,9907165
2242,2243,9412119,303236,304220,4080,9507005,9805008,9703201,209155,209155,7204,4014,105070
2243,2244,9412113,111092,9906191,206077,205280,104093,9610053,303223,303223,9901095,9808024,304090
2244,2245,9412108,107022,9705117,9711001,103220,9710205,9804011,304232,304232,9912185,9507143,108165
2245,2246,9412092,108007,9503106,303168,9912181,9709198,10247,9901016,9901016,9904179,9902167,9311120
2246,2247,9412074,11018,103235,4087,9705236,9911119,210068,6060,6060,9512173,111154,108230
2247,2248,9412018,9702202,9903058,9708016,10198,205106,4039,6185,6185,106024,103155,111068
2248,2249,9411238,6210,303223,9131,9904073,9612112,9909213,9904034,9904034,9911113,207231,9904116
2249,2250,9411235,9806024,108239,9506076,9907165,301144,9911252,10274,10274,9806133,9803265,9504019
2250,2251,9411210,9503017,9906087,9812034,9609226,9212088,108044,9805028,9805028,9507140,9904180,9705143
2251,2252,9411205,6064,4117,9807033,9601014,9603003,9710124,103155,103155,103203,9906085,9706127
2252,2253,9411187,111153,9909070,9703008,9303143,9403040,209050,9707002,9707002,6216,211176,211232
2253,2254,9411178,109032,106200,9712257,104238,209067,207214,302058,302058,301071,9903071,301071
2254,2255,9411176,12023,9812230,9604030,112147,9505162,9909227,108120,108120,9905055,9507003,111113
2255,2256,9411149,9403179,7171,8204,9708037,9138,9906012,3298,3298,9507150,303194,9703218
2256,2257,9411122,9611008,211250,9905068,9805217,9906242,9703209,110084,110084,9708002,9906054,104159
2257,2258,9411102,9209023,9505023,107116,9607067,212126,11037,9605053,9605053,9512149,208165,12266
2258,2259,9411099,9507001,6024,304072,9808187,107239,8019,9803225,9803225,6203,9901163,104176
2259,2260,9411095,9711183,9505006,9604023,9312114,205121,9611040,9808024,9808024,110209,209155,10119
2260,2261,9411080,9811169,9903225,9912279,9912094,107108,9705188,9806056,9806056,9610119,303223,4109
2261,2262,9411057,9701078,9807164,9903093,6231,5032,9709015,9705237,9705237,9905029,304232,212253
2262,2263,9411048,9707209,105062,9608191,112071,9409139,112189,9404151,9404151,9607051,9901016,105311
2263,2264,9411028,108044,110067,112027,9906244,9910062,303016,9604168,9604168,211116,6060,301135
2264,2265,9411025,9609192,5212,105062,107115,211212,9910040,210238,210238,112005,6185,9709001
2265,2266,9411021,9806095,10078,9603081,9126,9507005,9905056,9909219,9909219,5169,9904034,9806216
2266,2267,9411020,9903238,104073,3298,9806104,112071,7247,12104,12104,9603061,10274,9810149
2267,2268,9410241,9808140,211108,111249,112253,9812135,4073,104056,104056,103085,104056,5270
2268,2269,9410237,9804001,5065,9603158,9812032,6231,5095,9601167,9601167,9804006,9605053,205321
2269,2270,9410210,9206015,9512140,9411021,9308083,301080,9703072,9708012,9708012,209013,108120,9607219
2270,2271,9410167,9607125,9607041,9705092,8212,9510222,10028,10215,10215,9912065,111181,9807087
2271,2272,9410140,9603051,10205,9608117,9711005,9810060,4074,8074,8074,112059,9610205,6209
2272,2273,9410138,9712206,9407106,9812035,9503036,104229,9602118,108020,108020,208187,9903224,10198
2273,2274,9410104,9806133,9808074,9602120,8226,211108,7120,9507040,9507040,9902068,301179,9901147
2274,2275,9410101,9706155,107212,9505186,9905146,9401086,4186,9909205,9909205,103110,9407106,9804069
2275,2276,9410073,9712135,9706151,104138,209050,108085,112153,205074,205074,210051,108229,9412158
2276,2277,9410041,9605023,9603150,9908040,11086,9611222,110147,9705181,9705181,210174,9604037,9608121
2277,2278,9409189,104146,9902040,5068,9607184,9405166,110093,209161,209161,103155,11227,9608135
2278,2279,9409139,9704051,9505123,9902203,9710205,9805156,8227,111044,111044,7140,105319,9609101
2279,2280,9409138,9912254,11148,9608116,104227,9612146,111169,9510234,9510234,7205,9805028,9808018
2280,2281,9409113,9908153,107031,9806242,9602114,9909070,5256,9511014,9511014,9906106,9503207,10079
2281,2282,9409111,103086,112071,6209,9703195,9308083,211250,4014,4014,9903129,9611049,107114
2282,2283,9409098,9706217,9711080,303186,9507040,9505027,9704040,9711114,9711114,11107,9711002,9301043
2283,2284,9409089,9806032,9603078,9205068,301125,9904033,9608183,110034,110034,6119,9909219,9610195
2284,2285,9409079,9611106,9612102,9709098,9603037,5090,207171,9711029,9711029,9912180,209197,9805018
2285,2286,9409068,9611120,9812121,11019,212081,9038,104176,9709135,9709135,9605023,103157,9804126
2286,2287,9409025,12079,9806056,9906192,212069,105062,103188,9610205,9610205,9903252,106005,9804027
2287,2288,9409021,9912011,9904013,9701093,9707119,9908201,7083,9601011,9601011,9901159,9910170,9505186
2288,2289,9408164,9606146,9910065,8089,10175,108062,9902158,9902116,9902116,10103,11141,302171
2289,2290,9408158,9902030,9608135,9702180,9701149,110284,9703110,9911022,9911022,9910250,207089,9707027
2290,2291,9408155,9611014,103177,5159,9710247,104238,9504161,304108,304108,6228,111044,205214
2291,2292,9408113,9406198,12265,10218,4151,9511106,209068,9710020,9710020,206154,9704032,9701149
2292,2293,9408099,9611134,9612119,9805180,211238,9701149,210310,8127,8127,9707217,9404151,9601152
2293,2294,9408083,9604068,9707076,207086,9602150,9906214,9804105,9411102,9411102,11279,108020,9504148
2294,2295,9408074,212245,9608060,9711034,9707079,9205037,9507029,4125,4125,9244,207106,106002
2295,2296,9408067,5270,105207,301047,9912274,9902024,9903237,108023,108023,9901080,209161,9612234
2296,2297,9408036,9601077,9904073,6235,11077,9512092,9810240,9806216,9806216,9902191,9604168,103223
2297,2298,9408035,12128,9905161,9709108,9611188,107115,9903233,207106,207106,9901091,9707002,112236
2298,2299,9408013,109173,9707195,9904060,9911119,106155,9705106,9609181,9609181,110178,9611051,111133
2299,2300,9407193,9612238,9912119,205321,9403048,9702083,206045,9607139,9607139,9608005,9711029,107110
2300,2301,9407190,103203,9607011,108154,9505162,8226,9710247,112236,112236,112140,211250,109175
2301,2302,9407182,9904129,9903061,106184,9607032,9907165,109107,9710160,9710160,9803251,9601167,9611076
2302,2303,9407168,106020,110084,9811237,9211,9705103,9902210,9808032,9808032,9804061,9703007,301217
2303,2304,9407155,9903051,5256,109111,9610205,9911031,209161,9611012,9611012,12136,110034,9811231
2304,2305,9407109,110005,9507064,9711059,9709099,9907029,9612141,110188,110188,110203,9607169,9902121
2305,2306,9407106,5005,9910170,12217,9604119,9203083,106031,9603158,9603158,12044,4125,109054
2306,2307,9407099,6014,9710192,10247,105062,6023,9608054,9603078,9603078,9711032,209266,9610159
2307,2308,9407087,9098,9806113,4085,9209052,9808056,4159,207044,207044,9808074,9504032,11172
2308,2309,9407078,105139,209161,304090,9912254,210231,212003,9609084,9609084,9711127,9903210,9411210
2309,2310,9407056,9902045,9810035,112226,107239,9607032,5178,4134,4134,9707199,9606096,9603169
2310,2311,9407031,108158,9906027,109182,9912185,9912185,9709081,9807076,9807076,9507064,9711114,9174
2311,2312,9407027,9910188,9804159,104244,9612112,9403048,9607090,9610026,9610026,9806151,12104,9609122
2312,2313,9407021,111145,112196,111008,10274,4151,212060,9609026,9609026,9804074,9808087,10160
2313,2314,9407018,104168,6231,112141,9067,9905029,108118,107116,107116,9710001,9705106,6137
2314,2315,9407007,9812032,9902190,9502137,205121,9304068,9807040,9704190,9704190,9908106,9603078,7052
2315,2316,9406208,9803028,9805182,9612234,107116,110005,9806009,9604051,9604051,110002,112236,9601016
2316,2317,9406206,107220,9406105,9211021,9912241,9410104,303033,9705016,9705016,9603060,9810035,9710073
2317,2318,9406198,9811028,209050,103192,9705040,9710247,106068,9608054,9608054,9903003,9807183,9812046
2318,2319,9406189,9903213,9811036,207156,9808056,9803194,9712012,11141,11141,9603194,106265,110094
2319,2320,9406160,9712073,9812109,9807226,9707076,9808187,9905026,106265,106265,5230,210135,12111
2320,2321,9406132,9911007,4077,8046,9059,9907033,9709001,9707259,9707259,12075,9603028,9603109
2321,2322,9406125,9907116,9808039,6160,209067,9709064,9507090,212081,212081,9712073,9906031,12200
2322,2323,9406105,9910105,9907101,9810089,12033,9611188,209238,9709209,9709209,9212136,9806216,211271
2323,2324,9406101,209188,9703198,10016,6008,106092,9701121,9906031,9906031,12196,9812227,9603194
2324,2325,9406089,9803090,304232,209153,9905029,104037,9705132,9507003,9507003,9602061,9607139,4087
2325,2326,9406067,7250,9705137,12268,9902106,9912254,6192,9811047,9811047,212126,9607159,9408155
2326,2327,9406020,11204,9912147,109054,6033,5242,9904033,302105,302105,9711001,9609026,9806039
2327,2328,9405194,12033,9503207,9603100,9709118,9708002,6204,9602174,9602174,110146,9609181,9408036
2328,2329,9405190,112197,9612126,9804092,104181,9606040,9702103,9703007,9703007,9608173,110084,9610112
2329,2330,9405188,7067,9804114,105016,111068,9312102,9611152,4015,4015,106096,9206,9709178
2330,2331,9405187,112079,9911202,210042,9902121,8057,9512139,208009,208009,9907210,9707120,10275
2331,2332,9405176,108118,9608108,9909062,9212088,9912180,112176,9305142,9305142,209261,9609116,106010
2332,2333,9405166,9208031,212186,9709198,9903237,9804006,9604133,110174,110174,210218,9706023,106231
2333,2334,9405141,9604027,6132,9709228,106155,9126,9601152,9605028,9605028,111135,3298,106036
2334,2335,9405110,208009,208047,9701154,9403040,11086,7023,209239,209239,10204,9710073,9510234
2335,2336,9405109,212150,9704032,106188,9701187,8002,9403048,9608117,9608117,9805038,11222,207125
2336,2337,9405107,212248,9912065,11147,111077,9803126,9907117,9705117,9705117,9610016,9305142,206007
2337,2338,9405096,9806119,212081,9805102,9507046,303173,11019,9506156,9506156,9601102,9504150,106176
2338,2339,9405072,12178,9811147,9701149,9612146,9506122,5145,9712179,9712179,110265,9609084,9909176
2339,2340,9405029,106107,9810060,103123,9902024,205280,9812155,9611051,9611051,9701185,9811177,9607078
2340,2341,9405028,212136,110225,9911205,9308100,107004,9909193,9504032,9504032,4167,9707017,105245
2341,2342,9405004,9906222,9903233,9710020,9806133,112233,9804006,9512177,9512177,109174,9605101,207089
2342,2343,9404188,106011,9709053,206137,9909070,6033,12111,11227,11227,12079,9611016,106019
2343,2344,9404185,109187,12075,111068,4183,9302051,12122,212248,212248,9703007,8127,9907128
2344,2345,9404184,211127,110077,9610159,10078,9709139,9709113,9809027,9809027,9903219,9705016,9904045
2345,2346,9404180,106217,9412236,9510233,9712075,6251,207106,9406105,9406105,9906188,9911037,9906129
2346,2347,9404173,9244,9308139,9408155,107075,9709113,212117,9911037,9911037,9505051,9503036,10272
2347,2348,9404157,205259,9601011,9912213,6085,9903237,9608046,103157,103157,9505006,9701055,9252
2348,2349,9404151,9807198,9506002,208126,6139,9405188,9711158,9602065,9602065,106047,9707259,9809027
2349,2350,9404140,4158,9701188,209208,5032,9705013,9707002,9704032,9704032,112226,9708012,207115
2350,2351,9404113,106033,209194,9910170,9909219,111077,9903037,9607020,9607020,110062,304108,9707203
2351,2352,9404108,109102,9806130,110134,105035,10269,9602110,9606096,9606096,9608154,4134,9508042
2352,2353,9404092,9706089,9905029,9215,9709064,9909219,9603172,212150,212150,9704030,9608117,108095
2353,2354,9404077,9712066,112002,111044,104093,9707119,9612119,205297,205297,9712075,9709209,112093
2354,2355,9404067,9909202,9712062,10014,108062,9709099,9704013,9506122,9506122,9910118,9807076,9912147
2355,2356,9404063,9202092,106246,8252,9710027,9604037,12158,9810035,9810035,9503106,9705004,9911097
2356,2357,9404056,9605032,9708090,9404184,9707217,9605059,9712206,9606185,9606185,9603042,207044,9902203
2357,2358,9404050,9608071,9903078,8054,9908022,209050,9901095,9812227,9812227,10237,205074,9704109
2358,2359,9404013,9610108,106140,9608023,107134,9601152,211172,303199,303199,9506077,110174,9803030
2359,2360,9404008,9604174,9807150,107267,112233,9603116,9701128,210135,210135,9504032,9503231,107184
2360,2361,9404005,9501098,9810240,10272,9906214,9803061,9712011,206212,206212,9805014,9611120,9612073
2361,2362,9403198,9211034,206128,9604042,9405166,9710123,9612167,9807183,9807183,207089,9808073,106181
2362,2363,9403195,9404108,211182,103196,6190,9701162,9009,9607169,9607169,9905094,4109,3294
2363,2364,9403179,9905038,9705143,106213,9805008,9706217,9608017,9707120,9707120,211023,9709001,9901008
2364,2365,9403173,9712256,9812237,110064,9803194,9707079,207055,209266,209266,11039,9512177,9910219
2365,2366,9403155,9704098,112066,8118,206070,12148,104230,9611049,9611049,9805107,9704190,11047
2366,2367,9403141,9706141,9902156,9908141,107004,9912184,9198,5273,5273,9708169,9602065,9611106
2367,2368,9403133,9902157,9909112,9706222,9709198,111068,9710095,9808087,9808087,111078,9902116,9708149
2368,2369,9403108,9910091,10274,104126,9804006,9507040,9605011,9706023,9706023,6033,9809027,207107
2369,2370,9403048,9606184,9607082,4038,9609161,9504148,10181,9407106,9407106,9706072,9406105,207116
2370,2371,9403040,9707071,6103,11029,9705174,9601014,107241,106031,106031,103142,9605028,9506063
2371,2372,9403038,9512173,7007,108008,9902190,206070,105187,4109,4109,9904165,9506156,103192
2372,2373,9402144,107261,9812240,9603188,5180,9702014,9612217,9206,9206,9907156,9501057,11034
2373,2374,9402136,9705143,9512173,9810099,6103,9709033,9806103,9607159,9607159,9701053,9705117,9904060
2374,2375,9402120,108198,12104,210148,110284,9059,12062,9603028,9603028,9906108,9710149,11140
2375,2376,9402119,9904064,9602136,107215,5169,9705143,9512085,9908076,9908076,108187,211100,9702173
2376,2377,9402113,112064,9803028,9607070,9709033,9903225,9602172,9504150,9504150,9101,9606185,301030
2377,2378,9402107,9811013,9901033,9712171,107108,6190,9807222,9811177,9811177,5095,208009,112238
2378,2379,9402077,9511178,9811005,5138,12052,108101,9701020,9911113,9911113,110123,9811047,9410104
2379,2380,9402057,9602061,103241,6013,9902158,10198,212063,11148,11148,9912227,9506122,9912287
2380,2381,9402044,9902106,9803090,211098,9603116,9912167,211056,304261,304261,9707200,9908076,9808024
2381,2382,9402032,9903037,304183,9042,9605059,9305142,205160,9701187,9701187,9604068,9904214,12137
2382,2383,9402020,9612119,9608117,209214,9705199,110184,9705004,9503036,9503036,9106,9607020,9705040
2383,2384,9402016,9811195,9503033,9703208,9705013,9609017,211180,11222,11222,9709065,107116,9804199
2384,2385,9402015,9702106,110188,111064,9905160,107134,9605046,211100,211100,209238,9702054,108103
2385,2386,9402005,9804126,9902191,9606040,9504113,9811183,9911016,9704030,9704030,108198,108221,9711150
2386,2387,9402002,9507063,110143,11099,9506075,9409025,9603086,108221,108221,103108,9910250,212150
2387,2388,9401153,212211,6139,209090,112223,9707076,6209,9705106,9705106,12102,212081,9401069
2388,2389,9401149,9804105,9910118,109091,9506122,9902190,9307123,9503231,9503231,9610205,4015,105286
2389,2390,9401139,9512060,10145,106160,108085,6139,9903078,9608108,9608108,9901088,205297,9505054
2390,2391,9401115,12075,9808052,9703146,9903120,9206034,205064,9605101,9605101,9711112,12250,9701154
2391,2392,9401105,9712109,210274,9712011,209122,10078,9806179,9706165,9706165,9803152,9701187,205147
2392,2393,9401086,9805109,9712251,9403173,9410104,9611106,9601013,9704158,9704158,9707062,9708036,9708103
2393,2394,9401070,9602118,9709228,9705128,9702014,9233,9705029,9707017,9707017,9902156,9712179,11090
2394,2395,9401069,9601010,206020,111160,104054,9302074,209255,111135,111135,9809127,5130,110025
2395,2396,9401059,9607078,9903120,104021,12148,112223,9404157,9806120,9806120,108229,9706127,9510200
2396,2397,9401030,110067,9711114,205104,9310151,9912274,211182,110232,110232,9903190,302105,9710029
2397,2398,9401021,111225,10203,302105,9701162,9705199,9512092,9611016,9611016,9504010,205202,4131
2398,2399,9401020,8012,9910013,9805157,9902156,9712257,9607051,9710073,9710073,9608183,212313,9703051
2399,2400,9401006,9908120,9705016,9612128,9512092,301125,9712135,9909030,9909030,205160,212248,9105
2400,2401,9312189,9904073,9810159,9510179,8205,9903172,4125,9611173,9611173,9806216,9603150,9706156
2401,2402,9312188,9907206,9808024,205110,9708002,9909017,9611134,9512154,9512154,9710024,106031,9706222
2402,2403,9312172,107162,9804011,9810116,9610105,9602114,5007,9603150,9603150,9605059,9608108,9608108
2403,2404,9312164,207097,9701012,207278,9912180,9705128,111253,9706192,9706192,10119,9804108,9602073
2404,2405,9312114,112189,9904042,205242,208095,9607207,107216,9401070,9401070,212136,209239,6235
2405,2406,9312102,111044,9812079,7235,9609217,9703118,9611209,9910250,9910250,9902116,303199,9507008
2406,2407,9312075,9707186,5032,9305142,9710218,206020,207194,9706072,9706072,9908160,110263,9608191
2407,2408,9312062,304143,9904143,12259,8057,5169,207208,9808073,9808073,9601164,9401070,9704147
2408,2409,9312048,9138,304036,9312172,106043,9807226,10034,9603037,9603037,12033,9512154,209255
2409,2410,9311177,104054,9507040,11139,9504032,8212,10002,206171,206171,6014,206212,9411102
2410,2411,9311147,112054,9607169,9812154,9706083,107251,209013,9609116,9609116,9403048,9504095,9512089
2411,2412,9311120,12193,9710073,9603150,9307036,9804035,111181,9504095,9504095,106055,9911113,208176
2412,2413,9311103,12211,9907113,9306013,9711179,6113,10243,110263,110263,9605051,9710212,12044
2413,2414,9311064,7012,9506122,9410104,207171,9506116,211108,9611120,9611120,205146,5273,9506048
2414,2415,9311055,7125,9708075,103099,9712214,9504113,106187,9907099,9907099,104133,212150,111093
2415,2416,9311022,7181,9708016,206066,304220,9402119,9706100,9710149,9710149,111151,9706192,9604023
2416,2417,9311015,206011,9901048,12266,9705143,12052,9707200,9704009,9704009,110277,9704158,106159
2417,2418,9311009,301066,9907099,9705084,9903225,9512155,9706127,9501057,9501057,9712143,9706165,211127
2418,2419,9310201,5095,9604089,9402119,111253,108083,10275,9703211,9703211,9903078,111135,6164
2419,2420,9310198,107110,9909056,302122,9401086,11048,212190,212245,212245,9604168,304261,9604178
2420,2421,9310188,11019,9504150,9811134,212212,9903210,9906029,9707023,9707023,9710212,9704030,9153
2421,2422,9310187,211232,107032,112073,110005,9609217,9903117,212313,212313,104238,6198,9611134
