,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige,scores
2328,9302112,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.21e-20,0.0,4.63e-05,0,0.000182782,
2329,9505071,0.000365564,2e-07,0.000243709,1.12e-30,0.013444419,2e-07,1.5,3.78e-20,2.09e-19,0.000118739,2,0.000182782,
2330,9603097,0.000548346,7.25e-05,0.000761591,8.12e-28,0.014947529,7.25e-05,5.083333333,3.8e-20,1.63e-19,0.000361055,3,0.000182782,
2331,9059,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,9.93e-20,4.33e-19,8.55e-05,3,0.000182782,
2332,9910060,0.000365564,1.34e-06,0.000522234,1.91e-20,0.013579118,1.34e-06,4.455988456,3.39e-20,1.45e-19,0.000255375,1,0.000182782,
2333,9707079,0.001096692,0.000147847,0.022029557,0.000394024,0.019570391,0.000147847,143.2055167,3.79e-19,1.15e-17,0.000772358,9,0.000182782,
2335,9706031,0.000548346,1.34e-07,0.000417787,3.29e-29,0.014667739,1.34e-07,2.833333333,4.67e-20,1.66e-19,0.000186134,3,0.000182782,
2336,9307074,0.000548346,5.28e-06,0.000365564,5e-32,0.014534506,5.28e-06,2.0,-7.86e-22,3.72e-19,0.000124722,6,0.000182782,
2337,9612146,0.000365564,9.02e-07,0.000274173,3.29e-29,0.013456531,9.02e-07,1.833333333,4.62e-20,-6.25e-19,0.000146911,3,0.000182782,
2338,9303150,0.000365564,1.77e-06,0.000182782,2.51e-32,0.013323298,1.77e-06,1.0,-6.86e-20,2.51e-20,8.55e-05,2,0.000182782,
2341,207115,0.000365564,6.68e-08,0.000182782,2.51e-32,0.013323298,6.68e-08,1.0,-1.65e-20,-2.64e-21,8.55e-05,3,0.000182782,
2342,9507079,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.24e-20,0.0,4.63e-05,0,0.000182782,
2343,9405110,0.000548346,1.21e-05,0.000411259,1.14e-30,0.014655627,1.21e-05,2.5,9.93e-20,2.25e-19,0.000157963,5,0.000182782,
2344,9410217,0.000365564,5.35e-06,0.000182782,2.51e-32,0.013323298,5.35e-06,1.0,2.89e-20,-4.59e-19,8.55e-05,1,0.000182782,
2345,9711058,0.000548346,6.35e-06,0.000507728,3.4000000000000003e-29,0.01478886,6.35e-06,3.333333333,-1.84e-19,-3.89e-19,0.000219375,3,0.000182782,
2346,9705232,0.000365564,9.02e-06,0.000777795,6.63e-24,0.013486027,9.02e-06,5.361904762,1.1e-18,7.12e-20,0.000221371,1,0.000182782,
2348,9601056,0.000365564,3.91e-06,0.000274173,3.29e-29,0.013456531,3.91e-06,1.833333333,8.23e-21,4.77e-19,0.000146911,1,0.000182782,
2349,9607165,0.000182782,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,-3.33e-20,8.55e-05,3,0.0,
2350,9602027,0.000365564,6.68e-08,0.000182782,2.51e-32,0.013323298,6.68e-08,1.0,-6.16e-20,1.07e-19,8.55e-05,2,0.000182782,
2351,9404013,0.000365564,4.11e-06,0.000182782,2.51e-32,0.013323298,4.11e-06,1.0,-2.36e-20,-7.82e-19,8.55e-05,3,0.000182782,
2352,9907192,0.000365564,1e-07,0.000182782,2.51e-32,0.013323298,1e-07,1.0,1.75e-18,-2.97e-19,8.55e-05,1,0.000182782,
2353,9206084,0.000365564,1.51e-05,0.000182782,2.51e-32,0.013323298,1.51e-05,1.0,9.98e-18,-9.15e-19,8.55e-05,2,0.000182782,
2354,9601029,0.001279474,0.000361019,0.009926873,2.63e-14,0.019035829,0.000361019,66.16753524,-3.84e-19,1.58e-18,0.000982547,9,0.000365564,
2355,9308016,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,-2.0900000000000002e-21,-9.78e-20,8.55e-05,1,0.000182782,
2356,9307174,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.09e-19,0.0,4.63e-05,0,0.000182782,
2357,9503161,0.000548346,8.02e-06,0.00091391,7.01e-29,0.015285456,8.02e-06,5.666666667,1.03e-19,4.92e-19,0.000228156,4,0.000182782,
2359,9305096,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,2.61e-20,-2.06e-20,8.55e-05,1,0.000182782,
2361,9206038,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,7.23e-20,0.0,4.63e-05,0,0.000182782,
2363,204088,0.000365564,6.68e-08,0.000243709,1.12e-30,0.013444419,6.68e-08,1.5,2.76e-20,-5.83e-19,0.000118739,1,0.000182782,
2364,9205016,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.3e-20,0.0,4.63e-05,0,0.000182782,
2365,9704070,0.000365564,2.17e-06,0.002157133,1.69e-20,0.01355733,2.17e-06,13.95873016,1.93e-20,3.69e-19,0.000487396,3,0.000182782,
2366,9702093,0.000548346,2.5e-05,0.000960436,1.88e-25,0.014963529,2.5e-05,6.733333333,6.45e-20,1.16e-19,0.000519126,5,0.000182782,
2367,9803183,0.000365564,2.67e-06,0.000243709,1.12e-30,0.013444419,2.67e-06,1.5,-3.77e-20,-2.55e-19,0.000118739,1,0.000182782,
2368,9308037,0.000365564,1.3e-06,0.000182782,2.51e-32,0.013323298,1.3e-06,1.0,-3.81e-19,-3.14e-19,8.55e-05,3,0.000182782,
2369,9903095,0.000365564,6.68e-07,0.000351504,7.47e-28,0.013469854,6.68e-07,2.416666667,-3.02e-20,2.46e-19,0.000199007,2,0.000182782,
2370,9407044,0.000548346,1.48e-05,0.000365564,5e-32,0.014534506,1.48e-05,2.0,-2.16e-20,1.41e-19,0.000124722,4,0.000182782,
2371,208114,0.000182782,0.0,0.000274173,3.29e-29,0.013456531,0.0,1.833333333,0.0,3.29e-19,0.000146911,3,0.0,
2373,9907177,0.000365564,2.41e-06,0.000243709,1.12e-30,0.013444419,2.41e-06,1.5,-4.75e-20,5.26e-19,0.000118739,1,0.000182782,
2375,9305090,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.95e-20,0.0,4.63e-05,0,0.000182782,
2376,9412157,0.000365564,1.2e-06,0.000182782,2.51e-32,0.013323298,1.2e-06,1.0,-3.56e-20,6.96e-19,8.55e-05,2,0.000182782,
2378,9139,0.000365564,3.01e-07,0.000274173,3.29e-29,0.013456531,3.01e-07,1.833333333,-3.45e-22,-4.32e-19,0.000146911,3,0.000182782,
2379,9612173,0.000365564,2e-07,0.000274173,3.29e-29,0.013456531,2e-07,1.833333333,7.91e-22,6.45e-19,0.000146911,1,0.000182782,
2380,9212003,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.32e-20,0.0,4.63e-05,0,0.000182782,
2381,9608169,0.000365564,3.41e-06,0.000243709,1.12e-30,0.013444419,3.41e-06,1.5,-6.12e-20,-4.31e-19,0.000118739,2,0.000182782,
2384,9212103,0.000365564,3.14e-06,0.000182782,2.51e-32,0.013323298,3.14e-06,1.0,3.3200000000000002e-21,-7.05e-19,8.55e-05,1,0.000182782,
2385,9407122,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,2.64e-20,2.04e-19,8.55e-05,3,0.000182782,
2387,9308125,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.49e-20,0.0,4.63e-05,0,0.000182782,
2388,9910156,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,2.03e-20,1.37e-19,8.55e-05,3,0.000182782,
2389,3268,0.000365564,4.68e-07,0.000497573,7.8e-28,0.013603087,4.68e-07,3.25,-4.52e-20,4.69e-19,0.000260419,1,0.000182782,
2390,9509133,0.000182782,0.0,0.002253044,4.11e-22,0.01346159,0.0,13.80357143,0.0,1.94e-19,0.000313214,3,0.0,
2391,9910053,0.000731128,2.05e-05,0.000960436,2.11e-24,0.016172316,2.05e-05,7.376190476,4.18e-20,-1.08e-19,0.000525368,7,0.000182782,
2392,9310128,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.17e-20,0.0,4.63e-05,0,0.000182782,
2393,9212078,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.72e-20,0.0,4.63e-05,0,0.000182782,
2394,203185,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.87e-18,0.0,4.63e-05,0,0.000182782,
2395,6230,0.000365564,1.67e-07,0.000304637,1.2300000000000001e-26,0.013457863,1.67e-07,2.283333333,-2.76e-20,6.69e-19,0.00019121,2,0.000182782,
2396,9201013,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.35e-20,0.0,4.63e-05,0,0.000182782,
2397,9606157,0.000182782,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,-1.41e-19,8.55e-05,3,0.0,
2399,9607064,0.000548346,1.74e-05,0.000415414,7.15e-28,0.014668951,1.74e-05,3.083333333,1.09e-19,2.01e-19,0.000210059,4,0.000182782,
2401,9412084,0.000365564,2.67e-06,0.000243709,1.12e-30,0.013444419,2.67e-06,1.5,-2.55e-20,-1.28e-19,0.000118739,3,0.000182782,
2402,9607095,0.000548346,7.02e-07,0.000688947,3.6200000000000003e-29,0.015031102,7.02e-07,4.333333333,-6.03e-20,-1.51e-19,0.000285856,4,0.000182782,
2404,9030,0.000365564,3.34e-07,0.000243709,1.12e-30,0.013444419,3.34e-07,1.5,1.52e-20,-8.72e-19,0.000118739,1,0.000182782,
2405,9305163,0.000731128,2.23e-05,0.000548346,7.490000000000001e-32,0.015745715,2.23e-05,3.0,-8.670000000000001e-21,1.82e-18,0.000163946,7,0.000182782,
2406,9507062,0.000365564,1.3e-06,0.000182782,2.51e-32,0.013323298,1.3e-06,1.0,-5.47e-20,-4.68e-19,8.55e-05,1,0.000182782,
2407,9207012,0.000182782,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,3.73e-19,8.55e-05,3,0.0,
2408,9211029,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.97e-20,0.0,4.63e-05,0,0.000182782,
2409,9403009,0.000548346,6.68e-08,0.000365564,5e-32,0.014534506,6.68e-08,2.0,-1.91e-20,-1.14e-19,0.000124722,4,0.000182782,
2410,9701025,0.000731128,0.000162671,0.011002753,1.13e-13,0.014057204,0.000162671,69.46350398,7.46e-19,-2.79e-19,0.000330194,2,0.000548346,
2411,9705019,0.000365564,2e-07,0.000182782,2.51e-32,0.013323298,2e-07,1.0,4.19e-20,2.27e-19,8.55e-05,3,0.000182782,
2412,9706079,0.000365564,7.9e-05,0.014184805,0.000131338,0.013459534,7.9e-05,84.36641442,1.44e-20,7.13e-19,0.000227294,3,0.000182782,
2414,9302123,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.5e-20,0.0,4.63e-05,0,0.000182782,
2415,211066,0.000182782,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,7.29e-20,8.55e-05,2,0.0,
2416,10060,0.000731128,1.2e-06,0.000822519,9.86e-29,0.016145414,1.2e-06,5.5,-2.9e-20,-8.97e-19,0.000267158,5,0.000182782,
2417,9311022,0.000365564,6.01e-07,0.000182782,2.51e-32,0.013323298,6.01e-07,1.0,1.21e-20,-1.14e-19,8.55e-05,3,0.000182782,
2418,9209105,0.000548346,6.95e-06,0.000365564,5e-32,0.014534506,6.95e-06,2.0,-2.57e-20,-1.72e-19,0.000124722,4,0.000182782,
2419,9712173,0.000548346,0.0,0.000548346,7.490000000000001e-32,0.015745715,0.0,3.0,0.0,1.38e-18,0.000163946,6,0.0,
2420,9502140,0.000365564,4.08e-06,0.000243709,1.12e-30,0.013444419,4.08e-06,1.5,-1.67e-20,9.61e-19,0.000118739,1,0.000182782,
2421,1206,0.000548346,4.68e-06,0.000417787,3.29e-29,0.014667739,4.68e-06,2.833333333,1.93e-19,9.96e-20,0.000186134,5,0.000182782,
2425,9605136,0.000365564,1.17e-05,0.000329007,2.2099999999999998e-30,0.013565539,1.17e-05,2.0,-2.2500000000000002e-21,-2.38e-20,0.00015198,2,0.000182782,
2427,9302019,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.66e-20,0.0,4.63e-05,0,0.000182782,
2428,9309047,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,7.14e-20,0.0,4.63e-05,0,0.000182782,
2429,9608144,0.000365564,4.68e-07,0.000243709,1.12e-30,0.013444419,4.68e-07,1.5,6.99e-21,3.57e-19,0.000118739,3,0.000182782,
2430,9409176,0.000365564,2.18e-05,0.001147837,2.7799999999999996e-23,0.013458327,2.18e-05,7.373809524,4.88e-20,6.96e-19,0.000251901,3,0.000182782,
2431,9303043,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.18e-20,0.0,4.63e-05,0,0.000182782,
2432,8102,0.000365564,6.68e-08,0.000243709,1.12e-30,0.013444419,6.68e-08,1.5,9.93e-20,-4.62e-19,0.000118739,2,0.000182782,
2433,9609085,0.000365564,0.000149968,0.007771176,1.39e-12,0.01362212,0.000149968,48.16331303,5.3e-20,1.29e-19,0.000359959,2,0.000182782,
2434,9406068,0.000365564,1e-07,0.000182782,2.51e-32,0.013323298,1e-07,1.0,-2.72e-20,1.27e-19,8.55e-05,1,0.000182782,
2436,1019,0.000365564,1.05e-05,0.002448794,2.44e-17,0.013466518,1.05e-05,16.09476912,8.04e-20,3.54e-19,0.000336672,3,0.000182782,
2438,9209037,0.000365564,1.28e-05,0.000182782,2.51e-32,0.013323298,1.28e-05,1.0,1.31e-19,6.16e-19,8.55e-05,1,0.000182782,
2439,9709201,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,2.4e-20,-2.18e-19,8.55e-05,3,0.000182782,
2440,7254,0.000182782,0.0,0.000274173,3.29e-29,0.013456531,0.0,1.833333333,0.0,2.04e-19,0.000146911,2,0.0,
2441,9307146,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,5.72e-20,0.0,4.63e-05,0,0.000182782,
2442,9512115,0.000365564,2e-07,0.000182782,2.51e-32,0.013323298,2e-07,1.0,-4.44e-20,6.12e-19,8.55e-05,3,0.000182782,
2443,9606044,0.000548346,0.000116018,0.000882871,2.81e-26,0.014821805,0.000116018,6.15,3.8e-20,3.03e-19,0.000483942,6,0.000182782,
2445,9309130,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.67e-20,0.0,4.63e-05,0,0.000182782,
2448,9607170,0.000365564,6.68e-08,0.000182782,2.51e-32,0.013323298,6.68e-08,1.0,-1.32e-20,2.08e-19,8.55e-05,3,0.000182782,
2449,9412052,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,-2.33e-20,-1.02e-19,8.55e-05,1,0.000182782,
2450,9209015,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.19e-20,0.0,4.63e-05,0,0.000182782,
2451,9711002,0.000365564,2e-06,0.000329007,2.2099999999999998e-30,0.013565539,2e-06,2.0,4.05e-18,-2.61e-19,0.00015198,3,0.000182782,
2452,9206095,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.22e-19,0.0,4.63e-05,0,0.000182782,
2453,9311055,0.000365564,2.54e-06,0.000182782,2.51e-32,0.013323298,2.54e-06,1.0,-1.87e-19,3.51e-20,8.55e-05,2,0.000182782,
2454,206255,0.000548346,2.67e-07,0.000649891,7.49e-28,0.014923305,2.67e-07,4.416666667,5.29e-20,5.28e-19,0.000211726,3,0.000182782,
2455,9803012,0.000548346,2.54e-06,0.000365564,5e-32,0.014534506,2.54e-06,2.0,2.16e-20,-4.51e-20,0.000124722,2,0.000182782,
2456,9503047,0.000182782,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,-3.56e-20,0.000118739,1,0.0,
2457,9511197,0.000182782,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,8.31e-19,0.000118739,1,0.0,
2458,9611193,0.000182782,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,-3.16e-19,8.55e-05,3,0.0,
2459,9707232,0.000365564,6.68e-07,0.000243709,1.12e-30,0.013444419,6.68e-07,1.5,-9.25e-22,-2.1e-19,0.000118739,2,0.000182782,
2461,209129,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,-1.99e-20,5.19e-19,8.55e-05,3,0.000182782,
2462,9412113,0.000365564,1.34e-06,0.000326396,1.4000000000000002e-27,0.013458953,1.34e-06,2.333333333,-6.5000000000000006e-21,1.91e-19,0.000120518,1,0.000182782,
2465,9805185,0.000182782,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,4.5e-19,0.000118739,3,0.0,
2466,9301024,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.36e-20,0.0,4.63e-05,0,0.000182782,
2468,9501030,0.000548346,4.69e-05,0.002880066,2.93e-22,0.015510507,4.69e-05,19.05714286,-6.85e-19,-1.22e-17,0.000292398,4,0.000182782,
2469,9309157,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.19e-20,0.0,4.63e-05,0,0.000182782,
2470,9606147,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.66e-20,0.0,4.63e-05,0,0.000182782,
2473,9411219,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,9.24e-20,0.0,4.63e-05,0,0.000182782,
2475,9409187,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,5.16e-20,0.0,4.63e-05,0,0.000182782,
2476,9404104,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,-4.34e-20,3.66e-19,8.55e-05,3,0.000182782,
2477,2151,0.000548346,6.68e-08,0.000365564,5e-32,0.014534506,6.68e-08,2.0,3.51e-20,-1.66e-19,0.000124722,5,0.000182782,
2478,9701129,0.000548346,1.73e-05,0.000548346,6.57e-29,0.014800972,1.73e-05,3.666666667,-3.71e-20,3.52e-19,0.000166522,4,0.000182782,
2479,9305148,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.31e-20,0.0,4.63e-05,0,0.000182782,
2480,206007,0.000365564,2e-07,0.000329007,2.2099999999999998e-30,0.013565539,2e-07,2.0,-1.43e-20,2.38e-20,0.00015198,1,0.000182782,
2482,9412209,0.00091391,4.15e-05,0.000870902,9.75e-29,0.017235502,4.15e-05,6.0,-1.26e-20,2.5e-18,0.000354165,7,0.000182782,
2483,9202009,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.4e-20,0.0,4.63e-05,0,0.000182782,
2486,9406046,0.000365564,6.12e-05,0.000326396,1.4000000000000002e-27,0.013458953,6.12e-05,2.333333333,2.58e-18,1.91e-19,0.000120518,1,0.000182782,
2487,3087,0.000182782,0.0,0.000274173,3.29e-29,0.013456531,0.0,1.833333333,0.0,4.93e-19,0.000146911,2,0.0,
2488,9412140,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.49e-20,0.0,4.63e-05,0,0.000182782,
2489,9505144,0.000731128,2.21e-05,0.000571194,3.29e-29,0.015878948,2.21e-05,3.833333333,-3.97e-19,5.66e-19,0.000225358,7,0.000182782,
2490,9303017,0.000365564,8.52e-06,0.000182782,2.51e-32,0.013323298,8.52e-06,1.0,-4.2400000000000005e-21,4.02e-19,8.55e-05,3,0.000182782,
2491,9605163,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,3e-20,6.97e-19,8.55e-05,3,0.000182782,
2492,9311009,0.000731128,3.22e-05,0.000548346,7.490000000000001e-32,0.015745715,3.22e-05,3.0,-4.8700000000000005e-21,-1.6e-18,0.000163946,5,0.000182782,
2494,9901053,0.000365564,4.01e-06,0.000274173,3.29e-29,0.013456531,4.01e-06,1.833333333,-5.8900000000000004e-21,-6.12e-19,0.000146911,1,0.000182782,
2495,9153,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,8.68e-21,-7.69e-19,8.55e-05,1,0.000182782,
2496,2074,0.000365564,0.0,0.000411259,1.14e-30,0.014655627,0.0,2.5,0.0,-1.7e-19,0.000157963,5,0.0,
2497,9203060,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.51e-20,0.0,4.63e-05,0,0.000182782,
2498,9201016,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.07e-19,0.0,4.63e-05,0,0.000182782,
2499,9204025,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.1e-20,0.0,4.63e-05,0,0.000182782,
2500,11138,0.000365564,1.34e-07,0.000365564,3.39e-29,0.013577651,1.34e-07,2.333333333,1.72e-20,2.29e-20,0.000180151,1,0.000182782,
2501,9609089,0.000365564,1.34e-07,0.000182782,2.51e-32,0.013323298,1.34e-07,1.0,-8.48e-20,4.66e-19,8.55e-05,1,0.000182782,
2503,9203018,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.15e-19,0.0,4.63e-05,0,0.000182782,
2508,9504013,0.000365564,7.42e-06,0.000243709,1.12e-30,0.013444419,7.42e-06,1.5,1.23e-19,-1.3e-19,0.000118739,1,0.000182782,
2509,9312095,0.000365564,4.01e-06,0.000243709,1.12e-30,0.013444419,4.01e-06,1.5,3.35e-20,2.04e-20,0.000118739,2,0.000182782,
2511,7108,0.000182782,0.0,0.032653913,0.075644067,0.013475674,0.0,192.2429379,0.0,-5.34e-19,0.002649103,3,0.0,
2512,9211063,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.58e-19,0.0,4.63e-05,0,0.000182782,
2513,9803221,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,2.37e-19,-1.35e-19,8.55e-05,2,0.000182782,
2515,9707020,0.000548346,1.34e-07,0.000365564,5e-32,0.014534506,1.34e-07,2.0,-8.37e-20,2.41e-19,0.000124722,3,0.000182782,
2516,9505043,0.000731128,5.31e-06,0.000548346,7.490000000000001e-32,0.015745715,5.31e-06,3.0,-6.86e-20,-4.85e-19,0.000163946,4,0.000182782,
2517,9710032,0.000365564,6.68e-08,0.000182782,2.51e-32,0.013323298,6.68e-08,1.0,4.68e-20,1.05e-19,8.55e-05,1,0.000182782,
2518,9310084,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.6e-20,0.0,4.63e-05,0,0.000182782,
2519,9502056,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.24e-20,0.0,4.63e-05,0,0.000182782,
2521,9602009,0.000548346,4.01e-07,0.000365564,5e-32,0.014534506,4.01e-07,2.0,-4.96e-20,-9.45e-20,0.000124722,4,0.000182782,
2522,10232,0.000365564,6.68e-08,0.000243709,1.12e-30,0.013444419,6.68e-08,1.5,9.93e-20,6.1e-19,0.000118739,2,0.000182782,
2524,9701175,0.000365564,7.35e-07,0.000182782,2.51e-32,0.013323298,7.35e-07,1.0,1.64e-20,6.07e-19,8.55e-05,2,0.000182782,
2525,3081,0.000182782,0.0,0.000426491,2.11e-27,0.013472276,0.0,2.916666667,0.0,-5.55e-20,0.000246857,3,0.0,
2526,9612224,0.000731128,0.000117293,0.008454139,3.28e-05,0.016594321,0.000117293,58.24234509,-8.880000000000001e-21,3.76e-18,0.00032966,6,0.000182782,
2527,9301087,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.7e-20,0.0,4.63e-05,0,0.000182782,
2528,9405135,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.67e-20,0.0,4.63e-05,0,0.000182782,
2530,208088,0.000182782,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,5.63e-19,8.55e-05,1,0.0,
2531,9610002,0.000365564,1.34e-07,0.000243709,1.12e-30,0.013444419,1.34e-07,1.5,3.78e-20,4.16e-19,0.000118739,1,0.000182782,
2532,201125,0.000182782,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,5.06e-19,8.55e-05,1,0.0,
2533,9211027,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.36e-20,0.0,4.63e-05,0,0.000182782,
2534,9204071,0.000365564,7.12e-06,0.000182782,2.51e-32,0.013323298,7.12e-06,1.0,4.07e-20,-7.39e-20,8.55e-05,2,0.000182782,
2536,9207040,0.000365564,3.58e-06,0.000182782,2.51e-32,0.013323298,3.58e-06,1.0,-1.3e-20,3.91e-19,8.55e-05,2,0.000182782,
2537,9604083,0.000182782,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,4.15e-19,8.55e-05,2,0.0,
2538,9804124,0.00091391,6.3e-05,0.00394021,1.22e-19,0.018652055,6.3e-05,30.15689033,7.72e-19,-8.58e-20,0.001360979,7,0.000182782,
2539,9805150,0.000365564,1.3e-06,0.000182782,2.51e-32,0.013323298,1.3e-06,1.0,-1.28e-20,-2.05e-19,8.55e-05,1,0.000182782,
2541,9612042,0.00091391,1.78e-05,0.000895632,3.38e-30,0.017320287,1.78e-05,5.5,-2.6e-20,3.19e-20,0.000302892,10,0.000182782,
2542,2105,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,-4.1e-20,-5.98e-20,8.55e-05,2,0.000182782,
2544,9703123,0.000365564,1.6e-06,0.000243709,1.12e-30,0.013444419,1.6e-06,1.5,1.03e-19,-3.22e-19,0.000118739,1,0.000182782,
2545,9602179,0.000365564,7.69e-07,0.000182782,2.51e-32,0.013323298,7.69e-07,1.0,-5.47e-20,-4.14e-19,8.55e-05,3,0.000182782,
2548,9602115,0.00091391,6.01e-07,0.000731128,3.29e-29,0.017090157,6.01e-07,4.833333333,-1.02e-19,3.19e-18,0.000264582,8,0.000182782,
2549,9410084,0.000548346,1.16e-05,0.000411259,1.14e-30,0.014655627,1.16e-05,2.5,-1.13e-17,7.3e-20,0.000157963,4,0.000182782,
2550,9610035,0.000365564,1.34e-07,0.000243709,1.12e-30,0.013444419,1.34e-07,1.5,-2.15e-19,5.9e-19,0.000118739,3,0.000182782,
2551,9412128,0.000548346,6.32e-06,0.000411259,1.14e-30,0.014655627,6.32e-06,2.5,-2.83e-19,-6.06e-19,0.000157963,5,0.000182782,
2552,9209042,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.51e-20,0.0,4.63e-05,0,0.000182782,
2553,9510195,0.000365564,0.000172072,0.006404516,1.63e-19,0.014059308,0.000172072,39.57142857,8.83e-21,2.27e-19,0.000605975,2,0.000182782,
2556,9209110,0.000182782,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.48e-20,0.0,4.63e-05,0,0.000182782,
2557,9510077,0.000365564,3.11e-06,0.000182782,2.51e-32,0.013323298,3.11e-06,1.0,9.78e-21,-6.76e-19,8.55e-05,2,0.000182782,
2558,9602030,0.000548346,8.21e-05,0.000839655,4.74e-24,0.014792194,8.21e-05,6.352380952,-1.77e-19,4.66e-19,0.000526458,6,0.000182782,
