,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality,Rank-prestige,score
6996,212055,0.036888526,0.000630757,0.075509626,0.718239995,0.076400103,0.076400103,0.036888526,0.021897913,0.543225334,0.651405376,0.000630757,0.036017807,0.000700899
6998,1053,0.053728942,0.008509585,0.051666439,0.784074076,0.051665676,0.051665676,0.053728942,0.050726397,0.496407088,0.721486795,0.008509585,0.055038446,0.009727089
7002,206166,0.022453894,0.000268927,0.053006577,0.733453598,0.052918406,0.052918406,0.022453894,0.01599314,0.623718511,0.66760862,0.000268927,0.024281667,0.000309772
7003,209195,0.023255821,0.000775998,0.015448149,0.725402621,0.0154762,0.0154762,0.023255821,0.020641579,0.439892453,0.659377251,0.000775998,0.024686362,0.001052139
7005,212147,0.008821172,0.000181613,0.00719355,0.671181808,0.007183795,0.007183795,0.008821172,0.008141049,0.635222681,0.601861767,0.000181613,0.009307972,0.000217467
7010,5183,0.041700076,0.00487561,0.026019228,0.769991972,0.02604303,0.02604303,0.041700076,0.040289397,0.443374199,0.702786161,0.00487561,0.041278834,0.006119594
7014,11046,0.012830794,5.42e-05,0.005322888,0.684738844,0.00532133,0.00532133,0.012830794,0.012443995,0.617429156,0.615760152,5.42e-05,0.015378389,9.39e-05
7015,107215,0.016840416,0.00011735,0.022007785,0.707798197,0.022127862,0.022127862,0.016840416,0.013386246,0.62689948,0.637361066,0.00011735,0.017401862,0.000164273
7016,110152,0.010425028,5.06e-05,0.014903413,0.700785336,0.014966239,0.014966239,0.010425028,0.008360907,0.634467948,0.629503494,5.06e-05,0.009712667,6.34e-05
7018,107127,0.010425028,1.16e-05,0.017484739,0.708991594,0.017560388,0.017560388,0.010425028,0.007261614,0.639154769,0.639258415,1.16e-05,0.011736139,1.54e-05
7029,9705221,0.082598241,0.006519391,0.09812839,0.812420602,0.098318216,0.098318216,0.082598241,0.06345401,0.723453562,0.752607968,0.006519391,0.077296641,0.007056835
7030,9709014,0.036086615,0.001392498,0.040565641,0.779069326,0.040701298,0.040701298,0.036086615,0.029405455,0.65135225,0.715537162,0.001392498,0.036827195,0.001532247
7033,208042,0.040096237,0.001448561,0.082530986,0.757097054,0.082372852,0.082372852,0.040096237,0.026829027,0.605230247,0.694076551,0.001448561,0.039660057,0.001768065
7034,208225,0.007217316,0.000856544,0.003183235,0.677851386,0.003192798,0.003192798,0.007217316,0.008800624,0.647924567,0.608305895,0.000856544,0.008093889,0.00105993
7035,4049,0.026463516,0.007803166,0.010264901,0.721905391,0.010287904,0.010287904,0.026463516,0.029634736,0.605470471,0.658735627,0.007803166,0.026709834,0.008350832
7036,12258,0.016840416,0.000147386,0.012872296,0.72408506,0.012882052,0.012882052,0.016840416,0.013260612,0.659429399,0.65524467,0.000147386,0.018615945,0.000189305
7042,208214,0.007217316,0.000352749,0.020066621,0.675026664,0.020309741,0.020309741,0.007217316,0.006130913,0.627209155,0.604051046,0.000352749,0.006475111,0.000445102
7043,210278,0.028067354,0.008859959,0.006197973,0.721718685,0.006208218,0.006208218,0.028067354,0.03709014,0.567260477,0.651269241,0.008859959,0.02994739,0.00975414
7051,9607161,0.019246182,0.020780101,0.001909861,0.670727177,0.001909027,0.001909027,0.019246182,0.05127039,0.574177115,0.597933537,0.020780101,0.019830028,0.02239647
7055,112095,0.012830794,0.009050828,0.000238908,0.619805759,0.00023946,0.00023946,0.012830794,0.031776787,0.575810695,0.549606401,0.009050828,0.012545528,0.01035944
7056,9911105,0.008019244,0.006788772,8.78e-05,0.600543877,8.8e-05,8.8e-05,0.008019244,0.024787483,0.57742003,0.529712529,0.006788772,0.009307972,0.007788923
7057,205322,0.0096231,0.00195638,4.18e-05,0.568664321,4.19e-05,4.19e-05,0.0096231,0.02811677,0.569962376,0.498421295,0.00195638,0.008093889,0.002284666
7060,9612016,0.002405766,0.002618255,3.47e-05,0.552279087,3.46e-05,3.46e-05,0.002405766,0.009365975,0.576571484,0.482616825,0.002618255,0.001214083,0.00293324
7061,9703065,0.005613478,0.00239427,3.53e-05,0.556312693,3.53e-05,3.53e-05,0.005613478,0.024441991,0.577519877,0.486699619,0.00239427,0.005261028,0.002726686
7065,12219,0.01443465,0.002358534,0.000293362,0.631959815,0.00029489,0.00029489,0.01443465,0.026640577,0.576838843,0.557770136,0.002358534,0.014569,0.002733734
7067,304018,0.011226938,0.005770565,0.006352158,0.724948633,0.006385596,0.006385596,0.011226938,0.014297089,0.610453262,0.651151392,0.005770565,0.010522056,0.006657542
7068,9401139,0.170809943,0.103136418,0.089263552,0.852088827,0.089467958,0.089467958,0.170809943,0.202158069,0.557045263,0.797602167,0.103136418,0.1825172,0.108738569
7070,9609112,0.037690454,0.007391442,0.014738011,0.762144178,0.01476669,0.01476669,0.037690454,0.03872526,0.445770417,0.694781535,0.007391442,0.03723189,0.008408092
7071,9410142,0.0096231,0.000872868,0.003656548,0.70896703,0.003658414,0.003658414,0.0096231,0.01062231,0.634574272,0.640444916,0.000872868,0.010522056,0.001001691
7072,9604013,0.02004811,0.002615265,0.007175742,0.75255887,0.007183795,0.007183795,0.02004811,0.023751007,0.618257685,0.681138207,0.002615265,0.019020639,0.003101033
7073,9702039,0.008821172,0.001811641,0.002218366,0.683306064,0.002217221,0.002217221,0.008821172,0.011784419,0.656292353,0.61435109,0.001811641,0.008903278,0.00222049
7076,9612254,0.004009622,7.33e-05,0.005882366,0.731496046,0.005897807,0.005897807,0.004009622,0.003869511,0.622057887,0.661835346,7.33e-05,0.004856333,0.000115774
7082,9404063,0.044105859,0.006848125,0.045666158,0.745965977,0.045570758,0.045570758,0.044105859,0.046967444,0.425151576,0.68094566,0.006848125,0.042897612,0.00715238
7086,9403173,0.013632722,0.006845848,0.004743612,0.749499463,0.004744852,0.004744852,0.013632722,0.026357901,0.588104016,0.674632369,0.006845848,0.012545528,0.007720585
7088,9411195,0.013632722,0.000712629,0.0045646,0.71369782,0.004567475,0.004567475,0.013632722,0.015019481,0.638021117,0.646081057,0.000712629,0.011736139,0.000906163
7089,205134,0.019246182,0.000576273,0.035597889,0.73452418,0.035527414,0.035527414,0.019246182,0.012820895,0.626708158,0.667029891,0.000576273,0.020234723,0.000796858
7094,206052,0.018444272,0.001952335,0.036110467,0.746101963,0.036048017,0.036048017,0.018444272,0.016150182,0.600659951,0.680705162,0.001952335,0.019830028,0.002279339
7105,9710163,0.030473138,0.003256884,0.004862897,0.723513328,0.004877885,0.004877885,0.030473138,0.039002596,0.584807136,0.651749647,0.003256884,0.031970862,0.003540363
7123,9906122,0.003207694,0.002622656,0.002632432,0.70814109,0.002638493,0.002638493,0.003207694,0.007450065,0.570985138,0.633868901,0.002622656,0.00364225,0.002925895
7125,7116,0.006415388,0.002931573,0.002692347,0.70474321,0.002705009,0.002705009,0.006415388,0.009303158,0.576630747,0.632469421,0.002931573,0.005261028,0.003364121
7127,9702193,0.003207694,0.00418439,0.001658793,0.671379985,0.001662915,0.001662915,0.003207694,0.009051891,0.577767861,0.599931286,0.00418439,0.003237556,0.004696338
7131,10201,0.011226938,0.004943987,0.001660638,0.670961749,0.001665133,0.001665133,0.011226938,0.026546352,0.580188358,0.599974465,0.004943987,0.010522056,0.005478459
7133,104204,0.00481155,0.002489365,0.001655032,0.674463059,0.001658481,0.001658481,0.00481155,0.010245409,0.577441308,0.602007878,0.002489365,0.004046945,0.002916797
7136,104169,0.013632722,0.000506421,0.022712904,0.7656706,0.022835377,0.022835377,0.013632722,0.011250477,0.60877925,0.695888733,0.000506421,0.012140834,0.000626585
7137,9812219,0.097834802,0.010459154,0.141258327,0.822708817,0.142112093,0.142112093,0.097834802,0.082449162,0.833474292,0.762150983,0.010459154,0.097531364,0.010841942
7138,110297,0.00481155,1.59e-06,0.005499086,0.653256012,0.005543052,0.005543052,0.00481155,0.004434861,0.633986988,0.582208505,1.59e-06,0.004856333,3.36e-06
7139,9911251,0.004009622,5.63e-06,0.009132602,0.689638517,0.009179294,0.009179294,0.004009622,0.002833035,0.625831526,0.620224318,5.63e-06,0.004856333,6.94e-06
7140,212035,0.0096231,0.000575574,0.010922093,0.694176844,0.010975242,0.010975242,0.0096231,0.010842168,0.624440558,0.624537588,0.000575574,0.01092675,0.000761133
7142,9906161,0.036888526,0.0018261,0.04406114,0.73618889,0.044346631,0.044346631,0.036888526,0.034082789,0.617129668,0.671039205,0.0018261,0.034803723,0.002237848
7143,9907055,0.011226938,0.000362528,0.008217988,0.688903353,0.008270233,0.008270233,0.011226938,0.011250477,0.631664746,0.616520076,0.000362528,0.011331445,0.000429457
7148,9906192,0.055332798,0.002520351,0.080867342,0.788636684,0.081345392,0.081345392,0.055332798,0.045823551,0.724188796,0.725683344,0.002520351,0.05180089,0.002768419
7149,9908019,0.026463516,0.000463114,0.052709304,0.771065425,0.053052326,0.053052326,0.026463516,0.020453129,0.537574656,0.703005906,0.000463114,0.024281667,0.000625803
7150,9909176,0.026463516,0.000266133,0.053951922,0.74227714,0.054373124,0.054373124,0.026463516,0.019542286,0.767500252,0.675056539,0.000266133,0.024686362,0.000372353
7154,1111,0.00481155,7.89e-06,0.003801369,0.648967771,0.003835792,0.003835792,0.00481155,0.003963736,0.584404917,0.577912847,7.89e-06,0.004856333,1.25e-05
7155,2194,0.00481155,5.23e-06,0.00379638,0.664253875,0.00381362,0.00381362,0.00481155,0.003869511,0.585530541,0.594642432,5.23e-06,0.005261028,1.09e-05
7160,11033,0.051323176,0.002225356,0.100970213,0.768247971,0.102051129,0.102051129,0.051323176,0.033616689,0.421933872,0.70395512,0.002225356,0.050182113,0.002590042
7161,202079,0.028067354,0.000213046,0.074460795,0.730686377,0.075296149,0.075296149,0.028067354,0.016495674,0.625507187,0.662016638,0.000213046,0.028328612,0.000225289
7162,205163,0.016038488,0.000325507,0.035443784,0.719308728,0.035825408,0.035825408,0.016038488,0.011062027,0.537523076,0.648744306,0.000325507,0.014973695,0.000387998
7163,206212,0.042502004,0.000155768,0.101540945,0.735932968,0.102643127,0.102643127,0.042502004,0.023531148,0.592160562,0.670349077,0.000155768,0.045325779,0.000165056
7167,304045,0.028869282,0.000330396,0.064783905,0.731923366,0.065478517,0.065478517,0.028869282,0.017846234,0.507456688,0.664286057,0.000330396,0.030756779,0.000399732
7169,11108,0.0096231,6.32e-06,0.023938842,0.697124885,0.024202959,0.024202959,0.0096231,0.005628379,0.662484951,0.626317948,6.32e-06,0.009307972,1.05e-05
7170,11226,0.058540492,0.003551859,0.165877967,0.759391428,0.167795934,0.167795934,0.058540492,0.033765565,0.521284845,0.691964382,0.003551859,0.062322946,0.003559989
7171,12080,0.040096237,0.003571389,0.11100704,0.778446987,0.112228393,0.112228393,0.040096237,0.025132975,0.600251808,0.70914586,0.003571389,0.040064751,0.004422972
7172,12150,0.01523656,0.003173964,0.035654572,0.691954825,0.036065311,0.036065311,0.01523656,0.010747943,0.481551851,0.622885946,0.003173964,0.016187778,0.003098217
7173,12222,0.02485966,0.000173231,0.064018458,0.736374325,0.06471668,0.06471668,0.02485966,0.015145115,0.51739121,0.667339163,0.000173231,0.025495751,0.00019791
7174,103089,0.035284688,0.000121541,0.097224261,0.725539787,0.098347927,0.098347927,0.035284688,0.019699328,0.683690116,0.657803118,0.000121541,0.03358964,0.000122814
7175,104099,0.031275066,0.000140401,0.074780298,0.733068254,0.075621415,0.075621415,0.031275066,0.018474401,0.716887729,0.664883526,0.000140401,0.032780251,0.000158797
7176,104164,0.026463516,8.38e-05,0.069624687,0.728544645,0.070408507,0.070408507,0.026463516,0.01542779,0.693348196,0.659724957,8.38e-05,0.025495751,8.68e-05
7177,104176,0.018444272,0.001739009,0.035510544,0.730295244,0.035886603,0.035886603,0.018444272,0.013103571,0.592140262,0.661762627,0.001739009,0.020639417,0.002293787
7178,105098,0.028067354,0.000251464,0.067040631,0.725368338,0.067795513,0.067795513,0.028067354,0.017186658,0.647352547,0.65778605,0.000251464,0.028733306,0.00031603
7181,204225,0.018444272,0.000293375,0.005916798,0.700393588,0.005942151,0.005942151,0.018444272,0.017563559,0.64109812,0.6324614,0.000293375,0.017806556,0.000377046
7184,103191,0.02485966,0.000561604,0.004186233,0.688077198,0.004190547,0.004190547,0.02485966,0.026106635,0.632938106,0.621096808,0.000561604,0.027923917,0.000716544
7190,9610249,0.052927031,0.004979374,0.046051593,0.783423723,0.046147235,0.046147235,0.052927031,0.04772627,0.642142554,0.720683878,0.004979374,0.056252529,0.004935426
7196,9611159,0.072975142,0.006774439,0.056893953,0.801203249,0.057002304,0.057002304,0.072975142,0.064488601,0.577924475,0.740650074,0.006774439,0.075273169,0.006685828
7202,9707110,0.013632722,0.001340292,0.004786773,0.677731658,0.004789197,0.004789197,0.013632722,0.01677835,0.62330085,0.61083952,0.001340292,0.012950223,0.001526936
7203,103152,0.007217316,2.14e-05,0.002407073,0.67316148,0.002416771,0.002416771,0.007217316,0.006884714,0.624757275,0.604959521,2.14e-05,0.0072845,2.88e-05
7204,9612080,0.066559736,0.007373776,0.051034696,0.787978747,0.051175892,0.051175892,0.066559736,0.059652655,0.477847814,0.724359278,0.007373776,0.069607446,0.007973887
7207,9907053,0.008019244,0.000548332,0.004257341,0.727569002,0.004257064,0.004257064,0.008019244,0.009680059,0.638245664,0.653884735,0.000548332,0.008093889,0.000734536
7210,9701125,0.081796314,0.017634414,0.066506441,0.798753594,0.066758519,0.066758519,0.081796314,0.076944531,0.726831563,0.738049422,0.017634414,0.082557669,0.017994486
7213,111099,0.007217316,0.008474185,0.001613018,0.648467374,0.001618571,0.001618571,0.007217316,0.016087366,0.610324225,0.579998009,0.008474185,0.008498584,0.009291132
7214,9906134,0.0096231,0.000743643,0.00823893,0.721125273,0.008270233,0.008270233,0.0096231,0.010433859,0.642401484,0.652737741,0.000743643,0.009712667,0.000875115
7223,9903210,0.024057732,0.001088485,0.022524144,0.766923588,0.022546252,0.022546252,0.024057732,0.020390312,0.380717035,0.702309561,0.001088485,0.023876973,0.001352352
7229,9909139,0.016840416,7.96e-05,0.015308279,0.670991082,0.015409684,0.015409684,0.016840416,0.014328497,0.64445487,0.600651902,7.96e-05,0.017806556,0.000118903
7231,2189,0.010425028,4.04e-05,0.010192424,0.699109503,0.010177043,0.010177043,0.010425028,0.010214001,0.586971944,0.629063283,4.04e-05,0.011331445,6.95e-05
7232,212181,0.0096231,1.12e-05,0.005561969,0.662376196,0.005565224,0.005565224,0.0096231,0.009868509,0.631665449,0.592100652,1.12e-05,0.011331445,1.69e-05
7233,304217,0.020850038,0.000312934,0.01204566,0.695971071,0.012039508,0.012039508,0.020850038,0.023248473,0.66600375,0.626304207,0.000312934,0.021853501,0.000434933
7234,205218,0.033680832,0.002794182,0.075145976,0.743004792,0.075330737,0.075330737,0.033680832,0.022180589,0.540747161,0.678549103,0.002794182,0.032780251,0.003216447
7236,207101,0.013632722,0.000180216,0.007073797,0.69205623,0.007072934,0.007072934,0.013632722,0.015050889,0.62720601,0.619532151,0.000180216,0.014569,0.000265966
7237,211113,0.010425028,2.32e-05,0.005725208,0.661626668,0.005720429,0.005720429,0.010425028,0.011313294,0.64179984,0.59191402,2.32e-05,0.01092675,4.43e-05
7242,303036,0.019246182,0.001473512,0.006176207,0.695009851,0.006186046,0.006186046,0.019246182,0.025572692,0.543474808,0.624107005,0.001473512,0.020639417,0.001758976
7244,9908163,0.013632722,4.4e-05,0.013853378,0.698354017,0.013835457,0.013835457,0.013632722,0.011250477,0.670035499,0.630403595,4.4e-05,0.014164306,7.27e-05
7245,112251,0.025661588,0.00022562,0.014816371,0.675955696,0.014788862,0.014788862,0.025661588,0.02214918,0.623783403,0.606614467,0.00022562,0.02630514,0.000294127
7246,209056,0.024057732,5.96e-05,0.016219526,0.676328025,0.016185711,0.016185711,0.024057732,0.019510878,0.621422576,0.607009542,5.96e-05,0.025495751,8.29e-05
7248,107187,0.011226938,0.000752549,8.13e-05,0.583289787,8.12e-05,8.12e-05,0.011226938,0.024504808,0.611217852,0.512290623,0.000752549,0.010522056,0.000995253
7249,210310,0.008019244,0.002573529,3.07e-05,0.553269529,3.06e-05,3.06e-05,0.008019244,0.027174519,0.591131544,0.48413379,0.002573529,0.0072845,0.002724355
7251,103026,0.012028866,0.007560167,0.000423411,0.634907338,0.000423489,0.000423489,0.012028866,0.033794461,0.607927925,0.562360962,0.007560167,0.011331445,0.008761022
7255,102026,0.012830794,0.000646124,0.000202861,0.619530556,0.000202211,0.000202211,0.012830794,0.025604101,0.611066591,0.546116628,0.000646124,0.014164306,0.000864054
7261,9609035,0.010425028,0.000320617,3.08e-05,0.563223031,3.08e-05,3.08e-05,0.010425028,0.024065091,0.600606482,0.492648697,0.000320617,0.008903278,0.000502989
7271,9610193,0.028869282,0.014611839,0.000541676,0.64935216,0.000541002,0.000541002,0.028869282,0.075573242,0.629349036,0.577636503,0.014611839,0.028328612,0.016732484
7278,302141,0.012830794,0.004171397,0.000444598,0.625909917,0.000443444,0.000443444,0.012830794,0.023593965,0.577010955,0.553803876,0.004171397,0.011736139,0.004733002
7291,9705151,0.02004811,0.01987719,0.001183962,0.668354074,0.001183996,0.001183996,0.02004811,0.050525069,0.631653206,0.595914105,0.01987719,0.021853501,0.020615959
7295,203253,0.006415388,0.006525747,2.15e-05,0.549584631,2.15e-05,2.15e-05,0.006415388,0.030056865,0.583827235,0.480687592,0.006525747,0.007689195,0.006903733
7303,9705176,0.008019244,0.005639929,0.00027112,0.597906116,0.000272718,0.000272718,0.008019244,0.022934389,0.591828242,0.527481164,0.005639929,0.008903278,0.006312419
7304,6230,0.006415388,0.002458666,7.67e-06,0.527078076,7.67e-06,7.67e-06,0.006415388,0.02004482,0.582557365,0.458878267,0.002458666,0.006475111,0.002750216
7307,9811077,0.013632722,0.00093952,2.88e-05,0.557859538,2.88e-05,2.88e-05,0.013632722,0.031026755,0.606037201,0.488062253,0.00093952,0.012950223,0.001139955
7308,111146,0.0096231,0.002379818,0.000107374,0.587537803,0.000107757,0.000107757,0.0096231,0.019479469,0.578670566,0.515485986,0.002379818,0.008093889,0.002687026
7310,9812090,0.019246182,0.005272854,0.000934194,0.64919423,0.00093345,0.00093345,0.019246182,0.038990033,0.599753708,0.576642977,0.005272854,0.019830028,0.006003163
7314,9903251,0.006415388,0.002879981,0.000206695,0.606836087,0.000206645,0.000206645,0.006415388,0.019102569,0.584272569,0.533286142,0.002879981,0.005261028,0.003423909
7324,9402015,0.011226938,0.002921067,0.000357019,0.623158984,0.000354755,0.000354755,0.011226938,0.030730888,0.571939711,0.550671638,0.002921067,0.009712667,0.003628006
7336,9604018,0.008821172,0.003940322,0.000302949,0.628717434,0.000303759,0.000303759,0.008821172,0.022965798,0.560179963,0.554514808,0.003940322,0.009712667,0.004726963
7340,1199,0.012830794,0.000114556,0.006315666,0.703306146,0.006341251,0.006341251,0.012830794,0.010904985,0.554934793,0.633098201,0.000114556,0.013354917,0.000144717
7345,207124,0.02967121,0.002559342,0.030275438,0.737214359,0.030265506,0.030265506,0.02967121,0.026075226,0.56234942,0.670688939,0.002559342,0.02994739,0.00277718
7359,9812027,0.010425028,2.07e-05,0.008264305,0.683602798,0.008248061,0.008248061,0.010425028,0.009523017,0.62337806,0.614357089,2.07e-05,0.010117361,3.86e-05
7360,205200,0.016038488,8.31e-05,0.025891227,0.688478447,0.02583306,0.02583306,0.016038488,0.011753011,0.671016759,0.621473157,8.31e-05,0.018615945,0.00011812
7362,9812046,0.025661588,0.000457526,0.018226549,0.72749141,0.018225554,0.018225554,0.025661588,0.024630441,0.536160319,0.658905256,0.000457526,0.026709834,0.000596077
7366,9903219,0.026463516,0.00048826,0.017235577,0.72176111,0.017227805,0.017227805,0.026463516,0.025447059,0.558612482,0.652772235,0.00048826,0.027923917,0.000650835
7369,11109,0.02004811,0.005458253,0.010683116,0.740602682,0.010731348,0.010731348,0.02004811,0.024410583,0.554399157,0.675057817,0.005458253,0.02266289,0.006650955
7371,9908036,0.043303932,0.007679026,0.020161076,0.762797574,0.020243225,0.020243225,0.043303932,0.045542132,0.66747137,0.695930559,0.007679026,0.04815864,0.008449568
7372,9908046,0.013632722,0.000915554,0.006068487,0.693667024,0.006097357,0.006097357,0.013632722,0.015961732,0.651494,0.623556478,0.000915554,0.013759611,0.001013081
7375,9909216,0.011226938,0.004898325,0.003030905,0.690119155,0.003037592,0.003037592,0.011226938,0.01599314,0.629973538,0.619556147,0.004898325,0.012545528,0.005301865
7376,111205,0.008019244,0.000756182,0.003850964,0.683146392,0.003880136,0.003880136,0.008019244,0.009365975,0.632089933,0.61278074,0.000756182,0.010117361,0.000814318
7379,204085,0.01523656,0.000720963,0.006114217,0.710074024,0.006141701,0.006141701,0.01523656,0.01753215,0.642075131,0.639445669,0.000720963,0.016997167,0.000832615
7382,210301,0.010425028,0.000452636,0.000645116,0.616990273,0.000647428,0.000647428,0.010425028,0.0169668,0.637528756,0.546742915,0.000452636,0.010117361,0.000530368
7384,9219,0.013632722,0.001544313,0.004189427,0.688926545,0.004212719,0.004212719,0.013632722,0.019008344,0.653339766,0.618818546,0.001544313,0.012950223,0.001804495
7385,10082,0.011226938,0.001582466,0.005803112,0.672932743,0.005853463,0.005853463,0.011226938,0.013983005,0.630630783,0.603623103,0.001582466,0.012140834,0.001952591
7386,101151,0.017642344,0.001039477,0.002989762,0.666228974,0.002993248,0.002993248,0.017642344,0.022777348,0.666800303,0.594769649,0.001039477,0.016997167,0.001218376
7388,106182,0.0096231,0.00043657,0.000621639,0.626804565,0.000623039,0.000623039,0.0096231,0.015396381,0.633967455,0.554955627,0.00043657,0.008498584,0.000566352
7390,9908040,0.048115482,0.004330274,0.051823305,0.782465174,0.052119984,0.052119984,0.048115482,0.042421711,0.729196563,0.716973892,0.004330274,0.050586807,0.004892903
7393,106187,0.013632722,3.44e-05,0.03120768,0.68895747,0.031553267,0.031553267,0.013632722,0.008329499,0.604421189,0.618492871,3.44e-05,0.014973695,4.64e-05
7394,9909030,0.040096237,0.002791731,0.025801884,0.748978272,0.025902459,0.025902459,0.040096237,0.035189306,0.531212787,0.68419794,0.002791731,0.042492918,0.002872162
7395,9909110,0.032076976,0.001612593,0.019275307,0.764136266,0.01928982,0.01928982,0.032076976,0.028807754,0.639143705,0.695071359,0.001612593,0.032375556,0.001840643
7398,9909163,0.023255821,0.000864451,0.015878709,0.737090442,0.015941817,0.015941817,0.023255821,0.019982003,0.528129163,0.670154894,0.000864451,0.025091056,0.000784913
7408,112170,0.013632722,0.002451527,6.52e-05,0.559761846,6.54e-05,6.54e-05,0.013632722,0.030727433,0.581504799,0.490803078,0.002451527,0.013759611,0.002734352
7409,204188,0.01443465,0.000587449,7.29e-05,0.566168062,7.29e-05,7.29e-05,0.01443465,0.028964796,0.583918964,0.49690648,0.000587449,0.014164306,0.000628932
7412,9307036,0.012028866,0.002974014,0.006642,0.68581738,0.006673834,0.006673834,0.012028866,0.022526081,0.550208946,0.614770041,0.002974014,0.011736139,0.003717997
7414,9902024,0.011226938,0.003082822,0.000902894,0.64313475,0.000906843,0.000906843,0.011226938,0.024065091,0.558221803,0.569962724,0.003082822,0.010522056,0.003632629
7427,9406208,0.01443465,0.00350721,0.001895442,0.673124574,0.001891289,0.001891289,0.01443465,0.028525079,0.596719869,0.599463092,0.00350721,0.012950223,0.003899534
7429,9907139,0.012830794,0.003837788,0.00033286,0.625227868,0.000332583,0.000332583,0.012830794,0.034886844,0.590101092,0.552052822,0.003837788,0.011736139,0.004371609
7435,9906032,0.01523656,0.002484238,0.000551612,0.622628114,0.000549871,0.000549871,0.01523656,0.029694098,0.606979352,0.550051792,0.002484238,0.014973695,0.002723815
7438,9908051,0.012028866,0.002474648,0.000239675,0.627952173,0.00023946,0.00023946,0.012028866,0.027865503,0.600895865,0.55324622,0.002474648,0.011736139,0.003367688
7443,9607043,0.010425028,0.000220031,0.001529434,0.667126684,0.001529882,0.001529882,0.010425028,0.011721603,0.625008336,0.598691407,0.000220031,0.010117361,0.000307426
7446,9404035,0.011226938,0.00110052,0.005137699,0.729332242,0.005143952,0.005143952,0.011226938,0.013323429,0.62839669,0.659900255,0.00110052,0.010117361,0.001339046
7456,9608065,0.007217316,0.003361353,0.002258394,0.719443599,0.002261565,0.002261565,0.007217316,0.012192728,0.486075078,0.64342732,0.003361353,0.007689195,0.004207492
7457,4154,0.008019244,0.003348794,0.000822502,0.665470708,0.000822589,0.000822589,0.008019244,0.014579764,0.590399951,0.589563435,0.003348794,0.009307972,0.003559677
7465,9608189,0.004009622,3.97e-05,4.29e-06,0.506167038,4.28e-06,4.28e-06,0.004009622,0.010339634,0.621578831,0.440230157,3.97e-05,0.004046945,5.91e-05
7466,301143,0.00481155,0.003310509,0.000381945,0.633041523,0.000381362,0.000381362,0.00481155,0.0094602,0.604470402,0.559572592,0.003310509,0.004046945,0.004312705
7471,9707257,0.0096231,0.002222576,0.00087324,0.652235809,0.000878019,0.000878019,0.0096231,0.017909051,0.638761538,0.579301003,0.002222576,0.009307972,0.003093187
7475,7094,0.00481155,0.00123893,0.000178318,0.626063104,0.000178708,0.000178708,0.00481155,0.009334567,0.646112922,0.553405152,0.00123893,0.003237556,0.001624882
7482,9404077,0.005613478,6.54e-07,6.37e-54,0.001074379,5.7031232e-316,3.149756608e-314,0.005613478,0.066603012,0.577336591,0.000901676,6.54e-07,0.006475111,7.32e-07
7493,9311037,0.012028866,0.002395416,0.004465605,0.698226937,0.004456614,0.004456614,0.012028866,0.020924254,0.519546514,0.623087726,0.002395416,0.011736139,0.002831148
7500,303056,0.00481155,0.004624299,0.000351267,0.609408193,0.000350321,0.000350321,0.00481155,0.009774284,0.55850871,0.536360239,0.004624299,0.005261028,0.005218164
7502,9404013,0.011226938,0.004864713,0.000291444,0.623823848,0.000290456,0.000290456,0.011226938,0.029677452,0.560187633,0.549426199,0.004864713,0.010522056,0.00535929
7504,9912111,0.008821172,0.002999049,6.37e-05,0.610529352,6.36e-05,6.36e-05,0.008821172,0.019793553,0.584755819,0.535739244,0.002999049,0.008498584,0.00382522
7506,9612046,0.010425028,0.004238783,4.53e-05,0.580405765,4.52e-05,4.52e-05,0.010425028,0.028556487,0.574954058,0.510055436,0.004238783,0.011736139,0.004907257
7513,9404173,0.01443465,0.003209741,0.00448461,0.699970357,0.004478786,0.004478786,0.01443465,0.028336629,0.518067727,0.625034262,0.003209741,0.013759611,0.003757993
7518,9604044,0.020850038,0.009694137,0.001072112,0.64279133,0.001084221,0.001084221,0.020850038,0.041433918,0.560541721,0.572935742,0.009694137,0.023472278,0.011051195
7521,201108,0.013632722,0.003146903,0.000255014,0.618033746,0.000257198,0.000257198,0.013632722,0.027268744,0.545623483,0.547017711,0.003146903,0.015378389,0.003607957
7522,9906114,0.004009622,0.002848317,0.000836579,0.642596218,0.000835892,0.000835892,0.004009622,0.006727672,0.569900272,0.574442012,0.002848317,0.002428167,0.003533987
7526,9910226,0.012830794,0.004630082,0.000408497,0.652755923,0.000410186,0.000410186,0.012830794,0.030682205,0.56895621,0.579438843,0.004630082,0.015783084,0.005514215
7530,9612049,0.011226938,0.005625169,0.000305633,0.644370042,0.000305976,0.000305976,0.011226938,0.020830029,0.58630447,0.571248686,0.005625169,0.012545528,0.006630093
7532,10148,0.012830794,0.002938635,0.000256548,0.617120515,0.000257198,0.000257198,0.012830794,0.025195792,0.568314036,0.546483508,0.002938635,0.013354917,0.00345257
7536,105177,0.016840416,0.011146602,0.000102772,0.600391181,0.000103101,0.000103101,0.016840416,0.039228422,0.584634768,0.531991516,0.011146602,0.017401862,0.01249917
7537,9605187,0.010425028,0.008126598,0.002148838,0.665615006,0.002141835,0.002141835,0.010425028,0.026483535,0.560656439,0.592451397,0.008126598,0.008903278,0.009309061
