Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality
0.999669771,0.012596147,0.000111604,0.000166579,0.360392665,0.002338881,0.032910174,0.005799506,0.037790698,0.012831132,0.000111604
0.999669871,0.007313738,0.000313514,1.66E-13,0.083849745,9.94E-05,0.003878461,0.004971004,0.012596899,0.006497817,0.000313514
0.999669972,0.014627846,0.000651734,0.000279739,0.418478651,0.001793786,0.129050605,0.005385255,0.051356589,0.025744514,0.000651734
0.999670073,0.002031329,0.000977499,5.03E-17,0.027314936,1.60E-05,7.08E-10,0.001657004,0.003875969,0.012419877,0.000977499
0.999670174,0.000812317,0,3.56E-33,0.00103632,2.59E-21,5.75E-06,0,0.005813953,0.008060583,0
0.999670275,0.004063028,0.001596621,0.000199136,0.357714602,9.90E-05,0.089388171,0.001657004,0.016472868,0.002056271,0.001596621
0.999670376,0.002031329,8.51E-07,1.39E-24,0.002152351,1.21E-06,0.000407873,0.00041462,0.011627907,0.011268366,8.51E-07
0.999670477,0.012189807,0.000508608,5.47E-05,0.364371146,0.000425251,0.008878404,0.002899749,0.045542636,0.028212039,0.000508608
0.999670578,0.009751777,0.00194175,0.000139079,0.387154901,0.003541181,0.027503026,0.005385255,0.022286822,0.012584379,0.00194175
0.999670679,0.001218657,0,6.26E-32,0.00138176,2.59E-21,0.000150199,0,0.007751938,0.027142778,0
0.99967078,0.039414526,0.002282892,3.95E-05,0.340566042,0.005743789,0.005166831,0.034797017,0.029069767,0.010528108,0.002282892
0.99967088,0.008126418,0.001493953,1.40E-27,0.004539286,1.74E-05,3.20E-06,0.004556753,0.021317829,0.016203416,0.001493953
0.999670981,0.007313738,0.000189131,4.24E-06,0.32686643,8.43E-06,0.007009266,0.00041462,0.035852713,0.039315903,0.000189131
0.999671082,0.004875707,0.001241413,6.13E-13,0.175924672,2.27E-05,8.88E-06,0.003728251,0.007751938,0.009129844,0.001241413
0.999671183,0.000405879,2.08E-08,2.10E-34,0.000345748,2.24E-21,6.01E-19,0.00041462,0.002906977,0.013900393,2.08E-08
0.999671284,0.009751777,0.000200206,7.90E-05,0.38327901,0.000467776,0.005901135,0.004556753,0.023255814,0.016861423,0.000200206
0.999671385,0,0,0,0,1.79E-21,5.12E-19,0.00041462,0,0,0
0.999671486,0.004875707,0.000793156,8.57E-10,0.264542443,1.82E-06,0.000142856,0.003314,0.010658915,0.012255376,0.000793156
0.999671688,0.002437668,6.09E-07,6.28E-34,0.00103632,4.60E-08,4.63E-06,0.001657004,0.005813953,0.005757559,6.09E-07
0.999671789,0.005688387,6.70E-05,0.006634965,0.503072496,0.000525765,0.253877626,0.001242753,0.019379845,0.012090874,6.70E-05
0.999671889,0.030068726,0.001278907,0.008041264,0.486517642,0.014976144,0.267801367,0.019469763,0.05620155,0.015545409,0.001278907
0.99967199,0.000405879,0,0,0,1.59E-05,5.12E-19,0.000828401,0,0,0
0.999672091,0.010564448,0.000604025,0.000702103,0.358657773,0.002582434,0.021695348,0.004971004,0.028100775,0.014558399,0.000604025
0.999672192,0.003656688,2.00E-06,3.32E-30,0.003289897,1.04E-07,5.06E-07,0.002485498,0.004844961,0.006909071,2.00E-06
0.999672293,0.001218657,0,3.03E-29,0.002687315,2.59E-21,3.69E-06,0,0.007751938,0.018753192,0
0.999672394,0.002031329,0,0,0,4.33E-06,5.12E-19,0.002485498,0,0,0
0.999672495,0.067045575,0.003504268,0.00724562,0.496760685,0.061079118,0.320985009,0.053438278,0.066860465,0.012008623,0.003504268
0.999672596,0.012596147,6.00E-06,0.001151781,0.437260457,0.002667484,0.026034417,0.010770509,0.012596899,0.000658007,6.00E-06
0.999672697,0.017472217,0.000618508,0.006396785,0.502748521,0.00246259,0.191109313,0.002899749,0.080426357,0.091935881,0.000618508
0.999672797,0.001624997,0,1.35E-16,0.029275494,2.59E-21,8.61E-05,0,0.011627907,0.026813775,0
0.999672898,0.005688387,1.52E-05,3.73E-12,0.176597642,0.000269455,0.008744894,0.002485498,0.018410853,0.007238074,1.52E-05
0.999672999,0.001218657,1.04E-08,7.78E-27,0.000690796,4.10E-08,3.02E-09,0.000828401,0.003875969,0.020151457,1.04E-08
0.9996731,0.053230055,0.000371446,0.00073955,0.443119947,0.022859873,0.009812973,0.051781274,0.009689922,0.00386579,0.000371446
0.999673201,0.004063028,0,0.000430905,0.406141832,2.59E-21,0.004405824,0,0.020348837,0.01167962,0
0.999673302,0.000405879,0,7.24E-06,0.324433625,2.59E-21,0.000342453,0,0.003875969,0.00197402,0
0.999673403,0.016659537,0.001142341,0.006095508,0.495123764,0.007605074,0.245843672,0.012427505,0.021317829,0.007896081,0.001142341
0.999673504,0,0,0,0,1.27E-10,5.12E-19,0.00041462,0,0,0
0.999673605,0.052011035,0.002541456,0.004450489,0.487475252,0.027340821,0.04793003,0.044739024,0.044573643,0.010199105,0.002541456
0.999673706,0.015440518,3.51E-05,0.000114108,0.413863237,0.005567889,0.242928485,0.008285003,0.031976744,0.002632027,3.51E-05
0.999673806,0.001624997,0.000211281,2.06E-05,0.335272109,7.81E-06,0.003851759,0.000828401,0.005813953,0.003125532,0.000211281
0.999673907,0.064201205,0.010394681,0.000374891,0.404620989,0.00313526,0.040119705,0.025269261,0.187984496,0.209720734,0.010394681
0.999674008,0.054449066,0.002281069,0.00024086,0.418157042,0.008981921,0.046461422,0.044324773,0.058139535,0.021878724,0.002281069
0.999674109,0.003656688,2.58E-07,0.000384402,0.402304701,0.000618547,0.015353631,0.001242753,0.012596899,0.003619037,2.58E-07
0.99967421,0.004063028,1.03E-06,3.63E-32,0.002009831,3.68E-06,0.000105473,0.002485498,0.00872093,0.006497817,1.03E-06
0.999674311,0.005688387,3.88E-06,6.42E-28,0.004367987,4.33E-07,7.54E-07,0.003728251,0.011627907,0.009294345,3.88E-06
0.999674412,0.003250348,4.15E-08,3.70E-32,0.002763513,1.59E-08,9.81E-06,0.00041462,0.020348837,0.03701288,4.15E-08
0.999674513,0.001624997,0.000236839,2.78E-30,0.001990388,7.50E-07,1.42E-05,0.00041462,0.00872093,0.010610359,0.000236839
0.999674614,0.007720078,0.001058067,0.00015678,0.413777402,0.001453585,0.002009323,0.004556753,0.019379845,0.015874413,0.001058067
0.999674714,0.002844008,0,0.00241968,0.439277112,2.59E-21,0.006875756,0,0.013565891,0.022536731,0
0.999674815,0.057293444,0.00255789,0.006941663,0.489181826,0.036413088,0.078307523,0.048053024,0.04748062,0.018095186,0.00255789
0.999674916,0.013408827,8.32E-05,0.003889475,0.45556562,0.001666211,0.269081058,0.001657004,0.055232558,0.013242386,8.32E-05
0.999675017,0.023973637,0.001912205,0.000199136,0.370636351,0.002331149,0.018624622,0.016570006,0.03875969,0.009952352,0.001912205
0.999675118,0.010970788,0.000123531,3.89E-05,0.333763899,0.000753854,0.006675492,0.003314,0.036821705,0.02335924,0.000123531
0.99967532,0.006907398,0.000253026,1.68E-06,0.325528491,0.000322418,0.0278368,0.000828401,0.033914729,0.039233652,0.000253026
0.999675421,0.014627846,0.000218097,0.000707417,0.403498057,0.003988043,0.01588767,0.009942007,0.028100775,0.003536786,0.000218097
0.999675522,0.016253197,0.000345036,0.005061575,0.464588879,0.003374947,0.144103171,0.004556753,0.060077519,0.032571334,0.000345036
0.999675623,0,0,0,0,1.31E-07,5.12E-19,0.00041462,0,0,0
0.999675723,0.005282047,2.45E-06,4.27E-12,0.212581109,0.000312366,0.002803706,0.002485498,0.014534884,0.005593057,2.45E-06
0.999675824,0.004469367,3.92E-07,0.000445388,0.43915918,0.000521899,0.091824058,0.00041462,0.027131783,0.013818142,3.92E-07
0.999675925,0.025192657,3.07E-05,6.61E-05,0.403779337,0.008455035,0.008878404,0.025269261,0.005813953,0.000411254,3.07E-05
0.999676026,0.014627846,0.000429378,0.006296759,0.498353134,0.005203642,0.269753281,0.006213757,0.03875969,0.010199105,0.000429378
0.999676228,0.000405879,0,1.22E-32,0.001079497,2.59E-21,5.31E-09,0,0.003875969,0.012255376,0
0.999676329,0.019910247,0.000415747,0.000115372,0.408929001,0.0101364,0.243998566,0.013256007,0.035852713,0.00386579,0.000415747
0.99967643,0.012189807,0.001898318,4.49E-06,0.41525586,0.001527038,0.001475284,0.008285003,0.021317829,0.01751943,0.001898318
0.999676531,0.006094718,3.91E-05,1.16E-12,0.184247575,0.001009005,0.00787708,0.000828401,0.026162791,0.015874413,3.91E-05
0.999676631,0.014627846,0.00079912,0.005514789,0.502291441,0.001383999,0.151736596,0.002485498,0.059108527,0.018835443,0.00079912
0.999676732,0.019503908,0.000396152,0.000103045,0.41143081,0.003108199,0.029305408,0.016155755,0.019379845,0.001480515,0.000396152
0.999676833,0.002031329,0,1.36E-17,0.019637189,2.59E-21,2.10E-06,0,0.011627907,0.053545299,0
0.999676934,0.004875707,0.000300735,0.000187441,0.392838451,0.000279893,0.020159985,0.001657004,0.019379845,0.007320325,0.000300735
0.999677035,0.004063028,0.000237691,2.75E-17,0.01802888,0.000344453,8.48E-05,0.002071255,0.014534884,0.02533326,0.000237691
0.999677136,0.001218657,0,0.000754868,0.387975366,2.59E-21,0.008744894,0,0.007751938,0.00296103,0
0.999677237,0.017878557,0.003516161,5.34E-05,0.358224867,0.002833718,0.027102496,0.010770509,0.03875969,0.012748881,0.003516161
0.999677338,0.014221507,0.000922898,0.00031356,0.393937328,0.000614681,0.014953101,0.004142502,0.057170543,0.033229341,0.000922898
0.999677439,0.002437668,0,4.99E-05,0.391122799,2.59E-21,0.002189561,0,0.011627907,0.006168813,0
0.99967754,0.000405879,0,8.98E-05,0.348403351,0.000460044,0.000861138,0.00041462,0.002906977,0.000822508,0
0.99967764,0.017472217,0.000528203,4.80E-05,0.34169372,0.000854368,0.019759455,0.010356258,0.034883721,0.008142834,0.000528203
0.999677741,0.013815167,0.000854658,4.46E-05,0.350166511,0.003475461,0.001562065,0.012013254,0.011627907,0.008718589,0.000854658
0.999677842,0.000405879,0,3.34E-33,0.00077724,2.59E-21,9.41E-10,0,0.002906977,0.019740202,0
0.999677943,0.033319437,0.013781781,0.006318294,0.504656084,0.007781669,0.32221597,0.01449876,0.102713178,0.035696866,0.013781781
0.999678044,0.009345437,0.000221504,0.004977982,0.495834738,0.000804111,0.033577723,0.001657004,0.039728682,0.028870046,0.000221504
0.999678145,0.021129267,0.000807639,0.003656897,0.448527158,0.00598336,0.038117057,0.009942007,0.053294574,0.016121165,0.000807639
0.999678246,0.003250348,0.000489865,8.57E-30,0.003119752,2.71E-07,1.44E-06,0.001657004,0.00872093,0.019822453,0.000489865
0.999678347,0.004063028,0,0.00019724,0.391668717,2.59E-21,0.009078669,0,0.022286822,0.004359295,0
0.999678448,0.002844008,0,0,0,9.55E-05,5.12E-19,0.003314,0,0,0
0.999678548,0.010564448,0.000637251,0.001294821,0.442388473,0.002284758,0.016755484,0.005385255,0.027131783,0.021549721,0.000637251
0.999678649,0.015440518,0.00098359,0.000407369,0.390136956,0.002385272,0.016621974,0.009527756,0.031007752,0.009376596,0.00098359
0.99967875,0.010158117,0.000596358,0.001288135,0.441605102,0.002961294,0.239383131,0.003728251,0.032945736,0.007731579,0.000596358
0.999678851,0.034538456,0.004796482,0.005880789,0.4967332,0.010192881,0.053470688,0.027754767,0.03875969,0.012748881,0.004796482
0.999678952,0.000812317,0.000227468,2.10E-34,0.000345748,1.09E-07,1.48E-06,0.000828401,0.001937984,0.003454535,0.000227468
0.999679053,0.005282047,0.000910025,0.004895716,0.495870384,3.59E-05,0.259641913,0.00041462,0.021317829,0.008636339,0.000910025
0.999679154,0.000405879,0,4.19E-34,0.000690796,2.59E-21,3.01E-10,0,0.002906977,0.020809463,0
0.999679255,0.013002487,0.00113239,1.13E-05,0.321913003,0.001538636,0.002676872,0.010770509,0.014534884,0.003536786,0.00113239
0.999679356,0.001624997,0,9.42E-16,0.054891807,2.59E-21,4.71E-06,0,0.013565891,0.034709856,0
0.999679457,0.010158117,0.001242018,0.000222843,0.379475951,0.002091462,0.00787708,0.005385255,0.028100775,0.013900393,0.001242018
0.999679557,0.000405879,0,4.19E-34,0.000690796,2.59E-21,0.000821085,0,0.002906977,0.014147145,0
0.999679658,0.002437668,3.46E-08,1.46E-30,0.000719667,6.30E-07,5.05E-06,0.002485498,0.000968992,0.000904759,3.46E-08
0.999679759,0.011377128,5.90E-06,4.43E-06,0.330214034,0.000141106,0.124594714,0.000828401,0.061046512,0.024839755,5.90E-06
0.99967986,0.009345437,2.00E-05,3.82E-05,0.352624968,0.001422658,0.000281038,0.009113505,0.003875969,0.002467525,2.00E-05
0.999679961,0.032100417,0.000718185,0.008369943,0.488350289,0.01837591,0.267851433,0.020298257,0.057170543,0.015792162,0.000718185
0.999680062,0.010970788,0.000160165,8.82E-05,0.360229981,0.000123709,0.012883699,0.002485498,0.037790698,0.022043226,0.000160165
0.999680163,0.003656688,3.22E-05,7.81E-21,0.005602139,5.68E-08,5.52E-05,0.002899749,0.005813953,0.003207783,3.22E-05
0.999680264,0.004875707,2.99E-08,0.006514696,0.502818917,0.002091462,0.24083238,0.001657004,0.014534884,0.004441546,2.99E-08
0.999680365,0.014221507,8.52E-05,0.001014624,0.447158843,0.001310546,0.043323941,0.004971004,0.043604651,0.017848433,8.52E-05
0.999680465,0.006907398,0.000195094,2.09E-17,0.005150945,0.000641742,9.21E-05,0.006213757,0.006782946,0.004194793,0.000195094
0.999680566,0.012189807,3.31E-05,0.003630965,0.443409927,0.001391731,0.030640507,0.005385255,0.035852713,0.005510807,3.31E-05
0.999680667,0.000405879,0,3.34E-33,0.000690796,2.59E-21,1.16E-07,0,0.004844961,0.004194793,0
0.999680768,0.014221507,2.16E-05,0.001025361,0.451403725,7.31E-05,0.034846066,0.001242753,0.065891473,0.043675198,2.16E-05
0.999680869,0.039414526,0.000221504,0.001833411,0.44257384,0.015637332,0.021695348,0.038525267,0.010658915,0.002467525,0.000221504
0.99968097,0.002031329,0,6.57E-06,0.32726551,2.59E-21,0.004853082,0,0.013565891,0.011515118,0
0.999681071,0.008939097,0.000779525,0.000666041,0.447677262,0.00170487,0.017222768,0.007456501,0.010658915,0.009952352,0.000779525
0.999681172,0.001218657,0,3.54E-31,0.002538231,2.59E-21,6.15E-06,0,0.006782946,0.006580067,0
0.999681273,0.104835112,0.020515966,0.00963005,0.495697853,0.053381301,0.247431771,0.096106047,0.054263566,0.014393898,0.020515966
0.999681374,0.001624997,0.000185723,6.54E-11,0.246863356,2.21E-07,0.000155539,0.000828401,0.006782946,0.011186115,0.000185723
0.999681474,0.002031329,0,1.92E-12,0.209732517,2.55E-06,0.000874489,0.00041462,0.004844961,0.004523796,0
0.999681575,0.004469367,1.19E-06,0.000859885,0.433031798,0.002400735,0.081750074,0.002899749,0.00872093,0.004688298,1.19E-06
0.999681676,0.001624997,0.000247063,3.70E-19,0.012272184,0.000800245,0.000707602,0.00041462,0.005813953,0.010034603,0.000247063
0.999681777,0.016253197,0,6.26E-05,0.40216053,0.002887841,0.008344365,0.016570006,0.002906977,0,0
0.999681878,0.014627846,0.000937091,1.87E-05,0.328413205,0.001024468,0.000453933,0.013670258,0.005813953,0.007320325,0.000937091
0.999681979,0.005282047,0.001436984,3.41E-05,0.350156272,0.002412333,0.195567207,0.003314,0.009689922,0.014805152,0.001436984
0.99968208,0.001624997,0.000474531,3.14E-33,0.000460531,7.31E-05,2.11E-05,0.001657004,0.002906977,0.001727268,0.000474531
0.999682181,0.005688387,5.03E-06,2.21E-06,0.323627514,0.001283485,0.00325764,0.002485498,0.01744186,0.018999945,5.03E-06
0.999682282,0.006094718,2.22E-05,1.11E-07,0.299206202,0.000877564,0.000694251,0.005385255,0.007751938,0.003125532,2.22E-05
0.999682382,0.004469367,1.63E-06,3.35E-17,0.021140318,2.66E-06,2.66E-06,0.002899749,0.00872093,0.007567078,1.63E-06
0.999682483,0.015034178,0.000257286,0.007883858,0.496698849,0.000630145,0.254784826,0.001242753,0.066860465,0.037670886,0.000257286
0.999682584,0.005282047,0,0,0,0.000111725,5.12E-19,0.005799506,0,0,0
0.999682685,0.009751777,3.08E-05,0.000302181,0.370521631,8.62E-05,0.215613708,0.001242753,0.044573643,0.011268366,3.08E-05
0.999682786,0.008126418,1.56E-05,0.000180171,0.355709131,0.002447127,0.082697993,0.005385255,0.014534884,0.003372285,1.56E-05
0.999682887,0.008939097,0.000405523,2.62E-05,0.367578602,0.000514167,0.018023827,0.002485498,0.03003876,0.025415511,0.000405523
0.999682988,0,0,2.10E-34,0.000345748,2.59E-21,7.48E-09,0,0.002906977,0.001316013,0
0.999683089,0.004875707,0.000181463,0.001095836,0.439578025,0.002145585,0.205888852,0.001657004,0.014534884,0.012748881,0.000181463
0.99968319,0.002844008,2.40E-07,2.44E-26,0.005942679,1.37E-06,2.18E-05,0.002485498,0.002906977,0.003290034,2.40E-07
0.999683291,0.013815167,0.000248766,0.000631521,0.452198287,0.005121376,0.024966339,0.010356258,0.024224806,0.003536786,0.000248766
0.999683391,0.001624997,2.38E-06,1.08E-11,0.234845017,0.000196389,0.000110146,0.00041462,0.004844961,0.030021558,2.38E-06
0.999683492,0.001624997,0,2.24E-21,0.006632349,2.44E-06,1.73E-05,0.001242753,0.003875969,0.002714278,0
0.999683593,0.001218657,0,1.78E-05,0.363826138,2.59E-21,0.001622144,0,0.007751938,0.0097056,0
0.999683694,0,0,0,0,0.000322418,5.12E-19,0.00041462,0,0,0
0.999683896,0.001624997,7.34E-08,7.46E-18,0.019606275,8.31E-06,0.000178236,0.00041462,0.00872093,0.011597369,7.34E-08
0.999684098,0,0,0,0,2.32E-21,5.12E-19,0.00041462,0,0,0
0.999684199,0.023973637,0.001656052,0.000118849,0.365822455,0.003142992,0.004953215,0.019055512,0.027131783,0.006991322,0.001656052
0.999684299,0.008532757,0.000629584,0.000109999,0.36174314,0.001403328,0.002056051,0.006627999,0.011627907,0.003454535,0.000629584
0.9996844,0,0,0,0,2.74E-21,5.12E-19,0.00041462,0,0,0
0.999684501,0.001624997,0.001756871,9.36E-06,0.321207565,6.88E-07,0.000222961,0.000828401,0.00872093,0.005428556,0.001756871
0.999684602,0.008532757,0.000659402,1.57E-11,0.225474519,0.00027564,0.016755484,0.003314,0.024224806,0.007731579,0.000659402
0.999684703,0.000812317,7.54E-06,4.55E-17,0.023763096,1.51E-07,0.000127502,0.00041462,0.002906977,0.002303024,7.54E-06
0.999684804,0.000812317,0,0,0,2.25E-10,5.12E-19,0.001242753,0,0,0
0.999684905,0,0,0,0,4.41E-08,5.12E-19,0.00041462,0,0,0
0.999685006,0.004063028,5.14E-05,1.04E-05,0.335513265,0.000100514,0.022896936,0.000828401,0.014534884,0.004359295,5.14E-05
0.999685107,0.049572996,0.004980305,0.001303169,0.454631303,0.006820138,0.031308056,0.029411762,0.092054264,0.050337516,0.004980305
0.999685208,0.002844008,0.000480494,4.99E-06,0.309143341,0.00037886,0.000505335,0.000828401,0.010658915,0.035943619,0.000480494
0.999685308,0.004469367,5.47E-07,5.72E-17,0.021069216,2.05E-06,3.29E-06,0.001242753,0.016472868,0.01949345,5.47E-07
0.999685409,0,0,1.26E-30,0.000719667,2.59E-21,3.56E-09,0,0.001937984,0.004359295,0
0.99968551,0.039008186,0.001649731,0.000121062,0.417481336,0.00838541,0.059144856,0.02858326,0.05620155,0.018095186,0.001649731
0.999685611,0.010158117,0.001053679,1.60E-05,0.328335131,0.000510301,0.013885023,0.000828401,0.04748062,0.082218766,0.001053679
0.999685712,0.008126418,8.14E-06,6.80E-05,0.360678614,7.54E-05,0.009078669,0.001242753,0.032945736,0.021302969,8.14E-06
0.999685813,0.013002487,0.00126019,0.011423012,0.498477652,0.007764272,0.245293611,0.006213757,0.037790698,0.022783484,0.00126019
0.999685914,0.007720078,0.000321181,0.000935535,0.454752203,0.001782188,0.096490227,0.002899749,0.019379845,0.011103864,0.000321181
0.999686015,0.000812317,0,4.52E-17,0.038651759,2.59E-21,0.00040854,0,0.006782946,0.004112542,0
0.999686116,0.003250348,9.80E-06,8.12E-09,0.287716437,5.22E-05,0.01615469,0.00041462,0.013565891,0.002632027,9.80E-06
0.999686216,0.006907398,0.000238543,1.61E-05,0.32245932,0.000381953,0.00030507,0.005385255,0.007751938,0.012995633,0.000238543
0.999686317,0.006501058,2.58E-06,0.00040607,0.391046091,0.000695865,0.009812973,0.000828401,0.033914729,0.025826765,2.58E-06
0.999686418,0.001218657,8.28E-07,6.95E-18,0.004102887,1.10E-06,4.76E-05,0.000828401,0.004844961,0.001645017,8.28E-07
0.999686519,0.010564448,2.46E-05,0.004103126,0.482041676,0.001422658,0.245756891,0.001242753,0.043604651,0.018012935,2.46E-05
0.99968662,0.008532757,9.88E-05,2.58E-14,0.090617327,0.000354891,0.005927837,0.004142502,0.027131783,0.010939362,9.88E-05
0.999686721,0.008126418,0.000310106,0.008165376,0.495533692,0.003575975,0.169580185,0.004142502,0.018410853,0.015792162,0.000310106
0.999686822,0.005282047,0.002826098,3.89E-07,0.294807014,2.06E-07,7.81E-05,0.001657004,0.022286822,0.019164447,0.002826098
0.999686923,0.000405879,0,2.46E-16,0.037555507,2.59E-21,4.52E-06,0,0.003875969,0.027883036,0
0.999687024,0.005282047,0.001426761,1.22E-06,0.321688078,0.001186837,0.000961271,0.003314,0.010658915,0.012255376,0.001426761
0.999687125,0.004063028,0,1.38E-14,0.06888233,2.59E-21,0.000574092,0,0.018410853,0.035614615,0
0.999687225,0.008126418,0.000196798,6.42E-08,0.279655303,1.36E-05,0.001401853,0.001242753,0.034883721,0.044168703,0.000196798
0.999687326,0.006094718,2.44E-05,0.000305342,0.395059756,0.000305021,0.011148071,0.002071255,0.021317829,0.009458847,2.44E-05
0.999687427,0,0,1.93E-06,0.306191227,2.59E-21,5.71E-07,0,0.000968992,0.008307335,0
0.999687528,0.011783468,0.000757375,8.88E-11,0.251312691,0.000521899,0.002189561,0.002071255,0.049418605,0.046389476,0.000757375
0.999687629,0.008532757,8.60E-06,0.001058636,0.504648987,0.004458255,0.025033094,0.005385255,0.018410853,0.004030291,8.60E-06
0.99968773,0.004469367,2.96E-06,1.21E-07,0.30118001,2.58E-05,0.002696899,0.001242753,0.014534884,0.018835443,2.96E-06
0.999687831,0.032913097,0.00156469,0.005075185,0.461105105,0.005700606,0.036448184,0.022369512,0.055232558,0.018424189,0.00156469
0.999687932,0.000812317,0,1.85E-30,0.002334695,2.59E-21,2.18E-06,0,0.00872093,0.030844066,0
0.999688033,0.008126418,9.63E-07,8.69E-11,0.243224225,6.92E-05,0.000158877,0.004142502,0.021317829,0.020233708,9.63E-07
0.999688133,0.026818016,0.001332928,0.000213676,0.422123667,0.003316958,0.108411987,0.019055512,0.045542636,0.010363606,0.001332928
0.999688234,0.013002487,0.000244507,0.002376247,0.449138614,0.007028317,0.208350773,0.009113505,0.019379845,0.004441546,0.000244507
0.999688335,0.002437668,0,2.10E-34,0.000345748,4.10E-08,7.74E-09,0.002485498,0.002906977,0.000822508,0
0.999688436,0.048353985,0.001036973,0.002602367,0.453122617,0.015378199,0.024365545,0.045981777,0.018410853,0.002385274,0.001036973
0.999688537,0.002844008,6.79E-05,6.26E-05,0.402643002,9.16E-05,0.008411119,0.001657004,0.007751938,0.01266663,6.79E-05
0.999688638,0.000405879,4.15E-08,3.14E-33,0.000460531,2.57E-21,9.88E-09,0.00041462,0.001937984,0.006333315,4.15E-08
0.999688739,0.002437668,0,8.53E-22,0.008557458,2.59E-21,9.75E-05,0,0.010658915,0.00682682,0
0.99968884,0.016253197,0.003112639,1.70E-12,0.219474693,8.74E-05,0.001128158,0.002899749,0.067829457,0.10823553,0.003112639
0.999688941,0.004469367,0.000172092,6.76E-17,0.028051778,5.57E-07,5.94E-06,0.002485498,0.013565891,0.010116854,0.000172092
0.999689042,0.000812317,0,3.57E-32,0.001233711,2.59E-21,5.59E-19,0,0.005813953,0.038822398,0
0.999689142,0.015440518,0.000468567,0.000417889,0.374677368,0.000792513,0.017022504,0.003314,0.052325581,0.031666575,0.000468567
0.999689243,0.007720078,0.003187942,6.45E-05,0.357650478,0.002663618,0.036915469,0.002485498,0.024224806,0.009952352,0.003187942
0.999689344,0.024379977,0.000678144,0.000666066,0.451817104,0.00484589,0.045126324,0.016984257,0.036821705,0.006744569,0.000678144
0.999689445,0.045509606,0.02802563,0.005901177,0.510960511,0.022373966,0.167743757,0.03272577,0.066860465,0.01167962,0.02802563
0.999689546,0.008939097,0.003752719,8.12E-11,0.250597175,0.000332469,0.000417886,0.006627999,0.014534884,0.003701288,0.003752719
0.999689748,0.007720078,0.000102233,7.24E-05,0.382299745,1.72E-05,0.002817057,0.000828401,0.031007752,0.039233652,0.000102233
0.999689849,0.011783468,0.000273473,0.000123275,0.359663557,0.000350252,0.043190431,0.002071255,0.054263566,0.01167962,0.000273473
0.99968995,0.004469367,4.06E-06,1.31E-12,0.19178586,0.001202301,0.013684758,0.002485498,0.011627907,0.002385274,4.06E-06
0.99969005,0.004063028,0.000806787,3.35E-05,0.35240693,1.86E-05,0.000444588,0.002071255,0.00872093,0.008965342,0.000806787
0.999690151,0.008126418,0.000797416,0.005839795,0.495779978,0.002253831,0.240853742,0.002899749,0.027131783,0.010445857,0.000797416
0.999690252,0.004469367,0.001040628,4.39E-28,0.003275276,6.22E-07,3.27E-06,0.001657004,0.016472868,0.029692555,0.001040628
0.999690353,0.011377128,0.00023258,2.48E-12,0.203399072,0.000684268,0.007409796,0.003314,0.043604651,0.01464065,0.00023258
0.999690454,0.000405879,0,5.97E-30,0.001621649,2.59E-21,1.62E-07,0,0.002906977,0.007402576,0
0.999690555,0.004875707,0.000271769,2.11E-07,0.29976441,0.000319711,0.062616112,0.003728251,0.00872093,0.004359295,0.000271769
0.999690656,0.022754626,0.000143126,1.98E-05,0.365572942,0.001376267,0.101703786,0.000828401,0.117248062,0.031419822,0.000143126
0.999690757,0.012189807,0.002152869,0.004973367,0.49502139,0.002307953,0.026434947,0.008699254,0.020348837,0.00978785,0.002152869
0.999690858,0.013815167,0.003232678,0.001333845,0.449127373,0.00199868,0.02363124,0.007456501,0.035852713,0.014064894,0.003232678
0.02108716,0,0,0.001001945,0.518295141,2.59E-21,0.000144191,0,0.000968992,0.004359295,0
0.021087362,0.003250348,0,0.01524491,0.605649874,2.59E-21,0.001401853,0,0.021317829,0.023688243,0
0.021087463,0.008126418,0,0.014103535,0.625235838,2.59E-21,0.03230938,0,0.03875969,0.045320215,0
0.021087664,0.010970788,0,0.017205532,0.592725298,2.59E-21,0.142641238,0,0.053294574,0.058727102,0
0.021087765,0.000812317,0,0.002845351,0.606587278,2.59E-21,0.000642182,0,0.006782946,0.022289979,0
0.021087866,0.007720078,0,0.000287009,0.424658434,2.59E-21,0.001068079,0,0.032945736,0.147938835,0
0.021087967,0.005688387,0,0.007884923,0.585745549,2.59E-21,0.00414548,0,0.031007752,0.067068983,0
0.021088068,0.009345437,0,0.0079721,0.598517458,2.59E-21,0.108016798,0,0.045542636,0.052311537,0
0.021088169,0.003656688,0,1.21E-05,0.354230785,2.59E-21,0.001428555,0,0.021317829,0.093144145,0
0.021088573,0.001218657,0,0.000416966,0.516426828,2.59E-21,0.000132175,0,0.004844961,0.042112432,0
0.021088673,0.007313738,0,0.003180336,0.57081308,2.59E-21,0.018624622,0,0.031976744,0.115455509,0
0.021088976,0.002437668,0,3.05E-18,0.015895923,2.59E-21,1.69E-05,0,0.015503876,0.034216351,0
0.021089178,0.006094718,0,0.00102104,0.505287473,2.59E-21,0.016421709,0,0.031976744,0.210334325,0
0.021089581,0.004063028,0,0.002735788,0.538715365,2.59E-21,0.005821029,0,0.022286822,0.102340612,0
0.021089884,0.014221507,0,0.040977623,0.662236714,2.59E-21,0.035513616,0,0.069767442,0.092825012,0
