Id,Degree-Centrality,,,,,,,,,,,
107094,0.000236094,,,,,,,,,,,
108099,0.000236094,,,,,,,,,,,
207002,0.000944376,,,,,,,,,,,
212185,0.000708282,,,,,,,,,,,
9409167,0.000188875,,,,,,,,,,,
9907154,0.000424969,,,,,,,,,,,
106029,0.000236094,,,,,,,,,,,
9703112,0.000141656,,,,,,,,,,,
9703177,9.44E-05,,,,,,,,,,,
9903192,0.000188875,,,,,,,,,,,
209134,0.000141656,,,,,,,,,,,
211026,0.000141656,,,,,,,,,,,
9310201,0.00037775,,,,,,,,,,,
9601054,0.000188875,,,,,,,,,,,
9603083,0.000188875,,,,,,,,,,,
9601105,0.000330532,,,,,,,,,,,
9605128,0.00037775,,,,,,,,,,,
11200,0.000283313,,,,,,,,,,,
101141,0.000188875,,,,,,,,,,,
2023,0.001369346,,,,,,,,,,,
9905038,0.00118047,,,,,,,,,,,
9908025,0.001038814,,,,,,,,,,,
9909089,0.000991595,,,,,,,,,,,
204199,9.44E-05,,,,,,,,,,,
10293,0.000472188,,,,,,,,,,,
103117,0.00037775,,,,,,,,,,,
212337,4.72E-05,,,,,,,,,,,
103163,0.000519407,,,,,,,,,,,
9605053,0.00278591,,,,,,,,,,,
202041,0.000566626,,,,,,,,,,,
9402113,0.002030409,,,,,,,,,,,
9405084,0.000330532,,,,,,,,,,,
9406206,0.002124847,,,,,,,,,,,
9411099,0.002077628,,,,,,,,,,,
111124,0.000424969,,,,,,,,,,,
9601091,0.000755501,,,,,,,,,,,
9601079,0.000283313,,,,,,,,,,,
9904188,0.000424969,,,,,,,,,,,
4180,0.000283313,,,,,,,,,,,
9704006,0.001227689,,,,,,,,,,,
9709054,0.000613845,,,,,,,,,,,
9712199,0.000472188,,,,,,,,,,,
207025,9.44E-05,,,,,,,,,,,
9911153,0.000330532,,,,,,,,,,,
12085,0.000472188,,,,,,,,,,,
112157,0.000519407,,,,,,,,,,,
212271,0.000424969,,,,,,,,,,,
106150,0.000188875,,,,,,,,,,,
9306039,0.000519407,,,,,,,,,,,
9902157,0.001086033,,,,,,,,,,,
9702066,0.000236094,,,,,,,,,,,
9404094,0.000472188,,,,,,,,,,,
9603132,4.72E-05,,,,,,,,,,,
9605157,0.000141656,,,,,,,,,,,
9902028,0.000755501,,,,,,,,,,,
9701084,0.000188875,,,,,,,,,,,
9907064,9.44E-05,,,,,,,,,,,
9410098,0.000141656,,,,,,,,,,,
9612112,0.000236094,,,,,,,,,,,
9812045,0.000141656,,,,,,,,,,,
9602171,0.000188875,,,,,,,,,,,
9612194,0.001699877,,,,,,,,,,,
9705124,0.001416564,,,,,,,,,,,
9709079,0.000519407,,,,,,,,,,,
9710088,0.000236094,,,,,,,,,,,
9908059,0.000472188,,,,,,,,,,,
9910230,9.44E-05,,,,,,,,,,,
103061,0.00037775,,,,,,,,,,,
107109,0.000283313,,,,,,,,,,,
9710172,0.000236094,,,,,,,,,,,
9912285,0.000188875,,,,,,,,,,,
10277,0.000188875,,,,,,,,,,,
112016,9.44E-05,,,,,,,,,,,
9811166,4.72E-05,,,,,,,,,,,
8198,9.44E-05,,,,,,,,,,,
9911177,4.72E-05,,,,,,,,,,,
9301078,4.72E-05,,,,,,,,,,,
9709102,0.000141656,,,,,,,,,,,
9301100,0.000424969,,,,,,,,,,,
9311111,0.00037775,,,,,,,,,,,
9312019,0.000236094,,,,,,,,,,,
7162,0.000141656,,,,,,,,,,,
7165,9.44E-05,,,,,,,,,,,
7167,4.72E-05,,,,,,,,,,,
8171,0.000566626,,,,,,,,,,,
10216,0.000141656,,,,,,,,,,,
9306094,9.44E-05,,,,,,,,,,,
9412119,0.000236094,,,,,,,,,,,
9310106,4.72E-05,,,,,,,,,,,
9601052,0.000283313,,,,,,,,,,,
9612244,0.000236094,,,,,,,,,,,
9701002,9.44E-05,,,,,,,,,,,
111280,0.000283313,,,,,,,,,,,
106101,0.000188875,,,,,,,,,,,
108109,9.44E-05,,,,,,,,,,,
109216,9.44E-05,,,,,,,,,,,
9401021,0.00118047,,,,,,,,,,,
108110,0.00037775,,,,,,,,,,,
9702182,0.000708282,,,,,,,,,,,
9901089,0.000566626,,,,,,,,,,,
111066,0.000991595,,,,,,,,,,,
9607170,0.000424969,,,,,,,,,,,
9608013,0.000330532,,,,,,,,,,,
203192,0.000141656,,,,,,,,,,,
103004,0.000472188,,,,,,,,,,,
112096,0.00037775,,,,,,,,,,,
101224,0.000188875,,,,,,,,,,,
9605161,0.000188875,,,,,,,,,,,
8119,0.000566626,,,,,,,,,,,
112153,0.000141656,,,,,,,,,,,
9611047,0.00198319,,,,,,,,,,,
9611174,0.001747096,,,,,,,,,,,
9612204,0.001322127,,,,,,,,,,,
9712162,0.00080272,,,,,,,,,,,
9709002,0.000708282,,,,,,,,,,,
9811145,0.000141656,,,,,,,,,,,
9905014,0.000330532,,,,,,,,,,,
9909215,0.001699877,,,,,,,,,,,
5189,0.000330532,,,,,,,,,,,
108089,0.000424969,,,,,,,,,,,
204128,0.000330532,,,,,,,,,,,
9908146,0.000188875,,,,,,,,,,,
208120,0.00037775,,,,,,,,,,,
9703089,4.72E-05,,,,,,,,,,,
112068,0.000236094,,,,,,,,,,,
9703187,0.000141656,,,,,,,,,,,
9811219,0.000141656,,,,,,,,,,,
210245,0.000188875,,,,,,,,,,,
9902130,9.44E-05,,,,,,,,,,,
301218,0.000236094,,,,,,,,,,,
9410101,4.72E-05,,,,,,,,,,,
9302051,0.000330532,,,,,,,,,,,
9310141,9.44E-05,,,,,,,,,,,
9403062,4.72E-05,,,,,,,,,,,
9404084,0.000236094,,,,,,,,,,,
9310093,4.72E-05,,,,,,,,,,,
9412070,4.72E-05,,,,,,,,,,,
5194,0.000613845,,,,,,,,,,,
211148,0.00037775,,,,,,,,,,,
301213,0.000708282,,,,,,,,,,,
9604126,0.000236094,,,,,,,,,,,
9710081,4.72E-05,,,,,,,,,,,
112002,0.000613845,,,,,,,,,,,
110048,0.000566626,,,,,,,,,,,
205316,0.000944376,,,,,,,,,,,
204107,0.000188875,,,,,,,,,,,
203235,0.000519407,,,,,,,,,,,
203258,0.000188875,,,,,,,,,,,
209128,0.000141656,,,,,,,,,,,
303238,0.000519407,,,,,,,,,,,
212327,0.000188875,,,,,,,,,,,
302050,0.000472188,,,,,,,,,,,
212243,0.000188875,,,,,,,,,,,
212239,0.000472188,,,,,,,,,,,
102159,0.000566626,,,,,,,,,,,
9705138,0.001086033,,,,,,,,,,,
9910003,0.00037775,,,,,,,,,,,
9707118,0.000708282,,,,,,,,,,,
202112,0.000330532,,,,,,,,,,,
109210,0.000141656,,,,,,,,,,,
201096,0.000755501,,,,,,,,,,,
207243,0.000613845,,,,,,,,,,,
9902121,0.003777505,,,,,,,,,,,
9904148,0.000661063,,,,,,,,,,,
9912045,0.000424969,,,,,,,,,,,
210280,0.000141656,,,,,,,,,,,
11092,9.44E-05,,,,,,,,,,,
11270,0.000141656,,,,,,,,,,,
12203,9.44E-05,,,,,,,,,,,
9710214,0.00037775,,,,,,,,,,,
9612014,0.00037775,,,,,,,,,,,
9907006,0.000519407,,,,,,,,,,,
9909070,0.002408159,,,,,,,,,,,
206153,0.000236094,,,,,,,,,,,
9909121,0.00118047,,,,,,,,,,,
9910117,0.000472188,,,,,,,,,,,
1145,0.000472188,,,,,,,,,,,
3147,0.000613845,,,,,,,,,,,
7211,0.000330532,,,,,,,,,,,
9903238,0.00198319,,,,,,,,,,,
7197,0.000236094,,,,,,,,,,,
9906127,0.001652658,,,,,,,,,,,
101093,0.000566626,,,,,,,,,,,
3018,0.000236094,,,,,,,,,,,
210055,4.72E-05,,,,,,,,,,,
9403137,0.000708282,,,,,,,,,,,
9412161,0.000566626,,,,,,,,,,,
9604064,0.000188875,,,,,,,,,,,
110189,0.000330532,,,,,,,,,,,
9901076,0.000944376,,,,,,,,,,,
9901079,0.001133251,,,,,,,,,,,
9902049,0.000141656,,,,,,,,,,,
9902052,0.000991595,,,,,,,,,,,
9903048,0.000613845,,,,,,,,,,,
204226,0.002172065,,,,,,,,,,,
210091,0.001086033,,,,,,,,,,,
210313,0.001038814,,,,,,,,,,,
203198,0.000897157,,,,,,,,,,,
9903085,0.000755501,,,,,,,,,,,
110072,0.000661063,,,,,,,,,,,
203208,0.000283313,,,,,,,,,,,
202073,0.000141656,,,,,,,,,,,
202096,0.000188875,,,,,,,,,,,
209124,0.000188875,,,,,,,,,,,
9812104,0.000236094,,,,,,,,,,,
212126,0.000188875,,,,,,,,,,,
9311103,0.000283313,,,,,,,,,,,
9312151,9.44E-05,,,,,,,,,,,
9907173,0.000283313,,,,,,,,,,,
9907174,0.000236094,,,,,,,,,,,
10124,0.000661063,,,,,,,,,,,
111105,9.44E-05,,,,,,,,,,,
301005,0.000472188,,,,,,,,,,,
12186,0.000141656,,,,,,,,,,,
207080,0.000283313,,,,,,,,,,,
203206,0.000661063,,,,,,,,,,,
206209,0.000188875,,,,,,,,,,,
9612202,0.000613845,,,,,,,,,,,
9605150,0.004155255,,,,,,,,,,,
9605199,0.002691472,,,,,,,,,,,
203249,0.001794315,,,,,,,,,,,
9705040,0.002077628,,,,,,,,,,,
205291,0.000472188,,,,,,,,,,,
9909096,0.000188875,,,,,,,,,,,
9907164,0.000330532,,,,,,,,,,,
9908088,0.00198319,,,,,,,,,,,
205101,0.001133251,,,,,,,,,,,
212223,0.002408159,,,,,,,,,,,
9604034,0.005382945,,,,,,,,,,,
9612126,0.002691472,,,,,,,,,,,
9706109,0.005099632,,,,,,,,,,,
9811192,0.000661063,,,,,,,,,,,
210289,9.44E-05,,,,,,,,,,,
106185,0.000330532,,,,,,,,,,,
9906070,0.003541411,,,,,,,,,,,
9910182,0.000472188,,,,,,,,,,,
9908117,4.72E-05,,,,,,,,,,,
9901021,0.000283313,,,,,,,,,,,
3046,0.000283313,,,,,,,,,,,
9907100,0.000708282,,,,,,,,,,,
9908035,0.000141656,,,,,,,,,,,
9908125,0.000188875,,,,,,,,,,,
9908201,0.000236094,,,,,,,,,,,
2077,9.44E-05,,,,,,,,,,,
101037,0.000283313,,,,,,,,,,,
9907109,0.000188875,,,,,,,,,,,
9602049,0.002219284,,,,,,,,,,,
9608078,0.000944376,,,,,,,,,,,
9606190,0.000330532,,,,,,,,,,,
9708047,0.00037775,,,,,,,,,,,
9604105,0.000849939,,,,,,,,,,,
9612043,0.000330532,,,,,,,,,,,
9702074,0.00037775,,,,,,,,,,,
9603116,0.00198319,,,,,,,,,,,
9612208,0.000283313,,,,,,,,,,,
9605050,0.000188875,,,,,,,,,,,
9604139,0.001038814,,,,,,,,,,,
9702144,0.000283313,,,,,,,,,,,
9706122,4.72E-05,,,,,,,,,,,
9702052,4.72E-05,,,,,,,,,,,
201080,0.000566626,,,,,,,,,,,
103040,0.000330532,,,,,,,,,,,
9303005,0.000755501,,,,,,,,,,,
302046,9.44E-05,,,,,,,,,,,
9405051,0.000141656,,,,,,,,,,,
9404061,0.000472188,,,,,,,,,,,
209110,0.000236094,,,,,,,,,,,
9604145,0.000141656,,,,,,,,,,,
9404120,0.00037775,,,,,,,,,,,
9704025,0.000424969,,,,,,,,,,,
301019,9.44E-05,,,,,,,,,,,
9812050,9.44E-05,,,,,,,,,,,
9903130,0.000566626,,,,,,,,,,,
205167,0.000141656,,,,,,,,,,,
111173,0.000236094,,,,,,,,,,,
204260,0.001133251,,,,,,,,,,,
205063,0.000566626,,,,,,,,,,,
108125,9.44E-05,,,,,,,,,,,
9707190,0.000991595,,,,,,,,,,,
9911212,9.44E-05,,,,,,,,,,,
9903254,0.000283313,,,,,,,,,,,
9710079,0.000330532,,,,,,,,,,,
210170,0.000236094,,,,,,,,,,,
1198,0.000236094,,,,,,,,,,,
1200,0.000661063,,,,,,,,,,,
9811178,0.001086033,,,,,,,,,,,
9904100,0.000141656,,,,,,,,,,,
9903031,0.00160544,,,,,,,,,,,
210071,9.44E-05,,,,,,,,,,,
9911229,0.000424969,,,,,,,,,,,
9406091,0.000283313,,,,,,,,,,,
9612066,0.000566626,,,,,,,,,,,
9604140,0.000424969,,,,,,,,,,,
206038,0.001558221,,,,,,,,,,,
9701162,0.002266503,,,,,,,,,,,
9811129,0.000188875,,,,,,,,,,,
9901009,0.001133251,,,,,,,,,,,
212260,0.000613845,,,,,,,,,,,
9912208,0.001086033,,,,,,,,,,,
9406090,0.000424969,,,,,,,,,,,
9406092,9.44E-05,,,,,,,,,,,
9902048,0.000188875,,,,,,,,,,,
11211,9.44E-05,,,,,,,,,,,
101084,9.44E-05,,,,,,,,,,,
9704098,0.001888752,,,,,,,,,,,
9705046,0.00278591,,,,,,,,,,,
9705128,0.002077628,,,,,,,,,,,
9908113,9.44E-05,,,,,,,,,,,
9708119,0.001086033,,,,,,,,,,,
9908096,0.000661063,,,,,,,,,,,
9609180,0.000236094,,,,,,,,,,,
9612101,0.000519407,,,,,,,,,,,
9901096,0.000283313,,,,,,,,,,,
9903063,0.000141656,,,,,,,,,,,
9311022,0.000283313,,,,,,,,,,,
9605109,0.000519407,,,,,,,,,,,
211120,0.000236094,,,,,,,,,,,
9609003,0.000188875,,,,,,,,,,,
9909090,0.000188875,,,,,,,,,,,
9410178,4.72E-05,,,,,,,,,,,
1137,0.000188875,,,,,,,,,,,
108130,0.000424969,,,,,,,,,,,
3009,0.000849939,,,,,,,,,,,
5077,0.000330532,,,,,,,,,,,
1188,0.000330532,,,,,,,,,,,
201165,0.000708282,,,,,,,,,,,
205215,0.000661063,,,,,,,,,,,
8086,0.000897157,,,,,,,,,,,
106053,0.000566626,,,,,,,,,,,
4119,0.000330532,,,,,,,,,,,
7161,0.000188875,,,,,,,,,,,
11072,0.000897157,,,,,,,,,,,
101035,0.00080272,,,,,,,,,,,
12144,0.000566626,,,,,,,,,,,
108141,0.000283313,,,,,,,,,,,
9303012,0.000708282,,,,,,,,,,,
9912146,0.001038814,,,,,,,,,,,
9405005,0.000613845,,,,,,,,,,,
201167,0.000188875,,,,,,,,,,,
204246,0.000755501,,,,,,,,,,,
9310049,9.44E-05,,,,,,,,,,,
9710114,0.000755501,,,,,,,,,,,
9709032,0.000708282,,,,,,,,,,,
5229,0.000472188,,,,,,,,,,,
9401059,0.001133251,,,,,,,,,,,
110157,9.44E-05,,,,,,,,,,,
9711096,0.000849939,,,,,,,,,,,
9610225,0.000188875,,,,,,,,,,,
9404031,0.000566626,,,,,,,,,,,
108166,0.000236094,,,,,,,,,,,
7042,0.000141656,,,,,,,,,,,
9412012,4.72E-05,,,,,,,,,,,
9237,0.000613845,,,,,,,,,,,
9605110,0.000283313,,,,,,,,,,,
9605183,0.000519407,,,,,,,,,,,
9609174,0.000991595,,,,,,,,,,,
9712051,0.000188875,,,,,,,,,,,
9711023,0.000566626,,,,,,,,,,,
9910107,9.44E-05,,,,,,,,,,,
1083,0.000283313,,,,,,,,,,,
9908064,0.001463783,,,,,,,,,,,
9706141,0.002030409,,,,,,,,,,,
9709137,0.00080272,,,,,,,,,,,
9905184,0.00037775,,,,,,,,,,,
9708067,0.000236094,,,,,,,,,,,
9707016,0.000566626,,,,,,,,,,,
201200,0.000613845,,,,,,,,,,,
211103,0.000424969,,,,,,,,,,,
9907066,0.000661063,,,,,,,,,,,
9706082,0.002502597,,,,,,,,,,,
9302074,0.000661063,,,,,,,,,,,
9305008,4.72E-05,,,,,,,,,,,
9403132,0.000188875,,,,,,,,,,,
9410113,9.44E-05,,,,,,,,,,,
9401057,0.00037775,,,,,,,,,,,
9601101,9.44E-05,,,,,,,,,,,
9602110,0.000330532,,,,,,,,,,,
9606198,0.000141656,,,,,,,,,,,
9611138,0.000236094,,,,,,,,,,,
9702009,0.000236094,,,,,,,,,,,
9705191,9.44E-05,,,,,,,,,,,
9712060,0.000236094,,,,,,,,,,,
9308020,0.00080272,,,,,,,,,,,
9901026,0.000236094,,,,,,,,,,,
9312164,0.000424969,,,,,,,,,,,
9605195,0.00037775,,,,,,,,,,,
9412149,0.000236094,,,,,,,,,,,
9609018,0.000141656,,,,,,,,,,,
9812076,0.000661063,,,,,,,,,,,
9612169,0.000236094,,,,,,,,,,,
9612190,0.000188875,,,,,,,,,,,
9608071,0.001463783,,,,,,,,,,,
9905039,0.000141656,,,,,,,,,,,
201105,0.000141656,,,,,,,,,,,
206143,0.000236094,,,,,,,,,,,
210282,0.000472188,,,,,,,,,,,
211080,0.000330532,,,,,,,,,,,
3143,0.000613845,,,,,,,,,,,
9811164,0.000188875,,,,,,,,,,,
3229,0.000188875,,,,,,,,,,,
9902057,0.000283313,,,,,,,,,,,
9044,0.000330532,,,,,,,,,,,
9306023,0.000849939,,,,,,,,,,,
108225,0.000613845,,,,,,,,,,,
9702097,0.000188875,,,,,,,,,,,
9707248,0.000283313,,,,,,,,,,,
204067,0.000236094,,,,,,,,,,,
9401056,0.00037775,,,,,,,,,,,
9411216,0.000141656,,,,,,,,,,,
9609088,4.72E-05,,,,,,,,,,,
9702128,9.44E-05,,,,,,,,,,,
8234,0.000283313,,,,,,,,,,,
1029,0.000188875,,,,,,,,,,,
9609071,0.00118047,,,,,,,,,,,
205162,0.00037775,,,,,,,,,,,
9905148,0.000472188,,,,,,,,,,,
9711098,0.000472188,,,,,,,,,,,
9712086,0.000566626,,,,,,,,,,,
9911113,0.000141656,,,,,,,,,,,
5160,0.000188875,,,,,,,,,,,
9904014,0.000283313,,,,,,,,,,,
108136,9.44E-05,,,,,,,,,,,
9912221,0.000283313,,,,,,,,,,,
208180,0.000330532,,,,,,,,,,,
9904044,0.00037775,,,,,,,,,,,
7032,0.000188875,,,,,,,,,,,
2002,4.72E-05,,,,,,,,,,,
2127,9.44E-05,,,,,,,,,,,
211173,0.000283313,,,,,,,,,,,
212299,0.000566626,,,,,,,,,,,
207016,0.000661063,,,,,,,,,,,
9012,4.72E-05,,,,,,,,,,,
9609239,0.003305317,,,,,,,,,,,
9612052,0.001699877,,,,,,,,,,,
9706110,0.003541411,,,,,,,,,,,
9710116,0.000897157,,,,,,,,,,,
9711013,0.00160544,,,,,,,,,,,
201155,0.000424969,,,,,,,,,,,
206163,0.000330532,,,,,,,,,,,
9902179,0.000236094,,,,,,,,,,,
9907134,0.000236094,,,,,,,,,,,
9910054,0.00037775,,,,,,,,,,,
9604030,0.002313722,,,,,,,,,,,
111080,0.000424969,,,,,,,,,,,
9608079,0.001038814,,,,,,,,,,,
9608129,0.000613845,,,,,,,,,,,
9612077,0.000141656,,,,,,,,,,,
9301102,0.000661063,,,,,,,,,,,
9911231,0.000283313,,,,,,,,,,,
9710194,0.000188875,,,,,,,,,,,
9907068,0.00037775,,,,,,,,,,,
9404140,0.001274908,,,,,,,,,,,
9605086,0.000991595,,,,,,,,,,,
9707097,0.000613845,,,,,,,,,,,
9910239,0.000283313,,,,,,,,,,,
9705073,0.000424969,,,,,,,,,,,
9612109,0.000236094,,,,,,,,,,,
207092,0.00037775,,,,,,,,,,,
210210,0.000188875,,,,,,,,,,,
9609166,0.000661063,,,,,,,,,,,
9909156,9.44E-05,,,,,,,,,,,
211063,0.000424969,,,,,,,,,,,
9707160,0.00118047,,,,,,,,,,,
9908155,0.000188875,,,,,,,,,,,
9901101,0.001274908,,,,,,,,,,,
11203,0.000141656,,,,,,,,,,,
9906220,0.000472188,,,,,,,,,,,
9401092,0.00037775,,,,,,,,,,,
9606099,0.000236094,,,,,,,,,,,
9704055,0.00037775,,,,,,,,,,,
9711057,0.000330532,,,,,,,,,,,
9811212,0.000472188,,,,,,,,,,,
9902117,0.000141656,,,,,,,,,,,
209031,0.000141656,,,,,,,,,,,
9907183,0.00037775,,,,,,,,,,,
204013,0.000188875,,,,,,,,,,,
9909101,0.000849939,,,,,,,,,,,
9906098,0.00080272,,,,,,,,,,,
201117,0.000472188,,,,,,,,,,,
9705192,0.000991595,,,,,,,,,,,
8003,0.000236094,,,,,,,,,,,
111029,9.44E-05,,,,,,,,,,,
109108,9.44E-05,,,,,,,,,,,
209185,0.000283313,,,,,,,,,,,
9403186,0.000708282,,,,,,,,,,,
9406069,0.000708282,,,,,,,,,,,
9412014,0.000188875,,,,,,,,,,,
9410068,0.000141656,,,,,,,,,,,
9409061,0.000188875,,,,,,,,,,,
9906078,0.000188875,,,,,,,,,,,
9411219,0.00037775,,,,,,,,,,,
9907001,0.000519407,,,,,,,,,,,
9604151,0.000188875,,,,,,,,,,,
9812073,0.00198319,,,,,,,,,,,
204060,4.72E-05,,,,,,,,,,,
205223,0.000188875,,,,,,,,,,,
210016,0.000236094,,,,,,,,,,,
9302126,0.002313722,,,,,,,,,,,
9406067,0.001841534,,,,,,,,,,,
9611169,0.000330532,,,,,,,,,,,
9402120,0.000661063,,,,,,,,,,,
201058,0.000141656,,,,,,,,,,,
9403008,0.00037775,,,,,,,,,,,
9401098,0.000424969,,,,,,,,,,,
205276,0.000141656,,,,,,,,,,,
206085,0.000330532,,,,,,,,,,,
9706170,0.000330532,,,,,,,,,,,
9308077,0.000424969,,,,,,,,,,,
9309019,0.000141656,,,,,,,,,,,
9405070,0.000141656,,,,,,,,,,,
9408026,0.000141656,,,,,,,,,,,
9310011,0.000188875,,,,,,,,,,,
9603008,0.000236094,,,,,,,,,,,
9602033,9.44E-05,,,,,,,,,,,
9603173,0.000283313,,,,,,,,,,,
9305083,0.001086033,,,,,,,,,,,
9409021,0.002502597,,,,,,,,,,,
9409062,0.000236094,,,,,,,,,,,
9309152,0.000188875,,,,,,,,,,,
9603182,0.000188875,,,,,,,,,,,
9702078,0.000188875,,,,,,,,,,,
103118,0.000283313,,,,,,,,,,,
108148,9.44E-05,,,,,,,,,,,
9407108,0.000330532,,,,,,,,,,,
9605099,0.000330532,,,,,,,,,,,
9910046,0.000661063,,,,,,,,,,,
9610081,0.000283313,,,,,,,,,,,
9602101,0.00037775,,,,,,,,,,,
9912173,0.000424969,,,,,,,,,,,
3210,0.000519407,,,,,,,,,,,
9411004,0.00080272,,,,,,,,,,,
110266,0.000141656,,,,,,,,,,,
9604094,0.000283313,,,,,,,,,,,
9709207,0.000236094,,,,,,,,,,,
9907050,0.000330532,,,,,,,,,,,
9910112,0.000519407,,,,,,,,,,,
9610066,0.000283313,,,,,,,,,,,
9609153,0.000236094,,,,,,,,,,,
2050,0.000330532,,,,,,,,,,,
201104,0.000283313,,,,,,,,,,,
204210,0.000330532,,,,,,,,,,,
212340,0.000613845,,,,,,,,,,,
11194,0.000613845,,,,,,,,,,,
11276,0.000661063,,,,,,,,,,,
103186,0.000519407,,,,,,,,,,,
10259,0.000236094,,,,,,,,,,,
9312158,0.000424969,,,,,,,,,,,
108149,0.000236094,,,,,,,,,,,
9412212,0.000424969,,,,,,,,,,,
202018,0.000141656,,,,,,,,,,,
9410015,0.000141656,,,,,,,,,,,
9409101,0.000424969,,,,,,,,,,,
9702019,0.000330532,,,,,,,,,,,
9703095,0.000424969,,,,,,,,,,,
9405069,0.000849939,,,,,,,,,,,
9609098,0.000236094,,,,,,,,,,,
3301,0.000141656,,,,,,,,,,,
9906060,0.000188875,,,,,,,,,,,
9907103,0.000141656,,,,,,,,,,,
9907130,4.72E-05,,,,,,,,,,,
9912130,0.000613845,,,,,,,,,,,
9907084,0.000236094,,,,,,,,,,,
106082,0.000661063,,,,,,,,,,,
9603081,0.002549816,,,,,,,,,,,
9604014,0.000661063,,,,,,,,,,,
9603127,0.00278591,,,,,,,,,,,
9610250,0.000424969,,,,,,,,,,,
9704080,0.006705071,,,,,,,,,,,
9909220,0.000330532,,,,,,,,,,,
9910108,0.000283313,,,,,,,,,,,
8146,0.00037775,,,,,,,,,,,
9910211,9.44E-05,,,,,,,,,,,
9711129,0.000141656,,,,,,,,,,,
9601049,0.000141656,,,,,,,,,,,
9411112,0.000944376,,,,,,,,,,,
9604079,0.000141656,,,,,,,,,,,
9411021,0.001274908,,,,,,,,,,,
9412203,0.000897157,,,,,,,,,,,
9601139,0.000424969,,,,,,,,,,,
9609216,0.000188875,,,,,,,,,,,
303086,0.000283313,,,,,,,,,,,
9604012,0.000188875,,,,,,,,,,,
9605140,0.000897157,,,,,,,,,,,
9605005,0.000188875,,,,,,,,,,,
9601022,0.000613845,,,,,,,,,,,
9607072,0.000472188,,,,,,,,,,,
9608132,0.000141656,,,,,,,,,,,
9609007,0.000236094,,,,,,,,,,,
9610029,0.000283313,,,,,,,,,,,
9710231,0.001935971,,,,,,,,,,,
9912227,0.000330532,,,,,,,,,,,
9910062,0.000141656,,,,,,,,,,,
106028,0.000472188,,,,,,,,,,,
9712072,0.001935971,,,,,,,,,,,
1201,0.00160544,,,,,,,,,,,
9902105,0.005666257,,,,,,,,,,,
212196,9.44E-05,,,,,,,,,,,
304213,0.000755501,,,,,,,,,,,
6028,0.000661063,,,,,,,,,,,
10051,0.000519407,,,,,,,,,,,
11258,0.000708282,,,,,,,,,,,
11273,0.000330532,,,,,,,,,,,
104189,0.00080272,,,,,,,,,,,
9303112,0.00080272,,,,,,,,,,,
9310092,4.72E-05,,,,,,,,,,,
9901016,0.000236094,,,,,,,,,,,
101053,0.000236094,,,,,,,,,,,
9710236,0.000424969,,,,,,,,,,,
9907224,0.000708282,,,,,,,,,,,
9905108,0.000283313,,,,,,,,,,,
9911166,0.00037775,,,,,,,,,,,
103136,0.001227689,,,,,,,,,,,
212110,0.000141656,,,,,,,,,,,
9910028,0.000141656,,,,,,,,,,,
8038,0.000991595,,,,,,,,,,,
104082,0.000236094,,,,,,,,,,,
9707042,0.000755501,,,,,,,,,,,
9710005,0.001086033,,,,,,,,,,,
9812012,0.000566626,,,,,,,,,,,
9902154,0.000330532,,,,,,,,,,,
9901042,0.00037775,,,,,,,,,,,
9912117,9.44E-05,,,,,,,,,,,
9903163,0.000519407,,,,,,,,,,,
9912086,0.000708282,,,,,,,,,,,
11027,0.00037775,,,,,,,,,,,
108153,0.000330532,,,,,,,,,,,
205137,0.000330532,,,,,,,,,,,
109110,0.000424969,,,,,,,,,,,
301175,0.000141656,,,,,,,,,,,
9409111,0.001511002,,,,,,,,,,,
112035,0.000283313,,,,,,,,,,,
9610163,0.000283313,,,,,,,,,,,
9706014,0.000141656,,,,,,,,,,,
9610060,0.000141656,,,,,,,,,,,
9709008,0.000283313,,,,,,,,,,,
2084,0.001558221,,,,,,,,,,,
211176,0.000188875,,,,,,,,,,,
6004,0.000330532,,,,,,,,,,,
108155,0.000236094,,,,,,,,,,,
102036,0.000188875,,,,,,,,,,,
201211,0.000613845,,,,,,,,,,,
9704074,0.000141656,,,,,,,,,,,
9902205,0.00080272,,,,,,,,,,,
208140,0.00037775,,,,,,,,,,,
4043,0.000188875,,,,,,,,,,,
302212,4.72E-05,,,,,,,,,,,
106208,4.72E-05,,,,,,,,,,,
4124,0.001133251,,,,,,,,,,,
12033,0.00037775,,,,,,,,,,,
107018,0.000519407,,,,,,,,,,,
108156,0.000141656,,,,,,,,,,,
101198,0.000661063,,,,,,,,,,,
9910132,0.002077628,,,,,,,,,,,
203073,0.000472188,,,,,,,,,,,
103096,0.000141656,,,,,,,,,,,
7077,0.000188875,,,,,,,,,,,
110046,0.000424969,,,,,,,,,,,
101196,0.000566626,,,,,,,,,,,
11218,0.000897157,,,,,,,,,,,
202171,0.000283313,,,,,,,,,,,
102066,0.000141656,,,,,,,,,,,
9903077,0.002549816,,,,,,,,,,,
4024,0.00037775,,,,,,,,,,,
9903107,0.002360941,,,,,,,,,,,
9907110,0.000755501,,,,,,,,,,,
9912094,0.002738691,,,,,,,,,,,
206023,0.000236094,,,,,,,,,,,
9912167,0.003116442,,,,,,,,,,,
9067,0.00037775,,,,,,,,,,,
9602024,0.000188875,,,,,,,,,,,
108159,0.000141656,,,,,,,,,,,
9903073,0.000141656,,,,,,,,,,,
9905088,0.00037775,,,,,,,,,,,
9609045,0.000188875,,,,,,,,,,,
