Id,Betweenness-Centrality,,,,,,,,,,,
9908133,9.31E-07,,,,,,,,,,,
9912127,5.34E-06,,,,,,,,,,,
212024,1.79E-05,,,,,,,,,,,
212050,0,,,,,,,,,,,
2215,7.80E-06,,,,,,,,,,,
3106,0.000394775,,,,,,,,,,,
3286,0.000273797,,,,,,,,,,,
6034,5.69E-06,,,,,,,,,,,
10076,7.21E-05,,,,,,,,,,,
107009,7.50E-06,,,,,,,,,,,
9909099,0.000116004,,,,,,,,,,,
203070,2.59E-05,,,,,,,,,,,
209170,4.19E-09,,,,,,,,,,,
103094,8.36E-05,,,,,,,,,,,
9301037,0.000866351,,,,,,,,,,,
107210,9.12E-05,,,,,,,,,,,
203251,0.000123109,,,,,,,,,,,
9607114,0.000406013,,,,,,,,,,,
212123,3.62E-05,,,,,,,,,,,
2233,6.39E-05,,,,,,,,,,,
9412022,2.64E-06,,,,,,,,,,,
9702017,0.000256607,,,,,,,,,,,
3130,2.41E-06,,,,,,,,,,,
9702118,0.0003557,,,,,,,,,,,
9905229,0.001100766,,,,,,,,,,,
9704182,0.000272928,,,,,,,,,,,
9710200,1.41E-05,,,,,,,,,,,
103258,0.000639366,,,,,,,,,,,
9401011,0,,,,,,,,,,,
9411116,0.000135502,,,,,,,,,,,
9309151,3.77E-05,,,,,,,,,,,
9601119,4.32E-06,,,,,,,,,,,
9402059,0,,,,,,,,,,,
9403010,5.41E-05,,,,,,,,,,,
9903102,0.000133034,,,,,,,,,,,
9406089,0.000154305,,,,,,,,,,,
203143,2.55E-07,,,,,,,,,,,
209166,0.000174996,,,,,,,,,,,
211119,5.25E-06,,,,,,,,,,,
9708045,4.88E-05,,,,,,,,,,,
9605233,0.000239381,,,,,,,,,,,
107211,0,,,,,,,,,,,
9702046,0.000208671,,,,,,,,,,,
9706223,0.000188865,,,,,,,,,,,
9612160,0.000218195,,,,,,,,,,,
9604142,0.000274418,,,,,,,,,,,
9710154,0,,,,,,,,,,,
9610248,2.85E-06,,,,,,,,,,,
2154,1.36E-05,,,,,,,,,,,
204123,4.46E-05,,,,,,,,,,,
11040,1.93E-05,,,,,,,,,,,
4102,3.64E-05,,,,,,,,,,,
10005,2.56E-06,,,,,,,,,,,
107212,2.22E-06,,,,,,,,,,,
6098,2.18E-05,,,,,,,,,,,
203068,1.03E-05,,,,,,,,,,,
209103,6.13E-06,,,,,,,,,,,
10137,5.21E-06,,,,,,,,,,,
110230,1.36E-06,,,,,,,,,,,
106238,5.12E-06,,,,,,,,,,,
207116,6.11E-05,,,,,,,,,,,
106249,2.88E-06,,,,,,,,,,,
9307010,0.001144173,,,,,,,,,,,
9910199,2.30E-05,,,,,,,,,,,
9609138,0.000287567,,,,,,,,,,,
9712045,1.21E-06,,,,,,,,,,,
211106,6.29E-07,,,,,,,,,,,
9703196,0.000240495,,,,,,,,,,,
9312176,0,,,,,,,,,,,
9705020,4.16E-05,,,,,,,,,,,
9710015,0.000191203,,,,,,,,,,,
9706123,0.000171806,,,,,,,,,,,
9611133,0.000665544,,,,,,,,,,,
9412147,0.000184933,,,,,,,,,,,
211279,9.27E-05,,,,,,,,,,,
11012,1.12E-05,,,,,,,,,,,
9601023,7.42E-05,,,,,,,,,,,
9607060,2.01E-05,,,,,,,,,,,
9811209,1.25E-05,,,,,,,,,,,
9904076,1.34E-06,,,,,,,,,,,
9608125,0.000216042,,,,,,,,,,,
9611074,4.04E-05,,,,,,,,,,,
207058,3.43E-06,,,,,,,,,,,
9611075,8.13E-05,,,,,,,,,,,
9812067,1.64E-05,,,,,,,,,,,
9901121,4.25E-06,,,,,,,,,,,
9905020,1.92E-05,,,,,,,,,,,
9905085,3.77E-06,,,,,,,,,,,
9906188,3.12E-05,,,,,,,,,,,
211032,1.97E-06,,,,,,,,,,,
9907088,1.57E-05,,,,,,,,,,,
212118,2.50E-06,,,,,,,,,,,
9908160,2.13E-05,,,,,,,,,,,
9910011,3.01E-06,,,,,,,,,,,
9910016,1.58E-05,,,,,,,,,,,
206167,7.11E-05,,,,,,,,,,,
9911222,7.61E-06,,,,,,,,,,,
9912007,8.88E-05,,,,,,,,,,,
10139,2.15E-05,,,,,,,,,,,
12114,0.000118614,,,,,,,,,,,
9912168,6.19E-06,,,,,,,,,,,
207175,8.58E-05,,,,,,,,,,,
4090,1.17E-05,,,,,,,,,,,
9912250,5.35E-06,,,,,,,,,,,
2159,0.000138146,,,,,,,,,,,
106014,4.53E-06,,,,,,,,,,,
201244,5.46E-05,,,,,,,,,,,
10088,2.95E-05,,,,,,,,,,,
111128,9.05E-05,,,,,,,,,,,
11077,4.72E-05,,,,,,,,,,,
101020,1.83E-05,,,,,,,,,,,
101043,1.70E-05,,,,,,,,,,,
106160,6.30E-06,,,,,,,,,,,
9812017,1.47E-05,,,,,,,,,,,
107262,1.40E-05,,,,,,,,,,,
9902125,5.85E-06,,,,,,,,,,,
9902155,2.63E-05,,,,,,,,,,,
4155,1.69E-06,,,,,,,,,,,
9903026,2.45E-05,,,,,,,,,,,
9910089,8.66E-06,,,,,,,,,,,
9015,2.30E-06,,,,,,,,,,,
9156,2.10E-05,,,,,,,,,,,
9903109,2.33E-06,,,,,,,,,,,
9905104,0.000320709,,,,,,,,,,,
201100,9.97E-07,,,,,,,,,,,
212138,1.26E-05,,,,,,,,,,,
9911096,7.50E-05,,,,,,,,,,,
107214,9.60E-05,,,,,,,,,,,
206129,4.77E-05,,,,,,,,,,,
208155,4.12E-05,,,,,,,,,,,
210116,2.28E-05,,,,,,,,,,,
107149,3.98E-05,,,,,,,,,,,
201163,2.38E-06,,,,,,,,,,,
9406202,0.00012274,,,,,,,,,,,
206169,0.000338267,,,,,,,,,,,
9702025,0.000312904,,,,,,,,,,,
9708138,0.000221207,,,,,,,,,,,
10049,4.63E-05,,,,,,,,,,,
9605159,0.0005566,,,,,,,,,,,
109031,5.48E-05,,,,,,,,,,,
9606082,0.000671542,,,,,,,,,,,
9908151,0.000344506,,,,,,,,,,,
9901127,4.42E-05,,,,,,,,,,,
9066,9.38E-05,,,,,,,,,,,
10020,0.000149003,,,,,,,,,,,
11097,3.45E-05,,,,,,,,,,,
9612121,0.002635516,,,,,,,,,,,
211065,0.000188171,,,,,,,,,,,
2247,0.001166112,,,,,,,,,,,
6032,3.77E-05,,,,,,,,,,,
9812011,2.46E-05,,,,,,,,,,,
9078,3.77E-05,,,,,,,,,,,
107145,0.00020701,,,,,,,,,,,
9704131,0.000690856,,,,,,,,,,,
111130,1.62E-05,,,,,,,,,,,
9707113,1.38E-06,,,,,,,,,,,
3271,5.45E-05,,,,,,,,,,,
9912200,0.000113399,,,,,,,,,,,
9905017,0.000122372,,,,,,,,,,,
9906178,4.52E-06,,,,,,,,,,,
10248,6.93E-05,,,,,,,,,,,
9712079,4.94E-06,,,,,,,,,,,
9710180,7.22E-05,,,,,,,,,,,
9711055,8.69E-05,,,,,,,,,,,
109173,2.02E-05,,,,,,,,,,,
9912214,1.38E-06,,,,,,,,,,,
9812170,3.26E-06,,,,,,,,,,,
9811082,1.86E-05,,,,,,,,,,,
104209,9.88E-07,,,,,,,,,,,
107061,0.000111996,,,,,,,,,,,
9712130,0.000615507,,,,,,,,,,,
102060,7.35E-05,,,,,,,,,,,
9911150,0,,,,,,,,,,,
9309143,1.18E-05,,,,,,,,,,,
9904085,2.29E-05,,,,,,,,,,,
9607238,9.97E-07,,,,,,,,,,,
9607185,5.71E-05,,,,,,,,,,,
9608117,0.000660424,,,,,,,,,,,
9707013,0.000108738,,,,,,,,,,,
10146,1.91E-06,,,,,,,,,,,
9610234,0.000844225,,,,,,,,,,,
9710063,3.45E-05,,,,,,,,,,,
111150,7.37E-06,,,,,,,,,,,
203154,0.000130337,,,,,,,,,,,
206110,0,,,,,,,,,,,
210223,3.39E-06,,,,,,,,,,,
212167,8.45E-06,,,,,,,,,,,
212265,1.42E-05,,,,,,,,,,,
5074,1.45E-06,,,,,,,,,,,
7037,4.57E-06,,,,,,,,,,,
9712007,4.35E-05,,,,,,,,,,,
10282,5.91E-05,,,,,,,,,,,
11220,8.41E-06,,,,,,,,,,,
12070,2.33E-06,,,,,,,,,,,
9611008,0.000246471,,,,,,,,,,,
9702111,2.20E-05,,,,,,,,,,,
9712040,5.96E-06,,,,,,,,,,,
204052,1.53E-06,,,,,,,,,,,
9907170,9.66E-06,,,,,,,,,,,
9904097,6.04E-06,,,,,,,,,,,
10044,3.20E-05,,,,,,,,,,,
9712067,7.93E-06,,,,,,,,,,,
9905117,0.000351877,,,,,,,,,,,
9712161,0.000111763,,,,,,,,,,,
9910175,2.58E-05,,,,,,,,,,,
9712106,8.92E-05,,,,,,,,,,,
9711125,9.22E-05,,,,,,,,,,,
9712002,2.97E-07,,,,,,,,,,,
9611100,0.000637862,,,,,,,,,,,
107264,2.41E-05,,,,,,,,,,,
9912077,1.36E-05,,,,,,,,,,,
9712176,2.04E-05,,,,,,,,,,,
211161,0.000112664,,,,,,,,,,,
10291,3.21E-07,,,,,,,,,,,
110096,8.74E-06,,,,,,,,,,,
9701149,0.000701591,,,,,,,,,,,
9710033,9.58E-05,,,,,,,,,,,
211047,2.70E-06,,,,,,,,,,,
212151,2.31E-05,,,,,,,,,,,
5068,8.77E-05,,,,,,,,,,,
9701166,0.000613151,,,,,,,,,,,
9712081,4.64E-05,,,,,,,,,,,
9702008,0.000850417,,,,,,,,,,,
9703158,0.00058524,,,,,,,,,,,
9705139,5.46E-05,,,,,,,,,,,
203163,1.92E-05,,,,,,,,,,,
9706144,1.67E-05,,,,,,,,,,,
9708003,8.13E-05,,,,,,,,,,,
9708064,6.40E-06,,,,,,,,,,,
9710007,1.81E-05,,,,,,,,,,,
9905019,5.49E-08,,,,,,,,,,,
9710141,2.64E-06,,,,,,,,,,,
9712059,4.06E-05,,,,,,,,,,,
302164,0,,,,,,,,,,,
7017,1.17E-05,,,,,,,,,,,
7035,5.98E-05,,,,,,,,,,,
111248,6.02E-09,,,,,,,,,,,
202069,0.000252407,,,,,,,,,,,
9904035,3.72E-08,,,,,,,,,,,
9911057,1.08E-06,,,,,,,,,,,
9309097,0.00085058,,,,,,,,,,,
9705068,1.14E-05,,,,,,,,,,,
9404191,9.81E-05,,,,,,,,,,,
212263,1.93E-07,,,,,,,,,,,
9410184,0.000154188,,,,,,,,,,,
9411131,1.56E-05,,,,,,,,,,,
9612075,2.98E-06,,,,,,,,,,,
9311042,3.50E-05,,,,,,,,,,,
9711124,1.22E-05,,,,,,,,,,,
9711131,2.56E-06,,,,,,,,,,,
9907186,2.81E-06,,,,,,,,,,,
212159,3.38E-05,,,,,,,,,,,
9703217,0.000356124,,,,,,,,,,,
1103,4.81E-06,,,,,,,,,,,
2192,1.12E-05,,,,,,,,,,,
207221,1.07E-05,,,,,,,,,,,
112010,7.84E-08,,,,,,,,,,,
206176,3.50E-05,,,,,,,,,,,
9705117,0.000359533,,,,,,,,,,,
9705175,2.05E-05,,,,,,,,,,,
209013,1.85E-05,,,,,,,,,,,
104172,1.16E-05,,,,,,,,,,,
9811230,1.25E-05,,,,,,,,,,,
9812035,2.36E-05,,,,,,,,,,,
9901041,1.37E-05,,,,,,,,,,,
9904017,0.001033423,,,,,,,,,,,
212014,0.00026054,,,,,,,,,,,
12169,4.71E-08,,,,,,,,,,,
104155,1.77E-05,,,,,,,,,,,
9906194,0.000108054,,,,,,,,,,,
212056,0.000411622,,,,,,,,,,,
12125,5.81E-06,,,,,,,,,,,
9909047,0.000185289,,,,,,,,,,,
5245,4.58E-05,,,,,,,,,,,
107221,0.000101423,,,,,,,,,,,
111159,0.000409454,,,,,,,,,,,
202188,1.12E-05,,,,,,,,,,,
205062,0.000512919,,,,,,,,,,,
206145,0.000252024,,,,,,,,,,,
209183,4.80E-05,,,,,,,,,,,
10095,9.20E-05,,,,,,,,,,,
10100,0.000350236,,,,,,,,,,,
104221,1.62E-05,,,,,,,,,,,
106230,5.32E-05,,,,,,,,,,,
8123,0.000535857,,,,,,,,,,,
201237,0.000124656,,,,,,,,,,,
205156,2.43E-06,,,,,,,,,,,
207154,6.07E-06,,,,,,,,,,,
101157,0.000478445,,,,,,,,,,,
102037,2.97E-07,,,,,,,,,,,
106258,0.000170388,,,,,,,,,,,
103195,0.000208657,,,,,,,,,,,
202167,0.000131005,,,,,,,,,,,
208216,1.99E-05,,,,,,,,,,,
303070,0,,,,,,,,,,,
303261,0,,,,,,,,,,,
9906034,0.000197845,,,,,,,,,,,
9908158,0.000116959,,,,,,,,,,,
9906062,0,,,,,,,,,,,
9303098,0.000465557,,,,,,,,,,,
9608100,7.75E-05,,,,,,,,,,,
9811184,0.00017836,,,,,,,,,,,
9901070,4.43E-05,,,,,,,,,,,
10210,0,,,,,,,,,,,
11022,0,,,,,,,,,,,
101112,0.000270842,,,,,,,,,,,
9312007,0,,,,,,,,,,,
9405166,0.000166304,,,,,,,,,,,
9811235,0.000218604,,,,,,,,,,,
9603062,2.61E-05,,,,,,,,,,,
9603159,5.19E-05,,,,,,,,,,,
9606174,0.000220684,,,,,,,,,,,
9608025,0.000207853,,,,,,,,,,,
9609054,1.20E-05,,,,,,,,,,,
9609158,0,,,,,,,,,,,
9706163,0.000461933,,,,,,,,,,,
9611142,0.000629431,,,,,,,,,,,
9712123,0,,,,,,,,,,,
9708027,7.14E-06,,,,,,,,,,,
9812122,0,,,,,,,,,,,
8063,8.74E-06,,,,,,,,,,,
302043,2.37E-05,,,,,,,,,,,
102123,1.32E-05,,,,,,,,,,,
107222,1.23E-06,,,,,,,,,,,
209075,0,,,,,,,,,,,
109005,4.46E-06,,,,,,,,,,,
9701093,0.00066283,,,,,,,,,,,
9712156,1.86E-05,,,,,,,,,,,
202058,3.16E-06,,,,,,,,,,,
210080,1.51E-05,,,,,,,,,,,
211122,5.66E-05,,,,,,,,,,,
212191,2.00E-05,,,,,,,,,,,
212322,4.06E-06,,,,,,,,,,,
303048,0.00013499,,,,,,,,,,,
9712155,1.19E-05,,,,,,,,,,,
9707018,8.05E-05,,,,,,,,,,,
9710078,1.23E-05,,,,,,,,,,,
9812139,3.13E-06,,,,,,,,,,,
9903113,2.10E-06,,,,,,,,,,,
9910115,3.42E-07,,,,,,,,,,,
9912067,3.40E-05,,,,,,,,,,,
211230,1.53E-06,,,,,,,,,,,
103059,1.57E-05,,,,,,,,,,,
1113,0.000806191,,,,,,,,,,,
8133,4.27E-05,,,,,,,,,,,
9091,0,,,,,,,,,,,
9172,2.71E-06,,,,,,,,,,,
8079,1.45E-05,,,,,,,,,,,
8111,1.97E-06,,,,,,,,,,,
12013,4.23E-07,,,,,,,,,,,
302023,2.07E-06,,,,,,,,,,,
9910093,0.000269918,,,,,,,,,,,
6110,0.000309362,,,,,,,,,,,
101138,9.14E-05,,,,,,,,,,,
111035,4.78E-06,,,,,,,,,,,
112129,2.02E-06,,,,,,,,,,,
1032,2.30E-05,,,,,,,,,,,
104153,4.17E-05,,,,,,,,,,,
109146,1.34E-05,,,,,,,,,,,
2090,2.95E-06,,,,,,,,,,,
10026,6.17E-06,,,,,,,,,,,
2180,3.89E-05,,,,,,,,,,,
112048,1.42E-05,,,,,,,,,,,
101195,2.37E-05,,,,,,,,,,,
6056,1.30E-05,,,,,,,,,,,
207180,2.18E-07,,,,,,,,,,,
211041,3.80E-05,,,,,,,,,,,
301051,1.41E-06,,,,,,,,,,,
9710181,7.96E-06,,,,,,,,,,,
9909202,7.93E-06,,,,,,,,,,,
9910135,5.57E-06,,,,,,,,,,,
9910196,1.05E-05,,,,,,,,,,,
9911206,4.47E-05,,,,,,,,,,,
9911245,6.02E-06,,,,,,,,,,,
1013,9.42E-07,,,,,,,,,,,
7065,0.000426933,,,,,,,,,,,
103138,2.20E-07,,,,,,,,,,,
205072,0.000221,,,,,,,,,,,
11141,3.74E-05,,,,,,,,,,,
108194,3.46E-05,,,,,,,,,,,
106163,9.03E-05,,,,,,,,,,,
103078,9.38E-06,,,,,,,,,,,
101234,3.55E-05,,,,,,,,,,,
209101,0.000173731,,,,,,,,,,,
210029,5.76E-06,,,,,,,,,,,
210250,3.09E-05,,,,,,,,,,,
207029,4.27E-08,,,,,,,,,,,
210066,1.14E-06,,,,,,,,,,,
105255,2.00E-06,,,,,,,,,,,
107025,1.02E-06,,,,,,,,,,,
201130,3.01E-06,,,,,,,,,,,
203032,3.61E-05,,,,,,,,,,,
212331,4.05E-06,,,,,,,,,,,
9903225,0.000481887,,,,,,,,,,,
210005,1.70E-06,,,,,,,,,,,
210217,2.20E-07,,,,,,,,,,,
9905210,0.00025111,,,,,,,,,,,
3076,3.17E-05,,,,,,,,,,,
9909053,0.000179888,,,,,,,,,,,
10193,0,,,,,,,,,,,
9912160,8.53E-05,,,,,,,,,,,
110193,8.66E-06,,,,,,,,,,,
202147,7.53E-07,,,,,,,,,,,
208031,4.50E-05,,,,,,,,,,,
209181,8.92E-05,,,,,,,,,,,
106220,2.58E-06,,,,,,,,,,,
9301052,0.000549083,,,,,,,,,,,
110258,0.000118527,,,,,,,,,,,
110260,6.37E-05,,,,,,,,,,,
205069,6.91E-06,,,,,,,,,,,
206106,0,,,,,,,,,,,
208056,4.89E-05,,,,,,,,,,,
210303,8.97E-05,,,,,,,,,,,
9304159,1.44E-05,,,,,,,,,,,
9904129,2.65E-05,,,,,,,,,,,
9905056,2.09E-05,,,,,,,,,,,
9410073,0.00098548,,,,,,,,,,,
9607164,8.01E-05,,,,,,,,,,,
9701053,3.40E-07,,,,,,,,,,,
9607236,0.00017428,,,,,,,,,,,
206136,4.75E-06,,,,,,,,,,,
206200,0.000131441,,,,,,,,,,,
208055,0,,,,,,,,,,,
208158,8.06E-05,,,,,,,,,,,
9910176,2.28E-05,,,,,,,,,,,
9908063,0.00017836,,,,,,,,,,,
9612229,8.59E-05,,,,,,,,,,,
9702152,2.81E-06,,,,,,,,,,,
9904099,9.21E-05,,,,,,,,,,,
2070,2.10E-05,,,,,,,,,,,
4094,9.02E-05,,,,,,,,,,,
7159,5.28E-05,,,,,,,,,,,
6054,4.83E-05,,,,,,,,,,,
10085,4.58E-07,,,,,,,,,,,
2094,0.000233394,,,,,,,,,,,
207059,1.04E-05,,,,,,,,,,,
210211,7.08E-06,,,,,,,,,,,
304241,2.99E-05,,,,,,,,,,,
8062,3.99E-05,,,,,,,,,,,
106211,0.000235945,,,,,,,,,,,
3139,6.31E-05,,,,,,,,,,,
209044,9.72E-05,,,,,,,,,,,
6171,6.41E-06,,,,,,,,,,,
12245,0,,,,,,,,,,,
204005,1.07E-05,,,,,,,,,,,
9402016,0.000642448,,,,,,,,,,,
9410217,2.60E-05,,,,,,,,,,,
9606041,6.73E-05,,,,,,,,,,,
9411118,0.000314582,,,,,,,,,,,
9610131,7.26E-05,,,,,,,,,,,
207028,4.54E-06,,,,,,,,,,,
209022,1.09E-05,,,,,,,,,,,
9601158,3.64E-05,,,,,,,,,,,
9612232,9.74E-05,,,,,,,,,,,
9706224,4.52E-05,,,,,,,,,,,
11240,0.000968287,,,,,,,,,,,
9301005,4.90E-05,,,,,,,,,,,
9701109,0.000248607,,,,,,,,,,,
9311062,0.000689085,,,,,,,,,,,
9302033,0.001212693,,,,,,,,,,,
9406082,0.00017671,,,,,,,,,,,
9703202,1.36E-05,,,,,,,,,,,
9407005,0.000178526,,,,,,,,,,,
9403191,0.000109129,,,,,,,,,,,
9411198,0.000105359,,,,,,,,,,,
9407128,0.000481037,,,,,,,,,,,
9312154,2.61E-06,,,,,,,,,,,
9311012,7.24E-05,,,,,,,,,,,
9411003,9.43E-07,,,,,,,,,,,
9406136,1.05E-05,,,,,,,,,,,
9311185,0,,,,,,,,,,,
9402080,1.10E-06,,,,,,,,,,,
204004,0.000470372,,,,,,,,,,,
204201,7.72E-06,,,,,,,,,,,
205161,6.80E-05,,,,,,,,,,,
210309,5.29E-05,,,,,,,,,,,
9312143,2.62E-06,,,,,,,,,,,
9410158,0.00018378,,,,,,,,,,,
9708169,0.00017464,,,,,,,,,,,
9303057,0.000174468,,,,,,,,,,,
9407111,3.38E-05,,,,,,,,,,,
9410136,0.000270725,,,,,,,,,,,
9908102,9.69E-06,,,,,,,,,,,
9911086,7.85E-06,,,,,,,,,,,
9304129,7.05E-08,,,,,,,,,,,
9602057,8.27E-06,,,,,,,,,,,
9409119,4.15E-05,,,,,,,,,,,
9408040,0.000123028,,,,,,,,,,,
9409060,1.93E-05,,,,,,,,,,,
9908182,1.16E-05,,,,,,,,,,,
9410008,1.19E-05,,,,,,,,,,,
9603184,1.55E-06,,,,,,,,,,,
9402002,0.002957082,,,,,,,,,,,
110207,4.04E-05,,,,,,,,,,,
9706032,8.61E-05,,,,,,,,,,,
9704146,4.61E-05,,,,,,,,,,,
203046,2.73E-05,,,,,,,,,,,
9701177,6.04E-06,,,,,,,,,,,
208011,7.12E-06,,,,,,,,,,,
9604047,2.49E-05,,,,,,,,,,,
9710018,3.06E-05,,,,,,,,,,,
9305069,4.15E-05,,,,,,,,,,,
9603181,1.56E-05,,,,,,,,,,,
9701048,4.80E-05,,,,,,,,,,,
9609084,1.80E-05,,,,,,,,,,,
9601089,1.72E-05,,,,,,,,,,,
9901066,8.90E-06,,,,,,,,,,,
9610121,1.26E-05,,,,,,,,,,,
9411213,4.06E-06,,,,,,,,,,,
9408074,0.004844722,,,,,,,,,,,
9903172,4.37E-06,,,,,,,,,,,
111126,1.73E-05,,,,,,,,,,,
112042,1.96E-05,,,,,,,,,,,
9601162,0.000122657,,,,,,,,,,,
203179,2.07E-05,,,,,,,,,,,
9709152,0.000109697,,,,,,,,,,,
206059,0.000146549,,,,,,,,,,,
208232,0.000106076,,,,,,,,,,,
209089,1.39E-05,,,,,,,,,,,
211061,0.000166331,,,,,,,,,,,
303121,1.14E-06,,,,,,,,,,,
303181,1.38E-05,,,,,,,,,,,
9604022,9.51E-05,,,,,,,,,,,
5262,2.04E-05,,,,,,,,,,,
9612184,0,,,,,,,,,,,
12242,4.70E-07,,,,,,,,,,,
103110,0.000907087,,,,,,,,,,,
9408083,0.000151755,,,,,,,,,,,
9704083,2.47E-06,,,,,,,,,,,
202006,5.35E-07,,,,,,,,,,,
203001,8.10E-06,,,,,,,,,,,
9709174,1.55E-05,,,,,,,,,,,
9904008,4.72E-06,,,,,,,,,,,
6088,4.83E-06,,,,,,,,,,,
9410104,0.00021415,,,,,,,,,,,
9410230,0.000163511,,,,,,,,,,,
9602179,0.000106873,,,,,,,,,,,
9611199,3.21E-05,,,,,,,,,,,
207252,9.60E-06,,,,,,,,,,,
9407155,0.000141875,,,,,,,,,,,
9608140,6.09E-09,,,,,,,,,,,
9701131,4.73E-06,,,,,,,,,,,
9910020,7.95E-06,,,,,,,,,,,
9608136,6.24E-06,,,,,,,,,,,
9409177,4.87E-07,,,,,,,,,,,
9609078,9.88E-05,,,,,,,,,,,
3133,1.17E-05,,,,,,,,,,,
9412072,6.55E-06,,,,,,,,,,,
9605144,0.000202971,,,,,,,,,,,
9607095,0.00029345,,,,,,,,,,,
9309052,0.000442829,,,,,,,,,,,
9408024,0,,,,,,,,,,,
9410099,0.00017836,,,,,,,,,,,
9909131,2.21E-05,,,,,,,,,,,
9812048,3.52E-05,,,,,,,,,,,
9906163,4.14E-06,,,,,,,,,,,
9412002,0.000101693,,,,,,,,,,,
9904124,6.46E-05,,,,,,,,,,,
9712078,1.14E-05,,,,,,,,,,,
9608014,0.000182559,,,,,,,,,,,
9307071,9.97E-06,,,,,,,,,,,
109212,0.002487606,,,,,,,,,,,
208172,0.000186127,,,,,,,,,,,
9912161,9.18E-05,,,,,,,,,,,
9912275,9.21E-05,,,,,,,,,,,
7097,6.07E-05,,,,,,,,,,,
1183,5.48E-05,,,,,,,,,,,
111052,0,,,,,,,,,,,
206253,7.30E-07,,,,,,,,,,,
11051,1.76E-07,,,,,,,,,,,
109036,4.09E-06,,,,,,,,,,,
107124,8.23E-05,,,,,,,,,,,
9812089,0.000179667,,,,,,,,,,,
9903045,5.13E-07,,,,,,,,,,,
9908047,1.00E-05,,,,,,,,,,,
202010,0.000102863,,,,,,,,,,,
9185,3.11E-05,,,,,,,,,,,
108050,9.53E-05,,,,,,,,,,,
107038,0.000122205,,,,,,,,,,,
201268,4.44E-06,,,,,,,,,,,
202048,0.000295575,,,,,,,,,,,
204141,2.25E-05,,,,,,,,,,,
210286,2.66E-06,,,,,,,,,,,
103108,1.90E-05,,,,,,,,,,,
105093,3.15E-06,,,,,,,,,,,
111238,9.57E-06,,,,,,,,,,,
11182,1.01E-05,,,,,,,,,,,
101100,2.15E-05,,,,,,,,,,,
102113,3.02E-05,,,,,,,,,,,
101076,5.08E-05,,,,,,,,,,,
203026,0.000122152,,,,,,,,,,,
203152,1.97E-06,,,,,,,,,,,
205191,0.000210126,,,,,,,,,,,
107234,5.60E-05,,,,,,,,,,,
111008,9.20E-05,,,,,,,,,,,
105214,7.19E-06,,,,,,,,,,,
111136,6.51E-09,,,,,,,,,,,
9410041,0.000185862,,,,,,,,,,,
9902040,0.000133798,,,,,,,,,,,
9906187,9.16E-05,,,,,,,,,,,
9912063,1.89E-05,,,,,,,,,,,
11232,0.000139527,,,,,,,,,,,
102064,2.00E-05,,,,,,,,,,,
9910006,2.56E-05,,,,,,,,,,,
2256,1.45E-06,,,,,,,,,,,
4107,1.75E-05,,,,,,,,,,,
4150,0,,,,,,,,,,,
9907052,3.51E-06,,,,,,,,,,,
4017,2.73E-05,,,,,,,,,,,
9403108,0.000274032,,,,,,,,,,,
9710241,0.000175248,,,,,,,,,,,
9408068,1.50E-05,,,,,,,,,,,
9408089,6.10E-05,,,,,,,,,,,
9408039,0.0003022,,,,,,,,,,,
9406085,1.93E-07,,,,,,,,,,,
9610040,8.71E-05,,,,,,,,,,,
9709169,8.24E-06,,,,,,,,,,,
9607062,0.000578876,,,,,,,,,,,
9705145,1.82E-06,,,,,,,,,,,
9709055,0.000301199,,,,,,,,,,,
9812096,0.000134199,,,,,,,,,,,
9611031,0,,,,,,,,,,,
9704168,0.000348741,,,,,,,,,,,
9712194,0.000169117,,,,,,,,,,,
9812098,4.78E-05,,,,,,,,,,,
9610088,8.25E-07,,,,,,,,,,,
9705028,0.000300212,,,,,,,,,,,
9704164,1.06E-05,,,,,,,,,,,
9705119,9.78E-05,,,,,,,,,,,
9811249,0.000988235,,,,,,,,,,,
9906024,1.68E-06,,,,,,,,,,,
11136,1.63E-05,,,,,,,,,,,
102140,4.57E-05,,,,,,,,,,,
9908068,2.29E-06,,,,,,,,,,,
102068,0,,,,,,,,,,,
107235,8.92E-05,,,,,,,,,,,
101227,0,,,,,,,,,,,
107236,0.000157823,,,,,,,,,,,
9412130,1.15E-06,,,,,,,,,,,
9912219,0.000377469,,,,,,,,,,,
9905178,0.000218798,,,,,,,,,,,
207057,3.51E-05,,,,,,,,,,,
107237,0,,,,,,,,,,,
208007,5.64E-07,,,,,,,,,,,
208098,8.16E-05,,,,,,,,,,,
208162,3.60E-06,,,,,,,,,,,
203141,1.47E-06,,,,,,,,,,,
304141,3.47E-07,,,,,,,,,,,
103074,4.35E-06,,,,,,,,,,,
5253,5.82E-05,,,,,,,,,,,
204020,6.82E-07,,,,,,,,,,,
206019,0.000178417,,,,,,,,,,,
207158,4.84E-05,,,,,,,,,,,
111033,1.41E-05,,,,,,,,,,,
207118,3.48E-07,,,,,,,,,,,
111267,0.000184784,,,,,,,,,,,
202077,0.000724139,,,,,,,,,,,
201007,6.68E-05,,,,,,,,,,,
202062,5.31E-06,,,,,,,,,,,
107078,4.87E-06,,,,,,,,,,,
211125,4.83E-05,,,,,,,,,,,
301047,1.13E-07,,,,,,,,,,,
304039,1.30E-06,,,,,,,,,,,
9612017,0.000665766,,,,,,,,,,,
9812063,3.70E-05,,,,,,,,,,,
112121,3.18E-05,,,,,,,,,,,
