Id,EigenVector-centrality,,,,,,,,,,,
9905047,6.36E-05,,,,,,,,,,,
111236,0.001365653,,,,,,,,,,,
9704184,9.44E-05,,,,,,,,,,,
9701073,0.000611277,,,,,,,,,,,
9607086,0.000100221,,,,,,,,,,,
9607094,5.50E-05,,,,,,,,,,,
9607237,8.84E-05,,,,,,,,,,,
7047,0.000203243,,,,,,,,,,,
9705204,0.00013009,,,,,,,,,,,
9708071,8.74E-05,,,,,,,,,,,
9908083,8.37E-05,,,,,,,,,,,
9712183,0.000132633,,,,,,,,,,,
9606001,0.004057631,,,,,,,,,,,
9709009,0.000117417,,,,,,,,,,,
212062,0.000229334,,,,,,,,,,,
9706101,0.001315467,,,,,,,,,,,
9612149,4.49E-05,,,,,,,,,,,
9401061,0.000272515,,,,,,,,,,,
207096,0.000557845,,,,,,,,,,,
9609205,2.83E-05,,,,,,,,,,,
2153,2.96E-07,,,,,,,,,,,
9601039,6.70E-06,,,,,,,,,,,
9905109,4.18E-07,,,,,,,,,,,
9909006,0.000129634,,,,,,,,,,,
9605158,0.000124401,,,,,,,,,,,
9706133,6.14E-05,,,,,,,,,,,
303084,0.000152162,,,,,,,,,,,
9611056,5.73E-05,,,,,,,,,,,
9811191,0.000419599,,,,,,,,,,,
7174,0.001954702,,,,,,,,,,,
110133,0.00168676,,,,,,,,,,,
207177,0.001650419,,,,,,,,,,,
9311183,0.002599144,,,,,,,,,,,
9603097,0.006463441,,,,,,,,,,,
202067,0.000974626,,,,,,,,,,,
6094,0.000265166,,,,,,,,,,,
9610192,0.000281156,,,,,,,,,,,
9611124,7.28E-05,,,,,,,,,,,
7164,0.000610213,,,,,,,,,,,
9701061,0.001086675,,,,,,,,,,,
9909173,6.30E-05,,,,,,,,,,,
9904105,0.000412977,,,,,,,,,,,
9908187,0.000484102,,,,,,,,,,,
9912084,0.000111392,,,,,,,,,,,
205143,5.03E-05,,,,,,,,,,,
208087,0.001149409,,,,,,,,,,,
211003,0.000857324,,,,,,,,,,,
212275,0.000921613,,,,,,,,,,,
10036,7.23E-05,,,,,,,,,,,
105305,0.000237321,,,,,,,,,,,
9708120,0.001124856,,,,,,,,,,,
9708141,0.002482992,,,,,,,,,,,
110158,0.000282999,,,,,,,,,,,
9811211,0.000346659,,,,,,,,,,,
6181,0.001306065,,,,,,,,,,,
9902132,0.00327729,,,,,,,,,,,
9111,0.000275498,,,,,,,,,,,
9909114,0.001705945,,,,,,,,,,,
9910079,0.000977402,,,,,,,,,,,
4025,0.000710236,,,,,,,,,,,
9910148,0.000648157,,,,,,,,,,,
211207,0.000476115,,,,,,,,,,,
111091,0.000178965,,,,,,,,,,,
7207,4.36E-05,,,,,,,,,,,
12019,5.23E-05,,,,,,,,,,,
7172,6.53E-05,,,,,,,,,,,
9304068,0.000611059,,,,,,,,,,,
108036,5.66E-05,,,,,,,,,,,
212096,0.00031641,,,,,,,,,,,
9608028,0.00016349,,,,,,,,,,,
9911005,3.24E-05,,,,,,,,,,,
9602105,0.000279778,,,,,,,,,,,
9706066,0.000600847,,,,,,,,,,,
10097,4.38E-05,,,,,,,,,,,
9704014,0.00023154,,,,,,,,,,,
9705236,0.000986986,,,,,,,,,,,
9706009,0.000766793,,,,,,,,,,,
9707041,0.000691712,,,,,,,,,,,
9811092,0.0002139,,,,,,,,,,,
9905089,0.000414788,,,,,,,,,,,
9707025,0.000595494,,,,,,,,,,,
9707115,0.000112085,,,,,,,,,,,
9712015,0.00013286,,,,,,,,,,,
9812164,0.000126094,,,,,,,,,,,
9708139,0.000106769,,,,,,,,,,,
9909138,0.000293878,,,,,,,,,,,
12140,5.96E-05,,,,,,,,,,,
9084,8.68E-05,,,,,,,,,,,
108037,9.92E-06,,,,,,,,,,,
12223,1.48E-05,,,,,,,,,,,
11021,0.000804666,,,,,,,,,,,
203242,0.000163628,,,,,,,,,,,
209048,2.44E-05,,,,,,,,,,,
212318,1.46E-05,,,,,,,,,,,
107001,0.000187225,,,,,,,,,,,
111157,2.44E-05,,,,,,,,,,,
9304009,5.25E-05,,,,,,,,,,,
9309137,1.14E-05,,,,,,,,,,,
9408135,1.40E-06,,,,,,,,,,,
108071,2.61E-07,,,,,,,,,,,
9906036,2.27E-06,,,,,,,,,,,
111053,6.94E-07,,,,,,,,,,,
9902094,1.17E-05,,,,,,,,,,,
9604080,1.47E-05,,,,,,,,,,,
9704090,0.000376829,,,,,,,,,,,
9610039,4.36E-06,,,,,,,,,,,
208202,2.69E-05,,,,,,,,,,,
9909104,8.13E-07,,,,,,,,,,,
211001,5.03E-06,,,,,,,,,,,
9607162,7.88E-07,,,,,,,,,,,
9608002,2.23E-07,,,,,,,,,,,
8200,9.26E-05,,,,,,,,,,,
101034,7.26E-07,,,,,,,,,,,
103055,1.10E-05,,,,,,,,,,,
9310060,2.15E-06,,,,,,,,,,,
9405019,5.30E-05,,,,,,,,,,,
9707091,1.50E-05,,,,,,,,,,,
1135,0.000462519,,,,,,,,,,,
9905169,7.44E-05,,,,,,,,,,,
206215,0.000146982,,,,,,,,,,,
104079,2.13E-05,,,,,,,,,,,
209052,2.47E-05,,,,,,,,,,,
9306002,0.000617975,,,,,,,,,,,
108039,1.19E-05,,,,,,,,,,,
9812009,1.35E-05,,,,,,,,,,,
9605219,1.75E-05,,,,,,,,,,,
9704070,2.76E-05,,,,,,,,,,,
108077,1.81E-05,,,,,,,,,,,
108157,1.52E-05,,,,,,,,,,,
9712197,0.000144685,,,,,,,,,,,
108211,5.46E-05,,,,,,,,,,,
110081,1.31E-05,,,,,,,,,,,
110116,1.21E-05,,,,,,,,,,,
9607085,0.000183851,,,,,,,,,,,
9708135,0.001164957,,,,,,,,,,,
111195,1.14E-05,,,,,,,,,,,
9703085,4.23E-05,,,,,,,,,,,
111261,4.69E-05,,,,,,,,,,,
9410026,1.53E-05,,,,,,,,,,,
9906069,1.57E-05,,,,,,,,,,,
9911178,1.24E-05,,,,,,,,,,,
201008,1.40E-05,,,,,,,,,,,
9705187,1.22E-05,,,,,,,,,,,
201142,3.47E-05,,,,,,,,,,,
9403049,1.91E-05,,,,,,,,,,,
9404188,5.16E-05,,,,,,,,,,,
9602177,4.56E-05,,,,,,,,,,,
203123,0.00014658,,,,,,,,,,,
9909174,2.35E-05,,,,,,,,,,,
203139,5.45E-05,,,,,,,,,,,
204076,1.20E-05,,,,,,,,,,,
204181,3.54E-05,,,,,,,,,,,
205011,0.000818656,,,,,,,,,,,
205076,2.17E-05,,,,,,,,,,,
206076,1.32E-05,,,,,,,,,,,
206123,0.0047964,,,,,,,,,,,
207012,3.44E-05,,,,,,,,,,,
207079,1.38E-05,,,,,,,,,,,
207099,1.79E-05,,,,,,,,,,,
9606003,2.12E-05,,,,,,,,,,,
207152,8.37E-05,,,,,,,,,,,
207176,5.25E-05,,,,,,,,,,,
211132,4.95E-05,,,,,,,,,,,
212300,1.86E-05,,,,,,,,,,,
301075,0.000292345,,,,,,,,,,,
301102,2.94E-05,,,,,,,,,,,
303187,0.000426653,,,,,,,,,,,
303205,0.000254295,,,,,,,,,,,
304120,0.001317997,,,,,,,,,,,
9811138,0.000281234,,,,,,,,,,,
9409097,1.58E-05,,,,,,,,,,,
9603111,1.65E-05,,,,,,,,,,,
9604016,0.000256948,,,,,,,,,,,
9604024,1.50E-05,,,,,,,,,,,
9604174,0.000255651,,,,,,,,,,,
9605061,1.67E-05,,,,,,,,,,,
9605169,6.23E-05,,,,,,,,,,,
9610094,1.48E-05,,,,,,,,,,,
3276,1.29E-05,,,,,,,,,,,
9601051,1.26E-05,,,,,,,,,,,
4121,2.00E-05,,,,,,,,,,,
4181,1.25E-05,,,,,,,,,,,
5170,1.60E-05,,,,,,,,,,,
9708145,1.25E-05,,,,,,,,,,,
6197,1.12E-05,,,,,,,,,,,
7214,1.70E-05,,,,,,,,,,,
8071,2.97E-05,,,,,,,,,,,
9701016,1.19E-05,,,,,,,,,,,
9702013,1.12E-05,,,,,,,,,,,
9706150,0.000254649,,,,,,,,,,,
9906138,0.00025009,,,,,,,,,,,
9911232,1.15E-05,,,,,,,,,,,
8237,2.65E-05,,,,,,,,,,,
9250,2.31E-05,,,,,,,,,,,
10094,2.23E-05,,,,,,,,,,,
10278,6.63E-05,,,,,,,,,,,
101174,6.48E-05,,,,,,,,,,,
102100,1.26E-05,,,,,,,,,,,
102163,2.10E-05,,,,,,,,,,,
9601055,0.000259816,,,,,,,,,,,
103029,2.94E-05,,,,,,,,,,,
106070,2.27E-05,,,,,,,,,,,
106207,0.000337776,,,,,,,,,,,
106223,3.53E-05,,,,,,,,,,,
106268,1.98E-05,,,,,,,,,,,
106275,2.17E-05,,,,,,,,,,,
107082,1.61E-05,,,,,,,,,,,
9301131,2.77E-13,,,,,,,,,,,
9803136,5.01E-15,,,,,,,,,,,
9503070,1.53E-11,,,,,,,,,,,
9304141,7.69E-05,,,,,,,,,,,
203131,7.34E-05,,,,,,,,,,,
211168,3.68E-06,,,,,,,,,,,
9306146,6.88E-06,,,,,,,,,,,
9611005,3.41E-07,,,,,,,,,,,
210225,8.76E-06,,,,,,,,,,,
9704107,5.42E-07,,,,,,,,,,,
9902151,3.25E-06,,,,,,,,,,,
202043,0.000789624,,,,,,,,,,,
108070,0.001117548,,,,,,,,,,,
201137,0.000184197,,,,,,,,,,,
105284,0.000554512,,,,,,,,,,,
11175,0.000746731,,,,,,,,,,,
108006,0.000449869,,,,,,,,,,,
9711107,0.006114958,,,,,,,,,,,
205285,0.0004821,,,,,,,,,,,
206043,0.000697988,,,,,,,,,,,
11178,0.001281296,,,,,,,,,,,
9910001,0.001711158,,,,,,,,,,,
210268,0.000210876,,,,,,,,,,,
304023,0.000152433,,,,,,,,,,,
9706225,0.002274707,,,,,,,,,,,
209115,0.000266811,,,,,,,,,,,
9903260,0.000346799,,,,,,,,,,,
9305028,0.000560499,,,,,,,,,,,
9404115,0.001272804,,,,,,,,,,,
9306080,0.000658737,,,,,,,,,,,
9411183,0.000137437,,,,,,,,,,,
9411049,0.000198283,,,,,,,,,,,
9404109,2.43E-05,,,,,,,,,,,
9405175,1.19E-05,,,,,,,,,,,
9405151,9.92E-05,,,,,,,,,,,
201071,3.60E-05,,,,,,,,,,,
1084,0.033946372,,,,,,,,,,,
3031,0.040566819,,,,,,,,,,,
1123,0.002000072,,,,,,,,,,,
4106,0.018077512,,,,,,,,,,,
1143,0.009559583,,,,,,,,,,,
1170,0.001218485,,,,,,,,,,,
11285,0.002478402,,,,,,,,,,,
2027,0.002321803,,,,,,,,,,,
2061,0.000676763,,,,,,,,,,,
6122,0.001484201,,,,,,,,,,,
204172,0.002310379,,,,,,,,,,,
207235,0.016361679,,,,,,,,,,,
207004,0.017521609,,,,,,,,,,,
210108,0.007013115,,,,,,,,,,,
208094,0.012199957,,,,,,,,,,,
204084,0.019436651,,,,,,,,,,,
4131,0.001880306,,,,,,,,,,,
9025,0.002681987,,,,,,,,,,,
205121,0.01717158,,,,,,,,,,,
209041,0.013120153,,,,,,,,,,,
12089,0.003184148,,,,,,,,,,,
204070,0.020286056,,,,,,,,,,,
204187,0.01839615,,,,,,,,,,,
207146,0.011277186,,,,,,,,,,,
212220,0.001471885,,,,,,,,,,,
109044,0.001174489,,,,,,,,,,,
9403040,0.008847327,,,,,,,,,,,
205183,0.021254615,,,,,,,,,,,
9404166,0.0004106,,,,,,,,,,,
9607113,0.000462509,,,,,,,,,,,
212184,0.013635027,,,,,,,,,,,
9910263,0.004651178,,,,,,,,,,,
9612056,0.000616739,,,,,,,,,,,
9712115,0.002339925,,,,,,,,,,,
9812031,0.026465971,,,,,,,,,,,
5202,0.005268745,,,,,,,,,,,
9812084,0.000505049,,,,,,,,,,,
9812135,0.03495756,,,,,,,,,,,
9812224,0.000678818,,,,,,,,,,,
9902102,0.002655076,,,,,,,,,,,
302117,8.56E-05,,,,,,,,,,,
9902181,0.00201457,,,,,,,,,,,
9903145,0.002442655,,,,,,,,,,,
9904207,0.046345235,,,,,,,,,,,
209090,0.01264814,,,,,,,,,,,
9908091,0.001650144,,,,,,,,,,,
11185,0.001233938,,,,,,,,,,,
9905006,0.010725678,,,,,,,,,,,
9905157,0.006741528,,,,,,,,,,,
9905195,0.007515924,,,,,,,,,,,
9907140,0.004347812,,,,,,,,,,,
9907189,0.004995738,,,,,,,,,,,
8154,0.001805199,,,,,,,,,,,
9910266,0.000552511,,,,,,,,,,,
9911173,0.000415898,,,,,,,,,,,
9912030,0.000267097,,,,,,,,,,,
9912279,0.005960395,,,,,,,,,,,
9402098,0.00019056,,,,,,,,,,,
9602159,2.10E-05,,,,,,,,,,,
108222,0.000104095,,,,,,,,,,,
9710065,0.004164781,,,,,,,,,,,
205091,0.000276057,,,,,,,,,,,
211154,1.40E-05,,,,,,,,,,,
203127,3.96E-05,,,,,,,,,,,
9312004,9.51E-05,,,,,,,,,,,
202121,0.000480433,,,,,,,,,,,
9411134,0.000126749,,,,,,,,,,,
9908185,1.33E-05,,,,,,,,,,,
9909140,0.002402054,,,,,,,,,,,
9912239,0.001703229,,,,,,,,,,,
110244,0.001750229,,,,,,,,,,,
1203,0.011910253,,,,,,,,,,,
206083,0.000226533,,,,,,,,,,,
208173,0.000442987,,,,,,,,,,,
8218,0.000225918,,,,,,,,,,,
2075,0.032651419,,,,,,,,,,,
109195,0.00346434,,,,,,,,,,,
211022,0.000671408,,,,,,,,,,,
5015,0.017652146,,,,,,,,,,,
6235,0.004713824,,,,,,,,,,,
8090,0.010660968,,,,,,,,,,,
209253,0.000704116,,,,,,,,,,,
12112,0.003092236,,,,,,,,,,,
102044,0.005021272,,,,,,,,,,,
202092,0.00039853,,,,,,,,,,,
210288,0.000224931,,,,,,,,,,,
102103,0.00181532,,,,,,,,,,,
2138,0.002786996,,,,,,,,,,,
201203,0.000188219,,,,,,,,,,,
9811171,5.23E-06,,,,,,,,,,,
9902140,4.51E-07,,,,,,,,,,,
9902141,9.83E-07,,,,,,,,,,,
210154,3.27E-06,,,,,,,,,,,
212298,0.000329282,,,,,,,,,,,
112086,0.000104882,,,,,,,,,,,
9304091,0.000336978,,,,,,,,,,,
9701032,2.06E-05,,,,,,,,,,,
9310150,9.06E-05,,,,,,,,,,,
9912024,0.000150176,,,,,,,,,,,
9704115,5.57E-05,,,,,,,,,,,
9603017,2.58E-05,,,,,,,,,,,
9607117,9.61E-06,,,,,,,,,,,
9605008,0.000275676,,,,,,,,,,,
9911010,0.000169213,,,,,,,,,,,
9705091,0.006671725,,,,,,,,,,,
205044,0.000208397,,,,,,,,,,,
9811204,0.000346508,,,,,,,,,,,
9706072,0.009171105,,,,,,,,,,,
9710219,0.001810438,,,,,,,,,,,
9706175,0.003308034,,,,,,,,,,,
9911194,0.000125311,,,,,,,,,,,
212160,0.000199465,,,,,,,,,,,
2241,0.000462348,,,,,,,,,,,
106023,0.000258607,,,,,,,,,,,
9709091,0.006583942,,,,,,,,,,,
9709108,0.00553324,,,,,,,,,,,
212345,0.003704959,,,,,,,,,,,
9904128,0.000503604,,,,,,,,,,,
9901059,0.000492806,,,,,,,,,,,
9711005,0.004277992,,,,,,,,,,,
103036,0.000323808,,,,,,,,,,,
9712013,0.001349066,,,,,,,,,,,
9712063,0.000752673,,,,,,,,,,,
201194,0.000140632,,,,,,,,,,,
2034,0.000144036,,,,,,,,,,,
110021,3.92E-05,,,,,,,,,,,
110120,2.77E-06,,,,,,,,,,,
112087,5.35E-06,,,,,,,,,,,
112209,2.71E-06,,,,,,,,,,,
207033,5.46E-06,,,,,,,,,,,
212049,5.38E-06,,,,,,,,,,,
102027,2.89E-06,,,,,,,,,,,
108040,1.02E-05,,,,,,,,,,,
12043,1.14E-05,,,,,,,,,,,
102054,8.98E-06,,,,,,,,,,,
9403164,1.14E-06,,,,,,,,,,,
9903173,2.75E-06,,,,,,,,,,,
9601092,0.000411446,,,,,,,,,,,
9812208,0.000335815,,,,,,,,,,,
9707008,1.76E-05,,,,,,,,,,,
208006,1.04E-05,,,,,,,,,,,
9610006,4.27E-05,,,,,,,,,,,
9606160,7.50E-06,,,,,,,,,,,
9702146,7.45E-06,,,,,,,,,,,
12138,7.56E-06,,,,,,,,,,,
9602156,7.83E-05,,,,,,,,,,,
9605037,2.23E-06,,,,,,,,,,,
9604114,3.48E-06,,,,,,,,,,,
9607188,1.80E-05,,,,,,,,,,,
9610012,5.51E-06,,,,,,,,,,,
211055,1.00E-07,,,,,,,,,,,
9906166,3.77E-06,,,,,,,,,,,
9910058,0.000328769,,,,,,,,,,,
2157,0.002021766,,,,,,,,,,,
9029,0.000587099,,,,,,,,,,,
202184,0.002256114,,,,,,,,,,,
9901056,0.00146037,,,,,,,,,,,
9902170,0.004753368,,,,,,,,,,,
9904197,0.002510878,,,,,,,,,,,
9902195,0.004294434,,,,,,,,,,,
208015,0.002391994,,,,,,,,,,,
211191,0.00143462,,,,,,,,,,,
110202,0.000542765,,,,,,,,,,,
9908109,0.002060475,,,,,,,,,,,
6217,0.000199863,,,,,,,,,,,
9910036,0.001849904,,,,,,,,,,,
9911040,0.003649518,,,,,,,,,,,
1019,1.69E-07,,,,,,,,,,,
108053,1.39E-07,,,,,,,,,,,
12241,2.74E-06,,,,,,,,,,,
107005,6.10E-09,,,,,,,,,,,
107024,6.44E-06,,,,,,,,,,,
101062,8.28E-08,,,,,,,,,,,
12185,1.22E-05,,,,,,,,,,,
9710101,1.68E-07,,,,,,,,,,,
9911248,1.06E-07,,,,,,,,,,,
9910097,2.62E-05,,,,,,,,,,,
203029,5.07E-06,,,,,,,,,,,
2239,2.23E-06,,,,,,,,,,,
101155,6.07E-06,,,,,,,,,,,
9907192,1.03E-06,,,,,,,,,,,
4051,3.44E-05,,,,,,,,,,,
11151,7.25E-06,,,,,,,,,,,
9908101,6.69E-08,,,,,,,,,,,
9912223,6.26E-07,,,,,,,,,,,
9912291,2.52E-09,,,,,,,,,,,
2188,0.000231244,,,,,,,,,,,
108054,0.000103672,,,,,,,,,,,
9301010,0.000669939,,,,,,,,,,,
7021,0.000419051,,,,,,,,,,,
9706091,0.000200597,,,,,,,,,,,
2072,0.005632019,,,,,,,,,,,
108193,0.000533903,,,,,,,,,,,
2161,0.003533091,,,,,,,,,,,
111185,1.93E-05,,,,,,,,,,,
112239,1.93E-05,,,,,,,,,,,
9909199,0.00239425,,,,,,,,,,,
205139,0.000169737,,,,,,,,,,,
304266,0.000570983,,,,,,,,,,,
8177,0.001242338,,,,,,,,,,,
9912135,0.002354182,,,,,,,,,,,
103051,8.99E-05,,,,,,,,,,,
108057,1.65E-06,,,,,,,,,,,
108124,5.11E-05,,,,,,,,,,,
205181,2.66E-06,,,,,,,,,,,
208136,2.68E-06,,,,,,,,,,,
212276,6.19E-05,,,,,,,,,,,
304257,0.000706656,,,,,,,,,,,
104119,5.68E-05,,,,,,,,,,,
107048,7.18E-05,,,,,,,,,,,
3128,0.000130775,,,,,,,,,,,
108105,7.39E-05,,,,,,,,,,,
204015,0.000133437,,,,,,,,,,,
205135,0.00032909,,,,,,,,,,,
106215,0.00016563,,,,,,,,,,,
9711056,8.74E-05,,,,,,,,,,,
9903121,0.000167452,,,,,,,,,,,
111253,0.000146395,,,,,,,,,,,
212240,0.000147562,,,,,,,,,,,
9305079,0.000531111,,,,,,,,,,,
9312189,0.000103087,,,,,,,,,,,
9411192,5.27E-07,,,,,,,,,,,
9405106,6.09E-05,,,,,,,,,,,
9301088,0.000391644,,,,,,,,,,,
9409166,8.34E-05,,,,,,,,,,,
9412135,4.97E-05,,,,,,,,,,,
9602001,7.09E-06,,,,,,,,,,,
9302048,0.000396992,,,,,,,,,,,
9312188,0.000107831,,,,,,,,,,,
9409069,0.000151235,,,,,,,,,,,
9405174,8.18E-05,,,,,,,,,,,
9401121,0.000614051,,,,,,,,,,,
9412024,7.19E-06,,,,,,,,,,,
9405071,7.41E-06,,,,,,,,,,,
9406131,7.51E-06,,,,,,,,,,,
9408033,8.77E-05,,,,,,,,,,,
9410109,5.91E-05,,,,,,,,,,,
9403183,0.000115128,,,,,,,,,,,
9411056,1.22E-05,,,,,,,,,,,
9411221,1.00E-05,,,,,,,,,,,
9303152,1.74E-05,,,,,,,,,,,
9312209,0.000221948,,,,,,,,,,,
9304121,0.000731964,,,,,,,,,,,
9401135,1.66E-05,,,,,,,,,,,
9609163,0.000211162,,,,,,,,,,,
9311089,1.70E-06,,,,,,,,,,,
9407109,3.26E-05,,,,,,,,,,,
9904103,0.00017084,,,,,,,,,,,
9301083,0.001494604,,,,,,,,,,,
9312190,2.88E-05,,,,,,,,,,,
9309040,2.71E-05,,,,,,,,,,,
9304039,1.12E-06,,,,,,,,,,,
9911168,1.46E-62,,,,,,,,,,,
108060,1.03E-62,,,,,,,,,,,
12001,1.03E-62,,,,,,,,,,,
5233,1.96E-08,,,,,,,,,,,
5234,2.69E-08,,,,,,,,,,,
5235,1.78E-07,,,,,,,,,,,
5237,1.92E-08,,,,,,,,,,,
108061,0.000154194,,,,,,,,,,,
212027,5.79E-05,,,,,,,,,,,
12028,3.93E-06,,,,,,,,,,,
111176,6.09E-05,,,,,,,,,,,
205133,2.09E-06,,,,,,,,,,,
2245,0.001242937,,,,,,,,,,,
108062,0.000202667,,,,,,,,,,,
109220,6.14E-05,,,,,,,,,,,
111246,7.27E-05,,,,,,,,,,,
201073,0.000108393,,,,,,,,,,,
202114,0.000126229,,,,,,,,,,,
206186,9.13E-05,,,,,,,,,,,
211157,7.50E-05,,,,,,,,,,,
211158,0.000147149,,,,,,,,,,,
212070,0.000110094,,,,,,,,,,,
212182,2.28E-05,,,,,,,,,,,
301039,4.74E-05,,,,,,,,,,,
301211,7.18E-05,,,,,,,,,,,
304121,8.71E-05,,,,,,,,,,,
3135,3.72E-05,,,,,,,,,,,
6143,3.71E-05,,,,,,,,,,,
6173,9.81E-05,,,,,,,,,,,
11120,0.000102463,,,,,,,,,,,
102116,0.000108694,,,,,,,,,,,
102175,6.25E-05,,,,,,,,,,,
104110,0.000147092,,,,,,,,,,,
106065,0.000180718,,,,,,,,,,,
11103,0.000163421,,,,,,,,,,,
12197,0.000327269,,,,,,,,,,,
205240,0.000186469,,,,,,,,,,,
211084,5.28E-06,,,,,,,,,,,
9306054,7.81E-05,,,,,,,,,,,
9604025,0.000108435,,,,,,,,,,,
9310123,5.14E-05,,,,,,,,,,,
9704046,5.23E-05,,,,,,,,,,,
9405109,0.000636403,,,,,,,,,,,
9707129,4.38E-05,,,,,,,,,,,
9706092,2.43E-05,,,,,,,,,,,
9904003,0.000214267,,,,,,,,,,,
9610220,7.32E-05,,,,,,,,,,,
9704023,3.92E-05,,,,,,,,,,,
201023,0.000580104,,,,,,,,,,,
9606181,0.000294854,,,,,,,,,,,
9702042,6.30E-05,,,,,,,,,,,
9706119,0.000291927,,,,,,,,,,,
201154,0.000115442,,,,,,,,,,,
9912021,0.000127437,,,,,,,,,,,
9910201,0.000709353,,,,,,,,,,,
9910177,0.000168281,,,,,,,,,,,
9409104,2.88E-05,,,,,,,,,,,
9912247,3.97E-05,,,,,,,,,,,
9604061,4.49E-05,,,,,,,,,,,
9605075,0.000330338,,,,,,,,,,,
9708159,3.54E-05,,,,,,,,,,,
9709184,1.15E-05,,,,,,,,,,,
3170,5.79E-05,,,,,,,,,,,
5023,1.15E-05,,,,,,,,,,,
6152,0.000115867,,,,,,,,,,,
7049,0.001002942,,,,,,,,,,,
9709164,1.19E-05,,,,,,,,,,,
9904215,1.15E-05,,,,,,,,,,,
9109,6.25E-05,,,,,,,,,,,
9711171,5.39E-05,,,,,,,,,,,
9609074,5.19E-05,,,,,,,,,,,
9907149,3.01E-05,,,,,,,,,,,
9412228,0.001362457,,,,,,,,,,,
111216,3.14E-05,,,,,,,,,,,
111273,4.11E-05,,,,,,,,,,,
9710162,5.26E-05,,,,,,,,,,,
9609119,2.67E-05,,,,,,,,,,,
9603031,0.000742247,,,,,,,,,,,
9605213,3.37E-05,,,,,,,,,,,
9612186,3.23E-05,,,,,,,,,,,
9712099,3.68E-05,,,,,,,,,,,
209109,6.50E-05,,,,,,,,,,,
9710050,2.55E-05,,,,,,,,,,,
301060,4.98E-05,,,,,,,,,,,
9912234,2.71E-05,,,,,,,,,,,
302130,2.76E-05,,,,,,,,,,,
9603144,3.17E-05,,,,,,,,,,,
4138,2.71E-05,,,,,,,,,,,
9612042,0.000285034,,,,,,,,,,,
9705203,2.65E-05,,,,,,,,,,,
9707032,3.32E-05,,,,,,,,,,,
9707191,3.13E-05,,,,,,,,,,,
9711180,2.48E-05,,,,,,,,,,,
9712014,2.52E-05,,,,,,,,,,,
9812058,2.67E-05,,,,,,,,,,,
9905145,2.65E-05,,,,,,,,,,,
9909115,2.99E-05,,,,,,,,,,,
10052,7.09E-05,,,,,,,,,,,
12115,2.57E-05,,,,,,,,,,,
101167,2.76E-05,,,,,,,,,,,
105234,2.58E-05,,,,,,,,,,,
105286,0.000311721,,,,,,,,,,,
9711182,6.44E-05,,,,,,,,,,,
106118,2.51E-05,,,,,,,,,,,
9604002,1.33E-05,,,,,,,,,,,
101165,6.00E-05,,,,,,,,,,,
9606172,0.000203487,,,,,,,,,,,
201059,0.000189502,,,,,,,,,,,
6218,9.63E-05,,,,,,,,,,,
204035,4.31E-05,,,,,,,,,,,
3192,0.000133942,,,,,,,,,,,
5086,9.57E-05,,,,,,,,,,,
9705007,8.98E-05,,,,,,,,,,,
6233,1.30E-06,,,,,,,,,,,
301057,4.96E-07,,,,,,,,,,,
105317,2.35E-08,,,,,,,,,,,
9301018,3.74E-06,,,,,,,,,,,
9406180,8.88E-07,,,,,,,,,,,
9312043,1.41E-05,,,,,,,,,,,
9403073,6.58E-06,,,,,,,,,,,
9707074,5.42E-06,,,,,,,,,,,
211174,4.33E-05,,,,,,,,,,,
9407191,1.07E-06,,,,,,,,,,,
9311058,1.59E-06,,,,,,,,,,,
10287,1.74E-05,,,,,,,,,,,
9301046,1.60E-05,,,,,,,,,,,
9711113,4.44E-06,,,,,,,,,,,
9303111,0.000140039,,,,,,,,,,,
9304056,5.35E-05,,,,,,,,,,,
9305114,1.29E-05,,,,,,,,,,,
9408136,2.61E-06,,,,,,,,,,,
9312156,3.63E-07,,,,,,,,,,,
9405041,3.30E-07,,,,,,,,,,,
9411009,9.30E-06,,,,,,,,,,,
9304150,1.62E-06,,,,,,,,,,,
9410033,2.90E-07,,,,,,,,,,,
9612178,1.16E-05,,,,,,,,,,,
9702026,9.37E-06,,,,,,,,,,,
9904059,8.87E-06,,,,,,,,,,,
9812115,5.31E-07,,,,,,,,,,,
9303013,6.10E-06,,,,,,,,,,,
212084,8.99E-06,,,,,,,,,,,
9404116,4.91E-07,,,,,,,,,,,
9405089,2.30E-07,,,,,,,,,,,
9307056,1.63E-06,,,,,,,,,,,
8222,5.52E-05,,,,,,,,,,,
9408113,0.000454518,,,,,,,,,,,
9411203,8.89E-06,,,,,,,,,,,
9412030,1.26E-05,,,,,,,,,,,
9607012,8.23E-06,,,,,,,,,,,
101106,2.71E-05,,,,,,,,,,,
7152,0.000129766,,,,,,,,,,,
2076,0.001050328,,,,,,,,,,,
9304067,7.78E-06,,,,,,,,,,,
108066,1.82E-07,,,,,,,,,,,
9609226,2.25E-06,,,,,,,,,,,
9911244,4.72E-05,,,,,,,,,,,
9606120,4.53E-05,,,,,,,,,,,
9604181,0.000202209,,,,,,,,,,,
9609231,6.04E-05,,,,,,,,,,,
9908170,9.70E-06,,,,,,,,,,,
9407177,2.65E-13,,,,,,,,,,,
9512003,4.81E-15,,,,,,,,,,,
9806179,1.46E-11,,,,,,,,,,,
9301120,8.49E-07,,,,,,,,,,,
9407020,5.32E-06,,,,,,,,,,,
9704118,6.91E-06,,,,,,,,,,,
9909055,3.24E-05,,,,,,,,,,,
