,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
3476,3477,9307010,9903117,9610172,9804007,9711078,9206071,9905169,9905159,9905159,105311,9811170,9507036
3477,3478,9306162,9711117,108092,9810243,103148,103148,9712241,205146,205146,10091,10241,9610170
3478,3479,9306161,9904094,9601050,9711127,9708170,9706110,205286,9703039,9703039,205073,9711194,9803117
3479,3480,9306154,9903025,9702077,11223,9504027,9601167,9711030,9507170,9507170,110234,9710137,11003
3480,3481,9306153,9710192,9603191,9407025,106184,9904042,9712236,9709113,9709113,208107,4167,9903028
3481,3482,9306147,9901158,9811098,9503157,9703217,9210121,9607058,9704204,9704204,9709025,9709113,9709014
3482,3483,9306146,9705014,9908065,9907209,12054,9904145,9903222,9912225,9912225,109209,9805141,9407018
3483,3484,9306132,9912225,8054,9604089,9610170,9811098,9609230,210088,210088,9804095,9710136,206058
3484,3485,9306098,9912241,9804172,9506136,9807062,9812067,9703039,9907184,9907184,106010,9805181,9703134
3485,3486,9306091,9707146,7109,9705056,9507169,9604198,9805051,9710226,9710226,9705028,7063,210150
3486,3487,9306080,9512105,8192,9708133,10113,206002,12075,9806115,9806115,110225,9901122,6115
3487,3488,9306069,9711150,9705046,9711006,9603123,111069,9808143,9804034,9804034,9903222,205138,9705024
3488,3489,9306066,9703194,9512043,9207091,6091,9803189,9712018,9703160,9703160,11047,9506139,9406082
3489,3490,9306054,209161,9504146,206170,8125,9211003,302223,9611026,9611026,9611119,9812160,9510233
3490,3491,9306052,9603028,9701175,106129,5098,9808182,9806079,9710123,9710123,9909199,9301068,5265
3491,3492,9306039,212233,10093,9602030,9604055,9604168,9705016,9612234,9612234,9709014,9703160,6223
3492,3493,9306023,9902038,104227,106159,9905208,9712040,9805201,9912177,9912177,9907093,9611103,303083
3493,3494,9306013,9503105,9607219,9806099,9704027,9810226,212215,7063,7063,9911067,9611026,7156
3494,3495,9306009,9507011,208100,9171,211182,212063,211141,9812160,9812160,110171,9706115,9410142
3495,3496,9306006,9902161,212246,9605146,9904179,10113,9902104,9904116,9904116,9607070,5151,9612240
3496,3497,9306002,9609065,9908143,9706072,5113,103031,110107,9704178,9704178,111068,207234,104017
3497,3498,9305185,9804157,9805070,108095,4097,12007,9196,210101,210101,9705056,9810203,4093
3498,3499,9305163,9811098,9911016,9912180,9106,9710160,9904073,9602154,9602154,105070,9603195,10243
3499,3500,9305160,7019,302010,9602049,9708012,9805018,5113,9612027,9612027,9812016,9907128,9605029
3500,3501,9305146,8052,9160,9703228,9408083,211139,9907007,9608137,9608137,9901122,11102,9911119
3501,3502,9305142,9907058,110263,110143,9806017,12249,206002,9603191,9603191,9702108,9912225,7174
3502,3503,9305139,9909150,5016,9706196,109182,109148,9906211,5151,5151,9610174,8084,106012
3503,3504,9305110,6137,9510190,4159,10028,9605023,9706192,205281,205281,111057,9512089,9502001
3504,3505,9305109,9612200,9906238,212238,12041,9706187,207059,12175,12175,9609181,9709228,9209049
3505,3506,9305100,9912150,9903240,205228,12030,9902070,106192,9512089,9512089,9701129,9702180,207180
3506,3507,9305083,108202,10063,9508042,9210121,9911160,9306153,9701020,9701020,9610077,205281,9603082
3507,3508,9305047,112084,9611134,304059,9706110,12211,104086,9607021,9607021,9904005,4048,210163
3508,3509,9305040,208023,9810128,11035,9912153,4097,9708016,9712046,9712046,9704051,9703039,104153
3509,3510,9305026,212060,9606039,10160,12007,9705215,9610174,211236,211236,9710222,9806115,9803192
3510,3511,9305023,6191,9506171,9610235,9712061,108052,301071,9603195,9603195,108161,9804034,211164
3511,3512,9305004,10087,9705024,212107,9904153,9610170,211269,104238,104238,9808073,9710226,110169
3512,3513,9304154,9911094,9604178,211194,7171,9309034,9503106,107124,107124,105062,9711032,11251
3513,3514,9304141,11008,205299,6191,6011,9106,211054,108165,108165,9911004,11091,111180
3514,3515,9304135,9901126,111180,106043,9707068,12156,205200,9710105,9710105,9902002,9411183,9506138
3515,3516,9304121,9611172,9905224,109195,207097,6224,9904064,8084,8084,10165,10137,9806112
3516,3517,9304114,5111,9711073,9105,11023,9905160,9904018,9804007,9804007,9805180,9912180,107055
3517,3518,9304087,9902100,7222,210173,9905177,208023,112164,9608118,9608118,9812079,9603169,9710126
3518,3519,9304068,11292,9912118,9602065,9403137,9811208,9508056,9812155,9812155,9903172,9702047,9708134
3519,3520,9304067,5105,9712162,9707186,110186,105108,9709098,10137,10137,9504129,9705087,205153
3520,3521,9304065,9609137,9709062,9812082,9903068,207032,208095,9607090,9607090,12034,301135,108118
3521,3522,9304057,9902116,9910045,9902030,107086,211017,9602174,206208,206208,9904018,107124,7223
3522,3523,9304056,11037,9411205,9806021,107267,11146,9910185,9606169,9606169,9904164,9705122,9710179
3523,3524,9304053,110134,111046,304045,10186,9603123,109187,9712048,9712048,4093,9506034,9704187
3524,3525,9304047,111249,9806182,105077,7177,9906031,206011,4167,4167,9912233,9505183,104243
3525,3526,9304026,206007,9505170,9803142,106079,7153,212245,11102,11102,11235,9912177,109163
3526,3527,9304023,209164,9703076,112219,9512226,9711112,206009,9702038,9702038,9607082,112219,9806119
3527,3528,9304011,301106,210266,9022,10252,8030,9512165,9709228,9709228,106238,209202,9905177
3528,3529,9304005,5178,9903041,105187,9603060,107086,9908120,9806226,9806226,9711116,9311120,9603116
3529,3530,9303172,5253,9903209,9810155,7205,10244,206128,9705128,9705128,7147,9612234,9505061
3530,3531,9303160,7130,9610024,301213,9608183,9505100,6225,9807213,9807213,9901079,212018,9905080
3531,3532,9303153,12262,9701168,6056,9504010,5016,210067,9709161,9709161,106089,9704178,303269
3532,3533,9303143,104246,9812206,9402120,9705150,9604055,8057,10241,10241,9812078,205146,105062
3533,3534,9303139,107226,9505175,9905087,9904095,7171,209148,9710228,9710228,9902086,9706222,103114
3534,3535,9303122,112027,9609065,9806216,9712062,9507109,9901154,9311120,9311120,108047,108165,9705003
3535,3536,9303098,303186,9903092,212100,9706011,9412167,9603191,112180,112180,9701128,7243,211176
3536,3537,9303081,12170,8074,9804001,9705215,205160,302010,7049,7049,9905056,9608137,9903005
3537,3538,9303076,12259,9610112,9252,9503179,9207005,9703016,9703159,9703159,9903026,9603188,9506086
3538,3539,9303067,110057,206010,9901147,10189,105068,112186,9405029,9405029,112053,210101,9505045
3539,3540,9303057,9911088,108115,9705022,10124,9811092,9607216,10207,10207,107169,9909125,3285
3540,3541,9303048,9811097,111072,9806104,5159,9601055,9507051,9711194,9711194,212183,12175,9507170
3541,3542,9303046,9911004,207125,9609167,9805099,9902101,112190,9909125,9909125,111212,10207,106045
3542,3543,9303044,9804159,9612130,212095,9810226,10186,9908035,9612017,9612017,105255,9902203,9807056
3543,3544,9303030,9911243,106260,103139,4037,106079,11093,9705067,9705067,6037,9612027,9906106
3544,3545,9303016,205075,11107,205146,9903142,106096,207162,4115,4115,9603078,9905159,206080
3545,3546,9303013,9903237,9910185,9508053,209176,9706100,210253,9812118,9812118,205204,9709129,9703076
3546,3547,9303012,9911199,9711150,9910093,9606050,107208,9504129,9610172,9610172,9002,9512043,12077
3547,3548,9303007,206126,9612233,7127,9905210,9711032,108158,9701154,9701154,9705064,208023,105127
3548,3549,9303005,208047,12101,9067,6224,210132,206171,208023,208023,11037,9506076,9605059
3549,3550,9302136,9906154,9811198,106231,9808061,9905177,9704190,205073,205073,7250,9702038,103024
3550,3551,9302129,9906196,104057,9711202,105108,103155,9601059,9712057,9712057,9512184,9610172,9707174
3551,3552,9302126,4040,9901139,212117,9408155,9910263,210167,9506076,9506076,9607239,210088,103226
3552,3553,9302116,5169,110198,9705194,111149,9609094,9910250,9903028,9903028,106187,9907184,110107
3553,3554,9302109,9905097,9507135,303115,106256,5185,9708022,9702180,9702180,9905099,9712048,209008
3554,3555,9302104,10143,11006,9803123,9706023,9808088,9704158,9705122,9705122,207076,206208,9912150
3555,3556,9302103,111072,5183,9612144,210042,9912065,9812230,10091,10091,9095,9606169,9605112
3556,3557,9302086,205222,9411099,9810170,9206071,9909218,9904179,9803189,9803189,9711040,7203,112139
3557,3558,9302083,9199,9909167,110046,207032,210035,206155,9711003,9711003,9910196,9607090,9701168
3558,3559,9302074,11102,6179,109100,301213,108097,9803126,9407190,9407190,9711043,9612008,106018
3559,3560,9302051,104260,112200,111086,9902101,209232,9905161,9612008,9612008,9912019,8190,9302033
3560,3561,9302048,103033,9612022,9902098,109176,9506002,106019,9608116,9608116,9810099,5088,9506144
3561,3562,9302047,9602032,9812008,108207,9604198,109182,207108,9411183,9411183,9607151,108179,207148
3562,3563,9302044,9307171,107263,103056,9807240,9708055,108095,4048,4048,11091,5275,106078
3563,3564,9302033,9607243,9906085,9904094,210035,9703094,9611020,9611072,9611072,3286,205073,211148
3564,3565,9302027,9610168,108008,9701119,9406101,7106,9706057,9131,9131,9708075,301071,9905146
3565,3566,9302026,9312189,9607019,9701162,9704041,9705189,9512152,9609122,9609122,205147,104238,9604110
3566,3567,9302023,9406101,10091,10243,9811208,9906092,9703134,7075,7075,206226,9611134,9231
3567,3568,9302014,111201,9209016,9404008,205281,9901055,9907165,9709129,9709129,9708134,9608116,9609046
3568,3569,9302008,208018,9905169,208018,9706187,10241,9803054,9712116,9712116,9804115,9609122,109195
3569,3570,9301114,112009,12154,9704187,9806151,105207,303210,9810243,9810243,108202,6203,9708133
3570,3571,9301111,9203079,8190,9905221,212063,212098,9906244,9611134,9611134,112187,9903028,9510134
3571,3572,9301103,9511188,209162,9804199,9706100,7177,12262,107189,107189,9709081,9608118,9611072
3572,3573,9301100,9707124,209130,9605050,9601167,11247,9505183,9711032,9711032,9710057,210192,103110
3573,3574,9301088,12060,207153,302150,9701129,111041,9807185,9505183,9505183,9311009,7049,211238
3574,3575,9301083,207174,9807037,9402113,9911042,9709114,9603037,301135,301135,9812160,9601010,210175
3575,3576,9301068,105319,9806017,205292,9708041,9712170,104238,9612148,9612148,103223,9701154,9603060
3576,3577,9301067,9410206,9908021,9605011,212032,9205011,9911202,9601010,9601010,9607193,9611076,105188
3577,3578,9301052,9910071,205144,9909167,103155,301189,212088,9506034,9506034,11117,210096,9407005
3578,3579,9301046,111059,9909110,9604065,108115,9174,9601044,103230,103230,212150,4115,112119
3579,3580,9301043,8064,9607051,9209023,8073,9905054,9902100,212018,212018,11093,9711003,112053
3580,3581,9301042,211148,9808018,9705111,9905054,9606039,9607107,9603169,9603169,107216,103230,9511079
3581,3582,9301038,9607164,209029,9911174,211139,9507113,9805099,6247,6247,9709096,9710228,302146
3582,3583,9301037,107070,9708055,9701095,9910091,107153,11038,9602035,9602035,9712012,9712057,9506162
3583,3584,9301018,210278,110301,112093,111129,9705150,9908106,9705087,9705087,9603037,9705164,205107
3584,3585,9301015,9809192,9906054,9902116,9910263,107036,9706156,9912180,9912180,9610068,9608046,9610232
3585,3586,9301004,9808129,205084,208033,9612066,104026,6172,8190,8190,9803050,9806226,209137
3586,3587,9301003,9812090,7239,8151,9905148,5159,9709161,9054,9054,9710098,9807213,5272
3587,3588,9212153,11109,9711043,5080,7075,9408135,211216,304005,304005,12217,9705067,205108
3588,3589,9212149,9908046,5111,103114,9901055,9708041,106175,9602049,9602049,111133,9611106,9805027
3589,3590,9212145,303251,9808186,9305026,105019,6209,108103,9702047,9702047,9612238,9708149,11091
3590,3591,9212136,103056,9412074,109096,9806140,9512006,7200,9711034,9711034,9505129,9705128,9711059
3591,3592,9212103,109121,205230,9712136,10241,4084,9808024,9607113,9607113,9605011,9803189,9404092
3592,3593,9212088,5133,9603169,9911170,6209,9311177,304237,6203,6203,9806071,9701121,9607113
3593,3594,9212086,9903026,10079,9707228,9711112,12030,207161,9611040,9611040,5217,9131,4124
3594,3595,9212083,9607185,9508046,9910083,9707259,9608183,9704009,9603188,9603188,9706131,9902018,9608118
3595,3596,9212050,7065,9905177,105098,9907117,9704027,7153,9706222,9706222,9912133,112180,205259
3596,3597,9212049,9806230,9603194,5061,9903090,9612066,9612073,9701121,9701121,9803139,9612017,9909095
3597,3598,9212009,9301015,9601010,208188,9906022,9905208,9608072,9610159,9610159,9702084,9904060,6251
3598,3599,9212007,9302083,9912059,9811159,9808088,7075,9705167,9905056,9905056,10087,9405029,9707171
3599,3600,9212006,9208074,9711059,9611176,9601179,12041,12028,206115,206115,210252,9702153,103183
3600,3601,9211121,9610201,9702164,211075,209157,8023,211291,7203,7203,9706023,9602049,9709219
3601,3602,9211120,9507045,105186,4062,9904145,110143,304120,209176,209176,9907211,9610159,207156
3602,3603,9211111,5259,6251,5253,4084,9804113,9098,9706187,9706187,110170,9810243,9911034
3603,3604,9211102,105260,9703070,9410142,9135,10046,9904116,9512043,9512043,9706095,9812118,9611213
3604,3605,9211097,9404056,9807213,210153,302104,104100,9710057,9902203,9902203,11029,9611175,9712018
3605,3606,9211090,9505122,9804092,209082,9406134,112058,9910156,9807082,9807082,11038,210079,206014
3606,3607,9211076,7247,205066,9404162,107036,110072,205083,209157,209157,9701188,9054,12028
3607,3608,9211072,9908044,6007,8108,10010,9406059,205075,9703047,9703047,9303007,9604023,9812094
3608,3609,9211061,9401069,9904034,9505187,5230,10189,9706023,9702153,9702153,9612234,10091,9808138
3609,3610,9211059,9307108,9806119,103146,9812240,9704187,9806030,9603116,9603116,9135,9907165,9906011
3610,3611,9211053,9512180,10133,9706204,9809111,9804056,9504149,9701168,9701168,9810151,9607219,9610181
3611,3612,9211040,9705219,7243,3270,9703094,9704075,9807188,9604119,9604119,9909040,206155,9403198
3612,3613,9211036,9711205,111057,9808138,106175,107267,110178,9611047,9611047,9908035,9906127,9908143
3613,3614,9211035,9210068,9612238,112180,111249,210206,9907210,111119,111119,109192,9703215,9707186
3614,3615,9211034,9707041,9605082,9408083,9506002,9508042,9812016,9505054,9505054,12222,9708103,108216
3615,3616,9211021,9807123,9505186,9909095,108229,9906022,10021,108179,108179,9909018,12121,9503157
3616,3617,9211003,103055,9702109,9507051,301189,10028,9701147,5275,5275,9701014,9506086,9405029
3617,3618,9210158,9512183,9806123,105311,9506192,9506192,9707083,9708103,9708103,9710218,9711034,7153
3618,3619,9210149,6234,9912042,9911114,9505004,9711067,211135,12121,12121,112219,9603116,5088
3619,3620,9210141,9711107,106285,108245,109081,208039,206081,9611175,9611175,11034,9407190,9606142
3620,3621,9210127,207004,9906047,9610181,208039,211069,9601010,108245,108245,9803220,107189,110186
3621,3622,9210121,9203042,9806096,6122,9512006,9911042,9607082,9811134,9811134,6239,8169,9912047
3622,3623,9210119,9204072,9603195,9704147,106096,9806103,9912280,9908038,9908038,112178,7075,108240
3623,3624,9210105,9506019,7041,103110,9708036,11239,212320,9506086,9506086,9612134,108245,111007
3624,3625,9210068,9611072,110025,5211,9605101,108115,111044,205200,205200,7169,304005,9806140
3625,3626,9210065,9907202,9612144,9511079,9903213,9135,9909119,10087,10087,9707209,106238,208182
3626,3627,9210046,9207091,103058,212269,7147,9907180,12167,9506139,9506139,6172,9912027,9402005
3627,3628,9210024,9512216,9911243,9610236,9309034,10010,9805123,9303160,9303160,210266,9811134,205058
3628,3629,9210021,9903069,12044,9511180,103230,9903068,112185,9611104,9611104,9811167,9611072,8199
3629,3630,9210012,9906127,9612080,208124,5016,209157,9702166,9506171,9506171,9712018,208176,209111
3630,3631,9210011,9912208,106116,9612240,9412167,9512226,9709186,210192,210192,9808175,9708169,9412228
3631,3632,9210010,106082,9806021,8020,5111,9712062,9708142,210079,210079,6234,9303160,9607051
3632,3633,9209122,9707163,9807173,9811096,209232,9510200,301105,9708169,9708169,10034,109173,9712021
3633,3634,9209118,9407168,11247,9504102,9806103,9506194,9903105,109173,109173,9209113,111119,109193
3634,3635,9209113,9506170,5146,9701151,9706069,9710245,8190,210096,210096,9601011,9505054,9709198
3635,3636,9209106,9808042,5185,9712091,212190,9706069,9910198,109100,109100,9807183,9811025,9906197
3636,3637,9209076,9206096,12175,209133,9061,9201003,110263,9912027,9912027,9901017,9703047,206054
3637,3638,9209070,9803044,9809027,9409111,9902070,208101,205201,206155,206155,9812206,6247,9604021
3638,3639,9209055,9207084,6069,9611008,9167,9612127,9709055,106238,106238,103047,10087,108113
3639,3640,9209054,9301103,9804034,110077,9408135,9806030,9903103,301071,301071,9811096,107151,9605082
3640,3641,9209052,9711019,9505045,107147,9506137,9911022,207234,9201056,9201056,9712011,9611040,211139
3641,3642,9209049,9305160,9905159,9705150,9706171,9905148,205283,9611076,9611076,9708022,6226,109222
3642,3643,9209044,9709062,206239,9607187,8023,107100,9805180,5088,5088,206183,205200,110297
3643,3644,9209041,9905057,209228,3278,109002,9507169,9706039,9908036,9908036,7200,9604119,108186
3644,3645,9209032,9301111,9707197,11002,108052,9205039,9601117,9712209,9712209,110214,9912011,205269
3645,3646,9209023,9411025,9910220,106189,111212,9907156,9607193,207281,207281,105085,9607113,212094
3646,3647,9209016,9507166,9707225,9605136,9303012,9805099,112141,209041,209041,304183,9712209,9070
3647,3648,9209012,9201020,9606091,9810179,9708055,9307176,303251,6226,6226,9910013,9810014,9205069
3648,3649,9209008,9409064,9401070,9612021,11239,112079,9090,9906127,9906127,9908113,207281,9703070
3649,3650,9209005,9208026,9803126,207174,9901088,9705107,12009,9906029,9906029,9903259,9910016,9405188
3650,3651,9209003,9712167,9706217,9902072,10165,6035,109111,9612215,9612215,5211,9612148,212071
3651,3652,9208078,9712116,9911067,11090,9806173,9903142,208162,9910016,9910016,9611029,206054,9710030
3652,3653,9208077,9611049,9602111,9608054,9605231,9903132,9808022,9701010,9701010,109175,9604021,103146
3653,3654,9208076,9503186,9608118,8057,9905053,9604023,9907116,211287,211287,9711105,211287,9703172
3654,3655,9208074,9703197,105077,5053,12093,9911099,9904056,10279,10279,211162,12165,9604062
3655,3656,9208059,9601011,112198,9901055,9903132,108229,12065,7067,7067,9601044,109175,208068
3656,3657,9208057,9708113,212136,9912147,9809097,9911015,9608099,9701166,9701166,9512005,209176,211199
3657,3658,9208053,9811149,4027,9406082,110072,5098,207138,9902018,9902018,9612215,9706187,212035
3658,3659,9208047,210007,9812160,111102,9202004,105019,9711067,9905169,9905169,107193,9611104,9705056
3659,3660,9208031,9611029,9022,9607019,9704187,103230,9507168,9611106,9611106,9609071,108032,9608197
3660,3661,9208027,207142,9605112,9609026,8190,9601179,9511071,9708149,9708149,9909186,9905056,9901055
3661,3662,9208026,9806009,9512012,9604171,9706204,9167,108223,7223,7223,9911230,9606091,103131
3662,3663,9208015,9907046,9706153,5032,210132,9709135,9808172,9610024,9610024,9112,9712010,109121
3663,3664,9208007,9612171,4014,9901136,9911099,9805147,9601050,9606091,9606091,104097,9701010,9601109
3664,3665,9208001,9911170,111068,12011,5185,9706023,9910012,9904060,9904060,10016,9701168,11160
3665,3666,9207114,9706132,9811170,9603194,9803171,11251,5088,9811141,9811141,9811036,9811119,9907211
3666,3667,9207103,9706187,110196,9506162,9804056,9406134,9601011,9605223,9605223,210007,9701166,9204046
3667,3668,9207102,205265,9911100,103033,9704075,9707259,211110,9607219,9607219,9701009,9908129,9706144
3668,3669,9207095,9904042,9906004,10190,9507109,12178,9706133,9304135,9304135,9160,10272,11028
3669,3670,9207094,9904018,108003,108103,212186,9911043,9810055,9908129,9908129,103183,7223,5080
3670,3671,9207091,303210,9906176,9707027,9811092,9704087,11109,9907165,9907165,303269,9611047,107197
3671,3672,9207084,9612021,207264,9302047,9610016,9907117,12196,8169,8169,207117,9807082,106138
3672,3673,9207077,9708083,9710137,210131,10046,9911041,210173,12171,12171,7235,9605223,106187
3673,3674,9207053,9703008,9706115,9604062,9604030,11099,9908164,9604023,9604023,103033,9906029,108045
3674,3675,9207042,9806242,9807062,111041,112134,9809097,108221,9908065,9908065,9710137,9705192,207026
3675,3676,9207039,9903233,9909157,9603082,9705242,9811122,9609161,9811025,9811025,9907128,206115,9707110
3676,3677,9207034,9705087,9602154,9804157,6035,9706171,9706146,9705192,9705192,9708048,9908038,4183
3677,3678,9207032,9603191,9808016,206171,9906161,9706073,9312075,12165,12165,9610005,9703227,9308112
3678,3679,9207024,9503201,9810055,9905224,9606049,12093,212010,9706204,9706204,9705003,9706204,9037
3679,3680,9207019,9512043,109175,3285,110143,9908050,9908021,9707214,9707214,9704075,9811141,302148
3680,3681,9207016,9804151,9705126,9805181,9407007,208100,9708075,104260,104260,9705016,109100,9068
3681,3682,9207006,9609130,9907209,209228,9610074,9607090,110240,9211021,9211021,9907182,7067,9609167
3682,3683,9207005,9904045,9809184,5105,9906092,10014,9702109,206123,206123,209089,209041,9159
3683,3684,9206114,9611188,9812046,301193,9712029,109002,111212,208176,208176,9710192,209157,9609104
3684,3685,9206096,9806056,9908035,9906162,9211003,9606049,109081,211102,211102,9911022,9506137,111002
3685,3686,9206084,112005,9601171,107214,9701053,4165,9603082,9708042,9708042,9812008,9811231,9912135
3686,3687,9206078,9901124,9611176,211124,9507050,9903213,9905148,4102,4102,9705225,9612215,9907202
3687,3688,9206071,9507064,107119,112190,9607057,9603060,207163,9309075,9309075,106015,9510138,207220
3688,3689,9206070,212190,9911043,112134,9911022,9605231,9705022,9607107,9607107,9701147,9810223,211169
3689,3690,9206063,9911097,9311120,9807006,9607090,106012,9608113,9712021,9712021,9606043,9908065,9702132
3690,3691,9206049,9607219,106089,212111,7046,9704092,9907076,9701175,9701175,9607057,3261,10167
3691,3692,9206047,212293,209201,9906197,9706073,211259,6228,3261,3261,11059,112211,8118
3692,3693,9206046,9907165,9510148,210243,9902045,9901088,9905157,6011,6011,9607159,9506171,9603094
3693,3694,9206044,106175,211178,9612130,9408164,9183,12170,9705164,9705164,9908192,9609071,107106
3694,3695,9206036,9906033,9804065,9609116,9707047,9812094,9903014,9703215,9703215,9703016,9708042,9708048
3695,3696,9206035,9905148,9901120,9907036,9904051,112197,9610201,9909091,9909091,109053,4102,208043
3696,3697,9206034,9810240,9702079,9810157,9702174,212212,9905044,9506137,9506137,6179,9711150,9701055
3697,3698,9206032,9804115,9167,4113,205170,9710096,110173,9701139,9701139,9908025,9201056,110298
3698,3699,9206029,9708075,206059,9606169,9912065,9608079,12033,9608046,9608046,105186,9701175,107242
3699,3700,9206027,9505045,9607239,210088,9512149,9903090,5005,9506048,9506048,104017,9610024,210194
3700,3701,9206026,9707131,6215,9808014,107055,9812240,9305047,109175,109175,12195,9902038,9610235
3701,3702,9206020,9607193,9611188,9201061,108097,9708036,9703218,9701162,9701162,9906027,9508053,205294
3702,3703,9206015,9706125,9705067,9609071,104100,105184,107119,9303046,9303046,10133,9803030,208115
3703,3704,9206007,9805047,7022,9903053,9205011,9311120,9912096,9712206,9712206,9911174,9908036,5210
3704,3705,9206006,9709004,10163,7052,9811237,9505059,11009,9610181,9610181,9410034,9607107,104230
3705,3706,9206003,207281,8225,9211072,9705240,9803171,9712025,9910184,9910184,9903041,9211021,6073
3706,3707,9206002,211135,9810254,103155,210206,111079,9810135,108032,108032,9810116,9304135,107216
3707,3708,9205110,7223,9904116,107010,10014,9706204,9803239,9902098,9902098,208145,12171,9503154
3708,3709,9205092,9054,9907165,104260,208101,9804118,12142,9701149,9701149,9131,12111,211165
3709,3710,9205090,7083,9507170,9808061,9909218,8141,7235,10272,10272,9301003,9605136,7050
3710,3711,9205089,9712187,105108,5088,9804113,9803107,9906137,5212,5212,207127,9905169,9608017
3711,3712,9205088,9909125,9611106,11217,9506194,9806173,7046,103146,103146,206164,9205068,9905038
3712,3713,9205081,9906162,9803185,9912011,9710245,8012,9505145,9609071,9609071,105245,9612073,9807014
3713,3714,9205069,111078,9706144,9906011,208165,9507050,103226,303083,303083,211139,11006,9901136
3714,3715,9205068,205064,207231,9908023,206128,107024,211212,9605136,9605136,9908121,10279,210223
3715,3716,9205064,107153,8012,9905012,9174,9806238,9709228,9912011,9912011,112084,206123,9905142
3716,3717,9205046,5053,9710206,12051,112058,9505098,9710179,208149,208149,9911197,9712021,206144
3717,3718,9205043,210230,108240,103223,210244,103103,12225,9912150,9912150,209186,211102,106044
3718,3719,9205039,304237,9904210,209029,103099,9706155,9704156,107151,107151,9711067,9909091,211090
3719,3720,9205037,103142,9512149,7046,9604023,111008,10072,9506101,9506101,9609076,9707214,107140
3720,3721,9205028,112029,10215,9709053,9709098,106175,9412200,206054,206054,9707198,9701149,210073
3721,3722,9205027,206171,206241,9409098,9304114,9511227,9811096,9604021,9604021,5025,9701162,9711100
3722,3723,9205015,9712156,110161,206167,9911041,9901080,110183,107153,107153,209029,205083,7107
3723,3724,9205011,205281,9909018,9702132,11247,4037,111059,205083,205083,112064,9904045,207234
3724,3725,9204102,210131,9503078,111007,9806238,207097,4038,9407025,9407025,108096,9906129,205096
3725,3726,9204099,9606093,9610176,105205,4165,9412232,9712163,9911138,9911138,211016,9512085,205187
3726,3727,9204097,9607108,107086,9706100,211259,205066,210131,9807097,9807097,9808006,5221,110036
3727,3728,9204089,9610232,9703100,5005,9710096,9902045,9508053,9703208,9703208,9910064,9911097,210088
3728,3729,9204083,206158,9612148,205147,9711067,9207077,9507112,9810223,9810223,301080,9910184,9701126
3729,3730,9204074,9910048,9707226,9704156,9804159,11138,9706032,9612056,9612056,9808125,9807097,9904145
3730,3731,9204072,9910159,9706187,9503184,9908050,9905053,104104,9608163,9608163,207161,11160,302008
3731,3732,9204064,9708093,210153,9711015,9612008,9912075,11160,9205068,9205068,205096,9506048,6114
3732,3733,9204060,9808175,9808094,9712018,112197,9607020,208114,9703227,9703227,207125,9506101,108119
3733,3734,9204046,111054,111220,208014,107024,10015,9502122,5052,5052,109057,9601016,9902072
3734,3735,9204030,112153,9912225,9811047,9806136,111212,9503045,11006,11006,9907083,9608191,206035
3735,3736,9204026,205214,9707214,9903068,12178,9506137,111069,7035,7035,11251,104260,212162
3736,3737,9204004,301055,9709091,9605059,9611186,9304121,11006,9811231,9811231,112153,9902098,109152
3737,3738,9203083,9812143,9609071,9502091,107100,109081,9711114,9808006,9808006,4056,9803087,9602049
3738,3739,9203079,4061,9901131,10268,9911015,9701053,5242,111113,111113,209034,9912150,12009
3739,3740,9203076,4159,9906011,9611017,9806030,207145,208187,110124,110124,8177,6011,109157
3740,3741,9203059,6056,9611047,209085,9909089,302104,9701170,110277,110277,212103,9810155,108128
3741,3742,9203056,11139,9902030,9606122,9605051,111249,9810060,9510138,9510138,11139,9701139,9911022
3742,3743,9203054,105187,106031,11130,9612127,9712166,8169,9806112,9806112,9609079,9179,9711030
3743,3744,9203052,206137,9803239,107189,8247,7097,10246,9711073,9711073,9711077,9811031,108125
3744,3745,9203043,9908115,9901116,205144,9806032,9901048,9710030,112211,112211,210173,109119,11006
3745,3746,9203042,11223,9806216,9811213,212098,111169,301055,9710030,9710030,9912147,9904119,206158
3746,3747,9203039,109049,4105,107014,9406059,8247,9912184,107214,107214,9706151,9810089,9702180
3747,3748,9203026,109130,4087,9711116,9808052,9407025,108238,11160,11160,9912159,110131,9909163
3748,3749,9203025,206018,9407018,208196,9307176,111129,210267,9704187,9704187,210294,9905194,9807198
3749,3750,9203016,304059,9610148,4124,211141,210042,9911114,9810155,9810155,9806226,9507135,302023
3750,3751,9202092,5199,9904181,5283,109148,9811237,9907036,9711043,9711043,103069,9604063,9098
3751,3752,9202074,5265,9912177,12225,9505059,106157,110146,9604110,9604110,9183,9808156,301101
3752,3753,9202072,7107,9711194,205294,112079,9404031,103139,9906188,9906188,205258,209208,9706089
3753,3754,9202057,7156,9901163,205074,9505023,9310188,211204,9711150,9711150,10206,9506181,12051
3754,3755,9202046,107037,9712046,212025,9183,103099,9908059,11107,11107,9100,9502085,9912101
3755,3756,9202040,9812016,112193,9703051,9311120,9305004,4049,108187,108187,9902167,9502137,301244
3756,3757,9202021,108052,106045,9806019,9404031,5230,207281,9907058,9907058,9141,9510179,9612207
