,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
11601,206187,0.136952745,0,0.158221777,0.006201633,0,1.14E-13,0,4.45E-21,0.00252327,0,0.067735779,0,0.045454545,
11602,206188,0.293677332,0.003228241,0.547213234,0.020155125,0.001549006,0.003436996,0.00054933,0.000564856,0.01084309,0.003383832,0.01553064,0.003228241,0.098814229,
11603,206189,0.011302664,0,0.000444485,0,0,2.57E-39,0.141780672,4.45E-21,0.000170006,0,0,0,0.001976285,
11604,206190,1.13E-18,4.78E-07,0.001236972,0.000775103,0.000774503,2.31E-35,0,4.58E-05,0.000194146,4.78E-07,0.006608783,4.78E-07,0.001976285,
11605,206191,0.052461422,0,0.416568893,0.009302423,0,2.05E-11,0.00036622,4.45E-21,0.009263523,0,0.01746607,0,0.043478261,
11606,206192,0.049831242,0.004778813,0.503747711,0.017054353,0.001549006,9.77E-05,0,0.000145955,0.006335838,0.004783161,0.05795478,0.004778813,0.096837945,
11607,206193,0.177534285,0.000391456,0.389440788,0.006976826,0.000774503,0.000306184,0.200585402,4.54E-05,0.003805669,0.000404533,0.00354042,0.000391456,0.037549407,
11608,206194,0.033907992,0.000221147,0.562863794,0.011628002,0.002323778,0.00064819,0,0.000713285,0.016399715,0.000218295,0.004342915,0.000221147,0.059288538,
11609,206195,0.048338437,0.005134682,0.53082024,0.024806283,0.013942685,0.000293512,0.00484021,0.005544738,0.019192038,0.005673643,0.020440022,0.005134682,0.067193676,
11610,206196,0.030922383,0.314868388,0.685733735,0.047286916,0.020914018,0.084889727,0.183900414,0.007636147,0.047673826,0.312274533,0.028795412,0.314868388,0.144268775,
11611,206197,0.007535109,0.000294863,0.158960186,0.012403195,0.001549006,4.66E-14,0.035823584,0.000301394,0.011967778,0.000374003,0.073809723,0.000294863,0.055335968,
11612,206198,0.036111656,0,0.003111754,0.004651247,0,1.79E-38,0.00054933,4.45E-21,0.001190046,0,0.00042485,0,0.023715415,
11613,206199,0.000304959,0.000247075,0.156504987,0.003876054,0.000774503,9.16E-13,0.076917013,6.02E-06,0.001342584,0.000247554,0.00514541,0.000247075,0.023715415,
11614,206200,0.063550828,0.003304499,0.563922038,0.023255897,0.000774503,0.000615826,0,9.73E-05,0.03649624,0.003740025,0.018929443,0.003304499,0.122529644,
11615,206201,0.000662521,0,0.153919214,0.002325668,0,2.26E-13,0.00054933,4.45E-21,0.001774267,0,0.022139424,0,0.013833992,
11616,206202,0.188732452,0.066895507,0.592660924,0.017829546,0.007745926,0.01248061,0.002014211,0.00160386,0.007850572,0.06676428,0.011848604,0.066895507,0.057312253,
11617,206203,0.01784257,0.000226485,0.189123148,0.020930318,0.001549006,6.54E-14,0,7.42E-05,0.012821986,0.000238904,0.050140838,0.000226485,0.104743083,
11618,206204,0.052745765,0.008998404,0.58886686,0.022480704,0.009295111,0.001140333,0,0.003545809,0.034830853,0.008014339,0.017938126,0.008998404,0.065217391,
11619,206205,0.120571702,2.87E-06,0.115705809,0.003100861,0.000774503,8.67E-15,0.011749709,0.000373135,0.00096442,2.87E-06,0.004814971,2.87E-06,0.017786561,
11620,206206,0.006532798,3.02E-05,0.150162783,0.012403195,0.000774503,2.11E-15,0.002380431,0.000149254,0.008812315,3.64E-05,0.015436229,3.02E-05,0.049407115,
11621,206207,0.375254843,0,0.506879307,0.013178388,0,0.008892186,0.004089458,4.45E-21,0.00854922,0,0.034271261,0,0.079051383,
11622,206208,0.00212547,0.006151451,0.519628664,0.01627916,0.002323778,4.29E-05,0.00091555,6.35E-05,0.028430448,0.006157048,0.016852397,0.006151451,0.083003953,
11623,206209,0.001293764,0.000495675,0.360798518,0.007752019,0.000774503,4.25E-07,0,7.17E-06,0.004117151,0.000475772,0.033988028,0.000495675,0.039525692,
11624,206210,0.000201884,7.96E-05,0.01288802,0.002325668,0.000774503,2.10E-20,0,1.11E-09,0.000683222,7.96E-05,0.00320998,7.96E-05,0.005928854,
11625,206211,0.000227475,0,0.002286192,0.003100861,0,7.19E-38,0.00036622,4.45E-21,0.000867031,0,0.010574053,0,0.027667984,
11626,206212,0.012084609,0.00234111,0.606805419,0.034108617,0.014717277,0.032710007,0.069399791,0.001921334,0.03443233,0.002646004,0.013972856,0.00234111,0.102766798,
11627,206213,0.0063693,0.000493133,0.339915693,0.007752019,0.00309837,1.45E-09,0.13824769,0.000174817,0.005734754,0.00058263,0.020959284,0.000493133,0.0256917,
11628,206214,0.086276291,0.008667954,0.462717729,0.028682266,0.002323778,3.62E-05,0,0.000655562,0.021083102,0.008548629,0.18789101,0.008667954,0.158102767,
11629,206215,0.129799367,0,0.318384998,0.003876054,0,2.60E-12,0.056193893,4.45E-21,0.002102222,0,0.011943015,0,0.019762846,
11630,206216,0.001457262,0.002132673,0.173072172,0.011628002,0.004647556,2.88E-15,0,7.05E-05,0.00528084,0.002170232,0.018504593,0.002132673,0.045454545,
11631,206217,0.022889672,0,0.518115732,0.003876054,0,0.002140987,0,4.45E-21,0.002551716,0,0.036914775,0,0.0256917,
11632,206218,0.048907125,0.004855071,0.544726582,0.010077616,0.001549006,0.000533705,0,0.000746269,0.012420043,0.004783161,0.006655989,0.004855071,0.049407115,
11633,206219,1.04E-05,0.000864253,0.092897081,0.001550475,0.000774503,1.25E-16,0.00091555,4.42E-21,0.000760535,0.00086504,0.025963077,0.000864253,0.005928854,
11634,206220,0.026301797,0.018454354,0.57224064,0.021705511,0.006971333,0.002410175,0.029714768,0.000317474,0.010747178,0.019107203,0.031958187,0.018454354,0.086956522,
11635,206221,0.080238252,0.005312617,0.629043811,0.031783038,0.016266463,0.010233906,0.015515527,0.00971362,0.072681581,0.005520989,0.018032537,0.005312617,0.083003953,
11636,206222,0.023955961,0,0.197947683,0.003876054,0,4.33E-13,0.059382612,4.45E-21,0.00242874,0,0.00996038,0,0.031620553,
11637,206223,0.387084965,0.002125047,0.647583051,0.017054353,0.001549006,0.073566869,0.001281771,0.000989528,0.022429273,0.002172776,0.01189581,0.002125047,0.083003953,
11638,206224,4.70E-05,0,0.02883697,0.007752019,0,7.32E-20,0.00036622,4.45E-21,0.00296735,0,0.095564421,0,0.045454545,
11639,206225,0.002452465,0,0.36591067,0.002325668,0,2.72E-05,0.083902866,4.45E-21,0.003435899,0,0.018835032,0,0.011857708,
11640,206226,0.049902328,0,0.298342516,0.027907073,0,1.21E-12,0,4.45E-21,0.013650603,0,0.103413295,0,0.146245059,
11641,206227,3.90E-07,0,0.019235069,0,0,1.88E-20,0,4.45E-21,0.000353816,0,0.001038523,0,0.005928854,
11642,206228,0.016705195,0.16377451,0.659542641,0.035659003,0.024012389,0.045690748,0.16235344,0.00982787,0.02414709,0.166694441,0.01468094,0.16377451,0.067193676,
11643,206229,0.000309935,3.81E-06,0.157220731,0.00542644,0.000774503,9.16E-13,0.003442469,2.07E-06,0.001747137,3.82E-06,0.015625052,3.81E-06,0.029644269,
11644,206230,4.00E-08,0,0.00088897,0.000775103,0,5.14E-39,0.004950076,4.45E-21,0.000340012,0,0.007647306,0,0.005928854,
11645,206231,0.012511125,0.002180969,0.53117939,0.009302423,0.000774503,4.95E-05,0,4.11E-05,0.012805696,0.002185498,0.034035233,0.002180969,0.049407115,
11646,206232,4.85E-05,0,0.006823521,0.003100861,0,2.48E-30,0,4.45E-21,0.001320573,0,0.046946907,0,0.017786561,
11647,206233,0.222118674,0.000220385,0.349675791,0.003100861,0.000774503,1.96E-06,0,0.000812238,0.001344764,0.000241448,0.002737924,0.000220385,0.013833992,
11648,206234,0.134043198,0.000803247,0.258225463,0.008527212,0.001549006,7.48E-14,0.004821899,0.00069267,0.004107595,0.000803978,0.0270016,0.000803247,0.049407115,
11649,206236,6.65E-08,0,0.000999834,0.001550475,0.000774503,6.41E-38,0.004986698,8.58E-09,0.000357013,0,0.003918064,0,0.011857708,
11650,206237,0.406841168,0.006126032,0.62565893,0.025581476,0.006971333,0.004455403,0.071870414,0.004838751,0.06563343,0.00618249,0.017041219,0.006126032,0.09486166,
11651,206238,0.007392937,0,0.123692279,0.007752019,0.000774503,1.04E-13,0.185027716,1.71E-05,0.003954547,0,0.044229753,0,0.049407115,
11652,206239,0.108740869,0.001329425,0.577005549,0.008527212,0.000774503,0.000188861,0.143772007,0.000170694,0.013917735,0.001376431,0.071210583,0.001329425,0.049407115,
11653,206240,0.000172028,0,0.001852239,0.002325668,0,3.08E-36,0,4.45E-21,0.000804131,0,0.013028744,0,0.019762846,
11654,206241,0.01400393,0.00620229,0.391409045,0.031007845,0.010844314,2.01E-10,0.00036622,0.00156263,0.019366062,0.00628426,0.030825253,0.00620229,0.106719368,
11655,206242,0.001485696,0.004194171,0.248374681,0.009302423,0.00309837,4.99E-13,0,0.000276656,0.006372225,0.004096218,0.038472559,0.004194171,0.04743083,
11656,206243,0.046134773,0.000205641,0.379507166,0.018604739,0.000774503,7.15E-12,0,0.002016164,0.01295539,0.000219059,0.025774254,0.000205641,0.104743083,
11657,206244,2.09E-09,1.43E-06,0.008576403,0.004651247,0.000774503,8.63E-22,0,1.01E-13,0.001168822,1.43E-06,0.037150803,1.43E-06,0.029644269,
11658,206245,3.62E-07,0,0.004776817,0,0,1.84E-31,0.100653132,4.45E-21,0.000416265,0,0.001888224,0,0.001976285,
11659,206246,6.59E-11,0,0.001333609,0.001550475,0.000774503,3.72E-36,0,4.58E-13,0.000397812,0,0.008969063,0,0.009881423,
11660,206247,0.360017572,0.008286666,0.4012379,0.026356669,0.00309837,1.23E-06,0.00091555,0.001999671,0.014777934,0.008268763,0.027190422,0.008286666,0.132411067,
11661,206248,0.395695604,0.000358411,0.633228847,0.022480704,0.006196741,0.015554252,0.00036622,0.002638742,0.08802559,0.000409622,0.008497007,0.000358411,0.084980237,
11662,206249,0.00277946,0.000271986,0.136716416,0.009302423,0.000774503,3.97E-14,0.029128017,2.80E-07,0.006121121,0.000310397,0.053926254,0.000271986,0.053359684,
11663,206250,4.56E-05,0,0.232431408,0,0,1.66E-13,0.112368894,4.45E-21,0.000544684,0,0.001416168,0,0.003952569,
11664,206251,1.71E-05,0.00013218,0.033537465,0.009302423,0.006196741,1.08E-19,0,8.12E-06,0.001779018,0.00013688,0.008308185,0.00013218,0.017786561,
11665,206252,2.58E-06,0.000322824,0.039424159,0.004651247,0.000774503,9.12E-20,0.13346304,4.53E-21,0.001867343,0.000323118,0.032241421,0.000322824,0.019762846,
11666,206253,0.001826909,0,0.330933546,0.002325668,0,1.14E-05,0.084471887,4.45E-21,0.001023555,0,0.010951698,0,0.019762846,
11667,206254,0.016349766,0.000447378,0.478734522,0.004651247,0.001549006,0.023230606,0,0.000135648,0.003216766,0.000758182,0.025254993,0.000447378,0.023715415,
11668,206255,0.086965825,0.033696735,0.378128575,0.07209311,0.056545314,1.33E-07,0.003112871,0.011415402,0.026938312,0.034715828,0.021761779,0.033696735,0.092885375,
11669,9706172,1.12E-18,0,0,0.000775103,0.001549006,0,0,3.48E-08,0,0,0,0,0,
11670,9706185,1.12E-18,0,0,0,0.000774503,0,0,3.43E-05,0,0,0,0,0,
11671,9906001,1.12E-18,0,0,0,0.000774503,0,0,2.54E-06,0,0,0,0,0,
11672,9906002,2.16E-18,9.53E-07,0.001422516,0.002325668,0.000774503,1.25E-37,0,5.12E-18,0.000544021,9.54E-07,0.006372755,9.53E-07,0.011857708,
11673,9906003,1.12E-18,0,0,0,0.000774503,0,0.00073244,4.25E-21,0,0,0,0,0,
11674,9906004,0.221399995,4.17E-05,0.001778145,0.004651247,0.002323778,1.02E-38,0.00036622,6.14E-05,0.000680024,4.15E-05,0.000283234,4.17E-05,0.013833992,
11675,9906006,1.12E-18,0,0,0.004651247,0.005422148,0,0.002380431,0.000746269,0,0,0,0,0,
11676,9906007,1.12E-18,0,0,0,0.000774503,0,0.131867706,6.60E-06,0,0,0,0,0,
11677,9706214,1.12E-18,0,0,0,0.000774503,0,0.181643789,5.19E-21,0,0,0,0,0,
11678,9906009,4.59E-08,0,0.001234826,0.003100861,0.00309837,2.30E-26,0.044427591,1.21E-06,0.000257583,0,0.002737924,0,0.005928854,
11679,9906010,0.00054594,0.001082859,0.014961557,0.011628002,0.008520519,3.39E-20,0.00109866,0.000287788,0.001221996,0.001091477,0.006278344,0.001082859,0.015810277,
11680,9906011,1.12E-18,0,0,0.017829546,0.01859024,0,0.120322938,0.006390001,0,0,0,0,0,
11681,9906012,0.245633191,0.015454886,0.217095128,0.027907073,0.004647556,2.84E-12,0.029328857,0.003001569,0.010224655,0.015876025,0.026104694,0.015454886,0.122529644,
11682,9906013,1.12E-18,0,0,0.006976826,0.007745926,0,0.00036622,0.005759095,0,0,0,0,0,
11683,9906014,7.54E-05,0,0.001333609,0.001550475,0,7.67E-39,0,4.45E-21,0.000510018,0,0.008166568,0,0.011857708,
11684,9906015,5.12E-09,0,0.003670491,0.000775103,0,3.09E-32,0.01126127,4.45E-21,0.000377982,0,0.01553064,0,0.009881423,
11685,9706215,1.12E-18,0,0,0,0.000774503,0,0.000671404,5.19E-21,0,0,0,0,0,
11686,9906017,7.18E-05,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0.003540128,5.90E-07,0.000340012,9.54E-07,0.00075529,9.53E-07,0.007905138,
11687,9906018,1.12E-18,0,0,0.003876054,0.004647556,0,0,0.000437042,0,0,0,0,0,
11688,9906019,0.000142883,9.84E-06,0.012268194,0.007752019,0.001549006,5.15E-22,0.11869451,2.49E-07,0.002205896,9.92E-06,0.008969063,9.84E-06,0.039525692,
11689,9906020,0.018908859,0.00059481,0.088415164,0.011628002,0.003872963,4.37E-17,0,0.001249279,0.004859285,0.00058263,0.004909382,0.00059481,0.059288538,
11690,9906021,4.38E-05,0.003202822,0.001587632,0.002325668,0.000774503,1.25E-37,0.004045134,6.39E-05,0.000544021,0.003205736,0.005711877,0.003202822,0.009881423,
11691,9906022,1.12E-18,0,0,0.051162881,0.051897758,0,0.079277622,0.039255034,0,0,0,0,0,
11692,9906023,0.099660351,0.001253168,0.203300369,0.047286916,0.000774503,1.58E-12,0.205012045,4.50E-21,0.043870107,0.001254308,0.044514875,0.001253168,0.254940711,
11693,9906024,0.000518927,0,0.008258591,0.003100861,0,3.23E-25,0,4.45E-21,0.001394565,0,0.003021158,0,0.0256917,
11694,9906025,0.000125111,0,0.001778145,0.001550475,0,4.62E-26,0,4.45E-21,0.000623354,0,0.005806288,0,0.011857708,
11695,9906026,1.12E-18,0,0,0,0.000774503,0,0,2.08E-09,0,0,0,0,0,
11696,9906027,0.096866674,0.016090366,0.258408728,0.043410933,0.002323778,1.15E-11,0,0.000672055,0.075268623,0.015748813,0.151765513,0.016090366,0.213438735,
11697,9906028,0.005139513,0,0.020486515,0.007752019,0,5.40E-27,0.231458145,4.45E-21,0.002655876,0,0.005523055,0,0.039525692,
11698,9906029,0.090655185,0.00210217,0.188907835,0.027907073,0.001549006,3.85E-14,0.1057601,0.00024697,0.015177865,0.00221094,0.063593016,0.00210217,0.130434783,
11699,9906030,1.12E-18,0,0,0.010077616,0.010844314,0,0,0.011919237,0,0,0,0,0,
11700,9906031,0.10136286,0.00617687,0.236399508,0.035659003,0.006196741,1.63E-12,0,0.001937826,0.029700451,0.006131606,0.028370562,0.00617687,0.166007905,
11701,9906032,0.00131509,4.14E-05,0.027490448,0.013953581,0.00309837,3.30E-19,0,6.31E-05,0.003959965,4.86E-05,0.012839922,4.14E-05,0.071146245,
11702,9906033,0.049973414,0.006583578,0.267873321,0.022480704,0.001549006,3.12E-11,0.278102775,0.00127814,0.025121303,0.006589568,0.039133437,0.006583578,0.110671937,
11703,9906034,1.50E-05,4.78E-06,0.002845032,0.004651247,0.000774503,1.14E-36,0,3.46E-08,0.00108974,4.78E-06,0.032807888,4.78E-06,0.019762846,
11704,9906035,0.240333734,1.05E-06,0.001333609,0.003100861,0.001549006,7.67E-39,0.002502504,0.001781151,0.000510018,1.11E-06,4.72E-05,1.05E-06,0.009881423,
11705,9906036,0.000113737,5.59E-05,0.003419516,0.009302423,0.004647556,2.54E-37,0,3.39E-06,0.001258047,5.62E-05,0.007883334,5.59E-05,0.02173913,
11706,9906037,6.97E-08,3.66E-05,0.005693451,0.003100861,0.000774503,5.03E-22,0.120005667,1.62E-10,0.00085944,3.66E-05,0.027473656,3.66E-05,0.019762846,
11707,9906038,0.000202595,0.000521094,0.001454851,0.008527212,0.008520519,2.98E-37,0.007324403,0.001694567,0.000255009,0.00051648,0.000472056,0.000521094,0.005928854,
11708,9906039,1.12E-18,0,0,0.009302423,0.010069722,0,0,0.002906739,0,0,0,0,0,
11709,9906040,1.12E-18,0,0,0.007752019,0.008520519,0,0.130838317,0.007594216,0,0,0,0,0,
11710,9906041,1.12E-18,0,0,0,0.000774503,0,0,5.81E-05,0,0,0,0,0,
11711,9906042,0.005182165,0,0.062399687,0.006976826,0,1.62E-18,0.00073244,4.45E-21,0.002735822,0,0.006986428,0,0.043478261,
11712,9906044,0.708874653,0.00261818,0.201074106,0.05348846,0.000774503,1.19E-14,0.126584932,0.000861714,0.032522767,0.002366138,0.0346017,0.00261818,0.266798419,
11713,9906045,0.059854359,3.81E-06,0.003361805,0.00542644,0.000774503,1.08E-36,0,2.77E-05,0.001242745,3.82E-06,0.006892017,3.81E-06,0.027667984,
11714,9906046,1.12E-18,0,0,0.006201633,0.006971333,0,0,0.000717408,0,0,0,0,0,
11715,9906047,0.2328363,0.001093026,0.134864607,0.006201633,0.000774503,2.18E-15,0,5.85E-07,0.002141719,0.001109286,0.003587625,0.001093026,0.029644269,
11716,9906048,1.12E-18,0,0,0.003876054,0.004647556,0,0.058075105,0.003149998,0,0,0,0,0,
11717,9906049,1.12E-18,0,0,0.001550475,0.002323778,0,0.015989869,0.000315824,0,0,0,0,0,
11718,9906050,1.12E-18,0,0,0,0.000774503,0,0,4.45E-21,0,0,0,0,0,
11719,9906051,1.12E-18,0,0,0.009302423,0.010069722,0,0,0.008919194,0,0,0,0,0,
11720,9906052,1.12E-18,0,0,0.000775103,0.001549006,0,0.078116436,0.00029892,0,0,0,0,0,
11721,9906053,0.036893601,2.06E-05,0.079291131,0.003876054,0.000774503,6.87E-17,0,0.000300157,0.001194928,1.92E-05,0.001132934,2.06E-05,0.019762846,
11722,9906054,0.243998925,0.020487891,0.167686421,0.01627916,0.006196741,1.72E-13,0,0.00554548,0.005654651,0.020608301,0.019165471,0.020487891,0.053359684,
11723,9906055,1.12E-18,0,0,0.030232652,0.03098374,0,0.003479091,0.006807788,0,0,0,0,0,
11724,9906056,1.12E-18,0,0,0.002325668,0.00309837,0,0,0.002502682,0,0,0,0,0,
11725,9906057,0.177840665,0.047094698,0.200314375,0.024806283,0.004647556,9.93E-14,0.062067685,0.002679972,0.008687407,0.047180797,0.032477449,0.047094698,0.12055336,
11726,9906059,0.008032711,2.87E-06,0.002222681,0.003876054,0.000774503,1.28E-38,0.009735352,2.50E-05,0.00085003,2.87E-06,0.000849701,2.87E-06,0.023715415,
11727,9906060,0.042651562,0,0.111534549,0.006976826,0.000774503,3.31E-17,0.094399171,0.000150491,0.002778746,0,0.018362976,0,0.037549407,
11728,9906061,0.002161012,0.000671067,0.018137736,0.012403195,0.004647556,1.01E-23,0.025108751,3.74E-05,0.002484521,0.000676766,0.003729242,0.000671067,0.045454545,
11729,9906062,1.12E-18,0,0,0,0.000774503,0,0,1.50E-09,0,0,0,0,0,
11730,9906063,7.18E-05,3.18E-07,0.002222681,0.003876054,0.000774503,1.01E-36,0,1.67E-07,0.000885732,3.18E-07,0.005003793,3.18E-07,0.013833992,
11731,9906064,1.12E-18,0,0,0.438759736,0.439194418,0,0,0.131847612,0,0,0,0,0,
11732,9906065,3.28E-06,1.53E-05,0.002775639,0.001550475,0.000774503,5.31E-34,0.006126366,2.78E-08,0.000486115,1.53E-05,0.048607128,1.53E-05,0.007905138,
11733,9906066,1.30E-18,0,0.000444485,0.000775103,0.000774503,2.57E-39,0.229973942,5.16E-21,0.000170006,0,0.003162775,0,0.003952569,
11734,9906067,6.44E-06,9.53E-07,0.00088897,0.001550475,0.000774503,6.41E-38,0.160288838,5.65E-21,0.000357013,9.54E-07,0.001227345,9.53E-07,0.007905138,
11735,9906068,0.000301404,0.000874421,0.038609264,0.009302423,0.000774503,1.97E-20,0,8.86E-06,0.00461559,0.000875217,0.049706074,0.000874421,0.043478261,
11736,9906069,6.58E-05,0.000143364,0.016519667,0.010077616,0.000774503,8.54E-22,0,2.40E-07,0.003121055,0.000141968,0.034696112,0.000143364,0.055335968,
11737,9906070,1.12E-18,0,0,0.055038846,0.055770721,0,0,0.01634251,0,0,0,0,0,
11738,9906071,0.103090248,1.12E-05,0.02455387,0.004651247,0.000774503,1.22E-20,0,0.000568979,0.001125676,1.12E-05,0.01307595,1.12E-05,0.019762846,
11739,9906072,1.12E-18,0,0,0.002325668,0.00309837,0,0,2.58E-07,0,0,0,0,0,
11740,9906073,0.391064356,0.000259276,0.121170807,0.011628002,0.001549006,1.55E-14,0.025184043,0.001311125,0.003284469,0.000277322,0.005947905,0.000259276,0.061264822,
11741,9906074,3.28E-06,0.000157599,0.083889804,0.001550475,0.000774503,5.76E-18,0.000976587,2.22E-06,0.000990678,0.00016105,0.0135008,0.000157599,0.011857708,
11742,9906075,1.12E-18,0,0,0.000775103,0.001549006,0,0,0.000174817,0,0,0,0,0,
11743,9906077,0.389103095,0.000447378,0.173696781,0.01627916,0.001549006,3.13E-12,0,0.001917211,0.011301802,0.000412166,0.027520861,0.000447378,0.071146245,
11744,9906078,0.4206816,0,0.209014403,0.021705511,0,1.64E-13,0,4.45E-21,0.013264827,0,0.029173057,0,0.102766798,
11745,9906079,0.007250766,0.001065065,0.067001246,0.007752019,0.00309837,3.28E-18,0.533771134,0.000171931,0.002124722,0.001109286,0.012603894,0.001065065,0.019762846,
11746,9906081,1.12E-18,0,0,0.008527212,0.009295111,0,0.441934735,0.003191228,0,0,0,0,0,
11747,9906082,0.038457492,0,0.050176352,0.003100861,0,2.21E-19,0.303432683,4.45E-21,0.00091362,0,0.015200201,0,0.017786561,
11748,9906083,2.42E-07,1.50E-05,0.006441952,0.006201633,0.001549006,9.32E-32,0.607841254,6.35E-10,0.001865399,1.50E-05,0.026812777,1.50E-05,0.033596838,
11749,9906084,0.075979493,0,0.256337305,0.017054353,0,2.34E-13,0.002197321,4.45E-21,0.009799428,0,0.026576749,0,0.112648221,
11750,9906085,0.326205546,0.090750175,0.231767534,0.010852809,0.000774503,1.28E-13,0.341221924,0.00092356,0.005059061,0.09209061,0.063895604,0.090750175,0.057312253,
11751,9906086,1.27E-18,4.78E-07,0.000592304,0.000775103,0.000774503,6.17E-38,0.501319312,2.09E-07,0.000187007,4.78E-07,0.006703194,4.78E-07,0.005928854,
11752,9906087,0.445846733,0.104534001,0.17053985,0.030232652,0.010844314,2.70E-15,0.00036622,0.008925791,0.008766193,0.104673886,0.020628845,0.104534001,0.104743083,
11753,9906089,2.77E-05,0.003990818,0.052586117,0.010852809,0.004647556,2.62E-18,0.59563531,0.002143978,0.001905031,0.003841794,0.012887127,0.003990818,0.033596838,
11754,9906090,0.011444836,4.70E-05,0.002222681,0.006201633,0.00309837,1.28E-38,0.00036622,0.000490641,0.00085003,3.33E-05,0.001038523,4.70E-05,0.02173913,
11755,9906091,0.029074148,1.91E-06,0.00088897,0.002325668,0.001549006,5.14E-39,0.188417978,4.01E-21,0.000340012,1.91E-06,0.00160499,1.91E-06,0.011857708,
11756,9906092,0.000459926,2.95E-05,0.004552059,0.007752019,0.002323778,6.62E-34,0.277521965,0.000108436,0.001788892,2.95E-05,0.010668464,2.95E-05,0.035573123,
11757,9906093,0.001080506,3.58E-05,0.007926737,0.002325668,0.002323778,1.58E-31,0.065948859,0.000164097,0.000473153,3.61E-05,0.000141617,3.58E-05,0.005928854,
11758,9906094,1.12E-18,0,0,0.002325668,0.00309837,0,0.231870429,0.00371073,0,0,0,0,0,
11759,9906095,0.028718719,0.001942028,0.082326121,0.010852809,0.00309837,2.29E-18,0.195127954,4.03E-21,0.003555397,0.001943795,0.020628845,0.001942028,0.04743083,
11760,9906096,1.12E-18,0,0,0.001550475,0.002323778,0,0.513178206,4.43E-21,0,0,0,0,0,
11761,9906097,1.14E-18,0,0.000592304,0,0,6.17E-38,0.000671404,4.45E-21,0.000187007,0,0.011754193,0,0.003952569,
11762,9906098,0.011942437,0.02117421,0.142596592,0.017054353,0.011618907,2.18E-15,0.491322097,0.001632721,0.004489059,0.021447899,0.009677147,0.02117421,0.027667984,
11763,9906099,1.12E-18,0,0,0.001550475,0.002323778,0,0.056755259,0.002589265,0,0,0,0,0,
11764,9906100,1.41E-18,0,0.000444485,0,0,2.57E-39,0.288355895,4.45E-21,0.000170006,0,0.003162775,0,0.001976285,
11765,9906101,1.12E-18,0,0,0.006201633,0.006971333,0,0.108338843,0.002642865,0,0,0,0,0,
11766,9906102,0.269363098,0.006278547,0.197629491,0.018604739,0.002323778,1.62E-13,0.13759705,0.00187598,0.009500383,0.006106163,0.028276151,0.006278547,0.077075099,
11767,9906103,1.12E-18,0,0,0.002325668,0.00309837,0,0.489760655,0.000197906,0,0,0,0,0,
11768,9906104,2.59E-05,0,0.004593541,0.002325668,0,2.24E-33,0.041927438,4.45E-21,0.0008407,0,0.014728145,0,0.019762846,
11769,9906105,0.376268529,0.001995409,0.184752373,0.013953581,0.001549006,1.73E-13,0.475746458,0.00100602,0.007056187,0.002129524,0.027804095,0.001995409,0.063241107,
11770,9906106,0.065185804,4.52E-05,0.037807569,0.006201633,0.000774503,3.37E-21,0.374423059,4.08E-05,0.001478868,4.61E-05,0.002501896,4.52E-05,0.027667984,
11771,9906107,9.85E-19,0,0.000592304,0,0,6.17E-38,0.114811665,4.45E-21,0.000187007,0,0.011754193,0,0.005928854,
11772,9906108,0.035471883,0.002846953,0.075129818,0.006976826,0.000774503,7.48E-20,0.035146157,0.000247382,0.003746695,0.002951312,0.002171457,0.002846953,0.029644269,
11773,9906109,1.12E-18,0,0,0.001550475,0.002323778,0,0.532809557,0.000384679,0,0,0,0,0,
11774,9906110,1.81E-12,0,0.000592304,0,0,6.17E-38,0.00036622,4.45E-21,0.000187007,0,0.005853494,0,0.001976285,
11775,9906111,3.40E-05,1.00E-05,0.002178233,0.004651247,0.002323778,3.05E-37,0.012581261,4.48E-21,0.000765027,1.00E-05,0.005287027,1.00E-05,0.013833992,
11776,9906112,1.12E-18,0,0,0.00542644,0.006196741,0,0.762071025,0.006828569,0,0,0,0,0,
11777,9906113,1.12E-18,0,0,0.000775103,0.001549006,0,0.024919841,7.63E-08,0,0,0,0,0,
11778,9906114,0.000472011,0.000116928,0.010827868,0.00542644,0.002323778,4.37E-20,0.465729154,0.001047251,0.001301369,0.000116526,0.004531737,0.000116928,0.017786561,
11779,9906115,7.61E-05,2.87E-06,0.002504226,0.001550475,0.000774503,1.92E-26,0.165866424,4.54E-21,0.000454464,3.33E-06,0.000377645,2.87E-06,0.009881423,
11780,9906116,0.000789054,1.38E-05,0.003790255,0.00542644,0.000774503,1.39E-34,0.008862528,4.91E-05,0.001355819,1.38E-05,0.015152996,1.38E-05,0.02173913,
11781,9906117,1.88E-18,0,0.000999834,0.000775103,0,1.01E-36,0.001220734,4.45E-21,0.000375714,0,0.014492117,0,0.007905138,
11782,9906118,1.12E-18,0,0,0.000775103,0.001549006,0,0.00109866,0.001216295,0,0,0,0,0,
11783,9906119,1.12E-18,0,0,0.006976826,0.007745926,0,0.576491212,0.00086996,0,0,0,0,0,
