,Unnamed: 0,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
13345,13345,210066,0.020757094,9.43e-05,0.470989635,0.009302423,0.002323778,0.001597214,0.59053641,0.000288612,0.004292364,9.54e-05,0.017277247,9.43e-05,0.035573123,
13346,13346,210067,0.003824423,0.002414826,0.373100619,0.007752019,0.000774503,1.4e-11,0.640628033,3.3100000000000003e-21,0.009351294,0.002417023,0.026199105,0.002414826,0.041501976,
13347,13347,210068,0.362914324,0.000615145,0.450037591,0.020155125,0.001549006,8.5e-10,0.001831101,0.00270471,0.019555757,0.000608072,0.056045786,0.000615145,0.09486166,
13348,13348,210070,0.014359359,0.000976098,0.390947119,0.047286916,0.000774503,5.48e-08,0.033263572,4.350000000000001e-21,0.070570999,0.001017694,0.336685875,0.000976098,0.245059289,
13349,13349,210071,9.67e-05,0.0,0.02658145,0.000775103,0.0,6.38e-20,0.264849587,4.45e-21,0.000589031,0.0,0.066617478,0.0,0.009881423,
13350,13350,210072,0.470514264,0.000546513,0.674744877,0.023255897,0.00309837,0.004847523,0.535841405,0.002346006,0.039367981,0.00054701,0.054505467,0.000546513,0.100790514,
13351,13351,210073,0.02765243,0.002170801,0.275356425,0.008527212,0.000774503,7.69e-12,0.501215185,4.51e-21,0.0045911,0.002172776,0.026293516,0.002170801,0.037549407,
13353,13353,210075,0.010236375,0.003609529,0.567562575,0.014728774,0.000774503,0.00138394,0.510293355,1.36e-05,0.019175948,0.003587371,0.038425354,0.003609529,0.077075099,
13355,13355,210077,6.93e-05,0.000981182,0.182242029,0.006976826,0.001549006,7.89e-14,0.520220635,9.65e-08,0.003190253,0.001002428,0.037764475,0.000981182,0.033596838,
13356,13356,210078,0.336340268,0.00031774,0.652897366,0.014728774,0.002323778,0.007457352,0.009834755,0.00110085,0.019957281,0.000310397,0.012556688,0.00031774,0.063241107,
13357,13357,210079,0.069877476,0.0,0.448444035,0.021705511,0.0,9.48e-05,0.125471789,4.45e-21,0.020505148,0.0,0.117592439,0.0,0.112648221,
13358,13358,210080,0.015496734,0.001939486,0.22983153,0.017054353,0.000774503,3.02e-12,0.6569403,6.31e-07,0.00527738,0.001941251,0.024924554,0.001939486,0.077075099,
13359,13359,210081,0.000203306,0.095447138,0.412815459,0.010852809,0.002323778,0.007843414,0.471243645,0.001352355,0.005070429,0.095959374,0.041655632,0.095447138,0.043478261,
13361,13361,210083,0.067176211,0.020487891,0.556811203,0.051938074,0.008520519,0.001098154,0.332696574,0.001628598,0.095435203,0.019666934,0.126540732,0.020487891,0.193675889,
13362,13362,210084,0.020259492,0.0,0.00088897,0.000775103,0.0,5.14e-39,0.54409859,4.45e-21,0.000340012,0.0,0.0,0.0,0.009881423,
13363,13363,210085,4.95e-05,0.004346687,0.445764962,0.011628002,0.000774503,0.021505432,0.186842238,3.18e-11,0.007727183,0.004350641,0.130990331,0.004346687,0.057312253,
13364,13364,210086,0.022676414,0.0,0.413752768,0.002325668,0.0,0.010662531,0.63438515,4.45e-21,0.001780407,0.0,0.00878024,0.0,0.011857708,
13366,13366,210088,0.081907349,0.001253168,0.515576358,0.027131862,0.004647556,0.001024175,0.596527174,0.000328193,0.055508854,0.001414594,0.047252328,0.001253168,0.112648221,
13367,13367,210089,0.067389468,0.0,0.65246909,0.018604739,0.0,0.220900643,0.00036622,4.45e-21,0.033524769,0.0,0.080290107,0.0,0.092885375,
13368,13368,210090,0.028150031,0.0,0.212399992,0.007752019,0.0,1.07e-13,0.530254206,4.45e-21,0.003506434,0.0,0.024169264,0.0,0.037549407,
13369,13369,210091,0.040376812,0.000739699,0.580745474,0.014728774,0.004647556,0.00669219,0.519091566,0.003916882,0.025857716,0.000859951,0.025774254,0.000739699,0.055335968,
13371,13371,210093,0.448734955,0.006659836,0.529834828,0.021705511,0.004647556,0.008148698,0.0,0.002947969,0.017313965,0.00661501,0.029975552,0.006659836,0.088932806,
13372,13372,210094,0.048196265,0.0,0.638947089,0.012403195,0.0,0.183272973,0.197804768,4.45e-21,0.042044227,0.0,0.101036021,0.0,0.077075099,
13373,13373,210095,0.004840952,0.000206658,0.119281736,0.006976826,0.000774503,1.46e-16,0.768747494,6.18e-06,0.004323009,0.000212444,0.153690085,0.000206658,0.033596838,
13374,13374,210096,0.024880078,0.000181493,0.405022817,0.009302423,0.00309837,3.27e-07,0.577861532,0.000160798,0.010136472,0.000193616,0.006561578,0.000181493,0.033596838,
13375,13375,210097,0.000133642,7.63e-06,0.001896688,0.001550475,0.000774503,8.22e-34,0.426526445,4.53e-21,0.000360054,7.63e-06,0.013264772,7.63e-06,0.011857708,
13378,13378,210100,0.000888574,0.0,0.031506631,0.003876054,0.0,1.27e-25,0.01564632,4.45e-21,0.002067545,0.0,0.044615423,0.0,0.02173913,
13379,13379,210101,0.011160492,0.001748842,0.654352607,0.025581476,0.00309837,0.161303204,0.159013462,0.000255216,0.075178443,0.001783509,0.047782918,0.001748842,0.106719368,
13380,13380,210102,0.064759289,0.001881022,0.630045144,0.035659003,0.01549187,0.073156921,0.67425696,0.0096258,0.205545031,0.002109171,0.029220263,0.001881022,0.112648221,
13383,13383,210105,0.075162005,0.000130401,0.518100037,0.02403109,0.000774503,9.36e-05,0.610776581,0.002016164,0.030458846,0.000138661,0.04415092,0.000130401,0.110671937,
13384,13384,210107,0.014430445,0.0,0.411579955,0.003100861,0.000774503,7.69e-12,0.444185954,3.34e-05,0.008712995,0.0,0.001699401,0.0,0.017786561,
13385,13385,210108,0.005175056,0.003558691,0.605843874,0.006976826,0.000774503,0.083782927,0.179740909,4.4300000000000005e-21,0.031852619,0.003460159,0.005947905,0.003558691,0.035573123,
13388,13388,210111,0.000429359,0.000294863,0.36486613,0.003876054,0.000774503,9.03e-05,0.511779073,9.36e-07,0.001501845,0.00030022,0.020723256,0.000294863,0.02173913,
13389,13389,210112,0.00018198,0.0,0.311851921,0.001550475,0.0,6.5e-12,0.003845312,4.45e-21,0.00149238,0.0,0.088142285,0.0,0.013833992,
13391,13391,210114,0.353454208,0.022419752,0.528197215,0.027131862,0.011618907,0.009722591,0.518162872,0.010298473,0.017294324,0.021168033,0.02464132,0.022419752,0.088932806,
13392,13392,210115,0.416296309,0.000948137,0.495625196,0.012403195,0.004647556,0.00021952,0.159078928,0.00421036,0.007143698,0.001055857,0.001557785,0.000948137,0.043478261,
13393,13393,210116,0.005715309,0.0,0.429489844,0.006201633,0.0,4.01e-06,0.00036622,4.45e-21,0.004819682,0.0,0.034979345,0.0,0.027667984,
13394,13394,210117,0.018766687,0.0,0.287448488,0.002325668,0.0,5.07e-07,0.00091555,4.45e-21,0.000830509,0.0,0.023225152,0.0,0.013833992,
13395,13395,210118,0.252965705,0.0,0.398429956,0.003876054,0.0,1.44e-07,0.138461836,4.45e-21,0.003347811,0.0,0.008308185,0.0,0.023715415,
13396,13396,210119,1.56e-09,0.0,0.00088897,0.000775103,0.0,5.14e-39,0.437677757,4.45e-21,0.000340012,0.0,0.00793054,0.0,0.007905138,
13399,13399,210122,0.410888802,0.000274528,0.598166798,0.02403109,0.004647556,0.013484702,0.109473377,0.003108767,0.053319303,0.000290043,0.034884934,0.000274528,0.106719368,
13400,13400,210123,0.003916835,0.0,0.085421655,0.003100861,0.000774503,2.24e-14,0.335238476,1.14e-05,0.000918735,0.0,0.111432581,0.0,0.019762846,
13401,13401,210124,0.004919147,0.001024395,0.093784264,0.007752019,0.000774503,3.32e-14,0.51670703,9.07e-06,0.002387107,0.001025327,0.131955213,0.001024395,0.045454545,
13402,13402,210125,2.03e-05,0.0,0.046922877,0.002325668,0.0,2.2e-18,0.836722387,4.45e-21,0.000849669,0.0,0.04534711,0.0,0.019762846,
13403,13403,210126,0.352060213,0.000332992,0.328866629,0.009302423,0.002323778,9.08e-08,0.185899982,0.001690444,0.002981628,0.000343472,0.004437326,0.000332992,0.043478261,
13404,13404,210127,0.028647633,0.000292321,0.438965769,0.017054353,0.000774503,5.64e-06,0.08629135,6.6e-05,0.038087988,0.000290043,0.180684132,0.000292321,0.079051383,
13405,13405,210128,0.000622002,8.41e-05,0.046624404,0.00542644,0.000774503,1.02e-18,0.44460466,6.6e-06,0.001799283,8.73e-05,0.048394703,8.41e-05,0.027667984,
13406,13406,210129,5.94e-08,0.0,0.000592304,0.0,0.0,6.17e-38,0.41725545,4.45e-21,0.000187007,0.0,0.001841018,0.0,0.005928854,
13408,13408,210131,0.019051031,0.000541429,0.52783593,0.015503967,0.001549006,0.000939253,0.00073244,0.000143482,0.017786634,0.000574997,0.027048805,0.000541429,0.075098814,
13409,13409,210132,0.080213372,2.41e-05,0.432621563,0.015503967,0.000774503,5.97e-06,0.033506797,0.000143894,0.008223409,3.89e-05,0.032430243,2.41e-05,0.083003953,
13410,13410,210133,0.225950917,0.001156575,0.159609319,0.020930318,0.000774503,3.65e-14,0.455065607,4.420000000000001e-21,0.007542087,0.001157627,0.062098959,0.001156575,0.126482213,
13411,13411,210134,0.419791604,0.0,0.495655109,0.04263574,0.0,0.008562566,0.115686973,4.45e-21,0.028548837,0.0,0.032241421,0.0,0.235177866,
13412,13412,210135,0.067034039,0.003685787,0.411227683,0.048837302,0.031758333,5.19e-07,0.313426864,0.006095576,0.022205584,0.003765467,0.034224056,0.003685787,0.100790514,
13413,13413,210136,0.000204727,0.0,0.009011762,0.001550475,0.0,4.58e-21,0.568735766,4.45e-21,0.000716214,0.0,0.012415071,0.0,0.013833992,
13414,13414,210137,0.020899266,0.0,0.311414437,0.013178388,0.0,1.7e-12,0.640100452,4.45e-21,0.007868729,0.0,0.079814746,0.0,0.067193676,
13415,13415,210138,1.51e-07,0.0,0.121752087,0.003876054,0.0,1.27e-13,0.290491617,4.45e-21,0.002130417,0.0,0.066955943,0.0,0.019762846,
13416,13416,210139,0.010023117,0.004372106,0.619250319,0.010077616,0.000774503,0.027026098,0.001159697,4.2500000000000004e-21,0.02020732,0.004376084,0.016994014,0.004372106,0.04743083,
13417,13417,210141,0.000428648,0.0,0.30865356,0.002325668,0.0,4.21e-05,0.66367802,4.45e-21,0.001090601,0.0,0.010149203,0.0,0.015810277,
13418,13418,210143,3.31e-05,2.87e-06,0.001333609,0.000775103,0.000774503,2.01e-36,0.669383755,4.4300000000000005e-21,0.000241409,2.87e-06,0.000330439,2.87e-06,0.003952569,
13420,13420,210145,0.064403859,0.000237416,0.373003099,0.035659003,0.000774503,1.91e-07,0.458223891,0.000130288,0.034010972,0.000236868,0.131232968,0.000237416,0.18972332,
13421,13421,210146,0.026301797,0.00129638,0.338582885,0.017054353,0.000774503,1.03e-12,0.008464045,3.1e-05,0.013248558,0.001236498,0.076818135,0.00129638,0.081027668,
13422,13422,210147,7.18e-05,0.000271986,0.034150803,0.003100861,0.000774503,6.0100000000000005e-21,0.646615004,4.41e-07,0.00086581,0.000272233,0.006089522,0.000271986,0.009881423,
13423,13423,210148,0.020970351,0.008057893,0.43577603,0.041085354,0.025561574,1.5e-06,0.0,0.003921005,0.046767647,0.008294205,0.018457387,0.008057893,0.096837945,
13425,13425,210150,0.062555625,0.0,0.455004335,0.017054353,0.0,9.48e-05,0.00036622,4.45e-21,0.010418225,0.0,0.007411278,0.0,0.09486166,
13427,13427,210152,0.062058023,0.000823583,0.329517405,0.014728774,0.000774503,1.61e-13,0.00054933,0.000179764,0.013689105,0.000824332,0.017418864,0.000823583,0.075098814,
13428,13428,210153,0.073997617,0.001342135,0.635146876,0.035659003,0.01549187,0.078718793,0.00091555,0.009858256,0.211377348,0.001493466,0.016805191,0.001342135,0.108695652,
13430,13430,210155,0.000514662,0.000156074,0.493838192,0.008527212,0.002323778,5.27e-05,0.00073244,3.76e-05,0.020830244,0.000165375,0.038330942,0.000156074,0.039525692,
13432,13432,210157,0.86999164,0.007295316,0.789379252,0.189147359,0.001549006,0.001755314,0.001281771,0.000184712,0.167705456,0.007072972,0.477295761,0.007295316,0.934782609,
13433,13433,210158,0.102631744,0.002183511,0.7043463,0.031783038,0.00309837,0.014038089,0.090715536,0.001344109,0.140582597,0.002116803,0.063811578,0.002183511,0.140316206,
13435,13435,210160,0.014288273,0.000419417,0.428203948,0.006201633,0.00309837,0.002897127,0.005365125,0.002502682,0.00437519,0.00041471,0.017654892,0.000419417,0.02173913,
13438,13438,210163,0.007748367,1.86e-05,0.426462398,0.010077616,0.000774503,3.14e-11,0.0,1.32e-05,0.016835948,1.98e-05,0.021195312,1.86e-05,0.04743083,
13439,13439,210164,8.96e-05,0.002770695,0.400000179,0.004651247,0.000774503,1.75e-11,0.00109866,2.05e-07,0.003213963,0.002773216,0.085909461,0.002770695,0.017786561,
13440,13440,210166,0.004883604,0.0,0.414760394,0.006976826,0.0,2e-11,0.0,4.45e-21,0.0064274,0.0,0.055492064,0.0,0.029644269,
13441,13441,210167,0.048267351,0.0,0.551920391,0.023255897,0.0,0.000176597,0.165680412,4.45e-21,0.021169403,0.0,0.205842825,0.0,0.102766798,
13442,13442,210168,0.426011624,0.0,0.283452456,0.008527212,0.0,7.28e-13,0.099883698,4.45e-21,0.006151671,0.0,0.00118014,0.0,0.041501976,
13443,13443,210169,0.000322019,1.24e-05,0.49074045,0.004651247,0.000774503,3.01e-05,0.001525917,2.14e-05,0.011217378,1.35e-05,0.018126948,1.24e-05,0.031620553,
13447,13447,210173,0.017060625,0.002435161,0.438047892,0.010852809,0.000774503,3.35e-11,0.0,4.3700000000000005e-21,0.011995363,0.002205851,0.118956209,0.002435161,0.067193676,
13448,13448,210174,0.189496626,0.0,0.067498463,0.006976826,0.0,2.43e-17,0.103939383,4.45e-21,0.003391855,0.0,0.034884934,0.0,0.043478261,
13449,13449,210175,0.061560422,0.0,0.356185637,0.010852809,0.0,6.79e-13,0.0,4.45e-21,0.014141513,0.0,0.021667368,0.0,0.053359684,
13455,13455,210181,0.001251112,0.0,0.256345179,0.008527212,0.0,1.2e-11,0.0,4.45e-21,0.005724282,0.0,0.079458344,0.0,0.04743083,
13457,13457,210183,0.063693,0.014921082,0.445523862,0.052713267,0.027885352,1.37e-06,0.069322009,0.004596482,0.051598136,0.014374926,0.040478325,0.014921082,0.136363636,
13460,13460,210186,0.004592152,0.003609529,0.671344044,0.017829546,0.002323778,0.180431568,0.011247318,0.000158737,0.029430945,0.003511044,0.043181317,0.003609529,0.083003953,
13461,13461,210187,0.146306943,0.00026436,0.53078463,0.026356669,0.002323778,0.131577845,0.0,0.00156263,0.044307792,0.000256968,0.012698305,0.00026436,0.134387352,
13463,13463,210189,0.025235508,0.0,0.320628835,0.003876054,0.0,2.87e-06,0.0,4.45e-21,0.001700374,0.0,0.005334232,0.0,0.0256917,
13464,13464,210190,9.74e-06,0.0,0.185910487,0.001550475,0.0,7.6e-12,0.120527198,4.45e-21,0.001784345,0.0,0.075127231,0.0,0.011857708,
13466,13466,210192,0.023600531,0.0,0.265135992,0.002325668,0.0,3.12e-11,0.22736309,4.45e-21,0.013515705,0.0,0.01114052,0.0,0.019762846,
13469,13469,210195,0.378499916,2.2e-06,0.467773791,0.008527212,0.000774503,0.001877558,0.110878728,0.000845222,0.003599502,2.17e-06,0.004342915,2.2e-06,0.043478261,
13470,13470,210196,0.331185827,0.002796114,0.219340331,0.01627916,0.005422148,1.68e-13,0.00036622,0.002510928,0.005604974,0.002849543,0.031014075,0.002796114,0.055335968,
13472,13472,210198,0.367227819,0.006354805,0.645396986,0.017054353,0.00309837,0.14618511,0.007446476,0.002123362,0.023964931,0.00618249,0.030636431,0.006354805,0.075098814,
13473,13473,210199,0.000226764,5.97e-07,0.491056548,0.003876054,0.000774503,3.16e-05,0.130734452,3.64e-05,0.010942586,4.78e-07,0.018032537,5.97e-07,0.023715415,
13474,13474,210200,0.033054961,0.001387889,0.528865164,0.031783038,0.006971333,0.001355157,0.054085194,0.000441165,0.059854538,0.001613045,0.051958253,0.001387889,0.124505929,
13476,13476,210202,0.000838814,0.0,0.428213771,0.000775103,0.0,0.005773131,0.116130014,4.45e-21,0.00124187,0.0,0.004248503,0.0,0.007905138,
13477,13477,210203,0.026799398,0.005465132,0.431599587,0.015503967,0.001549006,4.46e-11,0.00036622,0.00036159,0.017559604,0.005012142,0.047944834,0.005465132,0.071146245,
13480,13480,210206,0.038884008,0.003787464,0.66279239,0.013178388,0.005422148,0.084623159,0.0,0.000535994,0.020334518,0.003841794,0.011423754,0.003787464,0.045454545,
13483,13483,210209,0.053740969,0.002239433,0.481515694,0.032558231,0.004647556,3.97e-05,0.001464881,0.000721531,0.025875756,0.002279634,0.040538748,0.002239433,0.140316206,
13486,13486,210212,0.056228976,0.000421959,0.682592171,0.01627916,0.001549006,0.009876688,0.01983469,0.000610209,0.036974811,0.000463051,0.033232738,0.000421959,0.084980237,
13487,13487,210213,0.0009099,0.002137756,0.434304057,0.006201633,0.000774503,9.36e-05,0.00109866,4.83e-21,0.007384783,0.002152423,0.074720319,0.002137756,0.0256917,
13489,13489,210216,0.001229787,0.0,0.348792108,0.004651247,0.0,7.32e-08,0.001831101,4.45e-21,0.002973902,0.0,0.034412878,0.0,0.0256917,
13490,13490,210217,0.541290267,0.018733965,0.550451076,0.032558231,0.001549006,0.017712032,0.217332799,0.000449411,0.026506384,0.018242163,0.027568067,0.018733965,0.162055336,
13491,13491,210218,0.472241652,0.003736625,0.659556037,0.033333424,0.00309837,0.014410833,0.0,0.000997774,0.08563995,0.00335839,0.047072002,0.003736625,0.158102767,
13492,13492,210219,0.015070219,0.001349761,0.516258278,0.021705511,0.006971333,0.001028169,0.175389973,0.000449411,0.046334932,0.001501098,0.037198008,0.001349761,0.083003953,
13493,13493,210220,0.335202183,4.7e-06,0.328938394,0.007752019,0.001549006,1.08e-07,0.00036622,0.000956544,0.003109785,4.66e-06,0.007600101,4.7e-06,0.029644269,
13494,13494,210221,0.022178812,0.000556681,0.665878543,0.021705511,0.000774503,0.127216918,0.007788718,2.14e-05,0.061754964,0.000569909,0.031910982,0.000556681,0.108695652,
13495,13495,210222,0.007748367,0.0,0.482155445,0.00542644,0.0,0.000623908,0.028527387,4.45e-21,0.007962876,0.0,0.01949591,0.0,0.039525692,
13497,13497,210224,0.469656968,0.020309957,1.0,0.103100847,0.000774503,0.49763381,0.001281771,4.91e-05,0.39040157,0.019005433,0.242784507,0.020309957,0.549407115,
13498,13498,210225,0.000233873,0.0,0.029455246,0.010852809,0.0,2.18e-20,0.0,4.45e-21,0.003948458,0.0,0.047094189,0.0,0.055335968,
13500,13500,210227,0.012297867,1.97e-05,0.503053493,0.012403195,0.000774503,0.000526583,0.216030913,8.62e-05,0.025653397,2.1e-05,0.018504593,1.97e-05,0.061264822,
13501,13501,210228,0.024027047,0.005465132,0.620030909,0.009302423,0.000774503,0.016583248,0.138280769,4.41e-05,0.009774453,0.005520989,0.009629941,0.005465132,0.045454545,
13502,13502,210229,0.235556048,0.006939447,0.824144644,0.027907073,0.00309837,0.027712249,0.0,0.001921334,0.16405686,0.006691337,0.104947477,0.006939447,0.130434783,
13503,13503,210230,0.102404269,0.003050306,0.618923597,0.026356669,0.003872963,0.006359901,0.003399744,0.004003466,0.080200271,0.002773216,0.029220263,0.003050306,0.114624506,
13504,13504,210231,0.032344101,0.010701492,0.481017799,0.022480704,0.003872963,0.002312773,0.0,0.001199803,0.01218022,0.010787555,0.006231138,0.010701492,0.096837945,
13506,13506,210233,0.002409813,0.01075233,0.629584686,0.009302423,0.000774503,0.131033132,0.004028422,0.000902944,0.018925716,0.010024285,0.024688526,0.01075233,0.04743083,
13507,13507,210234,0.297034721,0.002493625,0.654758536,0.013178388,0.003872963,0.008634673,0.0,0.002457328,0.037823153,0.002396669,0.024405292,0.002493625,0.057312253,
13511,13511,210238,0.046419117,0.011311553,0.433105343,0.051938074,0.03408211,1.34e-06,0.237971797,0.005798222,0.036583383,0.011983345,0.010762875,0.011311553,0.096837945,
13512,13512,210239,0.142630379,0.000815957,0.416516715,0.037209389,0.023237796,8.95e-07,0.0,0.003855037,0.025443431,0.000829421,0.016474752,0.000815957,0.06916996,
13513,13513,210240,0.000131509,0.001548031,0.210199145,0.006976826,0.000774503,2.68e-13,0.0,4.730000000000001e-21,0.002913976,0.001549439,0.107038685,0.001548031,0.031620553,
13514,13514,210241,0.013008727,5.31e-07,0.475055296,0.017054353,0.000774503,0.000389169,0.0,0.000167395,0.007296025,5.32e-07,0.01949591,5.31e-07,0.096837945,
13516,13516,210243,0.077510684,0.0,0.503152563,0.008527212,0.0,7.77e-06,0.171426723,4.45e-21,0.005734593,0.0,0.036065074,0.0,0.045454545,
13519,13519,210246,0.407874758,0.003279079,0.629163093,0.03488381,0.013942685,0.076473177,0.004028422,0.009513777,0.18249769,0.003587371,0.012934333,0.003279079,0.124505929,
13520,13520,210247,0.003668034,0.0,0.486333675,0.003100861,0.0,0.043414193,0.270440411,4.45e-21,0.005319375,0.0,0.043790741,0.0,0.017786561,
13522,13522,210249,0.656815577,0.0,0.316118217,0.060465197,0.0,3.59e-12,0.154808767,4.45e-21,0.024845544,0.0,0.112711853,0.0,0.296442688,
13523,13523,210250,0.016776281,0.000579558,0.563236772,0.013178388,0.001549006,0.006305221,0.052462636,0.000249856,0.014090633,0.000592807,0.052898117,0.000579558,0.061264822,
13525,13525,210252,0.437973255,0.000864253,0.659399277,0.024806283,0.002323778,0.417371984,0.006114278,0.001381216,0.071767264,0.000926101,0.040941412,0.000864253,0.130434783,
13527,13527,210254,0.050826445,0.019649057,0.602742683,0.02403109,0.003872963,0.005025134,0.177205023,0.000233776,0.022592567,0.019387068,0.037150803,0.019649057,0.108695652,
13529,13529,210256,0.42277437,0.000981182,0.529911972,0.010852809,0.000774503,0.000426871,0.0,0.000791622,0.008304419,0.001004973,0.011282137,0.000981182,0.053359684,
13530,13530,210257,0.174894153,0.00325366,0.544026944,0.010077616,0.000774503,0.002979383,0.012664849,0.000136885,0.007553681,0.003078524,0.020109583,0.00325366,0.051383399,
13534,13534,210262,0.111301384,0.016369978,0.76239178,0.040310161,0.006196741,0.027941687,0.021605536,0.001752289,0.188053162,0.015850582,0.091120014,0.016369978,0.179841897,
13535,13535,210263,0.012582211,2.22e-05,0.509303259,0.015503967,0.000774503,0.000805215,0.25021643,4.49e-05,0.035353971,2.3e-05,0.042749386,2.22e-05,0.086956522,
13536,13536,210264,0.000619869,0.003660368,0.409633737,0.004651247,0.000774503,0.000256312,0.019383219,5.57e-05,0.002646498,0.003663698,0.054141984,0.003660368,0.029644269,
13537,13537,210265,0.364751185,0.001776803,0.203884934,0.021705511,0.001549006,1.2e-13,0.0,4.45e-21,0.007510104,0.001798774,0.044256661,0.001776803,0.108695652,
13538,13538,210266,0.147039839,0.0,0.002222681,0.003100861,0.0,1.28e-38,0.0,4.45e-21,0.00085003,0.0,0.000613673,0.0,0.017786561,
13539,13539,210267,0.000511819,0.0,0.014163774,0.009302423,0.0,3.7e-21,0.0,4.45e-21,0.002896151,0.0,0.045814917,0.0,0.051383399,
13541,13541,210269,0.02765243,0.008591696,0.694814685,0.02403109,0.007745926,0.059404237,0.001464881,0.000927683,0.034780589,0.008192436,0.036725952,0.008591696,0.090909091,
13544,13544,210272,0.413167106,0.000948137,0.647280986,0.031007845,0.001549006,0.498333852,0.067072745,0.000593717,0.08585202,0.001066034,0.084356397,0.000948137,0.152173913,
13545,13545,210274,0.436523812,0.0,0.438237481,0.006976826,0.0,0.002009246,0.156302413,4.45e-21,0.002958614,0.0,0.02860659,0.0,0.041501976,
13546,13546,210275,0.014928047,0.0,0.186633027,0.008527212,0.0,5.85e-14,0.15318198,4.45e-21,0.003744121,0.0,0.055721483,0.0,0.049407115,
13549,13549,210278,0.005957002,0.019038996,0.461537617,0.023255897,0.00309837,0.000175371,0.014094971,8.2e-06,0.013950743,0.018827337,0.16578463,0.019038996,0.110671937,
13552,13552,210281,0.018055828,0.000734615,0.427665525,0.039534968,0.025561574,1.44e-06,0.0,0.00449254,0.034641261,0.000819244,0.012084632,0.000734615,0.067193676,
13553,13553,210282,0.000186245,0.000113878,0.160787009,0.009302423,0.000774503,9.16e-13,0.0,7.92e-08,0.003942005,0.000110929,0.051031135,0.000113878,0.049407115,
13555,13555,210285,0.288335224,0.0,0.146611872,0.008527212,0.0,2.76e-14,0.0,4.45e-21,0.003040478,0.0,0.004814971,0.0,0.039525692,
13556,13556,210286,0.003461885,0.0,0.422933301,0.003100861,0.0,0.00935808,0.0,4.45e-21,0.00388753,0.0,0.018362976,0.0,0.019762846,
13560,13560,210290,0.006106282,0.0,0.359991752,0.006976826,0.0,2e-10,0.0,4.45e-21,0.004254672,0.0,0.015294612,0.0,0.045454545,
13561,13561,210291,0.016705195,0.000256734,0.427729057,0.041085354,0.027885352,2.08e-06,0.0,0.003974605,0.042355592,0.000310397,0.008166568,0.000256734,0.067193676,
13562,13562,210292,0.389757085,0.262240689,0.832142324,0.111627988,0.008520519,0.318763826,0.0,0.000853468,0.169934807,0.265600293,0.205657779,0.262240689,0.549407115,
13563,13563,210293,9.17e-05,0.0,0.201659953,0.002325668,0.0,2.7e-13,0.096980184,4.45e-21,0.001765823,0.0,0.063149755,0.0,0.017786561,
13565,13565,210295,0.025946367,0.004372106,0.428095742,0.003876054,0.000774503,0.002428207,0.0,4.28e-21,0.003518889,0.004376084,0.007977745,0.004372106,0.011857708,
13566,13566,210296,0.000973877,0.0,0.34517281,0.006976826,0.0,5.48e-09,0.0,4.45e-21,0.005263894,0.0,0.035640224,0.0,0.043478261,
13570,13570,210300,0.04968907,0.0,0.445061259,0.010852809,0.0,0.018293913,0.0,4.45e-21,0.005834377,0.0,0.00599511,0.0,0.061264822,
13571,13571,210301,0.000671762,0.001311632,0.11838594,0.007752019,0.000774503,1.14e-14,0.0,5.5100000000000004e-21,0.002613567,0.001312825,0.053888018,0.001311632,0.043478261,
13572,13572,210302,0.011302664,5.03e-05,0.328233305,0.019379932,0.000774503,1.54e-12,0.00073244,0.00011091,0.010773947,5.11e-05,0.062911367,5.03e-05,0.108695652,
13573,13573,210303,0.004350459,0.003101145,0.597707049,0.004651247,0.000774503,0.017301149,0.044764376,6.02e-05,0.006947343,0.002518792,0.039652699,0.003101145,0.027667984,
13574,13574,210305,0.010947234,0.0,0.602520985,0.020155125,0.0,0.000422285,0.011401654,4.45e-21,0.026586268,0.0,0.135840234,0.0,0.102766798,
13577,13577,210308,0.41585842,0.005083844,0.683077758,0.031007845,0.007745926,0.005226039,0.025235052,0.002708833,0.056020028,0.005113912,0.059434675,0.005083844,0.108695652,
13578,13578,210309,0.081641488,0.005693905,0.685911909,0.022480704,0.007745926,0.004295141,0.084813683,0.00429348,0.044534311,0.005978952,0.021195312,0.005693905,0.077075099,
13580,13580,210311,0.003397908,0.0,0.505094223,0.00542644,0.0,0.001692446,0.0,4.45e-21,0.00230311,0.0,0.054424273,0.0,0.031620553,
13582,13582,210313,0.059498929,0.000589726,0.658475734,0.031783038,0.001549006,0.145625451,0.011752906,0.001224541,0.0740755,0.000559732,0.024924554,0.000589726,0.152173913,
13593,13593,9910001,1.12e-18,0.0,0.0,0.00542644,0.006196741,0.0,0.0,0.003512825,0.0,0.0,0.0,0.0,0.0,
13594,13594,9910002,2.16e-18,2.87e-06,0.001422516,0.003100861,0.001549006,1.2500000000000001e-37,0.0,4.7e-21,0.000544021,2.87e-06,0.006372755,2.87e-06,0.011857708,
13595,13595,9910003,0.00177004,0.003279079,0.093133448,0.007752019,0.00309837,1.74e-18,0.126619679,0.000977159,0.002139459,0.003511044,0.010149203,0.003279079,0.031620553,
13596,13596,9910004,1.12e-18,0.0,0.0,0.057364425,0.058094499,0.0,0.039123793,0.015959439,0.0,0.0,0.0,0.0,0.0,
