Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality,Rank-prestige,score
204013,0.003207694,4.11E-07,0.00233978,0.664059882,0.002350254,0.002350254,0.003207694,0.003147118,0.579969129,0.592420704,4.11E-07,0.004856333,2.18E-06
9909101,0.01443465,0.000456827,0.018410895,0.751609904,0.018447276,0.018447276,0.01443465,0.011721603,0.517803637,0.683547487,0.000456827,0.016187778,0.000547578
9906098,0.013632722,0.002036827,0.003738962,0.686538291,0.003747103,0.003747103,0.013632722,0.015176523,0.560817847,0.619915126,0.002036827,0.014569,0.002300139
201117,0.008019244,0.000208855,0.002741467,0.654153927,0.002749354,0.002749354,0.008019244,0.007481473,0.591297145,0.583007077,0.000208855,0.0072845,0.000306643
9705192,0.016840416,0.000423299,0.008419971,0.697750805,0.008425439,0.008425439,0.016840416,0.01580469,0.633940168,0.629919904,0.000423299,0.015783084,0.000571045
8003,0.004009622,0.001899234,2.01E-13,0.303202261,2.01E-13,2.01E-13,0.004009622,0.029090429,0.577184668,0.258182064,0.001899234,0.00364225,0.002139847
111029,0.00160321,0,3.72E-15,0.2759484,3.70E-15,3.70E-15,0.00160321,0.010339634,0.576914515,0.234300925,0,0.000809389,0
109108,0.00160321,0,0.000236223,0.602837787,0.000237243,0.000237243,0.00160321,0.002644584,0.578731505,0.533293598,0,0.001214083,0
209185,0.00481155,2.98E-06,0.000690773,0.631881762,0.000689556,0.000689556,0.00481155,0.007764148,0.586289289,0.562736182,2.98E-06,0.005665722,8.45E-06
9403186,0.012028866,0.00078839,0.003824416,0.694019896,0.00381362,0.00381362,0.012028866,0.014642581,0.578007493,0.62502851,0.00078839,0.012950223,0.000933487
9406069,0.012028866,0.000487562,0.001126098,0.653624623,0.001126348,0.001126348,0.012028866,0.015490607,0.709377476,0.585467263,0.000487562,0.01092675,0.000694641
9412014,0.003207694,7.61E-06,0.000284925,0.60677611,0.000283804,0.000283804,0.003207694,0.004372045,0.590901838,0.535575502,7.61E-06,0.003237556,1.06E-05
9410068,0.002405766,4.23E-05,0.000301798,0.627035032,0.000301542,0.000301542,0.002405766,0.003021485,0.583074978,0.556969129,4.23E-05,0.001618778,6.55E-05
9409061,0.003207694,9.92E-05,0.000167964,0.588438832,0.000167844,0.000167844,0.003207694,0.004717537,0.594066604,0.519276755,9.92E-05,0.002428167,0.000129072
9906078,0.003207694,1.64E-05,0.00305883,0.682713373,0.003059765,0.003059765,0.003207694,0.002958668,0.589405994,0.612612835,1.64E-05,0.00364225,2.64E-05
9411219,0.006415388,0.0001879,0.00115466,0.663815753,0.001155172,0.001155172,0.006415388,0.009554425,0.612046961,0.593672768,0.0001879,0.006475111,0.000305861
9907001,0.008821172,0.003256374,0.001032135,0.657925479,0.001033225,0.001033225,0.008821172,0.018788485,0.589783202,0.587126423,0.003256374,0.007689195,0.00370365
9604151,0.003207694,0,0.000604996,0.627862265,0.000605301,0.000605301,0.003207694,0.005188662,0.583260602,0.558666933,0,0.002832861,0
9812073,0.033680832,0.001743703,0.024369677,0.764945551,0.024372133,0.024372133,0.033680832,0.031897081,0.62762383,0.697295081,0.001743703,0.034399029,0.002331296
204060,0.000801605,0,1.87E-05,0.54180493,1.87E-05,1.87E-05,0.000801605,0.001796559,0.578072398,0.473696288,0,0.000809389,0
205223,0.003207694,0.0018688,1.87E-05,0.541833618,1.87E-05,1.87E-05,0.003207694,0.022211997,0.57838368,0.473953909,0.0018688,0.003237556,0.002092841
210016,0.004009622,0.000356241,0.000168731,0.632291754,0.00016873,0.00016873,0.004009622,0.007324431,0.586319003,0.557562356,0.000356241,0.004856333,0.00048578
9302126,0.03929431,0.009438083,0.012813064,0.75471443,0.012815535,0.012815535,0.03929431,0.052368112,0.420485372,0.685313785,0.009438083,0.038041279,0.010362671
9406067,0.031275066,0.002923798,0.008817693,0.707683973,0.008802366,0.008802366,0.031275066,0.034745506,0.568630395,0.641183023,0.002923798,0.031970862,0.003481584
9611169,0.005613478,0.000120144,0.000714621,0.641595602,0.000713945,0.000713945,0.005613478,0.007858373,0.521303702,0.570883318,0.000120144,0.005665722,0.000163491
9402120,0.011226938,0.001429869,0.005366877,0.690802504,0.005365674,0.005365674,0.011226938,0.014202864,0.533360296,0.620240866,0.001429869,0.01092675,0.001859878
201058,0.002405766,2.02E-05,0.000241592,0.607130142,0.000241677,0.000241677,0.002405766,0.004215003,0.556941359,0.535443002,2.02E-05,0.001618778,2.89E-05
9403008,0.006415388,5.80E-05,0.001861853,0.658864564,0.001862465,0.001862465,0.006415388,0.007701332,0.532418538,0.588622567,5.80E-05,0.006475111,8.45E-05
9401098,0.007217316,0.000465908,0.004055087,0.670741834,0.004057514,0.004057514,0.007217316,0.008329499,0.555346192,0.600898757,0.000465908,0.008093889,0.000535844
205276,0.002405766,0.000623073,0.000355102,0.60621291,0.000354755,0.000354755,0.002405766,0.005911055,0.549188743,0.534680615,0.000623073,0.002832861,0.00069777
206085,0.005613478,5.38E-05,0.000327875,0.62063911,0.000328149,0.000328149,0.005613478,0.010371043,0.546889525,0.549179044,5.38E-05,0.005261028,9.23E-05
9706170,0.005613478,0.000721843,0.000402396,0.616154318,0.000403534,0.000403534,0.005613478,0.011972869,0.547137709,0.54475715,0.000721843,0.006070417,0.000781471
9308077,0.007217316,0.000149482,0.003053515,0.678225808,0.003059765,0.003059765,0.007217316,0.008392316,0.514385734,0.607133646,0.000149482,0.007689195,0.000227636
9309019,0.002405766,1.80E-05,0.000273804,0.612447876,0.000274935,0.000274935,0.002405766,0.003712469,0.556622131,0.540686674,1.80E-05,0.002428167,2.36E-05
9405070,0.002405766,4.29E-05,0.00035817,0.607719111,0.00035919,0.00035919,0.002405766,0.003209935,0.549198158,0.536505436,4.29E-05,0.002023472,5.68E-05
9408026,0.002405766,6.61E-05,0.000263067,0.609613933,0.000263849,0.000263849,0.002405766,0.004246411,0.560073653,0.538309504,6.61E-05,0.001618778,0.000117338
9310011,0.003207694,1.34E-05,0.001001874,0.654432851,0.001002184,0.001002184,0.003207694,0.003775286,0.535085523,0.583356915,1.34E-05,0.004046945,1.84E-05
9603008,0.004009622,0.000465209,0.000688806,0.643175176,0.000689556,0.000689556,0.004009622,0.006350772,0.55578976,0.573207318,0.000465209,0.004451639,0.000531932
9602033,0.00160321,3.87E-05,0.000261149,0.611733875,0.000261632,0.000261632,0.00160321,0.003366977,0.559987338,0.540058205,3.87E-05,0.001214083,7.98E-05
9603173,0.00481155,7.75E-05,0.000674195,0.638645586,0.000674035,0.000674035,0.00481155,0.006759081,0.543451281,0.566622228,7.75E-05,0.005665722,9.62E-05
9305083,0.018444272,0.003577801,0.00381417,0.707675817,0.00381362,0.00381362,0.018444272,0.026043818,0.553750272,0.636991348,0.003577801,0.020234723,0.004248028
9409021,0.042502004,0.003688739,0.018391587,0.743040765,0.018380759,0.018380759,0.042502004,0.04233471,0.695795806,0.677290502,0.003688739,0.04451639,0.004539778
9409062,0.004009622,5.70E-05,8.94E-05,0.586538647,8.94E-05,8.94E-05,0.004009622,0.007293023,0.575418229,0.516432154,5.70E-05,0.003237556,8.68E-05
9309152,0.003207694,0.000302456,0.001146258,0.671453416,0.001146303,0.001146303,0.003207694,0.004215003,0.576490094,0.598869958,0.000302456,0.002832861,0.000398167
9603182,0.003207694,0.000722723,0.000125398,0.60524474,0.000125273,0.000125273,0.003207694,0.007230206,0.572565062,0.533263068,0.000722723,0.003237556,0.000806363
9702078,0.003207694,1.63E-05,0.000126548,0.582714012,0.000126382,0.000126382,0.003207694,0.005220071,0.575539625,0.512793655,1.63E-05,0.004451639,2.43E-05
103118,0.00481155,0.000500135,0.000502734,0.621160307,0.000505526,0.000505526,0.00481155,0.009365975,0.570134013,0.547639628,0.000500135,0.006070417,0.00071498
108148,0.00160321,0,5.60E-05,0.552457998,5.63E-05,5.63E-05,0.00160321,0.003398385,0.576261788,0.481794049,0,0.001618778,0
9407108,0.005613478,6.08E-05,1.60E-05,0.545623405,1.60E-05,1.60E-05,0.005613478,0.012286953,0.578300304,0.476399862,6.08E-05,0.005665722,8.37E-05
9605099,0.005613478,0.002532652,0.00057385,0.630700323,0.00057426,0.00057426,0.005613478,0.011595969,0.58036425,0.560176776,0.002532652,0.006070417,0.003020539
9910046,0.011226938,0.00121683,6.37E-05,0.575589953,6.39E-05,6.39E-05,0.011226938,0.02638931,0.579987801,0.504368058,0.00121683,0.009712667,0.001365643
9610081,0.00481155,0.000149482,0.000108908,0.573728822,0.000109087,0.000109087,0.00481155,0.009899917,0.569083151,0.504280565,0.000149482,0.00364225,0.00025345
9602101,0.006415388,0.000169739,4.95E-06,0.511988058,4.97E-06,4.97E-06,0.006415388,0.014611172,0.579028323,0.444380291,0.000169739,0.006070417,0.000164273
9912173,0.007217316,0.000349256,6.14E-05,0.571055178,6.16E-05,6.16E-05,0.007217316,0.016055957,0.578959004,0.499927317,0.000349256,0.005665722,0.000362183
3210,0.008821172,0.001093388,1.45E-05,0.547638377,1.45E-05,1.45E-05,0.008821172,0.021615238,0.580707495,0.478367439,0.001093388,0.008903278,0.001376109
9411004,0.013632722,0.006633179,0.002590698,0.665918237,0.00261632,0.00261632,0.013632722,0.032533415,0.577438253,0.592099463,0.006633179,0.014164306,0.007056084
110266,0.002405766,0.000623073,4.87E-05,0.551767836,4.90E-05,4.90E-05,0.002405766,0.007701332,0.576601315,0.481458021,0.000623073,0.002023472,0.000710286
9604094,0.00481155,0.000456129,9.63E-05,0.594651402,9.64E-05,9.64E-05,0.00481155,0.012820895,0.572586893,0.522513706,0.000456129,0.005261028,0.00061798
9709207,0.004009622,0.000299662,0.000104306,0.568511608,0.000104209,0.000104209,0.004009622,0.009585834,0.575770689,0.497095785,0.000299662,0.004451639,0.000306643
9907050,0.005613478,0.000116652,5.45E-05,0.572567708,5.48E-05,5.48E-05,0.005613478,0.012632445,0.576977123,0.500234679,0.000116652,0.005261028,0.000168185
9910112,0.008821172,0.000618183,5.87E-05,0.572653159,5.90E-05,5.90E-05,0.008821172,0.019385244,0.57601279,0.500860607,0.000618183,0.0072845,0.000686036
9610066,0.00481155,0.00029128,7.25E-05,0.587268032,7.27E-05,7.27E-05,0.00481155,0.010936393,0.574382314,0.515729598,0.00029128,0.004046945,0.000372353
9609153,0.004009622,0.000192091,5.45E-05,0.567896324,5.48E-05,5.48E-05,0.004009622,0.010151184,0.576787257,0.496119491,0.000192091,0.00364225,0.000245628
2050,0.005613478,6.71E-05,0.000161445,0.588715322,0.000161635,0.000161635,0.005613478,0.010025551,0.593431887,0.517851202,6.71E-05,0.005261028,7.63E-05
201104,0.00481155,1.70E-05,0.000161061,0.588709679,0.000161192,0.000161192,0.00481155,0.008423724,0.592165976,0.517786796,1.70E-05,0.004046945,2.39E-05
204210,0.005613478,2.23E-05,2.27E-05,0.549643675,2.26E-05,2.26E-05,0.005613478,0.010716535,0.589819834,0.481061102,2.23E-05,0.004046945,3.25E-05
212340,0.010425028,0.000242384,4.79E-05,0.572455594,4.81E-05,4.81E-05,0.010425028,0.020955662,0.597536597,0.501865825,0.000242384,0.009307972,0.000302732
11194,0.010425028,0.005375877,0.001188138,0.683374519,0.00118843,0.00118843,0.010425028,0.019636511,0.608016246,0.609437056,0.005375877,0.010117361,0.006206072
11276,0.011226938,0.000951004,0.000164513,0.608158576,0.000164518,0.000164518,0.011226938,0.021426788,0.599639218,0.53595404,0.000951004,0.011331445,0.001286674
103186,0.008821172,0.002257592,0.00063378,0.644728691,0.000634125,0.000634125,0.008821172,0.016087366,0.60173972,0.575114942,0.002257592,0.008498584,0.002738725
10259,0.004009622,6.55E-06,2.39E-05,0.559277411,2.39E-05,2.39E-05,0.004009622,0.007889782,0.585867654,0.488867997,6.55E-06,0.004046945,1.20E-05
9312158,0.007217316,0.000546237,7.09E-05,0.582918725,7.12E-05,7.12E-05,0.007217316,0.014014413,0.578341116,0.510910585,0.000546237,0.005665722,0.000669609
108149,0.004009622,0.000335286,0.000663335,0.629420029,0.000665166,0.000665166,0.004009622,0.006727672,0.57152943,0.555471414,0.000335286,0.003237556,0.000397385
9412212,0.007217316,0.000209554,0.000768167,0.622804971,0.000769376,0.000769376,0.007217316,0.011658786,0.57525407,0.549331898,0.000209554,0.006879806,0.000222942
202018,0.002405766,1.75E-06,2.69E-06,0.495632448,2.68E-06,2.68E-06,0.002405766,0.004748945,0.580322141,0.429182432,1.75E-06,0.002832861,3.43E-06
9410015,0.002405766,1.20E-06,1.99E-05,0.52635956,1.98E-05,1.98E-05,0.002405766,0.004968804,0.572398468,0.457153409,1.20E-06,0.002428167,2.21E-06
9409101,0.007217316,0.00020676,0.000589807,0.638472899,0.000589781,0.000589781,0.007217316,0.011910053,0.570586568,0.566662252,0.00020676,0.006879806,0.000283176
9702019,0.005613478,0.000744866,0.000539927,0.632200599,0.000538785,0.000538785,0.005613478,0.008800624,0.576607496,0.558498405,0.000744866,0.006879806,0.000918045
9703095,0.007217316,0.000791778,0.000544951,0.62395699,0.000543219,0.000543219,0.007217316,0.014140047,0.55155186,0.550097426,0.000791778,0.006879806,0.000905811
9405069,0.01443465,0.00223211,0.009917465,0.730469029,0.009910976,0.009910976,0.01443465,0.017752009,0.556951492,0.658259105,0.00223211,0.014164306,0.002786106
9609098,0.004009622,0.001056507,0.000252329,0.612197481,0.000252763,0.000252763,0.004009622,0.007638515,0.573325479,0.538407395,0.001056507,0.002832861,0.001307099
3301,0.002405766,0.000941406,0.000706683,0.657193018,0.000705076,0.000705076,0.002405766,0.004560495,0.583527568,0.583066859,0.000941406,0.002023472,0.001206235
9906060,0.003207694,0.00031922,0.000905682,0.640390955,0.000904626,0.000904626,0.003207694,0.005785421,0.559146469,0.565414626,0.00031922,0.002428167,0.000462312
9907103,0.002405766,0.002688204,0.000224719,0.592533612,0.000226157,0.000226157,0.002405766,0.0094602,0.574761861,0.520991437,0.002688204,0.002832861,0.002822762
9907130,0.000801605,0,0.000224719,0.589648283,0.000226157,0.000226157,0.000801605,0.001482475,0.574471084,0.518516794,0,0.000809389,0
9912130,0.010425028,0.000145989,0.018648142,0.691362613,0.018779859,0.018779859,0.010425028,0.009146116,0.673841984,0.619927017,0.000145989,0.01092675,0.000192434
9907084,0.004009622,3.63E-05,3.81E-05,0.570127132,3.81E-05,3.81E-05,0.004009622,0.007512881,0.585334094,0.498350105,3.63E-05,0.00364225,5.44E-05
106082,0.011226938,0.000780504,0.000182536,0.597359256,0.000182256,0.000182256,0.011226938,0.021458196,0.599077427,0.524855531,0.000780504,0.010522056,0.000964081
9603081,0.043303932,0.00194514,0.031143329,0.777116746,0.031210263,0.031210263,0.043303932,0.040670694,0.607239545,0.708395927,0.00194514,0.041683529,0.002502038
9604014,0.011226938,0.000110365,0.005839585,0.702839154,0.005875635,0.005875635,0.011226938,0.010245409,0.581765516,0.630630241,0.000110365,0.012545528,0.000150193
9603127,0.047313554,0.004465974,0.036847315,0.79171825,0.036928919,0.036928919,0.047313554,0.044627834,0.653462417,0.723323832,0.004465974,0.047753946,0.005272038
9610250,0.007217316,4.07E-05,0.004826716,0.697838047,0.004833541,0.004833541,0.007217316,0.005879646,0.594250449,0.627793292,4.07E-05,0.005665722,6.32E-05
9704080,0.11387329,0.016060553,0.124536769,0.818671576,0.124828637,0.124828637,0.11387329,0.104671523,0.179420226,0.758362534,0.016060553,0.118575476,0.017619106
9909220,0.005613478,1.54E-05,0.00731555,0.686331065,0.007339,0.007339,0.005613478,0.005754013,0.542847043,0.61498718,1.54E-05,0.004856333,2.88E-05
9910108,0.00481155,0.001332377,0.003189769,0.672313723,0.003192798,0.003192798,0.00481155,0.008894849,0.499253888,0.599262338,0.001332377,0.004046945,0.001530933
8146,0.006415388,2.25E-05,0.011131541,0.699754946,0.011174792,0.011174792,0.006415388,0.005754013,0.549398198,0.628773171,2.25E-05,0.006070417,3.79E-05
9910211,0.00160321,9.15E-08,0.004020723,0.660686806,0.004035342,0.004035342,0.00160321,0.0011998,0.539987248,0.589232119,9.15E-08,0.001618778,1.08E-07
9711129,0.002405766,0.00082465,0.002258195,0.647619149,0.002261565,0.002261565,0.002405766,0.004780353,0.535080681,0.576400606,0.00082465,0.002832861,0.000944008
9601049,0.002405766,1.20E-05,1.52E-05,0.547706776,1.52E-05,1.52E-05,0.002405766,0.005377112,0.575339598,0.478016558,1.20E-05,0.002428167,2.80E-05
9411112,0.016038488,0.001945776,5.79E-05,0.564471046,5.83E-05,5.83E-05,0.016038488,0.040286884,0.570685381,0.494970576,0.001945776,0.013354917,0.002435281
9604079,0.002405766,0.001130668,1.33E-05,0.542834913,1.33E-05,1.33E-05,0.002405766,0.008423724,0.575922019,0.472588656,0.001130668,0.002832861,0.001323894
9411021,0.021651966,0.008820444,0.016466322,0.730547258,0.016451777,0.016451777,0.021651966,0.034365465,0.700491939,0.65978742,0.008820444,0.025091056,0.009424842
9412203,0.01523656,0.002397721,0.002168913,0.693612166,0.002170659,0.002170659,0.01523656,0.026829027,0.702712899,0.620703568,0.002397721,0.014164306,0.003051118
9601139,0.007217316,0.000762468,0.000414549,0.606980079,0.00041462,0.00041462,0.007217316,0.015019481,0.619415506,0.53513203,0.000762468,0.006475111,0.000847564
9609216,0.003207694,5.06E-05,0.000333627,0.601220206,0.000332583,0.000332583,0.003207694,0.005502746,0.591006845,0.529608898,5.06E-05,0.00364225,7.70E-05
303086,0.00481155,0.000143195,0.000873662,0.628119214,0.000871368,0.000871368,0.00481155,0.008392316,0.605805902,0.555575681,0.000143195,0.004451639,0.000160362
9604012,0.003207694,0.000579765,0.000356636,0.608188701,0.000356973,0.000356973,0.003207694,0.006256547,0.597902252,0.535696265,0.000579765,0.002428167,0.000621109
9605140,0.01523656,0.00195719,0.001425638,0.652499229,0.001421238,0.001421238,0.01523656,0.030101465,0.620500724,0.579629415,0.00195719,0.014973695,0.00225616
9605005,0.003207694,0.000623073,0.000363538,0.596256944,0.000363624,0.000363624,0.003207694,0.007984007,0.601405559,0.524171117,0.000623073,0.002832861,0.000698553
9601022,0.010425028,0.00562753,0.000446132,0.607448524,0.000445661,0.000445661,0.010425028,0.02922046,0.625542764,0.536057716,0.00562753,0.009307972,0.006040258
9607072,0.008019244,0.001742327,0.000855481,0.631595732,0.00085363,0.00085363,0.008019244,0.017375109,0.598965246,0.55811155,0.001742327,0.006879806,0.002280019
9608132,0.002405766,2.83E-07,0.000355869,0.59176828,0.000354755,0.000354755,0.002405766,0.004529087,0.603729333,0.520566935,2.83E-07,0.001618778,5.36E-07
9609007,0.004009622,5.08E-05,0.000445097,0.613316683,0.000443444,0.000443444,0.004009622,0.006790489,0.619179503,0.540162095,5.08E-05,0.003237556,7.27E-05
9610029,0.00481155,0.000310838,0.00080816,0.644986081,0.000807068,0.000807068,0.00481155,0.008392316,0.628920352,0.573614002,0.000310838,0.004451639,0.0005069
9710231,0.032878904,0.001338566,0.034727591,0.782485122,0.034828546,0.034828546,0.032878904,0.030366865,0.413728334,0.715053712,0.001338566,0.036017807,0.001598778
9912227,0.005613478,5.04E-05,0.004648598,0.711052686,0.004656163,0.004656163,0.005613478,0.004968804,0.521106801,0.639901294,5.04E-05,0.004451639,7.37E-05
9910062,0.002405766,1.40E-07,0.002132091,0.654956473,0.002139618,0.002139618,0.002405766,0.0019536,0.561886808,0.582777657,1.40E-07,0.002832861,5.53E-07
106028,0.008019244,0.001533158,0.002609895,0.701465935,0.00261632,0.00261632,0.008019244,0.014642581,0.544732297,0.625868476,0.001533158,0.006070417,0.001859612
9712072,0.032878904,0.002713686,0.037528428,0.79213708,0.037626456,0.037626456,0.032878904,0.031857507,0.3107238,0.723097725,0.002713686,0.031161473,0.003252572
1201,0.027265444,5.46E-05,0.073132752,0.693377155,0.073998188,0.073998188,0.027265444,0.015050889,0.664117551,0.626274764,5.46E-05,0.029542695,6.07E-05
9902105,0.096230946,0.007270857,0.205379415,0.798493876,0.207564447,0.207564447,0.096230946,0.063108832,0.513953774,0.73523477,0.007270857,0.096721975,0.007847084
212196,0.00160321,0.000515502,0.003717828,0.634081099,0.003769275,0.003769275,0.00160321,0.003366977,0.569886228,0.562529629,0.000515502,0.001214083,0.000556965
304213,0.012830794,4.45E-05,0.02818844,0.697394129,0.028487073,0.028487073,0.012830794,0.00773274,0.546150049,0.629361811,4.45E-05,0.012950223,6.72E-05
6028,0.011226938,0.001639891,0.002559816,0.684075056,0.002549804,0.002549804,0.011226938,0.014391314,0.586937208,0.612069246,0.001639891,0.01092675,0.001934998
10051,0.008821172,8.31E-05,0.000157993,0.600626133,0.000157644,0.000157644,0.008821172,0.01445413,0.521187722,0.530111671,8.31E-05,0.009712667,0.00011108
11258,0.012028866,0.001460303,0.000141504,0.591517407,0.000141015,0.000141015,0.012028866,0.021740872,0.509404943,0.521220048,0.001460303,0.012950223,0.001605638
11273,0.005613478,0.000192789,0.000274188,0.612490649,0.000272718,0.000272718,0.005613478,0.009868509,0.556279962,0.539116383,0.000192789,0.006475111,0.000251103
104189,0.013632722,0.002137252,4.83E-05,0.570885251,4.86E-05,4.86E-05,0.013632722,0.035304889,0.564529754,0.500958298,0.002137252,0.015378389,0.002583635
9303112,0.013632722,0.004482724,0.00101683,0.668499626,0.001017704,0.001017704,0.013632722,0.029582599,0.555496584,0.597111912,0.004482724,0.014164306,0.005389297
9310092,0.000801605,0,1.84E-05,0.548955613,1.84E-05,1.84E-05,0.000801605,0.0015767,0.574643735,0.480038751,0,0.001214083,0
9901016,0.004009622,0.001133204,0.001241092,0.645392904,0.001241644,0.001241644,0.004009622,0.007795557,0.574160161,0.57525497,0.001133204,0.004451639,0.001230242
101053,0.004009622,0.001429401,0.000216282,0.602873304,0.000215957,0.000215957,0.004009622,0.010056959,0.564429279,0.531052455,0.001429401,0.003237556,0.001640973
9710236,0.007217316,0.000118747,0.00114436,0.670595303,0.001144086,0.001144086,0.007217316,0.008894849,0.541074763,0.597223938,0.000118747,0.006475111,0.000165838
9907224,0.012028866,0.001753497,0.001557858,0.678818236,0.001556489,0.001556489,0.012028866,0.016935391,0.53984345,0.605477817,0.001753497,0.011736139,0.002365691
9905108,0.00481155,8.03E-05,0.000755132,0.647762643,0.000756072,0.000756072,0.00481155,0.005879646,0.552473105,0.577223374,8.03E-05,0.004451639,0.000125161
9911166,0.006415388,9.57E-05,0.001233346,0.660551743,0.001232775,0.001232775,0.006415388,0.007261614,0.563722869,0.589591047,9.57E-05,0.006879806,0.000145499
103136,0.020850038,0.001137863,0.004148399,0.686515258,0.004146203,0.004146203,0.020850038,0.024190724,0.529409089,0.616925324,0.001137863,0.024281667,0.001358133
212110,0.002405766,0,7.63E-05,0.589563349,7.65E-05,7.65E-05,0.002405766,0.003681061,0.567283301,0.517478026,0,0.002832861,0
9910028,0.002405766,1.16E-05,3.05E-05,0.545827147,3.06E-05,3.06E-05,0.002405766,0.005596971,0.575692058,0.47579666,1.16E-05,0.002428167,1.86E-05
8038,0.016840416,0.000767784,0.010905112,0.730069448,0.01095307,0.01095307,0.016840416,0.014705397,0.511824219,0.66123591,0.000767784,0.018211251,0.000928066
104082,0.004009622,9.22E-06,0.002151346,0.66785967,0.002157356,0.002157356,0.004009622,0.00349261,0.630037815,0.598932797,9.22E-06,0.004451639,1.42E-05
9707042,0.012830794,0.000203966,0.008858318,0.725891505,0.008868883,0.008868883,0.012830794,0.011093435,0.558337432,0.654841467,0.000203966,0.010522056,0.000268313
9710005,0.018444272,0.000293375,0.019168485,0.746365006,0.019201131,0.019201131,0.018444272,0.014202864,0.577290357,0.676904269,0.000293375,0.016997167,0.000362183
9812012,0.0096231,0.000380689,0.008698572,0.731923366,0.008713677,0.008713677,0.0096231,0.011062027,0.563425851,0.658380741,0.000380689,0.009712667,0.000581997
9902154,0.005613478,0.000569288,0.000540173,0.649317822,0.000541002,0.000541002,0.005613478,0.011627377,0.583223135,0.575339594,0.000569288,0.005261028,0.000748617
9901042,0.006415388,0.000235399,0.002882069,0.649523911,0.002904559,0.002904559,0.006415388,0.006444997,0.611960163,0.580738114,0.000235399,0.004856333,0.000287087
9912117,0.00160321,3.38E-07,0.000108525,0.566763909,0.000108644,0.000108644,0.00160321,0.002047826,0.581900727,0.498615864,3.38E-07,0.002428167,9.78E-07
9903163,0.008821172,5.22E-05,0.006947939,0.698751437,0.006939901,0.006939901,0.008821172,0.00754429,0.572950113,0.628806149,5.22E-05,0.008093889,7.39E-05
9912086,0.012028866,0.000243781,0.006427627,0.717988001,0.006452112,0.006452112,0.012028866,0.010779352,0.483449203,0.647749906,0.000243781,0.01092675,0.000318377
11027,0.006415388,0.000795703,0.000136135,0.623716105,0.000135916,0.000135916,0.006415388,0.011313294,0.539312477,0.549122966,0.000795703,0.006070417,0.00111159
108153,0.005613478,0.00071337,0.000236223,0.645331848,0.000235025,0.000235025,0.005613478,0.010716535,0.557444025,0.569700846,0.00071337,0.005261028,0.001057333
205137,0.005613478,0.000358337,0.000102772,0.59592126,0.000102879,0.000102879,0.005613478,0.009931326,0.542968521,0.523680527,0.000358337,0.005665722,0.00038878
109110,0.007217316,0.000161356,0.000114277,0.592224956,0.000113965,0.000113965,0.007217316,0.012035686,0.533270064,0.521797597,0.000161356,0.007689195,0.000211991
301175,0.002405766,0.000665682,2.84E-06,0.504494956,2.84E-06,2.84E-06,0.002405766,0.008706399,0.569500309,0.437844037,0.000665682,0.003237556,0.000760351
9409111,0.025661588,0.008945653,0.004496667,0.740013502,0.004500958,0.004500958,0.025661588,0.036049267,0.564442363,0.668491719,0.008945653,0.02630514,0.010747281
112035,0.00481155,0.00016904,0.001340916,0.657819732,0.001339201,0.001339201,0.00481155,0.006099505,0.570805859,0.585965108,0.00016904,0.004451639,0.00023937
9610163,0.00481155,0.000742917,0.000193657,0.617095701,0.000193342,0.000193342,0.00481155,0.010779352,0.578978717,0.543865933,0.000742917,0.005261028,0.000863616
9706014,0.002405766,0.000312235,8.70E-05,0.600720166,8.69E-05,8.69E-05,0.002405766,0.005628379,0.576503889,0.528437947,0.000312235,0.002832861,0.000408336
9610060,0.002405766,3.60E-06,0.000210147,0.610486855,0.000209749,0.000209749,0.002405766,0.002770218,0.560081937,0.539457339,3.60E-06,0.002428167,5.58E-06
9709008,0.00481155,0.001765176,0.000240442,0.620237819,0.00023946,0.00023946,0.00481155,0.010590901,0.575783794,0.548903625,0.001765176,0.004856333,0.001918962
2084,0.026463516,0.000600721,0.040096424,0.742115634,0.040385344,0.040385344,0.026463516,0.021521013,0.635139677,0.672332542,0.000600721,0.027923917,0.000868607
211176,0.003207694,1.58E-07,0.003736289,0.626209979,0.003769275,0.003769275,0.003207694,0.002456134,0.605875028,0.55558069,1.58E-07,0.004046945,2.31E-07
6004,0.005613478,0.000158562,0.001082278,0.646425827,0.001079786,0.001079786,0.005613478,0.008737808,0.571368857,0.571211906,0.000158562,0.005261028,0.000275353
108155,0.004009622,0.000106872,0.000187138,0.586633924,0.000186247,0.000186247,0.004009622,0.008423724,0.573848796,0.514157517,0.000106872,0.002428167,0.000245628
102036,0.003207694,9.71E-06,6.48E-05,0.55356386,6.52E-05,6.52E-05,0.003207694,0.00638218,0.573818985,0.483331761,9.71E-06,0.002428167,1.61E-05
201211,0.010425028,0.004118674,0.00275842,0.657749255,0.002771526,0.002771526,0.010425028,0.018725668,0.560643755,0.58432487,0.004118674,0.010117361,0.004544362
9704074,0.002405766,0.001298011,5.29E-05,0.554328591,5.28E-05,5.28E-05,0.002405766,0.007073164,0.575808625,0.48379561,0.001298011,0.001618778,0.001469659
9902205,0.013632722,0.000662888,0.008150703,0.711514169,0.008115028,0.008115028,0.013632722,0.015082298,0.594522119,0.637659459,0.000662888,0.012140834,0.000809288
