,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality,Rank-prestige
9143,9603168,0.003207694,6.99e-06,0.001476614,0.667431293,0.001481103,0.001481103,0.003207694,0.004937395,0.568856459,0.594004916,6.99e-06,0.002832861
9144,9902194,0.00160321,0.0,0.000363922,0.618600433,0.000363624,0.000363624,0.00160321,0.003272752,0.577873241,0.548276856,0.0,0.001214083
9145,9406022,0.002405766,0.000824482,2.49e-05,0.558052231,2.51e-05,2.51e-05,0.002405766,0.00754429,0.57488987,0.487804122,0.000824482,0.002832861
9146,9308112,0.019246182,0.001573476,0.00410235,0.730434266,0.004101858,0.004101858,0.019246182,0.023248473,0.560533823,0.658899261,0.001573476,0.021044112
9147,9308154,0.032076976,0.002778019,0.005096114,0.733243359,0.005099608,0.005099608,0.032076976,0.040078961,0.541542727,0.660369392,0.002778019,0.035613112
9148,9409011,0.011226938,0.000345764,0.003288285,0.722610642,0.003281487,0.003281487,0.011226938,0.013166387,0.601016764,0.649267184,0.000345764,0.012545528
9149,9608045,0.007217316,0.000121541,0.000913912,0.659941094,0.000915712,0.000915712,0.007217316,0.008926258,0.574863088,0.591463247,0.000121541,0.010117361
9150,3178,0.006415388,2.24e-05,0.000403949,0.624337709,0.000403534,0.000403534,0.006415388,0.008015415,0.575997616,0.552359112,2.24e-05,0.006879806
9151,12151,0.004009622,2.31e-05,0.000304099,0.614778395,0.000303759,0.000303759,0.004009622,0.004780353,0.580988939,0.545793188,2.31e-05,0.004046945
9152,9612034,0.00481155,1.22e-06,0.000204778,0.609850105,0.000204871,0.000204871,0.00481155,0.006256547,0.558987841,0.537069226,1.22e-06,0.004856333
9153,208099,0.004009622,0.00039466,0.000365456,0.61973068,0.000365841,0.000365841,0.004009622,0.006319363,0.582509607,0.547647913,0.00039466,0.003237556
9154,210095,0.005613478,4.26e-05,0.000417663,0.627605525,0.000416837,0.000416837,0.005613478,0.007198798,0.554865915,0.554390197,4.26e-05,0.005261028
9155,9811256,0.0096231,0.000125732,0.000804812,0.630298863,0.000804851,0.000804851,0.0096231,0.01272667,0.573596011,0.557362848,0.000125732,0.009307972
9156,9812207,0.007217316,3.02e-05,0.000875679,0.64054463,0.000875802,0.000875802,0.007217316,0.008360907,0.576811246,0.568435214,3.02e-05,0.006475111
9157,102089,0.008821172,1.54e-05,0.00028109,0.611496244,0.000281587,0.000281587,0.008821172,0.012129911,0.558109526,0.539124763,1.54e-05,0.008903278
9158,103066,0.008019244,0.000649617,0.001444831,0.657291523,0.001443411,0.001443411,0.008019244,0.011281885,0.542102359,0.585523666,0.000649617,0.006070417
9159,106172,0.002405766,4.17e-08,0.000303716,0.617629601,0.000303759,0.000303759,0.002405766,0.002833035,0.572375189,0.544594231,4.17e-08,0.002023472
9160,9308052,0.00481155,9.92e-05,0.000794182,0.668252224,0.000793765,0.000793765,0.00481155,0.006539222,0.56449995,0.593430917,9.92e-05,0.005665722
9161,2099,0.00481155,1.23e-05,0.005185741,0.691666387,0.005188296,0.005188296,0.00481155,0.003775286,0.560763005,0.619579832,1.23e-05,0.004046945
9162,8025,0.004009622,4.88e-05,0.001927083,0.677193409,0.001924548,0.001924548,0.004009622,0.004057961,0.575909121,0.607956107,4.88e-05,0.004451639
9163,9811120,0.020850038,0.000137607,0.020420381,0.73628601,0.020420602,0.020420602,0.020850038,0.017249475,0.7726499,0.669470547,0.000137607,0.019425334
9164,9909041,0.016840416,0.000237494,0.016306345,0.737108144,0.016296572,0.016296572,0.016840416,0.013292021,0.602960108,0.666948144,0.000237494,0.016997167
9165,9912132,0.011226938,8.03e-05,0.008349242,0.695553164,0.00833675,0.00833675,0.011226938,0.009146116,0.628038767,0.629728932,8.03e-05,0.010522056
9166,1192,0.035284688,0.000346462,0.03263259,0.723735087,0.032603121,0.032603121,0.035284688,0.027834095,0.578455552,0.660148271,0.000346462,0.036422501
9167,207138,0.003207694,0.001444628,0.000654223,0.623424761,0.00065408,0.00065408,0.003207694,0.007041756,0.55165088,0.556360456,0.001444628,0.002428167
9168,101105,0.01443465,0.002525458,0.002348565,0.668543302,0.002350254,0.002350254,0.01443465,0.022180589,0.500070644,0.598982258,0.002525458,0.012140834
9169,9901119,0.004009622,1.51e-05,0.001123702,0.644005036,0.001121914,0.001121914,0.004009622,0.004215003,0.552863404,0.574723816,1.51e-05,0.004856333
9170,9902035,0.010425028,0.000102681,0.001519054,0.683656086,0.001516579,0.001516579,0.010425028,0.013134979,0.488873349,0.61007968,0.000102681,0.009712667
9171,9903033,0.016038488,0.000418409,0.011384001,0.713739305,0.011374342,0.011374342,0.016038488,0.016495674,0.65422055,0.643899343,0.000418409,0.015378389
9172,9903190,0.028067354,0.000707942,0.030913993,0.756155239,0.030898079,0.030898079,0.028067354,0.024033682,0.527835027,0.687758874,0.000707942,0.030756779
9173,9905200,0.005613478,4.44e-05,0.004662855,0.6965475,0.004656163,0.004656163,0.005613478,0.005314296,0.580253718,0.6245621,4.44e-05,0.005665722
9174,9912018,0.036086615,0.001771288,0.030327024,0.765126686,0.030319606,0.030319606,0.036086615,0.03162854,0.623069288,0.696520371,0.001771288,0.034803723
9175,7027,0.003207694,0.000203267,0.000636257,0.616779523,0.000636342,0.000636342,0.003207694,0.005471338,0.581212851,0.544600876,0.000203267,0.00364225
9176,9912032,0.00160321,1.98e-07,0.000746669,0.625030543,0.000744986,0.000744986,0.00160321,0.001545292,0.56520418,0.557383378,1.98e-07,0.001618778
9177,1157,0.000801605,0.0,0.000785032,0.658539463,0.000784896,0.000784896,0.000801605,0.000763223,0.577793023,0.588785175,0.0,0.001214083
9178,2047,0.003207694,7.33e-06,0.000676757,0.628382806,0.000676252,0.000676252,0.003207694,0.003586835,0.586012059,0.559822439,7.33e-06,0.002428167
9179,9308149,0.000801605,0.0,0.000115044,0.578295434,0.000115295,0.000115295,0.000801605,0.001168391,0.576486645,0.510987667,0.0,0.000404694
9180,9605184,0.045709698,0.003587623,0.028550061,0.776556453,0.028558246,0.028558246,0.045709698,0.038806608,0.50546711,0.71302305,0.003587623,0.043707001
9181,9609079,0.012028866,0.003862396,0.00179703,0.676991784,0.001795949,0.001795949,0.012028866,0.023593965,0.573834256,0.605071199,0.003862396,0.009307972
9182,9910100,0.00481155,5.66e-05,0.001985637,0.682030772,0.00198663,0.00198663,0.00481155,0.005251479,0.55445851,0.613231778,5.66e-05,0.00364225
9183,112118,0.008821172,6.35e-06,0.006896572,0.696444779,0.006895556,0.006895556,0.008821172,0.006225138,0.66484188,0.628553825,6.35e-06,0.008093889
9184,202116,0.012830794,8.1e-05,0.006047101,0.704444013,0.00603084,0.00603084,0.012830794,0.009994142,0.572987662,0.635595999,8.1e-05,0.012545528
9185,212236,0.026463516,0.000832271,0.01262945,0.718130777,0.012615986,0.012615986,0.026463516,0.021552421,0.49638394,0.651238749,0.000832271,0.028328612
9186,302174,0.032076976,0.000402343,0.017709431,0.729783061,0.017671249,0.017671249,0.032076976,0.02387664,0.459581047,0.664306154,0.000402343,0.033994334
9187,9605032,0.043303932,0.001831346,0.01993327,0.745757565,0.019910642,0.019910642,0.043303932,0.038481217,0.532352778,0.68066841,0.001831346,0.044111696
9188,212141,0.011226938,6.11e-05,0.004000222,0.686845521,0.003990997,0.003990997,0.011226938,0.009334567,0.449333684,0.616785109,6.11e-05,0.010522056
9189,9611112,0.003207694,1.63e-05,0.000677293,0.643033707,0.000676252,0.000676252,0.003207694,0.004215003,0.571340626,0.569807463,1.63e-05,0.004451639
9190,9610151,0.02485966,0.000289184,0.018154973,0.748339204,0.018136865,0.018136865,0.02485966,0.018285951,0.755546879,0.682166143,0.000289184,0.025091056
9191,9707044,0.0096231,0.000252861,0.003379783,0.704225839,0.003392348,0.003392348,0.0096231,0.009208933,0.591167231,0.634907427,0.000252861,0.009712667
9192,9908007,0.004009622,8.8e-05,0.00158459,0.63681721,0.001583096,0.001583096,0.004009622,0.003586835,0.558931917,0.565782945,8.8e-05,0.004856333
9193,105239,0.004009622,2.28e-05,0.000258082,0.59176828,0.000259415,0.000259415,0.004009622,0.005314296,0.59964048,0.522108451,2.28e-05,0.002832861
9194,9912152,0.050521248,0.001313238,0.046947631,0.771724512,0.046830139,0.046830139,0.050521248,0.035135598,0.768509495,0.707966404,0.001313238,0.053419668
9195,210131,0.016840416,0.000203966,0.00878953,0.706308027,0.008780194,0.008780194,0.016840416,0.012569628,0.716624722,0.639712525,0.000203966,0.017806556
9196,3187,0.046511626,0.00280825,0.035879283,0.756052807,0.036062429,0.036062429,0.046511626,0.042183007,0.804223769,0.689649187,0.00280825,0.046539862
9197,107267,0.003207694,1.15e-05,0.002047814,0.640017098,0.002062015,0.002062015,0.003207694,0.002895851,0.618147436,0.568129106,1.15e-05,0.002832861
9198,105126,0.00160321,7.96e-07,0.0013657,0.63398288,0.001374677,0.001374677,0.00160321,0.001356841,0.604123798,0.561867726,7.96e-07,0.002023472
9199,106056,0.004009622,0.002255902,0.000812988,0.591050437,0.000818154,0.000818154,0.004009622,0.016212999,0.596899389,0.521440397,0.002255902,0.004451639
9200,7154,0.005613478,3.54e-05,0.009147604,0.713589976,0.009157121,0.009157121,0.005613478,0.004340636,0.597489757,0.644064047,3.54e-05,0.006879806
9201,9711078,0.037690454,0.00067616,0.050233347,0.778555579,0.050373701,0.050373701,0.037690454,0.030034565,0.634464927,0.71191588,0.00067616,0.035208418
9202,7224,0.000801605,0.0,9.59e-07,0.477543561,9.67e-07,9.67e-07,0.000801605,0.004686128,0.576605606,0.412434005,0.0,0.000404694
9203,9014,0.002405766,0.001868765,5.29e-05,0.565516161,5.34e-05,5.34e-05,0.002405766,0.013951597,0.575115238,0.494132817,0.001868765,0.002023472
9204,208221,0.00160321,0.000623073,9.59e-07,0.477550988,9.69e-07,9.69e-07,0.00160321,0.011941461,0.576692451,0.412519879,0.000623073,0.000809389
9205,102181,0.023255821,0.001690239,0.024573143,0.719511052,0.024738861,0.024738861,0.023255821,0.021740872,0.696828031,0.650073981,0.001690239,0.024686362
9206,103023,0.0096231,0.000431681,0.002115598,0.648330413,0.002126315,0.002126315,0.0096231,0.012255545,0.536291246,0.575822421,0.000431681,0.011331445
9207,207007,0.005613478,0.000187201,0.006728447,0.671725242,0.006784695,0.006784695,0.005613478,0.006507814,0.534644292,0.601326231,0.000187201,0.006475111
9208,207078,0.003207694,7.19e-07,0.000519503,0.600967138,0.000523264,0.000523264,0.003207694,0.003869511,0.550208946,0.530584428,7.19e-07,0.00364225
9209,212170,0.01523656,0.000719112,0.003542463,0.662319027,0.003547553,0.003547553,0.01523656,0.018568626,0.5378049,0.591352271,0.000719112,0.017401862
9210,9903112,0.005613478,0.00026753,0.004426279,0.686515258,0.004456614,0.004456614,0.005613478,0.00619373,0.591417347,0.615818633,0.00026753,0.005261028
9211,6245,0.004009622,3.91e-05,0.002238975,0.62457272,0.002261565,0.002261565,0.004009622,0.00446627,0.588893657,0.552702923,3.91e-05,0.004046945
9212,9903202,0.003207694,5.86e-06,0.000550408,0.612069309,0.000552088,0.000552088,0.003207694,0.003963736,0.584558565,0.540958813,5.86e-06,0.002832861
9213,9909081,0.026463516,0.000386277,0.054630125,0.768161457,0.054996607,0.054996607,0.026463516,0.02023327,0.687889177,0.699850578,0.000386277,0.022258195
9214,1063,0.007217316,1.68e-05,0.003597672,0.669075177,0.003591897,0.003591897,0.007217316,0.007167389,0.55064103,0.598462033,1.68e-05,0.008093889
9215,9707068,0.045709698,0.002053759,0.051758083,0.777057731,0.05208207,0.05208207,0.045709698,0.034823713,0.562481492,0.71343905,0.002053759,0.043302307
9216,9710049,0.006415388,0.001211304,0.003796246,0.681780828,0.00381362,0.00381362,0.006415388,0.008612174,0.587529327,0.613816641,0.001211304,0.007689195
9217,9910043,0.008019244,3.01e-05,0.005954717,0.695505886,0.005986496,0.005986496,0.008019244,0.006790489,0.610554089,0.627011863,3.01e-05,0.007689195
9218,9909079,0.008821172,0.000114556,0.00335878,0.674930191,0.003370175,0.003370175,0.008821172,0.008455132,0.643591868,0.606103405,0.000114556,0.007689195
9219,302146,0.026463516,0.00036602,0.045465242,0.745205381,0.045881612,0.045881612,0.026463516,0.017092433,0.493522592,0.678728621,0.00036602,0.027114529
9220,3226,0.01523656,0.000138305,0.011766855,0.705788354,0.011862131,0.011862131,0.01523656,0.012286953,0.440483041,0.639279888,0.000138305,0.016592473
9221,9906215,0.019246182,0.000280103,0.012152513,0.72781051,0.012172541,0.012172541,0.019246182,0.018223134,0.559659702,0.657833467,0.000280103,0.021448806
9222,9908189,0.012830794,8.24e-05,0.005216342,0.683519079,0.005210469,0.005210469,0.012830794,0.01291512,0.552072128,0.611732678,8.24e-05,0.014569
9223,4172,0.005613478,0.000818677,0.001855672,0.683846461,0.001864683,0.001864683,0.005613478,0.008612174,0.565647059,0.611330028,0.000818677,0.004046945
9224,9904024,0.0096231,7.54e-05,0.005252869,0.679750215,0.005254813,0.005254813,0.0096231,0.010433859,0.611159693,0.608916162,7.54e-05,0.010117361
9225,7030,0.007217316,4.74e-05,0.00205602,0.641448126,0.00206645,0.00206645,0.007217316,0.008612174,0.580659571,0.570989722,4.74e-05,0.006879806
9226,110291,0.003207694,9.78e-06,0.001154208,0.624096532,0.001161824,0.001161824,0.003207694,0.003398385,0.594765875,0.553012697,9.78e-06,0.004046945
9227,203121,0.006415388,1.05e-05,0.00116937,0.62116659,0.001177344,0.001177344,0.006415388,0.007638515,0.525963582,0.55094636,1.05e-05,0.008093889
9228,211258,0.004009622,0.00062936,0.001959568,0.635900358,0.001971109,0.001971109,0.004009622,0.006476405,0.580483845,0.566679124,0.00062936,0.004046945
9229,111151,0.006415388,4.42e-05,0.005538921,0.672063494,0.005565224,0.005565224,0.006415388,0.005345704,0.612225598,0.602191606,4.42e-05,0.006879806
9230,209082,0.002405766,3.04e-05,0.001580763,0.641984734,0.001589747,0.001589747,0.002405766,0.00292726,0.598439957,0.571779004,3.04e-05,0.002428167
9231,101211,0.006415388,4.23e-05,0.007288611,0.692759052,0.007339,0.007339,0.006415388,0.00503162,0.612428149,0.622268429,4.23e-05,0.006070417
9232,109020,0.00481155,9.92e-05,0.00751313,0.661840645,0.007582895,0.007582895,0.00481155,0.00503162,0.554764564,0.592137869,9.92e-05,0.00364225
9233,9605003,0.010425028,0.001370705,0.002673879,0.641823657,0.002682837,0.002682837,0.010425028,0.015082298,0.555342412,0.571879363,0.001370705,0.011736139
9234,9911087,0.019246182,0.000492451,0.006127255,0.666200058,0.006163873,0.006163873,0.019246182,0.023374107,0.467629495,0.595298843,0.000492451,0.020234723
9235,9704016,0.013632722,0.007275978,0.000374276,0.623494405,0.000376928,0.000376928,0.013632722,0.048885867,0.575358221,0.551162662,0.007275978,0.012545528
9236,210297,0.00160321,2.67e-06,5.52e-05,0.532029396,5.54e-05,5.54e-05,0.00160321,0.003555427,0.574896768,0.464796152,2.67e-06,0.002023472
9237,302154,0.003207694,2.95e-05,0.000351267,0.600831867,0.000352538,0.000352538,0.003207694,0.003995144,0.577788257,0.528954376,2.95e-05,0.00364225
9238,201070,0.008821172,0.000250766,0.003404161,0.656006242,0.00341452,0.00341452,0.008821172,0.011658786,0.576812922,0.582872155,0.000250766,0.009712667
9239,9908038,0.02004811,0.000884568,0.022269012,0.745341088,0.022366213,0.022366213,0.02004811,0.019636511,0.532292239,0.674309743,0.000884568,0.016997167
9240,9911241,0.000801605,0.0,0.000403182,0.59972843,0.000405751,0.000405751,0.000801605,0.000738097,0.572323306,0.52774952,0.0,0.001214083
9241,9908141,0.040096237,0.00055392,0.06343099,0.758612594,0.063835113,0.063835113,0.040096237,0.031028954,0.717697173,0.69132852,0.00055392,0.040469446
9242,5007,0.008019244,5.76e-05,0.01205078,0.698846886,0.012106025,0.012106025,0.008019244,0.006162322,0.60584003,0.628424294,5.76e-05,0.009307972
9243,301165,0.008821172,3.15e-05,0.002801589,0.63990369,0.002793698,0.002793698,0.008821172,0.007638515,0.548589072,0.574312039,3.15e-05,0.006879806
9244,12073,0.005613478,1.47e-06,0.001412619,0.586645135,0.001410152,0.001410152,0.005613478,0.00446627,0.593243255,0.522130135,1.47e-06,0.005261028
9245,208124,0.024057732,0.000250067,0.058293648,0.729271595,0.058900245,0.058900245,0.024057732,0.013574696,0.563278473,0.665194136,0.000250067,0.024281667
9246,9160,0.0096231,6.08e-05,0.006790441,0.678533142,0.006784695,0.006784695,0.0096231,0.007858373,0.56105803,0.61335584,6.08e-05,0.008093889
9247,9910219,0.095429035,0.002168748,0.043586527,0.716295838,0.043562843,0.043562843,0.095429035,0.0793033,0.670415204,0.661105775,0.002168748,0.092270336
9248,9911165,0.025661588,0.000176724,0.015449062,0.684456386,0.015431856,0.015431856,0.025661588,0.020358903,0.548170168,0.621255168,0.000176724,0.027519223
9249,9912233,0.030473138,0.000447746,0.013169872,0.668375901,0.013170291,0.013170291,0.030473138,0.026640577,0.615831926,0.606625159,0.000447746,0.025900445
9250,112115,0.00481155,3.72e-07,0.001704086,0.598570677,0.001702825,0.001702825,0.00481155,0.003743877,0.5919796,0.535892859,3.72e-07,0.005665722
9251,5033,0.002405766,0.000416313,0.000813448,0.648775744,0.00081372,0.00081372,0.002405766,0.00349261,0.589426596,0.577484816,0.000416313,0.002832861
9252,9178,0.007217316,0.000336683,0.001407887,0.610711549,0.001405718,0.001405718,0.007217316,0.010182593,0.576936352,0.545449731,0.000336683,0.006475111
9253,9912287,0.037690454,0.000573479,0.024389798,0.710213666,0.024390314,0.024390314,0.037690454,0.030209824,0.541252338,0.649931541,0.000573479,0.036827195
9254,205084,0.002405766,0.000270324,0.00116019,0.610553639,0.001159606,0.001159606,0.002405766,0.003995144,0.570338239,0.546098874,0.000270324,0.002023472
9255,201261,0.003207694,0.000108269,0.001827927,0.653965787,0.00182699,0.00182699,0.003207694,0.003555427,0.601680057,0.585833189,0.000108269,0.00364225
9256,211183,0.008019244,3.6e-05,0.001866321,0.640578048,0.001864683,0.001864683,0.008019244,0.008517949,0.594234902,0.573184479,3.6e-05,0.0072845
9257,102093,0.012830794,0.000246575,0.003439802,0.667990469,0.003436692,0.003436692,0.012830794,0.013260612,0.61617813,0.600797744,0.000246575,0.01092675
9258,205220,0.004009622,1.08e-06,0.001753659,0.622180107,0.001753822,0.001753822,0.004009622,0.003335569,0.574543756,0.557107359,1.08e-06,0.00364225
9259,9912187,0.012830794,7.54e-05,0.011351198,0.706121181,0.01135217,0.01135217,0.012830794,0.009805692,0.55837165,0.638972833,7.54e-05,0.010117361
9260,108004,0.006415388,0.000403042,0.000118495,0.588912979,0.000118621,0.000118621,0.006415388,0.013197796,0.572719193,0.517613882,0.000403042,0.004451639
9261,202068,0.004009622,0.0006573,6.06e-05,0.56635609,6.05e-05,6.05e-05,0.004009622,0.010025551,0.639197485,0.498001851,0.0006573,0.00364225
9262,203066,0.01443465,0.002658461,0.000651643,0.661840645,0.000651863,0.000651863,0.01443465,0.024881708,0.500876874,0.58788729,0.002658461,0.013759611
9263,208130,0.005613478,0.00086144,0.000651493,0.631478797,0.000651863,0.000651863,0.005613478,0.009397383,0.585416981,0.56014706,0.00086144,0.004856333
9264,103037,0.008821172,0.002496553,0.000659826,0.638951333,0.000665166,0.000665166,0.008821172,0.016998208,0.574975992,0.568475144,0.002496553,0.008093889
9265,9312080,0.007217316,0.001251036,3.62e-05,0.564149453,3.64e-05,3.64e-05,0.007217316,0.017720601,0.636093809,0.49440197,0.001251036,0.006879806
9266,9602089,0.016840416,0.009050031,0.00131826,0.645807035,0.001323681,0.001323681,0.016840416,0.03624871,0.648835176,0.576005461,0.009050031,0.019425334
9267,9410204,0.00160321,1.19e-05,7.09e-07,0.479400603,7.14e-07,7.14e-07,0.00160321,0.004215003,0.583198214,0.414943784,1.19e-05,0.000809389
9268,5133,0.005613478,0.000419107,2.63e-05,0.549520681,2.64e-05,2.64e-05,0.005613478,0.014705397,0.684938949,0.48130338,0.000419107,0.005665722
9269,9412018,0.007217316,0.002151411,0.000260382,0.617623389,0.000259415,0.000259415,0.007217316,0.017846234,0.587207016,0.544571009,0.002151411,0.0072845
9270,9609194,0.004009622,0.001845575,0.000290294,0.613396345,0.000292673,0.000292673,0.004009622,0.010967802,0.577490466,0.539603687,0.001845575,0.00364225
9271,9094,0.00160321,0.0,9.55e-06,0.525256243,9.53e-06,9.53e-06,0.00160321,0.004026553,0.578223625,0.456069534,0.0,0.002428167
9272,9708081,0.010425028,0.001343281,0.001082294,0.623583068,0.001084221,0.001084221,0.010425028,0.01753215,0.515962051,0.556746972,0.001343281,0.009712667
9273,9707083,0.017642344,0.003127422,0.000154542,0.587166933,0.00015454,0.00015454,0.017642344,0.042635288,0.881076455,0.518793394,0.003127422,0.015783084
9274,9605209,0.005613478,0.001587998,0.00034053,0.614987779,0.000341452,0.000341452,0.005613478,0.011030618,0.584351083,0.543405746,0.001587998,0.005261028
9275,207038,0.013632722,0.003921847,0.000159911,0.602016102,0.000160083,0.000160083,0.013632722,0.028085362,0.70350443,0.533990789,0.003921847,0.014164306
9276,9608089,0.002405766,6.09e-05,3.01e-05,0.540669309,3.02e-05,3.02e-05,0.002405766,0.005282887,0.589391619,0.472917948,6.09e-05,0.002023472
9277,304008,0.008019244,0.002286538,2.68e-05,0.535309147,2.68e-05,2.68e-05,0.008019244,0.024033682,0.683553291,0.469114681,0.002286538,0.0072845
9278,9606132,0.003207694,0.00047918,2.43e-05,0.535075869,2.44e-05,2.44e-05,0.003207694,0.009742875,0.587879331,0.468093799,0.00047918,0.00364225
9279,4020,0.00160321,7.4e-05,0.000302182,0.610420084,0.000303759,0.000303759,0.00160321,0.002895851,0.582921185,0.537352275,7.4e-05,0.001214083
9280,12264,0.004009622,0.000105475,4.76e-05,0.554328591,4.77e-05,4.77e-05,0.004009622,0.008737808,0.64567612,0.486733428,0.000105475,0.004046945
9281,9708152,0.0096231,0.002058991,7.4e-05,0.589744574,7.45e-05,7.45e-05,0.0096231,0.025195792,0.565405358,0.518152216,0.002058991,0.009712667
9282,9906144,0.012028866,0.002680339,0.001371218,0.662469114,0.00137246,0.00137246,0.012028866,0.022274814,0.521301882,0.593085433,0.002680339,0.01092675
9283,9907076,0.005613478,0.000382785,0.000541726,0.610359398,0.000543219,0.000543219,0.005613478,0.009523017,0.572404772,0.542872821,0.000382785,0.004856333
9284,212157,0.002405766,0.000646124,3.18e-05,0.546536574,3.17e-05,3.17e-05,0.002405766,0.008046824,0.572962342,0.478593839,0.000646124,0.001618778
9285,212237,0.006415388,0.001410883,5.06e-05,0.569814929,5.12e-05,5.12e-05,0.006415388,0.014359905,0.573289247,0.498185049,0.001410883,0.006879806
9286,11082,0.000801605,0.0,1.34e-06,0.494705884,1.35e-06,1.35e-06,0.000801605,0.001985009,0.575634809,0.42839606,0.0,0.000404694
9287,12166,0.003207694,5.83e-05,0.000107374,0.564798204,0.000107979,0.000107979,0.003207694,0.008360907,0.573911646,0.49413074,5.83e-05,0.002832861
9288,103073,0.00481155,0.000678256,0.000997345,0.652083402,0.000995532,0.000995532,0.00481155,0.007764148,0.55795434,0.580055811,0.000678256,0.004451639
9289,107133,0.004009622,0.000667778,0.000105073,0.56286673,0.00010554,0.00010554,0.004009622,0.012192728,0.574257829,0.492298005,0.000667778,0.004046945
9290,10136,0.000801605,0.0,2.48e-05,0.54488249,2.48e-05,2.48e-05,0.000801605,0.00138825,0.571224266,0.477220615,0.0,0.000404694
9291,105053,0.00160321,0.0,3.54e-05,0.54433657,3.55e-05,3.55e-05,0.00160321,0.003241343,0.575150001,0.478276317,0.0,0.001214083
9292,2067,0.028067354,0.000218634,0.053556689,0.747701228,0.053923915,0.053923915,0.028067354,0.021678055,0.53992057,0.677244521,0.000218634,0.028733306
9293,201075,0.00481155,1.78e-05,0.004952351,0.707488247,0.004944402,0.004944402,0.00481155,0.005345704,0.556630188,0.634000477,1.78e-05,0.005665722
9294,202197,0.00481155,9.71e-06,0.004592264,0.702541568,0.004589647,0.004589647,0.00481155,0.005094437,0.555031764,0.628864449,9.71e-06,0.005261028
9295,206001,0.008019244,4.79e-05,0.003194758,0.647052624,0.00321497,0.00321497,0.008019244,0.007889782,0.698531385,0.575410598,4.79e-05,0.007689195
9296,9901128,0.023255821,0.00220783,0.021095063,0.742699185,0.021085769,0.021085769,0.023255821,0.022651714,0.562218941,0.673500018,0.00220783,0.023472278
9297,10130,0.003207694,0.001246321,0.000442075,0.601797759,0.000441227,0.000441227,0.003207694,0.011281885,0.575863253,0.530890373,0.001246321,0.00364225
9298,3039,0.00160321,1.22e-05,0.000301798,0.609511047,0.000301542,0.000301542,0.00160321,0.00292726,0.576862777,0.53807462,1.22e-05,0.000809389
9299,201196,0.005613478,4.74e-06,0.004630267,0.63593988,0.004656163,0.004656163,0.005613478,0.00484317,0.661820071,0.564258279,4.74e-06,0.005665722
9300,205010,0.005613478,1.73e-05,0.004094397,0.647250453,0.00412403,0.00412403,0.005613478,0.005220071,0.671953412,0.575723689,1.73e-05,0.005665722
9301,9911186,0.008019244,0.000137607,0.005553789,0.685832702,0.005587396,0.005587396,0.008019244,0.007135981,0.6065582,0.614125164,0.000137607,0.007689195
9302,101160,0.007217316,0.000834541,0.00237618,0.677537194,0.002372426,0.002372426,0.007217316,0.008737808,0.528965948,0.607536947,0.000834541,0.004451639
9303,208193,0.004009622,0.000343668,0.000119646,0.59532029,0.000119952,0.000119952,0.004009622,0.009303158,0.577935532,0.523854054,0.000343668,0.00364225
9304,9303048,0.032076976,0.003943445,0.007518706,0.714886234,0.00753855,0.00753855,0.032076976,0.04505279,0.553332755,0.646512504,0.003943445,0.034803723
9305,9401125,0.016840416,0.000609801,0.000923391,0.64427537,0.000924581,0.000924581,0.016840416,0.025541284,0.563686464,0.573824086,0.000609801,0.018211251
9306,9402004,0.0096231,0.000293375,0.000823273,0.647393785,0.000824806,0.000824806,0.0096231,0.014516947,0.549492273,0.575443725,0.000293375,0.009307972
9307,9408098,0.013632722,0.00113312,0.006118823,0.694994115,0.006119529,0.006119529,0.013632722,0.015270748,0.55160039,0.625495384,0.00113312,0.015378389
9308,9409158,0.010425028,0.000472194,0.001774474,0.684586134,0.001780428,0.001780428,0.010425028,0.01426568,0.57718942,0.611345247,0.000472194,0.011736139
9309,9412027,0.008019244,7.33e-05,0.000514763,0.627823741,0.000514395,0.000514395,0.008019244,0.011627377,0.551434307,0.556866066,7.33e-05,0.0072845
9310,9312194,0.00481155,0.00079615,0.000453499,0.624420261,0.00045453,0.00045453,0.00481155,0.008769216,0.598336923,0.554087115,0.00079615,0.005261028
9311,9410075,0.000801605,0.0,0.000136135,0.579852092,0.000136359,0.000136359,0.000801605,0.001011349,0.574427355,0.510262576,0.0,0.000404694
9312,9063,0.003207694,0.000114556,0.000481769,0.625380721,0.000481137,0.000481137,0.003207694,0.004717537,0.563372257,0.555088299,0.000114556,0.002832861
9313,9604130,0.005613478,7.61e-06,0.000287609,0.591181343,0.000288239,0.000288239,0.005613478,0.008455132,0.560246993,0.521280248,7.61e-06,0.005261028
9314,103122,0.002405766,3.01e-05,0.000367373,0.622066631,0.000368059,0.000368059,0.002405766,0.003586835,0.579565311,0.55192938,3.01e-05,0.002428167
9315,9309106,0.021651966,0.007052705,0.00225877,0.705447736,0.002261565,0.002261565,0.021651966,0.038345219,0.603432984,0.631740245,0.007052705,0.019425334
9316,9404180,0.016840416,0.004254045,0.002902689,0.723436598,0.002904559,0.002904559,0.016840416,0.024818892,0.635654959,0.64808067,0.004254045,0.015378389
9317,9611208,0.002405766,8.87e-06,8.13e-05,0.587909141,8.14e-05,8.14e-05,0.002405766,0.003178527,0.581038525,0.514761283,8.87e-06,0.002428167
