,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
3057,3058,206237,107120,9803067,9903023,302130,9911116,9807096,9910233,11187,109122,9903023,9812047,104201
3058,3059,206231,108025,1028,11186,1027,1197,106117,101182,204109,109126,11186,1076,106203
3059,3060,206228,110174,9910174,102031,5090,9802051,1013,105300,9501068,110006,102031,212067,207068
3060,3061,206226,110175,9806030,9507027,107151,9903021,9803166,203247,9604179,110041,9507027,9408083,202030
3061,3062,206224,111077,9812135,104201,9903093,9709139,9801038,207060,9902187,110112,104201,9712125,203173
3062,3063,206223,111097,10145,9604139,11079,210123,9806120,9905219,3106,111121,9604139,1098,211032
3063,3064,206221,111135,9812073,202014,107163,9807223,9805028,101125,7075,111130,202014,1144,108043
3064,3065,206220,112050,9912280,9501113,9802151,9812073,9809111,12024,103102,111198,9501113,7011,9703166
3065,3066,206214,112126,12062,103071,9142,1218,9803209,9703099,201236,111201,103071,112134,9809061
3066,3067,206213,112136,9910004,108170,103067,1051,2075,108220,9807235,111209,108170,208108,106148
3067,3068,206212,112174,209144,106203,9803067,9911041,9805172,208196,9910174,111224,106203,9710231,212201
3068,3069,206202,112231,9912094,1177,9806011,106184,9902180,9801038,101161,111260,1177,203244,108207
3069,3070,206197,203047,9901080,9703166,208200,8142,9806030,9801207,106245,112047,9703166,302073,205008
3070,3071,206196,203080,9812219,9811045,8231,1125,9811141,108007,202097,112071,9811045,108114,211258
3071,3072,206195,203175,9810116,212081,9812224,9911015,208111,9605236,202107,112073,212081,9510225,108182
3072,3073,206191,203237,9911041,209080,9806099,9812166,9712146,9811033,210238,112084,209080,9701042,206132
3073,3074,206188,203251,9902180,6190,9805076,10252,9708044,10015,210309,112199,6190,9708085,212297
3074,3075,206187,203255,9708118,9806125,9902187,9804092,9802130,112013,9705131,201062,9806125,9910016,8213
3075,3076,206185,204026,1150,101064,9805045,9812031,301169,112248,2117,201100,101064,210219,11186
3076,3077,206183,205052,3145,105146,9803191,9908116,1083,9404092,204254,201173,105146,9707222,102031
3077,3078,206182,205321,9906239,206147,9805126,9910174,112009,9508107,209090,201175,206147,9712220,204226
3078,3079,206181,206005,9812149,9508042,5036,9801023,3101,1065,303115,201247,9508042,9902170,1133
3079,3080,206180,206050,207242,6041,204008,9805172,9908116,9207095,210083,202003,6041,9910052,211164
3080,3081,206176,206091,1027,112254,205032,9909043,9903089,107033,109065,202011,112254,9160,9506027
3081,3082,206175,206132,9804202,9805014,9810075,212077,9711153,108036,6014,202188,9805014,202210,9507027
3082,3083,206173,206231,9712084,1133,3122,9801038,9801023,108207,302050,203115,1133,9210050,5025
3083,3084,206172,207098,1073,9505054,9903210,9806155,9810219,205300,9508042,203151,9505054,9712199,6190
3084,3085,206171,207135,9806120,107106,209136,209106,5107,209239,110031,203190,107106,9903043,9505054
3085,3086,206170,208076,3275,8213,9812149,9804202,12062,9607203,9705040,203203,8213,9908018,9812035
3086,3087,206167,209060,9805141,211234,3101,111112,209144,106161,208009,203208,211234,5182,108170
3087,3088,206166,209079,9711156,301161,9805051,1203,2237,207027,9703099,203219,301161,203112,207221
3088,3089,206164,209129,9806155,302060,3179,9711179,206054,212208,201247,203227,302060,210047,105146
3089,3090,206158,209150,101176,9907093,10116,209024,9806099,7041,210275,203247,9907093,9510087,212081
3090,3091,206155,209181,5107,9911060,9803058,5036,9710046,9704040,9410167,203256,9911060,9603004,103156
3091,3092,206154,210020,10252,205008,9809063,9812160,9707192,1168,9811097,204047,205008,211198,202014
3092,3093,206153,210083,9712071,206242,9908038,9712071,11272,11233,204190,204110,206242,9603086,10048
3093,3094,206152,210145,9801023,9504102,9804210,103067,303154,207212,210291,204112,9504102,9708089,110203
3094,3095,206151,210246,2174,9806089,9911115,9712115,209025,209158,207105,204149,9806089,9910110,9806235
3095,3096,206149,210256,1203,9509140,9712168,9904086,9712071,209261,209011,204186,9509140,1028,9509140
3096,3097,206148,210272,8142,111077,9903021,9910267,9810126,9712110,209255,204190,111077,1069,9907093
3097,3098,206147,211032,9808124,10048,1106,103066,9904018,203219,210167,204191,10048,102076,206147
3098,3099,206145,211055,206054,206132,202101,9810219,111112,207163,9802198,204221,206132,102158,9803216
3099,3100,206141,211156,1197,9803216,204086,9803002,9709139,9603187,9805172,204233,9803216,206079,9901159
3100,3101,206138,211169,5036,9901118,1051,9807096,9805141,9605046,207117,205008,9901118,9605077,9911060
3101,3102,206134,211236,9809057,206254,9807195,9407087,9910267,9703172,9402002,205037,206254,1174,1184
3102,3103,206132,212126,9902105,103156,211086,9711153,212020,9910050,9703216,205079,103156,9501075,203115
3103,3104,206131,212166,9809063,9503182,9910004,1032,9812073,9510092,9812135,205103,9503182,9610085,206242
3104,3105,206128,212225,107163,203115,9812135,12062,9910174,9701175,107057,205123,203115,9707244,9808079
3105,3106,206122,212231,10052,9703030,9906041,9806030,207033,9806001,205183,205129,9703030,9803166,203235
3106,3107,206118,212244,9911098,202075,101104,9807206,9809063,9903079,9702203,205211,202075,9804026,9801019
3107,3108,206109,212298,8198,204226,201141,9911098,10052,102212,9703166,205230,204226,1151,9801147
3108,3109,206108,301124,9901131,207067,9803060,208111,1028,109111,9707244,205254,207067,202183,205074
3109,3110,206104,302222,9807096,9712170,9806132,9803209,1068,1127,9607229,205299,9712170,207125,9901118
3110,3111,206103,303111,1105,201099,9807196,301169,9912280,204110,9905226,206001,201099,9510241,203068
3111,3112,206102,303141,9905210,1184,9803048,9610043,9711179,104049,1049,206014,1184,9704131,206254
3112,3113,206100,303223,9812031,207221,212276,9909061,9708082,106177,207183,206068,207221,3118,209080
3113,3114,206098,304020,9803209,9806158,9803140,11272,9812135,107126,109194,206138,9806158,12153,109197
3114,3115,206094,304057,9810219,109197,9902030,3145,9802051,206167,302150,206141,109197,9703167,207060
3115,3116,206092,9310159,1149,203068,9906023,9807080,103055,212041,1029,206149,203068,109126,301161
3116,3117,206091,9403186,9903089,9509074,2106,9712117,2158,304093,110302,206154,9509074,211125,9504102
3117,3118,206087,9503172,9812160,9809061,109179,1027,9712005,202073,209002,206188,9809061,9804184,9063
3118,3119,206081,9510154,12151,106187,9803028,303154,201141,211090,111130,206213,106187,1101,1218
3119,3120,206080,9604123,9802032,206094,9804160,1011,9909061,9611092,209231,206223,206094,6058,6041
3120,3121,206079,9612120,103245,209242,9707224,9812193,2117,9702106,302174,207027,209242,11230,204248
3121,3122,206073,9703186,1025,7099,9802052,9803031,9804092,9712055,1170,207067,7099,209103,7099
3122,3123,206071,9707222,1184,112190,9809111,9802130,1150,9902030,112238,207091,112190,1017,212112
3123,3124,206070,9708166,9712110,210217,7051,9808124,103245,9905155,9612095,207111,210217,4097,9509074
3124,3125,206068,9712143,112009,1218,3220,9911060,9709180,11197,9910055,207117,1218,11033,111077
3125,3126,206065,9803060,9802130,207072,9803227,9803166,9803048,212145,9246,207171,207072,203257,112174
3126,3127,206063,9803119,103067,9901159,9812071,201141,207242,212231,204143,207173,9901159,204196,1093
3127,3128,206062,9804019,9908141,204248,8140,1013,9910004,302060,9907202,207201,204248,211188,9503182
3128,3129,206060,9805014,9708044,9812035,9712185,9805114,212300,9712018,9910016,207212,9812035,9612219,212225
3129,3130,206059,9805015,9903093,9063,2098,9908141,9809057,2199,9609116,207257,9063,8155,9605053
3130,3131,206057,9805151,7051,106245,9910174,9812149,9802052,107113,9812252,208028,106245,12081,211290
3131,3132,206054,9806004,11172,207060,2237,207033,107163,201270,9902101,208044,207060,201100,209242
3132,3133,206052,9809061,12133,9608053,9809057,9708082,3145,203068,207208,208060,9608053,206010,9512089
3133,3134,206050,9810055,9806099,9801019,9803031,212300,9812149,203237,209101,208065,9801019,9510094,9712170
3134,3135,206045,9811257,1031,9605053,9803131,9906239,9712115,9506065,9812149,208066,9605053,9802033,302060
3135,3136,206038,9812237,3113,206065,9810102,9805141,9712072,5169,8167,208086,206065,9902074,210217
3136,3137,206033,9902007,9711179,208023,1201,10145,9712028,3102,203187,208096,208023,9904207,202075
3137,3138,206029,9902173,9803166,211032,9808124,9709180,9803031,7239,303193,208161,211032,9908040,9508042
3138,3139,206024,9903003,9908105,9906112,1150,1028,9912094,12129,9510092,208217,9906112,9908144,101064
3139,3140,206022,9903033,9912249,5025,6240,9912280,3275,1112,9603078,209003,5025,1071,9808191
3140,3141,206020,9903048,9707192,212061,9804084,9902180,9803058,7050,302073,209043,212061,2054,202111
3141,3142,206016,9906087,9811045,212184,9810066,9802126,9801058,110111,106055,209047,212184,10252,207072
3142,3143,206014,9906176,9812079,1093,9908004,9903077,109212,110286,207270,209068,1093,12072,108239
3143,3144,206013,9907070,9802052,12117,9912214,9806099,210287,205194,9702201,209081,12117,12267,201270
3144,3145,206010,9907200,9903205,1068,9803209,101176,8198,9906175,9708040,209116,1068,206128,212061
3145,3146,206009,9908020,9712005,203235,9804149,9802069,9911041,204190,108036,209153,203235,9712117,9908135
3146,3147,206005,9908192,9908018,9908135,112038,2174,9806155,9904153,111096,209160,9908135,9802049,107106
3147,3148,206002,9909085,9812193,9807206,9803119,207242,210036,9911170,203237,209176,9807206,9807115,1068
3148,3149,206001,9910245,9709139,12221,9806125,209144,12151,1214,203247,209201,12221,9807230,9608053
3149,3150,205322,9911169,9909072,212009,9807225,206173,1073,10116,207172,209205,212009,211217,207029
3150,3151,205321,9911170,9801058,101027,9808074,9908018,9806214,207135,210068,209222,101027,9602156,9808051
3151,3152,205320,9912187,1201,108239,9805019,9712005,9804051,6058,210313,209232,108239,9803051,9906112
3152,3153,205317,1016,9911115,9306002,9911032,11172,9901060,12091,212177,209239,9306002,9902007,209139
3153,3154,205316,1032,1083,207050,9907166,107163,101176,102123,302164,209241,207050,9911206,9704110
3154,3155,205314,1199,2106,9806235,12133,3275,9804057,202005,9611111,209261,9806235,2104,12117
3155,3156,205311,1208,2121,9106,9803013,9710165,8142,9911022,2155,210030,9106,9603170,9709014
3156,3157,205305,2156,9803227,205170,9804027,9809063,9710165,211118,111198,210058,205170,11073,206213
3157,3158,205303,2170,206173,209139,9803054,9709123,103067,4196,112133,210091,209139,9804170,101027
3158,3159,205301,3032,1103,9505053,103051,10052,9712206,112073,212199,210115,9505053,9905094,106245
3159,3160,205300,3102,9708082,102125,9712193,9801206,9803227,208086,9702180,210158,102125,9912214,112190
3160,3161,205299,3129,9804057,9512089,4141,5107,9902187,9606077,9704177,210200,9512089,108020,204145
3161,3162,205296,3163,9909061,9412236,9712084,9803058,202101,9610018,103108,210229,9412236,205147,207067
3162,3163,205295,5192,9803048,9704110,9812079,9711030,9710218,102158,109031,210230,9704110,9309110,201081
3163,3164,205294,6189,9802051,9603002,104181,1150,9902105,106031,110288,210231,9603002,9903093,106055
3164,3165,205293,6203,9711153,108025,9712005,3113,9911140,111209,207098,210254,108025,9907200,9306002
3165,3166,205291,6246,9803058,112174,9712146,9803235,9711081,112128,303270,210278,112174,1051,9412236
3166,3167,205290,9118,204232,201270,2187,1073,9812079,9709206,9603109,211012,201270,11002,12221
3167,3168,205288,9126,9806214,204023,9807087,9903093,9911098,9911113,9905137,211029,204023,9902184,110112
3168,3169,205287,9203,9911116,211290,1083,9805157,9903093,8133,206214,211188,211290,9908142,201099
3169,3170,205283,10232,9808035,9510229,9911116,9710218,9711030,6179,212242,211217,9510229,9910011,212269
3170,3171,205280,11045,9804092,8160,9801020,9803227,9905210,102155,9709027,211220,8160,106193,102184
3171,3172,205269,11186,9802069,112133,9912249,1201,12133,206087,9810070,211238,112133,205287,112254
3172,3173,205266,11282,9802010,209240,9911242,206054,9911115,208103,203227,211291,209240,9706192,8160
3173,3174,205259,12165,9712146,9709014,9906030,9803048,9802069,209202,304125,212118,9709014,9608117,102125
3174,3175,205257,12202,9712117,9808191,9804057,9906064,9709123,211102,9302126,212136,9808191,1063,208110
3175,3176,205255,101182,9712028,9702155,9710245,9709087,1105,9512139,9603037,212211,9702155,103102,9505053
3176,3177,205254,102020,9810254,2175,9806199,9903089,9811045,1022,9907026,212277,2175,204226,9807206
3177,3178,205251,103051,3179,208012,9806214,9711081,9908141,2031,1005,301071,208012,9907026,209240
3178,3179,205247,103068,9712072,210282,110196,9712077,7051,2086,4160,301136,210282,1089,9702155
3179,3180,205246,103079,202101,207029,9901120,9801058,9806132,4204,203080,301217,207029,3129,9906030
3180,3181,205244,104111,212276,9505075,2228,9806214,5036,5081,210269,303001,9505075,5081,206094
3181,3182,205236,105062,1111,9912154,9902184,9710231,9812031,12082,9902105,303104,9912154,101029,212009
3182,3183,205231,106100,9806132,110112,9804202,9802052,1165,101066,9505052,9306083,110112,211029,2098
3183,3184,205230,106184,208200,11044,9802067,9901131,1027,109081,9611100,9404116,11044,9508068,9705130
3184,3185,205228,107102,212020,7175,7099,6240,1184,209150,9802185,9409069,7175,9607027,9901134
3185,3186,205227,107151,9710165,9902128,9806155,9809022,1197,9611151,9706100,9503172,9902128,9803023,7175
3186,3187,205222,107163,9711081,212225,102105,1105,9804208,9907093,9802148,9503229,212225,9807135,112133
3187,3188,205219,107186,9810075,9704156,9803135,9804057,1149,1083,204079,9510092,9704156,9902132,208012
3188,3189,205218,108115,211277,9801147,201081,12151,9802010,208232,9510097,9510094,9801147,1029,9903021
3189,3190,205213,108182,9910157,202111,9812031,1184,211014,301071,9605074,9510154,202111,1209,6008
3190,3191,205211,111072,9711030,208110,9804114,9708037,9810075,9510087,9807098,9512139,208110,3124,9106
3191,3192,205210,111182,9902187,9606196,9809124,1025,9903077,9703118,9810188,9601112,9606196,3176,9912154
3192,3193,205208,112006,103055,102184,9911253,9706110,2106,4179,111177,9602172,102184,9030,206214
3193,3194,205202,112063,8208,9903021,7240,9803028,1201,6037,205098,9603099,9903021,212147,2175
3194,3195,205200,201076,9911140,2098,304036,9808035,1025,102144,9310194,9606144,2098,9406067,9510229
3195,3196,205198,201112,9803031,212253,9803061,9811045,9712117,109038,9311009,9607203,212253,9508091,9603002
3196,3197,205195,201270,9711080,9911042,9912279,9909072,9707247,205320,9412184,9608157,9911042,1037,9805170
3197,3198,205194,202135,101104,106055,109213,9712251,8208,206212,9808052,9609191,106055,110034,3031
3198,3199,205191,203119,9903077,209232,9902088,8198,9808035,210057,9912118,9611146,209232,9802085,205170
3199,3200,205188,204110,9710218,203227,9804083,112009,9908047,211200,9506106,9611151,203227,9909216,9604065
3200,3201,205187,205032,9911253,9901134,9808184,9707027,9712077,212067,9711053,9611195,9901134,9911080,9606196
3201,3202,205183,205251,110173,9705130,1161,7051,105260,301072,9806026,9611223,9705130,210198,9911042
3202,3203,205180,205288,9803028,204145,9809022,212020,9911116,301198,3190,9703099,204145,303055,210282
3203,3204,205179,205293,9712115,3050,1196,2121,212276,9902156,8053,9703158,3050,9805082,9505075
3204,3205,205177,206002,9911242,108087,9901161,9911115,2121,7171,112093,9703174,108087,9902045,111220
3205,3206,205170,206033,8231,109094,9903227,1149,9802168,101087,204138,9704040,109094,9903107,9808141
3206,3207,205165,206108,2098,206214,105260,9804051,9710239,111274,206065,9704172,206214,9904131,11044
3207,3208,205162,207053,209025,9404071,9806240,1083,11172,209160,209128,9705181,9404071,9804006,112047
3208,3209,205161,207208,9802126,206213,9810254,9810075,204232,9701144,9811152,9706005,206213,9806146,9704156
3209,3210,205160,207222,9712077,4142,110242,103245,9709138,112145,303001,9706060,4142,5272,201037
3210,3211,205153,209115,9709180,110240,9712206,9802010,9911242,212061,7061,9709114,110240,9702094,108087
3211,3212,205147,209202,6240,6141,9803086,2106,107151,9209,206060,9709138,6141,9806001,110240
3212,3213,205146,210064,9142,9808079,9807226,9810214,9707027,204183,211170,9709202,9808079,6224,9904142
3213,3214,205144,210088,9911057,9910093,1165,9911242,9912249,9611149,9702038,9709206,9910093,203083,2052
3214,3215,205141,210158,9712143,204239,9808168,9812079,9810214,9608157,1103,9709211,204239,9303007,9705030
3215,3216,205140,211220,212240,211131,9804086,9802068,1031,9709211,110062,9711011,211131,9611165,9810031
3216,3217,205139,211290,1142,9912028,9811141,12133,3113,5121,208032,9711048,9912028,9704198,209232
3217,3218,205134,212109,107151,112047,9812162,9804208,9909072,201032,209241,9712125,112047,9902059,212253
3218,3219,205132,212113,9803061,210231,9909072,9706082,9803028,9712170,212021,9712168,210231,9910004,3050
3219,3220,205131,212119,9709123,9506014,9808075,1103,9911253,104176,9704167,9801021,9506014,2175,204196
3220,3221,205129,212177,9707224,2052,9812046,110242,9711080,211029,9705050,9801038,2052,3251,204023
3221,3222,205123,212198,1165,9604065,9910055,9803061,9712055,9904094,10127,9802130,9604065,106010,203227
3222,3223,205121,212219,9901060,201081,9805107,9142,9712063,3291,206173,9803048,201081,110103,211131
3223,3224,205113,212313,105260,209226,9911100,204232,9712143,203173,208190,9803058,209226,111012,9910093
3224,3225,205109,302026,9710245,9705030,3037,1031,9710245,206148,211217,9804099,9705030,9602102,6141
3225,3226,205108,303013,9810214,6008,9802185,9707247,9911057,210078,9604055,9804114,6008,9705151,9912028
3226,3227,205106,9404092,9811004,9801024,9811237,9709138,3179,9707110,1042,9804205,9801024,9910256,111027
3227,3228,205104,9508089,204008,111220,9803023,9712063,1103,208023,3122,9805047,111220,2066,209226
3228,3229,205103,9603187,9712063,9309055,9802126,8231,9802126,9503017,9309140,9805076,9309055,111182,108114
3229,3230,205101,9607159,9712185,9707217,9806039,9806132,5124,104111,9710206,9806089,9707217,209099,210231
3230,3231,205100,9611219,103051,9808141,9806096,9712146,208200,104198,202017,9806177,9808141,9404116,9404071
3231,3232,205098,9704112,9808181,111027,9812117,9802168,210077,110175,212003,9806204,111027,9512181,109094
3232,3233,205096,9704156,9801020,211252,9903123,9810254,9903205,211142,301009,9806231,211252,9601034,9707217
3233,3234,205089,9707176,9803013,9209049,3031,9907166,9810254,9708046,3110,9807006,9209049,9704195,108025
3234,3235,205087,9708064,109212,8058,9901060,103055,1111,203057,106249,9807135,8058,9805083,1183
3235,3236,205085,9711003,9804051,212240,9904018,1111,211007,9607027,107247,9807156,212240,9909088,9801024
3236,3237,205083,9711027,104127,9906127,112168,9709118,9812193,111266,9705163,9807185,9906127,8119,2228
3237,3238,205079,9711163,9712223,212269,9805172,9611050,9709192,112199,9903038,9807230,212269,9612204,203245
3238,3239,205078,9712206,9801206,9607234,9903217,9811004,9712193,210083,9910172,9808002,9607234,205288,9506014
3239,3240,205076,9801076,1107,9906030,9712055,9712143,9709118,9802130,204206,9809168,9906030,9407190,9903226
3240,3241,205074,9803085,9712193,202151,1197,9804083,9712223,112214,3101,9809193,202151,9506110,9309055
3241,3242,205070,9804149,9707247,209153,9808014,9705199,9801206,201111,9303007,9810031,209153,9812219,204239
3242,3243,205067,9805125,9802148,204196,9911042,202101,9805157,9412229,9410073,9810064,204196,9904179,209153
3243,3244,205066,9807187,9804084,212210,9801023,9911253,9709220,106114,9602120,9810069,212210,1016,9903157
3244,3245,205065,9808035,9710046,9909146,12052,3179,211277,205254,9602136,9810128,9909146,12143,106041
3245,3246,205064,9808056,109213,101181,9808035,9707224,9802148,205295,9609052,9810145,101181,9406055,211252
3246,3247,205062,9809009,9709220,212002,1042,9712185,9709087,208188,202111,9810148,212002,9612146,212002
3247,3248,205061,9809021,9709138,9066,110007,9902187,9708037,9307111,302158,9810194,9066,9701169,201016
3248,3249,205058,9809067,211239,201037,202111,9712223,9910157,9709109,303199,9810236,201037,9703041,4142
3249,3250,205055,9810069,9707027,211213,206054,9911140,2098,3148,9606112,9811045,211213,9707158,9607234
3250,3251,205052,9812076,304166,9904142,211239,9711080,9801152,102128,9902128,9811057,9904142,9804087,8058
3251,3252,205050,9901041,9712055,9203,9804019,9711078,9801020,9808026,9910219,9811122,9203,9804093,212240
3252,3253,205048,9901056,9902184,205283,111284,8208,9803061,9808094,9912168,9811128,205283,9904153,9906127
3253,3254,205041,9901060,211014,109013,9902173,204008,9709211,101064,7153,9811140,109013,3103,6240
3254,3255,205037,9901076,9810102,9903089,9906022,9806146,10086,112254,205194,9811162,9903089,8058,9203
3255,3256,205033,9902123,9712206,9911032,9905210,109213,9908004,204212,9705030,9811243,9911032,106160,209261
3256,3257,205032,9902208,9811140,210017,9802042,9710239,9709065,205144,9801019,9812037,210017,112190,211052
3257,3258,205026,9903067,2164,9607026,9802195,212276,9804084,209029,9808035,9812166,9607026,206166,9607026
3258,3259,205020,9903186,210287,9810031,9805014,9901060,9712170,209241,105005,9901033,9810031,208019,9705163
3259,3260,205017,9903226,9803131,11272,203255,9709206,9708127,212096,207244,9901120,11272,210230,101181
3260,3261,205015,9905015,210036,108114,1028,2098,9712185,212162,1216,9902030,108114,9706072,205098
3261,3262,205014,9905037,9812117,112038,9802150,208200,9707022,212190,112078,9903067,112038,9803001,210017
3262,3263,205010,9905094,3220,209261,9812088,9709192,9709206,212203,9702174,9903178,209261,107267,106187
3263,3264,205009,9906041,9904018,5124,9906215,9707259,101104,9706060,9803119,9903195,5124,304227,9903089
3264,3265,205008,9906102,9908047,203245,1184,105260,9707224,9806177,9805140,9903244,203245,9612148,211213
3265,3266,205006,9906154,1068,106262,9806030,9803194,9811140,210262,9905089,9904033,106262,9911081,9603100
3266,3267,205003,9908004,9908004,211130,9803082,110173,9812071,212274,204191,9905173,211130,1158,9066
3267,3268,205001,9908066,1118,9903226,1025,211277,9811004,9609094,212248,9905219,9903226,1168,211130
3268,3269,204261,9909072,9804208,1029,9812193,9801020,9803013,9802151,2244,9906056,1029,6085,9808026
3269,3270,204257,9910055,9809022,7202,9902105,209025,212240,1115,103031,9906216,7202,108115,9911032
3270,3271,204256,9912028,9710239,203064,9903205,9712193,9812117,1125,107086,9906239,203064,108187,9910110
3271,3272,204254,9912042,9912214,2228,1076,107151,9802042,103079,209013,9907123,2228,9602136,7202
3272,3273,204253,1083,9802042,207102,101083,9709065,9808181,9803108,9505100,9908020,207102,9705162,11272
3273,3274,204250,1121,5124,210126,9805087,9710245,2187,102147,9901056,9908115,210126,9709002,203064
3274,3275,204248,1169,9805157,1183,203167,9806051,9708117,207089,9904142,9908171,1183,9709062,9902128
3275,3276,204247,1183,9801152,9903157,9807080,3031,9710231,208096,203235,9908201,9903157,9808060,202151
3276,3277,204245,2025,2228,9603100,9712077,9803013,210012,9212009,209210,9909137,9603100,1011,112038
3277,3278,204239,2235,9709211,109192,206172,9806074,6240,205160,210183,9910094,109192,1070,207236
3278,3279,204235,7079,9709087,9705163,9811004,9910157,9142,9710245,212047,9910116,9705163,1140,5124
3279,3280,204234,8080,9802150,2043,9811045,9911057,9710102,9801180,210230,9910118,2043,4040,104136
3280,3281,204233,9083,110196,9211040,9809086,9710102,9712050,1170,9512161,9910256,9211040,4183,205283
3281,3282,204232,10052,9709065,212307,9812169,9812071,3220,9503023,9611008,9911088,212307,111135,9209049
3282,3283,204231,10144,9710219,12062,9908141,3220,1107,9705151,9907200,9911091,12062,9512154,210146
3283,3284,204228,11121,9708127,201016,9805114,9811140,103051,202030,110270,9911170,201016,9604166,9811004
3284,3285,204227,12195,9709118,207236,9806074,101104,9710219,1012,206180,9911215,207236,9612095,9911140
3285,3286,204226,101157,9807080,210078,3142,103051,9803131,9901120,210212,9912028,210078,9704197,1029
3286,3287,204225,103247,9711078,9808026,211242,9803023,9803023,212269,301035,9912107,9808026,9706089,9706109
3287,3288,204221,106161,9812071,210146,12151,2164,304166,2118,303060,1001,210146,3278,210221
3288,3289,204220,106164,9804083,5054,9901088,212240,8231,1011,9910036,1017,5054,204233,9807226
3289,3290,204218,107033,3031,11002,9063,9801152,109213,204221,1098,1019,11002,9309140,9909146
3290,3291,204215,107086,9712050,205098,208195,9802148,104127,103139,205106,1023,205098,9605154,207102
3291,3292,204213,107169,9802168,9811004,203232,9503124,9707259,203232,9607159,1039,9811004,9702103,210126
3292,3293,204212,107241,2187,210221,9902066,1142,9708085,205140,106100,1047,210221,9806044,1199
3293,3294,204206,107250,9803023,207129,1190,9709211,9912214,212008,203213,1050,207129,101028,9809168
3294,3295,204204,107255,1168,9804205,9809067,9712206,9810102,1062,9709108,1062,9804205,203231,304192
3295,3296,204203,108063,9712170,9807226,9803002,109212,9706082,1217,9711013,1065,9807226,211052,9506011
3296,3297,204201,108239,211007,3031,1080,9711162,9706110,5273,12156,1073,3031,9511164,2043
3297,3298,204200,109032,210077,11276,9803252,9904018,211239,209255,211206,1074,11276,9604091,5054
3298,3299,204197,109212,9907166,206080,9805069,1165,9902184,211289,9505006,1077,206080,9610204,9911057
3299,3300,204196,110067,9810145,9805170,9806146,1107,9711078,206102,9510204,1127,9805170,9912204,5040
3300,3301,204191,110299,9806125,106041,9808032,9906070,9710065,9612096,9809124,1130,106041,207050,210036
3301,3302,204190,111015,9708037,112221,9808056,5124,9802150,9806151,12011,1140,112221,9505035,12062
3302,3303,204189,111048,109179,9911057,9810128,9804084,9804083,9609069,204107,1157,9911057,9606176,109013
3303,3304,204186,111066,9903227,210104,9904033,9712050,1168,10026,207228,1160,210104,9906056,9039
3304,3305,204183,111178,9803119,9706109,9906149,9711005,9806146,9310159,9905210,1164,9706109,9906194,211023
3305,3306,204182,111231,9710231,211023,9806236,9712170,9707019,201149,9908105,1165,211023,1137,212210
3306,3307,204181,112083,9711106,9809168,9712253,9808181,2164,211238,205010,1174,9809168,4056,9006
3307,3308,204174,112176,209136,1199,9810145,9712055,9810145,303001,207174,1175,1199,5090,210078
3308,3309,204168,112188,9806146,211027,9911185,9710065,204008,303104,211188,1185,211027,8001,9804205
3309,3310,204166,201070,9708117,212245,9801067,9708117,9804019,8123,211261,1195,212245,8016,11121
3310,3311,204163,202163,9804019,9304141,9811033,9708127,9807080,208187,106149,1217,9304141,101118,9808184
3311,3312,204158,204147,9805087,211263,9806169,9908047,9907166,107065,203229,1222,211263,209041,1190
3312,3313,204157,204196,9709192,9808184,101073,9908004,9711106,12221,303236,2002,9808184,210252,11276
3313,3314,204155,204200,9809086,209081,107169,9902184,9802033,3275,201062,2029,209081,9412184,9811243
3314,3315,204150,204234,1190,301136,9905177,9812117,9809022,9302014,206087,2057,301136,9605136,211263
3315,3316,204149,205008,302130,9911140,9908018,9706127,9707075,9306013,210079,2098,9911140,9610045,212307
3316,3317,204147,205055,10086,2037,9811230,201081,109179,112071,210089,2118,2037,9709027,207129
3317,3318,204146,205074,9711005,9506011,9906070,9510209,9707205,111224,212208,2187,9506011,9805041,210104
3318,3319,204145,205106,7099,1214,9802069,210036,9803235,207238,9508072,3102,1214,9812031,211285
3319,3320,204144,205198,9710102,208153,9809061,9711106,9705199,9706005,9812062,3115,208153,9912155,1025
3320,3321,204143,205244,9806240,1130,9801058,9408099,9904033,9507051,9912152,3129,1130,1192,206080
3321,3322,204140,205255,9912279,201229,9909061,9810102,1118,9707119,206059,3131,201229,210114,1214
3322,3323,204138,206024,9809061,112028,111255,304166,2228,206013,208059,3169,112028,9608105,211027
3323,3324,204136,206212,110242,9811243,5055,1068,5198,205010,210302,3291,9811243,9705040,9304141
3324,3325,204128,206248,9803235,1190,9802010,9711037,9711005,211059,9406055,4179,1190,5055,210041
3325,3326,204127,207162,203167,112029,9711143,9912214,110196,203193,106034,4185,112029,101185,301136
3326,3327,204122,207236,9806074,210041,9708127,104127,8096,9712195,9504027,5099,210041,206087,208153
3327,3328,204112,208125,9803060,104136,4126,9707022,9803119,202037,9610045,5121,104136,210227,109192
3328,3329,204110,208232,5055,301101,212033,9806125,9903227,9405107,11282,5192,301101,2194,205177
3329,3330,204109,209215,9812169,9505006,9712072,211014,9806051,9605105,103079,5213,9505006,7041,203243
3330,3331,204108,209240,9812162,3163,9803108,210287,8222,212253,211220,5220,3163,9409190,9211040
3331,3332,204107,210039,9711200,102071,110058,9710219,9706127,11283,9603099,5237,102071,9907184,202005
